idx,norm,bound_B,envelope,margin
148,0.16585452865089884,0.01374651308410453,0.013751237102134314,4.7240180297836165e-06
149,0.662653340453417,0.21746861609299242,0.21896957533201908,0.0015009592390266557
150,1.2856364376826313,0.8180697497563532,0.8314723753331787,0.013402625576825589
151,0.09946477602913616,0.004945935105220111,0.004946281046483846,3.4594126373504314e-07
152,0.02748225148006282,0.0003776315456164188,0.0003776350925303356,3.5469139167626854e-09
153,3.96912415406294,8.698539812707057,11.1286793655072,2.430139552800142
154,5.590712032580767,15.868951069268695,19.07102631408916,3.202075244820465
155,0.0036790286696552705,6.767624342028463e-06,6.767625339852828e-06,9.978243656211532e-13
156,0.2587151508432443,0.03343667139518229,0.033451265881607406,1.4594486425115183e-05
157,0.014484658519820583,0.00010490225238654491,0.00010490251337499763,2.6098845271895453e-10
158,0.07212093594640206,0.0026004638879461727,0.002600620767482723,1.568795365502161e-07
159,0.023959471969697912,0.0002870252423683786,0.000287027004302276,1.7619338973928755e-09
160,0.0011839251363109588,7.008393374684247e-07,7.00839354975765e-07,1.7507340292183368e-14
161,0.13742185177196475,0.009439841977721259,0.009441144908591263,1.302930870004243e-06
162,12.544651848952542,38.84280466392171,53.13822589487122,14.295421230949508
163,0.3378851908538323,0.05699549927867414,0.05703838537222463,4.2886093550492665e-05
164,0.5749104978253863,0.16437622442707572,0.16490944229733412,0.0005332178702583956
165,0.0015880884169056971,1.2610123381935296e-06,1.2610123866894032e-06,4.84958735902331e-14
166,0.003999836792892838,7.9993446181186e-06,7.99934629384794e-06,1.6757293388189667e-12
167,0.2868386069901461,0.04109462087606939,0.04111481370501449,2.019282894510227e-05
168,5.322177190710565,13.172026306202875,17.755492163183042,4.583465856980167
169,0.0013586153216594695,9.229177606977058e-07,9.229177831042726e-07,2.2406566788882743e-14
170,0.11497366195781736,0.006606774270119933,0.006608864893162579,2.0906230426467193e-06
171,0.28121766445225244,0.039477875807433165,0.03952007926280913,4.2203455375963705e-05
172,0.05319902194434404,0.0014149972956299646,0.0014150401575855696,4.2861955604992646e-08
173,0.0015782373097698336,1.2454164205422487e-06,1.245416478939187e-06,5.83969382724446e-14
174,0.0014608142837822821,1.0669891104901979e-06,1.0669891719457969e-06,6.145559902069359e-14
175,0.2625285711252665,0.03438788134846008,0.03444419563756273,5.631428910264635e-05
176,0.0027196934803209163,3.698365852785041e-06,3.6983661228329076e-06,2.700478665995144e-13
177,0.0016778208679920697,1.40754135674734e-06,1.4075414074535769e-06,5.0706236771037535e-14
178,0.395620872191509,0.07798964461234743,0.07817437453305831,0.00018472992071087713
179,0.23786091187849664,0.028263066068023913,0.028277822223581578,1.4756155557665157e-05
180,0.3900201897952604,0.07578407592161202,0.07597886985519413,0.00019479393358211305
181,4.30475481643768,10.512653325142944,12.771735789052315,2.2590824639093707
182,6.152860365157195,17.825597323753726,21.82497196236077,3.999374638607044
183,0.0025373899068307825,3.2191732832780934e-06,3.2191736235996173e-06,3.403215239286973e-13
184,0.013670841789001673,9.344558900765397e-05,9.344583633184897e-05,2.4732419500535403e-10
185,0.025813650438905027,0.0003331660547373088,0.0003331707327826843,4.678045375497344e-09
186,0.0021799968222165826,2.376192781546342e-06,2.37619299664184e-06,2.1509549792136256e-13
187,0.0016960767416435757,1.4383380985396589e-06,1.4383381254686298e-06,2.692897098548002e-14
188,4.322083935519878,11.296863696108577,12.856597932156333,1.5597342360477562
189,2.877323212332005,5.027559321841436,5.841070293123071,0.8135109712816346
190,0.00605859769425043,1.8353290501467827e-05,1.8353298332584607e-05,7.831116780569617e-12
191,0.03566436704341273,0.000635956977559647,0.0006359679208549962,1.0943295349215808e-08
192,0.035667819235665164,0.0006360805400532839,0.0006360910448923701,1.0504839086165722e-08
193,1.4902302022239466,1.1117890331056395,1.1375349945057824,0.025745961400142958
194,0.0019691168633015356,1.938710355397767e-06,1.9387105590572557e-06,2.0365948883653128e-13
195,0.0011707380276371878,6.85313746773903e-07,6.853137586159415e-07,1.1842038457383246e-14
196,0.6937986888471581,0.23746166463022547,0.23999465825058713,0.002532993620361662
197,0.25405924969222665,0.03222822597959533,0.03225863499870119,3.04090191058648e-05
198,0.04085493775643139,0.0008345395845174842,0.0008345532961901172,1.3711672632922035e-08
199,0.002590015462173497,3.354089631527795e-06,3.354089891266818e-06,2.5973902289231927e-13
200,2.708065860822056,4.101592513272065,5.056861500454724,0.9552689871826594
201,0.03088024034825279,0.0004767844115282797,0.00047679146461350604,7.053085226320713e-09
202,0.2735694774807996,0.037365320399485945,0.037400768698971444,3.5448299485499324e-05
203,0.015723291288857622,0.0001236102091309227,0.00012361073225885098,5.231279282913275e-10
204,0.1327674102030744,0.008809091723661067,0.008812514156950944,3.4224332898773885e-06
205,9.852223880261322,30.386319666665365,39.94807650989589,9.561756843230526
206,0.08021130109180623,0.0032165414499944686,0.0032167826948385674,2.412448440987716e-07
207,0.0013944930326843512,9.723053822675542e-07,9.723053951526808e-07,1.2885126603521093e-14
208,0.9404009317476822,0.43838254135368393,0.4407619192840508,0.002379377930366855
209,0.3946113301907527,0.07768184353339194,0.07777632370295734,9.44801695653974e-05
210,0.001271121807302802,8.078753046920049e-07,8.078753157034641e-07,1.1011459231008479e-14
211,0.586350433015206,0.1710263798336135,0.17152533866735334,0.0004989588337398487
212,0.020891304701941026,0.00021822094836930836,0.00021822264466719762,1.6962978892625519e-09
213,2.382311461188058,3.2524978245164666,3.6452089239254466,0.39271109940897997
214,0.07506456270624684,0.002817086628821265,0.0028172340542783167,1.4742545705178842e-07
215,0.8771279626495175,0.3806123384094632,0.3833773882719846,0.002765049862521407
216,0.004065957357986515,8.266000904576942e-06,8.266003667597715e-06,2.7630207726002474e-12
217,1.602066452929261,1.2869721720848308,1.3359020073422725,0.048929835257441656
218,0.1459012682679626,0.010637919223458426,0.010642017465006896,4.0982415484697166e-06
219,0.29821186650883164,0.044387356755458234,0.04443786703214187,5.0510276683637945e-05
220,1.3183899968913404,0.84349653494113,0.8761807248485437,0.03268418990741373
221,0.02929540879758554,0.0004291033021437238,0.0004291079308931046,4.628749380802214e-09
222,0.0014519809495456561,1.0541242983944531e-06,1.05412432199608e-06,2.3601626939438996e-14
223,3.654958301708708,8.030767760637008,9.59279670722688,1.5620289465898711
224,0.03583820887282235,0.0006421721522075147,0.0006421828798286184,1.0727621103717375e-08
225,0.1736564318832753,0.01506970555264345,0.015075123409559832,5.417856916382219e-06
226,0.6678838200902385,0.22118832499066293,0.22243321775736766,0.001244892766704725
227,0.0084021199100192,3.529775890611448e-05,3.52977921887337e-05,3.328261921435854e-11
228,5.732482188388824,15.358825081809186,19.765552091422048,4.406727009612862
229,0.511286652733432,0.13013001739287802,0.1304808077289459,0.00035079033606788546
230,1.0797120082044578,0.5745681970998353,0.58196866789837,0.007400470798534675
231,0.2406558446548151,0.028903163066225923,0.028946004406125356,4.284133989943331e-05
232,0.2445295445713209,0.02986427173093076,0.02988497177385043,2.0700042919669787e-05
233,0.004620608027006926,1.0675004899030812e-05,1.0675007685833602e-05,2.7868027896053643e-12
234,15.626140871093765,53.45753825642012,68.234377399339,14.776839142918874
235,0.8252891791061093,0.33581150000438825,0.33941019593722976,0.0035986959328415113
236,0.009492924420954927,4.5057706856031985e-05,4.5057778831583e-05,7.197555101429902e-11
237,0.36902915792498037,0.06794918617201302,0.0680277373681864,7.855119617337925e-05
238,13.10587297538621,45.306413743897934,55.88763668013621,10.581222936238277
239,1.028403631189859,0.5202162701030818,0.5275287169562937,0.0073124468532118625
240,0.03638965546144466,0.0006620855369253928,0.0006620974237737852,1.1886848392422301e-08
241,4.3498119807755,9.567941991617634,12.992388209887114,3.4244462182694804
242,0.025735440173231754,0.0003311526722891522,0.00033115491734974105,2.2450605888235664e-09
243,0.2617225729081808,0.03420764280141632,0.03423312303950646,2.5480238090139218e-05
244,0.1191695311889203,0.007098869974414825,0.007099988510579288,1.118536164463127e-06
245,0.003722125033117803,6.927105755773461e-06,6.927106714421734e-06,9.586482727297818e-13
246,2.930234030197932,4.94124313896436,6.090429952026657,1.1491868130622969
247,0.2919403782204285,0.04254710532885894,0.04258951338707616,4.240805821721649e-05
248,0.1622137652268451,0.013148306271325476,0.013154250478596332,5.944207270855775e-06
249,0.0038146754719326254,7.275872576342599e-06,7.275873743730683e-06,1.1673880839188936e-12
250,2.4387189998362153,3.1487778753112097,3.8767257575210468,0.7279478822098371
251,0.038766769631834244,0.000751412523598754,0.000751423371638834,1.0848040080048589e-08
252,12.767055167080468,44.855344218097066,54.22777518790182,9.372430969804753
253,3.0640322730267826,5.298930641244324,6.72726302931965,1.4283323880753258
254,0.07052978529177215,0.0024870196731709895,0.002487139392110852,1.1971893986231774e-07
255,0.19632109534837586,0.01925991660579733,0.019265835544490344,5.9189386930127985e-06
256,5.028250551720128,14.018274829715656,16.315586182435677,2.297311352720021
257,0.14002125332730844,0.00979789258547932,0.009801641620589267,3.7490351099470076e-06
258,3.4686167293175147,7.195196234553177,8.684108783356121,1.4889125488029444
259,0.19229042327058835,0.01847736680332274,0.018483062442320796,5.695638998055863e-06
260,0.0038671133740389055,7.477280756504651e-06,7.4772821450669905e-06,1.3885623396207316e-12
261,2.895061865647379,4.9093604585291555,5.924485137499442,1.0151246789702864
262,0.05318428294164429,0.001414210118247433,0.0014142561964836308,4.607823619775901e-08
263,0.0038701662464137427,7.489091155924031e-06,7.489092608655327e-06,1.452731295820814e-12
264,0.21142644373502573,0.02233423279701749,0.02234364492167936,9.412124661871413e-06
265,0.0016745522527697903,1.4020625485484163e-06,1.4020625957035789e-06,4.7155162524506445e-14
266,0.05139927410597248,0.0013208955663107532,0.0013209184555543485,2.288924359533824e-08
267,0.2649352873613154,0.03505043731864584,0.03507831495345829,2.7877634812448204e-05
268,0.5171504988887421,0.13295109009166325,0.13348606520852813,0.000534975116864872
269,2.9104897910578265,5.092168513376407,5.99718813511637,0.9050196217399629
270,0.02058738154431443,0.00021191886825060063,0.0002119195156740861,6.474234854551408e-10
271,0.06818956374629488,0.0023247236690171224,0.0023248332346985532,1.0956568143082393e-07
272,0.053377252124767134,0.0014244921736294074,0.0014245373373092968,4.516367988947022e-08
273,7.288095206192427,22.02806209770867,27.386462772171317,5.358400674462647
274,0.0010298628186243615,5.303087018573453e-07,5.303087084160492e-07,6.5587039066859645e-15
275,0.1297004776639689,0.008406389962732214,0.008410124726273827,3.734763541613645e-06
276,1.4376649540446078,1.01891721829929,1.0524553891540533,0.033538170854763294
277,0.23086342632101753,0.02662642920160738,0.026639121563035533,1.2692361428152943e-05
278,2.0491041617188346,2.309544443415406,2.441096586547536,0.13155214313212982
279,0.15364563926398642,0.011799155491944432,0.011801557415053131,2.4019231086996884e-06
280,0.007789357741171149,3.0337010545377198e-05,3.0337034229050717e-05,2.3683673518713495e-11
281,1.0357624551515645,0.5253579685268556,0.5351593237898493,0.00980135526299375
282,7.7830214418940145,25.465134171636954,29.811096219773738,4.3459620481367836
283,3.5261194029131597,7.3666836121760335,8.964237249808695,1.5975536376326618
284,0.0024205296683443697,2.929481656251861e-06,2.929481816861628e-06,1.6060976689363316e-13
285,0.2952410532821866,0.04349301890631196,0.043557413689518994,6.439478320703629e-05
286,0.054960886349764856,0.0015102835642072103,0.001510317832710919,3.426850370873494e-08
287,0.017516322820338853,0.0001534098851453484,0.00015341045570191399,5.705565655892732e-10
288,0.039842959867294025,0.000793709949228042,0.0007937219755461296,1.2026318087655224e-08
289,0.10882501457710896,0.005920280216045387,0.0059209550151730125,6.747991276251711e-07
290,0.17094861311663193,0.014606203346975577,0.014608751480621011,2.548133645434783e-06
291,1.7377784842092907,1.5141218246916632,1.6134962622582016,0.09937443756653841
292,0.01974185234494694,0.00019486859526139742,0.00019486983958222007,1.2443208226493342e-09
293,1.1856926338557343,0.6952253853634851,0.7038892782179063,0.008663892854421151
294,0.05196438590438377,0.001350045016166816,0.0013501233840168742,7.83678500582835e-08
295,0.003969088838498044,7.876831137881084e-06,7.876832244829918e-06,1.106948834014138e-12
296,0.11017635304922216,0.006068057737418143,0.006068902868228505,8.451308103618604e-07
297,0.0011336835974870357,6.426192353445245e-07,6.426192452067165e-07,9.862192010921399e-15
298,0.8791714842906913,0.3800009877717134,0.3851665292175785,0.005165541445865063
299,0.13400283746531907,0.008974848195876803,0.00897726108354341,2.412887666607133e-06
300,0.7261509547113165,0.2617913727324446,0.2628548961775836,0.0010635234451389919
301,2.3213149696624984,2.7107780351381012,3.4027330621527083,0.6919550270146071
302,0.005838229956249307,1.7042455515716466e-05,1.7042460475058668e-05,4.959342202041136e-12
303,0.04649036506178312,0.0010806344765403766,0.0010806608019138407,2.6325373464041596e-08
304,0.05361321531361839,0.0014370973193472717,0.0014371597415581737,6.242221090198286e-08
305,0.014684916746122469,0.00010782281112253887,0.00010782322844775927,4.1732522040145107e-10
306,2.0199092940227596,2.021003478976973,2.3510128193072677,0.3300093403302946
307,0.7631399287707825,0.2888340803379136,0.29026838183294945,0.0014343014950358723
308,0.0017423581092927663,1.5179057961981546e-06,1.5179058596323246e-06,6.343416994141599e-14
309,0.01336695617601897,8.933726075838204e-05,8.933764785759135e-05,3.87099209308542e-10
310,4.531629833588034,10.693237663071208,13.882879488834801,3.1896418257635926
311,3.441060493105433,6.384732432633294,8.549978080170414,2.1652456475371196
312,3.6719574668814885,7.754787620160515,9.675804917387865,1.9210172972273494
313,1.518611869249388,1.153160355301343,1.1855481221142636,0.03238776681292066
314,0.008580958371989014,3.68163688311749e-05,3.681640446397314e-05,3.563279823927314e-11
315,10.966407665461444,37.302017432765304,45.406440016734116,8.104422583968812
316,1.7935816398448405,1.6335710701632498,1.7411012429518617,0.10753017278861199
317,0.9573793123311651,0.45350684324134355,0.4568652772123005,0.0033584339709569755
318,13.566388707417216,44.01265019793921,58.14369380413667,14.131043606197458
319,0.023987730135701057,0.0002877023573354511,0.00028770444889273186,2.0915572807771524e-09
320,0.004843006384125105,1.172734846404408e-05,1.1727353506112371e-05,5.042068291474713e-12
321,0.06171959967263768,0.0019044689702664072,0.0019046041096463834,1.351393799761593e-07
322,0.016304816236659476,0.00013292233503017008,0.0001329232708580237,9.358278536049803e-10
323,3.4039485900602284,6.272537073221429,8.369465142382502,2.0969280691610734
324,0.04531867147713228,0.0010268513930750006,0.001026876346695252,2.495362025150237e-08
325,3.9646402426931635,9.016475760768326,11.10673919351433,2.090263432746003
326,0.0038272236085449434,7.323817878942294e-06,7.323819531142773e-06,1.6522004796329934e-12
327,0.030274666373277845,0.0004582712340085495,0.0004582747951129378,3.561104388260204e-09
328,0.21977108862901779,0.02412880308402265,0.024141582338021564,1.2779253998913137e-05
329,0.009038288924018558,4.084527925214594e-05,4.0845310167899265e-05,3.0915753321898633e-11
330,0.039715166304045396,0.000788631743663806,0.0007886385790507721,6.835386966077411e-09
331,5.843466055267503,15.178431558776083,20.309258070826758,5.130826512050675
332,13.671273558452514,44.603149739849165,58.65752253770529,14.054372797856125
333,2.291489587164639,2.7836673697522074,3.287407666578328,0.5037402968261206
334,2.7581162854811354,4.568420478041039,5.286244246756333,0.7178237687152933
335,0.027822942362691932,0.00038705120155820325,0.00038705598012790904,4.7785697057851385e-09
336,0.009411749814380014,4.429044116676274e-05,4.429049003913934e-05,4.88723765978776e-11
337,0.020763912081787315,0.00021556800783706457,0.00021556937704867216,1.3692116075918886e-09
338,0.033504218526246375,0.0005612546714601513,0.0005612619543072614,7.282847110101631e-09
339,0.0011116734750726024,6.179089405740272e-07,6.179089533767759e-07,1.2802748731873231e-14
340,0.0012953811393429417,8.390061106272804e-07,8.390061405524674e-07,2.992518698254976e-14
341,0.002635838073852643,3.473820906712422e-06,3.4738210059111368e-06,9.919871481794333e-14
342,0.0049558813352829365,1.2280375357766954e-05,1.2280377810307166e-05,2.452540212203539e-12
343,10.465953014592031,36.29302768356988,42.95472294866947,6.661695265099588
