measure_id,fiber_row_id,sample_count,sum_value,average_num,average_den,weight_digits,weight_mod_1000000007,weight_mod_1000000009,conditional_total_digits,conditional_total_mod_1000000007,conditional_total_mod_1000000009,mixed_total_digits,mixed_total_mod_1000000007,mixed_total_mod_1000000009,conditional_prob_num_digits,conditional_prob_den_digits,conditional_prob_num_mod_1000000007,conditional_prob_den_mod_1000000007,conditional_prob_num_mod_1000000009,conditional_prob_den_mod_1000000009,mixed_prob_num_digits,mixed_prob_den_digits,mixed_prob_num_mod_1000000007,mixed_prob_den_mod_1000000007,mixed_prob_num_mod_1000000009,mixed_prob_den_mod_1000000009
1,42,6,7,7,6,36,463683183,166818263,38,917172013,943563132,101,825448199,613540441,28,30,965557657,190468651,422995078,648844851,31,96,121129213,933797845,924953066,661534714
1,43,6,8,8,6,37,645717418,567302054,38,917172013,943563132,101,825448199,613540441,29,30,299650512,952343255,305188117,244224228,33,97,626778393,271776225,375487963,276881791
1,44,6,9,9,6,37,977680751,552295999,38,917172013,943563132,101,825448199,613540441,29,30,407678626,190468651,978891595,648844851,32,96,534992322,604222135,624997192,192757754
1,45,6,10,10,6,38,448113740,399533638,38,917172013,943563132,101,825448199,613540441,30,31,589625151,761716247,862829836,221121131,34,98,690410322,358881118,834615143,384408946
1,46,6,11,11,6,38,307468393,208372384,38,917172013,943563132,101,825448199,613540441,30,30,144000070,952343255,419855887,244224228,34,97,256549945,271776225,254723119,276881791
1,47,6,12,12,6,38,897023385,959213441,38,917172013,943563132,101,825448199,613540441,31,31,280954476,761716247,231571674,221121131,34,98,505286875,358881118,927328648,384408946
1,48,7,0,0,7,35,319992286,859811626,45,857546428,393186995,101,825448199,613540441,27,36,761291801,411334625,314109473,448927069,33,99,654999951,665454506,936526478,997316262
1,49,7,1,1,7,37,472084650,550074340,45,857546428,393186995,101,825448199,613540441,27,35,27513214,82266925,577795079,889785421,34,98,125655674,533090904,861875111,599463256
1,50,7,2,2,7,38,419767818,462874051,45,857546428,393186995,101,825448199,613540441,29,36,627610071,411334625,551311101,448927069,36,99,294581723,665454506,371269962,997316262
1,51,7,3,3,7,39,919329992,146176103,45,857546428,393186995,101,825448199,613540441,30,35,225528916,82266925,416233270,889785421,36,98,812387964,533090904,934925253,599463256
1,52,7,4,4,7,40,138047456,5571211,45,857546428,393186995,101,825448199,613540441,31,36,998633273,411334625,973544178,448927069,37,99,889847558,665454506,534760916,997316262
1,53,7,5,5,7,40,812823855,664937818,45,857546428,393186995,101,825448199,613540441,31,35,962670234,16453385,241636010,377957086,38,98,521962259,533090904,53701303,599463256
1,54,7,6,6,7,41,869079317,341635704,45,857546428,393186995,101,825448199,613540441,32,35,995572477,82266925,667340720,889785421,39,99,124454498,599272705,101423483,798389759
1,55,7,7,7,7,42,209603122,366620138,45,857546428,393186995,101,825448199,613540441,32,35,914232194,16453385,192474325,377957086,40,99,427620042,797818108,479582756,395169259
1,56,7,8,8,7,42,131394510,786574026,45,857546428,393186995,101,825448199,613540441,33,35,77393674,82266925,626492511,889785421,38,97,875014044,271776225,667391734,276881791
1,57,7,9,9,7,43,615020236,687856110,45,857546428,393186995,101,825448199,613540441,33,35,783522351,16453385,360336994,377957086,39,97,274852034,271776225,330201697,276881791
1,58,7,10,10,7,43,160343768,819230386,45,857546428,393186995,101,825448199,613540441,35,36,431201551,411334625,822519663,448927069,40,98,722307881,358881118,930993187,384408946
1,59,7,11,11,7,44,651257539,22324099,45,857546428,393186995,101,825448199,613540441,35,35,11023256,82266925,135347717,889785421,40,97,850817448,271776225,938998120,276881791
1,60,7,12,12,7,44,920661232,584839617,45,857546428,393186995,101,825448199,613540441,36,36,703384825,411334625,493721041,448927069,41,98,983397796,358881118,790376524,384408946
1,61,7,13,13,7,44,518150719,25262282,45,857546428,393186995,101,825448199,613540441,35,35,416174313,82266925,364755829,889785421,40,97,805931432,271776225,669019799,276881791
1,62,7,14,14,7,44,699989977,69399538,45,857546428,393186995,101,825448199,613540441,36,36,612564932,411334625,492713091,448927069,41,98,616292734,358881118,597259300,384408946
1,63,8,0,0,8,40,980723478,568093353,51,986658877,455123546,101,825448199,613540441,31,41,956730687,796624511,116039061,582667473,38,99,715143918,665454506,774778433,997316262
1,64,8,1,1,8,42,513168146,213188014,51,986658877,455123546,101,825448199,613540441,31,41,239820579,559324905,7197717,716533500,39,98,336823847,533090904,936407214,599463256
1,65,8,2,2,8,43,142079425,51137788,51,986658877,455123546,101,825448199,613540441,33,41,711754806,796624511,566260098,582667473,39,98,127917517,274438502,674857497,529253902
1,66,8,3,3,8,44,450456057,762103576,51,986658877,455123546,101,825448199,613540441,33,41,222127773,559324905,981928401,716533500,41,98,513125637,533090904,412169592,599463256
1,67,8,4,4,8,45,737885198,396433051,51,986658877,455123546,101,825448199,613540441,35,41,381788733,796624511,409010622,582667473,42,98,979001197,696859505,473103813,999756032
1,68,8,5,5,8,46,952788721,296942666,51,986658877,455123546,101,825448199,613540441,35,41,17074856,559324905,723077155,716533500,43,98,969378880,533090904,230967978,599463256
1,69,8,6,6,8,46,743912426,21492281,51,986658877,455123546,101,825448199,613540441,37,41,649553645,796624511,349476657,582667473,44,99,519054951,665454506,548760368,997316262
1,70,8,7,7,8,47,813970902,336754050,51,986658877,455123546,101,825448199,613540441,36,40,188086554,111864981,705250284,143306700,45,99,228391547,599272705,126403143,798389759
1,71,8,8,8,8,48,907524202,722593587,51,986658877,455123546,101,825448199,613540441,38,41,479580480,559324905,175558779,716533500,46,99,936344059,797818108,471532424,395169259
1,72,8,9,9,8,48,429312917,550740470,51,986658877,455123546,101,825448199,613540441,37,40,147831559,111864981,789265049,143306700,44,97,772374932,271776225,975486199,276881791
1,73,8,10,10,8,49,674787717,172862804,51,986658877,455123546,101,825448199,613540441,39,41,535763442,796624511,452172778,582667473,46,98,485937390,358881118,681716279,384408946
1,74,8,11,11,8,49,604263603,86735308,51,986658877,455123546,101,825448199,613540441,39,41,442357961,559324905,820545032,716533500,45,97,300385073,271776225,391889612,276881791
1,75,8,12,12,8,50,885039215,320670753,51,986658877,455123546,101,825448199,613540441,40,41,265571814,796624511,740385578,582667473,45,97,770390693,668989197,1909512,307673543
1,76,8,13,13,8,50,795605455,551710199,51,986658877,455123546,101,825448199,613540441,40,41,426377872,559324905,633003336,716533500,46,97,5961069,271776225,441191426,276881791
1,77,8,14,14,8,50,135371233,709435995,51,986658877,455123546,101,825448199,613540441,41,41,841382817,796624511,808888308,582667473,46,97,703655591,21110654,518781724,963788770
1,78,8,15,15,8,50,314064730,663546560,51,986658877,455123546,101,825448199,613540441,40,41,855125918,559324905,20156041,716533500,46,97,1101930,271776225,812036711,276881791
1,79,8,16,16,8,50,905705522,30683145,51,986658877,455123546,101,825448199,613540441,41,41,643798729,796624511,970219263,582667473,47,98,591295787,358881118,238798444,384408946
1,80,9,0,0,9,45,83848133,891558934,57,650586258,534454422,101,825448199,613540441,34,46,922573242,50490654,245235591,772760542,43,99,201971169,665454506,520080275,997316262
1,81,9,1,1,9,47,518454766,944207722,57,650586258,534454422,101,825448199,613540441,35,46,136718692,610098135,863852319,554552112,44,98,864608971,533090904,587422516,599463256
1,82,9,2,2,9,48,63330025,902892285,57,650586258,534454422,101,825448199,613540441,37,46,963431024,50490654,787077172,772760542,45,98,576428874,696859505,835797288,999756032
1,83,9,3,3,9,49,901246873,788656464,57,650586258,534454422,101,825448199,613540441,37,46,369720544,610098135,6608204,554552112,46,98,669307292,533090904,201095358,599463256
1,84,9,4,4,9,50,675940085,771722913,57,650586258,534454422,101,825448199,613540441,39,46,665433560,50490654,147065023,772760542,48,99,872749590,665454506,609525859,997316262
1,85,9,5,5,9,51,889846058,954386292,57,650586258,534454422,101,825448199,613540441,39,46,184060364,610098135,275642832,554552112,48,98,704013680,533090904,684658876,599463256
1,86,9,6,6,9,52,862776232,730246749,57,650586258,534454422,101,825448199,613540441,41,46,406567170,50490654,860240323,772760542,50,99,617102617,665454506,525904496,997316262
1,87,9,7,7,9,52,274855890,737970404,57,650586258,534454422,101,825448199,613540441,41,46,506986886,610098135,392368789,554552112,50,98,292048413,533090904,506580519,599463256
1,88,9,8,8,9,53,402290992,395729122,57,650586258,534454422,101,825448199,613540441,42,46,846298040,50490654,361658985,772760542,51,99,447238135,665454506,99970342,997316262
1,89,9,9,9,9,54,47603118,104488032,57,650586258,534454422,101,825448199,613540441,42,45,138319207,122019627,7503507,510910426,52,99,575595043,797818108,401306104,395169259
1,90,9,10,10,9,54,263958988,99693919,57,650586258,534454422,101,825448199,613540441,44,46,292839541,50490654,164660939,772760542,51,98,271508527,358881118,201442146,384408946
1,91,9,11,11,9,55,235456038,551925236,57,650586258,534454422,101,825448199,613540441,43,46,768634975,610098135,461796798,554552112,51,97,744255930,271776225,520999142,276881791
1,92,9,12,12,9,55,183805482,830546306,57,650586258,534454422,101,825448199,613540441,45,46,378972749,50490654,943059699,772760542,52,98,919969988,358881118,563477861,384408946
1,93,9,13,13,9,56,251760538,755554551,57,650586258,534454422,101,825448199,613540441,44,46,476176178,610098135,364228196,554552112,52,97,139556813,271776225,983093551,276881791
1,94,9,14,14,9,56,617853608,845860874,57,650586258,534454422,101,825448199,613540441,45,46,273680994,50490654,96745275,772760542,53,98,619988174,358881118,935280917,384408946
1,95,9,15,15,9,56,465698943,666800733,57,650586258,534454422,101,825448199,613540441,45,46,696550118,610098135,683595584,554552112,52,97,383703603,271776225,243981498,276881791
1,96,9,16,16,9,57,807347516,233949010,57,650586258,534454422,101,825448199,613540441,46,46,710158048,50490654,463672250,772760542,52,97,223621182,668989197,769922013,307673543
1,97,9,17,17,9,57,834939056,409135768,57,650586258,534454422,101,825448199,613540441,45,46,563010573,610098135,337741548,554552112,53,97,336841342,271776225,590642007,276881791
1,98,9,18,18,9,56,269573973,919129216,57,650586258,534454422,101,825448199,613540441,46,46,623264657,50490654,586586449,772760542,53,98,152387594,358881118,632969626,384408946
1,99,10,0,0,10,50,653151806,636107652,63,205543000,959832420,101,825448199,613540441,38,51,454806113,647477348,14374923,173807131,48,99,435091335,665454506,754417421,997316262
1,100,10,1,1,10,52,271538994,88698242,63,205543000,959832420,101,825448199,613540441,38,50,749925798,465899097,302109065,646952291,49,98,692043809,533090904,197345416,599463256
1,101,10,2,2,10,53,406474964,471395976,63,205543000,959832420,101,825448199,613540441,40,51,6443259,329495471,214901661,234761428,50,98,761675665,533090904,967321392,599463256
1,102,10,3,3,10,54,37842485,379873628,63,205543000,959832420,101,825448199,613540441,41,50,426788288,465899097,869585242,646952291,51,98,506997007,533090904,539416496,599463256
1,103,10,4,4,10,55,150420298,279191464,63,205543000,959832420,101,825448199,613540441,42,51,271756338,329495471,522574183,234761428,52,98,480764476,533090904,478165548,599463256
1,104,10,5,5,10,56,959793049,160706829,63,205543000,959832420,101,825448199,613540441,43,50,671436311,465899097,655290811,646952291,53,98,602721939,533090904,971056546,599463256
1,105,10,6,6,10,57,750084047,44073631,63,205543000,959832420,101,825448199,613540441,44,51,13144226,329495471,532902130,234761428,54,98,499652898,533090904,723672331,599463256
1,106,10,7,7,10,58,499541281,583071904,63,205543000,959832420,101,825448199,613540441,44,50,759671116,465899097,462404165,646952291,54,97,625612712,854887706,371289470,505850784
1,107,10,8,8,10,58,900726941,724227187,63,205543000,959832420,101,825448199,613540441,46,51,96837512,329495471,871016287,234761428,56,98,941528794,533090904,607950321,599463256
1,108,10,9,9,10,59,518242801,765408889,63,205543000,959832420,101,825448199,613540441,46,50,280161235,465899097,189878542,646952291,57,99,906326018,599272705,999022546,798389759
1,109,10,10,10,10,60,113089814,527824326,63,205543000,959832420,101,825448199,613540441,48,51,860944900,647477348,572840811,173807131,59,100,382068116,989090519,657989026,975846286
1,110,10,11,11,10,60,476459313,115795275,63,205543000,959832420,101,825448199,613540441,47,50,355941772,465899097,27419675,646952291,56,97,149730392,271776225,133025193,276881791
1,111,10,12,12,10,61,564393699,104959784,63,205543000,959832420,101,825448199,613540441,48,51,110582309,329495471,816083528,234761428,57,97,756791073,271776225,917105239,276881791
1,112,10,13,13,10,61,416026349,750634955,63,205543000,959832420,101,825448199,613540441,48,50,620747585,465899097,164474686,646952291,56,96,525222578,604222135,479422771,192757754
1,113,10,14,14,10,62,63524433,157831840,63,205543000,959832420,101,825448199,613540441,49,51,413544438,329495471,702348514,234761428,58,97,867634998,271776225,8563871,276881791
1,114,10,15,15,10,62,375150898,815137766,63,205543000,959832420,101,825448199,613540441,49,50,115101490,465899097,69194857,646952291,58,97,101108457,271776225,370386236,276881791
1,115,10,16,16,10,63,647365512,905762930,63,205543000,959832420,101,825448199,613540441,50,51,870558803,329495471,607819709,234761428,59,97,797505066,271776225,225524122,276881791
1,116,10,17,17,10,63,39866652,449417000,63,205543000,959832420,101,825448199,613540441,49,50,271835798,465899097,789826647,646952291,59,97,765388880,271776225,594065114,276881791
1,117,10,18,18,10,63,335771506,552263189,63,205543000,959832420,101,825448199,613540441,50,51,659806331,329495471,568244997,234761428,59,97,701104254,271776225,207217124,276881791
1,118,10,19,19,10,63,358712616,74329890,63,205543000,959832420,101,825448199,613540441,49,50,22522522,465899097,151186666,646952291,59,97,828243458,271776225,695520768,276881791
1,119,10,20,20,10,63,667365605,373120135,63,205543000,959832420,101,825448199,613540441,51,51,265063220,647477348,372878505,173807131,59,98,990206933,358881118,804152315,384408946
1,120,11,0,0,11,55,228852607,619336034,70,508262775,595778143,101,825448199,613540441,42,57,21806000,650484493,419563143,71869917,53,99,716867037,665454506,323745392,997316262
1,121,11,1,1,11,57,944582007,808351738,70,508262775,595778143,101,825448199,613540441,43,56,688295769,330096900,301508181,414373987,53,97,777770786,139371901,823081870,599951210
1,122,11,2,2,11,58,556756998,467107911,70,508262775,595778143,101,825448199,613540441,45,57,669095118,650484493,189832742,71869917,55,98,367775733,696859505,869613081,999756032
1,123,11,3,3,11,59,370942034,843775222,70,508262775,595778143,101,825448199,613540441,44,55,564426895,66019380,471401359,482874801,55,97,860905428,139371901,288237853,599951210
1,124,11,4,4,11,60,807944516,314127370,70,508262775,595778143,101,825448199,613540441,46,56,519870514,330096900,625690800,414373987,56,97,723839392,139371901,89686128,599951210
1,125,11,5,5,11,61,1410572,64496854,70,508262775,595778143,101,825448199,613540441,46,55,190971286,66019380,943310321,482874801,57,97,611616344,139371901,221472792,599951210
1,126,11,6,6,11,62,210217108,487328931,70,508262775,595778143,101,825448199,613540441,48,56,517338973,330096900,591649297,414373987,58,97,55077048,139371901,760288811,599951210
1,127,11,7,7,11,63,22129109,172841826,70,508262775,595778143,101,825448199,613540441,48,55,577032849,66019380,446451034,482874801,59,97,870331083,139371901,409870312,599951210
1,128,11,8,8,11,64,34966912,425747577,70,508262775,595778143,101,825448199,613540441,50,56,579745332,330096900,435919197,414373987,60,97,705054925,139371901,874674976,599951210
1,129,11,9,9,11,64,363905656,701955448,70,508262775,595778143,101,825448199,613540441,50,55,206491143,66019380,553017599,482874801,61,97,665702518,139371901,698068435,599951210
1,130,11,10,10,11,65,637495903,728957668,70,508262775,595778143,101,825448199,613540441,52,57,644183418,650484493,165012053,71869917,62,99,105374046,90578501,993804853,999268078
1,131,11,11,11,11,66,735264615,132334499,70,508262775,595778143,101,825448199,613540441,52,56,674621697,330096900,679460977,414373987,64,99,196690809,797818108,864154189,395169259
1,132,11,12,12,11,66,279931759,282137055,70,508262775,595778143,101,825448199,613540441,53,57,715517438,650484493,291307189,71869917,62,97,993360532,668989197,429355197,307673543
1,133,11,13,13,11,67,701670649,547578223,70,508262775,595778143,101,825448199,613540441,52,55,594260524,66019380,763318659,482874801,62,96,106776435,933797845,776161114,661534714
1,134,11,14,14,11,67,137561090,723396357,70,508262775,595778143,101,825448199,613540441,54,56,264450441,330096900,278945964,414373987,62,96,741745708,933797845,842926614,661534714
1,135,11,15,15,11,68,145003433,871708313,70,508262775,595778143,101,825448199,613540441,53,55,942781999,66019380,546335058,482874801,63,96,542357667,933797845,107069462,661534714
1,136,11,16,16,11,68,238147730,221132052,70,508262775,595778143,101,825448199,613540441,54,56,961976913,330096900,631339100,414373987,63,96,305849246,933797845,100351799,661534714
1,137,11,17,17,11,69,908713973,882377153,70,508262775,595778143,101,825448199,613540441,54,55,542960459,66019380,553700825,482874801,64,96,354136645,933797845,758584723,661534714
1,138,11,18,18,11,69,333663387,249795471,70,508262775,595778143,101,825448199,613540441,55,56,941086532,330096900,882850543,414373987,64,96,415883197,933797845,342280984,661534714
1,139,11,19,19,11,69,887666132,734857329,70,508262775,595778143,101,825448199,613540441,54,55,609249004,66019380,55336927,482874801,64,96,323279797,933797845,893159826,661534714
1,140,11,20,20,11,69,307036736,733170900,70,508262775,595778143,101,825448199,613540441,56,57,724640660,650484493,893290122,71869917,65,97,437466351,668989197,429522788,307673543
1,141,11,21,21,11,69,959888632,173839880,70,508262775,595778143,101,825448199,613540441,55,56,134755216,330096900,521027614,414373987,64,96,547250974,933797845,690366885,661534714
1,142,11,22,22,11,69,694511287,409424431,70,508262775,595778143,101,825448199,613540441,56,57,760181894,650484493,49112968,71869917,66,98,273341087,358881118,868274273,384408946
1,143,12,0,0,12,60,538511595,708240082,76,542040704,56847040,101,825448199,613540441,46,62,509183139,882283557,405620568,134668175,58,99,357906333,665454506,102140557,997316262
1,144,12,1,1,12,62,235494353,982449326,76,542040704,56847040,101,825448199,613540441,46,61,189681812,976456717,446169256,26933635,59,98,390604856,533090904,648586741,599463256
1,145,12,2,2,12,63,635279272,462040279,76,542040704,56847040,101,825448199,613540441,46,60,272519629,833808584,585147275,603249211,59,97,190441970,200635482,208297065,640750649
1,146,12,3,3,12,64,315402086,388243298,76,542040704,56847040,101,825448199,613540441,49,61,6569664,976456717,495750235,26933635,60,97,750292354,139371901,454341954,599951210
1,147,12,4,4,12,65,425923924,563802154,76,542040704,56847040,101,825448199,613540441,51,62,164288202,882283557,364285223,134668175,62,98,184612327,696859505,660709477,999756032
1,148,12,5,5,12,66,614771601,843525954,76,542040704,56847040,101,825448199,613540441,50,60,241158217,995291349,754787978,5386727,62,97,158789745,139371901,234197417,599951210
1,149,12,6,6,12,67,823962969,788471546,76,542040704,56847040,101,825448199,613540441,52,61,476744700,976456717,894550272,26933635,63,97,155785855,139371901,566513701,599951210
1,150,12,7,7,12,68,349381227,52074737,76,542040704,56847040,101,825448199,613540441,52,60,682196649,995291349,703687681,5386727,64,97,254968358,139371901,606951025,599951210
1,151,12,8,8,12,69,717643619,373594068,76,542040704,56847040,101,825448199,613540441,54,61,403489742,976456717,532532678,26933635,65,97,268146169,139371901,922774452,599951210
1,152,12,9,9,12,70,341970132,83098320,76,542040704,56847040,101,825448199,613540441,54,60,672891721,995291349,43406798,5386727,66,97,556103788,139371901,515162012,599951210
1,153,12,10,10,12,70,999593824,182756703,76,542040704,56847040,101,825448199,613540441,56,62,433390401,882283557,482395683,134668175,67,98,253156311,696859505,430039623,999756032
1,154,12,11,11,12,71,351968613,105937703,76,542040704,56847040,101,825448199,613540441,56,61,824877827,976456717,316554082,26933635,68,98,196322180,533090904,601536030,599463256
1,155,12,12,12,12,72,800435581,437932139,76,542040704,56847040,101,825448199,613540441,57,62,48936081,882283557,393322794,134668175,71,100,362527226,989090519,839870766,975846286
1,156,12,13,13,12,72,876504987,812607576,76,542040704,56847040,101,825448199,613540441,57,61,71908901,976456717,849570287,26933635,68,97,702978264,271776225,689830413,276881791
1,157,12,14,14,12,73,936930897,782771219,76,542040704,56847040,101,825448199,613540441,59,62,111929063,882283557,457942679,134668175,69,97,385097950,668989197,792044625,307673543
1,158,12,15,15,12,73,127505220,851142633,76,542040704,56847040,101,825448199,613540441,58,60,216591731,995291349,589180268,5386727,68,96,920164415,933797845,61226216,661534714
1,159,12,16,16,12,74,690798613,896274373,76,542040704,56847040,101,825448199,613540441,59,61,674803331,976456717,194304430,26933635,69,96,30902203,933797845,369113215,661534714
1,160,12,17,17,12,74,885054326,300364976,76,542040704,56847040,101,825448199,613540441,59,60,16004750,995291349,58895171,5386727,69,96,244200517,933797845,818340143,661534714
1,161,12,18,18,12,75,761211006,237945154,76,542040704,56847040,101,825448199,613540441,60,61,425225664,976456717,615264017,26933635,70,96,428737000,933797845,727411020,661534714
1,162,12,19,19,12,75,430661581,514594085,76,542040704,56847040,101,825448199,613540441,59,60,609692091,995291349,220787273,5386727,70,96,667030217,933797845,381075320,661534714
1,163,12,20,20,12,75,103178627,168424067,76,542040704,56847040,101,825448199,613540441,61,62,826806600,882283557,374226639,134668175,71,97,613592816,668989197,866606866,307673543
1,164,12,21,21,12,75,253797696,544763805,76,542040704,56847040,101,825448199,613540441,60,61,271396652,976456717,512213382,26933635,70,96,297904565,933797845,343391075,661534714
1,165,12,22,22,12,75,244305551,527244146,76,542040704,56847040,101,825448199,613540441,59,60,210906421,833808584,319941344,603249211,70,96,964023969,246202731,771712558,741596210
1,166,12,23,23,12,75,477451899,334302077,76,542040704,56847040,101,825448199,613540441,60,61,855222151,976456717,432608545,26933635,71,97,949089478,271776225,558475892,276881791
1,167,12,24,24,12,75,604301596,114246728,76,542040704,56847040,101,825448199,613540441,61,62,31886657,882283557,716533325,134668175,72,98,835792902,358881118,380402913,384408946
1,168,13,0,0,13,65,74443666,548613521,82,104096518,124897599,101,825448199,613540441,49,67,13279108,622910527,434876479,340389699,63,99,903294754,665454506,385754264,997316262
1,169,13,1,1,13,67,893438295,944161308,82,104096518,124897599,101,825448199,613540441,50,66,887590291,924582111,694530183,868077947,63,97,847851869,271776225,127023950,276881791
1,170,13,2,2,13,68,711944023,103205512,82,104096518,124897599,101,825448199,613540441,52,67,743747519,622910527,585578931,340389699,65,98,324632451,358881118,696636334,384408946
1,171,13,3,3,13,69,519580237,853069188,82,104096518,124897599,101,825448199,613540441,53,66,449995612,924582111,994176612,868077947,65,97,716829020,271776225,114193705,276881791
1,172,13,4,4,13,70,161438961,327744141,82,104096518,124897599,101,825448199,613540441,55,67,835378309,622910527,73091746,340389699,67,98,876688809,358881118,424854568,384408946
1,173,13,5,5,13,71,399854352,668534239,82,104096518,124897599,101,825448199,613540441,55,66,919280825,924582111,925514569,868077947,66,96,390679877,933797845,686185598,661534714
1,174,13,6,6,13,72,953166321,235155604,82,104096518,124897599,101,825448199,613540441,57,67,63527372,622910527,582587590,340389699,68,97,979504337,668989197,929887108,307673543
1,175,13,7,7,13,73,900700879,783534892,82,104096518,124897599,101,825448199,613540441,56,65,945837133,584916425,619535091,573615593,68,96,238771376,933797845,981087650,661534714
1,176,13,8,8,13,74,590598782,680971435,82,104096518,124897599,101,825448199,613540441,58,66,211817853,924582111,227984136,868077947,69,96,333475047,933797845,334554014,661534714
1,177,13,9,9,13,75,277008996,680727568,82,104096518,124897599,101,825448199,613540441,58,65,812910621,584916425,989492898,573615593,70,96,821797568,933797845,439478255,661534714
1,178,13,10,10,13,76,793283172,782217316,82,104096518,124897599,101,825448199,613540441,60,67,381640542,622910527,676065327,340389699,71,97,621833400,668989197,799377543,307673543
1,179,13,11,11,13,76,899690060,416380091,82,104096518,124897599,101,825448199,613540441,60,66,489831768,924582111,80992569,868077947,73,97,271463644,271776225,32202605,276881791
1,180,13,12,12,13,77,823257582,874430028,82,104096518,124897599,101,825448199,613540441,62,67,123164761,622910527,861663292,340389699,74,98,972473176,76643347,136016716,153226829
1,181,13,13,13,13,78,519513030,311358343,82,104096518,124897599,101,825448199,613540441,61,66,939041374,924582111,969833494,868077947,76,99,881493919,797818108,416391983,395169259
1,182,13,14,14,13,78,816162861,110807756,82,104096518,124897599,101,825448199,613540441,63,67,223185097,622910527,525966900,340389699,75,98,473192398,358881118,668862617,384408946
1,183,13,15,15,13,79,628667287,451222953,82,104096518,124897599,101,825448199,613540441,63,66,866379055,924582111,932628074,868077947,75,97,623891956,271776225,981137960,276881791
1,184,13,16,16,13,79,400050229,653750502,82,104096518,124897599,101,825448199,613540441,64,67,429783353,622910527,541154848,340389699,75,97,734916480,668989197,62677436,307673543
1,185,13,17,17,13,80,562943822,409012881,82,104096518,124897599,101,825448199,613540441,63,65,1022316,584916425,927667106,573615593,75,96,377763823,933797845,172410734,661534714
1,186,13,18,18,13,80,764666363,831506634,82,104096518,124897599,101,825448199,613540441,64,66,805994152,924582111,805401865,868077947,75,96,10603775,933797845,182350735,661534714
1,187,13,19,19,13,81,56578120,751039663,82,104096518,124897599,101,825448199,613540441,64,65,511867475,584916425,674130001,573615593,76,96,571484625,933797845,927678243,661534714
1,188,13,20,20,13,81,607735959,459789956,82,104096518,124897599,101,825448199,613540441,65,67,813837591,622910527,402998794,340389699,77,97,427331381,668989197,8375087,307673543
1,189,13,21,21,13,81,683918823,930816398,82,104096518,124897599,101,825448199,613540441,65,66,417908868,924582111,48846276,868077947,76,96,308777041,933797845,463276333,661534714
1,190,13,22,22,13,82,75925529,113808319,82,104096518,124897599,101,825448199,613540441,66,67,520397794,622910527,404142257,340389699,78,98,316814065,358881118,150167634,384408946
1,191,13,23,23,13,82,134828984,947140012,82,104096518,124897599,101,825448199,613540441,65,66,173958690,924582111,61070620,868077947,78,97,667535777,271776225,227878970,276881791
1,192,13,24,24,13,82,133705680,928174786,82,104096518,124897599,101,825448199,613540441,66,67,167861860,622910527,223626392,340389699,78,98,282122708,358881118,290025737,384408946
1,193,13,25,25,13,82,481734076,278055151,82,104096518,124897599,101,825448199,613540441,65,66,685172239,924582111,159084000,868077947,78,97,992786517,271776225,337743385,276881791
1,194,13,26,26,13,81,239260527,49669537,82,104096518,124897599,101,825448199,613540441,66,67,281315626,622910527,257698788,340389699,78,98,533781660,358881118,166159013,384408946
1,195,14,0,0,14,70,382740362,551279651,89,27858087,645765926,101,825448199,613540441,53,72,212867187,539517421,140354889,467111162,68,99,183213476,665454506,594106114,997316262
1,196,14,1,1,14,72,563131570,879268136,89,27858087,645765926,101,825448199,613540441,54,71,181478652,507903487,266530426,493422236,69,98,181337684,533090904,856776769,599463256
1,197,14,2,2,14,73,667164516,486512702,89,27858087,645765926,101,825448199,613540441,56,72,348308109,539517421,471020074,467111162,70,98,686253832,358881118,736371007,384408946
1,198,14,3,3,14,74,447648587,974066790,89,27858087,645765926,101,825448199,613540441,57,71,16939451,507903487,394099678,493422236,70,97,942248687,271776225,343052788,276881791
1,199,14,4,4,14,75,160080686,367708887,89,27858087,645765926,101,825448199,613540441,58,72,984277508,539517421,113569886,467111162,72,98,110128249,358881118,812696433,384408946
1,200,14,5,5,14,76,423044540,740556743,89,27858087,645765926,101,825448199,613540441,59,71,303895080,507903487,690578745,493422236,72,97,604746056,271776225,943775709,276881791
1,201,14,6,6,14,77,891882477,54066501,89,27858087,645765926,101,825448199,613540441,61,72,745135716,539517421,523882666,467111162,74,98,832207208,358881118,360605808,384408946
1,202,14,7,7,14,78,766575566,928752184,89,27858087,645765926,101,825448199,613540441,61,71,249217735,507903487,353791549,493422236,73,96,504106128,933797845,725960853,661534714
1,203,14,8,8,14,79,15038292,901747484,89,27858087,645765926,101,825448199,613540441,62,72,223555031,539517421,907137012,467111162,75,97,269814252,668989197,997907048,307673543
1,204,14,9,9,14,80,569949235,151632467,89,27858087,645765926,101,825448199,613540441,62,70,493451954,901580703,351247784,298684449,75,96,207416182,933797845,301060139,661534714
1,205,14,10,10,14,81,156709689,686820023,89,27858087,645765926,101,825448199,613540441,64,72,601799606,539517421,76545170,467111162,77,97,945666125,668989197,965116890,307673543
1,206,14,11,11,14,82,623394308,504363186,89,27858087,645765926,101,825448199,613540441,64,71,722738849,507903487,865850506,493422236,77,96,483387531,604222135,607129872,192757754
1,207,14,12,12,14,82,753932789,987790339,89,27858087,645765926,101,825448199,613540441,66,72,30125618,539517421,797777555,467111162,79,98,297945479,358881118,798070408,384408946
