mask,basis_cycle_ids,basis_active_count,basis_length_sum,height_action,edge_mod2_height_action,edge_mod2_height_gap,residual_integral,residual_mod_1000003,transport_scalar_mod_1000003,transport_scalar_signed,support_sector,q42_shadow_nonzero,q12_shadow_nonzero,coefficient_matches_residual_mod_prime
289,0 5 8,3,18,2141184,1827840,313344,-2141184,858825,929414,-70589,33,0,0,True
290,1 5 8,3,18,2386944,1889280,497664,-2386944,613065,806534,-193469,33,0,0,True
291,0 1 5 8,4,26,3462144,1993728,1468416,-3462144,537868,268934,268934,33,0,0,True
292,2 5 8,3,15,1840128,1618944,221184,-1840128,159878,79939,79939,33,0,0,True
293,0 2 5 8,4,23,2915328,1403904,1511424,-2915328,84681,542342,-457661,33,0,0,True
294,1 2 5 8,4,23,3161088,2497536,663552,-3161088,838924,419462,419462,33,0,0,True
295,0 1 2 5 8,5,31,4236288,1569792,2666496,-4236288,763727,881865,-118138,33,0,0,True
296,3 5 8,3,20,2257920,1336320,921600,-2257920,742089,871046,-128957,33,0,0,True
297,0 3 5 8,4,28,3333120,2411520,921600,-3333120,666892,333446,333446,33,0,0,True
298,1 3 5 8,4,28,3578880,1563648,2015232,-3578880,421132,210566,210566,33,0,0,True
299,0 1 3 5 8,5,36,4654080,1926144,2727936,-4654080,345935,672969,-327034,33,0,0,True
300,2 3 5 8,4,25,3032064,2055168,976896,-3032064,967948,483974,483974,33,0,0,True
301,0 2 3 5 8,5,33,4107264,2098176,2009088,-4107264,892751,946377,-53626,33,0,0,True
302,1 2 3 5 8,5,33,4353024,2282496,2070528,-4353024,646991,823497,-176506,33,0,0,True
303,0 1 2 3 5 8,6,41,5428224,1612800,3815424,-5428224,571794,285897,285897,33,0,0,True
304,4 5 8,3,18,2147328,1354752,792576,-2147328,852681,926342,-73661,33,0,0,True
305,0 4 5 8,4,26,3222528,2319360,903168,-3222528,777484,388742,388742,33,0,0,True
306,1 4 5 8,4,26,3468288,1692672,1775616,-3468288,531724,265862,265862,33,0,0,True
307,0 1 4 5 8,5,34,4543488,1944576,2598912,-4543488,456527,728265,-271738,33,0,0,True
308,2 4 5 8,4,23,2921472,1963008,958464,-2921472,78537,539270,-460733,33,0,0,True
309,0 2 4 5 8,5,31,3996672,1895424,2101248,-3996672,3340,1670,1670,33,0,0,True
310,1 2 4 5 8,5,31,4242432,2300928,1941504,-4242432,757583,878793,-121210,33,0,0,True
311,0 1 2 4 5 8,6,39,5317632,1520640,3796992,-5317632,682386,341193,341193,33,0,0,True
312,3 4 5 8,4,28,3339264,1287168,2052096,-3339264,660748,330374,330374,33,0,0,True
313,0 3 4 5 8,5,36,4414464,2214912,2199552,-4414464,585551,792777,-207226,33,0,0,True
314,1 3 4 5 8,5,36,4660224,2055168,2605056,-4660224,339791,669897,-330106,33,0,0,True
315,0 1 3 4 5 8,6,44,5735424,2270208,3465216,-5735424,264594,132297,132297,33,0,0,True
316,2 3 4 5 8,5,33,4113408,2006016,2107392,-4113408,886607,943305,-56698,33,0,0,True
317,0 2 3 4 5 8,6,41,5188608,1901568,3287040,-5188608,811410,405705,405705,33,0,0,True
318,1 2 3 4 5 8,6,41,5434368,2774016,2660352,-5434368,565650,282825,282825,33,0,0,True
319,0 1 2 3 4 5 8,7,49,6509568,1956864,4552704,-6509568,490453,745228,-254775,33,0,0,True
320,6 8,2,10,1277952,1167360,110592,-1277952,722054,361027,361027,33,0,0,True
321,0 6 8,3,18,2353152,1431552,921600,-2353152,646857,823430,-176573,33,0,0,True
322,1 6 8,3,18,2598912,2267136,331776,-2598912,401097,700550,-299453,33,0,0,True
323,0 1 6 8,4,26,3674112,2260992,1413120,-3674112,325900,162950,162950,33,0,0,True
324,2 6 8,3,15,2052096,1333248,718848,-2052096,947913,973958,-26045,33,0,0,True
325,0 2 6 8,4,23,3127296,1449984,1677312,-3127296,872716,436358,436358,33,0,0,True
326,1 2 6 8,4,23,3373056,2433024,940032,-3373056,626956,313478,313478,33,0,0,True
327,0 1 2 6 8,5,31,4448256,2279424,2168832,-4448256,551759,775881,-224122,33,0,0,True
328,3 6 8,3,20,2469888,2045952,423936,-2469888,530121,765062,-234941,33,0,0,True
329,0 3 6 8,4,28,3545088,2347008,1198080,-3545088,454924,227462,227462,33,0,0,True
330,1 3 6 8,4,28,3790848,1609728,2181120,-3790848,209164,104582,104582,33,0,0,True
331,0 1 3 6 8,5,36,4866048,1640448,3225600,-4866048,133967,566985,-433018,33,0,0,True
332,2 3 6 8,4,25,3244032,2322432,921600,-3244032,755980,377990,377990,33,0,0,True
333,0 2 3 6 8,5,33,4319232,2476032,1843200,-4319232,680783,840393,-159610,33,0,0,True
334,1 2 3 6 8,5,33,4564992,1886208,2678784,-4564992,435023,717513,-282490,33,0,0,True
335,0 1 2 3 6 8,6,41,5640192,1769472,3870720,-5640192,359826,179913,179913,33,0,0,True
336,4 6 8,3,18,2359296,2045952,313344,-2359296,640713,820358,-179645,33,0,0,True
337,0 4 6 8,4,26,3434496,2457600,976896,-3434496,565516,282758,282758,33,0,0,True
338,1 4 6 8,4,26,3680256,1720320,1959936,-3680256,319756,159878,159878,33,0,0,True
339,0 1 4 6 8,5,34,4755456,1861632,2893824,-4755456,244559,622281,-377722,33,0,0,True
340,2 4 6 8,4,23,3133440,2211840,921600,-3133440,866572,433286,433286,33,0,0,True
341,0 2 4 6 8,5,31,4208640,2476032,1732608,-4208640,791375,895689,-104314,33,0,0,True
342,1 2 4 6 8,5,31,4454400,1886208,2568192,-4454400,545615,772809,-227194,33,0,0,True
343,0 1 2 4 6 8,6,39,5529600,1880064,3649536,-5529600,470418,235209,235209,33,0,0,True
344,3 4 6 8,4,28,3551232,1646592,1904640,-3551232,448780,224390,224390,33,0,0,True
345,0 3 4 6 8,5,36,4626432,1800192,2826240,-4626432,373583,686793,-313210,33,0,0,True
346,1 3 4 6 8,5,36,4872192,2635776,2236416,-4872192,127823,563913,-436090,33,0,0,True
347,0 1 3 4 6 8,6,44,5947392,2519040,3428352,-5947392,52626,26313,26313,33,0,0,True
348,2 3 4 6 8,5,33,4325376,1923072,2402304,-4325376,674639,837321,-162682,33,0,0,True
349,0 2 3 4 6 8,6,41,5400576,1929216,3471360,-5400576,599442,299721,299721,33,0,0,True
350,1 2 3 4 6 8,6,41,5646336,2912256,2734080,-5646336,353682,176841,176841,33,0,0,True
351,0 1 2 3 4 6 8,7,49,6721536,2648064,4073472,-6721536,278485,639244,-360759,33,0,0,True
352,5 6 8,3,15,1969152,1655808,313344,-1969152,30854,15427,15427,33,0,0,True
353,0 5 6 8,4,23,3044352,2067456,976896,-3044352,955660,477830,477830,33,0,0,True
354,1 5 6 8,4,23,3290112,2313216,976896,-3290112,709900,354950,354950,33,0,0,True
355,0 1 5 6 8,5,31,4365312,2454528,1910784,-4365312,634703,817353,-182650,33,0,0,True
356,2 5 6 8,4,20,2743296,1821696,921600,-2743296,256713,628358,-371645,33,0,0,True
357,0 2 5 6 8,5,28,3818496,2085888,1732608,-3818496,181516,90758,90758,33,0,0,True
358,1 2 5 6 8,5,28,4064256,2479104,1585152,-4064256,935759,967881,-32122,33,0,0,True
359,0 1 2 5 6 8,6,36,5139456,2472960,2666496,-5139456,860562,430281,430281,33,0,0,True
360,3 5 6 8,4,25,3161088,2239488,921600,-3161088,838924,419462,419462,33,0,0,True
361,0 3 5 6 8,5,33,4236288,2393088,1843200,-4236288,763727,881865,-118138,33,0,0,True
362,1 3 5 6 8,5,33,4482048,2245632,2236416,-4482048,517967,758985,-241018,33,0,0,True
363,0 1 3 5 6 8,6,41,5557248,2128896,3428352,-5557248,442770,221385,221385,33,0,0,True
364,2 3 5 6 8,5,30,3935232,2515968,1419264,-3935232,64780,32390,32390,33,0,0,True
365,0 2 3 5 6 8,6,38,5010432,2522112,2488320,-5010432,989586,494793,494793,33,0,0,True
366,1 2 3 5 6 8,6,38,5256192,2522112,2734080,-5256192,743826,371913,371913,33,0,0,True
367,0 1 2 3 5 6 8,7,46,6331392,2257920,4073472,-6331392,668629,834316,-165687,33,0,0,True
368,4 5 6 8,4,23,3050496,2147328,903168,-3050496,949516,474758,474758,33,0,0,True
369,0 4 5 6 8,5,31,4125696,2411520,1714176,-4125696,874319,937161,-62842,33,0,0,True
370,1 4 5 6 8,5,31,4371456,2264064,2107392,-4371456,628559,814281,-185722,33,0,0,True
371,0 1 4 5 6 8,6,39,5446656,2257920,3188736,-5446656,553362,276681,276681,33,0,0,True
372,2 4 5 6 8,5,28,3824640,2313216,1511424,-3824640,175372,87686,87686,33,0,0,True
373,0 2 4 5 6 8,6,36,4899840,2429952,2469888,-4899840,100175,550089,-449914,33,0,0,True
374,1 2 4 5 6 8,6,36,5145600,2429952,2715648,-5145600,854418,427209,427209,33,0,0,True
375,0 1 2 4 5 6 8,7,44,6220800,2276352,3944448,-6220800,779221,889612,-110391,33,0,0,True
376,3 4 5 6 8,5,33,4242432,2042880,2199552,-4242432,757583,878793,-121210,33,0,0,True
377,0 3 4 5 6 8,6,41,5317632,2343936,2973696,-5317632,682386,341193,341193,33,0,0,True
378,1 3 4 5 6 8,6,41,5563392,2589696,2973696,-5563392,436626,218313,218313,33,0,0,True
379,0 1 3 4 5 6 8,7,49,6638592,2620416,4018176,-6638592,361429,680716,-319287,33,0,0,True
380,2 3 4 5 6 8,6,38,5016576,2319360,2697216,-5016576,983442,491721,491721,33,0,0,True
381,0 2 3 4 5 6 8,7,46,6091776,2472960,3618816,-6091776,908245,954124,-45879,33,0,0,True
382,1 2 3 4 5 6 8,7,46,6337536,2866176,3471360,-6337536,662485,831244,-168759,33,0,0,True
383,0 1 2 3 4 5 6 8,8,54,7412736,2749440,4663296,-7412736,587288,293644,293644,33,0,0,True
384,7 8,2,10,1443840,1443840,0,-1443840,556166,278083,278083,33,0,0,True
385,0 7 8,3,18,2519040,1892352,626688,-2519040,480969,740486,-259517,33,0,0,True
386,1 7 8,3,18,2764800,1413120,1351680,-2764800,235209,617606,-382397,33,0,0,True
387,0 1 7 8,4,26,3840000,2181120,1658880,-3840000,160012,80006,80006,33,0,0,True
388,2 7 8,3,15,2217984,2052096,165888,-2217984,782025,891014,-108989,33,0,0,True
389,0 2 7 8,4,23,3293184,1468416,1824768,-3293184,706828,353414,353414,33,0,0,True
390,1 2 7 8,4,23,3538944,2021376,1517568,-3538944,461068,230534,230534,33,0,0,True
391,0 1 2 7 8,5,31,4614144,1757184,2856960,-4614144,385871,692937,-307066,33,0,0,True
392,3 7 8,3,20,2635776,1523712,1112064,-2635776,364233,682118,-317885,33,0,0,True
393,0 3 7 8,4,28,3710976,1935360,1775616,-3710976,289036,144518,144518,33,0,0,True
394,1 3 7 8,4,28,3956736,1628160,2328576,-3956736,43276,21638,21638,33,0,0,True
395,0 1 3 7 8,5,36,5031936,2359296,2672640,-5031936,968082,484041,484041,33,0,0,True
396,2 3 7 8,4,25,3409920,2242560,1167360,-3409920,590092,295046,295046,33,0,0,True
397,0 2 3 7 8,5,33,4485120,1622016,2863104,-4485120,514895,757449,-242554,33,0,0,True
398,1 2 3 7 8,5,33,4730880,2347008,2383872,-4730880,269135,634569,-365434,33,0,0,True
399,0 1 2 3 7 8,6,41,5806080,2045952,3760128,-5806080,193938,96969,96969,33,0,0,True
400,4 7 8,3,18,2525184,1634304,890880,-2525184,474825,737414,-262589,33,0,0,True
401,0 4 7 8,4,26,3600384,1935360,1665024,-3600384,399628,199814,199814,33,0,0,True
402,1 4 7 8,4,26,3846144,1849344,1996800,-3846144,153868,76934,76934,33,0,0,True
403,0 1 4 7 8,5,34,4921344,2469888,2451456,-4921344,78671,539337,-460666,33,0,0,True
404,2 4 7 8,4,23,3299328,2242560,1056768,-3299328,700684,350342,350342,33,0,0,True
405,0 2 4 7 8,5,31,4374528,1511424,2863104,-4374528,625487,812745,-187258,33,0,0,True
406,1 2 4 7 8,5,31,4620288,2457600,2162688,-4620288,379727,689865,-310138,33,0,0,True
407,0 1 2 4 7 8,6,39,5695488,2045952,3649536,-5695488,304530,152265,152265,33,0,0,True
408,3 4 7 8,4,28,3717120,1812480,1904640,-3717120,282892,141446,141446,33,0,0,True
409,0 3 4 7 8,5,36,4792320,2371584,2420736,-4792320,207695,603849,-396154,33,0,0,True
410,1 3 4 7 8,5,36,5038080,1671168,3366912,-5038080,961938,480969,480969,33,0,0,True
411,0 1 3 4 7 8,6,44,6113280,2549760,3563520,-6113280,886741,943372,-56631,33,0,0,True
412,2 3 4 7 8,5,33,4491264,2531328,1959936,-4491264,508751,754377,-245626,33,0,0,True
413,0 2 3 4 7 8,6,41,5566464,2058240,3508224,-5566464,433554,216777,216777,33,0,0,True
414,1 2 3 4 7 8,6,41,5812224,2390016,3422208,-5812224,187794,93897,93897,33,0,0,True
415,0 1 2 3 4 7 8,7,49,6887424,2236416,4651008,-6887424,112597,556300,-443703,33,0,0,True
416,5 7 8,3,15,2135040,1637376,497664,-2135040,864969,932486,-67517,33,0,0,True
417,0 5 7 8,4,23,3210240,1938432,1271808,-3210240,789772,394886,394886,33,0,0,True
418,1 5 7 8,4,23,3456000,2049024,1406976,-3456000,544012,272006,272006,33,0,0,True
419,0 1 5 7 8,5,31,4531200,2669568,1861632,-4531200,468815,734409,-265594,33,0,0,True
420,2 5 7 8,4,20,2909184,2245632,663552,-2909184,90825,545414,-454589,33,0,0,True
421,0 2 5 7 8,5,28,3984384,1514496,2469888,-3984384,15628,7814,7814,33,0,0,True
422,1 2 5 7 8,5,28,4230144,2657280,1572864,-4230144,769871,884937,-115066,33,0,0,True
423,0 1 2 5 7 8,6,36,5305344,2245632,3059712,-5305344,694674,347337,347337,33,0,0,True
424,3 5 7 8,4,25,3326976,2012160,1314816,-3326976,673036,336518,336518,33,0,0,True
425,0 3 5 7 8,5,33,4402176,2571264,1830912,-4402176,597839,798921,-201082,33,0,0,True
426,1 3 5 7 8,5,33,4647936,1674240,2973696,-4647936,352079,676041,-323962,33,0,0,True
427,0 1 3 5 7 8,6,41,5723136,2552832,3170304,-5723136,276882,138441,138441,33,0,0,True
428,2 3 5 7 8,5,30,4101120,2731008,1370112,-4101120,898895,949449,-50554,33,0,0,True
429,0 2 3 5 7 8,6,38,5176320,2257920,2918400,-5176320,823698,411849,411849,33,0,0,True
430,1 2 3 5 7 8,6,38,5422080,2393088,3028992,-5422080,577938,288969,288969,33,0,0,True
431,0 1 2 3 5 7 8,7,46,6497280,2239488,4257792,-6497280,502741,751372,-248631,33,0,0,True
432,4 5 7 8,4,23,3216384,2030592,1185792,-3216384,783628,391814,391814,33,0,0,True
433,0 4 5 7 8,5,31,4291584,2479104,1812480,-4291584,708431,854217,-145786,33,0,0,True
434,1 4 5 7 8,5,31,4537344,1803264,2734080,-4537344,462671,731337,-268666,33,0,0,True
435,0 1 4 5 7 8,6,39,5612544,2571264,3041280,-5612544,387474,193737,193737,33,0,0,True
436,2 4 5 7 8,5,28,3990528,2638848,1351680,-3990528,9484,4742,4742,33,0,0,True
437,0 2 4 5 7 8,6,36,5065728,2055168,3010560,-5065728,934290,467145,467145,33,0,0,True
438,1 2 4 5 7 8,6,36,5311488,2411520,2899968,-5311488,688530,344265,344265,33,0,0,True
439,0 1 2 4 5 7 8,7,44,6386688,2147328,4239360,-6386688,613333,806668,-193335,33,0,0,True
440,3 4 5 7 8,5,33,4408320,1913856,2494464,-4408320,591695,795849,-204154,33,0,0,True
441,0 3 4 5 7 8,6,41,5483520,2325504,3158016,-5483520,516498,258249,258249,33,0,0,True
442,1 3 4 5 7 8,6,41,5729280,2214912,3514368,-5729280,270738,135369,135369,33,0,0,True
443,0 1 3 4 5 7 8,7,49,6804480,2946048,3858432,-6804480,195541,597772,-402231,33,0,0,True
444,2 3 4 5 7 8,6,38,5182464,2632704,2549760,-5182464,817554,408777,408777,33,0,0,True
445,0 2 3 4 5 7 8,7,46,6257664,2012160,4245504,-6257664,742357,871180,-128823,33,0,0,True
446,1 2 3 4 5 7 8,7,46,6503424,2933760,3569664,-6503424,496597,748300,-251703,33,0,0,True
447,0 1 2 3 4 5 7 8,8,54,7578624,2632704,4945920,-7578624,421400,210700,210700,33,0,0,True
448,6 7 8,3,15,2347008,2015232,331776,-2347008,653001,826502,-173501,33,0,0,True
449,0 6 7 8,4,23,3422208,2205696,1216512,-3422208,577804,288902,288902,33,0,0,True
450,1 6 7 8,4,23,3667968,2205696,1462272,-3667968,332044,166022,166022,33,0,0,True
451,0 1 6 7 8,5,31,4743168,2273280,2469888,-4743168,256847,628425,-371578,33,0,0,True
452,2 6 7 8,4,20,3121152,2181120,940032,-3121152,878860,439430,439430,33,0,0,True
453,0 2 6 7 8,5,28,4196352,2224128,1972224,-4196352,803663,901833,-98170,33,0,0,True
454,1 2 6 7 8,5,28,4442112,2371584,2070528,-4442112,557903,778953,-221050,33,0,0,True
455,0 1 2 6 7 8,6,36,5517312,2291712,3225600,-5517312,482706,241353,241353,33,0,0,True
456,3 6 7 8,4,25,3538944,2058240,1480704,-3538944,461068,230534,230534,33,0,0,True
457,0 3 6 7 8,5,33,4614144,2285568,2328576,-4614144,385871,692937,-307066,33,0,0,True
458,1 3 6 7 8,5,33,4859904,2383872,2476032,-4859904,140111,570057,-429946,33,0,0,True
459,0 1 3 6 7 8,6,41,5935104,2488320,3446784,-5935104,64914,32457,32457,33,0,0,True
460,2 3 6 7 8,5,30,4313088,2334720,1978368,-4313088,686927,843465,-156538,33,0,0,True
461,0 2 3 6 7 8,6,38,5388288,2414592,2973696,-5388288,611730,305865,305865,33,0,0,True
462,1 2 3 6 7 8,6,38,5634048,2660352,2973696,-5634048,365970,182985,182985,33,0,0,True
463,0 1 2 3 6 7 8,7,46,6709248,2617344,4091904,-6709248,290773,645388,-354615,33,0,0,True
464,4 6 7 8,4,23,3428352,2058240,1370112,-3428352,571660,285830,285830,33,0,0,True
465,0 4 6 7 8,5,31,4503552,2396160,2107392,-4503552,496463,748233,-251770,33,0,0,True
466,1 4 6 7 8,5,31,4749312,2494464,2254848,-4749312,250703,625353,-374650,33,0,0,True
467,0 1 4 6 7 8,6,39,5824512,2709504,3115008,-5824512,175506,87753,87753,33,0,0,True
468,2 4 6 7 8,5,28,4202496,2224128,1978368,-4202496,797519,898761,-101242,33,0,0,True
469,0 2 4 6 7 8,6,36,5277696,2414592,2863104,-5277696,722322,361161,361161,33,0,0,True
470,1 2 4 6 7 8,6,36,5523456,2660352,2863104,-5523456,476562,238281,238281,33,0,0,True
471,0 1 2 4 6 7 8,7,44,6598656,2727936,3870720,-6598656,401365,700684,-299319,33,0,0,True
472,3 4 6 7 8,5,33,4620288,2494464,2125824,-4620288,379727,689865,-310138,33,0,0,True
473,0 3 4 6 7 8,6,41,5695488,2574336,3121152,-5695488,304530,152265,152265,33,0,0,True
474,1 3 4 6 7 8,6,41,5941248,2574336,3366912,-5941248,58770,29385,29385,33,0,0,True
475,0 1 3 4 6 7 8,7,49,7016448,2531328,4485120,-7016448,983576,491788,491788,33,0,0,True
476,2 3 4 6 7 8,6,38,5394432,2770944,2623488,-5394432,605586,302793,302793,33,0,0,True
477,0 2 3 4 6 7 8,7,46,6469632,2703360,3766272,-6469632,530389,765196,-234807,33,0,0,True
478,1 2 3 4 6 7 8,7,46,6715392,2850816,3864576,-6715392,284629,642316,-357687,33,0,0,True
479,0 1 2 3 4 6 7 8,8,54,7790592,2660352,5130240,-7790592,209432,104716,104716,33,0,0,True
480,5 6 7 8,4,20,3038208,2061312,976896,-3038208,961804,480902,480902,33,0,0,True
481,0 5 6 7 8,5,28,4113408,2399232,1714176,-4113408,886607,943305,-56698,33,0,0,True
482,1 5 6 7 8,5,28,4359168,2694144,1665024,-4359168,640847,820425,-179578,33,0,0,True
483,0 1 5 6 7 8,6,36,5434368,2909184,2525184,-5434368,565650,282825,282825,33,0,0,True
484,2 5 6 7 8,5,25,3812352,2227200,1585152,-3812352,187660,93830,93830,33,0,0,True
485,0 2 5 6 7 8,6,33,4887552,2417664,2469888,-4887552,112463,556233,-443770,33,0,0,True
486,1 2 5 6 7 8,6,33,5133312,2860032,2273280,-5133312,866706,433353,433353,33,0,0,True
487,0 1 2 5 6 7 8,7,41,6208512,2927616,3280896,-6208512,791509,895756,-104247,33,0,0,True
488,3 5 6 7 8,5,30,4230144,2694144,1536000,-4230144,769871,884937,-115066,33,0,0,True
489,0 3 5 6 7 8,6,38,5305344,2774016,2531328,-5305344,694674,347337,347337,33,0,0,True
490,1 3 5 6 7 8,6,38,5551104,2577408,2973696,-5551104,448914,224457,224457,33,0,0,True
491,0 1 3 5 6 7 8,7,46,6626304,2534400,4091904,-6626304,373717,686860,-313143,33,0,0,True
492,2 3 5 6 7 8,6,35,5004288,2970624,2033664,-5004288,995730,497865,497865,33,0,0,True
493,0 2 3 5 6 7 8,7,43,6079488,2903040,3176448,-6079488,920533,960268,-39735,33,0,0,True
494,1 2 3 5 6 7 8,7,43,6325248,2853888,3471360,-6325248,674773,837388,-162615,33,0,0,True
495,0 1 2 3 5 6 7 8,8,51,7400448,2663424,4737024,-7400448,599576,299788,299788,33,0,0,True
496,4 5 6 7 8,5,28,4119552,2601984,1517568,-4119552,880463,940233,-59770,33,0,0,True
497,0 4 5 6 7 8,6,36,5194752,2792448,2402304,-5194752,805266,402633,402633,33,0,0,True
498,1 4 5 6 7 8,6,36,5440512,2595840,2844672,-5440512,559506,279753,279753,33,0,0,True
499,0 1 4 5 6 7 8,7,44,6515712,2663424,3852288,-6515712,484309,742156,-257847,33,0,0,True
500,2 4 5 6 7 8,6,33,4893696,2767872,2125824,-4893696,106319,553161,-446842,33,0,0,True
501,0 2 4 5 6 7 8,7,41,5968896,2810880,3158016,-5968896,31122,15561,15561,33,0,0,True
502,1 2 4 5 6 7 8,7,41,6214656,2761728,3452928,-6214656,785365,892684,-107319,33,0,0,True
503,0 1 2 4 5 6 7 8,8,49,7289856,2681856,4608000,-7289856,710168,355084,355084,33,0,0,True
504,3 4 5 6 7 8,6,38,5311488,2448384,2863104,-5311488,688530,344265,344265,33,0,0,True
505,0 3 4 5 6 7 8,7,46,6386688,2675712,3710976,-6386688,613333,806668,-193335,33,0,0,True
506,1 3 4 5 6 7 8,7,46,6632448,2970624,3661824,-6632448,367573,683788,-316215,33,0,0,True
507,0 1 3 4 5 6 7 8,8,54,7707648,3075072,4632576,-7707648,292376,146188,146188,33,0,0,True
508,2 3 4 5 6 7 8,7,43,6085632,2724864,3360768,-6085632,914389,957196,-42807,33,0,0,True
509,0 2 3 4 5 6 7 8,8,51,7160832,2804736,4356096,-7160832,839192,419596,419596,33,0,0,True
510,1 2 3 4 5 6 7 8,8,51,7406592,3247104,4159488,-7406592,593432,296716,296716,33,0,0,True
511,0 1 2 3 4 5 6 7 8,9,59,8481792,3204096,5277696,-8481792,518235,759119,-240884,33,0,0,True
512,9,1,5,992256,992256,0,-992256,7747,503875,-496128,33,0,0,True
513,0 9,2,13,2067456,2067456,0,-2067456,932553,966278,-33725,33,0,0,True
514,1 9,2,13,2313216,2313216,0,-2313216,686793,843398,-156605,33,0,0,True
515,0 1 9,3,21,3388416,2675712,712704,-3388416,611596,305798,305798,33,0,0,True
516,2 9,2,10,1766400,1766400,0,-1766400,233606,116803,116803,33,0,0,True
517,0 2 9,3,18,2841600,1809408,1032192,-2841600,158409,579206,-420797,33,0,0,True
518,1 2 9,3,18,3087360,3087360,0,-3087360,912652,456326,456326,33,0,0,True
519,0 1 2 9,4,26,4162560,2417664,1744896,-4162560,837455,918729,-81274,33,0,0,True
520,3 9,2,15,2184192,2184192,0,-2184192,815817,907910,-92093,33,0,0,True
521,0 3 9,3,23,3259392,3001344,258048,-3259392,740620,370310,370310,33,0,0,True
522,1 3 9,3,23,3505152,1969152,1536000,-3505152,494860,247430,247430,33,0,0,True
523,0 1 3 9,4,31,4580352,2073600,2506752,-4580352,419663,709833,-290170,33,0,0,True
524,2 3 9,3,20,2958336,2737152,221184,-2958336,41673,520838,-479165,33,0,0,True
525,0 2 3 9,4,28,4033536,2522112,1511424,-4033536,966479,983241,-16762,33,0,0,True
526,1 2 3 9,4,28,4279296,2522112,1757184,-4279296,720719,860361,-139642,33,0,0,True
527,0 1 2 3 9,5,36,5354496,1594368,3760128,-5354496,645522,322761,322761,33,0,0,True
528,4 9,2,13,2073600,1760256,313344,-2073600,926409,963206,-36797,33,0,0,True
529,0 4 9,3,21,3148800,2688000,460800,-3148800,851212,425606,425606,33,0,0,True
530,1 4 9,3,21,3394560,1655808,1738752,-3394560,605452,302726,302726,33,0,0,True
531,0 1 4 9,4,29,4469760,1870848,2598912,-4469760,530255,765129,-234874,33,0,0,True
532,2 4 9,3,18,2847744,2534400,313344,-2847744,152265,576134,-423869,33,0,0,True
533,0 2 4 9,4,26,3922944,2429952,1492992,-3922944,77068,38534,38534,33,0,0,True
534,1 2 4 9,4,26,4168704,2429952,1738752,-4168704,831311,915657,-84346,33,0,0,True
535,0 1 2 4 9,5,34,5243904,1612800,3631104,-5243904,756114,378057,378057,33,0,0,True
536,3 4 9,3,23,3265536,1379328,1886208,-3265536,734476,367238,367238,33,0,0,True
537,0 3 4 9,4,31,4340736,2343936,1996800,-4340736,659279,829641,-170362,33,0,0,True
538,1 3 4 9,4,31,4586496,2589696,1996800,-4586496,413519,706761,-293242,33,0,0,True
539,0 1 3 4 9,5,39,5661696,2841600,2820096,-5661696,338322,169161,169161,33,0,0,True
540,2 3 4 9,4,28,4039680,1932288,2107392,-4039680,960335,980169,-19834,33,0,0,True
541,0 2 3 4 9,5,36,5114880,1864704,3250176,-5114880,885138,442569,442569,33,0,0,True
542,1 2 3 4 9,5,36,5360640,3142656,2217984,-5360640,639378,319689,319689,33,0,0,True
543,0 1 2 3 4 9,6,44,6435840,2362368,4073472,-6435840,564181,782092,-217911,33,0,0,True
544,5 9,2,10,1683456,1536000,147456,-1683456,316550,158275,158275,33,0,0,True
545,0 5 9,3,18,2758656,2463744,294912,-2758656,241353,620678,-379325,33,0,0,True
546,1 5 9,3,18,3004416,2414592,589824,-3004416,995596,497798,497798,33,0,0,True
547,0 1 5 9,4,26,4079616,2629632,1449984,-4079616,920399,960201,-39802,33,0,0,True
548,2 5 9,3,15,2457600,2310144,147456,-2457600,542409,771206,-228797,33,0,0,True
549,0 2 5 9,4,23,3532800,2205696,1327104,-3532800,467212,233606,233606,33,0,0,True
550,1 2 5 9,4,23,3778560,3188736,589824,-3778560,221452,110726,110726,33,0,0,True
551,0 1 2 5 9,5,31,4853760,2371584,2482176,-4853760,146255,573129,-426874,33,0,0,True
552,3 5 9,3,20,2875392,2138112,737280,-2875392,124617,562310,-437693,33,0,0,True
553,0 3 5 9,4,28,3950592,3102720,847872,-3950592,49420,24710,24710,33,0,0,True
554,1 3 5 9,4,28,4196352,2365440,1830912,-4196352,803663,901833,-98170,33,0,0,True
555,0 1 3 5 9,5,36,5271552,2617344,2654208,-5271552,728466,364233,364233,33,0,0,True
556,2 3 5 9,4,25,3649536,2691072,958464,-3649536,350476,175238,175238,33,0,0,True
557,0 2 3 5 9,5,33,4724736,2623488,2101248,-4724736,275279,637641,-362362,33,0,0,True
558,1 2 3 5 9,5,33,4970496,2918400,2052096,-4970496,29519,514761,-485242,33,0,0,True
559,0 1 2 3 5 9,6,41,6045696,2138112,3907584,-6045696,954325,977164,-22839,33,0,0,True
560,4 5 9,3,18,2764800,1806336,958464,-2764800,235209,617606,-382397,33,0,0,True
561,0 4 5 9,4,26,3840000,2881536,958464,-3840000,160012,80006,80006,33,0,0,True
562,1 4 5 9,4,26,4085760,2144256,1941504,-4085760,914255,957129,-42874,33,0,0,True
563,0 1 4 5 9,5,34,5160960,2506752,2654208,-5160960,839058,419529,419529,33,0,0,True
564,2 4 5 9,4,23,3538944,2580480,958464,-3538944,461068,230534,230534,33,0,0,True
