transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,promoted_transition_flag,promoted_only_transition_flag,old_repaired_edge_flag,old_spectral_cut_edge_flag,spectral_cut_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
553,177,281,3,1,0,0,0,1,0,0,512908190,200000000000,142857142858,1282270474,1795178663
554,178,179,3,1,0,0,0,1,0,0,512908190,1000000000000,76923076923,256454095,3333903231
555,179,180,3,1,0,0,0,1,0,0,512908190,76923076923,166666666667,3333903231,1538724568
556,179,181,3,1,0,0,0,1,0,0,512908190,76923076923,75000000000,3333903231,3419387930
557,179,186,3,1,0,0,0,1,0,0,512908190,76923076923,333333333334,3333903231,769362284
558,179,187,3,1,0,0,0,1,0,0,512908190,76923076923,125000000000,3333903231,2051632758
559,179,192,3,1,0,0,0,1,0,0,512908190,76923076923,250000000000,3333903231,1025816379
560,179,214,3,1,0,0,0,1,0,0,512908190,76923076923,90909090909,3333903231,2820995042
561,179,222,3,1,0,0,0,1,0,0,512908190,76923076923,100000000000,3333903231,2564540947
562,179,264,3,1,0,0,0,1,0,0,512908190,76923076923,142857142858,3333903231,1795178663
563,179,324,3,1,0,0,0,1,0,0,512908190,76923076923,90909090909,3333903231,2820995042
564,179,352,3,1,0,1,0,1,0,0,512908190,76923076923,76923076923,3333903231,3333903231
565,179,386,3,1,0,0,0,1,0,0,512908190,76923076923,166666666667,3333903231,1538724568
566,180,182,3,1,0,0,0,1,0,0,512908190,166666666667,142857142857,1538724568,1795178663
567,180,215,3,1,0,0,0,1,0,0,512908190,166666666667,125000000000,1538724568,2051632758
568,180,223,3,1,0,0,0,1,0,0,512908190,166666666667,125000000000,1538724568,2051632758
569,180,325,3,1,0,0,0,1,0,0,512908190,166666666666,250000000000,1538724568,1025816379
570,180,353,3,1,0,1,0,1,0,0,512908190,166666666666,66666666667,1538724568,3846811421
571,181,182,3,1,0,0,0,1,0,0,512908190,75000000000,142857142857,3419387930,1795178663
572,181,183,3,1,0,0,0,1,0,0,512908190,75000000000,166666666667,3419387930,1538724568
573,181,187,3,1,0,0,0,1,0,0,512908190,75000000000,125000000000,3419387930,2051632758
574,181,188,3,1,0,0,0,1,0,0,512908190,75000000000,125000000000,3419387930,2051632758
575,181,200,3,1,0,0,0,1,0,0,512908190,75000000000,47619047619,3419387930,5385535989
576,181,216,3,1,0,0,0,1,0,0,512908190,75000000000,69767441861,3419387930,3675842024
577,181,224,3,1,0,0,0,1,0,0,512908190,75000000000,81081081081,3419387930,3162933835
578,181,265,3,1,0,0,0,1,0,0,512908190,75000000000,166666666667,3419387930,1538724568
579,181,356,3,1,0,1,0,1,0,0,512908190,75000000000,69767441861,3419387930,3675842024
580,181,387,3,1,0,0,0,1,0,0,512908190,75000000000,125000000000,3419387930,2051632758
581,181,800,1,0,1,0,0,1,0,0,170969397,25000000000,166666666667,3419387930,512908189
582,182,201,3,1,0,0,0,1,0,0,512908190,142857142857,200000000000,1795178663,1282270474
583,182,217,3,1,0,0,0,1,0,0,512908190,142857142857,142857142858,1795178663,1795178663
584,182,225,3,1,0,0,0,1,0,0,512908190,142857142857,69767441861,1795178663,3675842024
585,182,357,3,1,0,1,0,1,0,0,512908190,142857142857,166666666667,1795178663,1538724568
586,183,187,3,1,0,0,0,1,0,0,512908190,166666666667,125000000000,1538724568,2051632758
587,183,206,3,1,0,0,0,1,0,0,512908190,166666666667,200000000000,1538724568,1282270474
588,183,218,3,1,0,0,0,1,0,0,512908190,166666666667,166666666667,1538724568,1538724568
589,183,229,3,1,0,0,0,1,0,0,512908190,166666666666,66666666667,1538724568,3846811421
590,183,358,3,1,0,1,0,1,0,0,512908190,166666666666,166666666667,1538724568,1538724568
591,184,186,3,1,0,0,0,1,0,0,512908190,500000000000,333333333333,512908189,769362284
592,184,326,3,1,0,0,0,1,0,0,512908190,500000000000,500000000000,512908189,512908189
593,186,328,3,1,0,0,0,1,0,0,512908190,333333333333,333333333334,769362284,769362284
594,187,188,3,1,0,0,0,1,0,0,512908190,125000000000,125000000000,2051632758,2051632758
595,187,219,3,1,0,0,0,1,0,0,512908190,125000000000,111111111112,2051632758,2308086852
596,187,233,3,1,0,0,0,1,0,0,512908190,125000000000,100000000000,2051632758,2564540947
597,187,359,3,1,0,1,0,1,0,0,512908190,125000000000,81081081081,2051632758,3162933835
598,188,220,3,1,0,0,0,1,0,0,512908190,125000000000,142857142857,2051632758,1795178663
599,188,235,3,1,0,0,0,1,0,0,512908190,125000000000,81081081081,2051632758,3162933835
600,188,361,3,1,0,1,0,1,0,0,512908190,125000000000,100000000000,2051632758,2564540947
601,188,388,3,1,0,0,0,1,0,0,512908190,125000000000,187500000000,2051632758,1367755172
602,189,191,3,1,0,0,0,1,0,0,512908190,500000000000,142857142857,512908189,1795178663
603,189,291,3,1,0,0,0,1,0,0,512908190,500000000000,142857142858,512908189,1795178663
604,190,200,3,1,0,0,0,1,0,0,512908190,500000000000,47619047619,512908189,5385535989
605,190,292,3,1,0,0,0,1,0,0,512908190,500000000000,250000000000,512908189,1025816379
606,191,193,3,1,0,0,0,1,0,0,512908190,142857142857,333333333334,1795178663,769362284
607,191,207,3,1,0,0,0,1,0,0,512908190,142857142857,120000000000,1795178663,2137117456
608,191,304,3,1,0,0,0,1,0,0,512908190,142857142857,200000000000,1795178663,1282270474
609,191,329,3,1,0,0,0,1,0,0,512908190,142857142857,136363636364,1795178663,1880663361
610,191,389,3,1,0,0,0,1,0,0,512908190,142857142857,250000000000,1795178663,1025816379
611,192,200,3,1,0,0,0,1,0,0,512908190,250000000000,47619047619,1025816379,5385535989
612,192,307,3,1,0,0,0,1,0,0,512908190,250000000000,166666666667,1025816379,1538724568
613,192,330,3,1,0,0,0,1,0,0,512908190,250000000000,200000000000,1025816379,1282270474
614,193,208,3,1,0,0,0,1,0,0,512908190,333333333333,96774193549,769362284,2650025645
615,193,331,3,1,0,0,0,1,0,0,512908190,333333333333,107142857143,769362284,2393571551
616,194,195,3,1,0,0,0,1,0,0,512908190,142857142858,166666666667,1795178663,1538724568
617,194,197,3,1,0,0,0,1,0,0,512908190,142857142857,250000000000,1795178663,1025816379
618,194,199,3,1,0,0,0,1,0,0,512908190,142857142857,200000000000,1795178663,1282270474
619,194,200,3,1,0,0,0,1,0,0,512908190,142857142857,47619047619,1795178663,5385535989
620,194,205,3,1,0,0,0,1,0,0,512908190,142857142857,250000000000,1795178663,1025816379
621,194,206,3,1,0,0,0,1,0,0,512908190,142857142857,200000000000,1795178663,1282270474
622,194,308,3,1,0,0,0,1,0,0,512908190,142857142857,111111111112,1795178663,2308086852
623,195,196,3,1,0,0,0,1,0,0,512908190,166666666667,200000000000,1538724568,1282270474
624,195,200,3,1,0,0,0,1,0,0,512908190,166666666667,47619047619,1538724568,5385535989
625,195,203,3,1,0,0,0,1,0,0,512908190,166666666667,200000000000,1538724568,1282270474
626,195,204,3,1,0,0,0,1,0,0,512908190,166666666666,166666666667,1538724568,1538724568
627,195,309,3,1,0,0,0,1,0,0,512908190,166666666666,142857142858,1538724568,1795178663
628,196,200,3,1,0,0,0,1,0,0,512908190,200000000000,47619047619,1282270474,5385535989
629,196,203,3,1,0,0,0,1,0,0,512908190,200000000000,200000000000,1282270474,1282270474
630,196,204,3,1,0,0,0,1,0,0,512908190,200000000000,166666666667,1282270474,1538724568
631,196,310,3,1,0,0,0,1,0,0,512908190,200000000000,166666666667,1282270474,1538724568
632,197,199,3,1,0,0,0,1,0,0,512908190,250000000000,200000000000,1025816379,1282270474
633,197,200,3,1,0,0,0,1,0,0,512908190,250000000000,47619047619,1025816379,5385535989
634,197,311,3,1,0,0,0,1,0,0,512908190,250000000000,200000000000,1025816379,1282270474
635,198,200,3,1,0,0,0,1,0,0,512908190,500000000000,47619047619,512908189,5385535989
636,198,312,3,1,0,0,0,1,0,0,512908190,500000000000,333333333334,512908189,769362284
637,199,200,3,1,0,0,0,1,0,0,512908190,200000000000,47619047619,1282270474,5385535989
638,199,202,3,1,0,0,0,1,0,0,512908190,200000000000,200000000000,1282270474,1282270474
639,199,313,3,1,0,0,0,1,0,0,512908190,200000000000,166666666667,1282270474,1538724568
640,200,201,3,1,0,0,0,1,0,0,512908190,47619047619,200000000000,5385535989,1282270474
641,200,202,3,1,0,0,0,1,0,0,512908190,47619047619,200000000000,5385535989,1282270474
642,200,203,3,1,0,0,0,1,0,0,512908190,47619047619,200000000000,5385535989,1282270474
643,200,204,3,1,0,0,0,1,0,0,512908190,47619047619,166666666667,5385535989,1538724568
644,200,205,3,1,0,0,0,1,0,0,512908190,47619047619,250000000000,5385535989,1025816379
645,200,206,3,1,0,0,0,1,0,0,512908190,47619047619,200000000000,5385535989,1282270474
646,200,209,3,1,0,0,0,1,0,0,512908190,47619047619,333333333334,5385535989,769362284
647,200,314,3,1,0,0,0,1,0,0,512908190,47619047619,40000000000,5385535989,6411352368
648,200,332,3,1,0,0,0,1,0,0,512908190,47619047619,250000000000,5385535989,1025816379
649,200,390,3,1,0,0,0,1,0,0,512908190,47619047619,333333333334,5385535989,769362284
650,201,202,3,1,0,0,0,1,0,0,512908190,200000000000,200000000000,1282270474,1282270474
651,201,315,3,1,0,0,0,1,0,0,512908190,200000000000,250000000000,1282270474,1025816379
652,202,204,3,1,0,0,0,1,0,0,512908190,200000000000,166666666667,1282270474,1538724568
653,202,316,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
654,203,204,3,1,0,0,0,1,0,0,512908189,200000000000,166666666666,1282270474,1538724568
655,203,317,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
656,204,318,3,1,0,0,0,1,0,0,512908189,166666666666,142857142858,1538724568,1795178663
657,205,206,3,1,0,0,0,1,0,0,512908189,250000000000,200000000000,1025816379,1282270474
658,205,319,3,1,0,0,0,1,0,0,512908189,250000000000,142857142858,1025816379,1795178663
659,206,320,3,1,0,0,0,1,0,0,512908189,200000000000,200000000000,1282270474,1282270474
660,207,208,3,1,0,0,0,1,0,0,512908189,120000000000,96774193549,2137117456,2650025645
661,207,222,3,1,0,0,0,1,0,0,512908189,120000000000,100000000000,2137117456,2564540947
662,207,329,3,1,0,0,0,1,0,0,512908189,120000000000,136363636364,2137117456,1880663361
663,207,335,3,1,0,0,0,1,0,0,512908189,120000000000,120000000000,2137117456,2137117456
664,207,398,3,1,0,0,0,1,0,0,512908189,120000000000,53571428572,2137117456,4787143101
665,207,801,1,0,1,0,0,1,0,0,170969397,40000000000,142857142858,2137117456,598392888
666,208,210,3,1,0,0,0,1,0,0,512908189,96774193548,250000000000,2650025645,1025816379
667,208,211,3,1,0,0,0,1,0,0,512908189,96774193548,250000000000,2650025645,1025816379
668,208,223,3,1,0,0,0,1,0,0,512908189,96774193548,125000000000,2650025645,2051632758
669,208,331,3,1,0,0,0,1,0,0,512908189,96774193548,107142857143,2650025645,2393571551
670,208,337,3,1,0,0,0,1,0,0,512908189,96774193548,96774193549,2650025645,2650025645
671,208,399,3,1,0,0,0,1,0,0,512908189,96774193548,125000000000,2650025645,2051632758
672,208,802,1,0,1,0,0,1,0,0,170969397,32258064516,200000000000,2650025645,427423491
673,209,212,3,1,0,0,0,1,0,0,512908189,333333333333,88235294118,769362284,2906479740
674,209,332,3,1,0,0,0,1,0,0,512908189,333333333333,250000000000,769362284,1025816379
675,210,211,3,1,0,0,0,1,0,0,512908189,250000000000,250000000000,1025816379,1025816379
676,210,333,3,1,0,0,0,1,0,0,512908189,250000000000,250000000000,1025816379,1025816379
677,210,341,3,1,0,0,0,1,0,0,512908189,250000000000,75000000000,1025816379,3419387930
678,211,334,3,1,0,0,0,1,0,0,512908189,250000000000,250000000000,1025816379,1025816379
679,211,344,3,1,0,0,0,1,0,0,512908189,250000000000,75000000000,1025816379,3419387930
680,212,213,3,1,0,0,0,1,0,0,512908189,88235294118,166666666667,2906479740,1538724568
681,212,216,3,1,0,0,0,1,0,0,512908189,88235294118,69767441861,2906479740,3675842024
682,212,224,3,1,0,0,0,1,0,0,512908189,88235294118,81081081081,2906479740,3162933835
683,212,235,3,1,0,0,0,1,0,0,512908189,88235294117,81081081081,2906479740,3162933835
684,212,273,3,1,0,0,0,1,0,0,512908189,88235294117,38461538462,2906479740,6667806463
685,212,347,3,1,0,0,0,1,0,0,512908189,88235294117,200000000000,2906479740,1282270474
686,212,402,3,1,0,0,0,1,0,0,512908189,88235294117,125000000000,2906479740,2051632758
687,212,803,1,0,1,0,0,1,0,0,170969397,29411764706,142857142858,2906479740,598392888
688,213,217,3,1,0,0,0,1,0,0,512908189,166666666667,142857142857,1538724568,1795178663
689,213,225,3,1,0,0,0,1,0,0,512908189,166666666667,69767441861,1538724568,3675842024
690,213,236,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
691,213,274,3,1,0,0,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
692,214,215,3,1,0,0,0,1,0,0,512908189,90909090909,125000000000,2820995042,2051632758
693,214,216,3,1,0,0,0,1,0,0,512908189,90909090909,69767441861,2820995042,3675842024
694,214,219,3,1,0,0,0,1,0,0,512908189,90909090909,111111111111,2820995042,2308086852
695,214,222,3,1,0,0,0,1,0,0,512908189,90909090909,100000000000,2820995042,2564540947
696,214,229,3,1,0,0,0,1,0,0,512908189,90909090909,66666666667,2820995042,3846811421
697,214,233,3,1,0,0,0,1,0,0,512908189,90909090909,100000000000,2820995042,2564540947
698,214,348,3,1,0,0,0,1,0,0,512908189,90909090909,83333333334,2820995042,3077449137
699,214,352,3,1,0,1,0,1,0,0,512908189,90909090909,76923076923,2820995042,3333903231
700,214,417,3,1,0,0,0,1,0,0,512908189,90909090909,90909090910,2820995042,2820995042
701,215,217,3,1,0,0,0,1,0,0,512908189,125000000000,142857142857,2051632758,1795178663
702,215,223,3,1,0,0,0,1,0,0,512908189,125000000000,125000000000,2051632758,2051632758
703,215,230,3,1,0,0,0,1,0,0,512908189,125000000000,200000000000,2051632758,1282270474
704,215,234,3,1,0,0,0,1,0,0,512908189,125000000000,142857142858,2051632758,1795178663
705,215,349,3,1,0,0,0,1,0,0,512908189,125000000000,200000000000,2051632758,1282270474
706,215,353,3,1,0,1,0,1,0,0,512908189,125000000000,66666666667,2051632758,3846811421
707,216,217,3,1,0,0,0,1,0,0,512908189,69767441861,142857142857,3675842024,1795178663
708,216,218,3,1,0,0,0,1,0,0,512908189,69767441861,166666666667,3675842024,1538724568
709,216,219,3,1,0,0,0,1,0,0,512908189,69767441860,111111111111,3675842024,2308086852
710,216,220,3,1,0,0,0,1,0,0,512908189,69767441860,142857142857,3675842024,1795178663
711,216,224,3,1,0,0,0,1,0,0,512908189,69767441860,81081081081,3675842024,3162933835
712,216,231,3,1,0,0,0,1,0,0,512908189,69767441860,166666666667,3675842024,1538724568
713,216,235,3,1,0,0,0,1,0,0,512908189,69767441860,81081081081,3675842024,3162933835
714,216,350,3,1,0,0,0,1,0,0,512908189,69767441860,166666666667,3675842024,1538724568
715,216,356,3,1,0,1,0,1,0,0,512908189,69767441860,69767441861,3675842024,3675842024
716,216,418,3,1,0,0,0,1,0,0,512908189,69767441860,100000000000,3675842024,2564540947
717,216,804,1,0,1,0,0,1,0,0,170969397,23255813954,142857142858,3675842024,598392888
718,217,225,3,1,0,0,0,1,0,0,512908189,142857142857,69767441861,1795178663,3675842024
719,217,236,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
720,217,357,3,1,0,1,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
721,218,219,3,1,0,0,0,1,0,0,512908189,166666666667,111111111111,1538724568,2308086852
722,218,229,3,1,0,0,0,1,0,0,512908189,166666666667,66666666667,1538724568,3846811421
723,218,237,3,1,0,1,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
724,218,358,3,1,0,1,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
725,219,220,3,1,0,0,0,1,0,0,512908189,111111111111,142857142857,2308086852,1795178663
726,219,232,3,1,0,0,0,1,0,0,512908189,111111111111,200000000000,2308086852,1282270474
727,219,233,3,1,0,0,0,1,0,0,512908189,111111111111,100000000000,2308086852,2564540947
728,219,351,3,1,0,0,0,1,0,0,512908189,111111111111,250000000000,2308086852,1025816379
729,219,359,3,1,0,1,0,1,0,0,512908189,111111111111,81081081081,2308086852,3162933835
730,220,235,3,1,0,0,0,1,0,0,512908189,142857142857,81081081081,1795178663,3162933835
731,220,361,3,1,0,1,0,1,0,0,512908189,142857142857,100000000000,1795178663,2564540947
732,220,419,3,1,0,0,0,1,0,0,512908189,142857142857,142857142858,1795178663,1795178663
733,221,228,3,1,0,0,0,1,0,0,512908189,250000000000,200000000000,1025816379,1282270474
734,221,229,3,1,0,0,0,1,0,0,512908189,250000000000,66666666667,1025816379,3846811421
735,221,237,3,1,0,1,0,1,0,0,512908189,250000000000,166666666667,1025816379,1538724568
736,221,324,3,1,0,0,0,1,0,0,512908189,250000000000,90909090909,1025816379,2820995042
737,222,223,3,1,0,0,0,1,0,0,512908189,100000000000,125000000000,2564540947,2051632758
738,222,224,3,1,0,0,0,1,0,0,512908189,100000000000,81081081081,2564540947,3162933835
739,222,233,3,1,0,0,0,1,0,0,512908189,100000000000,100000000000,2564540947,2564540947
740,222,329,3,1,0,0,0,1,0,0,512908189,100000000000,136363636364,2564540947,1880663361
741,222,352,3,1,0,1,0,1,0,0,512908189,100000000000,76923076923,2564540947,3333903231
742,222,422,3,1,0,0,0,1,0,0,512908189,100000000000,83333333334,2564540947,3077449137
743,223,225,3,1,0,0,0,1,0,0,512908189,125000000000,69767441861,2051632758,3675842024
744,223,234,3,1,0,0,0,1,0,0,512908189,125000000000,142857142857,2051632758,1795178663
745,223,331,3,1,0,0,0,1,0,0,512908189,125000000000,107142857143,2051632758,2393571551
746,223,353,3,1,0,1,0,1,0,0,512908189,125000000000,66666666667,2051632758,3846811421
747,224,225,3,1,0,0,0,1,0,0,512908189,81081081081,69767441861,3162933835,3675842024
748,224,229,3,1,0,0,0,1,0,0,512908189,81081081081,66666666667,3162933835,3846811421
749,224,233,3,1,0,0,0,1,0,0,512908189,81081081081,100000000000,3162933835,2564540947
750,224,235,3,1,0,0,0,1,0,0,512908189,81081081081,81081081081,3162933835,3162933835
751,224,335,3,1,0,0,0,1,0,0,512908189,81081081081,120000000000,3162933835,2137117456
752,224,356,3,1,0,1,0,1,0,0,512908189,81081081081,69767441861,3162933835,3675842024
753,224,429,3,1,0,0,0,1,0,0,512908189,81081081081,36144578314,3162933835,7095229954
754,224,805,1,0,1,0,0,1,0,0,170969397,27027027027,100000000000,3162933835,854846982
755,225,226,3,1,0,0,0,1,0,0,512908189,69767441860,333333333334,3675842024,769362284
756,225,227,3,1,0,0,0,1,0,0,512908189,69767441860,333333333334,3675842024,769362284
757,225,230,3,1,0,0,0,1,0,0,512908189,69767441860,200000000000,3675842024,1282270474
758,225,234,3,1,0,0,0,1,0,0,512908189,69767441860,142857142857,3675842024,1795178663
759,225,236,3,1,0,0,0,1,0,0,512908189,69767441860,166666666667,3675842024,1538724568
760,225,337,3,1,0,0,0,1,0,0,512908189,69767441860,96774193549,3675842024,2650025645
761,225,357,3,1,0,1,0,1,0,0,512908189,69767441860,166666666667,3675842024,1538724568
762,225,430,3,1,0,0,0,1,0,0,512908189,69767441860,166666666667,3675842024,1538724568
763,225,806,1,0,1,0,0,1,0,0,170969397,23255813954,250000000000,3675842024,341938793
764,226,227,3,1,0,0,0,1,0,0,512908189,333333333333,333333333333,769362284,769362284
765,226,341,3,1,0,0,0,1,0,0,512908189,333333333333,75000000000,769362284,3419387930
766,227,344,3,1,0,0,0,1,0,0,512908189,333333333333,75000000000,769362284,3419387930
767,228,229,3,1,0,0,0,1,0,0,512908189,200000000000,66666666667,1282270474,3846811421
768,228,232,3,1,0,0,0,1,0,0,512908189,200000000000,200000000000,1282270474,1282270474
769,228,237,3,1,0,1,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
770,228,348,3,1,0,0,0,1,0,0,512908189,200000000000,83333333334,1282270474,3077449137
771,229,230,3,1,0,0,0,1,0,0,512908189,66666666667,200000000000,3846811421,1282270474
772,229,231,3,1,0,0,0,1,0,0,512908189,66666666667,166666666667,3846811421,1538724568
773,229,232,3,1,0,0,0,1,0,0,512908189,66666666667,200000000000,3846811421,1282270474
774,229,233,3,1,0,0,0,1,0,0,512908189,66666666666,100000000000,3846811421,2564540947
775,229,237,3,1,0,1,0,1,0,0,512908189,66666666666,166666666667,3846811421,1538724568
776,229,352,3,1,0,1,0,1,0,0,512908189,66666666666,76923076923,3846811421,3333903231
777,229,358,3,1,0,1,0,1,0,0,512908189,66666666666,166666666667,3846811421,1538724568
778,229,435,3,1,0,0,0,1,0,0,512908189,66666666666,100000000000,3846811421,2564540947
779,230,234,3,1,0,0,0,1,0,0,512908189,200000000000,142857142857,1282270474,1795178663
780,230,353,3,1,0,1,0,1,0,0,512908189,200000000000,66666666667,1282270474,3846811421
781,231,232,3,1,0,0,0,1,0,0,512908189,166666666667,200000000000,1538724568,1282270474
782,231,235,3,1,0,0,0,1,0,0,512908189,166666666667,81081081081,1538724568,3162933835
783,231,356,3,1,0,1,0,1,0,0,512908189,166666666666,69767441861,1538724568,3675842024
784,231,436,3,1,0,0,0,1,0,0,512908189,166666666666,142857142858,1538724568,1795178663
785,232,359,3,1,0,1,0,1,0,0,512908189,200000000000,81081081081,1282270474,3162933835
786,233,234,3,1,0,0,0,1,0,0,512908189,100000000000,142857142857,2564540947,1795178663
787,233,235,3,1,0,0,0,1,0,0,512908189,100000000000,81081081081,2564540947,3162933835
788,233,359,3,1,0,1,0,1,0,0,512908189,100000000000,81081081081,2564540947,3162933835
789,233,439,3,1,0,0,0,1,0,0,512908189,100000000000,111111111112,2564540947,2308086852
790,234,236,3,1,0,0,0,1,0,0,512908189,142857142857,166666666667,1795178663,1538724568
791,234,360,3,1,0,1,0,1,0,0,512908189,142857142857,200000000000,1795178663,1282270474
792,235,236,3,1,0,0,0,1,0,0,512908189,81081081081,166666666666,3162933835,1538724568
793,235,237,3,1,0,1,0,1,0,0,512908189,81081081081,166666666666,3162933835,1538724568
794,235,361,3,1,0,1,0,1,0,0,512908189,81081081081,100000000000,3162933835,2564540947
795,235,446,3,1,0,0,0,1,0,0,512908189,81081081081,33707865169,3162933835,7608138143
796,235,807,1,0,1,0,0,1,0,0,170969397,27027027027,200000000000,3162933835,427423491
797,236,447,3,1,0,0,0,1,0,0,512908189,166666666666,250000000000,1538724568,1025816379
798,237,452,3,1,0,1,0,1,0,0,512908189,166666666666,166666666667,1538724568,1538724568
799,238,239,3,1,0,0,0,1,0,0,512908189,111111111112,111111111112,2308086852,2308086852
800,238,240,3,1,0,0,0,1,0,0,512908189,111111111111,142857142858,2308086852,1795178663
801,238,242,3,1,0,0,0,1,0,0,512908189,111111111111,250000000000,2308086852,1025816379
802,238,244,3,1,0,0,0,1,0,0,512908189,111111111111,200000000000,2308086852,1282270474
803,238,245,3,1,0,0,0,1,0,0,512908189,111111111111,66666666667,2308086852,3846811421
804,238,251,3,1,0,0,0,1,0,0,512908189,111111111111,125000000000,2308086852,2051632758
805,238,257,3,1,0,0,0,1,0,0,512908189,111111111111,50000000000,2308086852,5129081894
806,238,282,3,1,0,0,0,1,0,0,512908189,111111111111,200000000000,2308086852,1282270474
807,238,293,3,1,0,0,0,1,0,0,512908189,111111111111,142857142858,2308086852,1795178663
808,239,241,3,1,0,0,0,1,0,0,512908189,111111111111,125000000000,2308086852,2051632758
809,239,245,3,1,0,0,0,1,0,0,512908189,111111111111,66666666667,2308086852,3846811421
810,239,248,3,1,0,0,0,1,0,0,512908189,111111111111,83333333334,2308086852,3077449137
811,239,250,3,1,0,0,0,1,0,0,512908189,111111111111,111111111112,2308086852,2308086852
812,239,252,3,1,0,0,0,1,0,0,512908189,111111111111,142857142858,2308086852,1795178663
813,239,260,3,1,0,0,0,1,0,0,512908189,111111111111,125000000000,2308086852,2051632758
814,239,283,3,1,0,0,0,1,0,0,512908189,111111111111,142857142858,2308086852,1795178663
815,239,294,3,1,0,0,0,1,0,0,512908189,111111111111,142857142858,2308086852,1795178663
816,240,249,3,1,0,0,0,1,0,0,512908189,142857142857,125000000000,1795178663,2051632758
817,240,257,3,1,0,0,0,1,0,0,512908189,142857142857,50000000000,1795178663,5129081894
818,240,262,3,1,0,0,0,1,0,0,512908189,142857142857,142857142858,1795178663,1795178663
819,240,273,3,1,0,0,0,1,0,0,512908189,142857142857,38461538462,1795178663,6667806463
820,240,284,3,1,0,0,0,1,0,0,512908189,142857142857,200000000000,1795178663,1282270474
821,240,295,3,1,0,0,0,1,0,0,512908189,142857142857,142857142858,1795178663,1795178663
822,241,245,3,1,0,0,0,1,0,0,512908189,125000000000,66666666667,2051632758,3846811421
823,241,248,3,1,0,0,0,1,0,0,512908189,125000000000,83333333334,2051632758,3077449137
824,241,250,3,1,0,0,0,1,0,0,512908189,125000000000,111111111111,2051632758,2308086852
825,241,253,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
826,241,263,3,1,0,0,0,1,0,0,512908189,125000000000,142857142858,2051632758,1795178663
827,241,285,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
828,241,296,3,1,0,0,0,1,0,0,512908189,125000000000,166666666667,2051632758,1538724568
829,242,244,3,1,0,0,0,1,0,0,512908189,250000000000,200000000000,1025816379,1282270474
830,242,245,3,1,0,0,0,1,0,0,512908189,250000000000,66666666667,1025816379,3846811421
831,242,254,3,1,0,0,0,1,0,0,512908189,250000000000,200000000000,1025816379,1282270474
832,243,245,3,1,0,0,0,1,0,0,512908189,500000000000,66666666667,512908189,3846811421
833,243,255,3,1,0,0,0,1,0,0,512908189,500000000000,333333333334,512908189,769362284
834,244,245,3,1,0,0,0,1,0,0,512908189,200000000000,66666666667,1282270474,3846811421
835,244,247,3,1,0,0,0,1,0,0,512908189,200000000000,200000000000,1282270474,1282270474
836,244,256,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
837,245,246,3,1,0,0,0,1,0,0,512908189,66666666667,333333333334,3846811421,769362284
838,245,247,3,1,0,0,0,1,0,0,512908189,66666666667,200000000000,3846811421,1282270474
839,245,248,3,1,0,0,0,1,0,0,512908189,66666666667,83333333334,3846811421,3077449137
840,245,250,3,1,0,0,0,1,0,0,512908189,66666666666,111111111111,3846811421,2308086852
841,245,257,3,1,0,0,0,1,0,0,512908189,66666666666,50000000000,3846811421,5129081894
842,245,282,3,1,0,0,0,1,0,0,512908189,66666666666,200000000000,3846811421,1282270474
843,245,293,3,1,0,0,0,1,0,0,512908189,66666666666,142857142857,3846811421,1795178663
844,245,470,1,0,1,1,0,1,0,0,170969397,22222222222,500000000000,3846811421,170969397
845,245,808,1,0,1,0,0,1,0,0,170969397,22222222222,333333333334,3846811421,256454095
846,246,247,3,1,0,0,0,1,0,0,512908189,333333333333,200000000000,769362284,1282270474
847,246,258,3,1,0,0,0,1,0,0,512908189,333333333333,250000000000,769362284,1025816379
848,247,250,3,1,0,0,0,1,0,0,512908189,200000000000,111111111111,1282270474,2308086852
849,247,259,3,1,0,0,0,1,0,0,512908189,200000000000,166666666667,1282270474,1538724568
850,248,250,3,1,0,0,0,1,0,0,512908189,83333333334,111111111111,3077449137,2308086852
851,248,260,3,1,0,0,0,1,0,0,512908189,83333333333,125000000000,3077449137,2051632758
852,248,263,3,1,0,0,0,1,0,0,512908189,83333333333,142857142857,3077449137,1795178663
853,248,266,3,1,0,0,0,1,0,0,512908189,83333333333,166666666667,3077449137,1538724568
