shell,h2_basis_index,Act_support_size,Act_profile_ids,Act_image_zero,Act_image_nonnegative_by_three_level_certificates,status_multiset
16,402,4,"3842,3886,4144,4174",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,403,6,"3842,3886,4096,4109,4144,4165",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,404,6,"3842,3886,4096,4109,4144,4159",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,405,6,"3842,3886,4096,4109,4144,4164",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,406,6,"3507,3509,3842,3886,4144,4172",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,407,4,"3842,3886,4144,4173",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,408,8,"3507,3509,3842,3886,4096,4109,4144,4163",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,409,6,"3842,3886,4096,4109,4144,4162",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,410,6,"3842,3886,4096,4109,4144,4160",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,411,6,"3842,3886,4096,4109,4144,4168",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,412,8,"3076,3079,3509,3557,3842,3886,4144,4190",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,413,8,"3509,3557,3842,3886,4096,4109,4144,4184",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,414,8,"3509,3557,3842,3886,4096,4109,4144,4186",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,415,10,"3076,3079,3509,3557,3842,3886,4096,4109,4144,4183",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,416,8,"3076,3127,3509,3557,3842,3886,4144,4202",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,417,10,"3076,3127,3509,3557,3842,3886,4096,4109,4144,4198",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,418,10,"3076,3127,3509,3557,3842,3886,4096,4109,4144,4200",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,419,10,"2566,2568,3076,3127,3509,3557,3842,3886,4144,4203",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,420,12,"2566,2567,3076,3127,3509,3557,3842,3886,4096,4109,4144,4199",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,421,10,"2566,2612,3076,3127,3509,3557,3842,3886,4144,4210",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,422,14,"1994,1998,2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4208",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
16,423,12,"2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4209",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,424,14,"1459,1460,1998,2031,2566,2612,3076,3127,3509,3557,3842,3886,4144,4215",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
16,425,14,"1998,2031,2566,2612,3076,3127,3509,3557,3842,3886,4096,4109,4144,4214",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
16,426,4,"670,690,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,427,4,"6,7,690,692",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,428,2,"4277,4279",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,429,2,"690,702",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,430,2,"4279,4280",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,431,4,"675,690,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,432,2,"690,696",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,433,2,"4279,4283",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,434,4,"6,7,690,697",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,435,2,"4279,4282",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,436,4,"6,7,690,695",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,437,2,"4276,4279",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,438,2,"4300,4304",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,439,2,"4299,4300",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,440,4,"4109,4110,4300,4303",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,441,2,"4300,4302",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,442,4,"4109,4144,4300,4321",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,443,4,"4109,4144,4300,4319",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,444,4,"4109,4144,4300,4320",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,445,4,"4109,4144,4300,4324",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,446,6,"3842,3886,4109,4144,4300,4334",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,447,6,"3842,3886,4109,4144,4300,4337",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,448,6,"3842,3886,4109,4144,4300,4335",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,449,8,"3509,3557,3842,3886,4109,4144,4300,4344",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,450,10,"3076,3079,3509,3557,3842,3886,4109,4144,4300,4346",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,451,10,"3076,3079,3509,3557,3842,3886,4109,4144,4300,4345",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,452,10,"3076,3127,3509,3557,3842,3886,4109,4144,4300,4351",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,453,12,"2566,2568,3076,3127,3509,3557,3842,3886,4109,4144,4300,4352",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,454,12,"2566,2612,3076,3127,3509,3557,3842,3886,4109,4144,4300,4355",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,455,4,"401,419,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,456,4,"6,7,416,419",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,457,2,"4393,4396",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,458,4,"399,419,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,459,2,"4408,4411",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,460,4,"4279,4300,4411,4425",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,461,6,"4109,4110,4279,4300,4411,4426",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,462,4,"4279,4300,4411,4423",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,463,6,"4109,4144,4279,4300,4411,4436",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,464,6,"4109,4144,4279,4300,4411,4434",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,465,8,"3842,3886,4109,4144,4279,4300,4411,4444",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,466,12,"3076,3079,3509,3557,3842,3886,4109,4144,4279,4300,4411,4449",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,467,14,"2566,2568,3076,3127,3509,3557,3842,3886,4109,4144,4279,4300,4411,4452",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
16,468,4,"236,246,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,469,4,"6,7,245,246",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,470,2,"4473,4474",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,471,4,"237,246,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,472,2,"242,246",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,473,2,"4482,4483",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,474,4,"4472,4474,4481,4483",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,475,4,"4396,4411,4483,4492",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,476,4,"4396,4411,4483,4491",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,477,6,"4396,4411,4472,4474,4483,4489",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,478,6,"4279,4300,4396,4411,4483,4500",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,479,10,"4109,4110,4279,4300,4396,4411,4472,4474,4483,4498",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,480,8,"4279,4300,4396,4411,4472,4474,4483,4497",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,481,8,"4109,4144,4279,4300,4396,4411,4483,4506",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,482,10,"4109,4144,4279,4300,4396,4411,4472,4474,4483,4504",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,483,12,"3507,3509,3842,3886,4109,4144,4279,4300,4396,4411,4483,4511",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,484,12,"3842,3886,4109,4144,4279,4300,4396,4411,4472,4474,4483,4509",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,485,12,"3509,3559,3842,3886,4109,4144,4279,4300,4396,4411,4483,4514",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,486,16,"3076,3079,3509,3557,3842,3886,4109,4144,4279,4300,4396,4411,4472,4474,4483,4513",False,True,"{""EXACT_RATIONAL_PASS"": 16}"
16,487,4,"129,134,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,488,2,"132,134",False,True,"{""EXACT_RATIONAL_PASS"": 2}"
16,489,4,"6,7,130,134",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,490,4,"4525,4526,4530,4531",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,491,4,"4522,4526,4527,4531",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,492,4,"4474,4483,4531,4537",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,493,6,"4474,4483,4525,4526,4531,4536",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,494,6,"4474,4483,4522,4526,4531,4533",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,495,6,"4396,4411,4474,4483,4531,4542",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,496,8,"4396,4411,4474,4483,4525,4526,4531,4541",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,497,8,"4396,4411,4474,4483,4522,4526,4531,4538",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,498,10,"4109,4110,4279,4300,4396,4411,4474,4483,4531,4547",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,499,10,"4279,4300,4396,4411,4474,4483,4525,4526,4531,4546",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,500,10,"4279,4300,4396,4411,4474,4483,4522,4526,4531,4543",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,501,12,"3842,3852,4109,4144,4279,4300,4396,4411,4474,4483,4531,4551",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,502,12,"4109,4144,4279,4300,4396,4411,4474,4483,4525,4526,4531,4550",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,503,12,"4109,4144,4279,4300,4396,4411,4474,4483,4522,4526,4531,4548",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,504,16,"3507,3509,3842,3886,4109,4144,4279,4300,4396,4411,4474,4483,4525,4526,4531,4553",False,True,"{""EXACT_RATIONAL_PASS"": 16}"
16,505,14,"3842,3886,4109,4144,4279,4300,4396,4411,4474,4483,4522,4526,4531,4552",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
16,506,4,"55,58,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,507,4,"6,7,57,58",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,508,4,"4557,4559,4560,4562",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,509,4,"4526,4531,4562,4565",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,510,6,"4526,4531,4557,4559,4562,4563",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,511,6,"4474,4483,4526,4531,4562,4568",False,True,"{""EXACT_RATIONAL_PASS"": 6}"
16,512,8,"4474,4483,4526,4531,4557,4559,4562,4566",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,513,8,"4396,4411,4474,4483,4526,4531,4562,4571",False,True,"{""EXACT_RATIONAL_PASS"": 8}"
16,514,10,"4396,4411,4474,4483,4526,4531,4557,4559,4562,4570",False,True,"{""EXACT_RATIONAL_PASS"": 10}"
16,515,12,"4109,4110,4279,4300,4396,4411,4474,4483,4526,4531,4562,4574",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,516,12,"4279,4300,4396,4411,4474,4483,4526,4531,4557,4559,4562,4573",False,True,"{""EXACT_RATIONAL_PASS"": 12}"
16,517,14,"3842,3852,4109,4144,4279,4300,4396,4411,4474,4483,4526,4531,4562,4576",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
16,518,14,"4109,4144,4279,4300,4396,4411,4474,4483,4526,4531,4557,4559,4562,4575",False,True,"{""EXACT_RATIONAL_PASS"": 14}"
16,519,4,"5,7,4588,4590",False,True,"{""EXACT_RATIONAL_PASS"": 4}"
16,520,0,,True,True,{}
16,521,4,"4577,4578,4579,4580",False,True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,522,4,"4559,4562,4580,4582",False,True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,523,6,"4559,4562,4577,4578,4580,4581",False,True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,524,6,"4526,4531,4559,4562,4580,4584",False,True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,525,8,"4526,4531,4559,4562,4577,4578,4580,4583",False,True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,526,8,"4474,4483,4526,4531,4559,4562,4580,4586",False,True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,527,10,"4474,4483,4526,4531,4559,4562,4577,4578,4580,4585",False,True,"{""EXACT_RATIONAL_PASS"": 9, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,528,10,"4396,4411,4474,4483,4526,4531,4559,4562,4580,4588",False,True,"{""EXACT_RATIONAL_PASS"": 9, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,529,12,"4396,4411,4474,4483,4526,4531,4559,4562,4577,4578,4580,4587",False,True,"{""EXACT_RATIONAL_PASS"": 11, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,530,14,"4109,4110,4279,4300,4396,4411,4474,4483,4526,4531,4559,4562,4580,4590",False,True,"{""EXACT_RATIONAL_PASS"": 13, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,531,14,"4279,4300,4396,4411,4474,4483,4526,4531,4559,4562,4577,4578,4580,4589",False,True,"{""EXACT_RATIONAL_PASS"": 13, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,532,4,"4578,4580,4591,4592",False,True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,533,6,"4559,4562,4578,4580,4591,4593",False,True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,534,8,"4526,4531,4559,4562,4578,4580,4591,4594",False,True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,535,10,"4474,4483,4526,4531,4559,4562,4578,4580,4591,4595",False,True,"{""EXACT_RATIONAL_PASS"": 9, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,536,12,"4396,4411,4474,4483,4526,4531,4559,4562,4578,4580,4591,4596",False,True,"{""EXACT_RATIONAL_PASS"": 11, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,537,4,"4578,4580,4597,4598",False,True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,538,6,"4559,4562,4578,4580,4597,4599",False,True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,539,8,"4526,4531,4559,4562,4578,4580,4597,4600",False,True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,540,10,"4474,4483,4526,4531,4559,4562,4578,4580,4597,4601",False,True,"{""EXACT_RATIONAL_PASS"": 9, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,541,4,"4578,4580,4602,4603",False,True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,542,6,"4559,4562,4578,4580,4602,4604",False,True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,543,8,"4526,4531,4559,4562,4578,4580,4602,4605",False,True,"{""EXACT_RATIONAL_PASS"": 7, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,544,4,"4578,4580,4606,4607",False,True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,545,6,"4559,4562,4578,4580,4606,4608",False,True,"{""EXACT_RATIONAL_PASS"": 5, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
16,546,4,"4578,4580,4609,4610",False,True,"{""EXACT_RATIONAL_PASS"": 3, ""EXACT_RATIONAL_PASS_PARAMETRIC_REPAIRED"": 1}"
