automaton_edge_id,source_state_id,target_state_id,source_grammar_cell_id,target_grammar_cell_id,edit_kind_code,edit_position,source_symbol_id,target_symbol_id,native_transition_flag,derived_transition_flag,promoted_transition_flag,promoted_only_transition_flag,old_repaired_edge_flag,old_spectral_cut_edge_flag,new_spectral_cut_edge_flag
1084,324,330,324,330,0,10,2,4,1,0,0,0,1,0,0
1085,324,348,324,348,0,9,1,2,1,0,0,0,1,0,0
1086,324,352,324,352,2,9,1,-1,1,0,1,0,1,0,0
1087,324,455,324,455,0,6,2,4,1,0,0,0,1,0,0
1088,325,349,325,349,0,9,1,2,1,0,0,0,1,0,0
1089,325,353,325,353,2,9,1,-1,1,0,1,0,1,0,0
1090,326,328,326,328,0,13,1,4,1,0,0,0,1,0,0
1091,329,331,329,331,1,12,-1,2,1,0,0,0,1,0,0
1092,329,335,329,335,1,9,-1,2,1,0,0,0,1,0,0
1093,329,456,329,456,0,6,2,4,1,0,0,0,1,0,0
1094,329,812,329,812,2,2,3,-1,0,1,0,0,1,0,0
1095,330,332,330,332,1,12,-1,2,1,0,0,0,1,0,0
1096,330,336,330,336,1,9,-1,2,1,0,0,0,1,0,0
1097,330,362,330,362,0,9,1,4,1,0,0,0,1,0,0
1098,331,333,331,333,1,12,-1,2,1,0,0,0,1,0,0
1099,331,334,331,334,1,13,-1,5,1,0,0,0,1,0,0
1100,331,337,331,337,1,9,-1,2,1,0,0,0,1,0,0
1101,331,457,331,457,0,6,2,4,1,0,0,0,1,0,0
1102,331,813,331,813,2,2,3,-1,0,1,0,0,1,0,0
1103,333,334,333,334,0,13,2,5,1,0,0,0,1,0,0
1104,333,341,333,341,1,9,-1,2,1,0,0,0,1,0,0
1105,334,344,334,344,1,9,-1,2,1,0,0,0,1,0,0
1106,335,337,335,337,1,13,-1,2,1,0,0,0,1,0,0
1107,335,352,335,352,1,10,-1,5,1,0,1,0,1,0,0
1108,335,458,335,458,0,6,2,4,1,0,0,0,1,0,0
1109,335,814,335,814,2,2,3,-1,0,1,0,0,1,0,0
1110,337,341,337,341,1,13,-1,2,1,0,0,0,1,0,0
1111,337,344,337,344,1,14,-1,5,1,0,0,0,1,0,0
1112,337,353,337,353,1,10,-1,5,1,0,1,0,1,0,0
1113,337,459,337,459,0,6,2,4,1,0,0,0,1,0,0
1114,337,815,337,815,2,2,3,-1,0,1,0,0,1,0,0
1115,338,339,338,339,0,15,2,3,1,0,0,0,1,0,0
1116,338,340,338,340,0,15,2,5,1,0,0,0,1,0,0
1117,338,341,338,341,2,14,1,-1,1,0,0,0,1,0,0
1118,338,342,338,342,0,14,1,2,1,0,0,0,1,0,0
1119,338,345,338,345,0,14,1,5,1,0,0,0,1,0,0
1120,339,340,339,340,0,15,3,5,1,0,0,0,1,0,0
1121,340,343,340,343,0,14,1,2,1,0,0,0,1,0,0
1122,340,344,340,344,2,14,1,-1,1,0,0,0,1,0,0
1123,340,346,340,346,0,14,1,5,1,0,0,0,1,0,0
1124,341,342,341,342,1,13,-1,2,1,0,0,0,1,0,0
1125,341,343,341,343,1,15,-1,5,1,0,0,0,1,0,0
1126,341,344,341,344,0,14,2,5,1,0,0,0,1,0,0
1127,341,345,341,345,1,14,-1,5,1,0,0,0,1,0,0
1128,341,354,341,354,1,10,-1,5,1,0,1,0,1,0,0
1129,341,460,341,460,0,6,2,4,1,0,0,0,1,0,0
1130,341,816,341,816,2,2,3,-1,0,1,0,0,1,0,0
1131,342,343,342,343,0,15,2,5,1,0,0,0,1,0,0
1132,342,345,342,345,0,14,2,5,1,0,0,0,1,0,0
1133,343,344,343,344,2,13,2,-1,1,0,0,0,1,0,0
1134,343,346,343,346,0,14,2,5,1,0,0,0,1,0,0
1135,344,345,344,345,1,15,-1,2,1,0,0,0,1,0,0
1136,344,346,344,346,1,14,-1,5,1,0,0,0,1,0,0
1137,344,355,344,355,1,10,-1,5,1,0,1,0,1,0,0
1138,344,461,344,461,0,6,2,4,1,0,0,0,1,0,0
1139,344,817,344,817,2,2,3,-1,0,1,0,0,1,0,0
1140,345,346,345,346,0,15,2,5,1,0,0,0,1,0,0
1141,347,350,347,350,0,10,1,2,1,0,0,0,1,0,0
1142,347,356,347,356,2,10,1,-1,1,0,1,0,1,0,0
1143,347,361,347,361,0,10,1,5,1,0,1,0,1,0,0
1144,348,349,348,349,1,15,-1,2,1,0,0,0,1,0,0
1145,348,350,348,350,1,12,-1,2,1,0,0,0,1,0,0
1146,348,351,348,351,1,11,-1,5,1,0,0,0,1,0,0
1147,348,352,348,352,2,9,2,-1,1,0,1,0,1,0,0
1148,348,358,348,358,1,10,-1,5,1,0,1,0,1,0,0
1149,348,359,348,359,0,10,2,5,1,0,1,0,1,0,0
1150,348,462,348,462,0,6,2,4,1,0,0,0,1,0,0
1151,349,353,349,353,2,9,2,-1,1,0,1,0,1,0,0
1152,349,360,349,360,0,10,2,5,1,0,1,0,1,0,0
1153,350,351,350,351,0,12,2,5,1,0,0,0,1,0,0
1154,350,356,350,356,2,9,2,-1,1,0,1,0,1,0,0
1155,350,361,350,361,0,10,2,5,1,0,1,0,1,0,0
1156,351,359,351,359,2,9,2,-1,1,0,1,0,1,0,0
1157,352,353,352,353,1,14,-1,2,1,0,1,0,1,0,0
1158,352,356,352,356,1,11,-1,2,1,0,1,0,1,0,0
1159,352,359,352,359,1,10,-1,5,1,0,1,0,1,0,0
1160,352,463,352,463,0,6,2,4,1,0,1,0,1,0,0
1161,353,354,353,354,1,14,-1,2,1,0,1,0,1,0,0
1162,353,355,353,355,1,15,-1,5,1,0,1,0,1,0,0
1163,353,357,353,357,1,11,-1,2,1,0,1,0,1,0,0
1164,353,360,353,360,1,10,-1,5,1,0,1,0,1,0,0
1165,353,464,353,464,0,6,2,4,1,0,1,0,1,0,0
1166,354,355,354,355,0,15,2,5,1,0,1,0,1,0,0
1167,356,357,356,357,1,15,-1,2,1,0,1,0,1,0,0
1168,356,358,356,358,1,12,-1,5,1,0,1,0,1,0,0
1169,356,359,356,359,0,11,2,5,1,0,1,0,1,0,0
1170,356,361,356,361,1,10,-1,5,1,0,1,0,1,0,0
1171,356,465,356,465,0,6,2,4,1,0,1,0,1,0,0
1172,356,818,356,818,2,2,3,-1,0,1,1,0,1,0,0
1173,357,360,357,360,0,11,2,5,1,0,1,0,1,0,0
1174,358,359,358,359,2,11,2,-1,1,0,1,0,1,0,0
1175,359,360,359,360,1,15,-1,2,1,0,1,0,1,0,0
1176,359,361,359,361,1,12,-1,2,1,0,1,0,1,0,0
1177,359,822,359,822,2,2,3,-1,0,1,1,0,1,0,0
1178,361,466,361,466,0,6,2,4,1,0,1,0,1,0,0
1179,363,371,363,371,2,8,1,-1,1,0,0,0,1,0,0
1180,363,381,363,381,0,8,1,5,1,0,0,0,1,0,0
1181,364,371,364,371,1,9,-1,2,1,0,0,0,1,0,0
1182,364,380,364,380,1,8,-1,5,1,0,0,0,1,0,0
1183,364,389,364,389,2,6,3,-1,1,0,0,0,1,0,0
1184,365,366,365,366,2,12,4,-1,1,0,0,0,1,0,0
1185,365,368,365,368,0,11,1,3,1,0,0,0,1,0,0
1186,365,370,365,370,0,11,1,4,1,0,0,0,1,0,0
1187,365,371,365,371,2,10,1,-1,1,0,0,0,1,0,0
1188,365,376,365,376,0,10,1,2,1,0,0,0,1,0,0
1189,365,377,365,377,0,10,1,5,1,0,0,0,1,0,0
1190,365,391,365,391,2,6,3,-1,1,0,0,0,1,0,0
1191,366,367,366,367,0,11,1,2,1,0,0,0,1,0,0
1192,366,371,366,371,0,11,1,4,1,0,0,0,1,0,0
1193,366,374,366,374,2,10,1,-1,1,0,0,0,1,0,0
1194,366,375,366,375,0,11,1,5,1,0,0,0,1,0,0
1195,366,392,366,392,2,6,3,-1,1,0,0,0,1,0,0
1196,367,371,367,371,0,11,2,4,1,0,0,0,1,0,0
1197,367,374,367,374,2,11,2,-1,1,0,0,0,1,0,0
1198,367,375,367,375,0,11,2,5,1,0,0,0,1,0,0
1199,367,394,367,394,2,6,3,-1,1,0,0,0,1,0,0
1200,368,370,368,370,0,11,3,4,1,0,0,0,1,0,0
1201,368,371,368,371,2,11,3,-1,1,0,0,0,1,0,0
1202,368,395,368,395,2,6,3,-1,1,0,0,0,1,0,0
1203,369,371,369,371,0,12,3,5,1,0,0,0,1,0,0
1204,369,396,369,396,2,6,3,-1,1,0,0,0,1,0,0
1205,370,371,370,371,2,11,4,-1,1,0,0,0,1,0,0
1206,370,373,370,373,0,12,4,5,1,0,0,0,1,0,0
1207,370,397,370,397,2,6,3,-1,1,0,0,0,1,0,0
1208,371,372,371,372,1,13,-1,2,1,0,0,0,1,0,0
1209,371,373,371,373,1,12,-1,5,1,0,0,0,1,0,0
1210,371,374,371,374,2,11,4,-1,1,0,0,0,1,0,0
1211,371,375,371,375,0,11,4,5,1,0,0,0,1,0,0
1212,371,376,371,376,1,9,-1,2,1,0,0,0,1,0,0
1213,371,377,371,377,1,10,-1,5,1,0,0,0,1,0,0
1214,371,380,371,380,0,9,2,5,1,0,0,0,1,0,0
1215,371,381,371,381,1,8,-1,5,1,0,0,0,1,0,0
1216,371,398,371,398,2,6,3,-1,1,0,0,0,1,0,0
1217,371,467,371,467,1,4,-1,5,0,1,0,0,1,0,0
1218,372,373,372,373,0,13,2,5,1,0,0,0,1,0,0
1219,372,382,372,382,1,8,-1,5,1,0,0,0,1,0,0
1220,372,399,372,399,2,6,3,-1,1,0,0,0,1,0,0
1221,373,375,373,375,2,11,4,-1,1,0,0,0,1,0,0
1222,373,400,373,400,2,6,3,-1,1,0,0,0,1,0,0
1223,374,375,374,375,1,11,-1,5,1,0,0,0,1,0,0
1224,374,401,374,401,2,6,3,-1,1,0,0,0,1,0,0
1225,375,403,375,403,2,6,3,-1,1,0,0,0,1,0,0
1226,376,377,376,377,0,10,2,5,1,0,0,0,1,0,0
1227,376,378,376,378,1,10,-1,5,1,0,0,0,1,0,0
1228,376,381,376,381,0,9,2,5,1,0,0,0,1,0,0
1229,376,411,376,411,2,6,3,-1,1,0,0,0,1,0,0
1230,377,378,377,378,1,11,-1,2,1,0,0,0,1,0,0
1231,377,380,377,380,2,9,2,-1,1,0,0,0,1,0,0
1232,377,383,377,383,1,8,-1,5,1,0,1,0,1,0,0
1233,377,422,377,422,2,6,3,-1,1,0,0,0,1,0,0
1234,378,379,378,379,1,10,-1,5,1,0,0,0,1,0,0
1235,378,381,378,381,2,9,2,-1,1,0,0,0,1,0,0
1236,378,429,378,429,2,6,3,-1,1,0,0,0,1,0,0
1237,379,446,379,446,2,6,3,-1,1,0,0,0,1,0,0
1238,380,381,380,381,1,10,-1,2,1,0,0,0,1,0,0
1239,380,456,380,456,2,6,3,-1,1,0,0,0,1,0,0
1240,381,382,381,382,1,14,-1,2,1,0,0,0,1,0,0
1241,381,383,381,383,1,11,-1,5,1,0,1,0,1,0,0
1242,381,458,381,458,2,6,3,-1,1,0,0,0,1,0,0
1243,382,459,382,459,2,6,3,-1,1,0,0,0,1,0,0
1244,383,463,383,463,2,6,3,-1,1,0,1,0,1,0,0
1245,385,387,385,387,0,9,1,2,1,0,0,0,1,0,0
1246,385,390,385,390,0,9,1,4,1,0,0,0,1,0,0
1247,385,402,385,402,0,8,1,2,1,0,0,0,1,0,0
1248,386,387,386,387,1,11,-1,2,1,0,0,0,1,0,0
1249,386,417,386,417,0,8,1,2,1,0,0,0,1,0,0
1250,386,422,386,422,2,8,1,-1,1,0,0,0,1,0,0
1251,386,455,386,455,1,7,-1,5,1,0,0,0,1,0,0
1252,386,463,386,463,0,8,1,5,1,0,1,0,1,0,0
1253,387,388,387,388,1,10,-1,5,1,0,0,0,1,0,0
1254,387,390,387,390,0,9,2,4,1,0,0,0,1,0,0
1255,387,418,387,418,0,8,1,2,1,0,0,0,1,0,0
1256,387,429,387,429,2,8,1,-1,1,0,0,0,1,0,0
1257,387,465,387,465,0,8,1,5,1,0,1,0,1,0,0
1258,388,419,388,419,0,8,1,2,1,0,0,0,1,0,0
1259,388,446,388,446,2,8,1,-1,1,0,0,0,1,0,0
1260,388,466,388,466,0,8,1,5,1,0,1,0,1,0,0
1261,388,824,388,824,2,2,3,-1,0,1,0,0,1,0,0
1262,389,398,389,398,1,8,-1,2,1,0,0,0,1,0,0
1263,389,456,389,456,1,7,-1,5,1,0,0,0,1,0,0
1264,391,392,391,392,2,11,4,-1,1,0,0,0,1,0,0
1265,391,393,391,393,1,10,-1,2,1,0,0,0,1,0,0
1266,391,395,391,395,0,10,1,3,1,0,0,0,1,0,0
1267,391,397,391,397,0,10,1,4,1,0,0,0,1,0,0
1268,391,398,391,398,2,9,1,-1,1,0,0,0,1,0,0
1269,391,405,391,405,1,8,-1,2,1,0,0,0,1,0,0
1270,391,411,391,411,0,9,1,2,1,0,0,0,1,0,0
1271,391,420,391,420,1,9,-1,5,1,0,0,0,1,0,0
1272,391,422,391,422,0,9,1,5,1,0,0,0,1,0,0
1273,392,394,392,394,0,10,1,2,1,0,0,0,1,0,0
1274,392,398,392,398,0,10,1,4,1,0,0,0,1,0,0
1275,392,401,392,401,2,9,1,-1,1,0,0,0,1,0,0
1276,392,403,392,403,0,10,1,5,1,0,0,0,1,0,0
1277,392,406,392,406,1,8,-1,2,1,0,0,0,1,0,0
1278,392,414,392,414,0,9,1,2,1,0,0,0,1,0,0
1279,393,402,393,402,1,10,-1,5,1,0,0,0,1,0,0
1280,393,411,393,411,2,9,1,-1,1,0,0,0,1,0,0
1281,393,416,393,416,0,9,1,2,1,0,0,0,1,0,0
1282,393,421,393,421,1,9,-1,5,1,0,0,0,1,0,0
1283,393,429,393,429,0,9,1,5,1,0,0,0,1,0,0
1284,394,398,394,398,0,10,2,4,1,0,0,0,1,0,0
1285,394,401,394,401,2,10,2,-1,1,0,0,0,1,0,0
1286,394,403,394,403,0,10,2,5,1,0,0,0,1,0,0
1287,394,407,394,407,1,8,-1,2,1,0,0,0,1,0,0
1288,395,397,395,397,0,10,3,4,1,0,0,0,1,0,0
1289,395,398,395,398,2,10,3,-1,1,0,0,0,1,0,0
1290,395,408,395,408,1,8,-1,2,1,0,0,0,1,0,0
1291,396,398,396,398,0,11,3,5,1,0,0,0,1,0,0
1292,396,409,396,409,1,8,-1,2,1,0,0,0,1,0,0
1293,397,398,397,398,2,10,4,-1,1,0,0,0,1,0,0
1294,397,400,397,400,0,11,4,5,1,0,0,0,1,0,0
1295,397,410,397,410,1,8,-1,2,1,0,0,0,1,0,0
1296,398,399,398,399,1,12,-1,2,1,0,0,0,1,0,0
1297,398,400,398,400,1,11,-1,5,1,0,0,0,1,0,0
1298,398,401,398,401,2,10,4,-1,1,0,0,0,1,0,0
1299,398,403,398,403,0,10,4,5,1,0,0,0,1,0,0
1300,398,411,398,411,1,8,-1,2,1,0,0,0,1,0,0
1301,398,422,398,422,1,9,-1,5,1,0,0,0,1,0,0
1302,398,456,398,456,0,8,2,5,1,0,0,0,1,0,0
1303,398,458,398,458,1,7,-1,5,1,0,0,0,1,0,0
1304,398,699,398,699,0,2,3,4,0,1,0,0,1,0,0
1305,399,400,399,400,0,12,2,5,1,0,0,0,1,0,0
1306,399,412,399,412,1,8,-1,2,1,0,0,0,1,0,0
1307,399,457,399,457,0,8,2,5,1,0,0,0,1,0,0
1308,399,459,399,459,1,7,-1,5,1,0,0,0,1,0,0
1309,400,403,400,403,2,10,4,-1,1,0,0,0,1,0,0
1310,400,413,400,413,1,8,-1,2,1,0,0,0,1,0,0
1311,401,403,401,403,1,10,-1,5,1,0,0,0,1,0,0
1312,401,414,401,414,1,8,-1,2,1,0,0,0,1,0,0
1313,402,404,402,404,1,10,-1,5,1,0,0,0,1,0,0
1314,402,418,402,418,0,9,1,2,1,0,0,0,1,0,0
1315,402,429,402,429,2,9,1,-1,1,0,0,0,1,0,0
1316,402,446,402,446,0,9,1,5,1,0,0,0,1,0,0
1317,403,415,403,415,1,8,-1,2,1,0,0,0,1,0,0
1318,404,419,404,419,0,9,1,2,1,0,0,0,1,0,0
1319,404,446,404,446,2,9,1,-1,1,0,0,0,1,0,0
1320,404,454,404,454,0,9,1,5,1,0,0,0,1,0,0
1321,405,406,405,406,2,12,4,-1,1,0,0,0,1,0,0
1322,405,408,405,408,0,11,1,3,1,0,0,0,1,0,0
1323,405,410,405,410,0,11,1,4,1,0,0,0,1,0,0
1324,405,411,405,411,2,10,1,-1,1,0,0,0,1,0,0
1325,405,416,405,416,0,10,1,2,1,0,0,0,1,0,0
1326,405,417,405,417,0,10,1,5,1,0,0,0,1,0,0
1327,405,420,405,420,0,9,2,5,1,0,0,0,1,0,0
1328,405,423,405,423,1,9,-1,5,1,0,0,0,1,0,0
1329,406,407,406,407,0,11,1,2,1,0,0,0,1,0,0
1330,406,411,406,411,0,11,1,4,1,0,0,0,1,0,0
1331,406,414,406,414,2,10,1,-1,1,0,0,0,1,0,0
1332,406,415,406,415,0,11,1,5,1,0,0,0,1,0,0
1333,406,424,406,424,1,9,-1,5,1,0,0,0,1,0,0
1334,407,411,407,411,0,11,2,4,1,0,0,0,1,0,0
1335,407,414,407,414,2,11,2,-1,1,0,0,0,1,0,0
1336,407,415,407,415,0,11,2,5,1,0,0,0,1,0,0
1337,407,425,407,425,1,9,-1,5,1,0,0,0,1,0,0
1338,408,410,408,410,0,11,3,4,1,0,0,0,1,0,0
1339,408,411,408,411,2,11,3,-1,1,0,0,0,1,0,0
1340,408,426,408,426,1,9,-1,5,1,0,0,0,1,0,0
1341,409,411,409,411,0,12,3,5,1,0,0,0,1,0,0
1342,409,427,409,427,1,9,-1,5,1,0,0,0,1,0,0
1343,410,411,410,411,2,11,4,-1,1,0,0,0,1,0,0
1344,410,413,410,413,0,12,4,5,1,0,0,0,1,0,0
1345,410,428,410,428,1,9,-1,5,1,0,0,0,1,0,0
1346,411,412,411,412,1,13,-1,2,1,0,0,0,1,0,0
1347,411,413,411,413,1,12,-1,5,1,0,0,0,1,0,0
1348,411,414,411,414,2,11,4,-1,1,0,0,0,1,0,0
1349,411,415,411,415,0,11,4,5,1,0,0,0,1,0,0
1350,411,416,411,416,1,8,-1,2,1,0,0,0,1,0,0
1351,411,417,411,417,1,10,-1,5,1,0,0,0,1,0,0
1352,411,422,411,422,0,9,2,5,1,0,0,0,1,0,0
1353,411,429,411,429,1,9,-1,5,1,0,0,0,1,0,0
1354,411,458,411,458,0,8,2,5,1,0,0,0,1,0,0
1355,411,700,411,700,0,2,3,4,0,1,0,0,1,0,0
1356,412,413,412,413,0,13,2,5,1,0,0,0,1,0,0
1357,412,430,412,430,1,9,-1,5,1,0,0,0,1,0,0
1358,412,459,412,459,0,8,2,5,1,0,0,0,1,0,0
1359,413,415,413,415,2,11,4,-1,1,0,0,0,1,0,0
1360,413,431,413,431,1,9,-1,5,1,0,0,0,1,0,0
1361,414,415,414,415,1,11,-1,5,1,0,0,0,1,0,0
1362,414,432,414,432,1,9,-1,5,1,0,0,0,1,0,0
1363,415,433,415,433,1,9,-1,5,1,0,0,0,1,0,0
1364,416,417,416,417,0,10,2,5,1,0,0,0,1,0,0
1365,416,418,416,418,1,10,-1,5,1,0,0,0,1,0,0
1366,416,429,416,429,0,9,2,5,1,0,0,0,1,0,0
1367,416,434,416,434,1,9,-1,5,1,0,0,0,1,0,0
1368,417,418,417,418,1,11,-1,2,1,0,0,0,1,0,0
1369,417,422,417,422,2,8,2,-1,1,0,0,0,1,0,0
1370,417,435,417,435,1,9,-1,5,1,0,0,0,1,0,0
1371,417,439,417,439,0,9,2,5,1,0,0,0,1,0,0
1372,417,462,417,462,1,7,-1,5,1,0,0,0,1,0,0
1373,417,463,417,463,0,8,2,5,1,0,1,0,1,0,0
1374,418,419,418,419,1,10,-1,5,1,0,0,0,1,0,0
1375,418,429,418,429,2,8,2,-1,1,0,0,0,1,0,0
1376,418,436,418,436,1,9,-1,5,1,0,0,0,1,0,0
1377,418,446,418,446,0,9,2,5,1,0,0,0,1,0,0
1378,418,465,418,465,0,8,2,5,1,0,1,0,1,0,0
1379,419,446,419,446,2,8,2,-1,1,0,0,0,1,0,0
1380,419,454,419,454,0,9,2,5,1,0,0,0,1,0,0
1381,419,466,419,466,0,8,2,5,1,0,1,0,1,0,0
1382,420,421,420,421,1,11,-1,2,1,0,0,0,1,0,0
1383,420,422,420,422,2,10,1,-1,1,0,0,0,1,0,0
1384,420,423,420,423,1,10,-1,2,1,0,0,0,1,0,0
1385,420,429,420,429,0,10,1,2,1,0,0,0,1,0,0
1386,420,437,420,437,1,9,-1,5,1,0,0,0,1,0,0
1387,420,439,420,439,0,10,1,5,1,0,0,0,1,0,0
1388,421,429,421,429,2,10,1,-1,1,0,0,0,1,0,0
1389,421,434,421,434,0,10,1,2,1,0,0,0,1,0,0
1390,421,438,421,438,1,9,-1,5,1,0,0,0,1,0,0
1391,421,446,421,446,0,10,1,5,1,0,0,0,1,0,0
1392,422,429,422,429,1,10,-1,2,1,0,0,0,1,0,0
1393,422,439,422,439,1,9,-1,5,1,0,0,0,1,0,0
1394,422,456,422,456,2,8,2,-1,1,0,0,0,1,0,0
1395,422,463,422,463,1,7,-1,5,1,0,1,0,1,0,0
1396,423,424,423,424,2,13,4,-1,1,0,0,0,1,0,0
1397,423,426,423,426,0,12,1,3,1,0,0,0,1,0,0
1398,423,428,423,428,0,12,1,4,1,0,0,0,1,0,0
1399,423,429,423,429,2,11,1,-1,1,0,0,0,1,0,0
1400,423,434,423,434,0,11,1,2,1,0,0,0,1,0,0
1401,423,435,423,435,0,11,1,5,1,0,0,0,1,0,0
1402,423,437,423,437,0,10,2,5,1,0,0,0,1,0,0
1403,423,440,423,440,1,9,-1,5,1,0,0,0,1,0,0
1404,424,425,424,425,0,12,1,2,1,0,0,0,1,0,0
1405,424,429,424,429,0,12,1,4,1,0,0,0,1,0,0
1406,424,432,424,432,2,11,1,-1,1,0,0,0,1,0,0
1407,424,433,424,433,0,12,1,5,1,0,0,0,1,0,0
1408,424,441,424,441,1,9,-1,5,1,0,0,0,1,0,0
1409,425,429,425,429,0,12,2,4,1,0,0,0,1,0,0
1410,425,432,425,432,2,12,2,-1,1,0,0,0,1,0,0
1411,425,433,425,433,0,12,2,5,1,0,0,0,1,0,0
1412,425,442,425,442,1,9,-1,5,1,0,0,0,1,0,0
1413,426,428,426,428,0,12,3,4,1,0,0,0,1,0,0
1414,426,429,426,429,2,12,3,-1,1,0,0,0,1,0,0
1415,426,443,426,443,1,9,-1,5,1,0,0,0,1,0,0
1416,427,429,427,429,0,13,3,5,1,0,0,0,1,0,0
1417,427,444,427,444,1,9,-1,5,1,0,0,0,1,0,0
1418,428,429,428,429,2,12,4,-1,1,0,0,0,1,0,0
1419,428,431,428,431,0,13,4,5,1,0,0,0,1,0,0
1420,428,445,428,445,1,9,-1,5,1,0,0,0,1,0,0
1421,429,430,429,430,1,14,-1,2,1,0,0,0,1,0,0
1422,429,431,429,431,1,13,-1,5,1,0,0,0,1,0,0
1423,429,432,429,432,2,12,4,-1,1,0,0,0,1,0,0
1424,429,433,429,433,0,12,4,5,1,0,0,0,1,0,0
1425,429,434,429,434,1,10,-1,2,1,0,0,0,1,0,0
1426,429,435,429,435,1,11,-1,5,1,0,0,0,1,0,0
1427,429,439,429,439,0,10,2,5,1,0,0,0,1,0,0
1428,429,446,429,446,1,9,-1,5,1,0,0,0,1,0,0
1429,429,458,429,458,2,8,2,-1,1,0,0,0,1,0,0
1430,429,465,429,465,1,7,-1,5,1,0,1,0,1,0,0
1431,429,701,429,701,0,2,3,4,0,1,0,0,1,0,0
1432,430,431,430,431,0,14,2,5,1,0,0,0,1,0,0
1433,430,447,430,447,1,9,-1,5,1,0,0,0,1,0,0
1434,430,459,430,459,2,8,2,-1,1,0,0,0,1,0,0
1435,431,433,431,433,2,12,4,-1,1,0,0,0,1,0,0
1436,431,448,431,448,1,9,-1,5,1,0,0,0,1,0,0
1437,432,433,432,433,1,12,-1,5,1,0,0,0,1,0,0
1438,432,449,432,449,1,9,-1,5,1,0,0,0,1,0,0
1439,433,450,433,450,1,9,-1,5,1,0,0,0,1,0,0
1440,434,435,434,435,0,11,2,5,1,0,0,0,1,0,0
1441,434,436,434,436,1,11,-1,5,1,0,0,0,1,0,0
1442,434,446,434,446,0,10,2,5,1,0,0,0,1,0,0
1443,434,451,434,451,1,9,-1,5,1,0,0,0,1,0,0
1444,435,436,435,436,1,12,-1,2,1,0,0,0,1,0,0
1445,435,439,435,439,2,10,2,-1,1,0,0,0,1,0,0
1446,435,452,435,452,1,9,-1,5,1,0,1,0,1,0,0
1447,435,453,435,453,0,10,2,5,1,0,0,0,1,0,0
1448,435,463,435,463,2,8,2,-1,1,0,1,0,1,0,0
1449,436,446,436,446,2,10,2,-1,1,0,0,0,1,0,0
1450,436,454,436,454,0,10,2,5,1,0,0,0,1,0,0
1451,436,465,436,465,2,8,2,-1,1,0,1,0,1,0,0
1452,437,438,437,438,1,12,-1,2,1,0,0,0,1,0,0
1453,437,439,437,439,2,11,1,-1,1,0,0,0,1,0,0
1454,437,440,437,440,1,11,-1,2,1,0,0,0,1,0,0
1455,437,446,437,446,0,11,1,2,1,0,0,0,1,0,0
1456,437,453,437,453,0,11,1,5,1,0,0,0,1,0,0
1457,438,446,438,446,2,11,1,-1,1,0,0,0,1,0,0
1458,438,451,438,451,0,11,1,2,1,0,0,0,1,0,0
1459,438,454,438,454,0,11,1,5,1,0,0,0,1,0,0
1460,439,446,439,446,1,11,-1,2,1,0,0,0,1,0,0
1461,439,453,439,453,1,9,-1,5,1,0,0,0,1,0,0
1462,440,441,440,441,2,14,4,-1,1,0,0,0,1,0,0
1463,440,443,440,443,0,13,1,3,1,0,0,0,1,0,0
1464,440,445,440,445,0,13,1,4,1,0,0,0,1,0,0
1465,440,446,440,446,2,12,1,-1,1,0,0,0,1,0,0
1466,440,451,440,451,0,12,1,2,1,0,0,0,1,0,0
1467,440,452,440,452,0,12,1,5,1,0,1,0,1,0,0
1468,441,442,441,442,0,13,1,2,1,0,0,0,1,0,0
1469,441,446,441,446,0,13,1,4,1,0,0,0,1,0,0
1470,441,449,441,449,2,12,1,-1,1,0,0,0,1,0,0
1471,441,450,441,450,0,13,1,5,1,0,0,0,1,0,0
1472,442,446,442,446,0,13,2,4,1,0,0,0,1,0,0
1473,442,449,442,449,2,13,2,-1,1,0,0,0,1,0,0
1474,442,450,442,450,0,13,2,5,1,0,0,0,1,0,0
1475,443,445,443,445,0,13,3,4,1,0,0,0,1,0,0
1476,443,446,443,446,2,13,3,-1,1,0,0,0,1,0,0
1477,444,446,444,446,0,14,3,5,1,0,0,0,1,0,0
1478,445,446,445,446,2,13,4,-1,1,0,0,0,1,0,0
1479,445,448,445,448,0,14,4,5,1,0,0,0,1,0,0
1480,446,447,446,447,1,15,-1,2,1,0,0,0,1,0,0
1481,446,448,446,448,1,14,-1,5,1,0,0,0,1,0,0
1482,446,449,446,449,2,13,4,-1,1,0,0,0,1,0,0
1483,446,450,446,450,0,13,4,5,1,0,0,0,1,0,0
1484,446,451,446,451,1,11,-1,2,1,0,0,0,1,0,0
1485,446,452,446,452,1,12,-1,5,1,0,1,0,1,0,0
1486,446,453,446,453,0,11,2,5,1,0,0,0,1,0,0
1487,446,454,446,454,1,9,-1,5,1,0,0,0,1,0,0
1488,446,466,446,466,1,7,-1,5,1,0,1,0,1,0,0
1489,446,702,446,702,0,2,3,4,0,1,0,0,1,0,0
1490,447,448,447,448,0,15,2,5,1,0,0,0,1,0,0
1491,448,450,448,450,2,13,4,-1,1,0,0,0,1,0,0
1492,449,450,449,450,1,13,-1,5,1,0,0,0,1,0,0
1493,451,452,451,452,0,12,2,5,1,0,1,0,1,0,0
1494,451,454,451,454,0,11,2,5,1,0,0,0,1,0,0
1495,452,453,452,453,2,11,2,-1,1,0,1,0,1,0,0
