poincare_point_id,automaton_state_id,promoted_recurrent_class_id,spectral_side_code,poincare_x_x1e12,poincare_y_x1e12,poincare_radius_x1e12,fiedler_value_x1e12,third_mode_value_x1e12,left_boundary_flag,right_boundary_flag,gate_word_flag,promoted_window_repair_flag,promoted_only_flag
609,661,0,1,96351629000,-128142146000,160324814000,20748988000,-27594966000,0,0,0,0,0
610,662,0,1,79486032000,-115601695000,140291772000,17117041000,-24894423000,0,0,0,0,0
611,663,0,1,106105114000,-154557040000,187473129000,22849367000,-33283321000,0,0,0,0,0
612,664,0,1,76912395000,-105331801000,130423559000,16562817000,-22682837000,0,0,0,0,0
613,665,0,1,90968019000,-111962739000,144259611000,19589647000,-24110787000,0,0,0,0,0
614,666,0,1,90846914000,-103018378000,137353369000,19563567000,-22184649000,0,0,0,0,0
615,667,0,1,80645663000,-121327309000,145684724000,17366763000,-26127414000,0,0,0,0,0
616,668,0,1,87353893000,-125271971000,152721215000,18811357000,-26976883000,0,0,0,0,0
617,669,0,1,126735474000,-179191431000,219479952000,27292044000,-38588251000,0,0,0,0,0
618,670,0,1,75881354000,-98014795000,123955153000,16340786000,-21107145000,0,0,0,0,0
619,671,0,1,87170725000,-125396893000,152719076000,18771912000,-27003785000,0,0,0,0,0
620,672,0,1,107523058000,-147698147000,182690861000,23154717000,-31806282000,0,0,0,0,0
621,673,0,1,114769336000,-140751287000,181612019000,24715177000,-30310300000,0,0,0,0,0
622,674,0,1,53880712000,-47731097000,71981864000,11603024000,-10278726000,0,0,0,0,0
623,675,0,1,53880712000,-47731097000,71981864000,11603024000,-10278726000,0,0,0,0,0
624,676,0,1,79592568000,-113516493000,138639717000,17139983000,-24445382000,0,0,0,1,0
625,677,0,1,40402799000,-91792554000,100290873000,8700602000,-19767207000,0,0,0,0,0
626,678,0,1,70156395000,-159969046000,174676889000,15107936000,-34448778000,0,0,0,0,0
627,679,0,1,80624100000,-181922424000,198987471000,17362120000,-39176361000,0,0,0,0,0
628,680,0,1,67413281000,-127219134000,143976590000,14517216000,-27396198000,0,0,0,0,0
629,681,0,1,61532467000,-48411322000,78293682000,13250803000,-10425210000,0,0,0,0,0
630,682,0,1,75379719000,-51594761000,91346163000,16232760000,-11110752000,0,0,0,0,0
631,683,0,1,57142733000,-31596192000,65296335000,12305489000,-6804130000,0,0,0,0,0
632,684,0,1,57142733000,-31596192000,65296335000,12305489000,-6804130000,0,0,0,0,0
633,685,0,1,103042148000,-161677562000,191721982000,22189768000,-34816701000,0,0,0,0,0
634,686,0,1,106868853000,-153399861000,186955794000,23013836000,-33034126000,0,0,0,0,0
635,687,0,1,71363551000,-103590681000,125792629000,15367892000,-22307893000,0,0,0,0,0
636,688,0,1,104344592000,-143897555000,177747856000,22470245000,-30987838000,0,0,0,1,0
637,689,0,1,89861991000,-115940541000,146688058000,19351467000,-24967392000,0,0,0,1,0
638,690,0,1,79444900000,-113608927000,138630734000,17108183000,-24465287000,0,0,0,1,0
639,691,0,1,117539526000,-168249009000,205239541000,25311728000,-36231839000,0,0,0,1,0
640,692,0,1,76923630000,-103804957000,129200286000,16565236000,-22354036000,0,0,0,1,0
641,693,0,1,51919159000,96864416000,109901384000,11180610000,20859415000,0,0,0,0,0
642,694,0,1,40076272000,79025046000,88606238000,8630286000,17017769000,0,0,0,0,0
643,695,0,1,32288837000,59379520000,67590653000,6953289000,12787173000,0,0,0,0,0
644,696,0,1,37554876000,50697658000,63092165000,8087312000,10917564000,0,0,0,0,0
645,697,0,1,33870546000,50488024000,60796829000,7293904000,10872420000,0,0,0,0,0
646,698,0,1,40768969000,44263865000,60178057000,8779456000,9532069000,0,0,0,0,0
647,699,0,1,57615905000,104098970000,118979780000,12407385000,22417351000,0,0,0,0,0
648,700,0,1,61113000000,107441765000,123606357000,13160472000,23137210000,0,0,0,0,0
649,701,0,1,63078504000,107101579000,124296605000,13583737000,23063953000,0,0,0,0,0
650,702,0,1,52328941000,87038101000,101557614000,11268855000,18743352000,0,0,0,0,0
651,703,0,-1,-184774757000,44036111000,189949704000,-39790601000,9483023000,0,0,0,0,0
652,704,0,-1,-201403116000,53510532000,208390480000,-43371461000,11523307000,0,0,0,0,0
653,705,0,-1,-167513163000,39752354000,172165355000,-36073377000,8560531000,0,0,0,0,0
654,706,0,-1,-184397600000,43951698000,189563253000,-39709382000,9464845000,0,0,0,0,0
655,707,0,-1,-184164946000,43409506000,189211820000,-39659281000,9348086000,0,0,0,0,0
656,708,0,-1,-200899678000,47054007000,206336522000,-43263047000,10132917000,0,0,0,0,0
657,709,0,-1,-169951909000,39020872000,174373965000,-36598553000,8403009000,0,0,0,0,0
658,710,0,-1,-245005832000,58606786000,251917870000,-52761154000,12620768000,0,0,0,0,0
659,711,0,-1,-186706987000,42467685000,191475855000,-40206700000,9145268000,0,0,0,0,0
660,712,0,-1,-169416023000,39175532000,173886490000,-36483151000,8436315000,0,0,0,0,0
661,713,0,-1,-191160207000,41035183000,195514989000,-41165686000,8836784000,0,0,0,0,0
662,714,0,-1,-189522809000,41996050000,194119972000,-40813078000,9043703000,0,0,0,0,0
663,715,0,-1,-171210562000,38255708000,175432482000,-36869599000,8238234000,0,0,0,0,0
664,716,0,-1,-228399023000,43426308000,232490769000,-49184935000,9351704000,0,0,0,0,0
665,717,0,-1,-191634531000,41632108000,196104630000,-41267830000,8965330000,0,0,0,0,0
666,718,0,-1,-173746054000,38673744000,177998173000,-37415608000,8328256000,0,0,0,0,0
667,719,0,-1,-194647249000,25561036000,196318410000,-41916608000,5504480000,0,0,0,0,0
668,720,0,-1,-161682607000,12760646000,162185387000,-34817787000,2747961000,0,0,0,0,0
669,721,0,-1,-180141847000,34227345000,183364654000,-38792920000,7370740000,0,0,0,0,0
670,722,0,-1,-464510147000,101420071000,475453160000,-100030645000,21840460000,0,0,0,0,0
671,723,0,-1,-129959128000,29872324000,133348156000,-27986246000,6432901000,0,0,0,0,0
672,724,0,-1,-173043321000,37727656000,177108348000,-37264277000,8124520000,0,0,0,0,0
673,725,0,-1,-173746054000,38673744000,177998173000,-37415608000,8328256000,0,0,0,0,0
674,726,0,-1,-190217118000,42259040000,194854762000,-40962595000,9100337000,0,0,0,0,0
675,727,0,-1,-208717095000,43143661000,213129541000,-44946501000,9290837000,0,0,0,0,0
676,728,0,-1,-207939897000,31050303000,210245386000,-44779134000,6686575000,0,0,0,1,0
677,729,0,-1,-192605644000,40044612000,196724439000,-41476956000,8623468000,0,0,0,0,0
678,730,0,-1,-230473580000,52185545000,236307855000,-49631684000,11237976000,0,0,0,0,0
679,731,0,-1,-149214359000,36014184000,153499011000,-32132793000,7755529000,0,0,0,0,0
680,732,0,-1,-196323645000,50574752000,202733271000,-42277614000,10891097000,0,0,0,0,0
681,733,0,-1,-169198815000,39738556000,173802738000,-36436376000,8557560000,0,0,0,0,0
682,734,0,-1,-234140351000,56046870000,240754970000,-50421310000,12069498000,0,0,0,0,0
683,735,0,-1,-212391182000,50431632000,218296504000,-45737702000,10860277000,0,0,0,0,0
684,736,0,-1,-169180465000,39785009000,173795502000,-36432425000,8567563000,0,0,0,0,0
685,737,0,-1,-190425488000,47213175000,196191107000,-41007467000,10167193000,0,0,0,0,0
686,738,0,-1,-210346633000,50640999000,216356689000,-45297416000,10905363000,0,0,0,0,0
687,739,0,-1,-216582769000,53135408000,223005532000,-46640346000,11442525000,0,0,0,0,0
688,740,0,-1,-223580429000,52958456000,229766852000,-48147268000,11404419000,0,0,0,0,0
689,741,0,-1,-196539319000,46054483000,201863120000,-42324059000,9917673000,0,0,0,0,0
690,742,0,-1,-262905826000,66092355000,271086098000,-56615855000,14232759000,0,0,0,0,0
691,743,0,-1,-210326439000,48736110000,215899096000,-45293067000,10495152000,0,0,0,0,0
692,744,0,-1,-191351700000,46163192000,196841341000,-41206923000,9941083000,0,0,0,0,0
693,745,0,-1,-202274704000,44307396000,207070523000,-43559154000,9541444000,0,0,0,0,0
694,746,0,-1,-201117566000,45318362000,206160203000,-43309968000,9759152000,0,0,0,0,0
695,747,0,-1,-195829016000,45223782000,200983069000,-42171098000,9738784000,0,0,0,0,0
696,748,0,-1,-238427384000,46027252000,242829416000,-51344508000,9911809000,0,0,0,0,0
697,749,0,-1,-204050572000,44855919000,208922688000,-43941581000,9659566000,0,0,0,0,0
698,750,0,-1,-187692441000,42245694000,192388022000,-40418914000,9097463000,0,0,0,0,0
699,751,0,-1,-210800128000,27934396000,212642951000,-45395074000,6015575000,0,0,0,0,0
700,752,0,-1,-185196388000,14645383000,185774566000,-39881398000,3153832000,0,0,0,0,0
701,753,0,-1,-194241682000,37430869000,197815321000,-41829271000,8060608000,0,0,0,0,0
702,754,0,-1,-433346559000,95956005000,443843210000,-93319674000,20663792000,0,0,0,0,0
703,755,0,-1,-156042977000,39122509000,160872562000,-33603312000,8424896000,0,0,0,0,0
704,756,0,-1,-184690389000,41367734000,189266556000,-39772433000,8908398000,0,0,0,0,0
705,757,0,-1,-187692441000,42245694000,192388022000,-40418914000,9097463000,0,0,0,0,0
706,758,0,-1,-202254436000,45540900000,207318187000,-43554789000,9807074000,0,0,0,0,0
707,759,0,-1,-219182698000,46112237000,223980788000,-47200232000,9930110000,0,0,0,0,0
708,760,0,-1,-220558483000,33698642000,223118002000,-47496502000,7256885000,0,0,0,1,0
709,761,0,-1,-203678819000,43296990000,208229899000,-43861525000,9323856000,0,0,0,0,0
710,762,0,-1,-238716310000,54889584000,244945592000,-51406727000,11820281000,0,0,0,0,0
711,763,0,-1,-161800648000,38941034000,166420713000,-34843207000,8385816000,0,0,0,0,0
712,764,0,-1,-151402817000,35436301000,155494515000,-32604070000,7631084000,0,0,0,0,0
713,765,0,-1,-201273793000,53671612000,208306941000,-43343611000,11557995000,0,0,0,0,0
714,766,0,-1,-176388205000,42371343000,181405980000,-37984586000,9124521000,0,0,0,0,0
715,767,0,-1,-227331524000,57499091000,234490441000,-48955053000,12382229000,0,0,0,0,0
716,768,0,-1,-208210021000,49659590000,214050199000,-44837304000,10694020000,0,0,0,0,0
717,769,0,-1,-181259499000,41101132000,185860994000,-39033603000,8850986000,0,0,0,0,0
718,770,0,-1,-196802979000,45380617000,201967356000,-42380837000,9772558000,0,0,0,0,0
719,771,0,-1,-164022163000,42743960000,169500195000,-35321602000,9204763000,0,0,0,0,0
720,772,0,-1,-219763545000,43410755000,224010065000,-47325315000,9348355000,0,0,0,0,0
721,773,0,-1,-185703225000,41283738000,190236786000,-39990544000,8890309000,0,0,0,0,0
722,774,0,-1,-168569413000,38304870000,172866741000,-36300837000,8248821000,0,0,0,0,0
723,775,0,-1,-189725948000,25380190000,191416011000,-40856823000,5465536000,0,0,0,0,0
724,776,0,-1,-158804579000,12576072000,159301763000,-34198014000,2708213000,0,0,0,0,0
725,777,0,-1,-173949023000,34011766000,177242948000,-37459317000,7324316000,0,0,0,0,0
726,778,0,-1,-380429805000,85936049000,390015180000,-81924235000,18506029000,0,0,0,0,0
727,779,0,-1,-140589993000,39629271000,146068563000,-30275566000,8534026000,0,0,0,0,0
728,780,0,-1,-163298783000,37668704000,167587063000,-35165825000,8111824000,0,0,0,0,0
729,781,0,-1,-168569413000,38304870000,172866741000,-36300837000,8248821000,0,0,0,0,0
730,782,0,-1,-183828350000,41903312000,188543761000,-39586796000,9023732000,0,0,0,0,0
731,783,0,-1,-213607116000,46490412000,218607773000,-45999550000,10011549000,0,0,0,0,0
732,784,0,-1,-210405133000,34818351000,213266588000,-45310014000,7498011000,0,0,0,1,0
733,785,0,-1,-196540103000,43733065000,201346947000,-42324228000,9417763000,0,0,0,0,0
734,786,0,-1,-234414696000,54622221000,240694489000,-50480390000,11762705000,0,0,0,0,0
735,787,0,-1,-59584981000,36331764000,69788015000,-12831418000,7823919000,0,0,0,0,0
736,788,0,-1,-95525540000,26009889000,99003248000,-20571093000,5601139000,0,0,0,0,0
737,789,0,-1,-161907078000,44435003000,167893929000,-34866126000,9568923000,0,0,0,0,0
738,790,0,-1,-187138050000,50685230000,193880485000,-40299528000,10914888000,0,0,0,0,0
739,791,0,-1,-154562762000,39625730000,159561418000,-33284553000,8533263000,0,0,0,0,0
740,792,0,-1,-170662373000,47902932000,177257825000,-36751548000,10315730000,0,0,0,1,0
741,793,0,-1,-141639555000,38392576000,146750650000,-30501586000,8267708000,0,0,0,1,0
742,794,0,-1,-219434913000,59125501000,227260876000,-47254545000,12732471000,0,0,0,1,0
743,795,0,-1,-118795606000,36253306000,124204260000,-25582221000,7807023000,0,0,0,1,0
744,796,0,1,31819763000,63198162000,70756660000,6852275000,13609504000,0,0,0,0,0
745,797,0,1,43525338000,99806708000,108884498000,9373030000,21493027000,0,0,0,0,0
746,798,0,1,50138682000,84053007000,97871321000,10797191000,18100523000,0,0,0,0,0
747,799,0,1,85673964000,-45251178000,96890130000,18449590000,-9744684000,0,0,0,0,0
748,800,0,1,83179381000,-16477128000,84795667000,17912390000,-3548292000,0,0,0,0,0
749,801,0,1,25895392000,57062133000,62663054000,5576483000,12288132000,0,0,0,0,0
750,802,0,1,47860849000,42704100000,64142818000,10306667000,9196179000,0,0,0,0,0
751,803,0,1,92786297000,-32118460000,98188046000,19981206000,-6916599000,0,0,0,0,0
752,804,0,1,87527287000,-9754604000,88069167000,18848697000,-2100620000,0,0,0,0,0
753,805,0,1,73938764000,5688093000,74157233000,15922456000,1224911000,0,0,0,0,0
754,806,0,1,54918233000,14728928000,56859069000,11826451000,3171823000,0,0,0,0,0
755,807,0,1,73518201000,-7617218000,73911757000,15831889000,-1640341000,0,0,0,0,0
756,808,0,1,79406298000,-104130689000,130952513000,17099870000,-22424182000,0,0,0,0,0
757,809,0,1,89376849000,-106229519000,138826985000,19246994000,-22876158000,0,0,0,0,0
758,810,0,1,102143921000,-92465246000,137779542000,21996338000,-19912069000,0,0,0,0,0
759,811,0,1,75998129000,-82180732000,111934750000,16365933000,-17697335000,0,0,0,0,0
760,812,0,1,22273286000,50770072000,55440955000,4796475000,10933158000,0,0,0,0,0
761,813,0,1,46826610000,44770315000,64785125000,10083948000,9641132000,0,0,0,0,0
762,814,0,1,35696480000,63400077000,72758562000,7687113000,13652986000,0,0,1,0,0
763,815,0,1,60731871000,68568112000,91596649000,13078397000,14765904000,0,0,0,0,0
764,816,0,1,52627048000,34683190000,63028009000,11333052000,7468904000,0,0,0,0,0
765,817,0,1,52627048000,34683190000,63028009000,11333052000,7468904000,0,0,0,0,0
766,818,0,1,81215461000,-4029375000,81315355000,17489467000,-867712000,0,0,0,1,0
767,822,0,1,61631740000,598239000,61634644000,13272181000,128829000,0,0,0,1,0
768,824,0,1,38021191000,55472460000,67251802000,8187731000,11945801000,0,0,0,0,0
769,825,0,1,51090616000,90131866000,103605040000,11002186000,19409584000,0,0,0,0,0
770,826,0,1,47924920000,75848285000,89720457000,10320465000,16333664000,0,0,0,0,0
771,827,0,1,41283662000,68177268000,79702451000,8890293000,14681738000,0,0,0,1,0
772,828,0,-1,-18200735000,45250166000,48773397000,-3919465000,9744466000,0,0,0,0,0
773,829,0,-1,-67698816000,18559861000,70196853000,-14578705000,3996801000,0,0,0,0,0
774,830,0,-1,-128538719000,40873067000,134880725000,-27680366000,8801873000,0,0,0,0,0
775,831,0,-1,-149295102000,46886429000,156484391000,-32150181000,10096829000,0,0,0,0,0
776,832,0,-1,-125096779000,35399573000,130008976000,-26939156000,7623175000,0,0,0,0,0
777,833,0,-1,-122216464000,49774127000,131963358000,-26318891000,10718685000,0,0,0,1,0
778,834,0,-1,-95729894000,32510823000,101099784000,-20615100000,7001093000,0,0,0,1,0
779,835,0,-1,-76525409000,37843421000,85371322000,-16479481000,8149449000,0,0,0,1,0
780,836,0,-1,-168510636000,62393910000,179690941000,-36288179000,13436311000,0,0,0,1,0
781,837,0,-1,-76474290000,37608125000,85221407000,-16468472000,8098779000,0,0,0,1,0
782,838,0,-1,-90834250000,22243150000,93518013000,-19560840000,4789985000,0,0,0,1,0
783,841,0,1,36817162000,51205902000,63067803000,7928448000,11027013000,0,0,0,1,1
784,842,0,-1,-66761254000,18493956000,69275475000,-14376804000,3982609000,0,0,0,1,1
785,845,0,1,66510365000,-206262321000,216720497000,14322776000,-44417873000,0,0,0,0,0
786,846,0,1,82887868000,-264706710000,277380679000,17849614000,-57003669000,0,0,0,0,0
787,847,0,1,94547643000,-294808785000,309598896000,20360506000,-63486047000,0,0,0,0,0
788,848,0,1,93016433000,-280981568000,295977530000,20030765000,-60508403000,0,0,0,0,0
789,849,0,1,93637323000,-286415282000,301333141000,20164472000,-61678535000,0,0,0,0,0
790,850,0,1,26587253000,-17646912000,31910743000,5725472000,-3800201000,0,0,0,0,0
791,851,0,1,35995991000,-58361718000,68569684000,7751611000,-12567993000,0,0,0,0,0
792,852,0,-1,-94202605000,25917530000,97702861000,-20286203000,5581250000,0,0,0,1,1
793,854,0,-1,-48754338000,18176187000,52032291000,-10499077000,3914179000,0,0,0,1,1
