iterations,final_delta,ratio,cv_x,kkt_residual,converged_to_equal,shell_weight,start_index,start_label
54,6.432044754166051e-12,0.9999999999999993,1.9167721325269842e-12,6.940683722960264e-12,True,12,229,random_scale3.0_13
54,6.677028085999922e-12,0.9999999999999984,1.98975727143279e-12,7.205303115060538e-12,True,12,230,random_scale3.0_14
55,6.748008383632336e-12,0.9999999999999994,2.0109182212463605e-12,7.280663435871737e-12,True,12,231,random_scale3.0_15
54,6.554681990614784e-12,0.9999999999999997,1.9532583307292475e-12,7.072774137560087e-12,True,12,232,random_scale3.0_16
54,8.61334827075859e-12,0.9999999999999993,2.5666995320650244e-12,9.294169306723567e-12,True,12,233,random_scale3.0_17
54,9.558040996468497e-12,0.9999999999999982,2.848290758930476e-12,1.0313111653817638e-11,True,12,234,random_scale3.0_18
57,4.725873098056247e-12,0.02484472049689438,1.0000000000000002,1.2161883888976235e-15,False,12,235,random_scale3.0_19
53,9.89404522148984e-12,0.9999999999999989,2.948573957649738e-12,1.067694279887134e-11,True,12,236,random_scale3.0_20
55,8.099063993518045e-12,0.9999999999999993,2.4134696718977763e-12,8.738617254063787e-12,True,12,237,random_scale3.0_21
56,6.414556919862893e-12,0.9999999999999989,1.9114830499300212e-12,6.92179252141611e-12,True,12,238,random_scale3.0_22
54,6.807436856345848e-12,0.9999999999999994,2.0285673130161387e-12,7.345452177067296e-12,True,12,239,random_scale3.0_23
54,7.41468477438101e-12,0.9999999999999989,2.2095565089942003e-12,8.001018940187163e-12,True,12,240,random_scale3.0_24
54,7.570829508730814e-12,0.9999999999999991,2.256068513225934e-12,8.169366429573615e-12,True,12,241,random_scale3.0_25
54,8.253410200086256e-12,0.9999999999999989,2.459378766466365e-12,8.905636840753539e-12,True,12,242,random_scale3.0_26
53,8.481409153297355e-12,0.9999999999999986,2.527473908827289e-12,9.152363101163156e-12,True,12,243,random_scale3.0_27
53,9.359600545291443e-12,0.9999999999999979,2.7891534899180526e-12,1.0098779384318593e-11,True,12,244,random_scale3.0_28
54,6.8059406913488164e-12,0.9999999999999979,2.0281326790468855e-12,7.34345107744108e-12,True,12,245,random_scale3.0_29
53,9.23364687889125e-12,0.9999999999999989,2.7517116678418806e-12,9.964353709002008e-12,True,12,246,random_scale3.0_30
53,8.920970978655985e-12,0.9999999999999997,2.65858855433238e-12,9.625878706274445e-12,True,12,247,random_scale3.0_31
53,6.635025955889726e-12,0.9999999999999986,1.9772823297987425e-12,7.160329083633347e-12,True,12,248,random_scale3.0_32
54,7.735291191760302e-12,0.9999999999999984,2.3050422810235257e-12,8.346675809957268e-12,True,12,249,random_scale3.0_33
54,6.086243805758068e-12,0.9999999999999997,1.813736357686973e-12,6.567456461008849e-12,True,12,250,random_scale3.0_34
53,6.977195129332259e-12,0.9999999999999986,2.0791672339899483e-12,7.528319467673907e-12,True,12,251,random_scale3.0_35
54,7.295128050449272e-12,0.9999999999999998,2.1741110457455392e-12,7.872210550800447e-12,True,12,252,random_scale3.0_36
54,7.629579679463615e-12,0.9999999999999993,2.273475724100359e-12,8.232126667952328e-12,True,12,253,random_scale3.0_37
53,9.993088569713325e-12,0.9999999999999986,2.977698771914192e-12,1.0781971193384296e-11,True,12,254,random_scale3.0_38
54,6.697856075198495e-12,0.9999999999999981,1.996046049851934e-12,7.2275283438650795e-12,True,12,255,random_scale3.0_39
56,5.9073413725703085e-12,0.02484472049689438,1.0000000000000002,1.2755491433176288e-15,False,12,256,random_scale5.0_0
61,5.9073413725703085e-12,0.02484472049689438,1.0,1.2161883888976235e-15,False,12,257,random_scale5.0_1
56,4.725873098056247e-12,0.02484472049689438,1.0000000000000002,1.1537776118301384e-15,False,12,258,random_scale5.0_2
58,6.482138196157016e-12,0.9999999999999994,1.9316655433526722e-12,6.994120078432516e-12,True,12,259,random_scale5.0_3
55,7.588397126787529e-12,0.9999999999999982,2.261388056741166e-12,8.188555219288536e-12,True,12,260,random_scale5.0_4
58,7.331724435388694e-12,1.0,2.1847389244324527e-12,7.911397541450532e-12,True,12,261,random_scale5.0_5
55,9.385266456545534e-12,0.9999999999999986,2.7968211645253518e-12,1.0127573417585352e-11,True,12,262,random_scale5.0_6
54,5.9073413725703085e-12,0.024844720496894356,0.9999999999999999,1.3866681133119837e-15,False,12,263,random_scale5.0_7
57,8.765744125888607e-12,0.9999999999999989,2.6121434374455052e-12,9.45842347216028e-12,True,12,264,random_scale5.0_8
65,5.1196958562276e-12,0.02484472049689438,1.0000000000000002,1.2161883888976235e-15,False,12,265,random_scale5.0_9
56,6.5690223778278405e-12,0.9999999999999994,1.957506133594882e-12,7.088201558082382e-12,True,12,266,random_scale5.0_10
54,9.042712547561501e-12,1.0000000000000004,2.6947045027340258e-12,9.757484104815722e-12,True,12,267,random_scale5.0_11
53,5.513518614398954e-12,0.024844720496894356,1.0,1.2755491433176288e-15,False,12,268,random_scale5.0_12
55,7.802388530846855e-12,0.9999999999999988,2.32510516839307e-12,8.41904087259242e-12,True,12,269,random_scale5.0_13
63,5.9073413725703085e-12,0.024844720496894356,1.0000000000000002,1.2755491433176288e-15,False,12,270,random_scale5.0_14
62,7.780941641906796e-12,0.9999999999999991,2.3183689123916556e-12,8.394602042631383e-12,True,12,271,random_scale5.0_15
56,7.138430261233173e-12,1.0,2.1272494731459925e-12,7.70299106250894e-12,True,12,272,random_scale5.0_16
56,5.9504057192794905e-12,1.0000000000000002,1.7731589483528165e-12,6.420265348302422e-12,True,12,273,random_scale5.0_17
54,9.788864703900793e-12,0.9999999999999988,2.9169729129827414e-12,1.0561862844739672e-11,True,12,274,random_scale5.0_18
62,7.429820610683439e-12,0.9999999999999994,2.214170303708489e-12,8.01708159970689e-12,True,12,275,random_scale5.0_19
55,5.513518614398954e-12,0.02484472049689438,1.0,1.0877919644084146e-15,False,12,276,random_scale5.0_20
56,5.1196958562276e-12,0.02484472049689438,1.0,1.2755491433176288e-15,False,12,277,random_scale5.0_21
57,5.513518614398954e-12,0.02484472049689438,1.0000000000000002,1.2161883888976235e-15,False,12,278,random_scale5.0_22
54,5.513518614398954e-12,0.02484472049689438,1.0,1.2755491433176288e-15,False,12,279,random_scale5.0_23
55,5.971499363090212e-12,0.9999999999999988,1.779463594794227e-12,6.443941170954549e-12,True,12,280,random_scale5.0_24
61,5.513518614398954e-12,0.02484472049689438,1.0,1.3322676295501878e-15,False,12,281,random_scale5.0_25
56,5.9073413725703085e-12,0.024844720496894356,1.0,1.1537776118301384e-15,False,12,282,random_scale5.0_26
55,4.725873098056247e-12,0.024844720496894356,1.0,1.2755491433176288e-15,False,12,283,random_scale5.0_27
55,6.0063445077061465e-12,0.9999999999999989,1.789977621822079e-12,6.481221595057164e-12,True,12,284,random_scale5.0_28
56,5.513518614398954e-12,0.024844720496894356,0.9999999999999999,1.2161883888976235e-15,False,12,285,random_scale5.0_29
58,7.099635042215619e-12,0.9999999999999993,2.1158700013014156e-12,7.661426375036914e-12,True,12,286,random_scale5.0_30
60,5.513518614398954e-12,0.02484472049689438,1.0,1.1537776118301384e-15,False,12,287,random_scale5.0_31
58,5.513518614398954e-12,0.02484472049689438,1.0000000000000002,1.2755491433176288e-15,False,12,288,random_scale5.0_32
56,9.886109969407534e-12,0.9999999999999988,2.9460091501484383e-12,1.0667170444400367e-11,True,12,289,random_scale5.0_33
53,5.513518614398954e-12,0.02484472049689438,1.0,1.1537776118301384e-15,False,12,290,random_scale5.0_34
58,6.060026848273496e-12,0.9999999999999989,1.805614153896743e-12,6.537865623648972e-12,True,12,291,random_scale5.0_35
59,4.725873098056247e-12,0.024844720496894356,1.0,1.2161883888976235e-15,False,12,292,random_scale5.0_36
56,8.460579389699512e-12,0.9999999999999988,2.521196468257129e-12,9.129566467146e-12,True,12,293,random_scale5.0_37
57,8.093070671932547e-12,0.9999999999999984,2.411874243332482e-12,8.733322065542267e-12,True,12,294,random_scale5.0_38
55,6.538950992110177e-12,0.9999999999999997,1.9486462794583893e-12,7.05526991806395e-12,True,12,295,random_scale5.0_39
1,0.0,1.0,0.0,0.0,True,16,0,equal
40,5.922831694459049e-12,1.000000000000004,1.451624393927644e-12,7.831464892367762e-12,True,16,1,prefix1_amp0.25
41,9.159703376311798e-12,1.0000000000000018,2.2454534463488416e-12,1.2115507380996172e-11,True,16,2,prefix1_amp0.75
42,9.289482318889008e-12,1.0000000000000002,2.2773287397965923e-12,1.228653969513573e-11,True,16,3,prefix1_amp1.5
43,9.076569011079563e-12,0.9999999999999973,2.22504983873119e-12,1.200507907035795e-11,True,16,4,prefix1_amp3.0
44,8.621160970853418e-12,0.9999999999999991,2.1134931120462073e-12,1.1405130265607237e-11,True,16,5,prefix1_amp6.0
40,8.212618805950588e-12,1.0000000000000016,2.0135222799926233e-12,1.0863168499223914e-11,True,16,6,prefix2_amp0.25
42,6.960494274111818e-12,1.000000000000001,1.7063060177366956e-12,9.20879478980265e-12,True,16,7,prefix2_amp0.75
43,7.08830459312458e-12,1.0000000000000007,1.7373801056942833e-12,9.37594924659086e-12,True,16,8,prefix2_amp1.5
44,6.948727978772328e-12,0.9999999999999976,1.703192907177567e-12,9.191828647336562e-12,True,16,9,prefix2_amp3.0
45,6.611364644419575e-12,0.9999999999999961,1.6206392453174156e-12,8.742870618305539e-12,True,16,10,prefix2_amp6.0
40,9.854073301998734e-12,1.0000000000000002,2.4155530374225672e-12,1.3034388305529939e-11,True,16,11,prefix3_amp0.25
42,8.388335250828466e-12,1.0000000000000004,2.0563716397879684e-12,1.1095556554449603e-11,True,16,12,prefix3_amp0.75
43,8.578773422338858e-12,0.9999999999999936,2.1029447508847535e-12,1.1348438074634836e-11,True,16,13,prefix3_amp1.5
44,8.439874239271465e-12,0.9999999999999966,2.0691369768791008e-12,1.1165078523146444e-11,True,16,14,prefix3_amp3.0
45,8.046252661351667e-12,1.0000000000000016,1.9725026162915203e-12,1.0642972233655475e-11,True,16,15,prefix3_amp6.0
41,6.0763711923493675e-12,0.9999999999999964,1.4892225935747398e-12,8.037059541509446e-12,True,16,16,prefix4_amp0.25
42,9.521447775911691e-12,1.0000000000000036,2.333877959022352e-12,1.2593640940594446e-11,True,16,17,prefix4_amp0.75
43,9.781813397775738e-12,0.9999999999999986,2.3981631630473074e-12,1.2939565669687234e-11,True,16,18,prefix4_amp1.5
44,9.664572813219254e-12,0.9999999999999983,2.3691775088941375e-12,1.2785140146378674e-11,True,16,19,prefix4_amp3.0
45,9.234204372971777e-12,1.0000000000000002,2.26349603710215e-12,1.2215122768253737e-11,True,16,20,prefix4_amp6.0
41,7.0976031904323785e-12,1.0000000000000009,1.74000081120187e-12,9.389833559285618e-12,True,16,21,prefix6_amp0.25
43,6.127928990057301e-12,1.0000000000000016,1.5021497129877238e-12,8.103563416975727e-12,True,16,22,prefix6_amp0.75
44,6.363893158911571e-12,1.000000000000002,1.5603167933347167e-12,8.418799061519519e-12,True,16,23,prefix6_amp1.5
45,6.356985161920853e-12,1.0000000000000007,1.558473794261987e-12,8.410192520255835e-12,True,16,24,prefix6_amp3.0
46,6.1146357845740165e-12,0.999999999999997,1.4989145833169496e-12,8.089065063739888e-12,True,16,25,prefix6_amp6.0
41,7.769826945312871e-12,0.9999999999999971,1.9049637564316424e-12,1.0281568868873987e-11,True,16,26,prefix8_amp0.25
43,6.8029613155366825e-12,1.000000000000001,1.6677783930134242e-12,8.999497818103029e-12,True,16,27,prefix8_amp0.75
44,7.277724800723093e-12,0.9999999999999997,1.7849923420427475e-12,9.632200665169165e-12,True,16,28,prefix8_amp1.5
45,7.44595197006131e-12,0.9999999999999941,1.8250623974212274e-12,9.848550236833955e-12,True,16,29,prefix8_amp3.0
46,7.210309058216436e-12,0.9999999999999997,1.767940469777743e-12,9.539226846910713e-12,True,16,30,prefix8_amp6.0
41,8.171212246175073e-12,1.000000000000002,2.0038878839411506e-12,1.081354508955706e-11,True,16,31,prefix10_amp0.25
43,7.214998945514717e-12,1.0000000000000009,1.7689010241637249e-12,9.544646227474144e-12,True,16,32,prefix10_amp0.75
44,7.786170068465888e-12,0.9999999999999957,1.908617843867581e-12,1.0299596017146589e-11,True,16,33,prefix10_amp1.5
45,8.129217540851682e-12,0.9999999999999992,1.992757404100228e-12,1.0752008054363049e-11,True,16,34,prefix10_amp3.0
46,7.968037843717357e-12,1.000000000000002,1.953247230210395e-12,1.0540447833649051e-11,True,16,35,prefix10_amp6.0
41,8.33593115248125e-12,0.9999999999999986,2.0431434349827263e-12,1.1025746180415928e-11,True,16,36,prefix12_amp0.25
43,7.45083117436253e-12,1.0000000000000002,1.826349261928523e-12,9.855644569467471e-12,True,16,37,prefix12_amp0.75
44,8.295478875302456e-12,0.999999999999999,2.033479875187447e-12,1.0971515412383011e-11,True,16,38,prefix12_amp1.5
45,9.120501160943207e-12,0.9999999999999948,2.235508081996363e-12,1.2064927500734962e-11,True,16,39,prefix12_amp3.0
46,9.124852420615591e-12,1.000000000000001,2.2370993980633104e-12,1.2072519394172917e-11,True,16,40,prefix12_amp6.0
41,7.948951059077607e-12,0.9999999999999983,1.949165121300353e-12,1.0514695934081878e-11,True,16,41,prefix16_amp0.25
43,7.369562334786155e-12,0.9999999999999916,1.8067969840135482e-12,9.751200456222675e-12,True,16,42,prefix16_amp0.75
45,6.060954570511482e-12,0.9999999999999961,1.4852551686887092e-12,8.016142756531937e-12,True,16,43,prefix16_amp1.5
55,9.325093130614676e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,44,prefix16_amp3.0
51,8.681983259537803e-12,0.03376667490118573,0.7071067811865476,8.881784197001252e-16,False,16,45,prefix16_amp6.0
41,6.3599964146301e-12,1.0000000000000002,1.5589652732662315e-12,8.412973393986724e-12,True,16,46,prefix20_amp0.25
43,5.95737726295842e-12,0.9999999999999994,1.4600652364083025e-12,7.878144399212465e-12,True,16,47,prefix20_amp0.75
44,7.000481794056743e-12,1.000000000000002,1.7164572229668962e-12,9.261815527929527e-12,True,16,48,prefix20_amp1.5
45,8.925829603730925e-12,0.9999999999999956,2.1881304405473206e-12,1.1806656758719052e-11,True,16,49,prefix20_amp3.0
47,7.1319720151878696e-12,0.9999999999999988,1.7481633205337578e-12,9.434217723487293e-12,True,16,50,prefix20_amp6.0
40,6.305992023171049e-12,0.9999999999999982,1.5461024437251687e-12,8.342049293342215e-12,True,16,51,prefix23_amp0.25
42,6.0278254026432225e-12,1.0000000000000009,1.478008380591357e-12,7.974586255220762e-12,True,16,52,prefix23_amp0.75
43,7.326087962457737e-12,0.9999999999999982,1.7958177827901358e-12,9.689981688794596e-12,True,16,53,prefix23_amp1.5
44,9.894379344390173e-12,0.9999999999999978,2.425692586790725e-12,1.3089918227069734e-11,True,16,54,prefix23_amp3.0
46,8.383160396754542e-12,0.9999999999999997,2.0552069084503648e-12,1.1089939527482937e-11,True,16,55,prefix23_amp6.0
42,7.553872793159902e-12,1.000000000000001,1.8516757472562254e-12,9.991554414307378e-12,True,16,56,random_scale0.2_0
42,5.5777933745840955e-12,0.9999999999999987,1.3673540327634012e-12,7.378283394497232e-12,True,16,57,random_scale0.2_1
42,6.213242498614696e-12,0.9999999999999994,1.523149473409089e-12,8.218768406272063e-12,True,16,58,random_scale0.2_2
42,7.428974260964527e-12,1.0000000000000004,1.8212070632912108e-12,9.827302633078481e-12,True,16,59,random_scale0.2_3
42,7.631985485903166e-12,0.9999999999999974,1.8709921659903475e-12,1.0095733765234556e-11,True,16,60,random_scale0.2_4
42,6.28797860301478e-12,0.9999999999999971,1.541353747084045e-12,8.316997617796198e-12,True,16,61,random_scale0.2_5
42,8.723187296176435e-12,0.9999999999999994,2.138436756476541e-12,1.1538829954147347e-11,True,16,62,random_scale0.2_6
42,6.75663126626517e-12,0.9999999999999992,1.6564621202210165e-12,8.938280311407633e-12,True,16,63,random_scale0.2_7
42,6.125632706064806e-12,0.9999999999999991,1.5015558993977444e-12,8.102325952500058e-12,True,16,64,random_scale0.2_8
42,6.422537360429956e-12,0.9999999999999966,1.5743951765925352e-12,8.495351337180502e-12,True,16,65,random_scale0.2_9
42,7.503649586575647e-12,0.9999999999999994,1.8394891599623676e-12,9.925992011283144e-12,True,16,66,random_scale0.2_10
42,7.601040392515844e-12,0.9999999999999997,1.8633195025027447e-12,1.005432256784013e-11,True,16,67,random_scale0.2_11
42,7.514994961660702e-12,1.0,1.842231056621527e-12,9.940520282868912e-12,True,16,68,random_scale0.2_12
42,7.278847923743889e-12,0.9999999999999988,1.7843019776060559e-12,9.628315120484921e-12,True,16,69,random_scale0.2_13
42,9.132962212896776e-12,0.9999999999999994,2.2388151258692953e-12,1.2081261711502473e-11,True,16,70,random_scale0.2_14
42,7.522213071722024e-12,0.9999999999999967,1.8440374679338452e-12,9.950452869845085e-12,True,16,71,random_scale0.2_15
42,6.201212364793708e-12,0.9999999999999992,1.5202049694531659e-12,8.203288829561406e-12,True,16,72,random_scale0.2_16
42,8.419906836163029e-12,0.9999999999999992,2.064097645175549e-12,1.1137911329139013e-11,True,16,73,random_scale0.2_17
42,8.674554067637397e-12,0.9999999999999988,2.1265262394767897e-12,1.1474966060741463e-11,True,16,74,random_scale0.2_18
42,6.6556390666824445e-12,0.9999999999999987,1.6315865786272706e-12,8.80378899083955e-12,True,16,75,random_scale0.2_19
42,7.2322245969656635e-12,0.9999999999999997,1.7729785789557697e-12,9.56694716744795e-12,True,16,76,random_scale0.2_20
42,8.541373699816494e-12,0.9999999999999979,2.0937849719727117e-12,1.1297995550948437e-11,True,16,77,random_scale0.2_21
42,6.9618129766940464e-12,0.9999999999999992,1.706570169730323e-12,9.209084990963103e-12,True,16,78,random_scale0.2_22
42,7.549044748740668e-12,0.999999999999999,1.8505615669683956e-12,9.98536387798784e-12,True,16,79,random_scale0.2_23
42,7.375621424586644e-12,0.9999999999999983,1.8080974036527373e-12,9.756591385082814e-12,True,16,80,random_scale0.2_24
42,7.727611885222674e-12,0.9999999999999967,1.8943691283817062e-12,1.022198910528477e-11,True,16,81,random_scale0.2_25
42,8.59792961141277e-12,0.9999999999999966,2.107661796583906e-12,1.1373020010844274e-11,True,16,82,random_scale0.2_26
42,6.755102221502862e-12,0.9999999999999996,1.655986918636325e-12,8.935562853812945e-12,True,16,83,random_scale0.2_27
42,7.887533643442026e-12,0.9999999999999964,1.933499403384047e-12,1.0432906985548925e-11,True,16,84,random_scale0.2_28
42,7.127844468459985e-12,0.9999999999999997,1.747316311498935e-12,9.428228696308293e-12,True,16,85,random_scale0.2_29
41,9.51907337907922e-12,0.9999999999999987,2.333438244356812e-12,1.2590963737111976e-11,True,16,86,random_scale0.2_30
42,6.5149842262693565e-12,0.999999999999997,1.5971112669568176e-12,8.618244729024258e-12,True,16,87,random_scale0.2_31
42,6.483476758583603e-12,1.0000000000000002,1.5893832171407137e-12,8.576169967325946e-12,True,16,88,random_scale0.2_32
42,7.409858004817935e-12,0.9999999999999988,1.816462045943903e-12,9.801405781910749e-12,True,16,89,random_scale0.2_33
42,6.373117910732977e-12,0.9999999999999978,1.562252742248969e-12,8.429767629967334e-12,True,16,90,random_scale0.2_34
42,7.834378353667725e-12,0.9999999999999999,1.920503872145921e-12,1.0362823132042127e-11,True,16,91,random_scale0.2_35
41,9.736750629935935e-12,0.9999999999999997,2.386917674124307e-12,1.2880185497533702e-11,True,16,92,random_scale0.2_36
42,8.296359533459939e-12,0.9999999999999987,2.033875114313951e-12,1.097437245575164e-11,True,16,93,random_scale0.2_37
42,7.368591690024699e-12,0.9999999999999982,1.8064317854317322e-12,9.747422624724169e-12,True,16,94,random_scale0.2_38
42,8.860374997529314e-12,0.9999999999999979,2.1720204126744387e-12,1.1720215102073791e-11,True,16,95,random_scale0.2_39
43,8.382647754401903e-12,0.9999999999999992,2.0549492038830243e-12,1.1088374503921735e-11,True,16,96,random_scale0.5_0
44,7.710958987434396e-12,0.9999999999999988,1.8902847684721077e-12,1.0200015393739077e-11,True,16,97,random_scale0.5_1
44,6.4251936528744204e-12,0.9999999999999987,1.575121396812669e-12,8.498796961833699e-12,True,16,98,random_scale0.5_2
44,6.191820192352776e-12,0.9999999999999994,1.5179187818026303e-12,8.190508248937872e-12,True,16,99,random_scale0.5_3
44,6.353912753948884e-12,0.9999999999999986,1.55757690731857e-12,8.40454273185605e-12,True,16,100,random_scale0.5_4
43,8.255551149481737e-12,0.9999999999999988,2.0237557429834467e-12,1.092053591502612e-11,True,16,101,random_scale0.5_5
43,8.146860763792737e-12,0.9999999999999991,1.997189857392619e-12,1.0776881659638393e-11,True,16,102,random_scale0.5_6
43,7.068092968478564e-12,0.9999999999999988,1.7327431703073912e-12,9.350228254524863e-12,True,16,103,random_scale0.5_7
43,8.602321938733074e-12,0.9999999999999986,2.1088036837442686e-12,1.1379159636332343e-11,True,16,104,random_scale0.5_8
43,7.932520324418659e-12,1.0,1.944633673005545e-12,1.049342460551547e-11,True,16,105,random_scale0.5_9
43,9.7765024038479e-12,0.9999999999999979,2.3966675380917612e-12,1.2932313928704064e-11,True,16,106,random_scale0.5_10
43,7.445822139218325e-12,0.9999999999999994,1.8253460024393364e-12,9.849305637725603e-12,True,16,107,random_scale0.5_11
43,9.549263749301377e-12,1.0000000000000007,2.3409864196101195e-12,1.2632109301664478e-11,True,16,108,random_scale0.5_12
43,8.737475718919169e-12,0.9999999999999994,2.1418349874991292e-12,1.155738158867009e-11,True,16,109,random_scale0.5_13
43,9.8325164018661e-12,1.000000000000002,2.4103149887769137e-12,1.3006182999987963e-11,True,16,110,random_scale0.5_14
43,8.68860376142317e-12,0.9999999999999986,2.1300046820773297e-12,1.1493481185781147e-11,True,16,111,random_scale0.5_15
43,9.175459506172983e-12,0.9999999999999983,2.249321383540842e-12,1.2137449467962481e-11,True,16,112,random_scale0.5_16
43,9.690379882146202e-12,0.9999999999999986,2.3756118749055335e-12,1.2819348562878649e-11,True,16,113,random_scale0.5_17
44,5.991489788445572e-12,1.0000000000000002,1.4687176280478106e-12,7.925144635632382e-12,True,16,114,random_scale0.5_18
43,9.1296186203745e-12,0.9999999999999987,2.2380620784507433e-12,1.2076847603491366e-11,True,16,115,random_scale0.5_19
43,7.286821957715074e-12,0.999999999999999,1.7863407325395082e-12,9.639216288220039e-12,True,16,116,random_scale0.5_20
44,6.2540108028746865e-12,0.9999999999999996,1.5330956744851553e-12,8.272498988493355e-12,True,16,117,random_scale0.5_21
43,9.155549230681785e-12,0.999999999999998,2.2443515282977477e-12,1.21106440979466e-11,True,16,118,random_scale0.5_22
43,9.611494710128319e-12,0.9999999999999978,2.3561937946695444e-12,1.2714012208773974e-11,True,16,119,random_scale0.5_23
43,8.863948924797827e-12,0.9999999999999983,2.1728429986468625e-12,1.1724600437838788e-11,True,16,120,random_scale0.5_24
44,5.55377610848764e-12,0.9999999999999982,1.3614080938930411e-12,7.346387534419245e-12,True,16,121,random_scale0.5_25
43,9.425634321570236e-12,0.9999999999999966,2.3105826875586737e-12,1.24677273321487e-11,True,16,122,random_scale0.5_26
44,5.625432310428421e-12,0.9999999999999987,1.3790805024743302e-12,7.441406471901702e-12,True,16,123,random_scale0.5_27
44,5.739943715188373e-12,0.9999999999999999,1.407082578607719e-12,7.59272669624026e-12,True,16,124,random_scale0.5_28
44,5.7721514251219286e-12,0.9999999999999994,1.4149319699652812e-12,7.635128189409165e-12,True,16,125,random_scale0.5_29
44,5.911109640767668e-12,0.9999999999999974,1.4490900604235166e-12,7.81899193447397e-12,True,16,126,random_scale0.5_30
43,6.7641499066785165e-12,0.999999999999996,1.6580976989924167e-12,8.947217191673795e-12,True,16,127,random_scale0.5_31
43,8.907184135852266e-12,0.9999999999999978,2.1834254421347684e-12,1.1781258665440368e-11,True,16,128,random_scale0.5_32
43,6.666180229905342e-12,0.9999999999999997,1.6341904466816214e-12,8.818069696788963e-12,True,16,129,random_scale0.5_33
43,8.188180935066259e-12,0.9999999999999983,2.00722241121502e-12,1.0830871823942684e-11,True,16,130,random_scale0.5_34
43,9.629794642281246e-12,0.999999999999999,2.3607035499861737e-12,1.2738431353546653e-11,True,16,131,random_scale0.5_35
43,9.915006403669248e-12,0.9999999999999991,2.4306923206944556e-12,1.311580210056926e-11,True,16,132,random_scale0.5_36
43,6.653149245980782e-12,0.9999999999999992,1.6309243677589855e-12,8.800836631241568e-12,True,16,133,random_scale0.5_37
43,6.811493225708792e-12,0.9999999999999992,1.669678364130487e-12,9.009567186958474e-12,True,16,134,random_scale0.5_38
43,6.1078728490397745e-12,0.9999999999999978,1.4973020989963398e-12,8.079464416300953e-12,True,16,135,random_scale0.5_39
45,5.59303830180008e-12,0.9999999999999997,1.3712642184399514e-12,7.39928247607902e-12,True,16,136,random_scale1.0_0
45,6.95470575921636e-12,0.9999999999999978,1.7047968382159522e-12,9.199065484352878e-12,True,16,137,random_scale1.0_1
45,6.16434319733811e-12,0.9999999999999982,1.5110675855039635e-12,8.153605333179076e-12,True,16,138,random_scale1.0_2
45,7.998807143755733e-12,1.0,1.9608546856865765e-12,1.0580513580445553e-11,True,16,139,random_scale1.0_3
45,7.156055358487299e-12,0.9999999999999987,1.7543453964592407e-12,9.466252961604495e-12,True,16,140,random_scale1.0_4
44,8.239091266807781e-12,0.999999999999998,2.0198663502673404e-12,1.0899519746009007e-11,True,16,141,random_scale1.0_5
45,7.0346558102379585e-12,0.9999999999999991,1.7243823374502796e-12,9.304865774589395e-12,True,16,142,random_scale1.0_6
45,6.373535902112632e-12,0.9999999999999988,1.5622959050910737e-12,8.430285601227669e-12,True,16,143,random_scale1.0_7
45,6.746703743122115e-12,0.9999999999999973,1.653928645552355e-12,8.92493288860803e-12,True,16,144,random_scale1.0_8
45,6.087453085230394e-12,0.9999999999999986,1.4922714913559454e-12,8.052130086389138e-12,True,16,145,random_scale1.0_9
44,8.781498601865006e-12,0.999999999999997,2.1526853134130126e-12,1.1616068363925824e-11,True,16,146,random_scale1.0_10
44,9.735569969196684e-12,0.9999999999999978,2.3867044626936714e-12,1.2878346245398976e-11,True,16,147,random_scale1.0_11
44,8.902199000946662e-12,1.0,2.1822452582951954e-12,1.1775128478524088e-11,True,16,148,random_scale1.0_12
44,9.310444486818049e-12,0.9999999999999988,2.2823962534796624e-12,1.2315538771180102e-11,True,16,149,random_scale1.0_13
45,6.737849155873512e-12,0.9999999999999999,1.6517834481433019e-12,8.913122619032414e-12,True,16,150,random_scale1.0_14
45,6.785159212545278e-12,1.0000000000000004,1.6633172083507296e-12,8.975306601731632e-12,True,16,151,random_scale1.0_15
44,8.645674378055879e-12,0.9999999999999996,2.119545174302204e-12,1.1436820668874389e-11,True,16,152,random_scale1.0_16
45,5.703444876573926e-12,1.0000000000000002,1.3982104817651207e-12,7.544691504064389e-12,True,16,153,random_scale1.0_17
44,7.236144595130173e-12,0.9999999999999988,1.773853746242446e-12,9.571920353369398e-12,True,16,154,random_scale1.0_18
44,9.297197331268764e-12,0.9999999999999983,2.2790821070231314e-12,1.2297990128583368e-11,True,16,155,random_scale1.0_19
45,5.938512747962608e-12,0.999999999999998,1.4558967754181901e-12,7.855846020737315e-12,True,16,156,random_scale1.0_20
44,9.033974109762496e-12,1.0000000000000004,2.2146234661064534e-12,1.195025707187142e-11,True,16,157,random_scale1.0_21
45,7.372101626496635e-12,0.999999999999997,1.8072539062173397e-12,9.75199250153801e-12,True,16,158,random_scale1.0_22
45,6.575357822794499e-12,0.9999999999999979,1.6118791313396032e-12,8.697829767770961e-12,True,16,159,random_scale1.0_23
44,8.465488250582728e-12,0.999999999999999,2.0752456110418453e-12,1.1198291092835116e-11,True,16,160,random_scale1.0_24
45,6.460444377771045e-12,0.9999999999999991,1.5836618112892675e-12,8.545338985535975e-12,True,16,161,random_scale1.0_25
44,8.943886468237416e-12,0.9999999999999996,2.1925328720466855e-12,1.183110612559445e-11,True,16,162,random_scale1.0_26
