auto_index,matrix_key,image_001,preserve_P1,preserve_line_set,preserve_three_zones,class,builder_assignment_mean_L2,builder_assignment_max_L2,jabber_assignment_mean_L2,jabber_assignment_max_L2,joint_assignment_mean_L2,joint_assignment_max_L2,R_equivariance_relerr,F_equivariance_relerr,R_cos2_after_action,F_cos2_after_action
130,110011100,2,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,0.9292088819249502,0.04123966197175345,0.3229483263995151,0.9983000133838428
131,110011111,3,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2775305180014878,0.04123966197175345,0.033840504479210956,0.9983000133838428
132,110100001,1,True,False,False,point_stabilizer_not_flag,0.05257161458333333,0.185546875,0.05257161458333333,0.2604166666666667,0.05257161458333333,0.2604166666666667,0.0,0.0,0.9999999999999999,0.9999999999999999
133,110100011,1,True,False,False,point_stabilizer_not_flag,0.05257161458333333,0.185546875,0.05257161458333333,0.2604166666666667,0.05257161458333333,0.2604166666666667,0.0,0.0,0.9999999999999999,0.9999999999999999
134,110100101,1,True,False,False,point_stabilizer_not_flag,0.05257161458333333,0.185546875,0.05257161458333333,0.2604166666666667,0.05257161458333333,0.2604166666666667,0.0,0.0,0.9999999999999999,0.9999999999999999
135,110100111,1,True,False,False,point_stabilizer_not_flag,0.05257161458333333,0.185546875,0.05257161458333333,0.2604166666666667,0.05257161458333333,0.2604166666666667,0.0,0.0,0.9999999999999999,0.9999999999999999
136,110101001,3,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2775305180014878,0.04123966197175345,0.033840504479210956,0.9983000133838428
137,110101010,2,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,0.9292088819249502,0.04123966197175345,0.3229483263995151,0.9983000133838428
138,110101100,2,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,0.9292088819249502,0.04123966197175345,0.3229483263995151,0.9983000133838428
139,110101111,3,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2775305180014878,0.04123966197175345,0.033840504479210956,0.9983000133838428
140,110111010,2,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,0.9292088819249502,0.04123966197175345,0.3229483263995151,0.9983000133838428
141,110111011,3,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2775305180014878,0.04123966197175345,0.033840504479210956,0.9983000133838428
142,110111100,2,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,0.9292088819249502,0.04123966197175345,0.3229483263995151,0.9983000133838428
143,110111101,3,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2775305180014878,0.04123966197175345,0.033840504479210956,0.9983000133838428
144,111001010,6,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
145,111001011,7,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
146,111001100,6,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
147,111001101,7,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
148,111010001,5,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
149,111010011,5,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
150,111010100,4,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.0582139903645118,0.0,0.19368059464863505,0.9999999999999999
151,111010110,4,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.0582139903645118,0.0,0.19368059464863505,0.9999999999999999
152,111011001,7,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2719107113095147,0.04123966197175345,0.03652745498868328,0.9983000133838427
153,111011010,6,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2849476825007353,0.04123966197175345,0.03043445163935942,0.9983000133838427
154,111011101,7,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2719107113095147,0.04123966197175345,0.03652745498868328,0.9983000133838427
155,111011110,6,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2849476825007353,0.04123966197175345,0.03043445163935942,0.9983000133838427
156,111100001,5,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.273343575098782,0.04123966197175345,0.03583375925928113,0.9983000133838427
157,111100010,4,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2489748736573691,0.04123966197175345,0.04841358924769094,0.9983000133838427
158,111100101,5,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.273343575098782,0.04123966197175345,0.03583375925928113,0.9983000133838427
159,111100110,4,False,False,False,moves_null_point,1.316841269567956,1.4142135623730951,1.3192976429341954,1.4142135623730951,1.3180694562510757,1.4142135623730951,1.2489748736573691,0.04123966197175345,0.04841358924769094,0.9983000133838427
160,111101001,7,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
161,111101011,7,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
162,111101100,6,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
163,111101110,6,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
164,111110010,4,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.0582139903645118,0.0,0.19368059464863505,0.9999999999999999
165,111110011,5,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
166,111110100,4,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.0582139903645118,0.0,0.19368059464863505,0.9999999999999999
167,111110101,5,False,False,False,moves_null_point,1.3343582403448286,1.4142135623730951,1.3356388246713582,1.4142135623730951,1.3349985325080933,1.4142135623730951,1.123296254360116,0.0,0.13623684926318247,0.9999999999999999
