transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,derived_only_transition_flag,spectral_cut_edge_flag,boundary_path_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
596,187,289,3,1,0,0,0,0,513962652,500000000000,250000000000,513962652,1027925304
597,188,190,3,1,0,0,0,0,513962652,142857142857,333333333334,1798869282,770943978
598,188,204,3,1,0,0,0,0,513962652,142857142857,120000000000,1798869282,2141511051
599,188,301,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
600,188,326,3,1,0,0,0,0,513962652,142857142857,136363636364,1798869282,1884529724
601,188,386,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
602,189,197,3,1,0,0,0,0,513962652,250000000000,47619047619,1027925304,5396607847
603,189,304,3,1,0,0,0,0,513962652,250000000000,166666666667,1027925304,1541887956
604,189,327,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
605,190,205,3,1,0,0,0,0,513962652,333333333333,96774193549,770943978,2655473703
606,190,328,3,1,0,0,0,0,513962652,333333333333,107142857143,770943978,2398492377
607,191,192,3,1,0,0,0,0,513962652,142857142858,166666666667,1798869282,1541887956
608,191,194,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
609,191,196,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
610,191,197,3,1,0,0,0,0,513962652,142857142857,47619047619,1798869282,5396607847
611,191,202,3,1,0,0,0,0,513962652,142857142857,250000000000,1798869282,1027925304
612,191,203,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
613,191,305,3,1,0,0,0,0,513962652,142857142857,111111111112,1798869282,2312831935
614,192,193,3,1,0,0,0,0,513962652,166666666667,200000000000,1541887956,1284906630
615,192,197,3,1,0,0,0,0,513962652,166666666667,47619047619,1541887956,5396607847
616,192,200,3,1,0,0,0,0,513962652,166666666667,200000000000,1541887956,1284906630
617,192,201,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
618,192,306,3,1,0,0,0,0,513962652,166666666666,142857142858,1541887956,1798869282
619,193,197,3,1,0,0,0,0,513962652,200000000000,47619047619,1284906630,5396607847
620,193,200,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
621,193,201,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
622,193,307,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
623,194,196,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
624,194,197,3,1,0,0,0,0,513962652,250000000000,47619047619,1027925304,5396607847
625,194,308,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
626,195,197,3,1,0,0,0,0,513962652,500000000000,47619047619,513962652,5396607847
627,195,309,3,1,0,0,0,0,513962652,500000000000,333333333334,513962652,770943978
628,196,197,3,1,0,0,0,0,513962652,200000000000,47619047619,1284906630,5396607847
629,196,199,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
630,196,310,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
631,197,198,3,1,0,0,0,0,513962652,47619047619,200000000000,5396607847,1284906630
632,197,199,3,1,0,0,0,0,513962652,47619047619,200000000000,5396607847,1284906630
633,197,200,3,1,0,0,0,0,513962652,47619047619,200000000000,5396607847,1284906630
634,197,201,3,1,0,0,0,0,513962652,47619047619,166666666667,5396607847,1541887956
635,197,202,3,1,0,0,0,0,513962652,47619047619,250000000000,5396607847,1027925304
636,197,203,3,1,0,0,0,0,513962652,47619047619,200000000000,5396607847,1284906630
637,197,206,3,1,0,0,0,0,513962652,47619047619,333333333334,5396607847,770943978
638,197,311,3,1,0,0,0,0,513962652,47619047619,40000000000,5396607847,6424533151
639,197,329,3,1,0,0,0,0,513962652,47619047619,250000000000,5396607847,1027925304
640,197,387,3,1,0,0,0,0,513962652,47619047619,333333333334,5396607847,770943978
641,198,199,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
642,198,312,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
643,199,201,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
644,199,313,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
645,200,201,3,1,0,0,0,0,513962652,200000000000,166666666666,1284906630,1541887956
646,200,314,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
647,201,315,3,1,0,0,0,0,513962652,166666666666,142857142858,1541887956,1798869282
648,202,203,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
649,202,316,3,1,0,0,0,0,513962652,250000000000,142857142858,1027925304,1798869282
650,203,317,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
651,204,205,3,1,0,0,0,0,513962652,120000000000,96774193549,2141511051,2655473703
652,204,219,3,1,0,0,0,0,513962652,120000000000,100000000000,2141511051,2569813261
653,204,326,3,1,0,0,0,0,513962652,120000000000,136363636364,2141511051,1884529724
654,204,332,3,1,0,0,0,0,513962652,120000000000,120000000000,2141511051,2141511051
655,204,395,3,1,0,0,0,0,513962652,120000000000,53571428572,2141511051,4796984753
656,204,798,1,0,1,0,0,0,171320884,40000000000,142857142858,2141511051,599623094
657,205,207,3,1,0,0,0,0,513962652,96774193548,250000000000,2655473703,1027925304
658,205,208,3,1,0,0,0,0,513962652,96774193548,250000000000,2655473703,1027925304
659,205,220,3,1,0,0,0,0,513962652,96774193548,125000000000,2655473703,2055850608
660,205,328,3,1,0,0,0,0,513962652,96774193548,107142857143,2655473703,2398492377
661,205,334,3,1,0,0,0,0,513962652,96774193548,96774193549,2655473703,2655473703
662,205,396,3,1,0,0,0,0,513962652,96774193548,125000000000,2655473703,2055850608
663,205,799,1,0,1,0,0,0,171320884,32258064516,200000000000,2655473703,428302210
664,206,209,3,1,0,0,0,0,513962652,333333333333,88235294118,770943978,2912455029
665,206,329,3,1,0,0,0,0,513962652,333333333333,250000000000,770943978,1027925304
666,207,208,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
667,207,330,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
668,207,338,3,1,0,0,0,0,513962652,250000000000,75000000000,1027925304,3426417681
669,208,331,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
670,208,341,3,1,0,0,0,0,513962652,250000000000,75000000000,1027925304,3426417681
671,209,210,3,1,0,0,0,0,513962652,88235294118,166666666667,2912455029,1541887956
672,209,213,3,1,0,0,0,0,513962652,88235294118,69767441861,2912455029,3683399007
673,209,221,3,1,0,0,0,0,513962652,88235294118,81081081081,2912455029,3169436355
674,209,232,3,1,0,0,0,0,513962652,88235294117,81081081081,2912455029,3169436355
675,209,270,3,1,0,0,0,0,513962652,88235294117,38461538462,2912455029,6681514477
676,209,344,3,1,0,0,0,0,513962652,88235294117,200000000000,2912455029,1284906630
677,209,399,3,1,0,0,0,0,513962652,88235294117,125000000000,2912455029,2055850608
678,209,800,1,0,1,0,0,0,171320884,29411764706,142857142858,2912455029,599623094
679,210,214,3,1,0,0,0,0,513962652,166666666667,142857142857,1541887956,1798869282
680,210,222,3,1,0,0,0,0,513962652,166666666667,69767441861,1541887956,3683399007
681,210,233,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
682,210,271,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
683,211,212,3,1,0,0,0,0,513962652,90909090909,125000000000,2826794587,2055850608
684,211,213,3,1,0,0,0,0,513962652,90909090909,69767441861,2826794587,3683399007
685,211,216,3,1,0,0,0,0,513962652,90909090909,111111111111,2826794587,2312831935
686,211,219,3,1,0,0,0,0,513962652,90909090909,100000000000,2826794587,2569813261
687,211,226,3,1,0,0,0,0,513962652,90909090909,66666666667,2826794587,3854719891
688,211,230,3,1,0,0,0,0,513962652,90909090909,100000000000,2826794587,2569813261
689,211,345,3,1,0,0,0,0,513962652,90909090909,83333333334,2826794587,3083775913
690,211,349,3,1,0,0,0,0,513962652,90909090909,76923076923,2826794587,3340757239
691,211,414,3,1,0,0,0,0,513962652,90909090909,90909090910,2826794587,2826794587
692,212,214,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
693,212,220,3,1,0,0,0,0,513962652,125000000000,125000000000,2055850608,2055850608
694,212,227,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
695,212,231,3,1,0,0,0,0,513962652,125000000000,142857142858,2055850608,1798869282
696,212,346,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
697,212,350,3,1,0,0,0,0,513962652,125000000000,66666666667,2055850608,3854719891
698,213,214,3,1,0,0,0,0,513962652,69767441861,142857142857,3683399007,1798869282
699,213,215,3,1,0,0,0,0,513962652,69767441861,166666666667,3683399007,1541887956
700,213,216,3,1,0,0,0,0,513962652,69767441860,111111111111,3683399007,2312831935
701,213,217,3,1,0,0,0,0,513962652,69767441860,142857142857,3683399007,1798869282
702,213,221,3,1,0,0,0,0,513962652,69767441860,81081081081,3683399007,3169436355
703,213,228,3,1,0,0,0,0,513962652,69767441860,166666666667,3683399007,1541887956
704,213,232,3,1,0,0,0,0,513962652,69767441860,81081081081,3683399007,3169436355
705,213,347,3,1,0,0,0,0,513962652,69767441860,166666666667,3683399007,1541887956
706,213,353,3,1,0,0,0,0,513962652,69767441860,69767441861,3683399007,3683399007
707,213,415,3,1,0,0,0,0,513962652,69767441860,100000000000,3683399007,2569813261
708,213,801,1,0,1,0,0,0,171320884,23255813954,142857142858,3683399007,599623094
709,214,222,3,1,0,0,0,0,513962652,142857142857,69767441861,1798869282,3683399007
710,214,233,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
711,214,354,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
712,215,216,3,1,0,0,0,0,513962652,166666666667,111111111111,1541887956,2312831935
713,215,226,3,1,0,0,0,0,513962652,166666666667,66666666667,1541887956,3854719891
714,215,234,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
715,215,355,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
716,216,217,3,1,0,0,0,0,513962652,111111111111,142857142857,2312831935,1798869282
717,216,229,3,1,0,0,0,0,513962652,111111111111,200000000000,2312831935,1284906630
718,216,230,3,1,0,0,0,0,513962652,111111111111,100000000000,2312831935,2569813261
719,216,348,3,1,0,0,0,0,513962652,111111111111,250000000000,2312831935,1027925304
720,216,356,3,1,0,0,0,0,513962652,111111111111,81081081081,2312831935,3169436355
721,217,232,3,1,0,0,0,0,513962652,142857142857,81081081081,1798869282,3169436355
722,217,358,3,1,0,0,0,0,513962652,142857142857,100000000000,1798869282,2569813261
723,217,416,3,1,0,0,0,0,513962652,142857142857,142857142858,1798869282,1798869282
724,218,225,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
725,218,226,3,1,0,0,0,0,513962652,250000000000,66666666667,1027925304,3854719891
726,218,234,3,1,0,0,0,0,513962652,250000000000,166666666667,1027925304,1541887956
727,218,321,3,1,0,0,0,0,513962652,250000000000,90909090909,1027925304,2826794587
728,219,220,3,1,0,0,0,0,513962652,100000000000,125000000000,2569813261,2055850608
729,219,221,3,1,0,0,0,0,513962652,100000000000,81081081081,2569813261,3169436355
730,219,230,3,1,0,0,0,0,513962652,100000000000,100000000000,2569813261,2569813261
731,219,326,3,1,0,0,0,0,513962652,100000000000,136363636364,2569813261,1884529724
732,219,349,3,1,0,0,0,0,513962652,100000000000,76923076923,2569813261,3340757239
733,219,419,3,1,0,0,0,0,513962652,100000000000,83333333334,2569813261,3083775913
734,220,222,3,1,0,0,0,0,513962652,125000000000,69767441861,2055850608,3683399007
735,220,231,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
736,220,328,3,1,0,0,0,0,513962652,125000000000,107142857143,2055850608,2398492377
737,220,350,3,1,0,0,0,0,513962652,125000000000,66666666667,2055850608,3854719891
738,221,222,3,1,0,0,0,0,513962652,81081081081,69767441861,3169436355,3683399007
739,221,226,3,1,0,0,0,0,513962652,81081081081,66666666667,3169436355,3854719891
740,221,230,3,1,0,0,0,0,513962652,81081081081,100000000000,3169436355,2569813261
741,221,232,3,1,0,0,0,0,513962652,81081081081,81081081081,3169436355,3169436355
742,221,332,3,1,0,0,0,0,513962652,81081081081,120000000000,3169436355,2141511051
743,221,353,3,1,0,0,0,0,513962652,81081081081,69767441861,3169436355,3683399007
744,221,426,3,1,0,0,0,0,513962652,81081081081,36144578314,3169436355,7109816687
745,221,802,1,0,1,0,0,0,171320884,27027027027,100000000000,3169436355,856604420
746,222,223,3,1,0,0,0,0,513962652,69767441860,333333333334,3683399007,770943978
747,222,224,3,1,0,0,0,0,513962652,69767441860,333333333334,3683399007,770943978
748,222,227,3,1,0,0,0,0,513962652,69767441860,200000000000,3683399007,1284906630
749,222,231,3,1,0,0,0,0,513962652,69767441860,142857142857,3683399007,1798869282
750,222,233,3,1,0,0,0,0,513962652,69767441860,166666666667,3683399007,1541887956
751,222,334,3,1,0,0,0,0,513962652,69767441860,96774193549,3683399007,2655473703
752,222,354,3,1,0,0,0,0,513962652,69767441860,166666666667,3683399007,1541887956
753,222,427,3,1,0,0,0,0,513962652,69767441860,166666666667,3683399007,1541887956
754,222,803,1,0,1,0,0,0,171320884,23255813954,250000000000,3683399007,342641768
755,223,224,3,1,0,0,0,0,513962652,333333333333,333333333333,770943978,770943978
756,223,338,3,1,0,0,0,0,513962652,333333333333,75000000000,770943978,3426417681
757,224,341,3,1,0,0,0,0,513962652,333333333333,75000000000,770943978,3426417681
758,225,226,3,1,0,0,0,0,513962652,200000000000,66666666667,1284906630,3854719891
759,225,229,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
760,225,234,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
761,225,345,3,1,0,0,0,0,513962652,200000000000,83333333334,1284906630,3083775913
762,226,227,3,1,0,0,0,0,513962652,66666666667,200000000000,3854719891,1284906630
763,226,228,3,1,0,0,0,0,513962652,66666666667,166666666667,3854719891,1541887956
764,226,229,3,1,0,0,0,0,513962652,66666666667,200000000000,3854719891,1284906630
765,226,230,3,1,0,0,0,0,513962652,66666666666,100000000000,3854719891,2569813261
766,226,234,3,1,0,0,0,0,513962652,66666666666,166666666667,3854719891,1541887956
767,226,349,3,1,0,0,0,0,513962652,66666666666,76923076923,3854719891,3340757239
768,226,355,3,1,0,0,0,0,513962652,66666666666,166666666667,3854719891,1541887956
769,226,432,3,1,0,0,0,0,513962652,66666666666,100000000000,3854719891,2569813261
770,227,231,3,1,0,0,0,0,513962652,200000000000,142857142857,1284906630,1798869282
771,227,350,3,1,0,0,0,0,513962652,200000000000,66666666667,1284906630,3854719891
772,228,229,3,1,0,0,0,0,513962652,166666666667,200000000000,1541887956,1284906630
773,228,232,3,1,0,0,0,0,513962652,166666666667,81081081081,1541887956,3169436355
774,228,353,3,1,0,0,0,0,513962652,166666666666,69767441861,1541887956,3683399007
775,228,433,3,1,0,0,0,0,513962652,166666666666,142857142858,1541887956,1798869282
776,229,356,3,1,0,0,0,0,513962652,200000000000,81081081081,1284906630,3169436355
777,230,231,3,1,0,0,0,0,513962652,100000000000,142857142857,2569813261,1798869282
778,230,232,3,1,0,0,0,0,513962652,100000000000,81081081081,2569813261,3169436355
779,230,356,3,1,0,0,0,0,513962652,100000000000,81081081081,2569813261,3169436355
780,230,436,3,1,0,0,0,0,513962652,100000000000,111111111112,2569813261,2312831935
781,231,233,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
782,231,357,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
783,232,233,3,1,0,0,0,0,513962652,81081081081,166666666666,3169436355,1541887956
784,232,234,3,1,0,0,0,0,513962652,81081081081,166666666666,3169436355,1541887956
785,232,358,3,1,0,0,0,0,513962652,81081081081,100000000000,3169436355,2569813261
786,232,443,3,1,0,0,0,0,513962652,81081081081,33707865169,3169436355,7623779339
787,232,804,1,0,1,0,0,0,171320884,27027027027,200000000000,3169436355,428302210
788,233,444,3,1,0,0,0,0,513962652,166666666666,250000000000,1541887956,1027925304
789,234,449,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
790,235,236,3,1,0,0,0,0,513962652,111111111112,111111111112,2312831935,2312831935
791,235,237,3,1,0,0,0,0,513962652,111111111111,142857142858,2312831935,1798869282
792,235,239,3,1,0,0,0,0,513962652,111111111111,250000000000,2312831935,1027925304
793,235,241,3,1,0,0,0,0,513962652,111111111111,200000000000,2312831935,1284906630
794,235,242,3,1,0,0,0,0,513962652,111111111111,66666666667,2312831935,3854719891
795,235,248,3,1,0,0,0,0,513962652,111111111111,125000000000,2312831935,2055850608
796,235,254,3,1,0,0,0,0,513962652,111111111111,50000000000,2312831935,5139626521
797,235,279,3,1,0,0,0,0,513962652,111111111111,200000000000,2312831935,1284906630
798,235,290,3,1,0,0,0,0,513962652,111111111111,142857142858,2312831935,1798869282
799,236,238,3,1,0,0,0,0,513962652,111111111111,125000000000,2312831935,2055850608
800,236,242,3,1,0,0,0,0,513962652,111111111111,66666666667,2312831935,3854719891
801,236,245,3,1,0,0,0,0,513962652,111111111111,83333333334,2312831935,3083775913
802,236,247,3,1,0,0,0,0,513962652,111111111111,111111111112,2312831935,2312831935
803,236,249,3,1,0,0,0,0,513962652,111111111111,142857142858,2312831935,1798869282
804,236,257,3,1,0,0,0,0,513962652,111111111111,125000000000,2312831935,2055850608
805,236,280,3,1,0,0,0,0,513962652,111111111111,142857142858,2312831935,1798869282
806,236,291,3,1,0,0,0,0,513962652,111111111111,142857142858,2312831935,1798869282
807,237,246,3,1,0,0,0,0,513962652,142857142857,125000000000,1798869282,2055850608
808,237,254,3,1,0,0,0,0,513962652,142857142857,50000000000,1798869282,5139626521
809,237,259,3,1,0,0,0,0,513962652,142857142857,142857142858,1798869282,1798869282
810,237,270,3,1,0,0,0,0,513962652,142857142857,38461538462,1798869282,6681514477
811,237,281,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
812,237,292,3,1,0,0,0,0,513962652,142857142857,142857142858,1798869282,1798869282
813,238,242,3,1,0,0,0,0,513962652,125000000000,66666666667,2055850608,3854719891
814,238,245,3,1,0,0,0,0,513962652,125000000000,83333333334,2055850608,3083775913
815,238,247,3,1,0,0,0,0,513962652,125000000000,111111111111,2055850608,2312831935
816,238,250,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
817,238,260,3,1,0,0,0,0,513962652,125000000000,142857142858,2055850608,1798869282
818,238,282,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
819,238,293,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
820,239,241,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
821,239,242,3,1,0,0,0,0,513962652,250000000000,66666666667,1027925304,3854719891
822,239,251,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
823,240,242,3,1,0,0,0,0,513962652,500000000000,66666666667,513962652,3854719891
824,240,252,3,1,0,0,0,0,513962652,500000000000,333333333334,513962652,770943978
825,241,242,3,1,0,0,0,0,513962652,200000000000,66666666667,1284906630,3854719891
826,241,244,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
827,241,253,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
828,242,243,3,1,0,0,0,0,513962652,66666666667,333333333334,3854719891,770943978
829,242,244,3,1,0,0,0,0,513962652,66666666667,200000000000,3854719891,1284906630
830,242,245,3,1,0,0,0,0,513962652,66666666667,83333333334,3854719891,3083775913
831,242,247,3,1,0,0,0,0,513962652,66666666666,111111111111,3854719891,2312831935
832,242,254,3,1,0,0,0,0,513962652,66666666666,50000000000,3854719891,5139626521
833,242,279,3,1,0,0,0,0,513962652,66666666666,200000000000,3854719891,1284906630
834,242,290,3,1,0,0,0,0,513962652,66666666666,142857142857,3854719891,1798869282
835,242,467,1,0,1,0,0,0,171320884,22222222222,500000000000,3854719891,171320884
836,242,805,1,0,1,0,0,0,171320884,22222222222,333333333334,3854719891,256981326
837,243,244,3,1,0,0,0,0,513962652,333333333333,200000000000,770943978,1284906630
838,243,255,3,1,0,0,0,0,513962652,333333333333,250000000000,770943978,1027925304
839,244,247,3,1,0,0,0,0,513962652,200000000000,111111111111,1284906630,2312831935
840,244,256,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
841,245,247,3,1,0,0,0,0,513962652,83333333334,111111111111,3083775913,2312831935
842,245,257,3,1,0,0,0,0,513962652,83333333333,125000000000,3083775913,2055850608
843,245,260,3,1,0,0,0,0,513962652,83333333333,142857142857,3083775913,1798869282
844,245,263,3,1,0,0,0,0,513962652,83333333333,166666666667,3083775913,1541887956
845,245,276,3,1,0,0,0,0,513962652,83333333333,166666666667,3083775913,1541887956
846,245,280,3,1,0,0,0,0,513962652,83333333333,142857142857,3083775913,1798869282
847,245,283,3,1,0,0,0,0,513962652,83333333333,142857142858,3083775913,1798869282
848,245,291,3,1,0,0,0,0,513962652,83333333333,142857142857,3083775913,1798869282
849,245,294,3,1,0,0,0,0,513962652,83333333333,125000000000,3083775913,2055850608
850,246,262,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
851,246,270,3,1,0,0,0,0,513962652,125000000000,38461538462,2055850608,6681514477
852,246,278,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
853,246,284,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
854,246,295,3,1,0,0,0,0,513962652,125000000000,142857142858,2055850608,1798869282
855,246,320,3,1,0,0,0,0,513962652,125000000000,250000000000,2055850608,1027925304
856,247,258,3,1,0,0,0,0,513962652,111111111111,142857142858,2312831935,1798869282
857,247,276,3,1,0,0,0,0,513962652,111111111111,166666666667,2312831935,1541887956
858,247,285,3,1,0,0,0,0,513962652,111111111111,166666666667,2312831935,1541887956
859,247,296,3,1,0,0,0,0,513962652,111111111111,166666666667,2312831935,1541887956
860,248,249,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
861,248,251,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
862,248,253,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
863,248,254,3,1,0,0,0,0,513962652,125000000000,50000000000,2055850608,5139626521
864,248,259,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
865,248,261,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
866,248,264,3,1,0,0,0,0,513962652,125000000000,142857142858,2055850608,1798869282
867,249,250,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
868,249,254,3,1,0,0,0,0,513962652,142857142857,50000000000,1798869282,5139626521
869,249,257,3,1,0,0,0,0,513962652,142857142857,125000000000,1798869282,2055850608
870,249,258,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
871,249,265,3,1,0,0,0,0,513962652,142857142857,142857142858,1798869282,1798869282
872,250,254,3,1,0,0,0,0,513962652,166666666667,50000000000,1541887956,5139626521
873,250,257,3,1,0,0,0,0,513962652,166666666667,125000000000,1541887956,2055850608
874,250,258,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
875,250,266,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
876,251,253,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
877,251,254,3,1,0,0,0,0,513962652,200000000000,50000000000,1284906630,5139626521
878,251,267,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
879,252,254,3,1,0,0,0,0,513962652,333333333333,50000000000,770943978,5139626521
880,252,268,3,1,0,0,0,0,513962652,333333333333,333333333334,770943978,770943978
881,253,254,3,1,0,0,0,0,513962652,166666666667,50000000000,1541887956,5139626521
882,253,256,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
883,253,269,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
884,254,255,3,1,0,0,0,0,513962652,50000000000,250000000000,5139626521,1027925304
885,254,256,3,1,0,0,0,0,513962652,50000000000,166666666667,5139626521,1541887956
886,254,257,3,1,0,0,0,0,513962652,50000000000,125000000000,5139626521,2055850608
887,254,258,3,1,0,0,0,0,513962652,50000000000,142857142857,5139626521,1798869282
888,254,259,3,1,0,0,0,0,513962652,50000000000,142857142857,5139626521,1798869282
889,254,261,3,1,0,0,0,0,513962652,50000000000,142857142857,5139626521,1798869282
890,254,270,3,1,0,0,0,0,513962652,50000000000,38461538462,5139626521,6681514477
891,254,281,3,1,0,0,0,0,513962652,50000000000,200000000000,5139626521,1284906630
892,254,292,3,1,0,0,0,0,513962652,50000000000,142857142857,5139626521,1798869282
893,254,468,1,0,1,0,0,0,171320884,16666666667,333333333334,5139626521,256981326
894,254,806,1,0,1,0,0,0,171320884,16666666666,250000000000,5139626521,342641768
895,255,256,3,1,0,0,0,0,513962652,250000000000,166666666667,1027925304,1541887956
896,255,271,3,1,0,0,0,0,513962652,250000000000,166666666667,1027925304,1541887956
897,256,258,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
898,256,272,3,1,0,0,0,0,513962652,166666666666,166666666667,1541887956,1541887956
899,257,258,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
900,257,260,3,1,0,0,0,0,513962652,125000000000,142857142857,2055850608,1798869282
901,257,273,3,1,0,0,0,0,513962652,125000000000,166666666667,2055850608,1541887956
902,258,274,3,1,0,0,0,0,513962652,142857142857,142857142858,1798869282,1798869282
903,259,261,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
904,259,262,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
905,259,270,3,1,0,0,0,0,513962652,142857142857,38461538462,1798869282,6681514477
906,259,275,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
907,260,263,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
908,260,276,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
909,260,282,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
910,260,293,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
911,261,262,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
912,261,277,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
913,261,321,3,1,0,0,0,0,513962652,142857142857,90909090909,1798869282,2826794587
914,262,270,3,1,0,0,0,0,513962652,166666666666,38461538462,1541887956,6681514477
915,262,278,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
916,263,276,3,1,0,0,0,0,513962652,166666666667,166666666667,1541887956,1541887956
917,263,283,3,1,0,0,0,0,513962652,166666666667,142857142857,1541887956,1798869282
918,263,294,3,1,0,0,0,0,513962652,166666666666,125000000000,1541887956,2055850608
919,263,301,3,1,0,0,0,0,513962652,166666666666,200000000000,1541887956,1284906630
920,264,265,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
921,264,267,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
922,264,269,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
923,264,270,3,1,0,0,0,0,513962652,142857142857,38461538462,1798869282,6681514477
924,264,275,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
925,264,305,3,1,0,0,0,0,513962652,142857142857,111111111111,1798869282,2312831935
