shell,profile_id,status,support_size,nnls_linf_unscaled,exact_residual_zero,all_coefficients_nonnegative,nnls_resnorm_unscaled,nonzero_exact_coefficients,min_coefficient,chunk_dir,free_parameter_count
16,256,EXACT_RATIONAL_PASS,150,0.056640625,True,True,0.0082253991773281,134.0,0.0,exact_w16_0000_0500,
16,257,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0018801430667194,120.0,0.0,exact_w16_0000_0500,
16,258,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0035369601550557,133.0,0.0,exact_w16_0000_0500,
16,259,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0067660822952865,137.0,0.0,exact_w16_0000_0500,
16,260,EXACT_RATIONAL_PASS,150,0.0107421875,True,True,0.0083571350643798,122.0,0.0,exact_w16_0000_0500,
16,261,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.004930741127637,140.0,0.0,exact_w16_0000_0500,
16,262,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0066134667966858,136.0,0.0,exact_w16_0000_0500,
16,263,EXACT_RATIONAL_PASS,150,0.04296875,True,True,0.0064451048222588,126.0,0.0,exact_w16_0000_0500,
16,264,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0058633402747583,132.0,0.0,exact_w16_0000_0500,
16,265,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0035750151335244,128.0,0.0,exact_w16_0000_0500,
16,266,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0082571402663666,124.0,0.0,exact_w16_0000_0500,
16,267,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0054072942395771,132.0,0.0,exact_w16_0000_0500,
16,268,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0016350944447715,129.0,0.0,exact_w16_0000_0500,
16,269,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0014664809107351,123.0,0.0,exact_w16_0000_0500,
16,270,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0123373195597011,130.0,0.0,exact_w16_0000_0500,
16,271,EXACT_RATIONAL_PASS,150,0.0390625,True,True,0.0028337585192958,129.0,0.0,exact_w16_0000_0500,
16,272,EXACT_RATIONAL_PASS,149,0.0234375,True,True,0.001849361562877,123.0,0.0,exact_w16_0000_0500,
16,273,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0080894728935927,122.0,0.0,exact_w16_0000_0500,
16,274,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0016008423336652,128.0,0.0,exact_w16_0000_0500,
16,275,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0061212114935075,121.0,0.0,exact_w16_0000_0500,
16,276,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0063177841434042,127.0,0.0,exact_w16_0000_0500,
16,277,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0039254040356902,127.0,0.0,exact_w16_0000_0500,
16,278,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0077149110510676,127.0,0.0,exact_w16_0000_0500,
16,279,EXACT_RATIONAL_PASS,150,0.013671875,True,True,0.008275485944287,132.0,0.0,exact_w16_0000_0500,
16,280,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0121312979535637,129.0,0.0,exact_w16_0000_0500,
16,281,EXACT_RATIONAL_PASS,150,0.01593017578125,True,True,0.0101023239255832,124.0,0.0,exact_w16_0000_0500,
16,282,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0029758742637798,121.0,0.0,exact_w16_0000_0500,
16,283,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0063238916535291,128.0,0.0,exact_w16_0000_0500,
16,284,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0062439916354096,127.0,0.0,exact_w16_0000_0500,
16,285,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0051174439047823,127.0,0.0,exact_w16_0000_0500,
16,286,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0024716149009696,133.0,0.0,exact_w16_0000_0500,
16,287,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0030564585189483,123.0,0.0,exact_w16_0000_0500,
16,288,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0020012792008056,127.0,0.0,exact_w16_0000_0500,
16,289,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0052172611082511,133.0,0.0,exact_w16_0000_0500,
16,290,EXACT_RATIONAL_PASS,150,0.017578125,True,True,0.0027108517685369,122.0,0.0,exact_w16_0000_0500,
16,291,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0053147686445197,132.0,0.0,exact_w16_0000_0500,
16,292,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0113326559318331,134.0,0.0,exact_w16_0000_0500,
16,293,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0064162649278662,129.0,0.0,exact_w16_0000_0500,
16,294,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0067654380562286,122.0,0.0,exact_w16_0000_0500,
16,295,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0056173042875918,127.0,0.0,exact_w16_0000_0500,
16,296,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0060295252905003,128.0,0.0,exact_w16_0000_0500,
16,297,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0051362160317214,134.0,0.0,exact_w16_0000_0500,
16,298,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0110011703324473,135.0,0.0,exact_w16_0000_0500,
16,299,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0069622389808591,131.0,0.0,exact_w16_0000_0500,
16,300,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0099584644514193,121.0,0.0,exact_w16_0000_0500,
16,301,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0077231271103969,134.0,0.0,exact_w16_0000_0500,
16,302,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0088780693352247,128.0,0.0,exact_w16_0000_0500,
16,303,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0021801205532107,133.0,0.0,exact_w16_0000_0500,
16,304,EXACT_RATIONAL_PASS,150,0.020751953125,True,True,0.0078665995872432,124.0,0.0,exact_w16_0000_0500,
16,305,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0074291271807967,127.0,0.0,exact_w16_0000_0500,
16,306,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0029654263488009,125.0,0.0,exact_w16_0000_0500,
16,307,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.008314423106433,115.0,0.0,exact_w16_0000_0500,
16,308,EXACT_RATIONAL_PASS,150,0.022705078125,True,True,0.0079640781674992,129.0,0.0,exact_w16_0000_0500,
16,309,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0054278585994295,130.0,0.0,exact_w16_0000_0500,
16,310,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0068153870009983,130.0,0.0,exact_w16_0000_0500,
16,311,EXACT_RATIONAL_PASS,150,0.017669677734375,True,True,0.003628911094109,134.0,0.0,exact_w16_0000_0500,
16,312,EXACT_RATIONAL_PASS,149,0.021484375,True,True,0.0108284441193531,127.0,0.0,exact_w16_0000_0500,
16,313,EXACT_RATIONAL_PASS,150,0.025390625,True,True,0.0100257744721257,126.0,0.0,exact_w16_0000_0500,
16,314,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0065367165416625,123.0,0.0,exact_w16_0000_0500,
16,315,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0070053880712199,130.0,0.0,exact_w16_0000_0500,
16,316,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0086734968686753,134.0,0.0,exact_w16_0000_0500,
16,317,EXACT_RATIONAL_PASS,150,0.0244140625,True,True,0.0032379278805483,134.0,0.0,exact_w16_0000_0500,
16,318,EXACT_RATIONAL_PASS,150,0.0212554931640625,True,True,0.0086828668257717,129.0,0.0,exact_w16_0000_0500,
16,319,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0054444006594844,125.0,0.0,exact_w16_0000_0500,
16,320,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0066127340136416,126.0,0.0,exact_w16_0000_0500,
16,321,EXACT_RATIONAL_PASS,150,0.04296875,True,True,0.0061871924932262,135.0,0.0,exact_w16_0000_0500,
16,322,EXACT_RATIONAL_PASS,150,0.0196380615234375,True,True,0.0055012870557908,136.0,0.0,exact_w16_0000_0500,
16,323,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0019943698764945,131.0,0.0,exact_w16_0000_0500,
16,324,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0057837240818847,129.0,0.0,exact_w16_0000_0500,
16,325,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0076412421004258,135.0,0.0,exact_w16_0000_0500,
16,326,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0033207797027784,125.0,0.0,exact_w16_0000_0500,
16,327,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0036439525024649,131.0,0.0,exact_w16_0000_0500,
16,328,EXACT_RATIONAL_PASS,150,0.019775390625,True,True,0.0058956410176932,127.0,0.0,exact_w16_0000_0500,
16,329,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0059819217761286,126.0,0.0,exact_w16_0000_0500,
16,330,EXACT_RATIONAL_PASS,150,0.0167884826660156,True,True,0.007534939582406,120.0,0.0,exact_w16_0000_0500,
16,331,EXACT_RATIONAL_PASS,150,0.01806640625,True,True,0.0070587927110701,120.0,0.0,exact_w16_0000_0500,
16,332,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0032093683961395,128.0,0.0,exact_w16_0000_0500,
16,333,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0073077364454612,123.0,0.0,exact_w16_0000_0500,
16,334,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0027395214689293,122.0,0.0,exact_w16_0000_0500,
16,335,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0035105682038353,121.0,0.0,exact_w16_0000_0500,
16,336,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0070855196214243,127.0,0.0,exact_w16_0000_0500,
16,337,EXACT_RATIONAL_PASS,150,0.029296875,True,True,0.0035149181358462,124.0,0.0,exact_w16_0000_0500,
16,338,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0108617888275732,129.0,0.0,exact_w16_0000_0500,
16,339,EXACT_RATIONAL_PASS,150,0.020751953125,True,True,0.0103602774643782,140.0,0.0,exact_w16_0000_0500,
16,340,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0014709839454125,132.0,0.0,exact_w16_0000_0500,
16,341,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0038161672826591,131.0,0.0,exact_w16_0000_0500,
16,342,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0011841312540653,141.0,0.0,exact_w16_0000_0500,
16,343,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0053728017964099,121.0,0.0,exact_w16_0000_0500,
16,344,EXACT_RATIONAL_PASS,150,0.0390625,True,True,0.0042166656848088,125.0,0.0,exact_w16_0000_0500,
16,345,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0031234979877054,134.0,0.0,exact_w16_0000_0500,
16,346,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0079259098903582,143.0,0.0,exact_w16_0000_0500,
16,347,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0067082104838286,128.0,0.0,exact_w16_0000_0500,
16,348,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.003087633358529,127.0,0.0,exact_w16_0000_0500,
16,349,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0048536214192701,118.0,0.0,exact_w16_0000_0500,
16,350,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0047779066013273,128.0,0.0,exact_w16_0000_0500,
16,351,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0047732426843979,125.0,0.0,exact_w16_0000_0500,
16,352,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0055388204958766,121.0,0.0,exact_w16_0000_0500,
16,353,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0091166409744864,123.0,0.0,exact_w16_0000_0500,
16,354,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0039684700357304,120.0,0.0,exact_w16_0000_0500,
16,355,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0075868669839432,118.0,0.0,exact_w16_0000_0500,
16,356,EXACT_RATIONAL_PASS,150,0.0390625,True,True,0.0043994208654541,134.0,0.0,exact_w16_0000_0500,
16,357,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0059812427305649,136.0,0.0,exact_w16_0000_0500,
16,358,EXACT_RATIONAL_PASS,149,0.05078125,True,True,0.0039407079120435,121.0,0.0,exact_w16_0000_0500,
16,359,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0090493750376136,129.0,0.0,exact_w16_0000_0500,
16,360,EXACT_RATIONAL_PASS,150,0.01422119140625,True,True,0.0016955231138656,129.0,0.0,exact_w16_0000_0500,
16,361,EXACT_RATIONAL_PASS,150,0.04296875,True,True,0.0062396616276294,134.0,0.0,exact_w16_0000_0500,
16,362,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0064085809964282,120.0,0.0,exact_w16_0000_0500,
16,363,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0063181946019376,130.0,0.0,exact_w16_0000_0500,
16,364,EXACT_RATIONAL_PASS,149,0.0234375,True,True,0.0017173509465237,123.0,0.0,exact_w16_0000_0500,
16,365,EXACT_RATIONAL_PASS,150,0.0078125,True,True,0.0072229596726446,129.0,0.0,exact_w16_0000_0500,
16,366,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0038119705365777,127.0,0.0,exact_w16_0000_0500,
16,367,EXACT_RATIONAL_PASS,150,0.025390625,True,True,0.006328796043913,124.0,0.0,exact_w16_0000_0500,
16,368,EXACT_RATIONAL_PASS,150,0.025390625,True,True,0.0083510776116616,125.0,0.0,exact_w16_0000_0500,
16,369,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0091765623814056,132.0,0.0,exact_w16_0000_0500,
16,370,EXACT_RATIONAL_PASS,150,0.0173642635345459,True,True,0.0034956692527726,128.0,0.0,exact_w16_0000_0500,
16,371,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0038300916119689,128.0,0.0,exact_w16_0000_0500,
16,372,EXACT_RATIONAL_PASS,150,0.0224609375,True,True,0.0016237151061781,129.0,0.0,exact_w16_0000_0500,
16,373,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.00327886355377,131.0,0.0,exact_w16_0000_0500,
16,374,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0014531513227432,127.0,0.0,exact_w16_0000_0500,
16,375,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0088594402998262,124.0,0.0,exact_w16_0000_0500,
16,376,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0045035701443746,126.0,0.0,exact_w16_0000_0500,
16,377,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0064763170488133,121.0,0.0,exact_w16_0000_0500,
16,378,EXACT_RATIONAL_PASS,150,0.0171206071972847,True,True,0.004469084872707,120.0,0.0,exact_w16_0000_0500,
16,379,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0057477722992727,135.0,0.0,exact_w16_0000_0500,
16,380,EXACT_RATIONAL_PASS,150,0.03515625,True,True,0.0041599219439151,127.0,0.0,exact_w16_0000_0500,
16,381,EXACT_RATIONAL_PASS,150,0.01171875,True,True,0.0031488857333761,117.0,0.0,exact_w16_0000_0500,
16,382,EXACT_RATIONAL_PASS,150,0.03515625,True,True,0.0047480809753435,120.0,0.0,exact_w16_0000_0500,
16,383,EXACT_RATIONAL_PASS,135,0.015625,True,True,0.0198859684697166,15.0,0.0,exact_w16_0000_0500,
16,384,EXACT_RATIONAL_PASS,148,0.0234375,True,True,0.0096066318815944,15.0,0.0,exact_w16_0000_0500,
16,385,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0022956354508711,129.0,0.0,exact_w16_0000_0500,
16,386,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0023361612614955,122.0,0.0,exact_w16_0000_0500,
16,387,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0045652479233671,126.0,0.0,exact_w16_0000_0500,
16,388,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.003951879467568,131.0,0.0,exact_w16_0000_0500,
16,389,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0044197744241781,130.0,0.0,exact_w16_0000_0500,
16,390,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0042094267972871,136.0,0.0,exact_w16_0000_0500,
16,391,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0055390263804628,126.0,0.0,exact_w16_0000_0500,
16,392,EXACT_RATIONAL_PASS,150,0.033203125,True,True,0.0026646770600008,121.0,0.0,exact_w16_0000_0500,
16,393,EXACT_RATIONAL_PASS,150,0.0111083984375,True,True,0.0034277248860084,132.0,0.0,exact_w16_0000_0500,
16,394,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0067352702942966,129.0,0.0,exact_w16_0000_0500,
16,395,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0004752245206759,128.0,0.0,exact_w16_0000_0500,
16,396,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0089411208847839,128.0,0.0,exact_w16_0000_0500,
16,397,EXACT_RATIONAL_PASS,150,0.0185546875,True,True,0.0065768033772565,128.0,0.0,exact_w16_0000_0500,
16,398,EXACT_RATIONAL_PASS,150,0.01918610228739,True,True,0.0022852026273799,137.0,0.0,exact_w16_0000_0500,
16,399,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0024634065499983,134.0,0.0,exact_w16_0000_0500,
16,400,EXACT_RATIONAL_PASS,150,0.017578125,True,True,0.0043688854596938,127.0,0.0,exact_w16_0000_0500,
16,401,EXACT_RATIONAL_PASS,150,0.0263671875,True,True,0.0015440761027899,124.0,0.0,exact_w16_0000_0500,
16,402,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0041772068282923,137.0,0.0,exact_w16_0000_0500,
16,403,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0046158526555558,121.0,0.0,exact_w16_0000_0500,
16,404,EXACT_RATIONAL_PASS,150,0.01104736328125,True,True,0.0029501113247943,130.0,0.0,exact_w16_0000_0500,
16,405,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0027809084826897,136.0,0.0,exact_w16_0000_0500,
16,406,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.003759128345206,132.0,0.0,exact_w16_0000_0500,
16,407,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.001373976862181,135.0,0.0,exact_w16_0000_0500,
16,408,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0047151594142163,131.0,0.0,exact_w16_0000_0500,
16,409,EXACT_RATIONAL_PASS,150,0.0390625,True,True,0.0052510238463708,133.0,0.0,exact_w16_0000_0500,
16,410,EXACT_RATIONAL_PASS,150,0.06640625,True,True,0.003603189181952,125.0,0.0,exact_w16_0000_0500,
16,411,EXACT_RATIONAL_PASS,150,0.017578125,True,True,0.0081782152101387,131.0,0.0,exact_w16_0000_0500,
16,412,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.005629396230365,133.0,0.0,exact_w16_0000_0500,
16,413,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0050473326910687,124.0,0.0,exact_w16_0000_0500,
16,414,EXACT_RATIONAL_PASS,150,0.0128173828125,True,True,0.0046130870685014,125.0,0.0,exact_w16_0000_0500,
16,415,EXACT_RATIONAL_PASS,150,0.0205078125,True,True,0.0077985066482016,126.0,0.0,exact_w16_0000_0500,
16,416,EXACT_RATIONAL_PASS,150,0.04296875,True,True,0.0048300162389098,133.0,0.0,exact_w16_0000_0500,
16,417,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0048843713255285,127.0,0.0,exact_w16_0000_0500,
16,418,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0047967206809274,130.0,0.0,exact_w16_0000_0500,
16,419,EXACT_RATIONAL_PASS,150,0.017578125,True,True,0.0018112422855863,126.0,0.0,exact_w16_0000_0500,
16,420,EXACT_RATIONAL_PASS,150,0.01171875,True,True,0.0008290415793139,131.0,0.0,exact_w16_0000_0500,
16,421,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0061189117477173,133.0,0.0,exact_w16_0000_0500,
16,422,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0075407971574482,127.0,0.0,exact_w16_0000_0500,
16,423,EXACT_RATIONAL_PASS,150,0.0107421875,True,True,0.0011730408823792,134.0,0.0,exact_w16_0000_0500,
16,424,EXACT_RATIONAL_PASS,150,0.025390625,True,True,0.0034827578649737,130.0,0.0,exact_w16_0000_0500,
16,425,EXACT_RATIONAL_PASS,149,0.01953125,True,True,0.0048948731060403,123.0,0.0,exact_w16_0000_0500,
16,426,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0048869713693149,127.0,0.0,exact_w16_0000_0500,
16,427,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.003552514522915,130.0,0.0,exact_w16_0000_0500,
16,428,EXACT_RATIONAL_PASS,150,0.01171875,True,True,0.0027939068857002,126.0,0.0,exact_w16_0000_0500,
16,429,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0011461376028387,124.0,0.0,exact_w16_0000_0500,
16,430,EXACT_RATIONAL_PASS,150,0.025390625,True,True,0.0028196806261507,136.0,0.0,exact_w16_0000_0500,
16,431,EXACT_RATIONAL_PASS,150,0.01171875,True,True,0.0032642752963409,124.0,0.0,exact_w16_0000_0500,
16,432,EXACT_RATIONAL_PASS,150,0.01171875,True,True,0.0036752896096242,126.0,0.0,exact_w16_0000_0500,
16,433,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0028221155972747,143.0,0.0,exact_w16_0000_0500,
16,434,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0095390759196335,128.0,0.0,exact_w16_0000_0500,
16,435,EXACT_RATIONAL_PASS,149,0.025390625,True,True,0.0033986293792897,131.0,0.0,exact_w16_0000_0500,
16,436,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0021981247906141,126.0,0.0,exact_w16_0000_0500,
16,437,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0024085668782849,127.0,0.0,exact_w16_0000_0500,
16,438,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0050052210990639,131.0,0.0,exact_w16_0000_0500,
16,439,EXACT_RATIONAL_PASS,150,0.0185546875,True,True,0.0104516568406536,139.0,0.0,exact_w16_0000_0500,
16,440,EXACT_RATIONAL_PASS,150,0.01171875,True,True,0.0021017493265129,135.0,0.0,exact_w16_0000_0500,
16,441,EXACT_RATIONAL_PASS,150,0.037109375,True,True,0.004182023415125,136.0,0.0,exact_w16_0000_0500,
16,442,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0052136806021978,131.0,0.0,exact_w16_0000_0500,
16,443,EXACT_RATIONAL_PASS,150,0.0166015625,True,True,0.0022715655146253,126.0,0.0,exact_w16_0000_0500,
16,444,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0029166020478491,128.0,0.0,exact_w16_0000_0500,
16,445,EXACT_RATIONAL_PASS,150,0.01544189453125,True,True,0.0042547104718937,125.0,0.0,exact_w16_0000_0500,
16,446,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0015306705761997,134.0,0.0,exact_w16_0000_0500,
16,447,EXACT_RATIONAL_PASS,150,0.021240234375,True,True,0.0018178062716443,135.0,0.0,exact_w16_0000_0500,
16,448,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0075886644461868,137.0,0.0,exact_w16_0000_0500,
16,449,EXACT_RATIONAL_PASS,150,0.019775390625,True,True,0.0066812464316131,128.0,0.0,exact_w16_0000_0500,
16,450,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0085848219306868,131.0,0.0,exact_w16_0000_0500,
16,451,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0054443653608622,128.0,0.0,exact_w16_0000_0500,
16,452,EXACT_RATIONAL_PASS,150,0.03125,True,True,0.0034004976632028,126.0,0.0,exact_w16_0000_0500,
16,453,EXACT_RATIONAL_PASS,150,0.01806640625,True,True,0.0118041778289388,132.0,0.0,exact_w16_0000_0500,
16,454,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0022430342487313,132.0,0.0,exact_w16_0000_0500,
16,455,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0030701372031976,122.0,0.0,exact_w16_0000_0500,
16,456,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0065583352255995,127.0,0.0,exact_w16_0000_0500,
16,457,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0035838933758861,130.0,0.0,exact_w16_0000_0500,
16,458,EXACT_RATIONAL_PASS,150,0.013671875,True,True,0.003439364173865,123.0,0.0,exact_w16_0000_0500,
16,459,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0026982989758288,134.0,0.0,exact_w16_0000_0500,
16,460,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0022563850677257,123.0,0.0,exact_w16_0000_0500,
16,461,EXACT_RATIONAL_PASS,150,0.025390625,True,True,0.0074520162412384,125.0,0.0,exact_w16_0000_0500,
16,462,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0075280084320593,122.0,0.0,exact_w16_0000_0500,
16,463,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0087264138077242,124.0,0.0,exact_w16_0000_0500,
16,464,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0082798096198496,129.0,0.0,exact_w16_0000_0500,
16,465,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0018049838039667,136.0,0.0,exact_w16_0000_0500,
16,466,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0013246788469839,130.0,0.0,exact_w16_0000_0500,
16,467,EXACT_RATIONAL_PASS,150,0.017578125,True,True,0.0096988985946482,128.0,0.0,exact_w16_0000_0500,
16,468,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0066253575588184,134.0,0.0,exact_w16_0000_0500,
16,469,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0076152271044586,126.0,0.0,exact_w16_0000_0500,
16,470,EXACT_RATIONAL_PASS,150,0.0234375,True,True,0.0029169511885926,131.0,0.0,exact_w16_0000_0500,
16,471,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0037619796630975,130.0,0.0,exact_w16_0000_0500,
16,472,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0046963120339471,128.0,0.0,exact_w16_0000_0500,
16,473,EXACT_RATIONAL_PASS,150,0.02734375,True,True,0.0015287372439271,134.0,0.0,exact_w16_0000_0500,
16,474,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0038009453186022,121.0,0.0,exact_w16_0000_0500,
16,475,EXACT_RATIONAL_PASS,150,0.015625,True,True,0.0076914033159372,128.0,0.0,exact_w16_0000_0500,
16,476,EXACT_RATIONAL_PASS,150,0.01953125,True,True,0.0081552433765109,126.0,0.0,exact_w16_0000_0500,
16,477,EXACT_RATIONAL_PASS,150,0.021484375,True,True,0.0068544996720407,122.0,0.0,exact_w16_0000_0500,
16,478,EXACT_RATIONAL_PASS,150,0.0185546875,True,True,0.0051416551984224,130.0,0.0,exact_w16_0000_0500,
16,479,EXACT_RATIONAL_PASS,150,0.033203125,True,True,0.0071313521669447,123.0,0.0,exact_w16_0000_0500,
