shell,profile_id,first_size,second_size,rest_size,scale_max_abs_gap_coeff,nnls_linf_residual,nnls_l2_residual,nnls_reported_resnorm,nnls_nonzero_coefficients,max_scaled_coefficient,status
16,2736,9,5,10,12218359873536.0,1.054711873393899e-15,3.0123459894286407e-15,5.280487869647158e-16,139,1.9734802332307877,PASS_NUMERICAL
16,2737,9,5,10,12548585816064.0,1.3322676295501878e-15,3.635024230914472e-15,2.354687649586604e-16,135,1.88458981074816,PASS_NUMERICAL
16,2738,9,5,10,11557907988480.0,1.4016565685892601e-15,3.432560871077114e-15,1.3060395353545352e-16,134,1.8040936211927048,PASS_NUMERICAL
16,2739,9,5,10,12548585816064.0,1.3895135042574225e-15,3.568409107956319e-15,5.195457098319547e-16,130,2.2142032340970923,PASS_NUMERICAL
16,2740,9,5,10,12218359873536.0,1.5820678100908479e-15,4.389406963502413e-15,4.3235169591599847e-16,127,2.104485374741664,PASS_NUMERICAL
16,2741,9,5,10,11557907988480.0,2.3869795029440866e-15,5.76936226455392e-15,3.7702792500539484e-16,128,2.537027121347552,PASS_NUMERICAL
16,2742,9,5,10,11227682045952.0,2.1094237467877974e-15,5.333717618530733e-15,2.8000127783333256e-16,134,2.396653288585464,PASS_NUMERICAL
16,2743,9,5,10,11227682045952.0,1.1102230246251563e-15,3.4913855602494253e-15,5.207697152992411e-16,132,2.313211937333336,PASS_NUMERICAL
16,2744,9,5,10,11557907988480.0,1.054711873393899e-15,2.6841052649166898e-15,1.7226595795056155e-16,126,1.7991051597803984,PASS_NUMERICAL
16,2745,9,5,10,10457154846720.0,1.6653345369377348e-15,5.113320751639845e-15,4.949672186664753e-16,133,2.3781564859764126,PASS_NUMERICAL
16,2746,9,5,10,12328435187712.0,1.1735404314983102e-15,4.1728118805648186e-15,5.932363198221613e-16,130,1.654151081194985,PASS_NUMERICAL
16,2747,9,5,10,11557907988480.0,1.1102230246251563e-15,3.2001583877337618e-15,2.855594457417933e-16,131,2.7438523432682924,PASS_NUMERICAL
16,2748,9,5,10,9466477019136.0,1.61888028025297e-15,4.95794065025426e-15,1.8388921946001086e-16,132,1.9706505998969963,PASS_NUMERICAL
16,2749,9,5,10,10567230160896.0,1.5126788710517758e-15,3.4660745803527734e-15,3.5542606098575113e-16,136,2.400742355306336,PASS_NUMERICAL
16,2750,9,5,10,11998209245184.0,1.6653345369377348e-15,4.12143138568626e-15,2.25941880470022e-16,131,2.159723645546298,PASS_NUMERICAL
16,2751,9,5,10,10567230160896.0,1.4849232954361469e-15,3.605296393001438e-15,4.545635466788043e-16,134,2.4645652696745035,PASS_NUMERICAL
16,2752,9,5,10,11007531417600.0,1.3322676295501878e-15,3.949932650544648e-15,3.2467372004496653e-16,129,2.6036450835520677,PASS_NUMERICAL
16,2753,9,5,10,10567230160896.0,1.4085954624931674e-15,4.410251103417218e-15,7.925212560758247e-16,129,1.8393312617223463,PASS_NUMERICAL
16,2754,9,5,10,10567230160896.0,1.1102230246251563e-15,3.19212731632598e-15,6.005995051294144e-16,138,2.18997075540045,PASS_NUMERICAL
16,2755,9,5,10,11998209245184.0,8.881784197001252e-16,2.714654985245036e-15,1.728715068411502e-16,137,1.810433311588888,PASS_NUMERICAL
16,2756,9,5,10,12328435187712.0,1.054711873393899e-15,3.4819525749890428e-15,2.914170072436522e-16,135,1.8407297621813583,PASS_NUMERICAL
16,2757,9,5,10,11998209245184.0,1.9984014443252818e-15,4.435612991931907e-15,2.1857673531667131e-16,130,2.7773776158378345,PASS_NUMERICAL
16,2758,9,5,10,10347079532544.0,1.5543122344752194e-15,3.560263000941246e-15,4.0395619536998913e-16,128,2.197265713967173,PASS_NUMERICAL
16,2759,9,5,10,10567230160896.0,1.4129322711831094e-15,3.836857110682518e-15,3.1898063071512075e-16,140,2.47861658937864,PASS_NUMERICAL
16,2760,9,5,10,9906778275840.0,1.9984014443252818e-15,4.182590865400615e-15,1.642497252628194e-16,133,3.3176406180090714,PASS_NUMERICAL
16,2761,9,5,10,11557907988480.0,8.326672684688674e-16,2.7457302907330428e-15,2.3893669972325743e-16,129,1.8828988583554904,PASS_NUMERICAL
16,2762,9,5,10,11888133931008.0,7.649046326885235e-16,2.607725438825578e-15,1.661364523550045e-16,136,1.9881562191973905,PASS_NUMERICAL
16,2763,9,5,10,10787380789248.0,1.4988010832439613e-15,4.590724792078061e-15,6.395956888429655e-16,133,1.9114357494425664,PASS_NUMERICAL
16,2764,9,5,10,11888133931008.0,7.563394355258879e-16,2.6320006370383287e-15,2.6439613002855526e-16,130,1.8826791651097612,PASS_NUMERICAL
16,2765,9,5,10,11557907988480.0,1.887379141862766e-15,4.194513871463728e-15,1.4454732081601406e-16,134,2.2624413279328124,PASS_NUMERICAL
16,2766,9,5,10,10897456103424.0,7.771561172376097e-16,3.0055689672782585e-15,1.0118467931246111e-16,133,2.1470052168400118,PASS_NUMERICAL
16,2767,9,5,10,11227682045952.0,1.27675647831893e-15,3.1297022291246345e-15,3.006534099072583e-16,132,2.1852890617556118,PASS_NUMERICAL
16,2768,9,5,10,10897456103424.0,8.881784197001252e-16,3.034172246335173e-15,3.75634128150158e-16,134,2.1556667262628326,PASS_NUMERICAL
16,2769,9,5,10,10567230160896.0,1.1657341758564144e-15,3.1076556088740854e-15,4.233473484348091e-16,133,2.1382902189906887,PASS_NUMERICAL
16,2770,9,5,10,9686627647488.0,1.4432899320127037e-15,4.512641884644256e-15,2.926523221536698e-16,132,2.864790572621623,PASS_NUMERICAL
16,2771,9,5,10,11778058616832.0,1.1735404314983102e-15,3.0306396997727066e-15,3.505398917991933e-16,131,2.08634175832274,PASS_NUMERICAL
16,2772,9,5,10,11778058616832.0,7.2164496600635185e-16,2.6262159356972776e-15,2.1305477286121966e-16,134,1.932163170032004,PASS_NUMERICAL
16,2773,9,5,10,10677305475072.0,1.6653345369377348e-15,4.684938699365354e-15,7.230825271904331e-16,139,2.241778777996385,PASS_NUMERICAL
16,2774,9,5,10,11447832674304.0,9.870576578308032e-16,2.7304223488038864e-15,3.684810900486645e-16,136,2.151974441846658,PASS_NUMERICAL
16,2775,9,5,10,11447832674304.0,9.523631883112669e-16,2.6776292126361556e-15,3.857951538940192e-16,136,2.1551805700627558,PASS_NUMERICAL
16,2776,9,5,10,10787380789248.0,1.3322676295501878e-15,3.1894289054281618e-15,3.942012374422037e-16,131,1.903026990054809,PASS_NUMERICAL
16,2777,9,5,10,11447832674304.0,9.08995101411847e-16,3.5945438610984986e-15,3.967993941799128e-16,134,2.25508918165198,PASS_NUMERICAL
16,2778,9,5,10,9686627647488.0,1.3322676295501878e-15,4.0525632152788425e-15,1.1714143955570408e-16,132,2.384001745042132,PASS_NUMERICAL
16,2779,9,5,10,14309790842880.0,1.1102230246251563e-15,3.033519761659079e-15,4.676068079710879e-16,126,1.497996828769241,PASS_NUMERICAL
16,2780,9,5,10,13209037701120.0,1.6653345369377348e-15,3.3081334778210456e-15,6.289034010614445e-16,133,2.1069117085841134,PASS_NUMERICAL
16,2781,9,5,10,12328435187712.0,1.27675647831893e-15,3.535782918305012e-15,2.118204482352135e-16,127,2.325827994438902,PASS_NUMERICAL
16,2782,9,5,10,12328435187712.0,1.5543122344752194e-15,4.248727092564586e-15,2.1609678914885664e-16,126,2.2452291852228354,PASS_NUMERICAL
16,2783,9,6,9,6934744793088.0,1.6653345369377348e-15,5.281599758292447e-15,3.4820659355436433e-16,131,2.9925814479025283,PASS_NUMERICAL
16,2784,9,6,9,7058580781248.0,3.5180192092809648e-15,6.836790819190891e-15,3.864020793182135e-16,134,3.798278578548856,PASS_NUMERICAL
16,2785,9,6,9,7815347306496.0,2.1094237467877974e-15,4.939527102365445e-15,6.538577781982724e-16,130,2.6084835456955435,PASS_NUMERICAL
16,2786,9,6,9,7264970735616.0,1.887379141862766e-15,5.093631194788012e-15,7.552312911554259e-16,130,3.131040965014202,PASS_NUMERICAL
16,2787,9,6,9,9026175762432.0,2.1094237467877974e-15,5.169097964495637e-15,7.509042520837479e-16,134,3.746102660201105,PASS_NUMERICAL
16,2788,9,6,9,8255648563200.0,1.7763568394002505e-15,4.8704964407288456e-15,5.854370593551374e-16,136,3.787151179327334,PASS_NUMERICAL
16,2789,9,6,9,7925422620672.0,1.6653345369377348e-15,4.874217958116284e-15,6.058958047505915e-16,136,3.846097025086721,PASS_NUMERICAL
16,2790,9,6,9,8035497934848.0,1.7446981359636737e-15,5.583743872256884e-15,5.16363469344272e-16,135,2.484433828111834,PASS_NUMERICAL
16,2791,9,6,9,8255648563200.0,1.8318679906315083e-15,4.728657219554472e-15,3.168892037344046e-16,134,2.650142030290751,PASS_NUMERICAL
16,2792,9,6,9,8255648563200.0,2.9386215683047112e-15,6.584813338677862e-15,1.4337831679389552e-15,121,4.024504744977405,PASS_NUMERICAL
16,2793,9,6,9,7925422620672.0,2.213507155346406e-15,5.309367086819861e-15,1.7843280383671372e-16,129,3.418578489309228,PASS_NUMERICAL
16,2794,9,6,9,8255648563200.0,1.4389531233227617e-15,3.9946083654615246e-15,7.890494551721466e-16,132,2.389294277230789,PASS_NUMERICAL
16,2795,9,6,9,8585874505728.0,1.3607114610117842e-15,4.6037002327309846e-15,3.4118311858169715e-16,139,2.907570533463001,PASS_NUMERICAL
16,2796,9,6,9,8365723877376.0,1.9984014443252818e-15,5.917133682994686e-15,6.642087250911363e-16,123,2.994301713267588,PASS_NUMERICAL
16,2797,9,6,9,8035497934848.0,3.3306690738754696e-15,6.4000730819803605e-15,1.2394610816136475e-16,134,3.4173988358308063,PASS_NUMERICAL
16,2798,9,6,9,7264970735616.0,2.220446049250313e-15,5.8720948004357205e-15,2.8888043972815147e-16,129,2.684264128491553,PASS_NUMERICAL
16,2799,9,6,9,7925422620672.0,1.6202317265623378e-15,4.567803443000605e-15,8.701310574358455e-16,140,3.1163620644706373,PASS_NUMERICAL
16,2800,9,6,9,8255648563200.0,1.9984014443252818e-15,5.252552873608518e-15,1.649745664595381e-16,135,3.760045577481284,PASS_NUMERICAL
16,2801,9,6,9,7925422620672.0,1.891715950552708e-15,6.075851770776991e-15,4.78304120220858e-16,135,2.881268787222356,PASS_NUMERICAL
16,2802,9,6,9,9026175762432.0,1.9984014443252818e-15,5.740466605277661e-15,4.756725044580242e-16,129,3.070353796265429,PASS_NUMERICAL
16,2803,9,6,9,8475799191552.0,1.6653345369377348e-15,4.140418347662348e-15,2.2768941864703483e-16,134,3.662215142966268,PASS_NUMERICAL
16,2804,9,6,9,7815347306496.0,1.7703015823357936e-15,5.017082329215058e-15,3.6737340668546805e-16,126,3.940502417980284,PASS_NUMERICAL
16,2805,9,6,9,8806025134080.0,1.887379141862766e-15,5.232086526460272e-15,4.58274859467089e-16,135,3.4187923842482664,PASS_NUMERICAL
16,2806,9,6,9,8145573249024.0,2.3869795029440866e-15,6.965407020946576e-15,5.858894788991093e-16,125,3.1775658224815944,PASS_NUMERICAL
16,2807,9,6,9,8035497934848.0,2.664535259100376e-15,5.6144040896421056e-15,5.998385044633869e-16,130,2.6150932919761325,PASS_NUMERICAL
16,2808,9,6,9,7925422620672.0,2.220446049250313e-15,6.854331636915701e-15,7.88169229797062e-16,132,3.2136279738229265,PASS_NUMERICAL
16,2809,9,6,9,7705271992320.0,2.4424906541753444e-15,6.305027459898099e-15,3.827350078688262e-16,132,3.53715434603726,PASS_NUMERICAL
16,2810,9,6,9,11888133931008.0,1.029558382992235e-15,2.7091346661705618e-15,2.234100984379869e-16,140,2.397055190810216,PASS_NUMERICAL
16,2811,9,6,9,9906778275840.0,1.4155343563970746e-15,3.629370314812038e-15,2.46546175938259e-16,133,3.1547397099087666,PASS_NUMERICAL
16,2812,9,6,9,7815347306496.0,1.9984014443252818e-15,4.9636588195188975e-15,2.620584560205198e-16,136,2.6154344691817184,PASS_NUMERICAL
16,2813,9,6,9,8585874505728.0,1.3222929695633212e-15,4.087495817546601e-15,2.677903134550652e-16,133,3.012637926322524,PASS_NUMERICAL
16,2814,9,6,9,8585874505728.0,6.522560269672795e-15,8.188668254729441e-15,2.7849963657489552e-16,135,3.014509332880543,PASS_NUMERICAL
16,2815,9,6,9,8035497934848.0,2.220446049250313e-15,6.2634472984746295e-15,1.0867239514618008e-15,128,3.4975076075250016,PASS_NUMERICAL
16,2816,9,6,9,12878811758592.0,1.3322676295501878e-15,3.1491208913214205e-15,7.850483933272252e-16,137,1.5496883983005665,PASS_NUMERICAL
16,2817,9,6,9,7925422620672.0,2.220446049250313e-15,4.885426948430051e-15,3.305960748737858e-16,137,4.163070812636744,PASS_NUMERICAL
16,2818,9,6,9,7815347306496.0,2.1094237467877974e-15,5.841898513286796e-15,6.753451911896624e-16,127,2.5593120306490555,PASS_NUMERICAL
16,2819,9,6,9,7485121363968.0,1.7763568394002505e-15,5.540486129991142e-15,1.6613371245936804e-16,135,3.868781526563073,PASS_NUMERICAL
16,2820,9,6,9,7595196678144.0,2.914335439641036e-15,8.151962431717751e-15,2.184757775129749e-16,135,2.99620084800347,PASS_NUMERICAL
16,2821,9,6,9,8035497934848.0,3.497202527569243e-15,7.259559400470615e-15,7.788797170036955e-16,128,3.253496425039622,PASS_NUMERICAL
16,2822,9,6,9,7925422620672.0,2.851885394505871e-15,6.587311868353321e-15,2.7851725520127583e-16,129,3.0125139321351138,PASS_NUMERICAL
16,2823,9,6,9,7705271992320.0,1.4432899320127037e-15,5.436533160617056e-15,2.841600081196577e-16,130,3.4120798543665134,PASS_NUMERICAL
16,2824,9,6,9,9026175762432.0,1.627170620466245e-15,4.916534489895802e-15,5.364134017832602e-16,134,2.6288729580431163,PASS_NUMERICAL
16,2825,9,6,9,8255648563200.0,1.7763568394002505e-15,4.630206257143427e-15,1.2020103326944888e-15,137,2.7982276685678222,PASS_NUMERICAL
16,2826,9,6,9,7595196678144.0,2.1475876632592868e-15,7.477199180100218e-15,6.561676558289564e-16,135,2.859100411430391,PASS_NUMERICAL
16,2827,9,6,9,7705271992320.0,1.6422026827062077e-15,4.809825287292612e-15,2.067269720284673e-16,133,2.7032114864975454,PASS_NUMERICAL
16,2828,9,6,9,9026175762432.0,1.887379141862766e-15,5.1921044701650755e-15,6.094339928418593e-16,127,2.450461316324259,PASS_NUMERICAL
16,2829,9,6,9,9026175762432.0,1.6653345369377348e-15,4.749225376368306e-15,7.5328994305586e-16,139,3.725958869463887,PASS_NUMERICAL
16,2830,9,6,9,8145573249024.0,2.275957200481571e-15,6.123384606579842e-15,3.050262727251704e-16,133,2.999609751898938,PASS_NUMERICAL
16,2831,9,6,9,9026175762432.0,1.887379141862766e-15,5.7920916182580306e-15,4.969643583819206e-16,126,2.8195978771068217,PASS_NUMERICAL
16,2832,9,6,9,8585874505728.0,1.4432899320127037e-15,4.503426905854881e-15,4.0581599288971823e-16,123,2.436060810927008,PASS_NUMERICAL
16,2833,9,6,9,7925422620672.0,1.7763568394002505e-15,4.6797091283899205e-15,1.3278862585133079e-16,135,2.881268787222341,PASS_NUMERICAL
16,2834,9,6,9,8255648563200.0,2.664535259100376e-15,5.205324371975805e-15,8.216656187063113e-16,134,2.6804884581331008,PASS_NUMERICAL
16,2835,9,6,9,7925422620672.0,1.7208456881689926e-15,5.0441141484961375e-15,5.186857335704364e-16,135,3.234866063548738,PASS_NUMERICAL
16,2836,9,6,9,7705271992320.0,1.609823385706477e-15,4.539068696925531e-15,3.234943181264365e-16,130,2.650431220624317,PASS_NUMERICAL
16,2837,9,6,9,7815347306496.0,1.7208456881689926e-15,4.993173544989934e-15,3.0044738753567886e-16,132,2.4449478193862104,PASS_NUMERICAL
16,2838,9,6,9,8255648563200.0,1.856154119295184e-15,4.483865028331693e-15,1.0283743354882292e-15,131,3.4183402438098605,PASS_NUMERICAL
16,2839,9,6,9,8475799191552.0,1.700029006457271e-15,4.637645819085976e-15,4.971375790217141e-16,127,3.4169783390968678,PASS_NUMERICAL
16,2840,9,6,9,8806025134080.0,1.7763568394002505e-15,5.076825924656772e-15,6.347243532946523e-16,128,3.3826814922730795,PASS_NUMERICAL
16,2841,9,6,9,8365723877376.0,1.887379141862766e-15,5.8133721653211e-15,4.858535091123723e-16,127,2.8848220348493565,PASS_NUMERICAL
16,2842,9,6,9,9906778275840.0,1.4988010832439613e-15,4.254913191531334e-15,2.4820335594772823e-16,141,3.1457377144937726,PASS_NUMERICAL
16,2843,9,6,9,7815347306496.0,1.5543122344752194e-15,4.557745155530406e-15,6.112742770571743e-16,128,3.650867605298287,PASS_NUMERICAL
16,2844,9,6,9,11447832674304.0,1.1136924715771102e-15,3.0318347285102257e-15,6.812124111964019e-16,133,1.6687199393342138,PASS_NUMERICAL
16,2845,9,6,9,10567230160896.0,1.22295299109464e-15,3.4691635798358218e-15,1.2447408926268478e-16,136,2.0403710259948222,PASS_NUMERICAL
16,2846,9,6,9,11888133931008.0,1.2212453270876722e-15,3.285052920040409e-15,7.977710129493265e-17,140,2.397055190810216,PASS_NUMERICAL
16,2847,9,6,9,11447832674304.0,1.3565537582138633e-15,2.8490262971119798e-15,3.705577870890466e-16,130,1.99448300677416,PASS_NUMERICAL
16,2848,9,6,9,12878811758592.0,1.4432899320127037e-15,3.4554071003113764e-15,4.598617245275376e-16,128,1.6339387798908196,PASS_NUMERICAL
16,2849,9,6,9,10567230160896.0,1.4432899320127037e-15,3.331475989888551e-15,3.3792918774292853e-16,134,2.06897437138897,PASS_NUMERICAL
16,2850,9,6,9,13209037701120.0,9.17668718791731e-16,2.897576264650132e-15,3.131617309781086e-16,133,1.640504742308399,PASS_NUMERICAL
16,2851,9,7,8,12878811758592.0,1.4697444650213498e-15,3.363267102675621e-15,2.565495838438975e-16,132,2.25752723137323,PASS_NUMERICAL
16,2852,9,7,8,12108284559360.0,1.054711873393899e-15,2.6784317803358146e-15,2.0220229749031534e-16,129,2.3810617053876464,PASS_NUMERICAL
16,2853,9,7,8,12658661130240.0,1.7763568394002505e-15,4.2673777966065215e-15,1.4138184770797502e-16,133,2.1184028085012496,PASS_NUMERICAL
16,2854,9,7,8,10126928904192.0,1.5664552988070568e-15,4.4729179427377935e-15,4.356222649056623e-16,131,3.264848422964294,PASS_NUMERICAL
16,2855,9,7,8,11227682045952.0,1.4432899320127037e-15,3.733604608720329e-15,2.1717425157332232e-16,135,2.123065610874773,PASS_NUMERICAL
16,2856,9,7,8,12108284559360.0,1.4051260155412137e-15,3.0235786040385308e-15,3.983269545891316e-16,136,2.299779674242728,PASS_NUMERICAL
16,2857,9,7,8,11117606731776.0,1.1449174941446929e-15,3.1350846520209185e-15,3.1339786851439877e-16,132,3.1949056774979,PASS_NUMERICAL
16,2858,9,7,8,10677305475072.0,9.55832635263221e-16,3.1370150557365207e-15,2.062668815067702e-16,138,1.9995117538325489,PASS_NUMERICAL
16,2859,9,7,8,11557907988480.0,1.7763568394002505e-15,3.436067027869362e-15,9.692216384428628e-17,136,2.4340751303799597,PASS_NUMERICAL
16,2860,9,7,8,15850845241344.0,1.1102230246251563e-15,2.586697716788559e-15,3.790043281925252e-16,138,1.5359776836459076,PASS_NUMERICAL
16,2861,9,7,8,11447832674304.0,1.2212453270876722e-15,3.0815001974398687e-15,2.97017020794467e-16,135,1.7879612720621405,PASS_NUMERICAL
16,2862,9,7,8,12328435187712.0,1.4461088576611658e-15,3.126320999707989e-15,2.818478699010125e-16,134,2.4910888550778485,PASS_NUMERICAL
16,2863,9,7,8,10897456103424.0,2.4424906541753444e-15,4.013122005985409e-15,1.4720717051060767e-16,133,2.9027007004194463,PASS_NUMERICAL
16,2864,9,7,8,10457154846720.0,1.2714537363548308e-15,3.3172673793059504e-15,2.5032659638695004e-16,129,2.219883577382969,PASS_NUMERICAL
16,2865,9,7,8,11447832674304.0,1.0408340855860845e-15,3.1362986524691768e-15,2.1030709805527183e-16,131,2.058430609452453,PASS_NUMERICAL
16,2866,9,7,8,9906778275840.0,1.942890293094024e-15,4.230988764449293e-15,5.406676434536423e-16,136,2.581626488969424,PASS_NUMERICAL
16,2867,9,7,8,11998209245184.0,1.1102230246251563e-15,3.6530896756414855e-15,3.313205628636478e-16,136,2.976365926777893,PASS_NUMERICAL
16,2868,9,7,8,11557907988480.0,1.0729264698916552e-15,3.2872670235378025e-15,4.149156219232777e-16,123,2.0090554983227222,PASS_NUMERICAL
16,2869,9,7,8,10677305475072.0,1.5543122344752194e-15,3.4399959959729856e-15,1.865358298333821e-16,133,2.1575871710340797,PASS_NUMERICAL
16,2870,9,7,8,11778058616832.0,9.577841991736946e-16,3.2138147077066177e-15,5.199208070263953e-16,137,2.1532425885332627,PASS_NUMERICAL
16,2871,9,7,8,11337757360128.0,8.881784197001252e-16,3.052341138144637e-15,2.4130524357331023e-16,139,2.350975815474542,PASS_NUMERICAL
16,2872,9,7,8,10237004218368.0,1.2490009027033013e-15,3.653402805092368e-15,6.811870653716655e-16,128,2.1458075996953987,PASS_NUMERICAL
16,2873,9,7,8,13649338957824.0,1.1102230246251563e-15,2.716809600350379e-15,5.251624919807873e-16,136,1.5188071679729749,PASS_NUMERICAL
16,2874,9,7,8,10347079532544.0,1.4988010832439613e-15,4.093274584154434e-15,3.1687667668727023e-16,133,2.5084942950870954,PASS_NUMERICAL
16,2875,9,7,8,11227682045952.0,1.304512053934559e-15,3.184891975736841e-15,3.012674382219319e-16,132,2.586482801176716,PASS_NUMERICAL
16,2876,9,7,8,10787380789248.0,9.45641134841857e-16,3.139850371836779e-15,1.825376321486656e-16,137,2.413275901697031,PASS_NUMERICAL
16,2877,9,7,8,11227682045952.0,1.3183898417423734e-15,3.1998249756286704e-15,2.6530374313326643e-16,138,2.4771105793985804,PASS_NUMERICAL
16,2878,9,7,8,12218359873536.0,1.6649008560687406e-15,3.757715378280996e-15,7.316062649063531e-16,132,2.5354178984338827,PASS_NUMERICAL
16,2879,9,7,8,11007531417600.0,8.478460988836646e-16,2.6436222667911802e-15,1.3670968486577156e-16,133,3.1001952885831483,PASS_NUMERICAL
16,2880,9,7,8,12218359873536.0,1.4432899320127037e-15,3.313450731454957e-15,3.049660332551909e-16,133,2.418410106161464,PASS_NUMERICAL
16,2881,9,7,8,10787380789248.0,1.1256186954744509e-15,3.2617854793116515e-15,4.600880558317725e-16,135,2.526352779811185,PASS_NUMERICAL
16,2882,9,7,8,14529941471232.0,6.765421556309549e-16,2.335377343259551e-15,2.58583412927576e-16,132,1.7638935952488757,PASS_NUMERICAL
16,2883,9,7,8,12548585816064.0,1.3199077247838529e-15,3.0910925305363487e-15,4.001498320275457e-16,134,1.841283670932588,PASS_NUMERICAL
16,2884,9,7,8,12218359873536.0,1.3322676295501878e-15,2.844636805774108e-15,1.878170006037844e-16,132,1.8774094512175523,PASS_NUMERICAL
16,2885,9,7,8,11227682045952.0,2.1094237467877974e-15,4.411068975046141e-15,7.238052348209757e-16,135,2.199012686898338,PASS_NUMERICAL
16,2886,9,7,8,12548585816064.0,9.43689570931383e-16,2.657235830711778e-15,2.348378427972849e-16,140,2.001961797681761,PASS_NUMERICAL
16,2887,9,7,8,16841523068928.0,8.604228440844963e-16,2.410272034333489e-15,5.030487956376988e-16,128,1.5150505322642789,PASS_NUMERICAL
16,2888,9,7,8,13869489586176.0,8.049116928532385e-16,2.5021566297824628e-15,2.691856793747254e-16,133,1.4870915028959115,PASS_NUMERICAL
16,2889,9,7,8,10567230160896.0,1.4432899320127037e-15,4.577504857841242e-15,1.978732834227245e-16,140,3.090089318792652,PASS_NUMERICAL
16,2890,9,7,8,11667983302656.0,1.6653345369377348e-15,3.693961402798496e-15,1.2116919700463536e-16,138,2.122300088908273,PASS_NUMERICAL
16,2891,9,7,8,11117606731776.0,1.1102230246251563e-15,3.4331318152604987e-15,4.101268883485819e-16,132,2.3198287010941385,PASS_NUMERICAL
16,2892,9,7,8,11337757360128.0,1.7763568394002505e-15,3.7681336416638994e-15,5.551620997756573e-16,128,2.2814737951142696,PASS_NUMERICAL
16,2893,9,7,8,10126928904192.0,1.3322676295501878e-15,3.327060803094015e-15,6.19683958880748e-16,139,2.493551172796605,PASS_NUMERICAL
16,2894,9,7,8,11447832674304.0,2.2065682614424986e-15,3.751455339117182e-15,2.71656528538698e-16,139,2.065834580353351,PASS_NUMERICAL
16,2895,9,7,8,11117606731776.0,1.1102230246251563e-15,3.4371679665030247e-15,2.1859977005249922e-16,124,2.4095950021807067,PASS_NUMERICAL
16,2896,9,7,8,11667983302656.0,1.4515298685235933e-15,3.259639267142316e-15,2.478343665813269e-16,132,2.4232963653289112,PASS_NUMERICAL
16,2897,9,7,8,11337757360128.0,1.7763568394002505e-15,3.958057427280316e-15,4.746503497118151e-16,134,2.585183880791793,PASS_NUMERICAL
16,2898,9,7,8,10897456103424.0,1.2179927205702157e-15,3.9951672740979e-15,4.908442146147183e-16,143,2.407767724177177,PASS_NUMERICAL
16,2899,9,7,8,11117606731776.0,1.5543122344752194e-15,3.449027997766385e-15,2.5874729239537797e-16,129,2.0952011808784543,PASS_NUMERICAL
16,2900,9,7,8,10347079532544.0,1.3877787807814457e-15,4.211416159517791e-15,4.521757532310621e-16,132,2.5928036741619764,PASS_NUMERICAL
16,2901,9,7,8,10897456103424.0,1.379322003836059e-15,3.9078196452758455e-15,5.359188426193145e-16,132,2.364871962042353,PASS_NUMERICAL
16,2902,9,7,8,10677305475072.0,1.7763568394002505e-15,3.906775273723539e-15,2.446241460618584e-16,128,2.5385730968458056,PASS_NUMERICAL
16,2903,9,7,8,10897456103424.0,1.3322676295501878e-15,3.3610664801769903e-15,3.839976943065121e-16,135,2.1656637294935424,PASS_NUMERICAL
16,2904,9,7,8,11557907988480.0,1.3600232051658168e-15,3.758468703227182e-15,3.1440963279320647e-16,127,2.4903581474158645,PASS_NUMERICAL
16,2905,9,7,8,11337757360128.0,1.5198346053901801e-15,4.007665730429263e-15,3.617242115662503e-16,137,2.587220005925196,PASS_NUMERICAL
16,2906,9,7,8,11337757360128.0,1.6618650899857812e-15,3.655034119093135e-15,3.075289090563347e-16,134,1.96384653188166,PASS_NUMERICAL
16,2907,9,7,8,11117606731776.0,1.27675647831893e-15,3.573293420705956e-15,1.5297272313618583e-16,136,2.9122934206930813,PASS_NUMERICAL
16,2908,9,7,8,14529941471232.0,8.881784197001252e-16,1.7603364891059417e-15,3.502753571646883e-17,136,1.6617171103996549,PASS_NUMERICAL
16,2909,9,7,8,10567230160896.0,1.3392065234540949e-15,4.438075971380224e-15,4.97792254688051e-16,137,2.017468348887314,PASS_NUMERICAL
16,2910,9,7,8,11778058616832.0,1.2351231148954868e-15,4.296019927846231e-15,2.4593556941413555e-16,139,2.4669549637940187,PASS_NUMERICAL
16,2911,9,7,8,11447832674304.0,7.2164496600635185e-16,2.6910743859772635e-15,3.732124814954836e-16,131,2.8248843544961053,PASS_NUMERICAL
16,2912,9,7,8,10787380789248.0,7.316196259932184e-16,2.8861806953177506e-15,1.6174149235098824e-16,133,2.183073337642402,PASS_NUMERICAL
16,2913,9,7,8,11557907988480.0,8.604228440844963e-16,2.9717615923687912e-15,3.009083813400368e-16,132,2.4021827219234013,PASS_NUMERICAL
16,2914,9,7,8,10126928904192.0,1.4137996329210978e-15,3.845813328746174e-15,2.2561209815094844e-16,133,3.0333995979664143,PASS_NUMERICAL
16,2915,9,7,8,10567230160896.0,9.855397747893237e-16,2.7672320302784614e-15,4.2235527127729743e-16,136,2.629394854848953,PASS_NUMERICAL
16,2916,9,7,8,10787380789248.0,2.8310687127941488e-15,6.014907838912363e-15,5.216686008821629e-16,133,2.511076646151364,PASS_NUMERICAL
16,2917,9,7,8,11007531417600.0,2.3696322681843185e-15,4.353238488919326e-15,2.3275181472083766e-16,131,2.565862259470153,PASS_NUMERICAL
16,2918,9,7,8,11227682045952.0,9.191866018332109e-16,2.7368669076376748e-15,4.786810320049073e-16,133,2.9276977318898214,PASS_NUMERICAL
