shell,profile_id,first_size,second_size,rest_size,linf_residual,l2_residual,resnorm,nonzero_coefficients,max_scaled_coefficient,status
12,2375,8,8,8,1.9984014443252818e-15,4.326391729084724e-15,7.910051880428218e-16,82,2.7528082808313306,PASS_NUMERICAL
12,2376,8,8,8,1.7728873924482969e-15,4.1748385060911154e-15,5.873133881509469e-16,79,2.8854976949818787,PASS_NUMERICAL
12,2377,8,8,8,1.7208456881689926e-15,4.230637061423956e-15,6.253511724391704e-16,76,2.7180868899862722,PASS_NUMERICAL
12,2378,8,8,8,1.9984014443252818e-15,4.974103316384463e-15,1.8266140873350478e-16,82,2.3335833920452784,PASS_NUMERICAL
12,2379,8,8,8,1.887379141862766e-15,4.3695323398046585e-15,8.964902828767738e-16,80,2.6945774974989525,PASS_NUMERICAL
12,2380,8,8,8,1.9984014443252818e-15,4.697733085923699e-15,5.611903586814114e-16,76,2.718086889986275,PASS_NUMERICAL
12,2381,8,8,8,1.9845236565174673e-15,5.162225110637234e-15,7.986723433607286e-16,83,2.356926843811223,PASS_NUMERICAL
12,2382,8,8,8,2.1094237467877974e-15,5.00987839241708e-15,6.586011291506054e-16,81,2.5555848634280944,PASS_NUMERICAL
12,2383,8,8,8,1.5543122344752192e-15,5.023625725682477e-15,3.69641958785715e-16,82,2.723439830627737,PASS_NUMERICAL
12,2384,8,8,8,1.887379141862766e-15,4.719784154332272e-15,1.065842775297091e-15,78,2.6667732980659284,PASS_NUMERICAL
12,2385,8,8,8,3.552713678800501e-15,5.7595157033895556e-15,1.1351023907200054e-15,83,2.3641098234630324,PASS_NUMERICAL
12,2386,8,8,8,1.5543122344752192e-15,4.972748858965691e-15,1.1963695811282687e-15,81,2.416255400055509,PASS_NUMERICAL
12,2387,8,8,8,1.6757428777935957e-15,3.973472431411849e-15,1.081915861515796e-15,81,2.655987086069147,PASS_NUMERICAL
12,2388,8,8,8,2.4424906541753444e-15,5.2198689237357616e-15,1.0629781059115855e-15,81,2.7055221727860634,PASS_NUMERICAL
12,2389,8,8,8,1.457167719820518e-15,4.0538343893608766e-15,4.2766669438109426e-16,81,2.1961198037893808,PASS_NUMERICAL
12,2390,8,8,8,1.4432899320127035e-15,4.300061444909003e-15,4.849807597281527e-16,81,2.761343516649097,PASS_NUMERICAL
12,2391,8,8,8,2.6645352591003757e-15,4.8701787344256525e-15,7.113209565337082e-16,82,2.7594681541234194,PASS_NUMERICAL
12,2392,8,8,8,1.5144135945277526e-15,4.144899262219787e-15,3.4083186619620034e-16,83,2.7929841173486527,PASS_NUMERICAL
12,2393,8,8,8,1.5543122344752192e-15,4.029024745193221e-15,5.613949725704828e-16,82,2.6824326841149158,PASS_NUMERICAL
12,2394,8,8,8,2.886579864025407e-15,5.552398083512399e-15,8.64611796837482e-16,81,2.705522172786065,PASS_NUMERICAL
12,2395,8,8,8,1.7763568394002505e-15,4.9580627523960706e-15,2.3036459212785686e-16,76,2.9203104181302715,PASS_NUMERICAL
12,2396,8,8,8,2.1163626406917047e-15,4.988794585091103e-15,7.604295224287539e-16,83,3.027768210302507,PASS_NUMERICAL
12,2397,8,8,8,8.881784197001252e-16,2.5831126083323948e-15,5.172984883791833e-16,81,1.314577400160457,PASS_NUMERICAL
12,2398,8,8,8,1.339206523454095e-15,2.6428760793926978e-15,6.672470420357421e-16,80,1.1742885731885666,PASS_NUMERICAL
12,2399,8,8,8,1.5543122344752192e-15,4.3517031709460275e-15,5.245512201229091e-16,82,2.720841339132901,PASS_NUMERICAL
12,2400,8,8,8,1.124100812432971e-15,2.969384470317181e-15,2.9674105878287684e-16,80,2.2244737331668265,PASS_NUMERICAL
12,2401,8,8,8,1.457167719820518e-15,4.006897266806227e-15,6.993272228706991e-16,82,2.718456417958009,PASS_NUMERICAL
12,2402,8,8,8,2.220446049250313e-15,4.940565373954239e-15,1.0825772822805618e-15,78,2.6667732980659293,PASS_NUMERICAL
12,2403,8,8,8,1.6410484082740595e-15,4.131081977975327e-15,6.927663904165258e-16,81,2.7055221727860643,PASS_NUMERICAL
12,2404,8,8,8,1.9984014443252818e-15,4.863841153664104e-15,5.794886801764384e-16,80,2.7851536416796314,PASS_NUMERICAL
12,2405,8,8,8,1.9984014443252818e-15,4.739946979666025e-15,7.897463460067265e-16,78,2.666773298065929,PASS_NUMERICAL
12,2406,8,8,8,1.9984014443252818e-15,4.431843028340664e-15,7.724367216107489e-16,81,2.7227467316231304,PASS_NUMERICAL
12,2407,8,8,8,2.220446049250313e-15,4.166289518356422e-15,8.578649935281803e-16,82,2.7184564179580106,PASS_NUMERICAL
12,2408,8,8,8,1.9984014443252818e-15,5.083643860466008e-15,9.2090519165684e-16,80,3.082461208567707,PASS_NUMERICAL
12,2409,8,8,8,1.5959455978986625e-15,4.808104759269482e-15,6.53840099116419e-16,82,2.764836486559528,PASS_NUMERICAL
12,2410,8,8,8,1.7763568394002505e-15,4.707495598972095e-15,4.197590825953658e-16,81,2.705522172786064,PASS_NUMERICAL
12,2411,8,8,8,2.7547408798511697e-15,5.2862080675902176e-15,9.288246865062006e-16,80,3.0824612085677052,PASS_NUMERICAL
12,2412,8,8,8,1.4988010832439613e-15,4.336593259535553e-15,5.828361511770375e-16,83,2.762978531149131,PASS_NUMERICAL
12,2413,8,8,8,2.3314683517128287e-15,5.384911746259424e-15,9.844526016561083e-16,78,2.899982460754327,PASS_NUMERICAL
12,2414,8,8,8,2.067790383364354e-15,5.3106412814440695e-15,9.204373373228436e-16,80,2.7380930287935623,PASS_NUMERICAL
12,2415,8,8,8,9.43689570931383e-16,2.444450301753565e-15,6.833579251939131e-16,82,1.0969364645586996,PASS_NUMERICAL
12,2416,8,8,8,6.661338147750939e-16,1.7609500280522331e-15,4.840582550338501e-16,82,1.0630904147509188,PASS_NUMERICAL
12,2417,8,8,8,6.245004513516506e-16,2.0141619677390647e-15,4.321185367974145e-16,76,1.2193407752318992,PASS_NUMERICAL
12,2418,8,8,8,6.661338147750939e-16,2.1783822587443047e-15,5.368964735030039e-16,82,1.0630904147509175,PASS_NUMERICAL
12,2419,8,8,8,9.992007221626409e-16,2.4092622312771366e-15,5.970513925095429e-16,80,1.1742885731885688,PASS_NUMERICAL
12,2420,8,8,8,4.440892098500626e-16,1.0166662722632347e-15,2.1393940925860233e-16,76,0.5960632969775496,PASS_NUMERICAL
12,2421,8,9,7,9.43689570931383e-16,3.021521643984954e-15,5.497863504300037e-16,78,1.7618643105120737,PASS_NUMERICAL
12,2422,8,9,7,1.0139458717084437e-15,2.733443101665552e-15,4.587508056157548e-16,81,1.5834473556377986,PASS_NUMERICAL
12,2423,8,9,7,9.449906135383657e-16,2.7950185255307457e-15,7.378755038596254e-16,82,1.800365869813757,PASS_NUMERICAL
12,2424,8,9,7,7.771561172376096e-16,2.3293016040844874e-15,3.295321392113324e-16,82,1.8714991066201179,PASS_NUMERICAL
12,2425,8,9,7,1.9984014443252818e-15,3.5897042399215864e-15,6.82469204190987e-16,78,1.8036084647125454,PASS_NUMERICAL
12,2426,8,9,7,1.2299189444675562e-15,3.166261010437078e-15,7.993996886459578e-16,77,2.0952742478505937,PASS_NUMERICAL
12,2427,8,9,7,1.317522480004385e-15,3.2504191450934376e-15,6.130310358807503e-16,80,1.9437555803063744,PASS_NUMERICAL
12,2428,8,9,7,1.5543122344752192e-15,3.113542613146613e-15,1.1398759395508394e-16,79,2.4072940118604826,PASS_NUMERICAL
12,2429,8,9,7,8.881784197001252e-16,2.609756375948343e-15,6.574170432912388e-16,78,2.6896928639424234,PASS_NUMERICAL
12,2430,8,9,7,1.5178830414797062e-15,2.9337635181016637e-15,4.1757065628681834e-16,81,2.4088050832472407,PASS_NUMERICAL
12,2431,8,9,7,1.2212453270876722e-15,3.5086623570510266e-15,6.795520377472408e-16,79,1.8730006265828132,PASS_NUMERICAL
12,2432,8,9,7,8.881784197001252e-16,2.4349797784532832e-15,2.7898086312605495e-16,80,1.8971882726192204,PASS_NUMERICAL
12,2433,8,9,7,8.846019386179969e-16,2.8187678773371592e-15,1.0990696130215834e-16,82,2.311471894342326,PASS_NUMERICAL
12,2434,8,9,7,8.881784197001252e-16,2.259326706769511e-15,3.6184610362256683e-16,82,2.4384575791819287,PASS_NUMERICAL
12,2435,8,9,7,1.6653345369377348e-15,3.0149756369010865e-15,2.288698056584576e-16,81,2.4092601452338838,PASS_NUMERICAL
12,2436,8,9,7,1.1145598333150986e-15,2.91236230442911e-15,3.586040438268808e-16,81,2.386988983493083,PASS_NUMERICAL
12,2437,8,9,7,1.3322676295501878e-15,3.0349697711172997e-15,2.828087291238576e-16,81,2.036999627087989,PASS_NUMERICAL
12,2438,8,9,7,8.881784197001252e-16,2.79967142544075e-15,4.548172540274451e-16,81,2.625849883962409,PASS_NUMERICAL
12,2439,8,9,7,1.0061396160665481e-15,3.1823010175426623e-15,7.540246637231959e-17,80,2.5488797467216235,PASS_NUMERICAL
12,2440,8,9,7,9.992007221626409e-16,2.4100300672449595e-15,2.005114444253135e-16,81,1.8955636990928617,PASS_NUMERICAL
12,2441,8,9,7,1.0547118733938987e-15,2.9374724463141247e-15,1.4866401797456238e-16,80,2.2089720152318564,PASS_NUMERICAL
12,2442,8,9,7,1.3322676295501878e-15,3.1373758821302326e-15,2.8303157492693467e-16,78,2.582784605147846,PASS_NUMERICAL
12,2443,8,9,7,1.0096090630185017e-15,2.709075159950778e-15,5.990096772065942e-16,81,1.666639652141021,PASS_NUMERICAL
12,2444,8,9,7,9.71445146547012e-16,2.367340609275755e-15,2.0447798412542925e-16,78,2.5999991289698303,PASS_NUMERICAL
12,2445,8,9,7,1.1102230246251565e-15,3.1107292339602073e-15,4.645148044461028e-16,81,1.7829698599102546,PASS_NUMERICAL
12,2446,8,9,7,1.3322676295501878e-15,2.787640396383641e-15,6.820776627499185e-16,80,1.595448871493192,PASS_NUMERICAL
12,2447,8,9,7,7.91033905045424e-16,2.354956336049365e-15,4.788840499900468e-16,74,1.7286950008166664,PASS_NUMERICAL
12,2448,8,9,7,1.1041514924592377e-15,2.43579123270485e-15,6.176652294289795e-16,84,2.025907498491288,PASS_NUMERICAL
12,2449,8,9,7,1.1102230246251565e-15,2.6492151982766385e-15,1.1046833474124535e-16,80,1.7008486379426782,PASS_NUMERICAL
12,2450,8,9,7,1.1102230246251565e-15,2.8815159585340865e-15,1.9520853294761589e-16,77,2.0483223187895963,PASS_NUMERICAL
12,2451,8,9,7,1.5525775109992423e-15,3.0999524947021957e-15,9.245818401652232e-16,81,1.9378725977232611,PASS_NUMERICAL
12,2452,8,9,7,1.2212453270876722e-15,3.569118020652874e-15,6.169077257350319e-16,80,2.19976166314207,PASS_NUMERICAL
12,2453,8,9,7,1.2212453270876722e-15,3.0938273721511492e-15,1.8436774899826598e-16,78,2.065802077617746,PASS_NUMERICAL
12,2454,8,9,7,1.1102230246251565e-15,2.8964707403771893e-15,4.587906953707774e-16,79,2.2842372829144515,PASS_NUMERICAL
12,2455,8,9,7,8.049116928532385e-16,2.377518914264103e-15,4.109453521006208e-17,79,2.2641425005575027,PASS_NUMERICAL
12,2456,8,9,7,1.2212453270876722e-15,3.1416002521115522e-15,2.0314050433976843e-16,78,2.2973291386387293,PASS_NUMERICAL
12,2457,8,9,7,1.3322676295501878e-15,3.482672604115626e-15,3.123578666110502e-16,83,2.320080289179254,PASS_NUMERICAL
12,2458,8,9,7,9.662409761190816e-16,2.2523593855604252e-15,2.4459527408218773e-16,82,1.9359458521383954,PASS_NUMERICAL
12,2459,8,9,7,8.187894806610529e-16,2.818475682308217e-15,1.3985195224849121e-16,78,2.3366053353200607,PASS_NUMERICAL
12,2460,8,9,7,9.159339953157541e-16,2.4941151641857647e-15,2.856991838508732e-16,81,2.3685845210769023,PASS_NUMERICAL
12,2461,8,9,7,1.3322676295501878e-15,3.109416291369335e-15,4.03340230694109e-16,83,1.9332999072998096,PASS_NUMERICAL
12,2462,8,9,7,1.0885389811754465e-15,3.0990161434481938e-15,7.013933666880257e-16,83,1.715570539646624,PASS_NUMERICAL
12,2463,8,9,7,1.457167719820518e-15,2.9224571310304053e-15,4.800468561851459e-16,79,2.6349269657686767,PASS_NUMERICAL
12,2464,8,9,7,1.1934897514720433e-15,2.904972798698753e-15,1.6070240251607762e-16,82,2.036331526966051,PASS_NUMERICAL
12,2465,8,9,7,8.72565908416334e-16,2.4306512604508844e-15,5.03269553760291e-16,81,1.9226397921070355,PASS_NUMERICAL
12,2466,8,9,7,1.5543122344752192e-15,3.010861183311449e-15,2.483023820647091e-16,80,2.6429866053350053,PASS_NUMERICAL
12,2467,8,9,7,1.0408340855860843e-15,2.69234782174826e-15,1.3567126045925612e-16,82,2.222160420298574,PASS_NUMERICAL
12,2468,8,9,7,7.216449660063518e-16,2.5322564338980924e-15,1.4092277725111875e-16,80,2.26114781133186,PASS_NUMERICAL
12,2469,8,9,7,1.1657341758564144e-15,2.8656088729703507e-15,5.731119750020754e-16,86,1.734583110417672,PASS_NUMERICAL
12,2470,8,9,7,1.6653345369377348e-15,2.7237568214355222e-15,3.5994275633455606e-16,79,2.4572100800384096,PASS_NUMERICAL
12,2471,8,9,7,1.1518563880486e-15,2.8383436103875836e-15,1.8022016578511213e-16,78,2.5675166254069794,PASS_NUMERICAL
12,2472,8,9,7,1.0061396160665481e-15,2.9520454461506407e-15,5.169614288885181e-16,80,2.2182627959773997,PASS_NUMERICAL
12,2473,8,9,7,1.4432899320127035e-15,3.1410893905352635e-15,1.3623406694150855e-16,79,2.2597384479775964,PASS_NUMERICAL
12,2474,8,9,7,1.3322676295501878e-15,3.001784662259814e-15,4.821461601434983e-16,81,2.261553180667266,PASS_NUMERICAL
12,2475,8,9,7,1.1379786002407855e-15,2.7481604491879553e-15,9.164879325530783e-16,80,2.3231778741835734,PASS_NUMERICAL
12,2476,8,9,7,1.5543122344752192e-15,3.447230758568336e-15,4.0460579538905155e-16,80,2.219337326091463,PASS_NUMERICAL
12,2477,8,9,7,9.992007221626409e-16,3.0264051903699973e-15,8.164851976619664e-16,81,1.8833646035752154,PASS_NUMERICAL
12,2478,8,9,7,1.2212453270876722e-15,2.8677445612319723e-15,3.5720506467509086e-16,79,2.6960747044016045,PASS_NUMERICAL
12,2479,8,9,7,9.992007221626409e-16,2.65575840477149e-15,3.7074913353481286e-16,82,2.2723004254579426,PASS_NUMERICAL
12,2480,8,9,7,9.992007221626409e-16,2.4740749408792623e-15,1.2878292038633936e-16,81,2.4276098931877237,PASS_NUMERICAL
12,2481,8,9,7,1.007874339542525e-15,2.9884547913845284e-15,5.385707548513482e-16,80,1.5610358936944162,PASS_NUMERICAL
12,2482,8,9,7,1.3877787807814457e-15,3.678878560616174e-15,4.803025046902502e-16,82,1.5473725695421705,PASS_NUMERICAL
12,2483,8,9,7,1.0356299151581538e-15,2.988512596511713e-15,3.166021766927954e-16,79,2.57530198365932,PASS_NUMERICAL
12,2484,8,9,7,1.4432899320127035e-15,3.0383371104035025e-15,2.0576444653772696e-16,82,2.3381570772439164,PASS_NUMERICAL
12,2485,8,9,7,1.887379141862766e-15,3.106686274600205e-15,1.241272784705581e-16,83,2.492873176735209,PASS_NUMERICAL
12,2486,8,9,7,1.2923689896027213e-15,2.9248447054058164e-15,3.4881337044814466e-16,79,2.042447577209653,PASS_NUMERICAL
12,2487,8,9,7,1.1102230246251565e-15,2.8365475104508643e-15,4.903367183867646e-16,81,2.5910628300805087,PASS_NUMERICAL
12,2488,8,9,7,1.790234627208065e-15,3.3652028294255103e-15,2.067077442492178e-16,82,2.523972355161863,PASS_NUMERICAL
12,2489,8,9,7,8.881784197001252e-16,2.8768699922071608e-15,5.517571338245529e-16,81,2.2238717041449383,PASS_NUMERICAL
12,2490,8,9,7,9.80118763926896e-16,2.8839418986698185e-15,4.610224310757896e-16,79,2.3534021151819666,PASS_NUMERICAL
12,2491,8,9,7,8.881784197001252e-16,2.870227193465505e-15,2.3750470196679866e-16,80,2.5250689245700992,PASS_NUMERICAL
12,2492,8,9,7,1.3322676295501878e-15,3.364668196102467e-15,5.94231259494188e-16,78,2.5317915705993697,PASS_NUMERICAL
12,2493,8,9,7,1.2212453270876722e-15,3.0446119835379094e-15,2.8059108735845966e-16,80,2.677611892280192,PASS_NUMERICAL
12,2494,8,9,7,1.6158949178723958e-15,3.5155121841517858e-15,4.004175181971349e-16,79,1.9723688607101126,PASS_NUMERICAL
12,2495,8,9,7,1.2490009027033011e-15,3.350268019418028e-15,5.297025433241537e-16,81,1.9224051138205638,PASS_NUMERICAL
12,2496,8,9,7,7.771561172376096e-16,2.4912230426552523e-15,2.352829829670262e-16,81,2.209355407101811,PASS_NUMERICAL
12,2497,8,9,7,1.0547118733938987e-15,2.679731525543318e-15,5.666906375263008e-16,76,1.9816286988353367,PASS_NUMERICAL
12,2498,8,9,7,1.259409243559162e-15,2.9562151281422857e-15,6.199999259092165e-16,79,2.6334331007367164,PASS_NUMERICAL
12,2499,8,9,7,6.661338147750939e-16,1.621295198793555e-15,4.076996924850813e-16,82,0.8715132309876971,PASS_NUMERICAL
12,2500,8,9,7,4.440892098500626e-16,1.243608602565878e-15,2.6872093410819973e-16,82,0.8129361095001588,PASS_NUMERICAL
12,2501,8,9,7,7.24247051220317e-16,1.406630659129901e-15,3.4521386344700936e-16,77,0.958983145212574,PASS_NUMERICAL
12,2502,8,10,6,8.881784197001252e-16,2.271809621425286e-15,9.856770877890305e-17,79,1.192601144203482,PASS_NUMERICAL
12,2503,8,10,6,1.3600232051658168e-15,2.9826425859919486e-15,4.9483945083869105e-16,83,1.8625685936655874,PASS_NUMERICAL
12,2504,8,10,6,1.5543122344752192e-15,2.984787407380007e-15,6.674615931329707e-16,83,1.658376888795179,PASS_NUMERICAL
12,2505,8,10,6,7.016956460326185e-16,1.9658995064496557e-15,5.162402791212295e-16,78,1.216515302383853,PASS_NUMERICAL
12,2506,8,10,6,1.2212453270876722e-15,2.8810584942827556e-15,4.647885492133852e-16,81,1.5368944938688085,PASS_NUMERICAL
12,2507,8,10,6,1.4432899320127035e-15,2.786732858907827e-15,2.7373618161897335e-16,80,1.9370315314843365,PASS_NUMERICAL
12,2508,8,10,6,9.43689570931383e-16,2.2867588769675283e-15,1.634796613021541e-16,84,1.8087828768250707,PASS_NUMERICAL
12,2509,8,10,6,1.0670717781602335e-15,2.205432424187738e-15,1.1843023880094448e-16,76,1.451525843194563,PASS_NUMERICAL
12,2510,8,10,6,1.1102230246251565e-15,2.6318337852095192e-15,2.176581889827216e-16,83,1.8871121684392687,PASS_NUMERICAL
12,2511,8,10,6,1.057313958607864e-15,2.041739921902062e-15,5.261033895809221e-16,80,1.9716037224169072,PASS_NUMERICAL
12,2512,8,10,6,8.881784197001252e-16,2.212017551745668e-15,2.2103510076623071e-16,76,1.6083801866436058,PASS_NUMERICAL
12,2513,8,10,6,1.1384122811097797e-15,2.2911452919742856e-15,2.614293257977652e-16,84,1.660605796777694,PASS_NUMERICAL
12,2514,8,10,6,1.2212453270876722e-15,2.513602497962863e-15,1.7544164512100275e-16,81,1.652979918967171,PASS_NUMERICAL
12,2515,8,10,6,9.274265383441005e-16,2.288307540097613e-15,2.8077179774264133e-16,80,1.2699511516237096,PASS_NUMERICAL
12,2516,8,10,6,1.3322676295501878e-15,2.5052546443068025e-15,4.544018934469733e-16,77,1.4572355934793468,PASS_NUMERICAL
12,2517,8,10,6,8.881784197001252e-16,2.29350461411171e-15,5.40675836199868e-16,77,1.6665173640156528,PASS_NUMERICAL
12,2518,8,10,6,1.3322676295501878e-15,2.8838923951583965e-15,2.014087413915312e-16,83,1.8322611215662836,PASS_NUMERICAL
12,2519,8,10,6,9.71445146547012e-16,2.6586256075736654e-15,3.419629215307787e-16,80,1.8477045222400084,PASS_NUMERICAL
12,2520,8,10,6,9.599526035186656e-16,2.033288645087885e-15,5.884005209290721e-16,79,1.776528669274428,PASS_NUMERICAL
12,2521,8,10,6,9.71445146547012e-16,2.84692294400966e-15,4.3292484506105296e-16,84,2.142543881882516,PASS_NUMERICAL
12,2522,8,10,6,9.896597430447684e-16,2.6846710233176998e-15,1.610951097797738e-16,76,1.7605354655977132,PASS_NUMERICAL
12,2523,8,10,6,1.3322676295501878e-15,2.6004567675516004e-15,1.8517122916189762e-16,78,1.7987638688731358,PASS_NUMERICAL
12,2524,8,10,6,7.28583859910259e-16,1.878433080303025e-15,1.936567305593865e-16,76,1.2143507564056224,PASS_NUMERICAL
12,2525,8,10,6,9.610368056911511e-16,2.672016160947652e-15,2.214001689761568e-16,85,1.8593697206845172,PASS_NUMERICAL
12,2526,8,10,6,1.3322676295501878e-15,3.205006696539757e-15,2.85193990285273e-16,80,2.0318246112367,PASS_NUMERICAL
12,2527,8,10,6,1.4432899320127035e-15,3.0938143845931967e-15,2.71179682937689e-16,82,1.7397352550568013,PASS_NUMERICAL
12,2528,8,10,6,8.604228440844963e-16,2.599873371138061e-15,5.344218597655002e-16,82,1.7687243080096666,PASS_NUMERICAL
12,2529,8,10,6,1.1102230246251565e-15,2.372590797341174e-15,5.29068428051449e-16,80,1.9174656201705162,PASS_NUMERICAL
12,2530,8,10,6,8.213915658750182e-16,2.4325237561265703e-15,4.3588215329147283e-16,82,1.6241105528949928,PASS_NUMERICAL
12,2531,8,10,6,9.43689570931383e-16,2.0061864504361022e-15,2.136871616142074e-16,80,1.5612328592446354,PASS_NUMERICAL
12,2532,8,10,6,9.686262208985497e-16,2.1474624972052535e-15,1.406261155804219e-16,80,1.5914692233445602,PASS_NUMERICAL
12,2533,8,10,6,9.207044848746904e-16,2.4755201170646265e-15,3.415511145294281e-17,83,1.888725371905071,PASS_NUMERICAL
12,2534,8,10,6,1.1744077932362984e-15,3.0843379191335747e-15,1.1829307839493468e-16,82,1.962637563884323,PASS_NUMERICAL
12,2535,8,10,6,7.494005416219807e-16,2.376216308201316e-15,2.2096507451927329e-16,76,1.499284149664881,PASS_NUMERICAL
12,2536,8,10,6,5.620504062164855e-16,1.8559519223741907e-15,4.189411836606147e-16,74,1.6257694102746632,PASS_NUMERICAL
12,2537,8,10,6,1.1102230246251565e-15,2.7423274175982816e-15,2.3143550310657506e-16,81,1.88498656652498,PASS_NUMERICAL
12,2538,8,10,6,9.580010396081917e-16,2.0821169199233126e-15,4.492092121734989e-16,78,1.7193353520591608,PASS_NUMERICAL
12,2539,8,10,6,1.4988010832439613e-15,2.5804204563782253e-15,1.833347863209113e-16,82,1.6681079481560206,PASS_NUMERICAL
12,2540,8,10,6,1.4432899320127035e-15,3.004507269039711e-15,1.4526304269124092e-16,80,1.804100410537379,PASS_NUMERICAL
12,2541,8,10,6,1.1145598333150986e-15,2.638898754244908e-15,2.3231830568405813e-16,78,1.786359090008839,PASS_NUMERICAL
12,2542,8,10,6,1.3780209612290761e-15,3.159379195296139e-15,3.727834206894932e-16,85,2.022134367599304,PASS_NUMERICAL
12,2543,8,10,6,8.881784197001252e-16,2.3684686618160326e-15,1.7948802888995025e-16,82,1.8343060814256735,PASS_NUMERICAL
12,2544,8,10,6,9.04875133156402e-16,2.4205774545759664e-15,1.9646354035822757e-16,82,2.081672057792578,PASS_NUMERICAL
12,2545,8,10,6,8.881784197001252e-16,2.2923640850277613e-15,5.279719173901046e-16,81,1.6962030854782677,PASS_NUMERICAL
12,2546,8,10,6,8.881784197001252e-16,2.1844711250149047e-15,3.6026725390079977e-16,79,1.4588157389138596,PASS_NUMERICAL
12,2547,8,10,6,9.992007221626409e-16,2.9808947200305937e-15,2.5359706728520556e-16,81,1.7953422604306464,PASS_NUMERICAL
12,2548,8,10,6,1.160530005428484e-15,2.5466865465402e-15,3.9598548588125513e-16,80,1.7764108683709512,PASS_NUMERICAL
12,2549,8,10,6,8.326672684688674e-16,2.1974299217090907e-15,2.5750117329218983e-16,81,1.6782205745380068,PASS_NUMERICAL
12,2550,8,10,6,7.771561172376096e-16,2.2517849873579616e-15,4.51754679316476e-16,80,1.6546484794579188,PASS_NUMERICAL
12,2551,8,10,6,6.366435156834882e-16,1.850627948154529e-15,4.0027018657383934e-16,74,1.0363116767867322,PASS_NUMERICAL
12,2552,8,10,6,1.1102230246251565e-15,2.8538694055447425e-15,3.251835821775784e-16,81,1.7627840174375995,PASS_NUMERICAL
12,2553,8,10,6,1.4988010832439613e-15,2.8449468868998453e-15,1.7725078960357311e-16,81,1.6252503830881455,PASS_NUMERICAL
12,2554,8,10,6,9.992007221626409e-16,2.6102340628364538e-15,4.932875706088871e-16,79,1.9313673137139014,PASS_NUMERICAL
12,2555,8,10,6,1.1102230246251565e-15,2.536649743556569e-15,1.3755607387291434e-16,82,1.7174931664205064,PASS_NUMERICAL
12,2556,8,10,6,7.771561172376096e-16,2.5389051856502243e-15,2.0281893489404322e-16,83,1.739377125482436,PASS_NUMERICAL
12,2557,8,10,6,1.27675647831893e-15,2.9857013908338983e-15,2.5891456813326314e-16,77,1.916528181503549,PASS_NUMERICAL
12,2558,8,10,6,6.245004513516506e-16,2.2710535262988723e-15,4.156316240030181e-16,86,1.9295414890176992,PASS_NUMERICAL
12,2559,8,10,6,1.27675647831893e-15,2.9534979609311516e-15,2.597855109175029e-16,83,1.831118171378681,PASS_NUMERICAL
12,2560,8,10,6,7.771561172376096e-16,2.09225313939662e-15,4.2522760355014307e-16,84,1.5894117126342757,PASS_NUMERICAL
12,2561,8,10,6,9.992007221626409e-16,2.143506020269397e-15,2.72816559060129e-16,76,1.3271371713897355,PASS_NUMERICAL
12,2562,8,10,6,6.106226635438361e-16,2.008863174470032e-15,4.2342821558581505e-16,78,1.4004306908872464,PASS_NUMERICAL
12,2563,8,10,6,8.326672684688674e-16,2.528431621309443e-15,4.640197177198358e-16,77,1.6934293195789774,PASS_NUMERICAL
12,2564,8,10,6,6.175615574477433e-16,2.2368539264129798e-15,2.242962601332416e-16,77,1.5741570198801853,PASS_NUMERICAL
12,2565,8,10,6,7.626278081263038e-16,2.2434857930195304e-15,1.9371000304756933e-16,83,1.759305050141494,PASS_NUMERICAL
12,2566,8,10,6,4.840962700147777e-16,1.381478468550495e-15,2.0306926074666437e-16,80,1.0262257305426272,PASS_NUMERICAL
12,2567,8,10,6,5.851439124904267e-16,1.4062145998737389e-15,3.0581943099107106e-16,77,0.8499488788019721,PASS_NUMERICAL
12,2568,8,10,6,1.27675647831893e-15,2.3458280075293674e-15,1.71746767106034e-16,69,1.1298392772128047,PASS_NUMERICAL
12,2569,8,11,5,1.1102230246251565e-15,2.891184615780789e-15,4.86725680682662e-16,79,1.735933991605001,PASS_NUMERICAL
12,2570,8,11,5,9.246076126956382e-16,2.5411072462991242e-15,3.594890090611296e-16,81,1.832313075676596,PASS_NUMERICAL
12,2571,8,11,5,1.2643965735525953e-15,2.8764553694635105e-15,5.694154413449745e-16,80,1.6804280083592296,PASS_NUMERICAL
12,2572,8,11,5,1.3322676295501878e-15,3.420735967089117e-15,3.2200614327685615e-16,81,1.8560445139815507,PASS_NUMERICAL
12,2573,8,11,5,1.025221574302293e-15,2.8750288602649246e-15,5.25631683570032e-16,84,1.7439127068414202,PASS_NUMERICAL
12,2574,8,11,5,1.1102230246251565e-15,3.3480771152598736e-15,4.197483109910183e-16,77,1.7441027671319422,PASS_NUMERICAL
12,2575,8,11,5,1.2212453270876722e-15,2.9179707492232834e-15,3.0372190489860557e-16,79,1.8432171454897421,PASS_NUMERICAL
12,2576,8,11,5,8.933825901280557e-16,2.522616106035152e-15,5.246981805801772e-16,80,1.8908649590537894,PASS_NUMERICAL
12,2577,8,11,5,1.3322676295501878e-15,3.210374294865965e-15,4.2101454618568977e-16,81,1.9538030041038172,PASS_NUMERICAL
12,2578,8,11,5,8.413408858487514e-16,2.331365171577151e-15,3.021509643818835e-16,80,1.9493976636329748,PASS_NUMERICAL
