transition_id,path_id,fiber_row_id,from_step_index,to_step_index,from_component_id,to_component_id,from_raw_row_id,to_raw_row_id,from_target_addr,to_source0_addr,to_source1_addr,left_margin,right_margin,zeta_left_flag,zeta_right_flag,zeta_both_flag,exact_left_flag,exact_right_flag,long_tens_gap_flag
1345,179,179,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1346,179,179,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1347,179,179,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1348,179,179,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1349,179,179,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1350,179,179,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1351,179,179,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1352,179,179,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1353,179,179,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1354,180,180,0,1,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1355,180,180,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1356,180,180,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1357,180,180,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1358,180,180,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1359,180,180,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1360,180,180,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1361,180,180,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1362,180,180,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1363,180,180,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1364,180,180,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1365,180,180,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1366,181,181,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1367,181,181,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1368,181,181,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1369,181,181,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1370,181,181,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1371,181,181,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1372,181,181,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1373,181,181,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1374,181,181,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1375,181,181,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1376,181,181,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1377,181,181,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1378,182,182,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1379,182,182,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1380,182,182,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1381,182,182,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1382,182,182,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1383,182,182,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1384,182,182,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1385,182,182,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1386,182,182,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1387,182,182,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1388,182,182,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1389,182,182,11,12,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1390,183,183,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1391,183,183,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1392,183,183,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1393,183,183,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1394,183,183,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1395,183,183,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1396,183,183,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1397,183,183,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1398,183,183,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1399,183,183,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1400,183,183,10,11,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1401,183,183,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1402,184,184,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1403,184,184,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1404,184,184,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1405,184,184,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1406,184,184,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1407,184,184,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1408,184,184,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1409,184,184,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1410,184,184,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1411,184,184,9,10,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1412,184,184,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1413,184,184,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1414,185,185,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1415,185,185,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1416,185,185,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1417,185,185,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1418,185,185,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1419,185,185,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1420,185,185,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1421,185,185,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1422,185,185,8,9,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1423,185,185,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1424,185,185,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1425,185,185,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1426,186,186,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1427,186,186,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1428,186,186,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1429,186,186,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1430,186,186,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1431,186,186,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1432,186,186,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1433,186,186,7,8,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1434,186,186,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1435,186,186,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1436,186,186,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1437,186,186,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1438,187,187,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1439,187,187,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1440,187,187,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1441,187,187,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1442,187,187,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1443,187,187,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1444,187,187,6,7,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1445,187,187,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1446,187,187,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1447,187,187,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1448,187,187,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1449,187,187,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1450,188,188,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1451,188,188,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1452,188,188,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1453,188,188,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1454,188,188,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1455,188,188,5,6,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1456,188,188,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1457,188,188,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1458,188,188,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1459,188,188,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1460,188,188,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1461,188,188,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1462,189,189,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1463,189,189,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1464,189,189,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1465,189,189,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1466,189,189,4,5,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1467,189,189,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1468,189,189,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1469,189,189,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1470,189,189,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1471,189,189,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1472,189,189,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1473,189,189,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1474,190,190,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1475,190,190,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1476,190,190,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1477,190,190,3,4,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1478,190,190,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1479,190,190,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1480,190,190,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1481,190,190,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1482,190,190,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1483,190,190,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1484,190,190,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1485,190,190,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1486,191,191,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1487,191,191,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1488,191,191,2,3,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1489,191,191,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1490,191,191,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1491,191,191,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1492,191,191,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1493,191,191,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1494,191,191,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1495,191,191,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1496,191,191,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1497,191,191,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1498,192,192,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1499,192,192,1,2,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1500,192,192,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1501,192,192,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1502,192,192,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1503,192,192,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1504,192,192,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1505,192,192,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1506,192,192,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1507,192,192,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1508,192,192,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1509,192,192,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1510,193,193,0,1,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
1511,193,193,1,2,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1512,193,193,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1513,193,193,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1514,193,193,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1515,193,193,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1516,193,193,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1517,193,193,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1518,193,193,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1519,193,193,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1520,193,193,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1521,193,193,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1522,194,194,0,1,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1523,194,194,1,2,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1524,194,194,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1525,194,194,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1526,194,194,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1527,194,194,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1528,194,194,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1529,194,194,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1530,194,194,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1531,194,194,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1532,194,194,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1533,194,194,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
1534,195,195,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1535,195,195,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1536,195,195,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1537,195,195,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1538,195,195,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1539,195,195,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1540,195,195,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1541,195,195,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1542,195,195,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1543,195,195,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1544,195,195,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1545,195,195,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1546,195,195,12,13,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1547,196,196,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1548,196,196,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1549,196,196,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1550,196,196,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1551,196,196,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1552,196,196,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1553,196,196,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1554,196,196,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1555,196,196,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1556,196,196,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1557,196,196,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1558,196,196,11,12,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1559,196,196,12,13,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1560,197,197,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1561,197,197,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1562,197,197,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1563,197,197,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1564,197,197,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1565,197,197,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1566,197,197,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1567,197,197,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1568,197,197,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1569,197,197,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1570,197,197,10,11,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1571,197,197,11,12,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1572,197,197,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1573,198,198,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1574,198,198,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1575,198,198,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1576,198,198,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1577,198,198,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1578,198,198,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1579,198,198,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1580,198,198,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1581,198,198,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1582,198,198,9,10,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1583,198,198,10,11,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1584,198,198,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1585,198,198,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1586,199,199,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1587,199,199,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1588,199,199,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1589,199,199,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1590,199,199,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1591,199,199,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1592,199,199,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1593,199,199,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1594,199,199,8,9,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1595,199,199,9,10,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1596,199,199,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1597,199,199,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1598,199,199,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1599,200,200,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1600,200,200,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1601,200,200,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1602,200,200,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1603,200,200,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1604,200,200,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1605,200,200,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1606,200,200,7,8,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1607,200,200,8,9,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1608,200,200,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1609,200,200,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1610,200,200,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1611,200,200,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1612,201,201,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1613,201,201,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1614,201,201,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1615,201,201,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1616,201,201,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1617,201,201,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1618,201,201,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1619,201,201,7,8,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1620,201,201,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1621,201,201,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1622,201,201,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1623,201,201,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1624,201,201,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1625,202,202,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1626,202,202,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1627,202,202,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1628,202,202,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1629,202,202,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1630,202,202,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1631,202,202,6,7,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1632,202,202,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1633,202,202,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1634,202,202,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1635,202,202,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1636,202,202,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1637,202,202,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1638,203,203,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1639,203,203,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1640,203,203,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1641,203,203,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1642,203,203,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1643,203,203,5,6,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1644,203,203,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1645,203,203,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1646,203,203,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1647,203,203,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1648,203,203,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1649,203,203,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1650,203,203,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1651,204,204,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1652,204,204,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1653,204,204,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1654,204,204,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1655,204,204,4,5,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1656,204,204,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1657,204,204,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1658,204,204,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1659,204,204,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1660,204,204,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1661,204,204,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1662,204,204,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1663,204,204,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1664,205,205,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1665,205,205,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1666,205,205,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
1667,205,205,3,4,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
1668,205,205,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1669,205,205,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1670,205,205,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1671,205,205,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1672,205,205,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
1673,205,205,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
