shell,pair,d0,d1,contraction_ratio
12,37,2.7698417396602952,0.8227995011040583,0.29705650302062736
12,38,2.243167539888926,0.6276908717835643,0.27982344636399537
12,39,2.140069642079462,0.6882712905189555,0.3216116321570621
12,40,0.8848438016027084,0.2344510603028024,0.26496321709904463
12,41,4.948857080336709,1.39303955505744,0.28148712570270074
12,42,1.4993776255503082,0.3394592232160308,0.22640008589660057
12,43,8.251530839948508,1.9137966993245024,0.2319323209772364
12,44,5.298317366548036,2.133100280285078,0.4025995675066247
12,45,8.18698875773151,2.3593572469261295,0.28818376533106066
12,46,8.19931109368954,2.04590689673426,0.24952180413167366
12,47,11.030789778082083,2.5242558997971316,0.22883727734642972
12,48,5.583640826815199,1.6977836182535908,0.30406390219443497
12,49,3.2973942119922874,0.9087362930727811,0.27559225092583706
12,50,1.2645520080429404,0.2920745667225678,0.23097078243115632
12,51,3.080402223218627,0.6488703405716113,0.2106446799968949
12,52,4.401530675752861,1.1092086980750586,0.2520052181359235
12,53,8.185539355426416,1.8644934876192865,0.22777894121091277
12,54,12.222231933023075,3.3900639639066164,0.277368649399219
12,55,5.282643540227686,1.5920231532502687,0.3013686502083484
12,56,3.817742595149204,1.6545563499322669,0.4333860412785645
12,57,4.605170185988092,1.9818537638119773,0.4303540767813661
12,58,3.27389577085045,0.6126553896225514,0.1871334436109442
12,59,3.401709983070997,1.084977668039265,0.3189506669994744
12,60,4.736736051294841,0.8600272919787689,0.18156538229392594
12,61,3.0080069438539914,0.8393382568606688,0.2790346806132274
12,62,3.577774788651188,0.6356510254043598,0.17766658410715633
12,63,3.6319017251509877,1.1185175109951535,0.3079702028415028
12,64,3.8942674586199186,0.7236350759368517,0.18582058978386123
12,65,2.302585092994046,0.37188533315162964,0.16150774808850518
12,66,6.879207514272281,1.6595305344260847,0.24123862101601956
12,67,2.741335913336143,0.7423216769250127,0.27078829460984377
12,68,11.642272332944515,3.5139484515001973,0.3018266839160482
12,69,2.318118939761629,0.656915358580215,0.2833829392066333
12,70,11.8433113111159,4.346850796040594,0.3670300207308344
12,71,11.658604946573845,2.5334330114900734,0.21730155735610393
12,72,12.021412721255587,2.566311069546311,0.21347832647062387
12,73,10.14567610993597,3.6252668836316015,0.35732136965039396
12,74,5.298317366548036,0.6404092897239889,0.12087031512444654
12,75,11.264712953878593,2.35225525057145,0.2088162619147376
12,76,4.120225978292565,1.2129951929253602,0.29440016137853425
12,77,13.202136110748338,2.606525278876831,0.19743208652081418
12,78,8.381135398209162,3.526450312481052,0.4207604512909511
12,79,6.140710253955374,1.3893518190986383,0.22625262577789343
16,0,5.66037056751411,0.7609568591204015,0.1344358730659209
16,1,12.196995673831815,3.3533417191074735,0.2749317790037377
16,2,1.4451987500645418,0.21920860774174447,0.15168059599550215
16,3,9.508654267043847,1.79378210406842,0.18864731577059332
16,4,4.692995132026987,0.6841953918806724,0.1457907738304336
16,5,2.116330165543799,0.40365106028443937,0.190731610245096
16,6,4.514912524210407,1.0220877266700426,0.226380405199277
16,7,15.041289214553013,2.119001649791022,0.140878991126692
16,8,13.017784302511881,1.9479490906239645,0.14963753011701791
16,9,1.8439179350360455,0.35356884575165654,0.19174868850372392
16,10,7.230762164591674,1.287316839229237,0.17803335387424302
16,11,12.725835945837233,3.59258127976491,0.2823061129387013
16,12,1.0804913355942598,0.1991364047974857,0.18430171370875695
16,13,13.721119884412072,2.124964834411806,0.1548681778391777
16,14,2.9957322735539913,0.4219037498127429,0.1408349315916061
16,15,5.280790054958826,1.741166647126112,0.32971707434025
16,16,10.118544211408551,1.1178329632712236,0.11047369462603908
16,17,2.56588917856139,0.23314340541187206,0.09086261688924069
16,18,4.605170185988092,1.7838469486558635,0.3873574431805974
16,19,10.86494284478453,2.724332134807344,0.25074518786954303
16,20,5.5093137812381086,0.9643483403567353,0.17503964715910902
16,21,7.35245393114087,0.59299804958488,0.08065307924926574
16,22,11.621232750411291,4.754701121637075,0.4091391355593321
16,23,4.981082493611903,1.209168409664148,0.24275213494554088
16,24,2.18155762428432,0.3326071269105506,0.15246314065147165
16,25,9.210340371976182,0.8749132745169834,0.09499250181665772
16,26,14.903136437145283,1.8352386413347146,0.12314445681115009
16,27,1.08049133559426,0.1991364047974857,0.18430171370875692
16,28,11.287975347150068,3.2938213942159345,0.2917991307491243
16,29,6.990886915944392,1.958498017012212,0.28015014983941283
16,30,9.541380606845747,2.0416994349535607,0.21398364860203592
16,31,11.510544016238114,1.39505119509076,0.12119767694061534
16,32,7.59734009887269,1.5000409415862765,0.1974429105535049
16,33,11.936406961380698,1.0667487787348997,0.08936933720392419
16,34,2.9990180240822726,0.40521561107372417,0.1351160972757821
16,35,7.231324080310249,2.3028446284174184,0.3184540760229098
16,36,12.629554141940643,1.1477702906517884,0.09087971576448883
16,37,4.513383709760464,1.0569467404993478,0.23418056351239025
16,38,11.046480232563862,1.5296037173425745,0.1384697826945332
16,39,11.673682173749649,3.0439602920793996,0.2607540831396186
16,40,6.717258438611802,1.1940474729219666,0.17775815592540012
16,41,8.921319417103508,2.5319969156719075,0.28381417560475297
16,42,11.160541772264322,1.463477037799039,0.13112956948344626
16,43,5.43725821618326,0.8134944258359378,0.14961482303979645
16,44,8.97964804462238,1.8273113939954697,0.20349476782553713
16,45,11.751635360664837,0.9939703006242978,0.08458144506009119
16,46,3.0969018927336274,0.823695811870833,0.26597413815513504
16,47,7.622692503565782,1.122103191391834,0.14720562201176696
16,48,12.010084153588377,2.9037814269134086,0.24177860785811528
16,49,4.319671613075747,0.7985068100871529,0.1848535911086514
16,50,5.801388423904926,1.0298901074031312,0.17752476340998216
16,51,2.026593969116153,0.36287401679920894,0.17905610217396783
16,52,6.591309151887611,1.3021893874205683,0.19756157045791867
16,53,8.97964804462238,1.82731139399547,0.20349476782553716
16,54,12.31103826602076,3.5792528276135265,0.2907352532151971
16,55,4.721737766980055,1.161966272229174,0.24608869225118962
16,56,5.298317366548036,1.7069039020774965,0.3221596186091774
16,57,5.729620110193237,0.7746855317673769,0.1352071370995746
16,58,10.239239418967347,2.0110608742061196,0.19640725174184276
16,59,10.771451929739197,3.232424025518314,0.3000917654001524
16,60,6.0187123354920224,0.580311659482887,0.09641790920307329
16,61,8.404527746000564,1.700309130536022,0.20230870572652254
16,62,2.9957322735539913,0.294090374922158,0.09816977889458174
16,63,2.302585092994046,0.32053305191139503,0.1392057357127274
16,64,9.316492472997506,1.6336714680536506,0.1753526311311482
16,65,1.8439179350360455,0.35356884575165654,0.19174868850372392
16,66,6.748194135562322,0.5231792175983913,0.07752877393394597
16,67,6.907755278982137,0.40773291402114964,0.05902538488323944
16,68,12.961592037163316,1.1526774158817537,0.0889302342317835
16,69,6.1285234207515185,0.6631996373968462,0.10821524074644401
16,70,5.270968534675352,1.3523830939771915,0.25657202942504137
16,71,6.265746392571073,1.1576492908074567,0.18475840199661026
16,72,1.461126230688554,0.25024037195145477,0.17126540246528138
16,73,6.781180217965447,0.8572260926133775,0.12641252187079766
16,74,0.6931471805599453,0.14924649427799833,0.21531717716493123
16,75,9.65132555980059,1.0308241465446453,0.10680648374749713
16,76,10.576791034974429,1.4846403129017527,0.14036774556597278
16,77,8.438467491381601,2.0873648208595834,0.24736302213541222
16,78,7.136613553287328,1.0586975105702874,0.1483473222509885
16,79,0.6931471805599453,0.11003979437434391,0.1587538656443072
