shell_weight,support_label,support_size,best_ratio,log_a_over_b,a_over_b,success,intersection_counts
12,prefix_21,21,1.0000000000000009,-2.1791774751261575e-10,0.9999999997820822,True,0;0;0;0;0;0;0;0;0;280;1008;1008;280
12,prefix_22,22,1.0000000000000004,-9.628328234282008e-09,0.9999999903716719,True,0;0;0;0;0;0;0;0;0;0;616;1344;616
12,prefix_23,23,1.0000000000000004,-1.2902971520250186e-08,0.9999999870970285,True,0;0;0;0;0;0;0;0;0;0;0;1288;1288
12,prefix_24,24,1.000000000000001,-1.8874873633176015,0.15145187468867335,True,0;0;0;0;0;0;0;0;0;0;0;0;2576
12,codeword_w8_0_complement,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w8_1,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w8_1_complement,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w8_2,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w8_2_complement,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w8_3,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w8_3_complement,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w8_4,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w8_4_complement,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w8_5,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w8_5_complement,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w8_6,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w8_6_complement,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w8_7,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w8_7_complement,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w12_0,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_0_complement,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_1,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_1_complement,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_2,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_2_complement,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_3,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_3_complement,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_4,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_4_complement,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_5,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_5_complement,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_6,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_6_complement,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_7,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w12_7_complement,12,1.0000000000000007,-3.164579436093334e-13,0.9999999999996836,True,1;0;0;0;495;0;1584;0;495;0;0;0;1
12,codeword_w16_0_complement,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w16_1,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w16_1_complement,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w16_2,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w16_2_complement,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w16_3,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w16_3_complement,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w16_4,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w16_4_complement,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w16_5,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w16_5_complement,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w16_6,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w16_6_complement,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,codeword_w16_7,16,1.0000000000000004,2.7235588320138907e-09,1.000000002723559,True,0;0;0;0;0;0;448;0;1680;0;448;0;0
12,codeword_w16_7_complement,8,1.0000000000000004,6.941259918037664e-09,1.00000000694126,True,0;0;448;0;1680;0;448;0;0;0;0;0;0
12,random_k8_0,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k8_1,8,1.0000000000000004,-1.738747230379478e-09,0.9999999982612527,True,0;42;196;630;840;630;196;42;0;0;0;0;0
12,random_k8_2,8,1.0000000000000004,-1.738747230379478e-09,0.9999999982612527,True,0;42;196;630;840;630;196;42;0;0;0;0;0
12,random_k8_3,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k8_4,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k8_5,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k8_6,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k8_7,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k8_8,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k8_9,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k8_10,8,1.0000000000000004,-1.738747230379478e-09,0.9999999982612527,True,0;42;196;630;840;630;196;42;0;0;0;0;0
12,random_k8_11,8,1.0000000000000004,1.2493690807853894e-09,1.000000001249369,True,2;32;216;608;860;608;216;32;2;0;0;0;0
12,random_k9_0,9,1.0000000000000004,-1.714695748211729e-11,0.999999999982853,True,1;9;108;396;774;774;396;108;9;1;0;0;0
12,random_k9_1,9,1.0000000000000004,-1.714695748211729e-11,0.999999999982853,True,1;9;108;396;774;774;396;108;9;1;0;0;0
12,random_k9_2,9,1.0000000000000004,1.2835959983456456e-09,1.000000001283596,True,0;14;98;406;770;770;406;98;14;0;0;0;0
12,random_k9_3,9,1.0000000000000004,-1.714695748211729e-11,0.999999999982853,True,1;9;108;396;774;774;396;108;9;1;0;0;0
12,random_k9_4,9,1.0000000000000004,-1.714695748211729e-11,0.999999999982853,True,1;9;108;396;774;774;396;108;9;1;0;0;0
12,random_k9_5,9,1.0000000000000004,1.2835959983456456e-09,1.000000001283596,True,0;14;98;406;770;770;406;98;14;0;0;0;0
12,random_k9_6,9,1.0000000000000004,-1.714695748211729e-11,0.999999999982853,True,1;9;108;396;774;774;396;108;9;1;0;0;0
12,random_k9_7,9,1.0000000000000004,-1.714695748211729e-11,0.999999999982853,True,1;9;108;396;774;774;396;108;9;1;0;0;0
12,random_k9_8,9,1.0000000000000004,1.2835959983456456e-09,1.000000001283596,True,0;14;98;406;770;770;406;98;14;0;0;0;0
12,random_k9_9,9,1.0000000000000004,1.2835959983456456e-09,1.000000001283596,True,0;14;98;406;770;770;406;98;14;0;0;0;0
12,random_k9_10,9,1.0000000000000004,-1.714695748211729e-11,0.999999999982853,True,1;9;108;396;774;774;396;108;9;1;0;0;0
12,random_k9_11,9,1.0000000000000004,1.2835959983456456e-09,1.000000001283596,True,0;14;98;406;770;770;406;98;14;0;0;0;0
12,random_k10_0,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_1,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_2,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_3,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_4,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_5,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_6,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_7,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_8,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_9,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_10,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k10_11,10,1.0000000000000007,2.8398572230701542e-09,1.0000000028398572,True,0;4;42;228;606;816;606;228;42;4;0;0;0
12,random_k11_0,11,1.0000000000000004,7.798225543017937e-09,1.0000000077982256,True,0;0;16;120;384;768;768;384;120;16;0;0;0
12,random_k11_1,11,1.0000000000000007,1.2834545377204667e-08,1.0000000128345454,True,0;1;15;110;410;752;752;410;110;15;1;0;0
12,random_k11_2,11,1.0000000000000007,1.2834545377204667e-08,1.0000000128345454,True,0;1;15;110;410;752;752;410;110;15;1;0;0
12,random_k11_3,11,1.0000000000000007,1.2834545377204667e-08,1.0000000128345454,True,0;1;15;110;410;752;752;410;110;15;1;0;0
12,random_k11_4,11,1.0000000000000007,1.2834545377204667e-08,1.0000000128345454,True,0;1;15;110;410;752;752;410;110;15;1;0;0
12,random_k11_5,11,1.0000000000000004,7.798225543017937e-09,1.0000000077982256,True,0;0;16;120;384;768;768;384;120;16;0;0;0
12,random_k11_6,11,1.0000000000000007,1.2834545377204667e-08,1.0000000128345454,True,0;1;15;110;410;752;752;410;110;15;1;0;0
12,random_k11_7,11,1.0000000000000004,7.798225543017937e-09,1.0000000077982256,True,0;0;16;120;384;768;768;384;120;16;0;0;0
12,random_k11_8,11,1.0000000000000007,1.2834545377204667e-08,1.0000000128345454,True,0;1;15;110;410;752;752;410;110;15;1;0;0
12,random_k11_9,11,1.0000000000000007,1.2834545377204667e-08,1.0000000128345454,True,0;1;15;110;410;752;752;410;110;15;1;0;0
12,random_k11_10,11,1.0000000000000007,1.2834545377204667e-08,1.0000000128345454,True,0;1;15;110;410;752;752;410;110;15;1;0;0
12,random_k11_11,11,1.0000000000000004,7.798225543017937e-09,1.0000000077982256,True,0;0;16;120;384;768;768;384;120;16;0;0;0
12,random_k12_0,12,1.0000000000000002,1.0160022314290053e-08,1.0000000101600224,True,0;0;4;48;232;592;824;592;232;48;4;0;0
12,random_k12_1,12,1.0000000000000002,1.0160022314290053e-08,1.0000000101600224,True,0;0;4;48;232;592;824;592;232;48;4;0;0
12,random_k12_2,12,1.0000000000000007,-2.9827236514194446e-09,0.9999999970172764,True,0;0;6;40;240;600;804;600;240;40;6;0;0
12,random_k12_3,12,1.0000000000000002,1.0160022314290053e-08,1.0000000101600224,True,0;0;4;48;232;592;824;592;232;48;4;0;0
12,random_k12_4,12,1.0000000000000002,1.0160022314290053e-08,1.0000000101600224,True,0;0;4;48;232;592;824;592;232;48;4;0;0
12,random_k12_5,12,1.0000000000000002,1.0160022314290053e-08,1.0000000101600224,True,0;0;4;48;232;592;824;592;232;48;4;0;0
12,random_k12_6,12,1.0000000000000007,-2.9827236514194446e-09,0.9999999970172764,True,0;0;6;40;240;600;804;600;240;40;6;0;0
12,random_k12_7,12,1.0000000000000002,1.0160022314290053e-08,1.0000000101600224,True,0;0;4;48;232;592;824;592;232;48;4;0;0
12,random_k12_8,12,1.0000000000000007,-2.9827236514194446e-09,0.9999999970172764,True,0;0;6;40;240;600;804;600;240;40;6;0;0
12,random_k12_9,12,1.0000000000000002,1.0160022314290053e-08,1.0000000101600224,True,0;0;4;48;232;592;824;592;232;48;4;0;0
12,random_k12_10,12,1.0000000000000002,-1.4044155657502261e-08,0.9999999859558445,True,0;1;0;55;220;616;792;616;220;55;0;1;0
12,random_k12_11,12,1.0000000000000002,1.0160022314290053e-08,1.0000000101600224,True,0;0;4;48;232;592;824;592;232;48;4;0;0
12,random_k13_0,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_1,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_2,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_3,13,1.0000000000000007,-1.249680364642669e-09,0.9999999987503196,True,0;0;0;16;120;384;768;768;384;120;16;0;0
12,random_k13_4,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_5,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_6,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_7,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_8,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_9,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_10,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k13_11,13,1.0000000000000009,4.900170126739379e-09,1.00000000490017,True,0;0;1;15;110;410;752;752;410;110;15;1;0
12,random_k14_0,14,1.000000000000001,4.938054910907649e-09,1.0000000049380549,True,0;0;1;0;45;240;570;864;570;240;45;0;1
12,random_k14_1,14,1.0000000000000007,-3.3308150875870455e-10,0.9999999996669184,True,0;0;0;4;42;228;606;816;606;228;42;4;0
12,random_k14_2,14,1.0000000000000007,-3.3308150875870455e-10,0.9999999996669184,True,0;0;0;4;42;228;606;816;606;228;42;4;0
12,random_k14_3,14,1.0000000000000007,-3.3308150875870455e-10,0.9999999996669184,True,0;0;0;4;42;228;606;816;606;228;42;4;0
12,random_k14_4,14,1.0000000000000004,-4.746286476606891e-10,0.9999999995253713,True,0;0;0;0;56;224;560;896;560;224;56;0;0
12,random_k14_5,14,1.0000000000000007,-3.3308150875870455e-10,0.9999999996669184,True,0;0;0;4;42;228;606;816;606;228;42;4;0
12,random_k14_6,14,1.0000000000000007,-3.3308150875870455e-10,0.9999999996669184,True,0;0;0;4;42;228;606;816;606;228;42;4;0
12,random_k14_7,14,1.0000000000000004,-4.746286476606891e-10,0.9999999995253713,True,0;0;0;0;56;224;560;896;560;224;56;0;0
12,random_k14_8,14,1.0000000000000007,-3.3308150875870455e-10,0.9999999996669184,True,0;0;0;4;42;228;606;816;606;228;42;4;0
12,random_k14_9,14,1.0000000000000007,-3.3308150875870455e-10,0.9999999996669184,True,0;0;0;4;42;228;606;816;606;228;42;4;0
12,random_k14_10,14,1.0000000000000007,-3.3308150875870455e-10,0.9999999996669184,True,0;0;0;4;42;228;606;816;606;228;42;4;0
12,random_k14_11,14,1.0000000000000004,-4.746286476606891e-10,0.9999999995253713,True,0;0;0;0;56;224;560;896;560;224;56;0;0
12,random_k15_0,15,1.0000000000000007,6.937334021666771e-11,1.0000000000693734,True,0;0;0;0;14;98;406;770;770;406;98;14;0
12,random_k15_1,15,1.0000000000000007,4.2094606733292555e-09,1.0000000042094608,True,0;0;0;1;9;108;396;774;774;396;108;9;1
12,random_k15_2,15,1.0000000000000007,4.2094606733292555e-09,1.0000000042094608,True,0;0;0;1;9;108;396;774;774;396;108;9;1
12,random_k15_3,15,1.0000000000000007,4.2094606733292555e-09,1.0000000042094608,True,0;0;0;1;9;108;396;774;774;396;108;9;1
12,random_k15_4,15,1.0000000000000007,6.937334021666771e-11,1.0000000000693734,True,0;0;0;0;14;98;406;770;770;406;98;14;0
12,random_k15_5,15,1.0000000000000007,6.937334021666771e-11,1.0000000000693734,True,0;0;0;0;14;98;406;770;770;406;98;14;0
12,random_k15_6,15,1.0000000000000007,6.937334021666771e-11,1.0000000000693734,True,0;0;0;0;14;98;406;770;770;406;98;14;0
12,random_k15_7,15,1.0000000000000007,6.937334021666771e-11,1.0000000000693734,True,0;0;0;0;14;98;406;770;770;406;98;14;0
12,random_k15_8,15,1.0000000000000007,4.2094606733292555e-09,1.0000000042094608,True,0;0;0;1;9;108;396;774;774;396;108;9;1
12,random_k15_9,15,1.0000000000000007,6.937334021666771e-11,1.0000000000693734,True,0;0;0;0;14;98;406;770;770;406;98;14;0
12,random_k15_10,15,1.0000000000000007,6.937334021666771e-11,1.0000000000693734,True,0;0;0;0;14;98;406;770;770;406;98;14;0
12,random_k15_11,15,1.0000000000000007,4.2094606733292555e-09,1.0000000042094608,True,0;0;0;1;9;108;396;774;774;396;108;9;1
12,random_k16_0,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_1,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_2,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_3,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_4,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_5,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_6,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_7,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_8,16,1.0000000000000004,-7.128846059991689e-09,0.9999999928711539,True,0;0;0;0;0;42;196;630;840;630;196;42;0
12,random_k16_9,16,1.0000000000000004,-7.128846059991689e-09,0.9999999928711539,True,0;0;0;0;0;42;196;630;840;630;196;42;0
12,random_k16_10,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k16_11,16,1.0000000000000004,4.2930158924882183e-10,1.0000000004293015,True,0;0;0;0;2;32;216;608;860;608;216;32;2
12,random_k18_0,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_1,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_2,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_3,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_4,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_5,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_6,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_7,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_8,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_9,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_10,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k18_11,18,1.0000000000000009,3.866541117010085e-09,1.000000003866541,True,0;0;0;0;0;0;18;180;630;920;630;180;18
12,random_k20_0,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_1,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_2,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_3,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_4,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_5,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_6,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_7,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_8,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_9,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_10,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
12,random_k20_11,20,1.0000000000000009,-3.7789026671366435e-09,0.9999999962210974,True,0;0;0;0;0;0;0;0;120;640;1056;640;120
16,prefix_0,0,1.0,7.9999998224647975,2980.9574578167953,True,759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16,prefix_1,1,1.0000000000000007,-8.106441399530046e-09,0.9999999918935586,True,253;506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16,prefix_2,2,1.000000000000001,2.7380173402098604e-10,1.0000000002738016,True,77;352;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16,prefix_3,3,1.0000000000000007,2.782989078374017e-09,1.0000000027829892,True,21;168;360;210;0;0;0;0;0;0;0;0;0;0;0;0;0
16,prefix_4,4,1.0000000000000007,-4.725681313478123e-10,0.9999999995274319,True,5;64;240;320;130;0;0;0;0;0;0;0;0;0;0;0;0
16,prefix_5,5,1.0000000000000004,-9.577119853666246e-09,0.9999999904228802,True,1;20;120;280;260;78;0;0;0;0;0;0;0;0;0;0;0
16,prefix_6,6,1.0000000000000009,1.0649803395411311e-08,1.0000000106498035,True,1;0;60;160;300;192;46;0;0;0;0;0;0;0;0;0;0
16,prefix_7,7,1.0000000000000007,3.608931574573753e-09,1.0000000036089316,True,1;0;0;140;140;336;112;30;0;0;0;0;0;0;0;0;0
16,prefix_8,8,1.0000000000000009,-3.0292466748082387e-10,0.9999999996970753,True,1;0;0;0;280;0;448;0;30;0;0;0;0;0;0;0;0
16,prefix_9,9,1.000000000000001,4.518698678284087e-09,1.0000000045186987,True,0;1;0;0;70;210;168;280;15;15;0;0;0;0;0;0;0
16,prefix_10,10,1.0000000000000007,-2.5593851757933567e-09,0.9999999974406149,True,0;0;1;0;14;112;210;224;175;16;7;0;0;0;0;0;0
16,prefix_11,11,1.000000000000001,1.7205560617382488e-10,1.0000000001720557,True,0;0;0;1;2;36;148;230;219;108;12;3;0;0;0;0;0
16,prefix_12,12,1.0000000000000002,-1.4045637677871469e-08,0.9999999859543625,True,0;0;0;0;3;0;72;192;225;192;72;0;3;0;0;0;0
16,prefix_13,13,1.000000000000001,4.1427493558261596e-09,1.0000000041427493,True,0;0;0;0;0;3;12;108;219;230;148;36;2;1;0;0;0
16,prefix_14,14,1.0000000000000007,-4.855548989246189e-09,0.999999995144451,True,0;0;0;0;0;0;7;16;175;224;210;112;14;0;1;0;0
16,prefix_15,15,1.0000000000000009,1.668513822566833e-09,1.0000000016685138,True,0;0;0;0;0;0;0;15;15;280;168;210;70;0;0;1;0
16,prefix_16,16,1.0000000000000004,-6.525967020719147e-09,0.999999993474033,True,0;0;0;0;0;0;0;0;30;0;448;0;280;0;0;0;1
