transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,promoted_transition_flag,promoted_only_transition_flag,old_repaired_edge_flag,old_spectral_cut_edge_flag,spectral_cut_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
1218,375,379,3,1,0,0,0,1,0,0,512032770,57692307692,166666666667,4437617341,1536098310
1219,375,380,3,1,0,0,0,1,0,0,512032770,57692307692,166666666667,4437617341,1536098310
1220,375,381,3,1,0,0,0,1,0,0,512032770,57692307692,142857142857,4437617341,1792114696
1221,375,384,3,1,0,0,0,1,0,0,512032770,57692307692,200000000000,4437617341,1280081925
1222,375,385,3,1,0,0,0,1,0,0,512032770,57692307692,125000000000,4437617341,2048131081
1223,375,402,3,1,0,0,0,1,0,0,512032770,57692307692,53571428572,4437617341,4778972521
1224,375,471,1,0,1,0,0,1,0,0,170677590,19230769231,1000000000000,4437617341,85338795
1225,376,377,3,1,0,1,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
1226,376,386,3,1,0,0,0,1,0,0,512032770,250000000000,333333333334,1024065540,768049155
1227,376,403,3,1,0,0,0,1,0,0,512032770,250000000000,125000000000,1024065540,2048131081
1228,377,379,3,1,0,1,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1229,377,404,3,1,0,1,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1230,378,379,3,1,0,0,0,1,0,0,512032770,200000000000,166666666666,1280081925,1536098310
1231,378,405,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1232,379,407,3,1,0,0,0,1,0,0,512032770,166666666666,142857142858,1536098310,1792114696
1233,380,381,3,1,0,0,0,1,0,0,512032770,166666666667,142857142857,1536098310,1792114696
1234,380,382,3,1,0,0,0,1,0,0,512032770,166666666667,200000000000,1536098310,1280081925
1235,380,385,3,1,0,0,0,1,0,0,512032770,166666666666,125000000000,1536098310,2048131081
1236,380,415,3,1,0,0,0,1,0,0,512032770,166666666666,50847457628,1536098310,5034988906
1237,381,382,3,1,0,0,0,1,0,0,512032770,142857142857,200000000000,1792114696,1280081925
1238,381,384,3,1,0,0,0,1,0,0,512032770,142857142857,200000000000,1792114696,1280081925
1239,381,387,3,1,0,1,0,1,0,0,512032770,142857142857,333333333334,1792114696,768049155
1240,381,426,3,1,0,0,0,1,0,0,512032770,142857142857,83333333334,1792114696,3072196621
1241,382,383,3,1,0,0,0,1,0,0,512032770,200000000000,500000000000,1280081925,512032770
1242,382,385,3,1,0,0,0,1,0,0,512032770,200000000000,125000000000,1280081925,2048131081
1243,382,433,3,1,0,0,0,1,0,0,512032770,200000000000,36144578314,1280081925,7083119987
1244,383,450,3,1,0,0,0,1,0,0,512032770,500000000000,33707865169,512032770,7595152757
1245,384,385,3,1,0,0,0,1,0,0,512032770,200000000000,125000000000,1280081925,2048131081
1246,384,460,3,1,0,1,0,1,0,0,512032770,200000000000,125000000000,1280081925,2048131081
1247,385,386,3,1,0,0,0,1,0,0,512032770,125000000000,333333333333,2048131081,768049155
1248,385,387,3,1,0,1,0,1,0,0,512032770,125000000000,333333333333,2048131081,768049155
1249,385,462,3,1,0,1,0,1,0,0,512032770,125000000000,107142857143,2048131081,2389486261
1250,386,463,3,1,0,1,0,1,0,0,512032770,333333333333,88235294118,768049155,2901519031
1251,387,467,3,1,0,1,0,1,0,0,512032770,333333333333,81081081081,768049155,3157535416
1252,389,391,3,1,0,0,0,1,0,0,512032770,250000000000,125000000000,1024065540,2048131081
1253,389,394,3,1,0,0,0,1,0,0,512032770,250000000000,333333333333,1024065540,768049155
1254,389,406,3,1,0,0,0,1,0,0,512032770,250000000000,125000000000,1024065540,2048131081
1255,390,391,3,1,0,0,0,1,0,0,512032770,166666666667,125000000000,1536098310,2048131081
1256,390,421,3,1,0,0,0,1,0,0,512032770,166666666667,90909090909,1536098310,2816180236
1257,390,426,3,1,0,0,0,1,0,0,512032770,166666666667,83333333334,1536098310,3072196621
1258,390,459,3,1,0,1,0,1,0,0,512032770,166666666666,200000000000,1536098310,1280081925
1259,390,467,3,1,0,1,0,1,0,0,512032770,166666666666,81081081081,1536098310,3157535416
1260,391,392,3,1,0,0,0,1,0,0,512032770,125000000000,187500000000,2048131081,1365420720
1261,391,394,3,1,0,0,0,1,0,0,512032770,125000000000,333333333333,2048131081,768049155
1262,391,422,3,1,0,0,0,1,0,0,512032770,125000000000,100000000000,2048131081,2560163851
1263,391,433,3,1,0,0,0,1,0,0,512032770,125000000000,36144578314,2048131081,7083119987
1264,391,469,3,1,0,1,0,1,0,0,512032770,125000000000,125000000000,2048131081,2048131081
1265,392,423,3,1,0,0,0,1,0,0,512032770,187500000000,142857142857,1365420720,1792114696
1266,392,450,3,1,0,0,0,1,0,0,512032770,187500000000,33707865169,1365420720,7595152757
1267,392,470,3,1,0,1,0,1,0,0,512032770,187500000000,166666666667,1365420720,1536098310
1268,392,828,1,0,1,0,0,1,0,0,170677590,62500000000,1000000000000,1365420720,85338795
1269,393,402,3,1,0,0,0,1,0,0,512032770,250000000000,53571428572,1024065540,4778972521
1270,393,460,3,1,0,1,0,1,0,0,512032770,250000000000,125000000000,1024065540,2048131081
1271,395,396,3,1,0,0,0,1,0,0,512032770,100000000000,125000000000,2560163851,2048131081
1272,395,397,3,1,0,0,0,1,0,0,512032770,100000000000,166666666667,2560163851,1536098310
1273,395,399,3,1,0,0,0,1,0,0,512032770,100000000000,200000000000,2560163851,1280081925
1274,395,401,3,1,0,0,0,1,0,0,512032770,100000000000,166666666667,2560163851,1536098310
1275,395,402,3,1,0,0,0,1,0,0,512032770,100000000000,53571428572,2560163851,4778972521
1276,395,409,3,1,0,0,0,1,0,0,512032770,100000000000,111111111112,2560163851,2304147466
1277,395,415,3,1,0,0,0,1,0,0,512032770,100000000000,50847457627,2560163851,5034988906
1278,395,424,3,1,0,0,0,1,0,0,512032770,100000000000,125000000000,2560163851,2048131081
1279,395,426,3,1,0,0,0,1,0,0,512032770,100000000000,83333333334,2560163851,3072196621
1280,396,398,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
1281,396,402,3,1,0,0,0,1,0,0,512032770,125000000000,53571428572,2048131081,4778972521
1282,396,405,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
1283,396,407,3,1,0,0,0,1,0,0,512032770,125000000000,142857142857,2048131081,1792114696
1284,396,410,3,1,0,0,0,1,0,0,512032770,125000000000,142857142858,2048131081,1792114696
1285,396,418,3,1,0,0,0,1,0,0,512032770,125000000000,142857142858,2048131081,1792114696
1286,397,406,3,1,0,0,0,1,0,0,512032770,166666666667,125000000000,1536098310,2048131081
1287,397,415,3,1,0,0,0,1,0,0,512032770,166666666667,50847457627,1536098310,5034988906
1288,397,420,3,1,0,0,0,1,0,0,512032770,166666666667,142857142858,1536098310,1792114696
1289,397,425,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1290,397,433,3,1,0,0,0,1,0,0,512032770,166666666666,36144578314,1536098310,7083119987
1291,398,402,3,1,0,0,0,1,0,0,512032770,166666666667,53571428572,1536098310,4778972521
1292,398,405,3,1,0,0,0,1,0,0,512032770,166666666667,166666666667,1536098310,1536098310
1293,398,407,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1294,398,411,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1295,399,401,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1296,399,402,3,1,0,0,0,1,0,0,512032770,200000000000,53571428572,1280081925,4778972521
1297,399,412,3,1,0,0,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
1298,400,402,3,1,0,0,0,1,0,0,512032770,333333333333,53571428571,768049155,4778972521
1299,400,413,3,1,0,0,0,1,0,0,512032770,333333333333,333333333334,768049155,768049155
1300,401,402,3,1,0,0,0,1,0,0,512032770,166666666667,53571428571,1536098310,4778972521
1301,401,404,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1302,401,414,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1303,402,403,3,1,0,0,0,1,0,0,512032770,53571428571,125000000000,4778972521,2048131081
1304,402,404,3,1,0,1,0,1,0,0,512032770,53571428571,166666666667,4778972521,1536098310
1305,402,405,3,1,0,0,0,1,0,0,512032770,53571428571,166666666667,4778972521,1536098310
1306,402,407,3,1,0,0,0,1,0,0,512032770,53571428571,142857142857,4778972521,1792114696
1307,402,415,3,1,0,0,0,1,0,0,512032770,53571428571,50847457627,4778972521,5034988906
1308,402,426,3,1,0,0,0,1,0,0,512032770,53571428571,83333333333,4778972521,3072196621
1309,402,460,3,1,0,1,0,1,0,0,512032770,53571428571,125000000000,4778972521,2048131081
1310,402,462,3,1,0,1,0,1,0,0,512032770,53571428571,107142857143,4778972521,2389486261
1311,402,703,1,0,1,0,0,1,0,0,170677590,17857142857,333333333334,4778972521,256016385
1312,403,404,3,1,0,1,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
1313,403,416,3,1,0,0,0,1,0,0,512032770,125000000000,200000000000,2048131081,1280081925
1314,403,461,3,1,0,1,0,1,0,0,512032770,125000000000,200000000000,2048131081,1280081925
1315,403,463,3,1,0,1,0,1,0,0,512032770,125000000000,88235294118,2048131081,2901519031
1316,404,407,3,1,0,1,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1317,404,417,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1318,405,407,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1319,405,418,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1320,406,408,3,1,0,0,0,1,0,0,512032770,125000000000,250000000000,2048131081,1024065540
1321,406,422,3,1,0,0,0,1,0,0,512032770,125000000000,100000000000,2048131081,2560163851
1322,406,433,3,1,0,0,0,1,0,0,512032770,125000000000,36144578314,2048131081,7083119987
1323,406,450,3,1,0,0,0,1,0,0,512032770,125000000000,33707865169,2048131081,7595152757
1324,407,419,3,1,0,0,0,1,0,0,512032770,142857142857,142857142858,1792114696,1792114696
1325,408,423,3,1,0,0,0,1,0,0,512032770,250000000000,142857142857,1024065540,1792114696
1326,408,450,3,1,0,0,0,1,0,0,512032770,250000000000,33707865169,1024065540,7595152757
1327,408,458,3,1,0,0,0,1,0,0,512032770,250000000000,142857142858,1024065540,1792114696
1328,409,410,3,1,0,0,0,1,0,0,512032770,111111111111,142857142857,2304147466,1792114696
1329,409,412,3,1,0,0,0,1,0,0,512032770,111111111111,200000000000,2304147466,1280081925
1330,409,414,3,1,0,0,0,1,0,0,512032770,111111111111,166666666667,2304147466,1536098310
1331,409,415,3,1,0,0,0,1,0,0,512032770,111111111111,50847457627,2304147466,5034988906
1332,409,420,3,1,0,0,0,1,0,0,512032770,111111111111,142857142857,2304147466,1792114696
1333,409,421,3,1,0,0,0,1,0,0,512032770,111111111111,90909090909,2304147466,2816180236
1334,409,424,3,1,0,0,0,1,0,0,512032770,111111111111,125000000000,2304147466,2048131081
1335,409,427,3,1,0,0,0,1,0,0,512032770,111111111111,100000000000,2304147466,2560163851
1336,410,411,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
1337,410,415,3,1,0,0,0,1,0,0,512032770,142857142857,50847457627,1792114696,5034988906
1338,410,418,3,1,0,0,0,1,0,0,512032770,142857142857,142857142857,1792114696,1792114696
1339,410,419,3,1,0,0,0,1,0,0,512032770,142857142857,142857142857,1792114696,1792114696
1340,410,428,3,1,0,0,0,1,0,0,512032770,142857142857,142857142858,1792114696,1792114696
1341,411,415,3,1,0,0,0,1,0,0,512032770,166666666667,50847457627,1536098310,5034988906
1342,411,418,3,1,0,0,0,1,0,0,512032770,166666666667,142857142857,1536098310,1792114696
1343,411,419,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1344,411,429,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1345,412,414,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1346,412,415,3,1,0,0,0,1,0,0,512032770,200000000000,50847457627,1280081925,5034988906
1347,412,430,3,1,0,0,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
1348,413,415,3,1,0,0,0,1,0,0,512032770,333333333333,50847457627,768049155,5034988906
1349,413,431,3,1,0,0,0,1,0,0,512032770,333333333333,333333333334,768049155,768049155
1350,414,415,3,1,0,0,0,1,0,0,512032770,166666666667,50847457627,1536098310,5034988906
1351,414,417,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1352,414,432,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1353,415,416,3,1,0,0,0,1,0,0,512032770,50847457627,200000000000,5034988906,1280081925
1354,415,417,3,1,0,1,0,1,0,0,512032770,50847457627,166666666667,5034988906,1536098310
1355,415,418,3,1,0,0,0,1,0,0,512032770,50847457627,142857142857,5034988906,1792114696
1356,415,419,3,1,0,0,0,1,0,0,512032770,50847457627,142857142857,5034988906,1792114696
1357,415,420,3,1,0,0,0,1,0,0,512032770,50847457627,142857142857,5034988906,1792114696
1358,415,421,3,1,0,0,0,1,0,0,512032770,50847457627,90909090909,5034988906,2816180236
1359,415,426,3,1,0,0,0,1,0,0,512032770,50847457627,83333333333,5034988906,3072196621
1360,415,433,3,1,0,0,0,1,0,0,512032770,50847457627,36144578314,5034988906,7083119987
1361,415,462,3,1,0,1,0,1,0,0,512032770,50847457627,107142857143,5034988906,2389486261
1362,415,704,1,0,1,0,0,1,0,0,170677590,16949152543,333333333334,5034988906,256016385
1363,416,417,3,1,0,1,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1364,416,434,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1365,416,463,3,1,0,1,0,1,0,0,512032770,200000000000,88235294118,1280081925,2901519031
1366,417,419,3,1,0,1,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1367,417,435,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1368,418,419,3,1,0,0,0,1,0,0,512032770,142857142857,142857142857,1792114696,1792114696
1369,418,436,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
1370,419,437,3,1,0,0,0,1,0,0,512032770,142857142857,142857142858,1792114696,1792114696
1371,420,421,3,1,0,0,0,1,0,0,512032770,142857142857,90909090909,1792114696,2816180236
1372,420,422,3,1,0,0,0,1,0,0,512032770,142857142857,100000000000,1792114696,2560163851
1373,420,433,3,1,0,0,0,1,0,0,512032770,142857142857,36144578314,1792114696,7083119987
1374,420,438,3,1,0,0,0,1,0,0,512032770,142857142857,125000000000,1792114696,2048131081
1375,421,422,3,1,0,0,0,1,0,0,512032770,90909090909,100000000000,2816180236,2560163851
1376,421,426,3,1,0,0,0,1,0,0,512032770,90909090909,83333333333,2816180236,3072196621
1377,421,439,3,1,0,0,0,1,0,0,512032770,90909090909,100000000000,2816180236,2560163851
1378,421,443,3,1,0,0,0,1,0,0,512032770,90909090909,111111111111,2816180236,2304147466
1379,421,466,3,1,0,1,0,1,0,0,512032770,90909090909,200000000000,2816180236,1280081925
1380,421,467,3,1,0,1,0,1,0,0,512032770,90909090909,81081081081,2816180236,3157535416
1381,422,423,3,1,0,0,0,1,0,0,512032770,100000000000,142857142857,2560163851,1792114696
1382,422,433,3,1,0,0,0,1,0,0,512032770,100000000000,36144578313,2560163851,7083119987
1383,422,440,3,1,0,0,0,1,0,0,512032770,100000000000,142857142857,2560163851,1792114696
1384,422,450,3,1,0,0,0,1,0,0,512032770,100000000000,33707865169,2560163851,7595152757
1385,422,469,3,1,0,1,0,1,0,0,512032770,100000000000,125000000000,2560163851,2048131081
1386,423,450,3,1,0,0,0,1,0,0,512032770,142857142857,33707865169,1792114696,7595152757
1387,423,458,3,1,0,0,0,1,0,0,512032770,142857142857,142857142857,1792114696,1792114696
1388,423,470,3,1,0,1,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
1389,424,425,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
1390,424,426,3,1,0,0,0,1,0,0,512032770,125000000000,83333333333,2048131081,3072196621
1391,424,427,3,1,0,0,0,1,0,0,512032770,125000000000,100000000000,2048131081,2560163851
1392,424,433,3,1,0,0,0,1,0,0,512032770,125000000000,36144578313,2048131081,7083119987
1393,424,441,3,1,0,0,0,1,0,0,512032770,125000000000,142857142858,2048131081,1792114696
1394,424,443,3,1,0,0,0,1,0,0,512032770,125000000000,111111111111,2048131081,2304147466
1395,425,433,3,1,0,0,0,1,0,0,512032770,166666666667,36144578313,1536098310,7083119987
1396,425,438,3,1,0,0,0,1,0,0,512032770,166666666667,125000000000,1536098310,2048131081
1397,425,442,3,1,0,0,0,1,0,0,512032770,166666666666,200000000000,1536098310,1280081925
1398,425,450,3,1,0,0,0,1,0,0,512032770,166666666666,33707865169,1536098310,7595152757
1399,426,433,3,1,0,0,0,1,0,0,512032770,83333333333,36144578313,3072196621,7083119987
1400,426,443,3,1,0,0,0,1,0,0,512032770,83333333333,111111111111,3072196621,2304147466
1401,426,460,3,1,0,1,0,1,0,0,512032770,83333333333,125000000000,3072196621,2048131081
1402,426,467,3,1,0,1,0,1,0,0,512032770,83333333333,81081081081,3072196621,3157535416
1403,427,428,3,1,0,0,0,1,0,0,512032770,100000000000,142857142857,2560163851,1792114696
1404,427,430,3,1,0,0,0,1,0,0,512032770,100000000000,200000000000,2560163851,1280081925
1405,427,432,3,1,0,0,0,1,0,0,512032770,100000000000,166666666667,2560163851,1536098310
1406,427,433,3,1,0,0,0,1,0,0,512032770,100000000000,36144578313,2560163851,7083119987
1407,427,438,3,1,0,0,0,1,0,0,512032770,100000000000,125000000000,2560163851,2048131081
1408,427,439,3,1,0,0,0,1,0,0,512032770,100000000000,100000000000,2560163851,2560163851
1409,427,441,3,1,0,0,0,1,0,0,512032770,100000000000,142857142857,2560163851,1792114696
1410,427,444,3,1,0,0,0,1,0,0,512032770,100000000000,125000000000,2560163851,2048131081
1411,428,429,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
1412,428,433,3,1,0,0,0,1,0,0,512032770,142857142857,36144578313,1792114696,7083119987
1413,428,436,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
1414,428,437,3,1,0,0,0,1,0,0,512032770,142857142857,142857142857,1792114696,1792114696
1415,428,445,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
1416,429,433,3,1,0,0,0,1,0,0,512032770,166666666667,36144578313,1536098310,7083119987
1417,429,436,3,1,0,0,0,1,0,0,512032770,166666666667,166666666667,1536098310,1536098310
1418,429,437,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1419,429,446,3,1,0,0,0,1,0,0,512032770,166666666666,200000000000,1536098310,1280081925
1420,430,432,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1421,430,433,3,1,0,0,0,1,0,0,512032770,200000000000,36144578313,1280081925,7083119987
1422,430,447,3,1,0,0,0,1,0,0,512032770,200000000000,250000000000,1280081925,1024065540
1423,431,433,3,1,0,0,0,1,0,0,512032770,333333333333,36144578313,768049155,7083119987
1424,431,448,3,1,0,0,0,1,0,0,512032770,333333333333,500000000000,768049155,512032770
1425,432,433,3,1,0,0,0,1,0,0,512032770,166666666667,36144578313,1536098310,7083119987
1426,432,435,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1427,432,449,3,1,0,0,0,1,0,0,512032770,166666666666,200000000000,1536098310,1280081925
1428,433,434,3,1,0,0,0,1,0,0,512032770,36144578313,166666666667,7083119987,1536098310
1429,433,435,3,1,0,1,0,1,0,0,512032770,36144578313,166666666667,7083119987,1536098310
1430,433,436,3,1,0,0,0,1,0,0,512032770,36144578313,166666666667,7083119987,1536098310
1431,433,437,3,1,0,0,0,1,0,0,512032770,36144578313,142857142857,7083119987,1792114696
1432,433,438,3,1,0,0,0,1,0,0,512032770,36144578313,125000000000,7083119987,2048131081
1433,433,439,3,1,0,0,0,1,0,0,512032770,36144578313,100000000000,7083119987,2560163851
1434,433,443,3,1,0,0,0,1,0,0,512032770,36144578313,111111111111,7083119987,2304147466
1435,433,450,3,1,0,0,0,1,0,0,512032770,36144578313,33707865169,7083119987,7595152757
1436,433,462,3,1,0,1,0,1,0,0,512032770,36144578313,107142857143,7083119987,2389486261
1437,433,469,3,1,0,1,0,1,0,0,512032770,36144578313,125000000000,7083119987,2048131081
1438,433,705,1,0,1,0,0,1,0,0,170677590,12048192771,333333333334,7083119987,256016385
1439,434,435,3,1,0,1,0,1,0,0,512032770,166666666667,166666666667,1536098310,1536098310
1440,434,451,3,1,0,0,0,1,0,0,512032770,166666666666,250000000000,1536098310,1024065540
1441,434,463,3,1,0,1,0,1,0,0,512032770,166666666666,88235294118,1536098310,2901519031
1442,435,437,3,1,0,1,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1443,435,452,3,1,0,1,0,1,0,0,512032770,166666666666,200000000000,1536098310,1280081925
1444,436,437,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1445,436,453,3,1,0,0,0,1,0,0,512032770,166666666666,200000000000,1536098310,1280081925
1446,437,454,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
1447,438,439,3,1,0,0,0,1,0,0,512032770,125000000000,100000000000,2048131081,2560163851
1448,438,440,3,1,0,0,0,1,0,0,512032770,125000000000,142857142857,2048131081,1792114696
1449,438,450,3,1,0,0,0,1,0,0,512032770,125000000000,33707865169,2048131081,7595152757
1450,438,455,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
1451,439,440,3,1,0,0,0,1,0,0,512032770,100000000000,142857142857,2560163851,1792114696
1452,439,443,3,1,0,0,0,1,0,0,512032770,100000000000,111111111111,2560163851,2304147466
1453,439,456,3,1,0,1,0,1,0,0,512032770,100000000000,166666666667,2560163851,1536098310
1454,439,457,3,1,0,0,0,1,0,0,512032770,100000000000,166666666667,2560163851,1536098310
1455,439,467,3,1,0,1,0,1,0,0,512032770,100000000000,81081081081,2560163851,3157535416
1456,440,450,3,1,0,0,0,1,0,0,512032770,142857142857,33707865169,1792114696,7595152757
1457,440,458,3,1,0,0,0,1,0,0,512032770,142857142857,142857142857,1792114696,1792114696
1458,440,469,3,1,0,1,0,1,0,0,512032770,142857142857,125000000000,1792114696,2048131081
1459,441,442,3,1,0,0,0,1,0,0,512032770,142857142857,200000000000,1792114696,1280081925
1460,441,443,3,1,0,0,0,1,0,0,512032770,142857142857,111111111111,1792114696,2304147466
1461,441,444,3,1,0,0,0,1,0,0,512032770,142857142857,125000000000,1792114696,2048131081
1462,441,450,3,1,0,0,0,1,0,0,512032770,142857142857,33707865169,1792114696,7595152757
1463,441,457,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
1464,442,450,3,1,0,0,0,1,0,0,512032770,200000000000,33707865169,1280081925,7595152757
1465,442,455,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1466,442,458,3,1,0,0,0,1,0,0,512032770,200000000000,142857142857,1280081925,1792114696
1467,443,450,3,1,0,0,0,1,0,0,512032770,111111111111,33707865169,2304147466,7595152757
1468,443,457,3,1,0,0,0,1,0,0,512032770,111111111111,166666666667,2304147466,1536098310
1469,444,445,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
1470,444,447,3,1,0,0,0,1,0,0,512032770,125000000000,250000000000,2048131081,1024065540
1471,444,449,3,1,0,0,0,1,0,0,512032770,125000000000,200000000000,2048131081,1280081925
1472,444,450,3,1,0,0,0,1,0,0,512032770,125000000000,33707865169,2048131081,7595152757
1473,444,455,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
1474,444,456,3,1,0,1,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
1475,445,446,3,1,0,0,0,1,0,0,512032770,166666666667,200000000000,1536098310,1280081925
1476,445,450,3,1,0,0,0,1,0,0,512032770,166666666667,33707865169,1536098310,7595152757
1477,445,453,3,1,0,0,0,1,0,0,512032770,166666666666,200000000000,1536098310,1280081925
1478,445,454,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
1479,446,450,3,1,0,0,0,1,0,0,512032770,200000000000,33707865168,1280081925,7595152757
1480,446,453,3,1,0,0,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
1481,446,454,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
1482,447,449,3,1,0,0,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
1483,447,450,3,1,0,0,0,1,0,0,512032770,250000000000,33707865168,1024065540,7595152757
1484,448,450,3,1,0,0,0,1,0,0,512032770,500000000000,33707865168,512032770,7595152757
1485,449,450,3,1,0,0,0,1,0,0,512032770,200000000000,33707865168,1280081925,7595152757
1486,449,452,3,1,0,1,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
1487,450,451,3,1,0,0,0,1,0,0,512032770,33707865168,250000000000,7595152757,1024065540
1488,450,452,3,1,0,1,0,1,0,0,512032770,33707865168,200000000000,7595152757,1280081925
1489,450,453,3,1,0,0,0,1,0,0,512032770,33707865168,200000000000,7595152757,1280081925
1490,450,454,3,1,0,0,0,1,0,0,512032770,33707865168,166666666667,7595152757,1536098310
1491,450,455,3,1,0,0,0,1,0,0,512032770,33707865168,166666666667,7595152757,1536098310
1492,450,456,3,1,0,1,0,1,0,0,512032770,33707865168,166666666667,7595152757,1536098310
1493,450,457,3,1,0,0,0,1,0,0,512032770,33707865168,166666666667,7595152757,1536098310
1494,450,458,3,1,0,0,0,1,0,0,512032770,33707865168,142857142857,7595152757,1792114696
1495,450,470,3,1,0,1,0,1,0,0,512032770,33707865168,166666666666,7595152757,1536098310
1496,450,706,1,0,1,0,0,1,0,0,170677590,11235955056,500000000000,7595152757,170677590
1497,451,452,3,1,0,1,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
1498,452,454,3,1,0,1,0,1,0,0,512032770,200000000000,166666666666,1280081925,1536098310
1499,453,454,3,1,0,0,0,1,0,0,512032770,200000000000,166666666666,1280081925,1536098310
1500,455,456,3,1,0,1,0,1,0,0,512032770,166666666666,166666666666,1536098310,1536098310
1501,455,458,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1502,456,457,3,1,0,1,0,1,0,0,512032770,166666666666,166666666666,1536098310,1536098310
1503,457,458,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
1504,459,466,3,1,0,1,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
1505,459,467,3,1,0,1,0,1,0,0,512032770,200000000000,81081081081,1280081925,3157535416
1506,460,461,3,1,0,1,0,1,0,0,512032770,125000000000,200000000000,2048131081,1280081925
1507,460,462,3,1,0,1,0,1,0,0,512032770,125000000000,107142857143,2048131081,2389486261
1508,461,463,3,1,0,1,0,1,0,0,512032770,200000000000,88235294118,1280081925,2901519031
1509,462,463,3,1,0,1,0,1,0,0,512032770,107142857143,88235294117,2389486261,2901519031
1510,462,467,3,1,0,1,0,1,0,0,512032770,107142857142,81081081081,2389486261,3157535416
1511,462,829,1,0,1,1,0,1,0,0,170677590,35714285714,200000000000,2389486261,426693975
