basis_id,component_id,prob_num,prob_den,prob_num_digits,prob_den_digits,prob_num_mod_1000000007,prob_den_mod_1000000007,prob_num_mod_1000000009,prob_den_mod_1000000009,prob_sha256,active_owner_flag,dominant_component_flag,positive_flag
155,2,33560319058046738017220672323493645001490276286959335666356146374006308781941847552347119947429751461116646954023850627794903609246402252184862707899729957216432777789629453059168504657020811885707469347284783969988599674068789215138661146627407479914007,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,93846830,506252096,310915907,734507111,e307e2ae946467c4f4544acc6be7289ce4e94235d101ee542cf974f1a95d90f5,0,1,1
156,0,22829222368981937032777681663446558197123089144887095158561812127181789069328093582522890805022408058610225209301351633202334136330494370098603810390963170329583659529784529306998343567248342000704084777870060721517048052789325375845255702746193184427393,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,213433862,506252096,547462403,734507111,2f64507755bea51025dc8b8d99168e8a0d105530cdc043b0c817a396be4cc999,0,0,1
156,1,56278488039392340800807443629828777112824923717444047576245575131477825837286630021335739157211399910360576765778175520780744031085239345905149073420429515061581116305147656083065650220888339462532474756748408400860213704197238713871699186738582432,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,877075537,253126048,118593187,867253560,ba22f22b20dfeb6e6ea09e97a6150b92aa0a7e12da0289e648b48b9a47517cbc,0,0,1
156,2,34589974565519027449115419775188396105672597994521458185145623390123529324683410542557695515695339042267587806572185567883601521492414380828193972039951340605780171473882547111704887443327858591021458330328161637931665324307795059174509525264999286316005,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,538667174,506252096,949858343,734507111,99e6ec5f1bbea1e5cb3128a584786d956ad0362e08ea58c196d8e7215bcda6e4,0,1,1
157,0,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
157,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
157,2,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
158,0,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
158,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
158,2,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
159,0,10842803538689326606126420942054832947633332588094999667073985461612422084024103777257470284516600174019090550382817515724271347853320802381842608291699102226689453225900732623018631001143991311756998661867486536818688996657108573899740924873466079603649,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,738303317,506252096,27641925,734507111,aa0686e3b42a148a48675a78223a727fd1f6c7a7abdda5bb43128a8f40803bb3,0,0,1
159,1,83583825347294753870189157926253867050420894310369920368631539478173402417575008289800844408711181014662573008259707340329739283757916260248538162124200445795722773835116729310598213185479155573625234285051516752440511865460015149898645151874229752,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,424638639,253126048,768417066,867253560,3664edb3a83c4a1612e87ba0390fb0cb388fa8f037878714ccf3171a2488c4f0,0,0,1
159,2,46576338785137022070940541733151528504982479359372367824887865283764202918834239771066579105990643927296513861498234722298025211979082603191126487361038001166812909494451283857538144944306280098336322260811679216413321219843689335567152249245796119845109,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,918671515,506252096,170031063,734507111,409117603390782f6d7490ddcdc6664564e67054485308cb306b2811bddc695a,0,1,1
160,0,13712008134425422735229479665590548776803712961907043712174703487555644847112216016771176884585249539258541609173693751859281871224866443812271977023484486545790789903361265127694566445091606709217478610836937418956518607971831107852691342334924832494773,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,781906339,506252096,161619904,734507111,5380dac7d6b694ffb5e93a0c9bd5d7c1fc9973b8a2c534860d663aba693e1586,0,0,1
160,1,82756671109119594956084525506232964111270225854896023510641000091949112238811874134912084047911532578036695087527354032331829471336699982031452539831873563222365321436469769760868253207048561505527746146351294983530855045989959828101475109505286616,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,224614984,253126048,445041441,867253560,17ad04f1a55d389d92009f330485f57e72eb721c4b2492bc9925294a6bcf8dbb,0,0,1
160,2,43707135843709402292155311218880652717617977286897234727580863238899752604326485057821182283442716161353936054463199950869630684427161804193253552800497201501476719531895548646781308960278621562063978506818505734719029427842605741724845426124422104840257,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,275115796,506252096,682804334,734507111,e40ae1b5fe4c90916cad5689ce5f32f423a2849433d077ae759bba4654d96d50,0,1,1
161,0,15554320125178984957329431239927606031986457463914284879802873232212813645802525752453309013765121435643390248873263743587203427415691572332424700022274807084440201708476415917343609123270745332272521297929454811675599540140280230073335978820887724517391,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,828699034,506252096,768220671,734507111,ff0d253ab43f458d63a495d7e8d2536f4b4cc53eb80ce6a1ffa74448a07391e4,0,0,1
161,1,68852348796685511951521432747238312885396564146002621295621911544265646519563949340442812843560786449692080794824420893555625657794791951274605889397134207096475035376084458768152276097643262407169482650670697641313993011298123696109971800860890088,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,814358875,253126048,537144735,867253560,47907d6158922f9912899ab5acbd2ff428158fb5e5aa0d645e89b624f43fb60a,0,0,1
161,2,41864851661600464938221368770729113451737684532213411346757123532419679172567613817988639092805252966461344103992215365007986680643963759489162343495007750441539559507352518627754251714053701749607132536252979703194632929398226003176464772645076501610695,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,48835326,506252096,891996988,734507111,195330df82b7c286d6d2e01f47d3be00318f0d6157357a900691b40b666fc5f4,0,1,1
162,0,19025785550615262731685548403718186232655806030502505051633572023599958682491687009888539679648523135395460693640444193380571930294131682680613814960790907247068605519379770173397680499644878539563149054117338408112474206388298612255769769831872055584091,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,318600610,506252096,580193102,734507111,8e1ec8189999a8c82ba1e36878b9661e2b6602f0331b9e33099a5637618d29ac,0,0,1
162,1,63383179220756555960917287598424040419787439833941659446056458357368765828784867711811958347280662653956905919398873238057415275187265532682154831210546425865150490939522303881077107592190390421571957110476879133121575110579204479087234434492880536,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,608355231,253126048,756924469,867253560,571e0fa60130f4651e3c97d6261f7e7d2063edb2afa622194d2e3cab094eb55b,0,0,1
162,2,38393397174503339021777232815228830879613267183873815296850123871938907929639834118716665688630843826956865129574785766309929174186288864193810413458608023454473618345538037496009954488016579448060475975116176494394774647986009058832465027108824906563099,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,970941038,506252096,640465089,734507111,0f35668be79d480adae1f58dc1a227dd5a646f91cbb81edbe15a2b68e921c06f,0,1,1
163,0,19110693640396468670631920152173741926677242624098830811728167610041940526659410798372340946991225630311277348119042287671544266017685628380248236468921423766314762902743508334890741813772062352200746765246484822456382418024883024550517518416988471136617,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,573279669,506252096,791293181,734507111,23a6a33184f61b6053e95c295d224d3e9e98fe71095994be8710f0efdee5701d,0,0,1
163,1,62975341325698163408594932976505522279510115043171378288575372254961089265212936395505486863466013124324593102232637508263326109128428782296440330393930498526122971849324035265327048641694200802755032967207025888976456009663018667938625436886225248,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,383478412,253126048,765089547,867253560,f9c4fa9e72f903da59c1c900461de1e57e2906c53dbb77609bf3d73787715e0a,0,0,1
163,2,38308489900397923199615965711482519022628111144927071077317843247669130900825237474095497034231108961340107739721822004490416426641067036167676763379479140167082139017212479731054124674007296627802115897835316619757354726587626478909339575741703704321149,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,166015610,506252096,413034854,734507111,7c1efa76661559a60d1fafe53d383256808c5813af195d2050fa8123174ee120,0,1,1
164,0,18811459770827587495787328165962619176171174093808077534953300960192651318518371649350256217821363167126916980141129025064297862227712923155985137229450612892553818631373499043065964007540134353658703815782178344287839813965338913304143454113990169748705,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,259100446,506252096,6666559,734507111,d13c25d5f9497031d27b5aa739238dc0e9825ad0f6995ddcdbe476e4f8a3da49,0,0,1
164,1,60838245092644225183430196948786896373863512005086636424786720348365899755222374220844121763230313523198395691603700890427147318824645162850427105645128769665032560176731859714079340755933563663864507588245157873206339276337060030441290230021667320,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,112999647,253126048,946091219,867253560,9d06e19f0f56bc1b9c4c9ef84940071119059a7913728d22e6aa8d057ee890f4,0,0,1
164,2,38607728044159270482337008027165697210385990968423900523576437474822233299345296604241931086131171895923670360094556524970898502788620348959178754645399448644300805469405834207230004975654996147618436628350381021661928870880637242072988634715115734824917,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,21152356,506252096,835658132,734507111,fe3d0100b275d630470976b7164785ab1443a885d51ec82e764607ddb41772b8,0,1,1
165,0,9454334610824545405791126375202814581397619552805265878222324781704991127065413839481239680473462839121670366975692737706185970347578513160046021617468132332647406756755964287320361270351031063183342429534094422716458650310179886331325861100121858779126,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,119543458,253126048,320459511,867253560,41dd6691408c727d8dcdff83b10c4233f0614d5835719b3e9eeff55bfaee9e61,0,0,1
165,1,49884231772821023067454499148051135123573385472683754716692705871209473736017683591424529097648412530415485326661442857129973428322332644461488120494251345493364848884893396103858582025166915767475004151531288947280847486146605664484695767088159312,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,382520923,253126048,373826755,867253560,d85f31ea3157c3f6d43f1c65b0be9acf2b821a004315f03c18a69861ff6cddb4,0,0,1
165,2,19255270250682203406473157697059144347642213268437255553924252529816928338292439492005483391095470274304616086052514979569445509334478625210054313258942049313204076961344994176291233442005264954103124182035621974127351617604598381811606139908894027015693,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,751061674,253126048,172967294,867253560,92069c3b3a56080cb73f71bed0479d5abbc0fe8af93e34ebde4fb640d621913f,0,1,1
166,0,9661155869525973251097373933761104136883142547724975330274672077713705370043820326470727827012043166648510762406732176662879644714907024681163132030279221741619232056162350594897173458547948639643145474630206859295209291062724235727849372636753516488362,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,228663433,253126048,71973085,867253560,ea83eadf06f4d15a852d5468240a10cc9f2a626c08587af870ca51f8a518821d,0,0,1
166,1,50499372594844065609643744282741792431896453406058928570949623507992412817978676539842966947162752442386551616222191685340467872141013706164338342040664080255517033797992338902005280621540098854954369825885572482563514612080224595103430748602998256,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,729516554,253126048,179642956,867253560,895ce1daa4eb37496aed587557e0527f0ed98589c24bdf2c35b4d69ca188b5d6,0,0,1
166,2,19048448376839953538124367949255720101499381950449612726698050976890577312374951044023046826119040432437863719555185979863923624472706295007875499995909413491497489509753694769771623107109751004460233657573835183265065694184928098796152009637280854467513,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,294946068,253126048,615637519,867253560,38170a815202a9f43f51285a98109145d95bc5497e8d1251394f5c5ef57f2a49,0,1,1
167,0,19195925699902907986668842554194312613856143268046540008747200073281718942375216935768906559884854586857933850842173124110297076827235465693182689366008117430530306265462900604986514077983299809408115449004355772531595299079715728821710070681241861507271,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,302384176,506252096,763294680,734507111,22afbdd9ecc2ce1a8315be10a58d5ec9deddae1b3ff426f21902225fee5e64f1,0,0,1
167,1,50288033282490590718866874039530380961642418597447341785211861350188084125102355563579139429212086875142055932118982624341124365264003475101486755096176699768728762399681700991184652324625802382173681864437541662693267512680607370390402794095754624,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,896069207,253126048,657097384,867253560,85a4767d6a67c4691442415e7a370a88a6945b4a8e97f998cbe947ced849eeac,0,0,1
167,2,38223283215507570298724422765579822285731846236372253328371817511451162031119711557860595274032348512645949602073031395361431460235004927705356700389543042010464110442911986745626900694588693307391588376779651208650594411909787739460742119922735894891743,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,411729520,506252096,657017681,734507111,03b6ddd7e5d7e412ba26ca095fe0d6e450e7afcf116d1f167b5cbf9cb7032c63,0,1,1
168,0,9221994579128647237170946834839142182610362863598873424211924423036283278721078431491799946014748771609829022178039588224398611203033984039134875111053520820089002021613107373811290806153885938586643241590001596761370045864323625445101604674899281314678,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,944592856,253126048,165165416,867253560,66a96fcf6352b25e178442b542bf2c825e5d482037b686c6825c724fc850656e,0,0,1
168,1,49047674468639545724323386072828419437355110611725683269857566162369270044090236476775053980022091154649452628566502232853331730724354254728183974042428660612800637338926382390644327085990435671545785693685762151085828854497357656751537924665740336,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,133178466,253126048,860289109,867253560,d971e46a68c2b2418fac975f4ef86676ed16c138ccf366b71ab72510e8bb8895,0,0,1
168,2,19487611118935405756570680368535891969145156175918508966006099723625345026840466827442037775029301968137833196882866223991857145120720752309355193069503112648447362260699397056814017120457349255179919299198172645609236417069086291945838129491959026899117,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,175354733,253126048,841799044,867253560,a0e555ea6b3bb2b6de50bae83da736e1fbfd8d04e2132d8b77c93d04e8411e79,0,1,1
169,0,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
169,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
169,2,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
170,0,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
170,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
170,2,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
171,0,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
171,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
171,2,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
172,0,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
172,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
172,2,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
173,0,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
173,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
173,2,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
174,0,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
174,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
174,2,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
175,0,4481766205025946541751861547791171210715805145319036614834428895076195624915101693917016105451721944603230550050185507181717677763099099292732126055539932598960733896864475035753787608775150001381446947186768084141817549821089540844420054759204989144033,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,237254550,253126048,287272171,867253560,4c955d86bd33206a4d47d729c37e9e8b57be200a0480ab629324f4c838483c0f,0,0,1
175,1,56034125168000676255938411497035024301104595852996490358819646303527421961889051889648353234370489079799542206189573824910428057335037172293298826983231333419430198238162394516150715968673566542530495671775011137782649825403091549779571429483347984,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,422063022,253126048,996176926,867253560,eb324a7c80ccf9aff6688f2c28b72edeaadbfd889fed5768d86a9d05c4a3c775,0,0,1
175,2,24227832506587407090859234040558438734434850144713104504576506289505291522494525766201408742293074446746506518921142681962946021464329026372840377010163760066902823755887130158859394811447202509254244608891428068979802216291349470812626651374148501462114,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,593808483,253126048,583804472,867253560,f4405dfa3f699efac46ec3e36d88e01eb8059e049c97a4f24c9a743fed0292ce,0,1,1
176,0,9038710991519931533422039878756902513315206659137457889182339332212981382357491853112721978997404571999237033921654121575129629975008582393503613244779443274573698197540554868974419508933896510174850550338835906157726333579286914415303279839481816228707,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,182718953,506252096,602881654,734507111,63a6d3d5544420d856b476781c4c85d3c3965b3808b54c3e5de42ef19398f8ce,0,0,1
176,1,56410323039819071837160078131461679776784515564232108356218422144203181157815300794853238816118118729246386931348278763651528056957900868392340313761068047097024365119521640892003390373668466049917225007788702858300950881180025486748095216478805880,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,774348087,253126048,512391551,867253560,dbf1cfb680910bbc5cfffd4917bba396c7412e3e96ef223f547bb3c8f350836a,0,0,1
176,2,48380485679311032095008988854609048523675152561087401878403536239398311560943371214626317306721024715440938210331551939304320286279848423210249194803654386383726061919628892801759193626161998521297517788358884372702072162043479555030916195379651174067795,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,774836983,506252096,106842364,734507111,7d36e32684f2686903309088e917235c9790d4dc9cab7709f57b76aede3a24d2,0,1,1
177,0,9096541946705483588203680675216285009163203049123561139984003274468491381499679608900577274924390710822589643568916878924330546131300341085972170401021945672053611345014664633562863120326823702309759438264768394677933169999948690916157376855577742496905,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,217418344,506252096,488908550,734507111,f27c71c21b635ffd54b944da1997c07df058a9d96662353e481907ba89ef55e2,0,0,1
177,1,56488767083648177813377592282616959999570978921679323247255865317874766995292862548497264096217180141165172097748339449947104884926262268459384446920891497191281657624791773450876544879904510477074700443456922936511243694366937531374212848361634472,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,150641422,253126048,33111618,867253560,361e4e6ea98df0468fd51d86ce92a2d0cff04490f76478b01e8051466c099ba2,0,0,1
177,2,48322654567237392382015395623121363717266710598174583733172090222256454218629508503714954722743478378494761763113956381833746778969900727794980503559145564339345960257569772496905632268460058857073754585482080547741708905037191404705972846128291482142413,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,987550915,506252096,179375325,734507111,917a8b7e77384b5b5dc153316c790f0b7860dee29c1c191a3e6fab9b2fb519e4,0,1,1
178,0,9744258606422741929544955108897191878973556247863214948134728924959640570037516177197689288973363251709633623939210625288982306407981453394638589567432022764258578724153121375942225988490861308401288373065687249317315658369875448073606198234969313948821,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,627447641,506252096,153395720,734507111,5c54d70f3d3181038f7378dac88c0192e6e56d8f75565c15f0e536b69d283565,0,0,1
178,1,55722016685490817874180361348007351378434264445762698192574630573580342731809042436504430927613569070941021908397262857116464618587946693138974056290516766916605213936768813814350434068419957548746357705070954099397000810256662757459305132162630344,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,186504495,253126048,829505204,867253560,6523827e00fe786023275da65db2923b6cd5eddce1aeede4ffab55946059ee01,0,0,1
178,2,47674939441020930355393999583902326066673599672863881758271473934234793618940198903058066694360843044829858231044041337622280679973752292117464725213516747996601542231318691800445542452517644220088082307366638465040000645153032868098071854564332308698753,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,505795472,506252096,922101001,734507111,4bb7bdd4aaa1e98b4b49864b34d1cf7f2e19e2141967341f665d19456c809f74,0,1,1
179,0,5852006740486653666555317119869293162728413334802761419381810653286140860706042161009197573154257436855668056550953054107129763516699137466486543002800482718977270408246979778408645125038532180279910495570080766357375645809636352275547446305449691906484,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,320857315,253126048,780029052,867253560,3881afb038d8eb1e08f37c5665c4062c0e09d63be5535221e48816941a3d7809,0,0,1
179,1,50759320915571224256197004682878549547666342653138299694937187790760658015704744874624929883836603774926380825796511375736784019487615456419459682275121447382760692422608509810697985707598382440802537588042299550844689592306201252581608487097628224,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,967354530,253126048,865472632,867253560,e6f55af4b439cb1b3e560d3dd15bf2d34ab2329348b6a6cc38d7b0c1c8f6a222,0,0,1
179,2,22857597245930952395507778209887130938896995393482579558219788413753859053467531483416242298013889488379373885581755528099983109354766835620801833902047918056772323914010440970089242747914081405539882788466199119475831058263035756271796457790846184419423,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,964914217,253126048,221751885,867253560,45f4107c74f993703b3597719f066d59d82722604714758cff7f0ea61dfa5858,0,1,1
180,0,7132754560829239794856907903977698857917306128975697003557186133249025927866157359981887068425195646771756868980319493346185551960352543242046816128690085950744561203914214393087358595916089888847862043357975772507720949974511914450481342638633516129726,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,905033397,253126048,999092104,867253560,1bb40c08b264c2224929ce2b858c49a6cebd257a16c6130bf2eb5d6b63c25712,0,0,1
