step_id,path_id,fiber_row_id,step_index,component_id,raw_row_id,basis_id,source0_addr,source1_addr,target_addr,coeff
1225,155,155,3,1,0,7,53,291,0,8
1226,155,155,4,1,0,7,53,291,0,8
1227,155,155,5,1,0,7,53,291,0,8
1228,155,155,6,1,0,7,53,291,0,8
1229,155,155,7,1,0,7,53,291,0,8
1230,155,155,8,1,0,7,53,291,0,8
1231,155,155,9,1,0,7,53,291,0,8
1232,155,155,10,1,0,7,53,291,0,8
1233,155,155,11,1,0,7,53,291,0,8
1234,156,156,0,1,0,7,53,291,0,8
1235,156,156,1,1,0,7,53,291,0,8
1236,156,156,2,1,0,7,53,291,0,8
1237,156,156,3,1,0,7,53,291,0,8
1238,156,156,4,1,0,7,53,291,0,8
1239,156,156,5,1,0,7,53,291,0,8
1240,156,156,6,1,0,7,53,291,0,8
1241,156,156,7,1,0,7,53,291,0,8
1242,156,156,8,1,0,7,53,291,0,8
1243,156,156,9,1,0,7,53,291,0,8
1244,156,156,10,1,0,7,53,291,0,8
1245,156,156,11,2,206848,63,171,291,139,2
1246,157,157,0,1,0,7,53,291,0,8
1247,157,157,1,1,0,7,53,291,0,8
1248,157,157,2,1,0,7,53,291,0,8
1249,157,157,3,1,0,7,53,291,0,8
1250,157,157,4,1,0,7,53,291,0,8
1251,157,157,5,1,0,7,53,291,0,8
1252,157,157,6,1,0,7,53,291,0,8
1253,157,157,7,1,0,7,53,291,0,8
1254,157,157,8,1,0,7,53,291,0,8
1255,157,157,9,1,0,7,53,291,0,8
1256,157,157,10,2,206848,63,171,291,139,2
1257,157,157,11,2,206848,63,171,291,139,2
1258,158,158,0,1,0,7,53,291,0,8
1259,158,158,1,1,0,7,53,291,0,8
1260,158,158,2,1,0,7,53,291,0,8
1261,158,158,3,1,0,7,53,291,0,8
1262,158,158,4,1,0,7,53,291,0,8
1263,158,158,5,1,0,7,53,291,0,8
1264,158,158,6,1,0,7,53,291,0,8
1265,158,158,7,1,0,7,53,291,0,8
1266,158,158,8,1,0,7,53,291,0,8
1267,158,158,9,2,206848,63,171,291,139,2
1268,158,158,10,2,206848,63,171,291,139,2
1269,158,158,11,2,206848,63,171,291,139,2
1270,159,159,0,1,0,7,53,291,0,8
1271,159,159,1,1,0,7,53,291,0,8
1272,159,159,2,1,0,7,53,291,0,8
1273,159,159,3,1,0,7,53,291,0,8
1274,159,159,4,1,0,7,53,291,0,8
1275,159,159,5,1,0,7,53,291,0,8
1276,159,159,6,1,0,7,53,291,0,8
1277,159,159,7,1,0,7,53,291,0,8
1278,159,159,8,2,206848,63,171,291,139,2
1279,159,159,9,2,206848,63,171,291,139,2
1280,159,159,10,2,206848,63,171,291,139,2
1281,159,159,11,2,206848,63,171,291,139,2
1282,160,160,0,1,0,7,53,291,0,8
1283,160,160,1,1,0,7,53,291,0,8
1284,160,160,2,1,0,7,53,291,0,8
1285,160,160,3,1,0,7,53,291,0,8
1286,160,160,4,1,0,7,53,291,0,8
1287,160,160,5,1,0,7,53,291,0,8
1288,160,160,6,1,0,7,53,291,0,8
1289,160,160,7,2,206848,63,171,291,139,2
1290,160,160,8,2,206848,63,171,291,139,2
1291,160,160,9,2,206848,63,171,291,139,2
1292,160,160,10,2,206848,63,171,291,139,2
1293,160,160,11,2,206848,63,171,291,139,2
1294,161,161,0,1,0,7,53,291,0,8
1295,161,161,1,1,0,7,53,291,0,8
1296,161,161,2,1,0,7,53,291,0,8
1297,161,161,3,1,0,7,53,291,0,8
1298,161,161,4,1,0,7,53,291,0,8
1299,161,161,5,1,0,7,53,291,0,8
1300,161,161,6,2,206848,63,171,291,139,2
1301,161,161,7,2,206848,63,171,291,139,2
1302,161,161,8,2,206848,63,171,291,139,2
1303,161,161,9,2,206848,63,171,291,139,2
1304,161,161,10,2,206848,63,171,291,139,2
1305,161,161,11,2,206848,63,171,291,139,2
1306,162,162,0,1,0,7,53,291,0,8
1307,162,162,1,1,0,7,53,291,0,8
1308,162,162,2,1,0,7,53,291,0,8
1309,162,162,3,1,0,7,53,291,0,8
1310,162,162,4,1,0,7,53,291,0,8
1311,162,162,5,2,206848,63,171,291,139,2
1312,162,162,6,2,206848,63,171,291,139,2
1313,162,162,7,2,206848,63,171,291,139,2
1314,162,162,8,2,206848,63,171,291,139,2
1315,162,162,9,2,206848,63,171,291,139,2
1316,162,162,10,2,206848,63,171,291,139,2
1317,162,162,11,2,206848,63,171,291,139,2
1318,163,163,0,1,0,7,53,291,0,8
1319,163,163,1,1,0,7,53,291,0,8
1320,163,163,2,1,0,7,53,291,0,8
1321,163,163,3,1,0,7,53,291,0,8
1322,163,163,4,2,206848,63,171,291,139,2
1323,163,163,5,2,206848,63,171,291,139,2
1324,163,163,6,2,206848,63,171,291,139,2
1325,163,163,7,2,206848,63,171,291,139,2
1326,163,163,8,2,206848,63,171,291,139,2
1327,163,163,9,2,206848,63,171,291,139,2
1328,163,163,10,2,206848,63,171,291,139,2
1329,163,163,11,2,206848,63,171,291,139,2
1330,164,164,0,1,0,7,53,291,0,8
1331,164,164,1,1,0,7,53,291,0,8
1332,164,164,2,1,0,7,53,291,0,8
1333,164,164,3,2,206848,63,171,291,139,2
1334,164,164,4,2,206848,63,171,291,139,2
1335,164,164,5,2,206848,63,171,291,139,2
1336,164,164,6,2,206848,63,171,291,139,2
1337,164,164,7,2,206848,63,171,291,139,2
1338,164,164,8,2,206848,63,171,291,139,2
1339,164,164,9,2,206848,63,171,291,139,2
1340,164,164,10,2,206848,63,171,291,139,2
1341,164,164,11,2,206848,63,171,291,139,2
1342,165,165,0,1,0,7,53,291,0,8
1343,165,165,1,1,0,7,53,291,0,8
1344,165,165,2,2,206848,63,171,291,139,2
1345,165,165,3,2,206848,63,171,291,139,2
1346,165,165,4,2,206848,63,171,291,139,2
1347,165,165,5,2,206848,63,171,291,139,2
1348,165,165,6,2,206848,63,171,291,139,2
1349,165,165,7,2,206848,63,171,291,139,2
1350,165,165,8,2,206848,63,171,291,139,2
1351,165,165,9,2,206848,63,171,291,139,2
1352,165,165,10,2,206848,63,171,291,139,2
1353,165,165,11,2,206848,63,171,291,139,2
1354,166,166,0,1,0,7,53,291,0,8
1355,166,166,1,2,206848,63,171,291,139,2
1356,166,166,2,2,206848,63,171,291,139,2
1357,166,166,3,2,206848,63,171,291,139,2
1358,166,166,4,2,206848,63,171,291,139,2
1359,166,166,5,2,206848,63,171,291,139,2
1360,166,166,6,2,206848,63,171,291,139,2
1361,166,166,7,2,206848,63,171,291,139,2
1362,166,166,8,2,206848,63,171,291,139,2
1363,166,166,9,2,206848,63,171,291,139,2
1364,166,166,10,2,206848,63,171,291,139,2
1365,166,166,11,2,206848,63,171,291,139,2
1366,167,167,0,2,206848,63,171,291,139,2
1367,167,167,1,2,206848,63,171,291,139,2
1368,167,167,2,2,206848,63,171,291,139,2
1369,167,167,3,2,206848,63,171,291,139,2
1370,167,167,4,2,206848,63,171,291,139,2
1371,167,167,5,2,206848,63,171,291,139,2
1372,167,167,6,2,206848,63,171,291,139,2
1373,167,167,7,2,206848,63,171,291,139,2
1374,167,167,8,2,206848,63,171,291,139,2
1375,167,167,9,2,206848,63,171,291,139,2
1376,167,167,10,2,206848,63,171,291,139,2
1377,167,167,11,2,206848,63,171,291,139,2
1378,168,168,0,0,41694,19,114,753,45,2
1379,168,168,1,0,41694,19,114,753,45,2
1380,168,168,2,0,41694,19,114,753,45,2
1381,168,168,3,0,41694,19,114,753,45,2
1382,168,168,4,0,41694,19,114,753,45,2
1383,168,168,5,0,41694,19,114,753,45,2
1384,168,168,6,0,41694,19,114,753,45,2
1385,168,168,7,0,41694,19,114,753,45,2
1386,168,168,8,0,41694,19,114,753,45,2
1387,168,168,9,0,41694,19,114,753,45,2
1388,168,168,10,0,41694,19,114,753,45,2
1389,168,168,11,0,41694,19,114,753,45,2
1390,168,168,12,0,41694,19,114,753,45,2
1391,169,169,0,0,41694,19,114,753,45,2
1392,169,169,1,0,41694,19,114,753,45,2
1393,169,169,2,0,41694,19,114,753,45,2
1394,169,169,3,0,41694,19,114,753,45,2
1395,169,169,4,0,41694,19,114,753,45,2
1396,169,169,5,0,41694,19,114,753,45,2
1397,169,169,6,0,41694,19,114,753,45,2
1398,169,169,7,0,41694,19,114,753,45,2
1399,169,169,8,0,41694,19,114,753,45,2
1400,169,169,9,0,41694,19,114,753,45,2
1401,169,169,10,0,41694,19,114,753,45,2
1402,169,169,11,0,41694,19,114,753,45,2
1403,169,169,12,1,0,7,53,291,0,8
1404,170,170,0,0,41694,19,114,753,45,2
1405,170,170,1,0,41694,19,114,753,45,2
1406,170,170,2,0,41694,19,114,753,45,2
1407,170,170,3,0,41694,19,114,753,45,2
1408,170,170,4,0,41694,19,114,753,45,2
1409,170,170,5,0,41694,19,114,753,45,2
1410,170,170,6,0,41694,19,114,753,45,2
1411,170,170,7,0,41694,19,114,753,45,2
1412,170,170,8,0,41694,19,114,753,45,2
1413,170,170,9,0,41694,19,114,753,45,2
1414,170,170,10,0,41694,19,114,753,45,2
1415,170,170,11,1,0,7,53,291,0,8
1416,170,170,12,1,0,7,53,291,0,8
1417,171,171,0,0,41694,19,114,753,45,2
1418,171,171,1,0,41694,19,114,753,45,2
1419,171,171,2,0,41694,19,114,753,45,2
1420,171,171,3,0,41694,19,114,753,45,2
1421,171,171,4,0,41694,19,114,753,45,2
1422,171,171,5,0,41694,19,114,753,45,2
1423,171,171,6,0,41694,19,114,753,45,2
1424,171,171,7,0,41694,19,114,753,45,2
1425,171,171,8,0,41694,19,114,753,45,2
1426,171,171,9,0,41694,19,114,753,45,2
1427,171,171,10,1,0,7,53,291,0,8
1428,171,171,11,1,0,7,53,291,0,8
1429,171,171,12,1,0,7,53,291,0,8
1430,172,172,0,0,41694,19,114,753,45,2
1431,172,172,1,0,41694,19,114,753,45,2
1432,172,172,2,0,41694,19,114,753,45,2
1433,172,172,3,0,41694,19,114,753,45,2
1434,172,172,4,0,41694,19,114,753,45,2
1435,172,172,5,0,41694,19,114,753,45,2
1436,172,172,6,0,41694,19,114,753,45,2
1437,172,172,7,0,41694,19,114,753,45,2
1438,172,172,8,0,41694,19,114,753,45,2
1439,172,172,9,1,0,7,53,291,0,8
1440,172,172,10,1,0,7,53,291,0,8
1441,172,172,11,1,0,7,53,291,0,8
1442,172,172,12,1,0,7,53,291,0,8
1443,173,173,0,0,41694,19,114,753,45,2
1444,173,173,1,0,41694,19,114,753,45,2
1445,173,173,2,0,41694,19,114,753,45,2
1446,173,173,3,0,41694,19,114,753,45,2
1447,173,173,4,0,41694,19,114,753,45,2
1448,173,173,5,0,41694,19,114,753,45,2
1449,173,173,6,0,41694,19,114,753,45,2
1450,173,173,7,0,41694,19,114,753,45,2
1451,173,173,8,1,0,7,53,291,0,8
1452,173,173,9,1,0,7,53,291,0,8
1453,173,173,10,1,0,7,53,291,0,8
1454,173,173,11,1,0,7,53,291,0,8
1455,173,173,12,1,0,7,53,291,0,8
1456,174,174,0,0,41694,19,114,753,45,2
1457,174,174,1,0,41694,19,114,753,45,2
1458,174,174,2,0,41694,19,114,753,45,2
1459,174,174,3,0,41694,19,114,753,45,2
1460,174,174,4,0,41694,19,114,753,45,2
1461,174,174,5,0,41694,19,114,753,45,2
1462,174,174,6,0,41694,19,114,753,45,2
1463,174,174,7,1,0,7,53,291,0,8
1464,174,174,8,1,0,7,53,291,0,8
1465,174,174,9,1,0,7,53,291,0,8
1466,174,174,10,1,0,7,53,291,0,8
1467,174,174,11,1,0,7,53,291,0,8
1468,174,174,12,1,0,7,53,291,0,8
1469,175,175,0,0,41694,19,114,753,45,2
1470,175,175,1,0,41694,19,114,753,45,2
1471,175,175,2,0,41694,19,114,753,45,2
1472,175,175,3,0,41694,19,114,753,45,2
1473,175,175,4,0,41694,19,114,753,45,2
1474,175,175,5,0,41694,19,114,753,45,2
1475,175,175,6,1,0,7,53,291,0,8
1476,175,175,7,1,0,7,53,291,0,8
1477,175,175,8,1,0,7,53,291,0,8
1478,175,175,9,1,0,7,53,291,0,8
1479,175,175,10,1,0,7,53,291,0,8
1480,175,175,11,1,0,7,53,291,0,8
1481,175,175,12,1,0,7,53,291,0,8
1482,176,176,0,0,41694,19,114,753,45,2
1483,176,176,1,0,41694,19,114,753,45,2
1484,176,176,2,0,41694,19,114,753,45,2
1485,176,176,3,0,41694,19,114,753,45,2
1486,176,176,4,0,41694,19,114,753,45,2
1487,176,176,5,1,0,7,53,291,0,8
1488,176,176,6,1,0,7,53,291,0,8
1489,176,176,7,1,0,7,53,291,0,8
1490,176,176,8,1,0,7,53,291,0,8
1491,176,176,9,1,0,7,53,291,0,8
1492,176,176,10,1,0,7,53,291,0,8
1493,176,176,11,1,0,7,53,291,0,8
1494,176,176,12,1,0,7,53,291,0,8
1495,177,177,0,0,41694,19,114,753,45,2
1496,177,177,1,0,41694,19,114,753,45,2
1497,177,177,2,0,41694,19,114,753,45,2
1498,177,177,3,0,41694,19,114,753,45,2
1499,177,177,4,1,0,7,53,291,0,8
1500,177,177,5,1,0,7,53,291,0,8
1501,177,177,6,1,0,7,53,291,0,8
1502,177,177,7,1,0,7,53,291,0,8
1503,177,177,8,1,0,7,53,291,0,8
1504,177,177,9,1,0,7,53,291,0,8
1505,177,177,10,1,0,7,53,291,0,8
1506,177,177,11,1,0,7,53,291,0,8
1507,177,177,12,1,0,7,53,291,0,8
1508,178,178,0,0,41694,19,114,753,45,2
1509,178,178,1,0,41694,19,114,753,45,2
1510,178,178,2,0,41694,19,114,753,45,2
1511,178,178,3,1,0,7,53,291,0,8
1512,178,178,4,1,0,7,53,291,0,8
1513,178,178,5,1,0,7,53,291,0,8
1514,178,178,6,1,0,7,53,291,0,8
1515,178,178,7,1,0,7,53,291,0,8
1516,178,178,8,1,0,7,53,291,0,8
1517,178,178,9,1,0,7,53,291,0,8
1518,178,178,10,1,0,7,53,291,0,8
1519,178,178,11,1,0,7,53,291,0,8
1520,178,178,12,1,0,7,53,291,0,8
1521,179,179,0,0,41694,19,114,753,45,2
1522,179,179,1,0,41694,19,114,753,45,2
1523,179,179,2,1,0,7,53,291,0,8
1524,179,179,3,1,0,7,53,291,0,8
1525,179,179,4,1,0,7,53,291,0,8
1526,179,179,5,1,0,7,53,291,0,8
1527,179,179,6,1,0,7,53,291,0,8
1528,179,179,7,1,0,7,53,291,0,8
1529,179,179,8,1,0,7,53,291,0,8
1530,179,179,9,1,0,7,53,291,0,8
1531,179,179,10,1,0,7,53,291,0,8
1532,179,179,11,1,0,7,53,291,0,8
1533,179,179,12,1,0,7,53,291,0,8
1534,180,180,0,0,41694,19,114,753,45,2
1535,180,180,1,1,0,7,53,291,0,8
1536,180,180,2,1,0,7,53,291,0,8
1537,180,180,3,1,0,7,53,291,0,8
1538,180,180,4,1,0,7,53,291,0,8
1539,180,180,5,1,0,7,53,291,0,8
1540,180,180,6,1,0,7,53,291,0,8
1541,180,180,7,1,0,7,53,291,0,8
1542,180,180,8,1,0,7,53,291,0,8
1543,180,180,9,1,0,7,53,291,0,8
1544,180,180,10,1,0,7,53,291,0,8
1545,180,180,11,1,0,7,53,291,0,8
1546,180,180,12,1,0,7,53,291,0,8
1547,181,181,0,1,0,7,53,291,0,8
1548,181,181,1,1,0,7,53,291,0,8
1549,181,181,2,1,0,7,53,291,0,8
1550,181,181,3,1,0,7,53,291,0,8
1551,181,181,4,1,0,7,53,291,0,8
1552,181,181,5,1,0,7,53,291,0,8
1553,181,181,6,1,0,7,53,291,0,8
1554,181,181,7,1,0,7,53,291,0,8
1555,181,181,8,1,0,7,53,291,0,8
1556,181,181,9,1,0,7,53,291,0,8
1557,181,181,10,1,0,7,53,291,0,8
1558,181,181,11,1,0,7,53,291,0,8
1559,181,181,12,1,0,7,53,291,0,8
1560,182,182,0,1,0,7,53,291,0,8
1561,182,182,1,1,0,7,53,291,0,8
1562,182,182,2,1,0,7,53,291,0,8
1563,182,182,3,1,0,7,53,291,0,8
1564,182,182,4,1,0,7,53,291,0,8
1565,182,182,5,1,0,7,53,291,0,8
1566,182,182,6,1,0,7,53,291,0,8
1567,182,182,7,1,0,7,53,291,0,8
1568,182,182,8,1,0,7,53,291,0,8
1569,182,182,9,1,0,7,53,291,0,8
1570,182,182,10,1,0,7,53,291,0,8
1571,182,182,11,1,0,7,53,291,0,8
1572,182,182,12,2,206848,63,171,291,139,2
1573,183,183,0,1,0,7,53,291,0,8
1574,183,183,1,1,0,7,53,291,0,8
1575,183,183,2,1,0,7,53,291,0,8
1576,183,183,3,1,0,7,53,291,0,8
1577,183,183,4,1,0,7,53,291,0,8
1578,183,183,5,1,0,7,53,291,0,8
1579,183,183,6,1,0,7,53,291,0,8
1580,183,183,7,1,0,7,53,291,0,8
1581,183,183,8,1,0,7,53,291,0,8
1582,183,183,9,1,0,7,53,291,0,8
1583,183,183,10,1,0,7,53,291,0,8
1584,183,183,11,2,206848,63,171,291,139,2
1585,183,183,12,2,206848,63,171,291,139,2
1586,184,184,0,1,0,7,53,291,0,8
1587,184,184,1,1,0,7,53,291,0,8
1588,184,184,2,1,0,7,53,291,0,8
1589,184,184,3,1,0,7,53,291,0,8
1590,184,184,4,1,0,7,53,291,0,8
1591,184,184,5,1,0,7,53,291,0,8
1592,184,184,6,1,0,7,53,291,0,8
1593,184,184,7,1,0,7,53,291,0,8
1594,184,184,8,1,0,7,53,291,0,8
1595,184,184,9,1,0,7,53,291,0,8
1596,184,184,10,2,206848,63,171,291,139,2
1597,184,184,11,2,206848,63,171,291,139,2
1598,184,184,12,2,206848,63,171,291,139,2
1599,185,185,0,1,0,7,53,291,0,8
1600,185,185,1,1,0,7,53,291,0,8
1601,185,185,2,1,0,7,53,291,0,8
1602,185,185,3,1,0,7,53,291,0,8
1603,185,185,4,1,0,7,53,291,0,8
1604,185,185,5,1,0,7,53,291,0,8
1605,185,185,6,1,0,7,53,291,0,8
1606,185,185,7,1,0,7,53,291,0,8
1607,185,185,8,1,0,7,53,291,0,8
1608,185,185,9,2,206848,63,171,291,139,2
1609,185,185,10,2,206848,63,171,291,139,2
1610,185,185,11,2,206848,63,171,291,139,2
1611,185,185,12,2,206848,63,171,291,139,2
1612,186,186,0,1,0,7,53,291,0,8
1613,186,186,1,1,0,7,53,291,0,8
1614,186,186,2,1,0,7,53,291,0,8
1615,186,186,3,1,0,7,53,291,0,8
1616,186,186,4,1,0,7,53,291,0,8
1617,186,186,5,1,0,7,53,291,0,8
1618,186,186,6,1,0,7,53,291,0,8
1619,186,186,7,1,0,7,53,291,0,8
1620,186,186,8,2,206848,63,171,291,139,2
1621,186,186,9,2,206848,63,171,291,139,2
1622,186,186,10,2,206848,63,171,291,139,2
1623,186,186,11,2,206848,63,171,291,139,2
1624,186,186,12,2,206848,63,171,291,139,2
1625,187,187,0,1,0,7,53,291,0,8
1626,187,187,1,1,0,7,53,291,0,8
1627,187,187,2,1,0,7,53,291,0,8
1628,187,187,3,1,0,7,53,291,0,8
1629,187,187,4,1,0,7,53,291,0,8
1630,187,187,5,1,0,7,53,291,0,8
1631,187,187,6,1,0,7,53,291,0,8
1632,187,187,7,2,206848,63,171,291,139,2
1633,187,187,8,2,206848,63,171,291,139,2
1634,187,187,9,2,206848,63,171,291,139,2
1635,187,187,10,2,206848,63,171,291,139,2
1636,187,187,11,2,206848,63,171,291,139,2
1637,187,187,12,2,206848,63,171,291,139,2
1638,188,188,0,1,0,7,53,291,0,8
1639,188,188,1,1,0,7,53,291,0,8
1640,188,188,2,1,0,7,53,291,0,8
1641,188,188,3,1,0,7,53,291,0,8
1642,188,188,4,1,0,7,53,291,0,8
1643,188,188,5,1,0,7,53,291,0,8
1644,188,188,6,2,206848,63,171,291,139,2
1645,188,188,7,2,206848,63,171,291,139,2
1646,188,188,8,2,206848,63,171,291,139,2
1647,188,188,9,2,206848,63,171,291,139,2
1648,188,188,10,2,206848,63,171,291,139,2
1649,188,188,11,2,206848,63,171,291,139,2
1650,188,188,12,2,206848,63,171,291,139,2
1651,189,189,0,1,0,7,53,291,0,8
1652,189,189,1,1,0,7,53,291,0,8
1653,189,189,2,1,0,7,53,291,0,8
1654,189,189,3,1,0,7,53,291,0,8
1655,189,189,4,1,0,7,53,291,0,8
1656,189,189,5,2,206848,63,171,291,139,2
1657,189,189,6,2,206848,63,171,291,139,2
1658,189,189,7,2,206848,63,171,291,139,2
1659,189,189,8,2,206848,63,171,291,139,2
1660,189,189,9,2,206848,63,171,291,139,2
1661,189,189,10,2,206848,63,171,291,139,2
1662,189,189,11,2,206848,63,171,291,139,2
1663,189,189,12,2,206848,63,171,291,139,2
1664,190,190,0,1,0,7,53,291,0,8
1665,190,190,1,1,0,7,53,291,0,8
1666,190,190,2,1,0,7,53,291,0,8
1667,190,190,3,1,0,7,53,291,0,8
1668,190,190,4,2,206848,63,171,291,139,2
1669,190,190,5,2,206848,63,171,291,139,2
1670,190,190,6,2,206848,63,171,291,139,2
1671,190,190,7,2,206848,63,171,291,139,2
1672,190,190,8,2,206848,63,171,291,139,2
1673,190,190,9,2,206848,63,171,291,139,2
1674,190,190,10,2,206848,63,171,291,139,2
1675,190,190,11,2,206848,63,171,291,139,2
1676,190,190,12,2,206848,63,171,291,139,2
1677,191,191,0,1,0,7,53,291,0,8
1678,191,191,1,1,0,7,53,291,0,8
1679,191,191,2,1,0,7,53,291,0,8
1680,191,191,3,2,206848,63,171,291,139,2
1681,191,191,4,2,206848,63,171,291,139,2
1682,191,191,5,2,206848,63,171,291,139,2
1683,191,191,6,2,206848,63,171,291,139,2
1684,191,191,7,2,206848,63,171,291,139,2
1685,191,191,8,2,206848,63,171,291,139,2
1686,191,191,9,2,206848,63,171,291,139,2
1687,191,191,10,2,206848,63,171,291,139,2
1688,191,191,11,2,206848,63,171,291,139,2
1689,191,191,12,2,206848,63,171,291,139,2
1690,192,192,0,1,0,7,53,291,0,8
1691,192,192,1,1,0,7,53,291,0,8
1692,192,192,2,2,206848,63,171,291,139,2
1693,192,192,3,2,206848,63,171,291,139,2
1694,192,192,4,2,206848,63,171,291,139,2
1695,192,192,5,2,206848,63,171,291,139,2
1696,192,192,6,2,206848,63,171,291,139,2
1697,192,192,7,2,206848,63,171,291,139,2
1698,192,192,8,2,206848,63,171,291,139,2
1699,192,192,9,2,206848,63,171,291,139,2
1700,192,192,10,2,206848,63,171,291,139,2
1701,192,192,11,2,206848,63,171,291,139,2
1702,192,192,12,2,206848,63,171,291,139,2
1703,193,193,0,1,0,7,53,291,0,8
1704,193,193,1,2,206848,63,171,291,139,2
1705,193,193,2,2,206848,63,171,291,139,2
1706,193,193,3,2,206848,63,171,291,139,2
1707,193,193,4,2,206848,63,171,291,139,2
1708,193,193,5,2,206848,63,171,291,139,2
1709,193,193,6,2,206848,63,171,291,139,2
1710,193,193,7,2,206848,63,171,291,139,2
1711,193,193,8,2,206848,63,171,291,139,2
1712,193,193,9,2,206848,63,171,291,139,2
1713,193,193,10,2,206848,63,171,291,139,2
1714,193,193,11,2,206848,63,171,291,139,2
1715,193,193,12,2,206848,63,171,291,139,2
1716,194,194,0,2,206848,63,171,291,139,2
1717,194,194,1,2,206848,63,171,291,139,2
1718,194,194,2,2,206848,63,171,291,139,2
1719,194,194,3,2,206848,63,171,291,139,2
1720,194,194,4,2,206848,63,171,291,139,2
1721,194,194,5,2,206848,63,171,291,139,2
1722,194,194,6,2,206848,63,171,291,139,2
1723,194,194,7,2,206848,63,171,291,139,2
1724,194,194,8,2,206848,63,171,291,139,2
1725,194,194,9,2,206848,63,171,291,139,2
1726,194,194,10,2,206848,63,171,291,139,2
1727,194,194,11,2,206848,63,171,291,139,2
1728,194,194,12,2,206848,63,171,291,139,2
1729,195,195,0,0,41694,19,114,753,45,2
1730,195,195,1,0,41694,19,114,753,45,2
1731,195,195,2,0,41694,19,114,753,45,2
1732,195,195,3,0,41694,19,114,753,45,2
1733,195,195,4,0,41694,19,114,753,45,2
1734,195,195,5,0,41694,19,114,753,45,2
1735,195,195,6,0,41694,19,114,753,45,2
1736,195,195,7,0,41694,19,114,753,45,2
1737,195,195,8,0,41694,19,114,753,45,2
1738,195,195,9,0,41694,19,114,753,45,2
1739,195,195,10,0,41694,19,114,753,45,2
1740,195,195,11,0,41694,19,114,753,45,2
1741,195,195,12,0,41694,19,114,753,45,2
1742,195,195,13,0,41694,19,114,753,45,2
1743,196,196,0,0,41694,19,114,753,45,2
1744,196,196,1,0,41694,19,114,753,45,2
1745,196,196,2,0,41694,19,114,753,45,2
1746,196,196,3,0,41694,19,114,753,45,2
1747,196,196,4,0,41694,19,114,753,45,2
1748,196,196,5,0,41694,19,114,753,45,2
1749,196,196,6,0,41694,19,114,753,45,2
1750,196,196,7,0,41694,19,114,753,45,2
1751,196,196,8,0,41694,19,114,753,45,2
1752,196,196,9,0,41694,19,114,753,45,2
1753,196,196,10,0,41694,19,114,753,45,2
1754,196,196,11,0,41694,19,114,753,45,2
1755,196,196,12,0,41694,19,114,753,45,2
1756,196,196,13,1,0,7,53,291,0,8
1757,197,197,0,0,41694,19,114,753,45,2
1758,197,197,1,0,41694,19,114,753,45,2
1759,197,197,2,0,41694,19,114,753,45,2
1760,197,197,3,0,41694,19,114,753,45,2
1761,197,197,4,0,41694,19,114,753,45,2
1762,197,197,5,0,41694,19,114,753,45,2
1763,197,197,6,0,41694,19,114,753,45,2
1764,197,197,7,0,41694,19,114,753,45,2
1765,197,197,8,0,41694,19,114,753,45,2
1766,197,197,9,0,41694,19,114,753,45,2
1767,197,197,10,0,41694,19,114,753,45,2
1768,197,197,11,0,41694,19,114,753,45,2
1769,197,197,12,1,0,7,53,291,0,8
1770,197,197,13,1,0,7,53,291,0,8
1771,198,198,0,0,41694,19,114,753,45,2
1772,198,198,1,0,41694,19,114,753,45,2
1773,198,198,2,0,41694,19,114,753,45,2
1774,198,198,3,0,41694,19,114,753,45,2
1775,198,198,4,0,41694,19,114,753,45,2
1776,198,198,5,0,41694,19,114,753,45,2
1777,198,198,6,0,41694,19,114,753,45,2
1778,198,198,7,0,41694,19,114,753,45,2
1779,198,198,8,0,41694,19,114,753,45,2
1780,198,198,9,0,41694,19,114,753,45,2
1781,198,198,10,0,41694,19,114,753,45,2
1782,198,198,11,1,0,7,53,291,0,8
1783,198,198,12,1,0,7,53,291,0,8
1784,198,198,13,1,0,7,53,291,0,8
1785,199,199,0,0,41694,19,114,753,45,2
1786,199,199,1,0,41694,19,114,753,45,2
1787,199,199,2,0,41694,19,114,753,45,2
1788,199,199,3,0,41694,19,114,753,45,2
1789,199,199,4,0,41694,19,114,753,45,2
1790,199,199,5,0,41694,19,114,753,45,2
1791,199,199,6,0,41694,19,114,753,45,2
1792,199,199,7,0,41694,19,114,753,45,2
1793,199,199,8,0,41694,19,114,753,45,2
1794,199,199,9,0,41694,19,114,753,45,2
1795,199,199,10,1,0,7,53,291,0,8
1796,199,199,11,1,0,7,53,291,0,8
1797,199,199,12,1,0,7,53,291,0,8
1798,199,199,13,1,0,7,53,291,0,8
1799,200,200,0,0,41694,19,114,753,45,2
1800,200,200,1,0,41694,19,114,753,45,2
1801,200,200,2,0,41694,19,114,753,45,2
1802,200,200,3,0,41694,19,114,753,45,2
1803,200,200,4,0,41694,19,114,753,45,2
1804,200,200,5,0,41694,19,114,753,45,2
1805,200,200,6,0,41694,19,114,753,45,2
1806,200,200,7,0,41694,19,114,753,45,2
1807,200,200,8,0,41694,19,114,753,45,2
1808,200,200,9,1,0,7,53,291,0,8
1809,200,200,10,1,0,7,53,291,0,8
1810,200,200,11,1,0,7,53,291,0,8
1811,200,200,12,1,0,7,53,291,0,8
1812,200,200,13,1,0,7,53,291,0,8
1813,201,201,0,0,41694,19,114,753,45,2
1814,201,201,1,0,41694,19,114,753,45,2
1815,201,201,2,0,41694,19,114,753,45,2
