builder,jabber,payoff,win,pure,flat,curved,monodrome,loss,hpop,sigma_H,omega,divergence,C,V,X,bluff,q4,sealed,J_pressure,S_score,F7_minus_L3,L3_minus_P1,P1_point
BASIN_SWITCHER,H_MASK_SPLIT,234.61677083333333,1.0,0.0,0.0,1.0,0.0,0.0,7.25,3.75,1.9583333333333333,24.52083333333333,100.0,0.0,0.0,0.0,0.0,100.0,0.18523511904761902,0.814764880952381,0.0,0.0,1.0
BASIN_SWITCHER,OMEGA_LOCK,250.86677083333333,1.0,0.0,0.0,1.0,0.0,0.0,7.25,3.75,1.75,24.52083333333333,100.0,0.0,0.0,0.0,0.0,100.0,0.1495208333333333,0.8504791666666667,0.0,0.0,1.0
BASIN_SWITCHER,EXTRACTOR_LURE,182.35375,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,7.333333333333333,3.6666666666666665,1.7916666666666667,24.41666666666666,100.0,0.0,4.291666666666667,0.0,0.0,100.0,0.2053690476190476,0.7946309523809524,0.0,0.0,1.0
BASIN_SWITCHER,RANDOM_JABBER,105.52022280092592,1.0,0.0,0.0,0.0,1.0,0.0,7.5625,3.4375,1.4583333333333333,24.243634259259256,100.0,0.0,5.479166666666667,5.479166666666667,0.0,100.0,0.46501744378306875,0.5349825562169312,0.0,0.0,1.0
SPREAD_CONTROL,NONE,268.3689583333333,0.75,0.25,0.25,0.5,0.0,0.0,9.25,1.75,1.0,19.458333333333332,92.5,5.25,0.0,0.0,0.0,92.5,0.07660119047619045,0.8483988095238096,0.0,0.0,1.0
SPREAD_CONTROL,KERNEL_SPIKE,-71.10631944444445,0.375,0.0,0.125,0.25,0.0,0.5416666666666666,8.583333333333334,2.4166666666666665,1.75,14.34722222222222,71.91666666666667,8.333333333333334,0.0,0.0,0.5833333333333334,71.91666666666667,0.5506567460317461,0.16850992063492062,0.0,0.0,1.0
SPREAD_CONTROL,KERNEL_DRIP,149.28562499999998,0.75,0.041666666666666664,0.25,0.5,0.0,0.20833333333333334,9.25,1.75,1.0833333333333333,19.458333333333332,92.5,5.25,0.0,0.0,0.0,92.5,0.3039821428571428,0.6210178571428572,0.0,0.0,1.0
SPREAD_CONTROL,BLUFF_ENGINE,87.7157349537037,0.7083333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.5833333333333334,0.25,9.25,1.75,1.25,19.193287037037035,91.91666666666667,5.166666666666667,7.083333333333333,7.083333333333333,0.041666666666666664,91.91666666666667,0.37157423941798934,0.5475924272486773,0.0,0.2916666666666667,0.7083333333333334
SPREAD_CONTROL,CURVATURE_INJECTOR,191.20229166666664,0.75,0.041666666666666664,0.20833333333333334,0.5416666666666666,0.0,0.08333333333333333,9.25,1.75,1.0833333333333333,19.458333333333332,92.5,16.541666666666668,0.0,0.0,0.0,92.5,0.21350595238095235,0.7114940476190476,0.0,0.0,1.0
SPREAD_CONTROL,MONODROME_CONTAMINATOR,50.39678240740741,0.5,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.375,0.4583333333333333,8.666666666666666,2.3333333333333335,2.2083333333333335,19.615740740740737,88.0,5.458333333333333,9.25,0.0,0.5,88.0,0.2535443121693121,0.6264556878306878,0.0,0.375,0.625
SPREAD_CONTROL,DIVERGENCE_TAX,187.33343750000003,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.5,0.0,0.0,9.125,1.875,1.4166666666666667,15.770833333333329,81.95833333333333,5.041666666666667,0.0,0.0,0.20833333333333334,81.95833333333333,0.08838988095238091,0.7311934523809523,0.0,0.0,1.0
SPREAD_CONTROL,HOMOLOGY_PUNCTURE,181.16838831018518,0.8333333333333334,0.041666666666666664,0.041666666666666664,0.7916666666666666,0.0,0.0625,8.3125,2.6875,1.5,27.867476851851844,96.66666666666667,20.125,0.0,0.0,0.0,96.66666666666667,0.29066509589947087,0.6760015707671957,0.0,0.0,1.0
SPREAD_CONTROL,FACE15_DENIAL,236.49395833333332,0.75,0.041666666666666664,0.041666666666666664,0.7083333333333334,0.0,0.0,9.25,1.75,1.2083333333333333,19.458333333333332,92.5,5.25,0.0,0.0,0.0,92.5,0.08850595238095234,0.8364940476190476,0.0,0.0,1.0
SPREAD_CONTROL,FACE12_DENIAL,242.7838425925926,0.75,0.041666666666666664,0.041666666666666664,0.7083333333333334,0.0,0.0,9.541666666666666,1.4583333333333333,1.2083333333333333,18.67592592592592,94.16666666666667,6.583333333333333,0.0,0.0,0.0,94.16666666666667,0.09546164021164018,0.8462050264550265,0.0,0.0,1.0
SPREAD_CONTROL,FACE17_DENIAL,184.7936111111111,0.75,0.041666666666666664,0.16666666666666666,0.5833333333333334,0.0,0.20833333333333334,9.083333333333334,1.9166666666666667,1.1666666666666667,19.944444444444443,92.5,5.583333333333333,0.0,0.0,0.0,92.5,0.21399206349206346,0.7110079365079365,0.0,0.0,1.0
SPREAD_CONTROL,RANK4_TAX,25.019855324074083,0.375,0.0,0.125,0.25,0.0,0.0,8.708333333333334,2.2916666666666665,1.6666666666666667,14.73032407407407,80.625,4.583333333333333,0.0,0.0,0.4583333333333333,80.625,0.45520651455026456,0.35104348544973546,0.0,0.0,1.0
SPREAD_CONTROL,H_MASK_SPLIT,173.2325289351852,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.5,0.0,0.0,8.0,3.0,1.8333333333333333,40.32060185185185,89.375,6.083333333333333,0.0,0.0,0.0,89.375,0.18377298280423274,0.7099770171957672,0.0,0.0,1.0
SPREAD_CONTROL,OMEGA_LOCK,268.3689583333333,0.75,0.25,0.25,0.5,0.0,0.0,9.25,1.75,1.0,19.458333333333332,92.5,5.25,0.0,0.0,0.0,92.5,0.07660119047619045,0.8483988095238096,0.0,0.0,1.0
SPREAD_CONTROL,EXTRACTOR_LURE,127.91414351851851,0.6666666666666666,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.5416666666666666,0.16666666666666666,8.916666666666666,2.0833333333333335,1.7083333333333333,53.643518518518356,91.0,5.416666666666667,6.666666666666667,0.0,0.0,91.0,0.22388161375661356,0.6861183862433865,0.0,0.20833333333333334,0.7916666666666666
SPREAD_CONTROL,RANDOM_JABBER,64.06506944444445,0.8541666666666666,0.0,0.0,0.0,0.8541666666666666,0.14583333333333334,8.895833333333334,2.1041666666666665,1.3541666666666667,26.027777777777775,98.3125,7.104166666666667,6.479166666666667,6.479166666666667,0.020833333333333332,98.3125,0.5352539682539682,0.4478710317460317,0.020833333333333332,0.16666666666666666,0.8125
EMERGENCE_SEEKER,NONE,-126.60218750000018,0.0,0.0,0.0,0.0,0.0,0.125,7.75,3.25,1.7916666666666667,1353.3958333333385,20.0,0.0,0.0,0.0,0.0,20.0,1.5772053571428621,-1.3772053571428622,0.0,0.0,1.0
EMERGENCE_SEEKER,KERNEL_SPIKE,-262.7832986111111,0.0,0.0,0.0,0.0,0.0,0.625,7.333333333333333,3.6666666666666665,1.7083333333333333,895.9513888888891,20.0,7.833333333333333,0.0,0.0,0.0,20.0,1.4292847222222225,-1.2292847222222225,0.0,0.0,1.0
EMERGENCE_SEEKER,KERNEL_DRIP,-299.6486458333333,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,7.75,3.25,1.5,1145.4374999999993,20.0,0.0,0.0,0.0,0.0,20.0,1.7144851190476185,-1.5144851190476183,0.0,0.0,1.0
EMERGENCE_SEEKER,BLUFF_ENGINE,-310.2185763888889,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,7.333333333333333,3.6666666666666665,1.5,917.6736111111109,20.0,0.0,10.583333333333334,10.583333333333334,0.0,20.0,1.537911706349206,-1.337911706349206,0.0,0.0,1.0
EMERGENCE_SEEKER,CURVATURE_INJECTOR,-239.23006944444444,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,7.75,3.25,1.5833333333333333,1187.7638888888887,20.0,20.5,0.0,0.0,0.0,20.0,1.6556210317460316,-1.4556210317460316,0.0,0.0,1.0
EMERGENCE_SEEKER,MONODROME_CONTAMINATOR,-223.94159722222227,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,7.333333333333333,3.6666666666666665,2.7083333333333335,781.9027777777782,20.0,0.0,10.833333333333334,0.0,0.0,20.0,1.1211884920634925,-0.9211884920634924,0.0,0.0,1.0
EMERGENCE_SEEKER,DIVERGENCE_TAX,-107.41876157407405,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,7.75,3.25,1.4583333333333333,943.1550925925923,22.166666666666668,0.0,0.0,0.0,0.3333333333333333,22.166666666666668,1.1800598544973542,-0.9583931878306875,0.0,0.0,1.0
EMERGENCE_SEEKER,HOMOLOGY_PUNCTURE,82.21000289351848,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.10416666666666667,7.1875,3.8125,1.5,335.81539351851944,81.97916666666667,12.145833333333334,0.0,0.0,0.041666666666666664,81.97916666666667,0.6753987268518528,0.14439293981481394,0.0,0.0,1.0
EMERGENCE_SEEKER,FACE15_DENIAL,-126.60218750000018,0.0,0.0,0.0,0.0,0.0,0.125,7.75,3.25,1.7916666666666667,1353.3958333333385,20.0,0.0,0.0,0.0,0.0,20.0,1.5772053571428621,-1.3772053571428622,0.0,0.0,1.0
EMERGENCE_SEEKER,FACE12_DENIAL,-126.60218750000018,0.0,0.0,0.0,0.0,0.0,0.125,7.75,3.25,1.7916666666666667,1353.3958333333385,20.0,0.0,0.0,0.0,0.0,20.0,1.5772053571428621,-1.3772053571428622,0.0,0.0,1.0
EMERGENCE_SEEKER,FACE17_DENIAL,-126.60218750000018,0.0,0.0,0.0,0.0,0.0,0.125,7.75,3.25,1.7916666666666667,1353.3958333333385,20.0,0.0,0.0,0.0,0.0,20.0,1.5772053571428621,-1.3772053571428622,0.0,0.0,1.0
EMERGENCE_SEEKER,RANK4_TAX,-109.80987847222241,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,8.791666666666666,2.2083333333333335,2.0,1356.8298611111163,20.0,0.0,0.0,0.0,0.0,20.0,1.549091765873021,-1.3490917658730213,0.0,0.0,1.0
EMERGENCE_SEEKER,H_MASK_SPLIT,-132.85218750000018,0.0,0.0,0.0,0.0,0.0,0.125,6.916666666666667,4.083333333333333,1.7916666666666667,1353.3958333333385,20.0,0.0,0.0,0.0,0.0,20.0,1.601014880952386,-1.401014880952386,0.0,0.0,1.0
EMERGENCE_SEEKER,OMEGA_LOCK,-126.60218750000018,0.0,0.0,0.0,0.0,0.0,0.125,7.75,3.25,1.7916666666666667,1353.3958333333385,20.0,0.0,0.0,0.0,0.0,20.0,1.5772053571428621,-1.3772053571428622,0.0,0.0,1.0
EMERGENCE_SEEKER,EXTRACTOR_LURE,-213.62859375000008,0.0,0.0,0.0,0.0,0.0,0.5,7.541666666666667,3.4583333333333335,2.4583333333333335,1225.6979166666695,20.0,0.0,10.0,0.0,0.0,20.0,1.5929598214285743,-1.392959821428574,0.0,0.0,1.0
EMERGENCE_SEEKER,RANDOM_JABBER,-99.67671296296295,0.5833333333333334,0.0,0.0,0.020833333333333332,0.5625,0.4166666666666667,7.604166666666667,3.3958333333333335,1.5416666666666667,223.41203703703687,81.39583333333333,0.0,8.8125,8.8125,0.14583333333333334,81.39583333333333,0.9231144179894178,-0.10915608465608452,0.0,0.0,1.0
STOCHASTIC_CONTROL,NONE,250.50263599537038,0.9375,0.0,0.0,0.9375,0.0,0.0,7.8125,3.1875,1.5,33.82349537037037,99.6875,0.0,0.0,0.0,0.0,99.6875,0.14513301917989413,0.8517419808201058,0.0,0.0,1.0
STOCHASTIC_CONTROL,KERNEL_SPIKE,-87.30627604166666,0.4375,0.0,0.0,0.4375,0.0,0.5625,8.104166666666666,2.8958333333333335,1.875,23.453124999999996,74.08333333333333,3.8125,0.0,0.0,0.7291666666666666,74.08333333333333,0.5919055059523809,0.14892782738095242,0.0,0.0,1.0
STOCHASTIC_CONTROL,KERNEL_DRIP,180.19266493055557,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0,0.041666666666666664,8.354166666666666,2.6458333333333335,1.625,32.56076388888888,99.77083333333333,0.0,0.0,0.0,0.020833333333333332,99.77083333333333,0.3340488591269841,0.6636594742063492,0.0,0.0,1.0
STOCHASTIC_CONTROL,BLUFF_ENGINE,94.96885995370371,0.8333333333333334,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,8.166666666666666,2.8333333333333335,1.5208333333333333,31.901620370370367,97.29166666666667,0.0,6.958333333333333,6.958333333333333,0.020833333333333332,97.29166666666667,0.41553257275132277,0.5573840939153439,0.0,0.0,1.0
STOCHASTIC_CONTROL,CURVATURE_INJECTOR,235.16394386574075,1.0,0.0,0.041666666666666664,0.9583333333333334,0.0,0.0,8.270833333333334,2.7291666666666665,1.4375,31.9230324074074,100.0,9.020833333333334,0.0,0.0,0.0,100.0,0.23638731812169309,0.7636126818783069,0.0,0.0,1.0
STOCHASTIC_CONTROL,MONODROME_CONTAMINATOR,32.25749710648149,0.5208333333333334,0.0,0.020833333333333332,0.10416666666666667,0.3958333333333333,0.4375,7.541666666666667,3.4583333333333335,2.3541666666666665,29.10127314814814,92.10416666666667,0.0,8.833333333333334,0.0,0.25,92.10416666666667,0.29666079695767195,0.6243808697089946,0.0,0.0,1.0
STOCHASTIC_CONTROL,DIVERGENCE_TAX,190.22074363425926,0.7083333333333334,0.020833333333333332,0.020833333333333332,0.6875,0.0,0.0,7.833333333333333,3.1666666666666665,1.4166666666666667,33.93113425925925,97.75,0.0,0.0,0.0,0.020833333333333332,97.75,0.17351446759259256,0.8039855324074074,0.0,0.0,1.0
STOCHASTIC_CONTROL,HOMOLOGY_PUNCTURE,168.03896412037037,0.8958333333333334,0.0,0.020833333333333332,0.875,0.0,0.08333333333333333,7.75,3.25,1.4791666666666667,32.75578703703703,99.375,9.875,0.0,0.0,0.0,99.375,0.3095415013227513,0.6842084986772488,0.0,0.0,1.0
STOCHASTIC_CONTROL,FACE15_DENIAL,238.27708622685188,0.9375,0.0,0.020833333333333332,0.9166666666666666,0.0,0.0,7.958333333333333,3.0416666666666665,1.5416666666666667,32.02372685185185,99.375,0.0,0.0,0.0,0.0,99.375,0.17547610780423276,0.8182738921957672,0.0,0.0,1.0
STOCHASTIC_CONTROL,FACE12_DENIAL,237.28008391203704,0.9166666666666666,0.0,0.020833333333333332,0.8958333333333334,0.0,0.0,8.0625,2.9375,1.4375,31.104745370370367,99.16666666666667,0.0,0.0,0.0,0.0,99.16666666666667,0.16622379298941795,0.8254428736772487,0.0,0.0,1.0
STOCHASTIC_CONTROL,FACE17_DENIAL,242.68692708333333,0.9583333333333334,0.020833333333333332,0.020833333333333332,0.9375,0.0,0.041666666666666664,8.25,2.75,1.4583333333333333,32.21874999999999,99.79166666666667,0.0,0.0,0.0,0.0,99.79166666666667,0.17715922619047617,0.8207574404761905,0.0,0.0,1.0
STOCHASTIC_CONTROL,RANK4_TAX,-4.151209490740738,0.4791666666666667,0.0,0.0,0.4791666666666667,0.0,0.10416666666666667,7.479166666666667,3.5208333333333335,1.8958333333333333,25.748842592592585,82.875,0.0,0.0,0.0,0.6458333333333334,82.875,0.5272369378306878,0.3015130621693122,0.0,0.0,1.0
STOCHASTIC_CONTROL,H_MASK_SPLIT,231.6691521990741,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0,0.0,7.791666666666667,3.2083333333333335,1.4375,34.00636574074073,99.52083333333333,0.0,0.0,0.0,0.0,99.52083333333333,0.18995874669312163,0.8052495866402117,0.0,0.0,1.0
STOCHASTIC_CONTROL,OMEGA_LOCK,258.0029571759259,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0,0.0,8.041666666666666,2.9583333333333335,1.625,33.04050925925925,99.6875,0.0,0.0,0.0,0.0,99.6875,0.13810003306878302,0.8587749669312169,0.0,0.0,1.0
STOCHASTIC_CONTROL,EXTRACTOR_LURE,163.17532986111112,0.8958333333333334,0.0,0.0,0.14583333333333334,0.75,0.0625,8.270833333333334,2.7291666666666665,1.75,31.12152777777777,99.16666666666667,0.0,5.5,0.0,0.020833333333333332,99.16666666666667,0.21207390873015866,0.779592757936508,0.0,0.0,1.0
STOCHASTIC_CONTROL,RANDOM_JABBER,35.5929224537037,0.875,0.0,0.0,0.0,0.875,0.125,7.5625,3.4375,1.5625,31.422453703703695,98.89583333333333,0.0,7.4375,7.4375,0.020833333333333332,98.89583333333333,0.5739819775132274,0.41497635582010584,0.0,0.0,1.0
