product_row_id,left_support_row,right_support_row,left_relation_id,right_relation_id,target_relation_id,target_support_row,inside_support_flag,coefficient
3154,13,39,890,951,930,30,1,2
3155,19,46,908,964,930,30,1,2
3156,28,52,927,978,930,30,1,1
3157,22,33,912,935,930,30,1,1
3158,29,20,928,909,930,30,1,2
3159,43,27,960,926,930,30,1,2
3160,44,20,961,909,930,30,1,2
3161,45,24,962,917,930,30,1,2
3162,35,16,940,896,930,30,1,2
3163,37,26,943,923,930,30,1,2
3164,36,18,941,907,930,30,1,2
3165,37,25,943,921,930,30,1,2
3166,49,27,973,926,930,30,1,1
3167,30,24,930,917,930,30,1,1
3168,43,20,960,909,930,30,1,2
3169,36,25,941,921,930,30,1,2
3170,36,21,941,910,930,30,1,1
3171,50,23,975,916,930,30,1,1
3172,14,31,893,932,932,31,1,1
3173,16,30,896,930,932,31,1,2
3174,16,29,896,928,932,31,1,4
3175,18,37,907,943,932,31,1,4
3176,20,36,909,941,932,31,1,2
3177,21,35,910,940,932,31,1,1
3178,23,45,916,962,932,31,1,2
3179,24,44,917,961,932,31,1,2
3180,23,43,916,960,932,31,1,4
3181,25,36,921,941,932,31,1,4
3182,26,35,923,940,932,31,1,2
3183,27,37,926,943,932,31,1,2
3184,32,54,934,982,932,31,1,1
3185,33,17,935,897,932,31,1,2
3186,34,12,938,886,932,31,1,4
3187,38,19,945,908,932,31,1,4
3188,39,19,951,908,932,31,1,2
3189,41,55,955,983,932,31,1,1
3190,24,49,917,973,932,31,1,1
3191,42,50,956,975,932,31,1,1
3192,32,15,934,895,932,31,1,2
3193,34,40,938,954,932,31,1,2
3194,33,13,935,890,932,31,1,4
3195,46,28,964,927,932,31,1,4
3196,47,22,965,912,932,31,1,2
3197,48,28,969,927,932,31,1,2
3198,51,53,977,981,932,31,1,1
3199,52,22,978,912,932,31,1,1
3200,18,43,907,960,932,31,1,4
3201,21,44,910,961,932,31,1,2
3202,20,29,909,928,932,31,1,4
3203,18,45,907,962,932,31,1,4
3204,12,34,886,938,932,31,1,4
3205,40,38,954,945,932,31,1,4
3206,53,47,981,965,932,31,1,2
3207,12,46,886,964,932,31,1,4
3208,42,31,956,932,932,31,1,2
3209,25,29,921,928,932,31,1,4
3210,25,30,921,930,932,31,1,4
3211,17,46,897,964,932,31,1,4
3212,15,47,895,965,932,31,1,2
3213,13,38,890,945,932,31,1,4
3214,27,43,926,960,932,31,1,4
3215,26,44,923,961,932,31,1,2
3216,54,41,982,955,932,31,1,2
3217,13,33,890,935,932,31,1,4
3218,46,12,964,886,932,31,1,4
3219,47,54,965,982,932,31,1,2
3220,38,17,945,897,932,31,1,4
3221,48,12,969,886,932,31,1,4
3222,29,23,928,916,932,31,1,4
3223,45,18,962,907,932,31,1,4
3224,44,42,961,956,932,31,1,2
3225,43,18,960,907,932,31,1,4
3226,26,49,923,973,932,31,1,2
3227,15,52,895,978,932,31,1,2
3228,47,15,965,895,932,31,1,2
3229,38,13,945,890,932,31,1,4
3230,46,40,964,954,932,31,1,4
3231,30,25,930,921,932,31,1,4
3232,29,25,928,921,932,31,1,4
3233,31,21,932,910,932,31,1,2
3234,39,13,951,890,932,31,1,4
3235,41,53,955,981,932,31,1,2
3236,44,26,961,923,932,31,1,2
3237,43,16,960,896,932,31,1,4
3238,52,15,978,895,932,31,1,2
3239,49,26,973,923,932,31,1,2
3240,12,48,886,969,932,31,1,4
3241,40,39,954,951,932,31,1,2
3242,53,32,981,934,932,31,1,1
3243,55,41,983,955,932,31,1,1
3244,28,33,927,935,932,31,1,2
3245,28,38,927,945,932,31,1,4
3246,13,39,890,951,932,31,1,4
3247,15,32,895,934,932,31,1,2
3248,17,48,897,969,932,31,1,2
3249,19,34,908,938,932,31,1,2
3250,22,47,912,965,932,31,1,2
3251,19,46,908,964,932,31,1,4
3252,29,27,928,926,932,31,1,4
3253,30,27,930,926,932,31,1,2
3254,31,14,932,893,932,31,1,1
3255,35,42,940,956,932,31,1,1
3256,36,23,941,916,932,31,1,2
3257,37,18,943,907,932,31,1,4
3258,54,51,982,977,932,31,1,1
3259,22,52,912,978,932,31,1,1
3260,43,20,960,909,932,31,1,4
3261,44,24,961,917,932,31,1,2
3262,45,20,962,909,932,31,1,2
3263,35,26,940,923,932,31,1,2
3264,37,16,943,896,932,31,1,2
3265,36,25,941,921,932,31,1,4
3266,49,24,973,917,932,31,1,1
3267,50,21,975,910,932,31,1,1
3268,14,32,893,934,934,32,1,1
3269,16,33,896,935,934,32,1,2
3270,16,34,896,938,934,32,1,4
3271,18,38,907,945,934,32,1,8
3272,20,39,909,951,934,32,1,2
3273,21,41,910,955,934,32,1,1
3274,23,34,916,938,934,32,1,2
3275,24,32,917,934,934,32,1,2
3276,23,33,916,935,934,32,1,4
3277,25,46,921,964,934,32,1,8
3278,26,47,923,965,934,32,1,2
3279,27,48,926,969,934,32,1,2
3280,32,14,934,893,934,32,1,1
3281,33,23,935,916,934,32,1,2
3282,34,23,938,916,934,32,1,4
3283,38,18,945,907,934,32,1,8
3284,39,27,951,926,934,32,1,2
3285,41,42,955,956,934,32,1,1
3286,24,51,917,977,934,32,1,1
3287,42,52,956,978,934,32,1,1
3288,32,24,934,917,934,32,1,2
3289,34,16,938,896,934,32,1,2
3290,33,16,935,896,934,32,1,4
3291,46,25,964,921,934,32,1,8
3292,47,26,965,923,934,32,1,2
3293,48,20,969,909,934,32,1,2
3294,51,24,977,917,934,32,1,1
3295,52,21,978,910,934,32,1,1
3296,18,46,907,964,934,32,1,4
3297,21,47,910,965,934,32,1,2
3298,20,48,909,969,934,32,1,4
3299,12,29,886,928,934,32,1,8
3300,40,37,954,943,934,32,1,4
3301,53,44,981,961,934,32,1,2
3302,12,43,886,960,934,32,1,4
3303,42,47,956,965,934,32,1,2
3304,25,38,921,945,934,32,1,4
3305,17,36,897,941,934,32,1,4
3306,15,31,895,932,934,32,1,2
3307,13,29,890,928,934,32,1,4
3308,27,39,926,951,934,32,1,4
3309,26,41,923,955,934,32,1,2
3310,54,44,982,961,934,32,1,2
3311,13,43,890,960,934,32,1,8
3312,46,18,964,907,934,32,1,4
3313,47,42,965,956,934,32,1,2
3314,48,27,969,926,934,32,1,4
3315,29,12,928,886,934,32,1,8
3316,45,19,962,908,934,32,1,4
3317,44,54,961,982,934,32,1,2
3318,43,12,960,886,934,32,1,4
3319,26,52,923,978,934,32,1,2
3320,15,49,895,973,934,32,1,2
3321,47,21,965,910,934,32,1,2
3322,38,25,945,921,934,32,1,4
3323,30,28,930,927,934,32,1,4
3324,29,13,928,890,934,32,1,4
3325,31,15,932,895,934,32,1,2
3326,39,20,951,909,934,32,1,4
3327,41,26,955,923,934,32,1,2
3328,44,53,961,981,934,32,1,2
3329,43,13,960,890,934,32,1,8
3330,52,26,978,923,934,32,1,2
3331,49,15,973,895,934,32,1,2
3332,40,36,954,941,934,32,1,2
3333,53,31,981,932,934,32,1,1
3334,55,35,983,940,934,32,1,1
3335,28,30,927,930,934,32,1,2
3336,28,45,927,962,934,32,1,4
3337,15,44,895,961,934,32,1,2
3338,17,37,897,943,934,32,1,2
3339,19,45,908,962,934,32,1,2
3340,22,35,912,940,934,32,1,2
3341,19,30,908,930,934,32,1,4
3342,30,19,930,908,934,32,1,2
3343,31,54,932,982,934,32,1,1
3344,35,55,940,983,934,32,1,1
3345,36,17,941,897,934,32,1,2
3346,37,17,943,897,934,32,1,4
3347,54,49,982,973,934,32,1,1
3348,22,50,912,975,934,32,1,1
3349,44,15,961,895,934,32,1,2
3350,45,28,962,927,934,32,1,2
3351,35,22,940,912,934,32,1,2
3352,37,40,943,954,934,32,1,2
3353,36,40,941,954,934,32,1,4
3354,49,53,973,981,934,32,1,1
3355,50,22,975,912,934,32,1,1
3356,14,33,893,935,935,33,1,1
3357,16,32,896,934,935,33,1,1
3358,16,34,896,938,935,33,1,2
3359,18,38,907,945,935,33,1,2
3360,20,41,909,955,935,33,1,1
3361,21,39,910,951,935,33,1,1
3362,23,32,916,934,935,33,1,2
3363,24,34,917,938,935,33,1,2
3364,23,34,916,938,935,33,1,2
3365,16,33,896,935,935,33,1,2
3366,18,46,907,964,935,33,1,2
3367,25,38,921,945,935,33,1,2
3368,26,48,923,969,935,33,1,2
3369,27,47,926,965,935,33,1,2
3370,32,23,934,916,935,33,1,1
3371,33,14,935,893,935,33,1,1
3372,34,23,938,916,935,33,1,2
3373,38,18,945,907,935,33,1,2
3374,39,42,951,956,935,33,1,1
3375,41,27,955,926,935,33,1,1
3376,23,33,916,935,935,33,1,2
3377,16,51,896,977,935,33,1,1
3378,24,33,917,935,935,33,1,1
3379,42,39,956,951,935,33,1,1
3380,20,52,909,978,935,33,1,1
3381,25,46,921,964,935,33,1,2
3382,32,16,934,896,935,33,1,2
3383,34,24,938,917,935,33,1,2
3384,33,23,935,916,935,33,1,2
3385,34,16,938,896,935,33,1,2
3386,38,25,945,921,935,33,1,2
3387,46,18,964,907,935,33,1,2
3388,47,20,965,909,935,33,1,2
3389,48,26,969,923,935,33,1,2
3390,33,16,935,896,935,33,1,2
3391,33,24,935,917,935,33,1,1
3392,51,23,977,916,935,33,1,1
3393,52,27,978,926,935,33,1,1
3394,39,21,951,910,935,33,1,1
3395,46,25,964,921,935,33,1,2
3396,18,47,907,965,935,33,1,2
3397,21,46,910,964,935,33,1,2
3398,20,38,909,945,935,33,1,2
3399,18,48,907,969,935,33,1,2
3400,12,37,886,943,935,33,1,2
3401,40,29,954,928,935,33,1,2
3402,53,43,981,960,935,33,1,2
3403,12,44,886,961,935,33,1,2
3404,42,38,956,945,935,33,1,2
3405,25,47,921,965,935,33,1,2
3406,20,46,909,964,935,33,1,2
3407,25,48,921,969,935,33,1,2
3408,17,29,897,928,935,33,1,2
3409,12,36,886,941,935,33,1,2
3410,15,29,895,928,935,33,1,2
3411,13,31,890,932,935,33,1,2
3412,18,39,907,951,935,33,1,2
3413,27,38,926,945,935,33,1,2
3414,25,41,921,955,935,33,1,2
3415,26,38,923,945,935,33,1,2
3416,54,29,982,928,935,33,1,2
3417,13,44,890,961,935,33,1,2
3418,13,37,890,943,935,33,1,2
3419,40,43,954,960,935,33,1,2
3420,46,42,964,956,935,33,1,2
3421,47,18,965,907,935,33,1,2
3422,38,27,945,926,935,33,1,2
3423,48,18,969,907,935,33,1,2
3424,29,19,928,908,935,33,1,2
3425,45,12,962,886,935,33,1,2
3426,44,12,961,886,935,33,1,2
3427,43,54,960,982,935,33,1,2
3428,27,46,926,964,935,33,1,2
3429,25,39,921,951,935,33,1,2
3430,26,46,923,964,935,33,1,2
3431,18,52,907,978,935,33,1,2
3432,12,49,886,973,935,33,1,2
3433,15,43,895,960,935,33,1,2
3434,17,43,897,960,935,33,1,2
3435,13,36,890,941,935,33,1,2
3436,47,25,965,921,935,33,1,2
3437,38,21,945,910,935,33,1,2
3438,48,25,969,921,935,33,1,2
3439,46,27,964,926,935,33,1,2
3440,30,12,930,886,935,33,1,2
3441,29,28,928,927,935,33,1,2
3442,29,15,928,895,935,33,1,2
3443,31,13,932,890,935,33,1,2
3444,38,20,945,909,935,33,1,2
3445,39,18,951,907,935,33,1,2
3446,38,26,945,923,935,33,1,2
3447,41,25,955,921,935,33,1,2
3448,29,53,928,981,935,33,1,2
3449,44,13,961,890,935,33,1,2
3450,43,19,960,908,935,33,1,2
3451,45,13,962,890,935,33,1,2
3452,46,20,964,909,935,33,1,2
3453,39,25,951,921,935,33,1,2
3454,52,18,978,907,935,33,1,2
3455,46,26,964,923,935,33,1,2
3456,43,15,960,895,935,33,1,2
3457,49,12,973,886,935,33,1,2
3458,30,13,930,890,935,33,1,2
3459,43,28,960,927,935,33,1,2
3460,12,29,886,928,935,33,1,2
3461,40,31,954,932,935,33,1,1
3462,53,36,981,941,935,33,1,1
3463,55,30,983,930,935,33,1,1
3464,28,35,927,940,935,33,1,1
3465,28,45,927,962,935,33,1,2
3466,12,43,886,960,935,33,1,2
3467,13,29,890,928,935,33,1,2
3468,15,37,895,943,935,33,1,2
3469,17,44,897,961,935,33,1,2
3470,19,35,908,940,935,33,1,2
3471,22,45,912,962,935,33,1,2
3472,19,45,908,962,935,33,1,2
3473,28,30,927,930,935,33,1,2
3474,29,12,928,886,935,33,1,2
3475,30,54,930,982,935,33,1,1
3476,31,19,932,908,935,33,1,1
3477,35,17,940,897,935,33,1,1
3478,36,55,941,983,935,33,1,1
3479,37,17,943,897,935,33,1,2
3480,54,36,982,941,935,33,1,1
3481,40,49,954,973,935,33,1,1
3482,13,43,890,960,935,33,1,2
3483,19,30,908,930,935,33,1,2
3484,28,50,927,975,935,33,1,1
3485,22,30,912,930,935,33,1,1
3486,29,13,928,890,935,33,1,2
3487,43,12,960,886,935,33,1,2
3488,44,28,961,927,935,33,1,2
3489,45,15,962,895,935,33,1,2
3490,35,40,940,954,935,33,1,2
3491,37,22,943,912,935,33,1,2
3492,36,17,941,897,935,33,1,2
3493,37,40,943,954,935,33,1,2
3494,49,19,973,908,935,33,1,1
3495,30,53,930,981,935,33,1,1
3496,43,13,960,890,935,33,1,2
3497,36,40,941,954,935,33,1,2
3498,36,22,941,912,935,33,1,1
3499,50,17,975,897,935,33,1,1
3500,14,34,893,938,938,34,1,1
3501,16,34,896,938,938,34,1,2
3502,16,32,896,934,938,34,1,2
3503,16,33,896,935,938,34,1,2
3504,18,39,907,951,938,34,1,2
3505,18,41,907,955,938,34,1,2
3506,20,38,909,945,938,34,1,2
3507,21,38,910,945,938,34,1,2
3508,23,33,916,935,938,34,1,2
3509,24,34,917,938,938,34,1,1
3510,23,34,916,938,938,34,1,2
3511,18,47,907,965,938,34,1,2
3512,25,48,921,969,938,34,1,2
3513,26,38,923,945,938,34,1,2
3514,27,46,926,964,938,34,1,2
3515,23,32,916,934,938,34,1,1
3516,24,33,917,935,938,34,1,2
3517,27,38,926,945,938,34,1,2
3518,26,46,923,964,938,34,1,2
3519,18,48,907,969,938,34,1,2
3520,25,47,921,965,938,34,1,2
3521,32,23,934,916,938,34,1,2
3522,33,23,935,916,938,34,1,2
3523,34,14,938,893,938,34,1,1
3524,34,23,938,916,938,34,1,2
3525,38,42,945,956,938,34,1,2
3526,38,27,945,926,938,34,1,2
3527,39,18,951,907,938,34,1,2
3528,41,18,955,907,938,34,1,2
3529,23,51,916,977,938,34,1,1
3530,42,46,956,964,938,34,1,2
3531,20,46,909,964,938,34,1,2
3532,25,39,921,951,938,34,1,2
3533,25,52,921,978,938,34,1,2
3534,34,16,938,896,938,34,1,2
3535,33,16,935,896,938,34,1,2
3536,34,24,938,917,938,34,1,1
3537,38,26,945,923,938,34,1,2
3538,46,20,964,909,938,34,1,2
3539,47,18,965,907,938,34,1,2
3540,48,25,969,921,938,34,1,2
3541,33,24,935,917,938,34,1,2
3542,32,16,934,896,938,34,1,1
3543,48,18,969,907,938,34,1,2
3544,47,25,965,921,938,34,1,2
3545,38,20,945,909,938,34,1,2
3546,46,26,964,923,938,34,1,2
3547,51,16,977,896,938,34,1,1
3548,52,25,978,921,938,34,1,2
3549,39,25,951,921,938,34,1,2
3550,46,21,964,910,938,34,1,2
3551,46,27,964,926,938,34,1,2
3552,18,38,907,945,938,34,1,2
3553,21,48,910,969,938,34,1,1
3554,20,47,909,965,938,34,1,2
3555,18,46,907,964,938,34,1,2
3556,12,44,886,961,938,34,1,2
3557,40,43,954,960,938,34,1,2
3558,53,29,981,928,938,34,1,2
3559,12,37,886,943,938,34,1,2
3560,42,48,956,969,938,34,1,1
3561,25,46,921,964,938,34,1,2
3562,25,38,921,945,938,34,1,2
3563,17,29,897,928,938,34,1,2
3564,12,31,886,932,938,34,1,2
3565,15,29,895,928,938,34,1,2
3566,13,36,890,941,938,34,1,2
3567,27,41,926,955,938,34,1,1
3568,26,39,923,951,938,34,1,2
3569,54,43,982,960,938,34,1,2
3570,13,37,890,943,938,34,1,2
3571,13,44,890,961,938,34,1,2
3572,40,29,954,928,938,34,1,2
3573,46,18,964,907,938,34,1,2
3574,47,27,965,926,938,34,1,2
3575,38,18,945,907,938,34,1,2
3576,48,42,969,956,938,34,1,1
3577,29,54,928,982,938,34,1,2
3578,45,12,962,886,938,34,1,2
3579,44,12,961,886,938,34,1,2
3580,43,19,960,908,938,34,1,2
3581,27,52,926,978,938,34,1,1
3582,12,36,886,941,938,34,1,2
3583,15,43,895,960,938,34,1,2
3584,17,43,897,960,938,34,1,2
3585,13,49,890,973,938,34,1,2
3586,38,25,945,921,938,34,1,2
3587,48,21,969,910,938,34,1,1
3588,46,25,964,921,938,34,1,2
3589,30,13,930,890,938,34,1,2
3590,29,15,928,895,938,34,1,2
3591,29,28,928,927,938,34,1,2
3592,31,12,932,886,938,34,1,2
3593,39,26,951,923,938,34,1,2
3594,41,20,955,909,938,34,1,1
3595,29,19,928,908,938,34,1,2
3596,44,13,961,890,938,34,1,2
3597,43,53,960,981,938,34,1,2
3598,45,13,962,890,938,34,1,2
3599,52,20,978,909,938,34,1,1
3600,43,28,960,927,938,34,1,2
3601,49,13,973,890,938,34,1,2
3602,30,12,930,886,938,34,1,2
3603,43,15,960,895,938,34,1,2
3604,12,29,886,928,938,34,1,2
3605,53,37,981,943,938,34,1,1
3606,40,44,954,961,938,34,1,2
3607,12,43,886,960,938,34,1,2
3608,54,37,982,943,938,34,1,1
3609,13,43,890,960,938,34,1,2
3610,13,29,890,928,938,34,1,2
3611,17,31,897,932,938,34,1,1
3612,15,36,895,941,938,34,1,2
3613,43,12,960,886,938,34,1,2
3614,44,19,961,908,938,34,1,2
3615,29,12,928,886,938,34,1,2
3616,45,54,962,982,938,34,1,1
3617,17,49,897,973,938,34,1,1
3618,29,13,928,890,938,34,1,2
3619,45,53,962,981,938,34,1,1
3620,43,13,960,890,938,34,1,2
3621,30,15,930,895,938,34,1,2
3622,31,28,932,927,938,34,1,1
3623,49,28,973,927,938,34,1,1
3624,55,45,983,962,938,34,1,1
3625,28,45,927,962,938,34,1,2
3626,28,35,927,940,938,34,1,2
3627,28,30,927,930,938,34,1,2
3628,19,30,908,930,938,34,1,2
3629,22,45,912,962,938,34,1,1
3630,19,45,908,962,938,34,1,2
3631,19,35,908,940,938,34,1,1
3632,22,30,912,930,938,34,1,2
3633,35,17,940,897,938,34,1,2
3634,36,17,941,897,938,34,1,2
3635,37,55,943,983,938,34,1,1
3636,37,17,943,897,938,34,1,2
3637,19,50,908,975,938,34,1,1
3638,37,40,943,954,938,34,1,2
3639,36,40,941,954,938,34,1,2
3640,37,22,943,912,938,34,1,1
3641,36,22,941,912,938,34,1,2
3642,35,40,940,954,938,34,1,1
3643,50,40,975,954,938,34,1,1
3644,14,35,893,940,940,35,1,1
3645,16,36,896,941,940,35,1,2
3646,16,37,896,943,940,35,1,4
3647,18,29,907,928,940,35,1,8
3648,20,30,909,930,940,35,1,2
3649,21,31,910,932,940,35,1,1
3650,23,37,916,943,940,35,1,2
3651,24,35,917,940,940,35,1,2
3652,23,36,916,941,940,35,1,4
3653,25,43,921,960,940,35,1,8
3654,26,44,923,961,940,35,1,2
3655,27,45,926,962,940,35,1,2
3656,32,55,934,983,940,35,1,1
3657,33,19,935,908,940,35,1,2
3658,34,19,938,908,940,35,1,4
3659,38,12,945,886,940,35,1,8
3660,39,17,951,897,940,35,1,2
3661,41,54,955,982,940,35,1,1
3662,24,50,917,975,940,35,1,1
3663,42,49,956,973,940,35,1,1
3664,32,22,934,912,940,35,1,2
3665,34,28,938,927,940,35,1,2
3666,33,28,935,927,940,35,1,4
3667,46,13,964,890,940,35,1,8
3668,47,15,965,895,940,35,1,2
3669,48,40,969,954,940,35,1,2
3670,51,22,977,912,940,35,1,1
3671,52,53,978,981,940,35,1,1
3672,18,43,907,960,940,35,1,4
3673,21,44,910,961,940,35,1,2
3674,20,45,909,962,940,35,1,4
3675,12,38,886,945,940,35,1,8
3676,40,34,954,938,940,35,1,4
3677,53,47,981,965,940,35,1,2
3678,12,46,886,964,940,35,1,4
3679,42,44,956,961,940,35,1,2
3680,25,29,921,928,940,35,1,4
3681,17,33,897,935,940,35,1,4
3682,15,41,895,955,940,35,1,2
3683,13,38,890,945,940,35,1,4
3684,27,30,926,930,940,35,1,4
3685,26,31,923,932,940,35,1,2
3686,54,47,982,965,940,35,1,2
3687,13,46,890,964,940,35,1,8
3688,46,12,964,886,940,35,1,4
3689,47,54,965,982,940,35,1,2
3690,48,17,969,897,940,35,1,4
3691,29,18,928,907,940,35,1,8
3692,45,23,962,916,940,35,1,4
3693,44,42,961,956,940,35,1,2
3694,43,18,960,907,940,35,1,4
3695,26,49,923,973,940,35,1,2
3696,15,52,895,978,940,35,1,2
3697,47,53,965,981,940,35,1,2
3698,38,13,945,890,940,35,1,4
3699,30,16,930,896,940,35,1,4
3700,29,25,928,921,940,35,1,4
3701,31,26,932,923,940,35,1,2
3702,39,40,951,954,940,35,1,4
3703,41,15,955,895,940,35,1,2
3704,44,21,961,910,940,35,1,2
3705,43,25,960,921,940,35,1,8
3706,52,15,978,895,940,35,1,2
3707,49,26,973,923,940,35,1,2
3708,40,33,954,935,940,35,1,2
3709,53,41,981,955,940,35,1,1
3710,55,32,983,934,940,35,1,1
3711,28,39,927,951,940,35,1,2
3712,28,48,927,969,940,35,1,4
3713,15,47,895,965,940,35,1,2
3714,17,34,897,938,940,35,1,2
3715,19,48,908,969,940,35,1,2
3716,22,32,912,934,940,35,1,2
3717,19,39,908,951,940,35,1,4
3718,30,23,930,916,940,35,1,2
3719,31,42,932,956,940,35,1,1
3720,35,14,940,893,940,35,1,1
3721,36,27,941,926,940,35,1,2
3722,37,27,943,926,940,35,1,4
3723,54,52,982,978,940,35,1,1
3724,22,51,912,977,940,35,1,1
3725,44,26,961,923,940,35,1,2
3726,45,16,962,896,940,35,1,2
3727,35,24,940,917,940,35,1,2
3728,37,20,943,909,940,35,1,2
3729,36,20,941,909,940,35,1,4
3730,49,21,973,910,940,35,1,1
3731,50,24,975,917,940,35,1,1
3732,14,36,893,941,941,36,1,1
3733,16,35,896,940,941,36,1,1
3734,16,37,896,943,941,36,1,2
3735,18,29,907,928,941,36,1,2
3736,20,31,909,932,941,36,1,1
3737,21,30,910,930,941,36,1,1
3738,23,35,916,940,941,36,1,2
3739,24,37,917,943,941,36,1,2
3740,23,37,916,943,941,36,1,2
3741,16,36,896,941,941,36,1,2
3742,18,43,907,960,941,36,1,2
3743,25,29,921,928,941,36,1,2
3744,26,45,923,962,941,36,1,2
3745,27,44,926,961,941,36,1,2
3746,32,19,934,908,941,36,1,1
3747,33,55,935,983,941,36,1,1
3748,34,19,938,908,941,36,1,2
3749,38,12,945,886,941,36,1,2
3750,39,54,951,982,941,36,1,1
3751,41,17,955,897,941,36,1,1
3752,23,36,916,941,941,36,1,2
3753,16,50,896,975,941,36,1,1
3754,24,36,917,941,941,36,1,1
3755,42,30,956,930,941,36,1,1
3756,20,49,909,973,941,36,1,1
3757,25,43,921,960,941,36,1,2
3758,32,28,934,927,941,36,1,2
3759,34,22,938,912,941,36,1,2
3760,33,19,935,908,941,36,1,2
3761,34,28,938,927,941,36,1,2
3762,38,13,945,890,941,36,1,2
3763,46,12,964,886,941,36,1,2
3764,47,40,965,954,941,36,1,2
3765,48,15,969,895,941,36,1,2
3766,33,28,935,927,941,36,1,2
3767,33,22,935,912,941,36,1,1
3768,51,19,977,908,941,36,1,1
3769,52,17,978,897,941,36,1,1
3770,39,53,951,981,941,36,1,1
3771,46,13,964,890,941,36,1,2
3772,18,44,907,961,941,36,1,2
3773,21,43,910,960,941,36,1,2
3774,20,29,909,928,941,36,1,2
3775,18,45,907,962,941,36,1,2
3776,12,34,886,938,941,36,1,2
3777,40,38,954,945,941,36,1,2
3778,53,46,981,964,941,36,1,2
3779,12,47,886,965,941,36,1,2
3780,42,29,956,928,941,36,1,2
3781,25,44,921,961,941,36,1,2
3782,20,43,909,960,941,36,1,2
3783,25,45,921,962,941,36,1,2
3784,17,38,897,945,941,36,1,2
3785,12,33,886,935,941,36,1,2
3786,15,38,895,945,941,36,1,2
3787,13,41,890,955,941,36,1,2
3788,18,30,907,930,941,36,1,2
3789,27,29,926,928,941,36,1,2
3790,25,31,921,932,941,36,1,2
3791,26,29,923,928,941,36,1,2
3792,54,38,982,945,941,36,1,2
3793,13,47,890,965,941,36,1,2
3794,13,34,890,938,941,36,1,2
3795,40,46,954,964,941,36,1,2
3796,46,54,964,982,941,36,1,2
3797,47,12,965,886,941,36,1,2
3798,38,17,945,897,941,36,1,2
3799,48,12,969,886,941,36,1,2
3800,29,23,928,916,941,36,1,2
3801,45,18,962,907,941,36,1,2
3802,44,18,961,907,941,36,1,2
3803,43,42,960,956,941,36,1,2
3804,27,43,926,960,941,36,1,2
3805,25,30,921,930,941,36,1,2
3806,26,43,923,960,941,36,1,2
3807,18,49,907,973,941,36,1,2
3808,12,52,886,978,941,36,1,2
3809,15,46,895,964,941,36,1,2
3810,17,46,897,964,941,36,1,2
3811,13,33,890,935,941,36,1,2
3812,47,13,965,890,941,36,1,2
3813,38,53,945,981,941,36,1,2
3814,48,13,969,890,941,36,1,2
3815,46,17,964,897,941,36,1,2
3816,30,18,930,907,941,36,1,2
3817,29,16,928,896,941,36,1,2
3818,29,26,928,923,941,36,1,2
3819,31,25,932,921,941,36,1,2
3820,38,40,945,954,941,36,1,2
3821,39,12,951,886,941,36,1,2
3822,38,15,945,895,941,36,1,2
3823,41,13,955,890,941,36,1,2
3824,29,21,928,910,941,36,1,2
3825,44,25,961,921,941,36,1,2
3826,43,23,960,916,941,36,1,2
3827,45,25,962,921,941,36,1,2
3828,46,40,964,954,941,36,1,2
3829,39,13,951,890,941,36,1,2
3830,52,12,978,886,941,36,1,2
3831,46,15,964,895,941,36,1,2
3832,43,26,960,923,941,36,1,2
3833,49,18,973,907,941,36,1,2
3834,30,25,930,921,941,36,1,2
3835,43,16,960,896,941,36,1,2
3836,12,38,886,945,941,36,1,2
3837,40,41,954,955,941,36,1,1
3838,53,33,981,935,941,36,1,1
3839,55,39,983,951,941,36,1,1
3840,28,32,927,934,941,36,1,1
3841,28,48,927,969,941,36,1,2
3842,12,46,886,964,941,36,1,2
3843,13,38,890,945,941,36,1,2
3844,15,34,895,938,941,36,1,2
3845,17,47,897,965,941,36,1,2
3846,19,32,908,934,941,36,1,2
3847,22,48,912,969,941,36,1,2
3848,19,48,908,969,941,36,1,2
3849,28,39,927,951,941,36,1,2
3850,29,18,928,907,941,36,1,2
3851,30,42,930,956,941,36,1,1
3852,31,23,932,916,941,36,1,1
3853,35,27,940,926,941,36,1,1
3854,36,14,941,893,941,36,1,1
3855,37,27,943,926,941,36,1,2
3856,54,33,982,935,941,36,1,1
3857,40,52,954,978,941,36,1,1
3858,13,46,890,964,941,36,1,2
3859,19,39,908,951,941,36,1,2
3860,28,51,927,977,941,36,1,1
3861,22,39,912,951,941,36,1,1
3862,29,25,928,921,941,36,1,2
3863,43,18,960,907,941,36,1,2
3864,44,16,961,896,941,36,1,2
3865,45,26,962,923,941,36,1,2
3866,35,20,940,909,941,36,1,2
3867,37,24,943,917,941,36,1,2
3868,36,27,941,926,941,36,1,2
3869,37,20,943,909,941,36,1,2
3870,49,23,973,916,941,36,1,1
3871,30,21,930,910,941,36,1,1
3872,43,25,960,921,941,36,1,2
3873,36,20,941,909,941,36,1,2
3874,36,24,941,917,941,36,1,1
3875,50,27,975,926,941,36,1,1
3876,14,37,893,943,943,37,1,1
3877,16,37,896,943,943,37,1,2
3878,16,36,896,941,943,37,1,2
3879,16,35,896,940,943,37,1,2
3880,18,31,907,932,943,37,1,2
3881,18,30,907,930,943,37,1,2
3882,20,29,909,928,943,37,1,2
3883,21,29,910,928,943,37,1,2
3884,23,37,916,943,943,37,1,2
3885,24,36,917,941,943,37,1,2
3886,23,35,916,940,943,37,1,1
