support_name,projector_column,source_sector,raw_sector,left_support_basis_index,right_support_basis_index,result_support_basis_index,left_support_unit_row,right_support_unit_row,result_support_unit_row,left_i,left_j,right_i,right_j,result_i,result_j,coefficient_mod_1000003,left_label,right_label,result_label,perennial_id,coordinate_fingerprint_id
unit_top_all_39,0,36,10,692,658,694,692,658,694,3,0,0,2,3,2,1,"u_sector[36;3,0]","u_sector[36;0,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,659,695,692,659,695,3,0,0,3,3,3,1,"u_sector[36;3,0]","u_sector[36;0,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,660,696,692,660,696,3,0,0,4,3,4,1,"u_sector[36;3,0]","u_sector[36;0,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,661,697,692,661,697,3,0,0,5,3,5,1,"u_sector[36;3,0]","u_sector[36;0,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,662,698,692,662,698,3,0,0,6,3,6,1,"u_sector[36;3,0]","u_sector[36;0,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,663,699,692,663,699,3,0,0,7,3,7,1,"u_sector[36;3,0]","u_sector[36;0,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,664,700,692,664,700,3,0,0,8,3,8,1,"u_sector[36;3,0]","u_sector[36;0,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,665,701,692,665,701,3,0,0,9,3,9,1,"u_sector[36;3,0]","u_sector[36;0,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,666,702,692,666,702,3,0,0,10,3,10,1,"u_sector[36;3,0]","u_sector[36;0,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,692,667,703,692,667,703,3,0,0,11,3,11,1,"u_sector[36;3,0]","u_sector[36;0,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,668,692,693,668,692,3,1,1,0,3,0,1,"u_sector[36;3,1]","u_sector[36;1,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,669,693,693,669,693,3,1,1,1,3,1,1,"u_sector[36;3,1]","u_sector[36;1,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,670,694,693,670,694,3,1,1,2,3,2,1,"u_sector[36;3,1]","u_sector[36;1,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,671,695,693,671,695,3,1,1,3,3,3,1,"u_sector[36;3,1]","u_sector[36;1,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,672,696,693,672,696,3,1,1,4,3,4,1,"u_sector[36;3,1]","u_sector[36;1,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,673,697,693,673,697,3,1,1,5,3,5,1,"u_sector[36;3,1]","u_sector[36;1,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,674,698,693,674,698,3,1,1,6,3,6,1,"u_sector[36;3,1]","u_sector[36;1,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,675,699,693,675,699,3,1,1,7,3,7,1,"u_sector[36;3,1]","u_sector[36;1,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,676,700,693,676,700,3,1,1,8,3,8,1,"u_sector[36;3,1]","u_sector[36;1,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,677,701,693,677,701,3,1,1,9,3,9,1,"u_sector[36;3,1]","u_sector[36;1,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,678,702,693,678,702,3,1,1,10,3,10,1,"u_sector[36;3,1]","u_sector[36;1,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,693,679,703,693,679,703,3,1,1,11,3,11,1,"u_sector[36;3,1]","u_sector[36;1,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,680,692,694,680,692,3,2,2,0,3,0,1,"u_sector[36;3,2]","u_sector[36;2,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,681,693,694,681,693,3,2,2,1,3,1,1,"u_sector[36;3,2]","u_sector[36;2,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,682,694,694,682,694,3,2,2,2,3,2,1,"u_sector[36;3,2]","u_sector[36;2,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,683,695,694,683,695,3,2,2,3,3,3,1,"u_sector[36;3,2]","u_sector[36;2,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,684,696,694,684,696,3,2,2,4,3,4,1,"u_sector[36;3,2]","u_sector[36;2,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,685,697,694,685,697,3,2,2,5,3,5,1,"u_sector[36;3,2]","u_sector[36;2,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,686,698,694,686,698,3,2,2,6,3,6,1,"u_sector[36;3,2]","u_sector[36;2,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,687,699,694,687,699,3,2,2,7,3,7,1,"u_sector[36;3,2]","u_sector[36;2,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,688,700,694,688,700,3,2,2,8,3,8,1,"u_sector[36;3,2]","u_sector[36;2,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,689,701,694,689,701,3,2,2,9,3,9,1,"u_sector[36;3,2]","u_sector[36;2,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,690,702,694,690,702,3,2,2,10,3,10,1,"u_sector[36;3,2]","u_sector[36;2,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,694,691,703,694,691,703,3,2,2,11,3,11,1,"u_sector[36;3,2]","u_sector[36;2,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,692,692,695,692,692,3,3,3,0,3,0,1,"u_sector[36;3,3]","u_sector[36;3,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,693,693,695,693,693,3,3,3,1,3,1,1,"u_sector[36;3,3]","u_sector[36;3,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,694,694,695,694,694,3,3,3,2,3,2,1,"u_sector[36;3,3]","u_sector[36;3,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,695,695,695,695,695,3,3,3,3,3,3,1,"u_sector[36;3,3]","u_sector[36;3,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,696,696,695,696,696,3,3,3,4,3,4,1,"u_sector[36;3,3]","u_sector[36;3,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,697,697,695,697,697,3,3,3,5,3,5,1,"u_sector[36;3,3]","u_sector[36;3,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,698,698,695,698,698,3,3,3,6,3,6,1,"u_sector[36;3,3]","u_sector[36;3,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,699,699,695,699,699,3,3,3,7,3,7,1,"u_sector[36;3,3]","u_sector[36;3,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,700,700,695,700,700,3,3,3,8,3,8,1,"u_sector[36;3,3]","u_sector[36;3,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,701,701,695,701,701,3,3,3,9,3,9,1,"u_sector[36;3,3]","u_sector[36;3,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,702,702,695,702,702,3,3,3,10,3,10,1,"u_sector[36;3,3]","u_sector[36;3,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,695,703,703,695,703,703,3,3,3,11,3,11,1,"u_sector[36;3,3]","u_sector[36;3,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,704,692,696,704,692,3,4,4,0,3,0,1,"u_sector[36;3,4]","u_sector[36;4,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,705,693,696,705,693,3,4,4,1,3,1,1,"u_sector[36;3,4]","u_sector[36;4,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,706,694,696,706,694,3,4,4,2,3,2,1,"u_sector[36;3,4]","u_sector[36;4,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,707,695,696,707,695,3,4,4,3,3,3,1,"u_sector[36;3,4]","u_sector[36;4,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,708,696,696,708,696,3,4,4,4,3,4,1,"u_sector[36;3,4]","u_sector[36;4,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,709,697,696,709,697,3,4,4,5,3,5,1,"u_sector[36;3,4]","u_sector[36;4,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,710,698,696,710,698,3,4,4,6,3,6,1,"u_sector[36;3,4]","u_sector[36;4,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,711,699,696,711,699,3,4,4,7,3,7,1,"u_sector[36;3,4]","u_sector[36;4,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,712,700,696,712,700,3,4,4,8,3,8,1,"u_sector[36;3,4]","u_sector[36;4,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,713,701,696,713,701,3,4,4,9,3,9,1,"u_sector[36;3,4]","u_sector[36;4,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,714,702,696,714,702,3,4,4,10,3,10,1,"u_sector[36;3,4]","u_sector[36;4,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,696,715,703,696,715,703,3,4,4,11,3,11,1,"u_sector[36;3,4]","u_sector[36;4,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,716,692,697,716,692,3,5,5,0,3,0,1,"u_sector[36;3,5]","u_sector[36;5,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,717,693,697,717,693,3,5,5,1,3,1,1,"u_sector[36;3,5]","u_sector[36;5,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,718,694,697,718,694,3,5,5,2,3,2,1,"u_sector[36;3,5]","u_sector[36;5,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,719,695,697,719,695,3,5,5,3,3,3,1,"u_sector[36;3,5]","u_sector[36;5,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,720,696,697,720,696,3,5,5,4,3,4,1,"u_sector[36;3,5]","u_sector[36;5,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,721,697,697,721,697,3,5,5,5,3,5,1,"u_sector[36;3,5]","u_sector[36;5,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,722,698,697,722,698,3,5,5,6,3,6,1,"u_sector[36;3,5]","u_sector[36;5,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,723,699,697,723,699,3,5,5,7,3,7,1,"u_sector[36;3,5]","u_sector[36;5,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,724,700,697,724,700,3,5,5,8,3,8,1,"u_sector[36;3,5]","u_sector[36;5,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,725,701,697,725,701,3,5,5,9,3,9,1,"u_sector[36;3,5]","u_sector[36;5,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,726,702,697,726,702,3,5,5,10,3,10,1,"u_sector[36;3,5]","u_sector[36;5,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,697,727,703,697,727,703,3,5,5,11,3,11,1,"u_sector[36;3,5]","u_sector[36;5,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,728,692,698,728,692,3,6,6,0,3,0,1,"u_sector[36;3,6]","u_sector[36;6,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,729,693,698,729,693,3,6,6,1,3,1,1,"u_sector[36;3,6]","u_sector[36;6,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,730,694,698,730,694,3,6,6,2,3,2,1,"u_sector[36;3,6]","u_sector[36;6,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,731,695,698,731,695,3,6,6,3,3,3,1,"u_sector[36;3,6]","u_sector[36;6,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,732,696,698,732,696,3,6,6,4,3,4,1,"u_sector[36;3,6]","u_sector[36;6,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,733,697,698,733,697,3,6,6,5,3,5,1,"u_sector[36;3,6]","u_sector[36;6,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,734,698,698,734,698,3,6,6,6,3,6,1,"u_sector[36;3,6]","u_sector[36;6,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,735,699,698,735,699,3,6,6,7,3,7,1,"u_sector[36;3,6]","u_sector[36;6,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,736,700,698,736,700,3,6,6,8,3,8,1,"u_sector[36;3,6]","u_sector[36;6,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,737,701,698,737,701,3,6,6,9,3,9,1,"u_sector[36;3,6]","u_sector[36;6,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,738,702,698,738,702,3,6,6,10,3,10,1,"u_sector[36;3,6]","u_sector[36;6,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,698,739,703,698,739,703,3,6,6,11,3,11,1,"u_sector[36;3,6]","u_sector[36;6,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,740,692,699,740,692,3,7,7,0,3,0,1,"u_sector[36;3,7]","u_sector[36;7,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,741,693,699,741,693,3,7,7,1,3,1,1,"u_sector[36;3,7]","u_sector[36;7,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,742,694,699,742,694,3,7,7,2,3,2,1,"u_sector[36;3,7]","u_sector[36;7,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,743,695,699,743,695,3,7,7,3,3,3,1,"u_sector[36;3,7]","u_sector[36;7,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,744,696,699,744,696,3,7,7,4,3,4,1,"u_sector[36;3,7]","u_sector[36;7,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,745,697,699,745,697,3,7,7,5,3,5,1,"u_sector[36;3,7]","u_sector[36;7,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,746,698,699,746,698,3,7,7,6,3,6,1,"u_sector[36;3,7]","u_sector[36;7,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,747,699,699,747,699,3,7,7,7,3,7,1,"u_sector[36;3,7]","u_sector[36;7,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,748,700,699,748,700,3,7,7,8,3,8,1,"u_sector[36;3,7]","u_sector[36;7,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,749,701,699,749,701,3,7,7,9,3,9,1,"u_sector[36;3,7]","u_sector[36;7,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,750,702,699,750,702,3,7,7,10,3,10,1,"u_sector[36;3,7]","u_sector[36;7,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,699,751,703,699,751,703,3,7,7,11,3,11,1,"u_sector[36;3,7]","u_sector[36;7,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,752,692,700,752,692,3,8,8,0,3,0,1,"u_sector[36;3,8]","u_sector[36;8,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,753,693,700,753,693,3,8,8,1,3,1,1,"u_sector[36;3,8]","u_sector[36;8,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,754,694,700,754,694,3,8,8,2,3,2,1,"u_sector[36;3,8]","u_sector[36;8,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,755,695,700,755,695,3,8,8,3,3,3,1,"u_sector[36;3,8]","u_sector[36;8,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,756,696,700,756,696,3,8,8,4,3,4,1,"u_sector[36;3,8]","u_sector[36;8,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,757,697,700,757,697,3,8,8,5,3,5,1,"u_sector[36;3,8]","u_sector[36;8,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,758,698,700,758,698,3,8,8,6,3,6,1,"u_sector[36;3,8]","u_sector[36;8,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,759,699,700,759,699,3,8,8,7,3,7,1,"u_sector[36;3,8]","u_sector[36;8,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,760,700,700,760,700,3,8,8,8,3,8,1,"u_sector[36;3,8]","u_sector[36;8,8]","u_sector[36;3,8]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,761,701,700,761,701,3,8,8,9,3,9,1,"u_sector[36;3,8]","u_sector[36;8,9]","u_sector[36;3,9]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,762,702,700,762,702,3,8,8,10,3,10,1,"u_sector[36;3,8]","u_sector[36;8,10]","u_sector[36;3,10]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,700,763,703,700,763,703,3,8,8,11,3,11,1,"u_sector[36;3,8]","u_sector[36;8,11]","u_sector[36;3,11]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,701,764,692,701,764,692,3,9,9,0,3,0,1,"u_sector[36;3,9]","u_sector[36;9,0]","u_sector[36;3,0]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,701,765,693,701,765,693,3,9,9,1,3,1,1,"u_sector[36;3,9]","u_sector[36;9,1]","u_sector[36;3,1]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,701,766,694,701,766,694,3,9,9,2,3,2,1,"u_sector[36;3,9]","u_sector[36;9,2]","u_sector[36;3,2]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,701,767,695,701,767,695,3,9,9,3,3,3,1,"u_sector[36;3,9]","u_sector[36;9,3]","u_sector[36;3,3]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,701,768,696,701,768,696,3,9,9,4,3,4,1,"u_sector[36;3,9]","u_sector[36;9,4]","u_sector[36;3,4]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,701,769,697,701,769,697,3,9,9,5,3,5,1,"u_sector[36;3,9]","u_sector[36;9,5]","u_sector[36;3,5]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,701,770,698,701,770,698,3,9,9,6,3,6,1,"u_sector[36;3,9]","u_sector[36;9,6]","u_sector[36;3,6]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
unit_top_all_39,0,36,10,701,771,699,701,771,699,3,9,9,7,3,7,1,"u_sector[36;3,9]","u_sector[36;9,7]","u_sector[36;3,7]",a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
