row_id,combo_id,generator_id,hit_count,miss_count,multi_target_count,distinct_target_count,perfect_flag
1697,188,5,11,45,4,11,0
1698,188,6,21,35,10,21,0
1699,188,7,13,43,8,13,0
1700,188,8,14,42,6,14,0
1701,189,0,3,53,0,3,0
1702,189,1,2,54,0,2,0
1703,189,2,14,42,3,14,0
1704,189,3,3,53,0,3,0
1705,189,4,24,32,14,24,0
1706,189,5,22,34,12,22,0
1707,189,6,22,34,12,22,0
1708,189,7,21,35,14,21,0
1709,189,8,15,41,6,15,0
1710,190,0,2,54,0,2,0
1711,190,1,3,53,0,3,0
1712,190,2,5,51,1,5,0
1713,190,3,4,52,0,4,0
1714,190,4,25,31,14,25,0
1715,190,5,13,43,4,13,0
1716,190,6,28,28,16,28,0
1717,190,7,16,40,10,16,0
1718,190,8,16,40,6,16,0
1719,191,0,2,54,0,2,0
1720,191,1,6,50,4,6,0
1721,191,2,10,46,2,10,0
1722,191,3,2,54,0,2,0
1723,191,4,28,28,18,28,0
1724,191,5,24,32,16,24,0
1725,191,6,29,27,18,29,0
1726,191,7,24,32,16,24,0
1727,191,8,18,38,10,18,0
1728,192,0,4,52,0,4,0
1729,192,1,2,54,0,2,0
1730,192,2,7,49,1,7,0
1731,192,3,4,52,2,4,0
1732,192,4,25,31,14,25,0
1733,192,5,13,43,4,13,0
1734,192,6,22,34,10,22,0
1735,192,7,18,38,10,18,0
1736,192,8,16,40,4,16,0
1737,193,0,4,52,2,4,0
1738,193,1,2,54,0,2,0
1739,193,2,10,46,2,10,0
1740,193,3,4,52,2,4,0
1741,193,4,24,32,14,24,0
1742,193,5,20,36,12,20,0
1743,193,6,23,33,12,23,0
1744,193,7,18,38,10,18,0
1745,193,8,18,38,8,18,0
1746,194,0,3,53,0,3,0
1747,194,1,3,53,0,3,0
1748,194,2,1,55,0,1,0
1749,194,3,2,54,0,2,0
1750,194,4,25,31,14,25,0
1751,194,5,13,43,6,13,0
1752,194,6,21,35,10,21,0
1753,194,7,14,42,6,14,0
1754,194,8,14,42,6,14,0
1755,195,0,3,53,0,3,0
1756,195,1,8,48,4,8,0
1757,195,2,1,55,0,1,0
1758,195,3,4,52,2,4,0
1759,195,4,27,29,16,27,0
1760,195,5,24,32,14,24,0
1761,195,6,23,33,14,23,0
1762,195,7,22,34,12,22,0
1763,195,8,14,42,6,14,0
1764,196,0,3,53,0,3,0
1765,196,1,3,53,0,3,0
1766,196,2,1,55,0,1,0
1767,196,3,5,51,2,5,0
1768,196,4,26,30,14,26,0
1769,196,5,15,41,6,15,0
1770,196,6,28,28,16,28,0
1771,196,7,13,43,4,13,0
1772,196,8,16,40,6,16,0
1773,197,0,5,51,2,5,0
1774,197,1,10,46,6,10,0
1775,197,2,3,53,2,3,0
1776,197,3,4,52,2,4,0
1777,197,4,27,29,16,27,0
1778,197,5,26,30,18,26,0
1779,197,6,30,26,20,30,0
1780,197,7,21,35,10,21,0
1781,197,8,16,40,8,16,0
1782,198,0,3,53,0,3,0
1783,198,1,4,52,0,4,0
1784,198,2,1,55,0,1,0
1785,198,3,2,54,0,2,0
1786,198,4,27,29,14,27,0
1787,198,5,15,41,6,15,0
1788,198,6,22,34,10,22,0
1789,198,7,15,41,4,15,0
1790,198,8,16,40,4,16,0
1791,199,0,3,53,0,3,0
1792,199,1,8,48,4,8,0
1793,199,2,1,55,0,1,0
1794,199,3,2,54,0,2,0
1795,199,4,25,31,14,25,0
1796,199,5,22,34,14,22,0
1797,199,6,24,32,14,24,0
1798,199,7,15,41,4,15,0
1799,199,8,16,40,6,16,0
1800,200,0,4,52,4,4,0
1801,200,1,5,51,4,5,0
1802,200,2,1,55,0,1,0
1803,200,3,5,51,3,5,0
1804,200,4,26,30,16,26,0
1805,200,5,15,41,6,15,0
1806,200,6,25,31,14,25,0
1807,200,7,12,44,2,12,0
1808,200,8,18,38,12,18,0
1809,201,0,2,54,2,2,0
1810,201,1,2,54,0,2,0
1811,201,2,1,55,0,1,0
1812,201,3,7,49,3,7,0
1813,201,4,27,29,16,27,0
1814,201,5,13,43,4,13,0
1815,201,6,27,29,14,27,0
1816,201,7,13,43,4,13,0
1817,201,8,22,34,12,22,0
1818,202,0,2,54,0,2,0
1819,202,1,5,51,1,5,0
1820,202,2,3,53,0,3,0
1821,202,3,2,54,2,2,0
1822,202,4,27,29,16,27,0
1823,202,5,11,45,2,11,0
1824,202,6,23,33,10,23,0
1825,202,7,12,44,4,12,0
1826,202,8,20,36,12,20,0
1827,203,0,0,56,0,0,0
1828,203,1,0,56,0,0,0
1829,203,2,3,53,1,3,0
1830,203,3,2,54,0,2,0
1831,203,4,26,30,16,26,0
1832,203,5,14,42,8,14,0
1833,203,6,14,42,6,14,0
1834,203,7,15,41,6,15,0
1835,203,8,20,36,14,20,0
1836,204,0,0,56,0,0,0
1837,204,1,0,56,0,0,0
1838,204,2,3,53,1,3,0
1839,204,3,2,54,0,2,0
1840,204,4,27,29,16,27,0
1841,204,5,13,43,6,13,0
1842,204,6,16,40,6,16,0
1843,204,7,14,42,6,14,0
1844,204,8,24,32,14,24,0
1845,205,0,0,56,0,0,0
1846,205,1,0,56,0,0,0
1847,205,2,3,53,1,3,0
1848,205,3,1,55,0,1,0
1849,205,4,28,28,16,28,0
1850,205,5,11,45,4,11,0
1851,205,6,14,42,4,14,0
1852,205,7,13,43,6,13,0
1853,205,8,22,34,14,22,0
1854,206,0,4,52,4,4,0
1855,206,1,0,56,0,0,0
1856,206,2,4,52,4,4,0
1857,206,3,11,45,7,11,0
1858,206,4,31,25,20,31,0
1859,206,5,26,30,18,26,0
1860,206,6,33,23,22,33,0
1861,206,7,27,29,18,27,0
1862,206,8,21,35,12,21,0
1863,207,0,4,52,4,4,0
1864,207,1,4,52,4,4,0
1865,207,2,6,50,4,6,0
1866,207,3,7,49,6,7,0
1867,207,4,30,26,20,30,0
1868,207,5,24,32,16,24,0
1869,207,6,25,31,16,25,0
1870,207,7,28,28,20,28,0
1871,207,8,25,31,18,25,0
1872,208,0,4,52,4,4,0
1873,208,1,0,56,0,0,0
1874,208,2,6,50,6,6,0
1875,208,3,6,50,6,6,0
1876,208,4,26,30,16,26,0
1877,208,5,22,34,14,22,0
1878,208,6,21,35,12,21,0
1879,208,7,26,30,18,26,0
1880,208,8,19,37,12,19,0
1881,209,0,4,52,4,4,0
1882,209,1,9,47,8,9,0
1883,209,2,12,44,6,12,0
1884,209,3,6,50,4,6,0
1885,209,4,26,30,16,26,0
1886,209,5,25,31,20,25,0
1887,209,6,22,34,14,22,0
1888,209,7,30,26,22,30,0
1889,209,8,23,33,14,23,0
1890,210,0,2,54,2,2,0
1891,210,1,4,52,2,4,0
1892,210,2,9,47,7,9,0
1893,210,3,6,50,4,6,0
1894,210,4,28,28,18,28,0
1895,210,5,24,32,18,24,0
1896,210,6,14,42,8,14,0
1897,210,7,29,27,22,29,0
1898,210,8,27,29,20,27,0
1899,211,0,0,56,0,0,0
1900,211,1,2,54,0,2,0
1901,211,2,7,49,5,7,0
1902,211,3,2,54,0,2,0
1903,211,4,26,30,16,26,0
1904,211,5,22,34,16,22,0
1905,211,6,12,44,6,12,0
1906,211,7,27,29,20,27,0
1907,211,8,21,35,14,21,0
1908,212,0,4,52,4,4,0
1909,212,1,1,55,0,1,0
1910,212,2,5,51,4,5,0
1911,212,3,6,50,6,6,0
1912,212,4,26,30,16,26,0
1913,212,5,16,40,10,16,0
1914,212,6,22,34,12,22,0
1915,212,7,15,41,12,15,0
1916,212,8,25,31,20,25,0
1917,213,0,4,52,4,4,0
1918,213,1,0,56,0,0,0
1919,213,2,5,51,4,5,0
1920,213,3,11,45,7,11,0
1921,213,4,31,25,20,31,0
1922,213,5,27,29,18,27,0
1923,213,6,20,36,12,20,0
1924,213,7,27,29,22,27,0
1925,213,8,26,30,20,26,0
1926,214,0,0,56,0,0,0
1927,214,1,1,55,0,1,0
1928,214,2,1,55,0,1,0
1929,214,3,5,51,2,5,0
1930,214,4,27,29,16,27,0
1931,214,5,18,38,10,18,0
1932,214,6,20,36,10,20,0
1933,214,7,10,46,6,10,0
1934,214,8,27,29,20,27,0
1935,215,0,0,56,0,0,0
1936,215,1,4,52,4,4,0
1937,215,2,1,55,0,1,0
1938,215,3,3,53,2,3,0
1939,215,4,30,26,20,30,0
1940,215,5,22,34,14,22,0
1941,215,6,18,38,10,18,0
1942,215,7,22,34,16,22,0
1943,215,8,29,27,24,29,0
1944,216,0,2,54,0,2,0
1945,216,1,3,53,1,3,0
1946,216,2,3,53,0,3,0
1947,216,3,5,51,4,5,0
1948,216,4,27,29,16,27,0
1949,216,5,18,38,10,18,0
1950,216,6,14,42,4,14,0
1951,216,7,12,44,6,12,0
1952,216,8,27,29,18,27,0
1953,217,0,2,54,2,2,0
1954,217,1,0,56,0,0,0
1955,217,2,1,55,0,1,0
1956,217,3,5,51,4,5,0
1957,217,4,26,30,16,26,0
1958,217,5,18,38,10,18,0
1959,217,6,12,44,4,12,0
1960,217,7,16,40,10,16,0
1961,217,8,29,27,22,29,0
1962,218,0,0,56,0,0,0
1963,218,1,0,56,0,0,0
1964,218,2,11,45,6,11,0
1965,218,3,1,55,0,1,0
1966,218,4,26,30,16,26,0
1967,218,5,15,41,8,15,0
1968,218,6,21,35,10,21,0
1969,218,7,16,40,10,16,0
1970,218,8,25,31,20,25,0
1971,219,0,4,52,4,4,0
1972,219,1,9,47,8,9,0
1973,219,2,20,36,8,20,0
1974,219,3,1,55,0,1,0
1975,219,4,26,30,16,26,0
1976,219,5,26,30,16,26,0
1977,219,6,31,25,20,31,0
1978,219,7,28,28,20,28,0
1979,219,8,25,31,20,25,0
1980,220,0,0,56,0,0,0
1981,220,1,0,56,0,0,0
1982,220,2,7,49,2,7,0
1983,220,3,4,52,2,4,0
1984,220,4,27,29,16,27,0
1985,220,5,17,39,8,17,0
1986,220,6,19,37,8,19,0
1987,220,7,12,44,6,12,0
1988,220,8,27,29,20,27,0
1989,221,0,2,54,2,2,0
1990,221,1,7,49,6,7,0
1991,221,2,14,42,8,14,0
1992,221,3,3,53,2,3,0
1993,221,4,28,28,18,28,0
1994,221,5,21,35,12,21,0
1995,221,6,29,27,18,29,0
1996,221,7,24,32,16,24,0
1997,221,8,26,30,22,26,0
1998,222,0,0,56,0,0,0
1999,222,1,1,55,0,1,0
2000,222,2,7,49,2,7,0
2001,222,3,1,55,0,1,0
2002,222,4,28,28,16,28,0
2003,222,5,17,39,8,17,0
2004,222,6,13,43,2,13,0
2005,222,7,14,42,6,14,0
2006,222,8,27,29,18,27,0
2007,223,0,0,56,0,0,0
2008,223,1,5,51,4,5,0
2009,223,2,8,48,2,8,0
2010,223,3,1,55,0,1,0
2011,223,4,26,30,16,26,0
2012,223,5,17,39,8,17,0
2013,223,6,23,33,12,23,0
2014,223,7,18,38,10,18,0
2015,223,8,26,30,20,26,0
2016,224,0,2,54,0,2,0
2017,224,1,3,53,0,3,0
2018,224,2,5,51,1,5,0
2019,224,3,3,53,2,3,0
2020,224,4,26,30,16,26,0
2021,224,5,13,43,4,13,0
2022,224,6,23,33,12,23,0
2023,224,7,17,39,12,17,0
2024,224,8,10,46,2,10,0
2025,225,0,2,54,0,2,0
2026,225,1,3,53,0,3,0
2027,225,2,10,46,2,10,0
2028,225,3,3,53,2,3,0
2029,225,4,26,30,16,26,0
2030,225,5,20,36,12,20,0
2031,225,6,23,33,12,23,0
2032,225,7,17,39,12,17,0
2033,225,8,10,46,2,10,0
2034,226,0,2,54,0,2,0
2035,226,1,3,53,0,3,0
2036,226,2,7,49,3,7,0
2037,226,3,6,50,2,6,0
2038,226,4,27,29,16,27,0
2039,226,5,17,39,8,17,0
2040,226,6,21,35,10,21,0
2041,226,7,12,44,6,12,0
2042,226,8,15,41,6,15,0
2043,227,0,4,52,0,4,0
2044,227,1,5,51,1,5,0
2045,227,2,4,52,0,4,0
2046,227,3,4,52,2,4,0
2047,227,4,27,29,16,27,0
2048,227,5,13,43,4,13,0
2049,227,6,15,41,4,15,0
2050,227,7,14,42,6,14,0
2051,227,8,17,39,6,17,0
2052,228,0,5,51,2,5,0
2053,228,1,4,52,0,4,0
2054,228,2,5,51,1,5,0
2055,228,3,5,51,1,5,0
2056,228,4,27,29,16,27,0
2057,228,5,11,45,2,11,0
2058,228,6,21,35,10,21,0
2059,228,7,18,38,10,18,0
2060,228,8,9,47,2,9,0
2061,229,0,5,51,2,5,0
2062,229,1,7,49,4,7,0
2063,229,2,4,52,1,4,0
2064,229,3,5,51,1,5,0
2065,229,4,27,29,16,27,0
2066,229,5,18,38,10,18,0
2067,229,6,21,35,10,21,0
2068,229,7,18,38,10,18,0
2069,229,8,10,46,2,10,0
2070,230,0,7,49,4,7,0
2071,230,1,7,49,4,7,0
2072,230,2,4,52,1,4,0
2073,230,3,8,48,3,8,0
2074,230,4,28,28,16,28,0
2075,230,5,15,41,6,15,0
2076,230,6,19,37,8,19,0
2077,230,7,14,42,6,14,0
2078,230,8,13,43,4,13,0
2079,231,0,7,49,4,7,0
2080,231,1,8,48,4,8,0
2081,231,2,4,52,1,4,0
2082,231,3,5,51,1,5,0
2083,231,4,29,27,16,29,0
2084,231,5,11,45,2,11,0
2085,231,6,13,43,2,13,0
2086,231,7,16,40,6,16,0
2087,231,8,15,41,4,15,0
2088,232,0,7,49,4,7,0
2089,232,1,3,53,0,3,0
2090,232,2,7,49,4,7,0
2091,232,3,9,47,6,9,0
2092,232,4,26,30,16,26,0
2093,232,5,18,38,10,18,0
2094,232,6,24,32,14,24,0
2095,232,7,25,31,18,25,0
2096,232,8,31,25,22,31,0
2097,233,0,7,49,4,7,0
2098,233,1,3,53,0,3,0
2099,233,2,6,50,4,6,0
2100,233,3,12,44,7,12,0
2101,233,4,31,25,20,31,0
2102,233,5,25,31,18,25,0
2103,233,6,21,35,12,21,0
2104,233,7,29,27,22,29,0
2105,233,8,31,25,22,31,0
2106,234,0,3,53,0,3,0
2107,234,1,7,49,4,7,0
2108,234,2,2,54,0,2,0
2109,234,3,3,53,2,3,0
2110,234,4,30,26,20,30,0
2111,234,5,22,34,14,22,0
2112,234,6,19,37,10,19,0
2113,234,7,24,32,16,24,0
2114,234,8,36,20,26,36,0
2115,235,0,10,46,3,10,0
2116,235,1,2,54,0,2,0
2117,235,2,2,54,0,2,0
2118,235,3,5,51,4,5,0
2119,235,4,26,30,16,26,0
2120,235,5,18,38,10,18,0
2121,235,6,13,43,4,13,0
2122,235,7,18,38,10,18,0
2123,235,8,34,22,24,34,0
2124,236,0,6,50,1,6,0
2125,236,1,4,52,0,4,0
2126,236,2,11,45,6,11,0
2127,236,3,7,49,3,7,0
2128,236,4,29,27,18,29,0
2129,236,5,19,37,10,19,0
2130,236,6,23,33,14,23,0
2131,236,7,26,30,16,26,0
2132,236,8,30,26,22,30,0
2133,237,0,10,46,5,10,0
2134,237,1,11,45,8,11,0
2135,237,2,16,40,7,16,0
2136,237,3,5,51,1,5,0
2137,237,4,27,29,16,27,0
2138,237,5,26,30,18,26,0
2139,237,6,31,25,20,31,0
2140,237,7,30,26,20,30,0
2141,237,8,31,25,22,31,0
2142,238,0,5,51,2,5,0
2143,238,1,9,47,6,9,0
2144,238,2,9,47,4,9,0
2145,238,3,7,49,3,7,0
2146,238,4,29,27,18,29,0
2147,238,5,23,33,14,23,0
2148,238,6,29,27,18,29,0
2149,238,7,26,30,16,26,0
2150,238,8,34,22,24,34,0
2151,239,0,3,53,0,3,0
2152,239,1,8,48,4,8,0
2153,239,2,4,52,1,4,0
2154,239,3,5,51,1,5,0
2155,239,4,27,29,16,27,0
2156,239,5,19,37,10,19,0
2157,239,6,23,33,12,23,0
2158,239,7,20,36,10,20,0
2159,239,8,32,24,22,32,0
2160,240,0,3,53,0,3,0
2161,240,1,2,54,0,2,0
2162,240,2,2,54,0,2,0
2163,240,3,5,51,4,5,0
2164,240,4,26,30,16,26,0
2165,240,5,18,38,10,18,0
2166,240,6,14,42,4,14,0
2167,240,7,16,40,6,16,0
2168,240,8,24,32,12,24,0
2169,241,0,13,43,10,13,0
2170,241,1,7,49,4,7,0
2171,241,2,3,53,0,3,0
2172,241,3,7,49,4,7,0
2173,241,4,26,30,16,26,0
2174,241,5,18,38,10,18,0
2175,241,6,16,40,6,16,0
2176,241,7,18,38,6,18,0
2177,241,8,27,29,18,27,0
2178,242,0,6,50,4,6,0
2179,242,1,2,54,0,2,0
2180,242,2,6,50,4,6,0
2181,242,3,9,47,8,9,0
2182,242,4,26,30,16,26,0
2183,242,5,18,38,10,18,0
2184,242,6,23,33,12,23,0
2185,242,7,27,29,16,27,0
2186,242,8,24,32,12,24,0
2187,243,0,8,48,4,8,0
2188,243,1,7,49,4,7,0
2189,243,2,6,50,4,6,0
2190,243,3,14,42,9,14,0
2191,243,4,31,25,20,31,0
2192,243,5,25,31,18,25,0
2193,243,6,25,31,14,25,0
2194,243,7,29,27,16,29,0
2195,243,8,28,28,18,28,0
2196,244,0,2,54,0,2,0
2197,244,1,3,53,0,3,0
2198,244,2,2,54,0,2,0
2199,244,3,7,49,4,7,0
2200,244,4,27,29,16,27,0
2201,244,5,20,36,10,20,0
2202,244,6,21,35,10,21,0
2203,244,7,27,29,16,27,0
2204,244,8,16,40,4,16,0
2205,245,0,2,54,0,2,0
2206,245,1,7,49,4,7,0
2207,245,2,2,54,0,2,0
2208,245,3,5,51,4,5,0
2209,245,4,30,26,20,30,0
2210,245,5,20,36,14,20,0
2211,245,6,23,33,12,23,0
2212,245,7,30,26,18,30,0
2213,245,8,20,36,10,20,0
2214,246,0,4,52,0,4,0
2215,246,1,5,51,1,5,0
2216,246,2,4,52,0,4,0
2217,246,3,4,52,2,4,0
2218,246,4,27,29,16,27,0
2219,246,5,19,37,8,19,0
2220,246,6,21,35,10,21,0
2221,246,7,24,32,14,24,0
2222,246,8,14,42,4,14,0
2223,247,0,2,54,0,2,0
2224,247,1,3,53,0,3,0
2225,247,2,4,52,2,4,0
2226,247,3,3,53,2,3,0
2227,247,4,26,30,16,26,0
2228,247,5,19,37,12,19,0
2229,247,6,23,33,12,23,0
2230,247,7,27,29,16,27,0
2231,247,8,14,42,4,14,0
2232,248,0,3,53,0,3,0
2233,248,1,3,53,0,3,0
2234,248,2,4,52,1,4,0
2235,248,3,6,50,1,6,0
2236,248,4,27,29,16,27,0
2237,248,5,19,37,10,19,0
2238,248,6,12,44,2,12,0
2239,248,7,15,41,6,15,0
2240,248,8,25,31,14,25,0
2241,249,0,5,51,0,5,0
2242,249,1,8,48,4,8,0
2243,249,2,4,52,1,4,0
2244,249,3,8,48,3,8,0
2245,249,4,29,27,18,29,0
2246,249,5,19,37,10,19,0
2247,249,6,25,31,14,25,0
2248,249,7,19,37,10,19,0
2249,249,8,28,28,20,28,0
2250,250,0,3,53,0,3,0
2251,250,1,3,53,0,3,0
2252,250,2,8,48,5,8,0
2253,250,3,6,50,1,6,0
2254,250,4,27,29,16,27,0
2255,250,5,19,37,10,19,0
2256,250,6,21,35,10,21,0
2257,250,7,26,30,16,26,0
2258,250,8,25,31,14,25,0
2259,251,0,13,43,10,13,0
2260,251,1,12,44,8,12,0
2261,251,2,13,43,6,13,0
2262,251,3,6,50,1,6,0
2263,251,4,27,29,16,27,0
2264,251,5,26,30,18,26,0
2265,251,6,34,22,22,34,0
2266,251,7,30,26,20,30,0
2267,251,8,29,27,20,29,0
2268,252,0,3,53,0,3,0
2269,252,1,4,52,0,4,0
2270,252,2,4,52,1,4,0
2271,252,3,8,48,3,8,0
2272,252,4,28,28,16,28,0
2273,252,5,21,35,10,21,0
2274,252,6,19,37,8,19,0
2275,252,7,26,30,16,26,0
2276,252,8,19,37,8,19,0
2277,253,0,5,51,2,5,0
2278,253,1,6,50,2,6,0
2279,253,2,6,50,3,6,0
2280,253,3,8,48,3,8,0
2281,253,4,29,27,18,29,0
2282,253,5,21,35,14,21,0
2283,253,6,32,24,20,32,0
2284,253,7,29,27,20,29,0
2285,253,8,23,33,14,23,0
2286,254,0,3,53,0,3,0
2287,254,1,3,53,0,3,0
2288,254,2,4,52,1,4,0
2289,254,3,6,50,1,6,0
2290,254,4,29,27,16,29,0
2291,254,5,20,36,8,20,0
2292,254,6,19,37,8,19,0
2293,254,7,23,33,14,23,0
2294,254,8,17,39,8,17,0
2295,255,0,3,53,0,3,0
2296,255,1,4,52,0,4,0
2297,255,2,4,52,1,4,0
2298,255,3,6,50,1,6,0
2299,255,4,27,29,16,27,0
2300,255,5,20,36,12,20,0
2301,255,6,30,26,18,30,0
2302,255,7,26,30,18,26,0
2303,255,8,17,39,8,17,0
