shell,family,trial,gap,Dq,Dp,ratio_Dq_over_Dp,target_w_over_2,margin_ratio_minus_target,p_min,p_max,p_cv
12,delta_mixture,27,3.6951100038645723,7.853993087224244,0.6931471805599453,11.330916878114616,6.0,5.330916878114616,1.0733333333333284e-298,0.08333333333333333,1.0
12,delta_mixture,28,4.913325635061751,5.081404364984463,0.028013121653785354,181.39372069223936,6.0,175.39372069223936,0.020833333333333332,0.0625,0.23385358667337133
12,delta_mixture,29,4.732419484839198,5.081404364984463,0.05816414669087747,87.36317223031548,6.0,81.36317223031548,0.010416666666666666,0.07291666666666667,0.33071891388307384
12,delta_mixture,30,4.885155970156505,5.081404364984464,0.03270806580465986,155.35630860387118,6.0,149.35630860387118,0.020833333333333332,0.06770833333333333,0.2551551815399144
12,delta_mixture,31,5.455204997256651,5.7745515455444085,0.05322442471462623,108.49439099634917,6.0,102.49439099634917,0.020833333333333332,0.0625,0.32274861218395146
12,delta_mixture,32,5.623046383998195,5.7745515455444085,0.02525086025770236,228.68731942639366,6.0,222.68731942639366,0.03125,0.0625,0.22821773229381923
12,delta_mixture,33,4.388257184424518,7.160845906664299,0.46209812037329684,15.496375317171928,6.0,9.496375317171928,1.0733333333333284e-298,0.08333333333333333,0.816496580927726
12,delta_mixture,34,5.081404364984463,7.160845906664299,0.34657359027997264,20.661833756229235,6.0,14.661833756229235,1.0733333333333284e-298,0.08333333333333333,0.7071067811865476
12,delta_mixture,35,4.303915843362687,4.388257184424518,0.014056890176971829,312.1783786582764,6.0,306.1783786582764,0.028645833333333332,0.057291666666666664,0.16925080009658253
12,delta_mixture,36,5.489996214890415,6.467698726104354,0.1629504185356564,39.691206590482665,6.0,33.691206590482665,1.0733333333333284e-298,0.08333333333333333,0.5000000000000001
12,delta_mixture,37,4.273787747142774,4.388257184424518,0.019078239546957303,230.01373756858922,6.0,224.01373756858922,0.0234375,0.0546875,0.19094065395649334
12,delta_mixture,38,5.489996214890415,6.467698726104354,0.1629504185356564,39.691206590482665,6.0,33.691206590482665,1.0733333333333284e-298,0.08333333333333333,0.5000000000000001
12,delta_mixture,39,3.6951100038645723,7.853993087224244,0.6931471805599453,11.330916878114616,6.0,5.330916878114616,1.0733333333333284e-298,0.08333333333333333,1.0
12,delta_mixture,40,5.537403179887746,5.7745515455444085,0.03952472760944374,146.09971769077242,6.0,140.09971769077242,0.010416666666666666,0.07291666666666667,0.2700308624336609
12,delta_mixture,41,4.284880182937609,4.388257184424518,0.01722950024781809,254.69439747564576,6.0,248.69439747564576,0.03125,0.0625,0.1875
12,delta_mixture,42,5.081404364984463,7.160845906664299,0.34657359027997264,20.661833756229235,6.0,14.661833756229235,1.0733333333333284e-298,0.08333333333333333,0.7071067811865476
