shell_weight,scale,sample_index,f_value,ratio,grad_norm,hessian_min,hessian_max,hessian_has_positive_direction,z_std,z_max,z_min
8,0.25,29,-0.22533705541882343,0.7982471198939888,0.43730851493139744,-0.9684720838181553,-4.995832984577824e-16,False,0.2176835854227308,0.3562043815573572,-0.5888119788697304
8,0.25,30,-0.2735200179744348,0.7606971085881777,0.3886324337362535,-0.9206111317044211,0.019548362236419606,True,0.26981839886645936,0.35115543136964783,-0.745309932802824
8,0.25,31,-0.16404708014367642,0.848702063924493,0.3618052553587456,-0.8784498761668087,-4.984031528022704e-17,False,0.18434212664393468,0.3063875352841527,-0.3687859168846732
8,0.25,32,-0.3083790121120402,0.7346368289809105,0.6267935239781279,-1.5352789477998234,-2.4965706630056967e-16,False,0.23003204296490531,0.5901203505161432,-0.35069240005813684
8,0.25,33,-0.2476284004344862,0.7806499785790592,0.48164155720241686,-1.0596896727982363,7.81713757569459e-16,False,0.21886661610814745,0.3903102261976419,-0.39329957076653205
8,0.25,34,-0.3257379789041248,0.7219943403978866,0.4839059010735203,-1.0562332433482489,0.015226328626174295,True,0.2723118822571197,0.4197770430571156,-0.7089510879954862
8,0.25,35,-0.5673931705459582,0.5670015902719081,0.7612701939910824,-1.4021679365105009,-3.225008595848192e-16,False,0.31933195369403106,0.5807049878995207,-0.4269193600000682
8,0.25,36,-0.26256759439747274,0.7690743774924212,0.5633221597224265,-1.3745936176938778,-1.139606187918018e-16,False,0.21235110617788752,0.5266150098608069,-0.3281218405797929
8,0.25,37,-0.2883372883121052,0.7495087490600353,0.5621356517067876,-1.269092568986382,2.6324430860737363e-16,False,0.22640758030717736,0.48702776289674055,-0.3215966038909895
8,0.25,38,-0.33884668572487264,0.7125916911933878,0.6033595054804348,-1.258980850243474,-1.1102221417435985e-15,False,0.24832972053521166,0.4901229803728203,-0.43766782026501844
8,0.25,39,-0.2237038211345833,0.7995519096811637,0.408618260371647,-1.0200312080096092,-6.770531076285693e-16,False,0.22569220452279734,0.3857333956628402,-0.6373655295729647
8,0.5,0,-1.0216183564098336,0.36001184099870404,0.971104732484479,-1.7533210301584494,0.05865648431193685,True,0.4607894875247493,0.76898500228806,-0.8062647192606425
8,0.5,1,-1.039539991265516,0.35361731160238585,0.8048624111924647,-1.4566737303461277,0.06899260863182423,True,0.5140883033336033,0.7054458704839047,-1.0222892687956426
8,0.5,2,-1.4079651105623348,0.24464059355584128,1.2420086855513233,-2.4713970034939052,0.07541914954089417,True,0.5489040787759375,1.0372722427957173,-1.0045749499690673
8,0.5,3,-1.2683298132759564,0.28130105493615504,1.2304473727724274,-2.4654237361773452,0.06916261588162637,True,0.5282349294870432,1.0004882666997963,-0.9012425867089728
8,0.5,4,-1.0960744253740178,0.33418036213172053,1.1238647420537005,-2.245313869590499,0.06874531527054098,True,0.515058276579801,0.9325246869903223,-1.363920227209136
8,0.5,5,-0.8474792866057861,0.42849368153063944,0.8896339972949845,-1.6796818117778165,0.061890349187038875,True,0.43574944610571226,0.7170643724886164,-0.9599298971813116
8,0.5,6,-3.2961131962781893,0.0370268039963642,2.9252361025132982,-4.92965685769296,0.1619987429785828,True,0.6801006882749525,1.7047273143583745,-0.8988295461440015
8,0.5,7,-1.6760661755286508,0.1871085825062901,2.289462888846749,-3.72604075579732,0.07486311634398517,True,0.4847626020737447,1.3662361115390849,-0.8760161611226581
8,0.5,8,-1.9485851090788104,0.14247551635630365,1.9372310198315223,-3.4878942525289913,0.08549171111639425,True,0.5925117721256864,1.3498633136558704,-1.0384818088415422
8,0.5,9,-2.1298265556419986,0.11885790729813975,2.4118307909724375,-4.336443929791018,0.0824586075212549,True,0.5087713173366676,1.3382295111358657,-0.8089586613180182
8,0.5,10,-0.9630106175134971,0.3817418754424149,1.0595394680225763,-2.01490039378036,0.05235857961368972,True,0.422929417335266,0.8149267540726147,-0.7828267396302541
8,0.5,11,-1.6167556630977327,0.1985417917765555,1.3192493227479463,-2.2692836441824897,0.07812843680298154,True,0.5529936250768188,0.9783886215104918,-1.1167007394064898
8,0.5,12,-2.015500300371085,0.13325371980096923,2.3058954841492416,-3.7931320989573107,0.08251531118499227,True,0.5330360404880947,1.4263048965190395,-0.8758798522831822
8,0.5,13,-1.67520359429902,0.18727004848621306,1.7723051842542095,-3.325167201873865,0.07796063834731048,True,0.5642803383153757,1.1995476676077854,-1.4261555977402776
8,0.5,14,-1.5624895119328541,0.20961358558092943,1.4929961709000537,-2.8571135666426253,0.0683837927401267,True,0.5205972521160306,1.138571782340849,-0.692608632731016
8,0.5,15,-0.8242793440387661,0.43855092294961084,0.8882653803030927,-1.8508195291443128,0.06378837194429503,True,0.4493774694428165,0.7582446584426601,-1.0090030068660611
8,0.5,16,-0.8943643317396532,0.4088674200936175,0.9111136006185897,-1.525160609645044,0.049459647057114704,True,0.42771960160407996,0.6732326119943076,-0.7622963864998877
8,0.5,17,-1.5223599121164284,0.21819635466489282,1.546303090057637,-2.936875042881989,0.07863628741767636,True,0.5348051696335174,1.1463888146848544,-1.025322047870299
8,0.5,18,-1.078059008795976,0.3402553176912768,0.8507469974854582,-1.829127666794617,0.07053067023046103,True,0.5376758718826236,0.8407538727742383,-1.124975307925967
8,0.5,19,-1.520977112621341,0.21849828518052467,1.306295242219035,-2.3206982251583907,0.071983200886195,True,0.5254626689670262,0.9835344417743931,-0.8392771280587934
8,0.5,20,-0.46515493920133666,0.6280377899772766,0.591793643317354,-1.3385323357033867,0.004519336280045985,True,0.3264938869143488,0.5573870397795475,-0.6107036111645379
8,0.5,21,-1.1705599529804551,0.31019319901997244,1.2182619899583889,-2.427747976021171,0.07074000682408241,True,0.4880408302724686,0.9839167208794561,-1.2612608833524672
8,0.5,22,-3.078803628098185,0.046014273916321555,4.0268498484139625,-3.971161841760079,0.09518817819439417,True,0.5404134854312577,1.8099232892499602,-1.010910007974314
8,0.5,23,-1.1545006595878962,0.3152148971486223,1.3832540071802852,-2.7071138130282217,0.053027559408743936,True,0.43685277917432236,1.0322888471610492,-0.7315659888712345
8,0.5,24,-1.0308205382436106,0.3567141428552606,0.9762289978211465,-1.8853348879332277,0.06468801423389252,True,0.5207851586952279,0.8072147444960143,-1.5027778559669154
8,0.5,25,-1.2337116259639698,0.29120970780758154,1.422243988058684,-2.7668491899641436,0.05776642159531391,True,0.45419755205312806,1.0519734528128517,-0.7456315801088208
8,0.5,26,-0.6372570345492818,0.5287407543965985,0.8150986244892846,-1.7000759760100654,0.047664029617704544,True,0.37068553872360355,0.6690602320724636,-0.8500976558510276
8,0.5,27,-0.575566176911471,0.5623863684745403,0.586561932033917,-1.112673321723232,0.04620387266685991,True,0.3834995218915073,0.4942936564765797,-0.8365091816672903
8,0.5,28,-0.7260794165807645,0.4838020630366692,0.8389797509967163,-1.6500928410489393,0.0355355816539716,True,0.3830089372127032,0.693541543988787,-0.720154683339702
8,0.5,29,-0.7101556128829309,0.4915676972423861,0.7521969306931818,-1.4005582157686989,0.03675773355921078,True,0.39411758741492403,0.6045868113335524,-0.7239798524749688
8,0.5,30,-1.6330384322413916,0.1953351588943506,1.0465977367870387,-1.8368190514116425,0.08334228679896925,True,0.6330635126380839,0.9337372467573668,-1.3702477514841955
8,0.5,31,-1.6098495184766861,0.19991769573111204,1.626127462368081,-3.073080005012681,0.07873950711149032,True,0.5466535154649791,1.201327940993147,-1.1630934020960169
8,0.5,32,-0.8768382595991524,0.41609642296765564,0.8633789438680439,-1.824809067600968,0.06575848490605708,True,0.45686664943855293,0.7884636957021396,-1.0333544812033484
8,0.5,33,-0.8474690503668583,0.4284980677167916,0.8387056894230462,-1.691476596753795,0.06003565624105395,True,0.43823212138049383,0.7383259053624364,-0.9159409489193487
8,0.5,34,-0.6183772788490646,0.538818080058932,0.8409668485912515,-1.652427191228448,0.024500364303946812,True,0.33477452132819985,0.6684580559164811,-0.6804650480677739
8,0.5,35,-1.5512921348546942,0.21197389793156518,1.2721795964389477,-2.4195301427348737,0.06812841431557466,True,0.596623057654977,1.041435010569323,-1.5982021023483572
8,0.5,36,-1.1897730234717874,0.3042903229901112,1.4337997932403912,-2.7831530054395497,0.07147737193957215,True,0.46029844189805236,1.0542617409441757,-1.1061274068692806
8,0.5,37,-1.7036209882645323,0.18202322534441503,2.2919745192208625,-3.8007311979018077,0.07650143764647699,True,0.4702266222835044,1.3551916877833141,-0.9220260439240928
8,0.5,38,-1.1352246229901835,0.321349930644534,1.1829742197637783,-2.0394662817230134,0.07134976474663007,True,0.4892507910976531,0.8444157595474973,-1.154338426305543
8,0.5,39,-1.9708270384144289,0.1393415677183847,2.2349961358880406,-3.780803756404131,0.08217098424226242,True,0.5512594149750041,1.4075483197739949,-0.9214172613034414
8,1.0,0,-5.838143485740896,0.0029142479496027207,4.93634162280747,-3.674851346439949,0.25893809870113177,True,0.9431411787664467,2.4328471213207075,-1.425239924505143
8,1.0,1,-5.549395955872936,0.0038898061485429986,4.663937560193277,-3.7864092831664813,0.2806717718021137,True,1.084774348368889,2.445615152536221,-2.221029462451518
8,1.0,2,-6.006437352943565,0.0024628468231584423,4.316931168711341,-4.887085463997808,0.3901006512292495,True,0.9985744315899745,2.426942312345348,-1.7285203570158418
8,1.0,3,-1.6088981822485282,0.2001079751732234,1.0277980892091938,-1.9332310943903686,0.08170927701671316,True,0.6636563087576527,0.9635735472458424,-1.1681473375567724
8,1.0,4,-4.728325423488464,0.008841264023344177,3.166464463787002,-4.63840291856514,0.37473455326415306,True,1.024965915412865,2.1317728428165497,-2.0077916615120173
8,1.0,5,-6.666465166495404,0.0012728902631064104,4.128774077189407,-4.747478842705208,0.6288889407696904,True,1.0437299326152738,2.5415027573473914,-1.43632894108835
8,1.0,6,-4.054529467669295,0.017343639006705297,3.402845552173693,-4.554370444577891,0.20079771885129222,True,0.8947934011943368,2.006104177211264,-1.861533325393471
8,1.0,7,-2.684467994663625,0.06825749769160161,2.0186745873831553,-3.711753780853578,0.12079160291746106,True,0.778593059108273,1.4685377331941927,-1.8409539261039567
8,1.0,8,-4.777772673768705,0.008414720437901015,3.5254773818823315,-4.963148423804981,0.25897348854560875,True,1.0137305446471951,2.165997539177036,-1.8874950257239058
8,1.0,9,-5.283436086490919,0.005074962788020513,3.140409351223317,-5.391412748887417,0.4265282978839648,True,1.038981542181923,2.1453222946156947,-2.4053021654959257
8,1.0,10,-4.076309712296903,0.016969974331860916,2.2670282627320404,-3.8847391728491343,0.22234038373099907,True,0.9944818964645705,1.7426849952304868,-1.8015784065108291
8,1.0,11,-5.366053505930808,0.0046725351032401215,4.164247064112349,-4.211398577428424,0.42818763503085594,True,1.0649165533912615,2.3764695808009675,-1.919324778153546
8,1.0,12,-4.915468315521444,0.007332283266170817,3.622395678800225,-5.277886220914864,0.5205276631734029,True,0.9287199964824324,2.1667376728033627,-1.8476495403983542
8,1.0,13,-3.7973668994579466,0.022429753966501584,2.284183574670585,-4.361575970892396,0.5801285388259516,True,0.9950456256103204,1.818560377628103,-1.982389361042798
8,1.0,14,-3.839102538022397,0.021512899693530572,1.6673663528353604,-2.7105614025183113,0.2509927967512299,True,0.9542092943173682,1.5277664962018669,-1.8596054475642916
8,1.0,15,-3.5458332355765068,0.028844578165058078,2.2540907863048845,-4.103527429578249,0.1975564431825115,True,0.9065033705373906,1.6896994079331291,-1.7916913248875397
8,1.0,16,-12.413851211457573,4.061934534689184e-06,6.88151637828431,-0.7145659566171711,0.5678809756156625,True,1.0945040477866161,3.4923922557876774,-2.1099105458655276
8,1.0,17,-4.091795652268448,0.01670920268644013,2.713800623341893,-4.5034273909253795,0.2545390460258702,True,1.071120515488046,1.9817324945051815,-2.1058088333538048
8,1.0,18,-3.3809301635447113,0.03401579975785003,2.91089124237229,-4.35992598795397,0.15837327686742006,True,1.0088865708852162,1.8904083328594472,-2.837827334091198
8,1.0,19,-3.7796116090378886,0.02283155727376984,2.4248689161048875,-4.231979181414301,0.38987709022635175,True,0.9443859095330704,1.8525506527976252,-1.8115464477777015
8,1.0,20,-5.008944400589233,0.006677948825823559,3.8884533348085726,-4.38616548424746,0.2436679738080193,True,0.9789827701005264,2.2362786799178536,-1.5350488819251409
8,1.0,21,-3.7656223489064846,0.023153198382852406,2.1976473923779904,-3.849305068449071,0.2170124976227626,True,0.9739883133252422,1.7860609425148928,-2.1341650969510915
8,1.0,22,-4.8884872607491925,0.0075328090362707855,3.3635834965949605,-5.522890349606444,0.740041447455583,True,1.0174641297659126,2.18621070937521,-1.8440351385233766
8,1.0,23,-2.8878200575696242,0.05569749770470447,1.6824188996496787,-3.1287035331113264,0.1454054977859226,True,0.9191812619608662,1.4829528161256955,-1.640182110928777
8,1.0,24,-5.87900252712571,0.002797574388339336,4.913721769246007,-3.6727597580259657,0.2818272405380033,True,0.8796386268369285,2.411541830723177,-1.4608159354594674
8,1.0,25,-4.026066555960525,0.017844381968390964,2.9417578609895125,-4.314760823412215,0.2480513008380643,True,1.1693788279224986,2.092144064462769,-3.0554726039757845
8,1.0,26,-5.0036165834192206,0.006713622663695877,3.1724875570494384,-4.593189536031291,0.40655273019855387,True,1.1225084576639093,2.2166165329425604,-2.3795334148932348
8,1.0,27,-3.136822852981769,0.043420532399774656,2.2154253693110095,-4.037507445419756,0.15934890800277354,True,0.94044926517464,1.665293311128423,-2.0631261139664683
8,1.0,28,-6.664572592381556,0.0012753015833495245,4.503079457659681,-4.347606482351939,0.6306661202784877,True,1.3389830937220093,2.747953305671989,-2.372411308447581
8,1.0,29,-8.641039954307772,0.00017670304356547312,6.060362409299655,-2.268106437632812,0.3257663811556121,True,1.137714549373411,2.985554574300536,-2.058241407360889
8,1.0,30,-3.5891681722051993,0.027621297032393067,2.100045400095341,-3.884543499245728,0.3040660878332828,True,1.0010877088917045,1.7633368837803693,-2.2402182835154725
8,1.0,31,-4.57472414288313,0.010309142636153639,2.0440080934456226,-3.3942725914577565,0.42926451781268776,True,1.1229548820428612,1.854426975399126,-1.886723865340364
8,1.0,32,-2.2383021338966635,0.1066394101987208,1.3338320398223575,-2.5832611843683435,0.10955782490436061,True,0.8266062040350775,1.2589039121111676,-1.8622230695079738
8,1.0,33,-3.4195158816719244,0.03272827546236423,2.5316858138889464,-4.077630543566688,0.1565801759165814,True,0.9319163929897082,1.8175962092716567,-1.9588066620807454
8,1.0,34,-4.569853373777056,0.010359478577474124,2.91693382668799,-5.228376539257075,0.27473900761063025,True,1.027271631979324,1.9792562206573705,-2.086600200235504
8,1.0,35,-4.337355618571292,0.013071047377329588,2.868555543182583,-4.380470695545618,0.2976730989107528,True,0.9454255240129747,2.005372025672248,-1.7805123159425023
8,1.0,36,-3.644091527220242,0.026145151226301844,2.457709685197489,-4.240021233936513,0.19646256194508488,True,0.934621126513232,1.7999876346577617,-1.9774598412713797
8,1.0,37,-4.6147818882001514,0.009904343425566916,3.6557818677016463,-4.33753960581846,0.279203843482696,True,1.0110415726598259,2.18014330888763,-1.9967534634779942
8,1.0,38,-3.3931147282630185,0.03360384687419674,1.820027476239182,-3.262257984657884,0.22828654638574236,True,0.9652540340112241,1.558597725671681,-1.673462576573385
8,1.0,39,-3.4762666283512678,0.0309226415129347,2.1636906682022206,-3.858814690558927,0.1628615747900265,True,0.8234339556121427,1.6177362030285956,-1.3927353956030095
8,1.5,0,-6.295905293841513,0.0018438393208523645,3.6083090713618433,-6.110825106900812,0.3476859955764177,True,1.1675690974838866,2.39614847523176,-2.238189692240151
8,1.5,1,-5.520517732580129,0.004003774520884925,2.769063562248965,-4.650500834298326,0.6878808827710301,True,1.3834371343136913,2.4021616481349994,-2.5942894054212005
