shell,first_size,second_size,rest_size,partition_count,best_F,best_u,best_v,best_gradient_norm,hessian_min_eigenvalue_at_equality,hessian_max_eigenvalue_at_equality,local_hessian_nonpositive,example_labels,profile
12,13,6,5,4,0.0,0.0,0.0,0.0,-6.3269269341533825,-1.4031455296147248,True,struct_symdiff:prefix_13:mog_row_3;struct_symdiff:prefix_13:w24_row_mask_3;swap:struct_symdiff:mog_row_3:prefix_13;swap:struct_symdiff:w24_row_mask_3:prefix_13,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,75,60,10,0,0,0,0,0,0,0,0,15,100,150,60,5,0,0,0,0,0,0,0,10,130,340,260,50,2,0,0,0,0,0,0,2,50,260,340,130,10,0,0,0,0,0,0,0,5,60,150,100,15,0,0,0,0,0,0,0,0,10,60,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,13,6,5,1,0.0,0.0,0.0,0.0,-6.326926934153386,-1.40314552961472,True,prefix_flag_13_19;struct_flag:prefix_19:prefix_13,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,75,60,10,0,0,0,0,0,0,0,0,15,100,150,60,5,0,0,0,0,0,0,0,12,120,360,240,60,0,0,0,0,0,0,0,0,60,240,360,120,12,0,0,0,0,0,0,0,5,60,150,100,15,0,0,0,0,0,0,0,0,10,60,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,13,7,4,1,0.0,0.0,0.0,0.0,-6.8612184398700995,-1.2076221398400415,True,swap:prefix_flag_7_20;swap:struct_flag:prefix_20:prefix_7,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,0,0,0,0,21,60,27,2,0,0,0,0,0,0,0,0,46,174,153,36,1,0,0,0,0,0,0,0,33,224,345,138,12,0,0,0,0,0,0,0,12,138,345,224,33,0,0,0,0,0,0,0,1,36,153,174,46,0,0,0,0,0,0,0,0,2,27,60,21,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,13,9,2,1,0.0,0.0,0.0,0.0,-7.886163140766602,-0.6754310621319495,True,swap:prefix_flag_9_22;swap:struct_flag:prefix_22:prefix_9,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,54,52,4,0,0,0,0,0,0,0,0,0,160,204,46,0,0,0,0,0,0,0,0,0,202,412,138,0,0,0,0,0,0,0,0,0,138,412,202,0,0,0,0,0,0,0,0,0,46,204,160,0,0,0,0,0,0,0,0,0,4,52,54,0,0,0,0,0,0,0,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,13,9,2,1,0.0,0.0,0.0,0.0,-7.886163140766596,-0.6754310621319441,True,prefix_flag_13_22;struct_flag:prefix_22:prefix_13,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,72,9,0,0,0,0,0,0,0,0,0,126,168,36,0,0,0,0,0,0,0,0,0,216,432,144,0,0,0,0,0,0,0,0,0,144,432,216,0,0,0,0,0,0,0,0,0,36,168,126,0,0,0,0,0,0,0,0,0,9,72,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,13,10,1,1,0.0,0.0,0.0,0.0,-8.361679547986142,-0.35390016215878983,True,swap:prefix_flag_10_23;swap:struct_flag:prefix_23:prefix_10,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,80,30,0,0,0,0,0,0,0,0,0,0,250,160,0,0,0,0,0,0,0,0,0,0,432,320,0,0,0,0,0,0,0,0,0,0,320,432,0,0,0,0,0,0,0,0,0,0,160,250,0,0,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,13,10,1,1,0.0,0.0,0.0,0.0,-8.361679547986142,-0.3539001621587845,True,deterministic_ternary_81,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,80,30,0,0,0,0,0,0,0,0,0,0,262,148,0,0,0,0,0,0,0,0,0,0,408,344,0,0,0,0,0,0,0,0,0,0,344,408,0,0,0,0,0,0,0,0,0,0,148,262,0,0,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,13,10,1,1,0.0,0.0,0.0,0.0,-8.361679547986135,-0.3539001621587845,True,prefix_flag_13_23;struct_flag:prefix_23:prefix_13,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,45,0,0,0,0,0,0,0,0,0,0,210,120,0,0,0,0,0,0,0,0,0,0,432,360,0,0,0,0,0,0,0,0,0,0,360,432,0,0,0,0,0,0,0,0,0,0,120,210,0,0,0,0,0,0,0,0,0,0,45,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,1,9,5,0.0,0.0,0.0,0.0,-4.362467659944428,-0.6574598762874644,True,struct_symdiff:prefix_17:mog_column_4;swap:struct_symdiff:mog_column_4:prefix_17,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,168,392,0,0,0,0,0,0,0,0,0,0,0,448,448,0,0,0,0,0,0,0,0,0,0,0,392,168,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,1,9,9,0.0,0.0,0.0,0.0,-4.362467659944427,-0.6574598762874646,True,struct_symdiff:prefix_21:w24_column_pair_codeword_11;swap:struct_symdiff:w24_column_pair_codeword_11:prefix_21,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0,0,56,168,0,0,0,0,0,0,0,0,0,0,0,238,322,0,0,0,0,0,0,0,0,0,0,0,448,448,0,0,0,0,0,0,0,0,0,0,0,322,238,0,0,0,0,0,0,0,0,0,0,0,168,56,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,1,9,1,0.0,0.0,0.0,0.0,-4.3624676599444205,-0.6574598762874644,True,swap:prefix_flag_1_15;swap:struct_flag:prefix_15:prefix_1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,72,156,0,0,0,0,0,0,0,0,0,0,0,240,366,0,0,0,0,0,0,0,0,0,0,0,408,408,0,0,0,0,0,0,0,0,0,0,0,366,240,0,0,0,0,0,0,0,0,0,0,0,156,72,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,1,9,1,0.0,0.0,0.0,0.0,-4.3624676599444205,-0.6574598762874639,True,prefix_flag_14_15;struct_flag:prefix_15:prefix_14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,0,0,0,0,0,0,0,0,0,0,0,72,168,0,0,0,0,0,0,0,0,0,0,0,228,342,0,0,0,0,0,0,0,0,0,0,0,432,432,0,0,0,0,0,0,0,0,0,0,0,342,228,0,0,0,0,0,0,0,0,0,0,0,168,72,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,2,8,1620,0.0,0.0,0.0,0.0,-4.544721361019187,-1.1219453056474882,True,swap:codeword_w16_split_by_mog_row_3,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,168,0,392,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,392,0,168,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,2,8,2,0.0,0.0,0.0,0.0,-4.544721361019187,-1.1219453056474884,True,struct_symdiff:prefix_16:mog_column_5;swap:struct_symdiff:mog_column_5:prefix_16,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0,28,112,84,0,0,0,0,0,0,0,0,0,0,42,322,196,0,0,0,0,0,0,0,0,0,0,224,448,224,0,0,0,0,0,0,0,0,0,0,196,322,42,0,0,0,0,0,0,0,0,0,0,84,112,28,0,0,0,0,0,0,0,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,2,8,8,0.0,0.0,0.0,0.0,-4.544721361019173,-1.1219453056474877,True,swap:struct_flag:prefix_16:mog_column_5,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,30,0,0,0,0,0,0,0,0,0,0,8,96,120,0,0,0,0,0,0,0,0,0,0,90,296,174,0,0,0,0,0,0,0,0,0,0,192,512,192,0,0,0,0,0,0,0,0,0,0,174,296,90,0,0,0,0,0,0,0,0,0,0,120,96,8,0,0,0,0,0,0,0,0,0,0,30,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,2,8,1,0.0,0.0,0.0,0.0,-4.5447213610191675,-1.1219453056474866,True,swap:prefix_flag_2_16;swap:struct_flag:prefix_16:prefix_2,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,14,27,0,0,0,0,0,0,0,0,0,0,15,108,105,0,0,0,0,0,0,0,0,0,0,81,322,203,0,0,0,0,0,0,0,0,0,0,181,454,181,0,0,0,0,0,0,0,0,0,0,203,322,81,0,0,0,0,0,0,0,0,0,0,105,108,15,0,0,0,0,0,0,0,0,0,0,27,14,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,2,8,1,0.0,0.0,0.0,0.0,-4.54472136101918,-1.1219453056474884,True,prefix_flag_14_16;struct_flag:prefix_16:prefix_14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,28,0,0,0,0,0,0,0,0,0,0,16,112,112,0,0,0,0,0,0,0,0,0,0,76,304,190,0,0,0,0,0,0,0,0,0,0,192,480,192,0,0,0,0,0,0,0,0,0,0,190,304,76,0,0,0,0,0,0,0,0,0,0,112,112,16,0,0,0,0,0,0,0,0,0,0,28,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,3,7,5,0.0,0.0,0.0,0.0,-4.880597509905681,-1.371214084297226,True,swap:struct_flag:prefix_17:mog_column_4,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,20,0,0,0,0,0,0,0,0,0,0,24,120,80,0,0,0,0,0,0,0,0,0,28,186,258,88,0,0,0,0,0,0,0,0,0,64,384,384,64,0,0,0,0,0,0,0,0,0,88,258,186,28,0,0,0,0,0,0,0,0,0,80,120,24,0,0,0,0,0,0,0,0,0,0,20,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,3,7,2,0.0,0.0,0.0,0.0,-4.880597509905681,-1.3712140842972254,True,swap:prefix_flag_3_17;swap:struct_flag:prefix_17:prefix_3,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,18,20,0,0,0,0,0,0,0,0,0,1,39,123,65,0,0,0,0,0,0,0,0,0,22,180,302,102,0,0,0,0,0,0,0,0,0,67,341,341,67,0,0,0,0,0,0,0,0,0,102,302,180,22,0,0,0,0,0,0,0,0,0,65,123,39,1,0,0,0,0,0,0,0,0,0,20,18,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,3,7,1,0.0,0.0,0.0,0.0,-4.880597509905663,-1.3712140842972218,True,prefix_flag_14_17;struct_flag:prefix_17:prefix_14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,0,0,0,0,0,0,0,0,0,2,42,126,70,0,0,0,0,0,0,0,0,0,19,171,285,95,0,0,0,0,0,0,0,0,0,72,360,360,72,0,0,0,0,0,0,0,0,0,95,285,171,19,0,0,0,0,0,0,0,0,0,70,126,42,2,0,0,0,0,0,0,0,0,0,21,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,4,6,1,0.0,0.0,0.0,0.0,-5.344206253351926,-1.431156065488654,True,deterministic_ternary_473,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,12,0,0,0,0,0,0,0,0,0,0,48,128,48,0,0,0,0,0,0,0,0,6,88,240,184,42,0,0,0,0,0,0,0,0,12,208,456,208,12,0,0,0,0,0,0,0,0,42,184,240,88,6,0,0,0,0,0,0,0,0,48,128,48,0,0,0,0,0,0,0,0,0,0,12,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,4,6,1,0.0,0.0,0.0,0.0,-5.344206253351922,-1.4311560654886506,True,deterministic_ternary_56,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,24,14,0,0,0,0,0,0,0,0,0,10,66,114,38,0,0,0,0,0,0,0,0,2,68,264,228,44,0,0,0,0,0,0,0,0,20,194,388,194,20,0,0,0,0,0,0,0,0,44,228,264,68,2,0,0,0,0,0,0,0,0,38,114,66,10,0,0,0,0,0,0,0,0,0,14,24,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,4,6,2,0.0,0.0,0.0,0.0,-5.344206253351922,-1.4311560654886506,True,prefix_flag_14_18;struct_flag:prefix_18:prefix_14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,15,0,0,0,0,0,0,0,0,0,8,72,120,40,0,0,0,0,0,0,0,0,3,64,246,216,41,0,0,0,0,0,0,0,0,20,208,408,208,20,0,0,0,0,0,0,0,0,41,216,246,64,3,0,0,0,0,0,0,0,0,40,120,72,8,0,0,0,0,0,0,0,0,0,15,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,5,5,1,0.0,0.0,0.0,0.0,-5.883084238111384,-1.3542346024683285,True,swap:deterministic_ternary_413,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12,22,8,0,0,0,0,0,0,0,0,0,18,90,102,18,0,0,0,0,0,0,0,0,14,148,288,140,16,0,0,0,0,0,0,0,3,81,324,324,81,3,0,0,0,0,0,0,0,16,140,288,148,14,0,0,0,0,0,0,0,0,18,102,90,18,0,0,0,0,0,0,0,0,0,8,22,12,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,5,5,1,0.0,0.0,0.0,0.0,-5.88308423811138,-1.3542346024683263,True,swap:prefix_flag_5_19;swap:struct_flag:prefix_19:prefix_5,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,10,0,0,0,0,0,0,0,0,0,20,100,100,20,0,0,0,0,0,0,0,0,13,138,268,138,13,0,0,0,0,0,0,0,4,84,344,344,84,4,0,0,0,0,0,0,0,13,138,268,138,13,0,0,0,0,0,0,0,0,20,100,100,20,0,0,0,0,0,0,0,0,0,10,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,5,5,2,0.0,0.0,0.0,0.0,-5.883084238111379,-1.354234602468325,True,prefix_flag_14_19;struct_flag:prefix_19:prefix_14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,10,0,0,0,0,0,0,0,0,0,20,100,100,20,0,0,0,0,0,0,0,0,15,130,280,130,15,0,0,0,0,0,0,0,2,90,340,340,90,2,0,0,0,0,0,0,0,15,130,280,130,15,0,0,0,0,0,0,0,0,20,100,100,20,0,0,0,0,0,0,0,0,0,10,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,6,4,6,0.0,0.0,0.0,0.0,-6.452307909777846,-1.185373249642435,True,swap:struct_flag:prefix_20:w24_column_pair_codeword_14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,2,0,0,0,0,0,0,0,0,0,0,120,96,8,0,0,0,0,0,0,0,0,84,224,174,72,6,0,0,0,0,0,0,0,0,192,512,192,0,0,0,0,0,0,0,0,6,72,174,224,84,0,0,0,0,0,0,0,0,8,96,120,0,0,0,0,0,0,0,0,0,0,2,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,6,4,1,0.0,0.0,0.0,0.0,-6.452307909777856,-1.1853732496424478,True,deterministic_ternary_403,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,16,20,6,0,0,0,0,0,0,0,0,0,36,114,72,6,0,0,0,0,0,0,0,0,42,240,246,76,2,0,0,0,0,0,0,0,22,182,408,182,22,0,0,0,0,0,0,0,2,76,246,240,42,0,0,0,0,0,0,0,0,6,72,114,36,0,0,0,0,0,0,0,0,0,6,20,16,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,6,4,5,0.0,0.0,0.0,0.0,-6.452307909777852,-1.1853732496424452,True,prefix_flag_14_20;struct_flag:prefix_20:prefix_14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,6,0,0,0,0,0,0,0,0,0,40,120,72,8,0,0,0,0,0,0,0,0,41,216,246,64,3,0,0,0,0,0,0,0,20,208,408,208,20,0,0,0,0,0,0,0,3,64,246,216,41,0,0,0,0,0,0,0,0,8,72,120,40,0,0,0,0,0,0,0,0,0,6,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,7,3,9,0.0,0.0,0.0,0.0,-7.02361451630275,-0.9528347590595696,True,swap:struct_flag:prefix_21:w24_column_pair_codeword_11,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,0,168,56,0,0,0,0,0,0,0,0,0,196,196,126,42,0,0,0,0,0,0,0,0,0,448,448,0,0,0,0,0,0,0,0,0,42,126,196,196,0,0,0,0,0,0,0,0,0,56,168,0,0,0,0,0,0,0,0,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,7,3,1,0.0,0.0,0.0,0.0,-7.023614516302745,-0.9528347590595643,True,swap:prefix_flag_7_21;swap:struct_flag:prefix_21:prefix_7,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,22,18,2,0,0,0,0,0,0,0,0,0,64,120,42,2,0,0,0,0,0,0,0,0,102,304,180,20,0,0,0,0,0,0,0,0,68,340,340,68,0,0,0,0,0,0,0,0,20,180,304,102,0,0,0,0,0,0,0,0,2,42,120,64,0,0,0,0,0,0,0,0,0,2,18,22,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,7,3,1,0.0,0.0,0.0,0.0,-7.023614516302746,-0.9528347590595656,True,deterministic_ternary_530,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,18,22,2,0,0,0,0,0,0,0,0,0,69,117,39,3,0,0,0,0,0,0,0,0,100,302,186,18,0,0,0,0,0,0,0,0,69,339,339,69,0,0,0,0,0,0,0,0,18,186,302,100,0,0,0,0,0,0,0,0,3,39,117,69,0,0,0,0,0,0,0,0,0,2,22,18,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
12,14,7,3,1,0.0,0.0,0.0,0.0,-7.023614516302747,-0.9528347590595665,True,prefix_flag_14_21;struct_flag:prefix_21:prefix_14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,3,0,0,0,0,0,0,0,0,0,70,126,42,2,0,0,0,0,0,0,0,0,95,285,171,19,0,0,0,0,0,0,0,0,72,360,360,72,0,0,0,0,0,0,0,0,19,171,285,95,0,0,0,0,0,0,0,0,2,42,126,70,0,0,0,0,0,0,0,0,0,3,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
