trace,shell,t,F,ratio,dF,Emax,kmax,barrier_class,dissonance_class,danger_flag,pitch_hz,amplitude,roughness,brightness,lambda_hc_channel
w16_prefix16_low_barrier_dissonance,16,21.498069498069498,-3.3882809453715623,0.033766673792246064,2.8441334228536206e-08,6.568242516546974e-08,16,below,dissonant,False,514.3618144127369,0.2174622387180256,5.254594013237579e-06,1.7775833892835129e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.59073359073359,-3.388280942839046,0.033766673877760715,2.6248127050484476e-08,6.061749102670433e-08,16,below,dissonant,False,514.361814624431,0.21746223883986948,4.849399282136346e-06,1.6405079406552797e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.683397683397683,-3.388280940501822,0.03376667395668099,2.422402007320418e-08,5.594295127142601e-08,16,below,dissonant,False,514.3618148198007,0.21746223895231748,4.475436101714081e-06,1.5140012545752612e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.776061776061773,-3.3882809383448276,0.033766674029515525,2.2356011032293636e-08,5.162896210553214e-08,16,below,dissonant,False,514.3618150001048,0.21746223905609435,4.130316968442571e-06,1.3972506895183523e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.868725868725868,-3.388280936354178,0.03376667409673313,2.063206518894468e-08,4.764773775534081e-08,16,below,dissonant,False,514.3618151665041,0.21746223915186802,3.811819020427265e-06,1.2895040743090426e-09,0.0
w16_prefix16_low_barrier_dissonance,16,21.961389961389962,-3.3882809345170273,0.03376667415876761,1.9041047106224946e-08,4.3973436003597044e-08,16,below,dissonant,False,514.3618153200723,0.21746223924025665,3.5178748802877635e-06,1.1900654441390591e-09,0.0
w16_prefix16_low_barrier_dissonance,16,22.054054054054053,-3.3882809328215444,0.03376667421601843,1.757271386072119e-08,4.058244174043324e-08,16,below,dissonant,False,514.3618154617985,0.21746223932182934,3.246595339234659e-06,1.0982946162950744e-09,0.0
w16_prefix16_low_barrier_dissonance,16,22.146718146718147,-3.3882809312568156,0.033766674268854116,1.6217615753425364e-08,3.7452984158470315e-08,16,below,dissonant,False,514.3618155925949,0.21746223939711123,2.996238732677625e-06,1.0136009845890852e-09,0.0
w16_prefix16_low_barrier_dissonance,16,22.239382239382238,-3.388280929812737,0.03376667431761585,1.4967010944548328e-08,3.456482688957152e-08,16,below,dissonant,False,514.3618157133061,0.21746223946658844,2.7651861511657216e-06,9.354381840342705e-10,0.0
w16_prefix16_low_barrier_dissonance,16,22.332046332046332,-3.388280928480029,0.03376667436261697,1.381283855544545e-08,3.189934150160667e-08,16,below,dissonant,False,514.3618158247077,0.21746223953070742,2.5519473201285336e-06,8.633024097153407e-10,0.0
