shell,support_mask,support_size,labels,label_count,profile,max_F,arg_t,root_count,endpoint_left_F,endpoint_right_F,exceeds_tolerance
16,10723346,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10727405,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10727405,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10732125,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10732125,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10735010,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10735010,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10744965,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10744965,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10746746,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10746746,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10748160,4,complement:deterministic_random,1,"120,640,1056,640,120,0,0,0,0,0,0,0,0",0.0,0.0,3,-1.9725720036784686,-312.3159445290739,False
16,10748160,4,complement:deterministic_random,1,"5,64,240,320,130,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-3.5639914106098907,-467.43039157311557,False
12,10753220,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10753220,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10754875,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10754875,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10756636,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10756636,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10759651,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10759651,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10764371,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10764371,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10768300,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10768300,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10778251,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10778251,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10778996,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10778996,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10782466,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10782466,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10782973,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10782973,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10793434,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10793434,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10796581,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10796581,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10802069,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10802069,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10804330,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10804330,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10806605,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10806605,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10807986,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10807986,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10815449,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10815449,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10815526,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10815526,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10825985,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10825985,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10829566,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10829566,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10834443,10,deterministic_random,1,"0,4,42,228,606,816,606,228,42,4,0,0,0",0.0,0.0,3,-43.23371972170823,-121.21488630198098,False
16,10834443,10,deterministic_random,1,"0,0,0,2,19,96,215,250,138,36,3,0,0,0,0,0,0",0.0,0.0,3,-121.62688259097419,-238.52963958989636,False
12,10834766,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10834766,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10837169,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10837169,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10839446,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10839446,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10840681,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10840681,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10851359,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10851359,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10853344,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10853344,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10855094,12,deterministic_random,1,"0,0,6,40,240,600,804,600,240,40,6,0,0",0.0,0.0,3,-81.90335053463652,-81.9033505346365,False
16,10855094,12,deterministic_random,1,"0,0,0,0,0,12,60,180,255,180,60,12,0,0,0,0,0",0.0,0.0,3,-198.60191768312808,-198.60191768312808,False
12,10855111,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10855111,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10857784,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10857784,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10862616,8,complement:deterministic_random,1,"0,42,196,630,840,630,196,42,0,0,0,0,0",0.0,0.0,3,-41.68353282029189,-197.52464973693225,False
16,10862616,8,complement:deterministic_random,1,"0,1,0,35,140,231,252,85,15,0,0,0,0,0,0,0,0",0.0,0.0,3,-43.38828091253031,-315.1350532669486,False
12,10862728,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10862728,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10866551,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10866551,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10876496,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10876496,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10877359,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10877359,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10880623,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10880623,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10881424,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10881424,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10891447,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10891447,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10895176,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10895176,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10900216,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10900216,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10901291,13,complement:deterministic_random,1,"0,0,1,15,110,410,752,752,410,110,15,1,0",0.0,0.0,3,-83.1730417419268,-44.17536624990578,False
16,10901291,13,complement:deterministic_random,1,"0,0,0,0,0,1,21,95,220,245,135,37,5,0,0,0,0",0.0,0.0,3,-200.39073331699902,-160.11772808187033,False
12,10902791,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10902791,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10904608,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,10904608,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,10906591,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10906591,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10917289,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10917289,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10918486,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10918486,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10920817,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10920817,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10923150,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10923150,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10928446,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10928446,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10931905,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10931905,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10942438,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10942438,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10942489,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10942489,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10950002,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10950002,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10951309,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10951309,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10953642,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10953642,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10955861,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10955861,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10961381,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10961381,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10964506,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10964506,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10975037,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10975037,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10975426,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10975426,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10978996,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10978996,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10979659,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10979659,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10989676,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10989676,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,10993555,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
16,10993555,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,0,0,30,0,448,0,280,0,0,0,1",0.0,0.0,440,-314.44190608638866,-3.388280912530263,False
12,10998307,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,10998307,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,11001308,16,complement:w24_shell_support_w8;w24_shell_support_w16,2,"0,0,0,0,0,0,448,0,1680,0,448,0,0",0.0,0.0,3,-235.1575261228006,-79.31640920616019,False
