shell,label,gap,Dq,Dp,p_min,p_max,passes_gap_nonnegative
24,gibbs_x_33,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_34,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_35,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_36,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_37,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_38,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_39,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_40,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_41,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_42,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_43,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_44,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_45,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
24,gibbs_x_46,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,True
