shell,start,iter,F,grad_norm,z_std,z_max,z_min
12,41,11,-6.188953953493228e-12,3.0245449690152627e-06,8.352839531659368e-07,7.390148448714179e-07,-2.71169429140954e-06
12,42,1,-3.270309977694735,0.7421456706335251,1.0049987959499975,0.8801196887164785,-1.9992002967646063
12,42,11,-5.598634289123174e-11,9.09735323434214e-06,2.5124051540773897e-06,2.0885452806261983e-06,-5.505695869814808e-06
12,42,21,-5.551106466971478e-17,1.3278318070466303e-11,3.667128116842522e-12,3.048288473493409e-12,-8.0361782043918e-12
12,43,1,-1.3983820372309337,1.0804451496606506,0.49247597027227524,0.5156033103712894,-1.3660548764338114
12,43,11,-6.837675848143471e-12,3.1794723009387426e-06,8.780701020048883e-07,7.647914997644932e-07,-2.9622661391917544e-06
12,44,1,-1.2477213554713789,0.9710734250922187,0.512386856306305,0.5052330525876156,-1.4706195462346556
12,44,11,-8.668766494616427e-12,3.5798703981248317e-06,9.886482025985555e-07,7.60055013138628e-07,-3.278320128955607e-06
12,45,1,-0.700028204497007,0.8430535488415447,0.31893668355031923,0.40817062433730605,-0.7697134295613778
12,45,11,-2.3385236440373147e-12,1.8592943720847368e-06,5.134779286480861e-07,5.671176619103475e-07,-1.3987298696925082e-06
12,46,1,-1.3879467611028167,1.0417723227161881,0.4872039088322343,0.4987444700719464,-0.9866851887063323
12,46,11,-6.084500958201711e-12,2.999159416294e-06,8.282727132555817e-07,7.4029276175024e-07,-1.8696041188455292e-06
12,47,1,-2.1093561852447653,1.1014822960420334,0.640427735113817,0.6270063706223133,-1.354121717539177
12,47,11,-1.2257531286903687e-11,4.256874473446959e-06,1.1756141803858396e-06,1.0144283547393623e-06,-2.894602230255343e-06
12,48,1,-2.6099494682475193,0.9897947747930435,0.9193229874339552,0.7607087972988417,-2.923144018919291
12,48,11,-4.953808904679572e-11,8.55742250190966e-06,2.363305844579244e-06,1.5011870705853044e-06,-9.391287366486918e-06
12,48,21,-1.1102228746017353e-16,1.2490257934951288e-11,3.44941894415442e-12,2.190867857506141e-12,-1.3707303810612724e-11
12,49,1,-1.540008493346428,1.033332023484703,0.5959868782049035,0.5598763596644672,-1.8049613010693548
12,49,11,-1.3210881570989267e-11,4.41929084794062e-06,1.2204710971273792e-06,8.762499720349272e-07,-4.406742080357089e-06
12,50,1,-2.577736700060063,0.9982497712190981,1.022822443075735,0.7927035196543144,-2.9685353706712356
12,50,11,-6.551770684684079e-11,9.841304531827887e-06,2.7178756730216447e-06,1.623923013741644e-06,-9.467536225383467e-06
12,50,21,-3.330669006747824e-16,1.4364286319994594e-11,3.967002945571738e-12,2.3702984020041524e-12,-1.3818862720870085e-11
12,51,1,-3.7225232896173654,0.028786108984379877,1.7529687353386307,1.5867431427358263,-3.32452724521628
12,52,1,-1.8651717972219712,0.9973530864794582,0.8242538889652687,0.657482701917308,-2.29049585073467
