shell,label,F,grad_norm,z_std,exceeds_zero
16,random_scale1_3,-7.945871206514755,6.2046074940441995,0.7847413093857306,False
16,random_scale1_4,-10.287141918751178,7.009923895947427,0.9916949846401557,False
16,random_scale1_5,-5.884958798011941,3.218991197556525,0.8561192677401531,False
16,random_scale1_6,-7.9613249374898,3.4632357091124697,0.9978732455236715,False
16,random_scale1_7,-11.664190947268729,5.988550055931444,0.9808133140550365,False
16,random_scale1_8,-11.722471336502718,6.735784897623433,1.0274868962903212,False
16,random_scale1_9,-10.023563548009761,8.25956187078212,0.8320009813811484,False
16,random_scale1_10,-9.576548285437418,5.099787296332861,0.8900486781406571,False
16,random_scale1_11,-7.492388170219328,5.673140461999305,0.817916450678698,False
16,random_scale1_12,-8.999110030905477,5.416686902659826,0.867253156110873,False
16,random_scale1_13,-11.000375097965904,7.777118795563881,0.8383772871275043,False
16,random_scale1_14,-17.78250118225299,11.117358142311529,1.038161437230474,False
16,random_scale1_15,-3.7862130587976335,3.1320322279007975,0.5659630550343584,False
16,random_scale1_16,-27.829447472049342,13.50394741879734,1.188095633983781,False
16,random_scale1_17,-5.91688421108521,4.5040777608120885,0.7413398027999722,False
16,random_scale1_18,-8.989472437682586,6.800132302992316,0.9133998987976579,False
16,random_scale1_19,-13.77440651914409,6.544200026473037,1.0536631185021879,False
16,random_scale2_0,-24.839690507481375,8.968977940486322,2.534264531068859,False
16,random_scale2_1,-27.329228970389256,7.733949778669321,2.0969942418566725,False
