slack_row_id,face_id,vertex_id,face_type_code,face_size,slack_x1e12,positive_flag,discriminant_equal_flag
704,12,50,1,6,1245563145284,1,0
705,12,51,1,6,2253244897385,1,0
706,12,52,1,6,1630463324743,1,0
707,12,53,1,6,2253244897385,1,0
708,12,54,1,6,1630463324743,1,0
709,12,55,1,6,769800358920,1,0
710,12,56,1,6,769800358920,1,0
711,12,57,1,6,1777482111021,1,0
712,12,58,1,6,1392581931561,1,0
713,12,59,1,6,1392581931561,1,0
714,13,1,1,6,384900179460,1,0
715,13,3,1,6,384900179460,1,0
716,13,4,1,6,622781572642,1,0
717,13,6,1,6,384900179460,1,0
718,13,8,1,6,384900179460,1,0
719,13,9,1,6,622781572642,1,0
720,13,10,1,6,769800358920,1,0
721,13,11,1,6,769800358920,1,0
722,13,12,1,6,1392581931561,1,0
723,13,13,1,6,1777482111021,1,0
724,13,14,1,6,1392581931561,1,0
725,13,17,1,6,384900179460,1,0
726,13,18,1,6,622781572642,1,0
727,13,19,1,6,384900179460,1,0
728,13,20,1,6,769800358920,1,0
729,13,21,1,6,769800358920,1,0
730,13,22,1,6,1777482111021,1,0
731,13,23,1,6,1392581931561,1,0
732,13,24,1,6,1392581931561,1,0
733,13,25,1,6,2400263683663,1,0
734,13,26,1,6,2638145076845,1,0
735,13,27,1,6,2638145076845,1,0
736,13,28,1,6,3023045256305,1,0
737,13,29,1,6,3023045256305,1,0
738,13,30,1,6,1245563145284,1,0
739,13,31,1,6,1630463324743,1,0
740,13,32,1,6,2253244897385,1,0
741,13,33,1,6,2253244897385,1,0
742,13,34,1,6,1630463324743,1,0
743,13,35,1,6,1245563145284,1,0
744,13,36,1,6,1630463324743,1,0
745,13,37,1,6,1630463324743,1,0
746,13,38,1,6,2253244897385,1,0
747,13,39,1,6,2253244897385,1,0
748,13,40,1,6,3023045256305,1,0
749,13,41,1,6,2638145076845,1,0
750,13,42,1,6,2400263683663,1,0
751,13,43,1,6,3023045256305,1,0
752,13,44,1,6,2638145076845,1,0
753,13,45,1,6,769800358920,1,0
754,13,46,1,6,769800358920,1,0
755,13,47,1,6,1392581931561,1,0
756,13,48,1,6,1777482111021,1,0
757,13,49,1,6,1392581931561,1,0
758,13,50,1,6,2400263683663,1,0
759,13,51,1,6,3023045256305,1,0
760,13,52,1,6,2638145076845,1,0
761,13,53,1,6,3023045256305,1,0
762,13,54,1,6,2638145076845,1,0
763,13,55,1,6,1245563145284,1,0
764,13,56,1,6,1630463324743,1,0
765,13,57,1,6,2253244897385,1,0
766,13,58,1,6,1630463324743,1,0
767,13,59,1,6,2253244897385,1,0
768,14,0,1,6,2638145076845,1,0
769,14,1,1,6,3023045256305,1,0
770,14,2,1,6,2400263683663,1,0
771,14,3,1,6,2638145076845,1,0
772,14,4,1,6,3023045256305,1,0
773,14,5,1,6,2253244897385,1,0
774,14,6,1,6,2253244897385,1,0
775,14,7,1,6,1630463324743,1,0
776,14,8,1,6,1245563145284,1,0
777,14,9,1,6,1630463324743,1,0
778,14,10,1,6,3023045256305,1,0
779,14,11,1,6,2638145076845,1,0
780,14,12,1,6,2400263683663,1,0
781,14,13,1,6,2638145076845,1,0
782,14,14,1,6,3023045256305,1,0
783,14,15,1,6,1777482111021,1,0
784,14,16,1,6,1392581931561,1,0
785,14,17,1,6,769800358920,1,0
786,14,18,1,6,769800358920,1,0
787,14,19,1,6,1392581931561,1,0
788,14,20,1,6,622781572642,1,0
789,14,21,1,6,384900179460,1,0
790,14,24,1,6,384900179460,1,0
791,14,27,1,6,384900179460,1,0
792,14,28,1,6,384900179460,1,0
793,14,29,1,6,622781572642,1,0
794,14,30,1,6,384900179460,1,0
795,14,33,1,6,384900179460,1,0
796,14,34,1,6,622781572642,1,0
797,14,35,1,6,1392581931561,1,0
798,14,36,1,6,1777482111021,1,0
799,14,37,1,6,769800358920,1,0
800,14,38,1,6,769800358920,1,0
801,14,39,1,6,1392581931561,1,0
802,14,40,1,6,769800358920,1,0
803,14,41,1,6,769800358920,1,0
804,14,42,1,6,1392581931561,1,0
805,14,43,1,6,1392581931561,1,0
806,14,44,1,6,1777482111021,1,0
807,14,45,1,6,2253244897385,1,0
808,14,46,1,6,1630463324743,1,0
809,14,47,1,6,1245563145284,1,0
810,14,48,1,6,1630463324743,1,0
811,14,49,1,6,2253244897385,1,0
812,14,50,1,6,2253244897385,1,0
813,14,51,1,6,1245563145284,1,0
814,14,52,1,6,1630463324743,1,0
815,14,53,1,6,1630463324743,1,0
816,14,54,1,6,2253244897385,1,0
817,14,55,1,6,3023045256305,1,0
818,14,56,1,6,3023045256305,1,0
819,14,57,1,6,2400263683663,1,0
820,14,58,1,6,2638145076845,1,0
821,14,59,1,6,2638145076845,1,0
822,15,0,1,6,2400263683663,1,0
823,15,1,1,6,2638145076845,1,0
824,15,2,1,6,2638145076845,1,0
825,15,3,1,6,3023045256305,1,0
826,15,4,1,6,3023045256305,1,0
827,15,5,1,6,1777482111021,1,0
828,15,6,1,6,1392581931561,1,0
829,15,7,1,6,1392581931561,1,0
830,15,8,1,6,769800358920,1,0
831,15,9,1,6,769800358920,1,0
832,15,10,1,6,2253244897385,1,0
833,15,11,1,6,1630463324743,1,0
834,15,12,1,6,1245563145284,1,0
835,15,13,1,6,1630463324743,1,0
836,15,14,1,6,2253244897385,1,0
837,15,15,1,6,2253244897385,1,0
838,15,16,1,6,1630463324743,1,0
839,15,17,1,6,1245563145284,1,0
840,15,18,1,6,1630463324743,1,0
841,15,19,1,6,2253244897385,1,0
842,15,20,1,6,384900179460,1,0
843,15,21,1,6,622781572642,1,0
844,15,23,1,6,384900179460,1,0
845,15,26,1,6,384900179460,1,0
846,15,28,1,6,622781572642,1,0
847,15,29,1,6,384900179460,1,0
848,15,30,1,6,1392581931561,1,0
849,15,31,1,6,769800358920,1,0
850,15,32,1,6,769800358920,1,0
851,15,33,1,6,1392581931561,1,0
852,15,34,1,6,1777482111021,1,0
853,15,35,1,6,384900179460,1,0
854,15,36,1,6,622781572642,1,0
855,15,39,1,6,384900179460,1,0
856,15,40,1,6,1245563145284,1,0
857,15,41,1,6,1630463324743,1,0
858,15,42,1,6,2253244897385,1,0
859,15,43,1,6,1630463324743,1,0
860,15,44,1,6,2253244897385,1,0
861,15,45,1,6,3023045256305,1,0
862,15,46,1,6,2638145076845,1,0
863,15,47,1,6,2400263683663,1,0
864,15,48,1,6,2638145076845,1,0
865,15,49,1,6,3023045256305,1,0
866,15,50,1,6,1392581931561,1,0
867,15,51,1,6,769800358920,1,0
868,15,52,1,6,769800358920,1,0
869,15,53,1,6,1392581931561,1,0
870,15,54,1,6,1777482111021,1,0
871,15,55,1,6,3023045256305,1,0
872,15,56,1,6,2638145076845,1,0
873,15,57,1,6,2638145076845,1,0
874,15,58,1,6,3023045256305,1,0
875,15,59,1,6,2400263683663,1,0
876,16,0,1,6,769800358920,1,0
877,16,1,1,6,769800358920,1,0
878,16,2,1,6,1392581931561,1,0
879,16,3,1,6,1777482111021,1,0
880,16,4,1,6,1392581931561,1,0
881,16,5,1,6,384900179460,1,0
882,16,7,1,6,622781572642,1,0
883,16,8,1,6,384900179460,1,0
884,16,10,1,6,384900179460,1,0
885,16,13,1,6,384900179460,1,0
886,16,14,1,6,622781572642,1,0
887,16,15,1,6,1630463324743,1,0
888,16,16,1,6,1245563145284,1,0
889,16,17,1,6,1630463324743,1,0
890,16,18,1,6,2253244897385,1,0
891,16,19,1,6,2253244897385,1,0
892,16,20,1,6,769800358920,1,0
893,16,21,1,6,1392581931561,1,0
894,16,22,1,6,1392581931561,1,0
895,16,23,1,6,1777482111021,1,0
896,16,24,1,6,769800358920,1,0
897,16,25,1,6,1630463324743,1,0
898,16,26,1,6,2253244897385,1,0
899,16,27,1,6,1245563145284,1,0
900,16,28,1,6,2253244897385,1,0
901,16,29,1,6,1630463324743,1,0
902,16,30,1,6,2638145076845,1,0
903,16,31,1,6,2400263683663,1,0
904,16,32,1,6,2638145076845,1,0
905,16,33,1,6,3023045256305,1,0
906,16,34,1,6,3023045256305,1,0
907,16,37,1,6,384900179460,1,0
908,16,38,1,6,622781572642,1,0
909,16,39,1,6,384900179460,1,0
910,16,40,1,6,2638145076845,1,0
911,16,41,1,6,3023045256305,1,0
912,16,42,1,6,3023045256305,1,0
913,16,43,1,6,2400263683663,1,0
914,16,44,1,6,2638145076845,1,0
915,16,45,1,6,2400263683663,1,0
916,16,46,1,6,2638145076845,1,0
917,16,47,1,6,3023045256305,1,0
918,16,48,1,6,3023045256305,1,0
919,16,49,1,6,2638145076845,1,0
920,16,50,1,6,769800358920,1,0
921,16,51,1,6,1392581931561,1,0
922,16,52,1,6,769800358920,1,0
923,16,53,1,6,1777482111021,1,0
924,16,54,1,6,1392581931561,1,0
925,16,55,1,6,1630463324743,1,0
926,16,56,1,6,1245563145284,1,0
927,16,57,1,6,2253244897385,1,0
928,16,58,1,6,2253244897385,1,0
929,16,59,1,6,1630463324743,1,0
930,17,0,1,6,3023045256305,1,0
931,17,1,1,6,3023045256305,1,0
932,17,2,1,6,2638145076845,1,0
933,17,3,1,6,2400263683663,1,0
934,17,4,1,6,2638145076845,1,0
935,17,5,1,6,3023045256305,1,0
936,17,6,1,6,3023045256305,1,0
937,17,7,1,6,2638145076845,1,0
938,17,8,1,6,2400263683663,1,0
939,17,9,1,6,2638145076845,1,0
940,17,10,1,6,3023045256305,1,0
941,17,11,1,6,3023045256305,1,0
942,17,12,1,6,2638145076845,1,0
943,17,13,1,6,2400263683663,1,0
944,17,14,1,6,2638145076845,1,0
945,17,15,1,6,2253244897385,1,0
946,17,16,1,6,2253244897385,1,0
947,17,17,1,6,1630463324743,1,0
948,17,18,1,6,1245563145284,1,0
949,17,19,1,6,1630463324743,1,0
950,17,20,1,6,1777482111021,1,0
951,17,21,1,6,1392581931561,1,0
952,17,22,1,6,769800358920,1,0
953,17,23,1,6,769800358920,1,0
954,17,24,1,6,1392581931561,1,0
955,17,25,1,6,384900179460,1,0
956,17,27,1,6,622781572642,1,0
957,17,29,1,6,384900179460,1,0
958,17,30,1,6,622781572642,1,0
959,17,31,1,6,384900179460,1,0
960,17,34,1,6,384900179460,1,0
961,17,35,1,6,2253244897385,1,0
962,17,36,1,6,2253244897385,1,0
963,17,37,1,6,1630463324743,1,0
964,17,38,1,6,1245563145284,1,0
965,17,39,1,6,1630463324743,1,0
966,17,42,1,6,384900179460,1,0
967,17,43,1,6,384900179460,1,0
968,17,44,1,6,622781572642,1,0
969,17,45,1,6,1777482111021,1,0
970,17,46,1,6,1392581931561,1,0
971,17,47,1,6,769800358920,1,0
972,17,48,1,6,769800358920,1,0
973,17,49,1,6,1392581931561,1,0
974,17,50,1,6,1777482111021,1,0
975,17,51,1,6,769800358920,1,0
976,17,52,1,6,1392581931561,1,0
977,17,53,1,6,769800358920,1,0
978,17,54,1,6,1392581931561,1,0
979,17,55,1,6,2253244897385,1,0
980,17,56,1,6,2253244897385,1,0
981,17,57,1,6,1245563145284,1,0
982,17,58,1,6,1630463324743,1,0
983,17,59,1,6,1630463324743,1,0
984,18,0,1,6,2253244897385,1,0
985,18,1,1,6,2253244897385,1,0
986,18,2,1,6,1630463324743,1,0
987,18,3,1,6,1245563145284,1,0
988,18,4,1,6,1630463324743,1,0
989,18,5,1,6,2638145076845,1,0
990,18,6,1,6,3023045256305,1,0
991,18,7,1,6,2400263683663,1,0
992,18,8,1,6,2638145076845,1,0
993,18,9,1,6,3023045256305,1,0
994,18,10,1,6,2638145076845,1,0
995,18,11,1,6,3023045256305,1,0
996,18,12,1,6,3023045256305,1,0
997,18,13,1,6,2638145076845,1,0
998,18,14,1,6,2400263683663,1,0
999,18,15,1,6,1392581931561,1,0
1000,18,16,1,6,1777482111021,1,0
1001,18,17,1,6,1392581931561,1,0
1002,18,18,1,6,769800358920,1,0
1003,18,19,1,6,769800358920,1,0
1004,18,20,1,6,2253244897385,1,0
1005,18,21,1,6,1630463324743,1,0
1006,18,22,1,6,1630463324743,1,0
1007,18,23,1,6,1245563145284,1,0
1008,18,24,1,6,2253244897385,1,0
1009,18,25,1,6,1392581931561,1,0
1010,18,26,1,6,769800358920,1,0
1011,18,27,1,6,1777482111021,1,0
1012,18,28,1,6,769800358920,1,0
1013,18,29,1,6,1392581931561,1,0
1014,18,30,1,6,384900179460,1,0
1015,18,31,1,6,622781572642,1,0
1016,18,32,1,6,384900179460,1,0
1017,18,35,1,6,3023045256305,1,0
1018,18,36,1,6,3023045256305,1,0
1019,18,37,1,6,2638145076845,1,0
1020,18,38,1,6,2400263683663,1,0
1021,18,39,1,6,2638145076845,1,0
1022,18,40,1,6,384900179460,1,0
1023,18,43,1,6,622781572642,1,0
1024,18,44,1,6,384900179460,1,0
1025,18,45,1,6,622781572642,1,0
1026,18,46,1,6,384900179460,1,0
1027,18,49,1,6,384900179460,1,0
1028,18,50,1,6,2253244897385,1,0
1029,18,51,1,6,1630463324743,1,0
1030,18,52,1,6,2253244897385,1,0
1031,18,53,1,6,1245563145284,1,0
1032,18,54,1,6,1630463324743,1,0
1033,18,55,1,6,1392581931561,1,0
1034,18,56,1,6,1777482111021,1,0
1035,18,57,1,6,769800358920,1,0
1036,18,58,1,6,769800358920,1,0
1037,18,59,1,6,1392581931561,1,0
1038,19,0,1,6,384900179460,1,0
1039,19,1,1,6,622781572642,1,0
1040,19,4,1,6,384900179460,1,0
1041,19,5,1,6,769800358920,1,0
1042,19,6,1,6,1392581931561,1,0
1043,19,7,1,6,769800358920,1,0
1044,19,8,1,6,1392581931561,1,0
1045,19,9,1,6,1777482111021,1,0
1046,19,10,1,6,1245563145284,1,0
1047,19,11,1,6,1630463324743,1,0
1048,19,12,1,6,2253244897385,1,0
1049,19,13,1,6,2253244897385,1,0
1050,19,14,1,6,1630463324743,1,0
1051,19,16,1,6,384900179460,1,0
1052,19,17,1,6,622781572642,1,0
1053,19,18,1,6,384900179460,1,0
1054,19,20,1,6,1630463324743,1,0
1055,19,21,1,6,1245563145284,1,0
1056,19,22,1,6,2253244897385,1,0
1057,19,23,1,6,1630463324743,1,0
1058,19,24,1,6,2253244897385,1,0
1059,19,25,1,6,2638145076845,1,0
1060,19,26,1,6,2400263683663,1,0
1061,19,27,1,6,3023045256305,1,0
1062,19,28,1,6,2638145076845,1,0
1063,19,29,1,6,3023045256305,1,0
1064,19,30,1,6,769800358920,1,0
1065,19,31,1,6,1392581931561,1,0
1066,19,32,1,6,1777482111021,1,0
1067,19,33,1,6,1392581931561,1,0
1068,19,34,1,6,769800358920,1,0
1069,19,35,1,6,2400263683663,1,0
1070,19,36,1,6,2638145076845,1,0
1071,19,37,1,6,2638145076845,1,0
1072,19,38,1,6,3023045256305,1,0
1073,19,39,1,6,3023045256305,1,0
1074,19,40,1,6,2253244897385,1,0
1075,19,41,1,6,1630463324743,1,0
1076,19,42,1,6,1245563145284,1,0
1077,19,43,1,6,2253244897385,1,0
1078,19,44,1,6,1630463324743,1,0
1079,19,47,1,6,384900179460,1,0
1080,19,48,1,6,622781572642,1,0
1081,19,49,1,6,384900179460,1,0
1082,19,50,1,6,2638145076845,1,0
1083,19,51,1,6,3023045256305,1,0
1084,19,52,1,6,3023045256305,1,0
1085,19,53,1,6,2638145076845,1,0
1086,19,54,1,6,2400263683663,1,0
1087,19,55,1,6,769800358920,1,0
1088,19,56,1,6,1392581931561,1,0
1089,19,57,1,6,1392581931561,1,0
1090,19,58,1,6,769800358920,1,0
1091,19,59,1,6,1777482111021,1,0
1092,20,0,1,6,1245563145284,1,0
1093,20,1,1,6,1630463324743,1,0
1094,20,2,1,6,1630463324743,1,0
1095,20,3,1,6,2253244897385,1,0
1096,20,4,1,6,2253244897385,1,0
1097,20,5,1,6,622781572642,1,0
1098,20,6,1,6,384900179460,1,0
1099,20,7,1,6,384900179460,1,0
1100,20,10,1,6,1392581931561,1,0
1101,20,11,1,6,769800358920,1,0
1102,20,12,1,6,769800358920,1,0
1103,20,13,1,6,1392581931561,1,0
1104,20,14,1,6,1777482111021,1,0
1105,20,15,1,6,1392581931561,1,0
1106,20,16,1,6,769800358920,1,0
1107,20,17,1,6,769800358920,1,0
1108,20,18,1,6,1392581931561,1,0
1109,20,19,1,6,1777482111021,1,0
1110,20,21,1,6,384900179460,1,0
1111,20,22,1,6,384900179460,1,0
1112,20,23,1,6,622781572642,1,0
1113,20,25,1,6,769800358920,1,0
1114,20,26,1,6,1392581931561,1,0
1115,20,27,1,6,769800358920,1,0
1116,20,28,1,6,1777482111021,1,0
1117,20,29,1,6,1392581931561,1,0
1118,20,30,1,6,1630463324743,1,0
1119,20,31,1,6,1245563145284,1,0
1120,20,32,1,6,1630463324743,1,0
1121,20,33,1,6,2253244897385,1,0
1122,20,34,1,6,2253244897385,1,0
1123,20,36,1,6,384900179460,1,0
1124,20,38,1,6,384900179460,1,0
1125,20,39,1,6,622781572642,1,0
1126,20,40,1,6,2400263683663,1,0
1127,20,41,1,6,2638145076845,1,0
1128,20,42,1,6,3023045256305,1,0
1129,20,43,1,6,2638145076845,1,0
1130,20,44,1,6,3023045256305,1,0
1131,20,45,1,6,2638145076845,1,0
1132,20,46,1,6,2400263683663,1,0
1133,20,47,1,6,2638145076845,1,0
1134,20,48,1,6,3023045256305,1,0
1135,20,49,1,6,3023045256305,1,0
1136,20,50,1,6,1630463324743,1,0
1137,20,51,1,6,1630463324743,1,0
1138,20,52,1,6,1245563145284,1,0
1139,20,53,1,6,2253244897385,1,0
1140,20,54,1,6,2253244897385,1,0
1141,20,55,1,6,2638145076845,1,0
1142,20,56,1,6,2400263683663,1,0
1143,20,57,1,6,3023045256305,1,0
1144,20,58,1,6,3023045256305,1,0
1145,20,59,1,6,2638145076845,1,0
1146,21,0,1,6,1392581931561,1,0
1147,21,1,1,6,1777482111021,1,0
1148,21,2,1,6,769800358920,1,0
1149,21,3,1,6,769800358920,1,0
1150,21,4,1,6,1392581931561,1,0
1151,21,5,1,6,1630463324743,1,0
1152,21,6,1,6,2253244897385,1,0
1153,21,7,1,6,1245563145284,1,0
1154,21,8,1,6,1630463324743,1,0
1155,21,9,1,6,2253244897385,1,0
1156,21,10,1,6,2400263683663,1,0
1157,21,11,1,6,2638145076845,1,0
1158,21,12,1,6,3023045256305,1,0
1159,21,13,1,6,3023045256305,1,0
1160,21,14,1,6,2638145076845,1,0
1161,21,15,1,6,384900179460,1,0
1162,21,16,1,6,622781572642,1,0
1163,21,17,1,6,384900179460,1,0
1164,21,20,1,6,1392581931561,1,0
1165,21,21,1,6,769800358920,1,0
1166,21,22,1,6,1392581931561,1,0
1167,21,23,1,6,769800358920,1,0
1168,21,24,1,6,1777482111021,1,0
1169,21,25,1,6,1630463324743,1,0
1170,21,26,1,6,1245563145284,1,0
1171,21,27,1,6,2253244897385,1,0
1172,21,28,1,6,1630463324743,1,0
1173,21,29,1,6,2253244897385,1,0
1174,21,31,1,6,384900179460,1,0
1175,21,32,1,6,622781572642,1,0
1176,21,33,1,6,384900179460,1,0
1177,21,35,1,6,2638145076845,1,0
1178,21,36,1,6,3023045256305,1,0
1179,21,37,1,6,2400263683663,1,0
1180,21,38,1,6,2638145076845,1,0
1181,21,39,1,6,3023045256305,1,0
1182,21,40,1,6,1392581931561,1,0
1183,21,41,1,6,769800358920,1,0
1184,21,42,1,6,769800358920,1,0
1185,21,43,1,6,1777482111021,1,0
1186,21,44,1,6,1392581931561,1,0
1187,21,45,1,6,384900179460,1,0
1188,21,48,1,6,384900179460,1,0
1189,21,49,1,6,622781572642,1,0
1190,21,50,1,6,3023045256305,1,0
1191,21,51,1,6,2638145076845,1,0
1192,21,52,1,6,3023045256305,1,0
1193,21,53,1,6,2400263683663,1,0
1194,21,54,1,6,2638145076845,1,0
1195,21,55,1,6,1630463324743,1,0
1196,21,56,1,6,2253244897385,1,0
1197,21,57,1,6,1630463324743,1,0
1198,21,58,1,6,1245563145284,1,0
1199,21,59,1,6,2253244897385,1,0
1200,22,0,1,6,1630463324743,1,0
1201,22,1,1,6,1245563145284,1,0
1202,22,2,1,6,2253244897385,1,0
1203,22,3,1,6,2253244897385,1,0
1204,22,4,1,6,1630463324743,1,0
1205,22,5,1,6,1392581931561,1,0
1206,22,6,1,6,769800358920,1,0
1207,22,7,1,6,1777482111021,1,0
1208,22,8,1,6,1392581931561,1,0
1209,22,9,1,6,769800358920,1,0
1210,22,10,1,6,622781572642,1,0
1211,22,11,1,6,384900179460,1,0
1212,22,14,1,6,384900179460,1,0
1213,22,15,1,6,2638145076845,1,0
1214,22,16,1,6,2400263683663,1,0
1215,22,17,1,6,2638145076845,1,0
1216,22,18,1,6,3023045256305,1,0
1217,22,19,1,6,3023045256305,1,0
1218,22,20,1,6,1630463324743,1,0
1219,22,21,1,6,2253244897385,1,0
1220,22,22,1,6,1630463324743,1,0
1221,22,23,1,6,2253244897385,1,0
1222,22,24,1,6,1245563145284,1,0
1223,22,25,1,6,1392581931561,1,0
1224,22,26,1,6,1777482111021,1,0
1225,22,27,1,6,769800358920,1,0
1226,22,28,1,6,1392581931561,1,0
1227,22,29,1,6,769800358920,1,0
1228,22,30,1,6,3023045256305,1,0
1229,22,31,1,6,2638145076845,1,0
1230,22,32,1,6,2400263683663,1,0
1231,22,33,1,6,2638145076845,1,0
1232,22,34,1,6,3023045256305,1,0
1233,22,35,1,6,384900179460,1,0
1234,22,37,1,6,622781572642,1,0
1235,22,38,1,6,384900179460,1,0
1236,22,40,1,6,1630463324743,1,0
1237,22,41,1,6,2253244897385,1,0
1238,22,42,1,6,2253244897385,1,0
1239,22,43,1,6,1245563145284,1,0
1240,22,44,1,6,1630463324743,1,0
1241,22,45,1,6,2638145076845,1,0
1242,22,46,1,6,3023045256305,1,0
1243,22,47,1,6,3023045256305,1,0
1244,22,48,1,6,2638145076845,1,0
1245,22,49,1,6,2400263683663,1,0
1246,22,51,1,6,384900179460,1,0
1247,22,53,1,6,622781572642,1,0
1248,22,54,1,6,384900179460,1,0
1249,22,55,1,6,1392581931561,1,0
1250,22,56,1,6,769800358920,1,0
1251,22,57,1,6,1392581931561,1,0
1252,22,58,1,6,1777482111021,1,0
1253,22,59,1,6,769800358920,1,0
1254,23,0,1,6,384900179460,1,0
1255,23,2,1,6,622781572642,1,0
1256,23,3,1,6,384900179460,1,0
1257,23,5,1,6,769800358920,1,0
1258,23,6,1,6,769800358920,1,0
1259,23,7,1,6,1392581931561,1,0
1260,23,8,1,6,1777482111021,1,0
1261,23,9,1,6,1392581931561,1,0
1262,23,11,1,6,384900179460,1,0
1263,23,12,1,6,622781572642,1,0
1264,23,13,1,6,384900179460,1,0
1265,23,15,1,6,1245563145284,1,0
1266,23,16,1,6,1630463324743,1,0
1267,23,17,1,6,2253244897385,1,0
1268,23,18,1,6,2253244897385,1,0
1269,23,19,1,6,1630463324743,1,0
1270,23,20,1,6,2400263683663,1,0
1271,23,21,1,6,2638145076845,1,0
1272,23,22,1,6,3023045256305,1,0
1273,23,23,1,6,3023045256305,1,0
1274,23,24,1,6,2638145076845,1,0
1275,23,25,1,6,3023045256305,1,0
1276,23,26,1,6,3023045256305,1,0
1277,23,27,1,6,2638145076845,1,0
1278,23,28,1,6,2638145076845,1,0
1279,23,29,1,6,2400263683663,1,0
1280,23,30,1,6,2638145076845,1,0
1281,23,31,1,6,3023045256305,1,0
1282,23,32,1,6,3023045256305,1,0
1283,23,33,1,6,2638145076845,1,0
1284,23,34,1,6,2400263683663,1,0
1285,23,35,1,6,1630463324743,1,0
1286,23,36,1,6,1245563145284,1,0
1287,23,37,1,6,2253244897385,1,0
1288,23,38,1,6,2253244897385,1,0
1289,23,39,1,6,1630463324743,1,0
1290,23,40,1,6,2253244897385,1,0
1291,23,41,1,6,2253244897385,1,0
1292,23,42,1,6,1630463324743,1,0
1293,23,43,1,6,1630463324743,1,0
1294,23,44,1,6,1245563145284,1,0
1295,23,45,1,6,769800358920,1,0
1296,23,46,1,6,1392581931561,1,0
1297,23,47,1,6,1777482111021,1,0
1298,23,48,1,6,1392581931561,1,0
1299,23,49,1,6,769800358920,1,0
1300,23,50,1,6,769800358920,1,0
1301,23,51,1,6,1777482111021,1,0
1302,23,52,1,6,1392581931561,1,0
1303,23,53,1,6,1392581931561,1,0
1304,23,54,1,6,769800358920,1,0
1305,23,57,1,6,622781572642,1,0
1306,23,58,1,6,384900179460,1,0
1307,23,59,1,6,384900179460,1,0
1308,24,0,1,6,2638145076845,1,0
1309,24,1,1,6,2400263683663,1,0
1310,24,2,1,6,3023045256305,1,0
1311,24,3,1,6,3023045256305,1,0
1312,24,4,1,6,2638145076845,1,0
1313,24,5,1,6,2253244897385,1,0
1314,24,6,1,6,1630463324743,1,0
1315,24,7,1,6,2253244897385,1,0
1316,24,8,1,6,1630463324743,1,0
1317,24,9,1,6,1245563145284,1,0
1318,24,10,1,6,1777482111021,1,0
1319,24,11,1,6,1392581931561,1,0
1320,24,12,1,6,769800358920,1,0
1321,24,13,1,6,769800358920,1,0
1322,24,14,1,6,1392581931561,1,0
1323,24,15,1,6,3023045256305,1,0
1324,24,16,1,6,2638145076845,1,0
1325,24,17,1,6,2400263683663,1,0
1326,24,18,1,6,2638145076845,1,0
1327,24,19,1,6,3023045256305,1,0
1328,24,20,1,6,1392581931561,1,0
1329,24,21,1,6,1777482111021,1,0
1330,24,22,1,6,769800358920,1,0
1331,24,23,1,6,1392581931561,1,0
1332,24,24,1,6,769800358920,1,0
1333,24,25,1,6,384900179460,1,0
1334,24,26,1,6,622781572642,1,0
1335,24,28,1,6,384900179460,1,0
1336,24,30,1,6,2253244897385,1,0
1337,24,31,1,6,1630463324743,1,0
1338,24,32,1,6,1245563145284,1,0
1339,24,33,1,6,1630463324743,1,0
1340,24,34,1,6,2253244897385,1,0
1341,24,35,1,6,622781572642,1,0
1342,24,36,1,6,384900179460,1,0
1343,24,37,1,6,384900179460,1,0
1344,24,40,1,6,769800358920,1,0
1345,24,41,1,6,1392581931561,1,0
1346,24,42,1,6,1777482111021,1,0
1347,24,43,1,6,769800358920,1,0
1348,24,44,1,6,1392581931561,1,0
1349,24,45,1,6,3023045256305,1,0
1350,24,46,1,6,3023045256305,1,0
1351,24,47,1,6,2638145076845,1,0
1352,24,48,1,6,2400263683663,1,0
1353,24,49,1,6,2638145076845,1,0
1354,24,50,1,6,384900179460,1,0
1355,24,53,1,6,384900179460,1,0
1356,24,54,1,6,622781572642,1,0
1357,24,55,1,6,2253244897385,1,0
1358,24,56,1,6,1630463324743,1,0
1359,24,57,1,6,1630463324743,1,0
1360,24,58,1,6,2253244897385,1,0
1361,24,59,1,6,1245563145284,1,0
1362,25,0,1,6,1392581931561,1,0
1363,25,1,1,6,769800358920,1,0
1364,25,2,1,6,1777482111021,1,0
1365,25,3,1,6,1392581931561,1,0
1366,25,4,1,6,769800358920,1,0
1367,25,5,1,6,1630463324743,1,0
1368,25,6,1,6,1245563145284,1,0
1369,25,7,1,6,2253244897385,1,0
1370,25,8,1,6,2253244897385,1,0
1371,25,9,1,6,1630463324743,1,0
1372,25,10,1,6,384900179460,1,0
1373,25,11,1,6,622781572642,1,0
1374,25,12,1,6,384900179460,1,0
1375,25,15,1,6,2400263683663,1,0
1376,25,16,1,6,2638145076845,1,0
1377,25,17,1,6,3023045256305,1,0
1378,25,18,1,6,3023045256305,1,0
1379,25,19,1,6,2638145076845,1,0
1380,25,20,1,6,2638145076845,1,0
1381,25,21,1,6,3023045256305,1,0
1382,25,22,1,6,2638145076845,1,0
1383,25,23,1,6,3023045256305,1,0
1384,25,24,1,6,2400263683663,1,0
1385,25,25,1,6,2253244897385,1,0
1386,25,26,1,6,2253244897385,1,0
1387,25,27,1,6,1630463324743,1,0
1388,25,28,1,6,1630463324743,1,0
1389,25,29,1,6,1245563145284,1,0
1390,25,30,1,6,3023045256305,1,0
