pair_id,p5_a,p5_b,f4_a,f4_b,face_a,face_b,mask_a,mask_b,same_face_flag,same_mask_flag,joint_p0_support,joint_p1_support,joint_p2_support,joint_p3_support,joint_p4_support,joint_support_min,joint_support_max,joint_support_spread,below_single_floor_flag,support_equal_flag,joint_mult_value,eta6_preserved_flag
7972,75,98,37,49,22,26,45,51,0,0,268080960,167381952,645402112,257167872,417769472,167381952,645402112,478020160,0,0,1962934272,1
7973,75,99,37,49,22,26,45,51,0,0,660464576,422153280,1215248640,537252608,940114432,422153280,1215248640,793095360,0,0,3170893824,1
7974,75,100,37,50,22,26,45,51,0,0,270557408,286145728,579770496,331165696,416768000,270557408,579770496,309213088,0,0,1962934272,1
7975,75,101,37,50,22,26,45,51,0,0,536631648,870270016,850196992,925278464,993946880,536631648,993946880,457315232,0,0,3170893824,1
7976,75,102,37,51,22,26,45,51,0,0,235157984,145831328,647116416,272164864,441466880,145831328,647116416,501285088,0,0,1962934272,1
7977,75,103,37,51,22,26,45,51,0,0,493004528,318196704,1392679808,649414784,1154699008,318196704,1392679808,1074483104,0,0,3170893824,1
7978,75,104,37,52,22,26,45,51,0,0,228395200,194550400,570188544,331216384,416516096,194550400,570188544,375638144,0,0,1962934272,1
7979,75,105,37,52,22,26,45,51,0,0,405643040,599456000,769395072,916680704,974643200,405643040,974643200,569000160,0,0,3170893824,1
7980,75,106,37,53,22,26,45,51,0,0,222968352,145841856,590740352,296835328,430946304,145841856,590740352,444898496,0,0,1962934272,1
7981,75,107,37,53,22,26,45,51,0,0,402911008,318976720,1001104576,791648256,1014054912,318976720,1014054912,695078192,0,0,3170893824,1
7982,75,108,37,54,22,26,45,51,0,0,247120928,196835968,593268480,311520000,431439872,196835968,593268480,396432512,0,0,1962934272,1
7983,75,109,37,54,22,26,45,51,0,0,568053952,675196800,966766080,943640384,1033084416,568053952,1033084416,465030464,0,0,3170893824,1
7984,75,110,37,55,22,26,45,51,0,0,221895680,147183424,601109760,274474240,431771648,147183424,601109760,453926336,0,0,1962934272,1
7985,75,111,37,55,22,26,45,51,0,0,461572736,396976000,1051813632,691671552,1025609728,396976000,1051813632,654837632,0,0,3170893824,1
7986,75,112,37,56,22,26,45,51,0,0,231067568,199426528,591856384,296008448,430292992,199426528,591856384,392429856,0,0,1962934272,1
7987,75,113,37,56,22,26,45,51,0,0,455700512,691957952,889395968,875263488,1070746624,455700512,1070746624,615046112,0,0,3170893824,1
7988,75,114,37,57,22,26,45,51,0,0,221712064,147098144,613505280,274070400,430946304,147098144,613505280,466407136,0,0,1962934272,1
7989,75,115,37,57,22,26,45,51,0,0,394846928,327040800,1108318208,684434624,1014054912,327040800,1108318208,781277408,0,0,3170893824,1
7990,75,116,37,58,22,26,45,51,0,0,213420640,160835584,581168640,311989888,440815616,160835584,581168640,420333056,0,0,1962934272,1
7991,75,117,37,58,22,26,45,51,0,0,379893120,528772224,853924608,1009349120,1211529216,379893120,1211529216,831636096,0,0,3170893824,1
7992,75,118,37,59,22,26,45,51,0,0,221701536,159287776,588834816,330446464,441466880,159287776,588834816,429547040,0,0,1962934272,1
7993,75,119,37,59,22,26,45,51,0,0,394066912,417134320,966084736,1076009856,1154699008,394066912,1154699008,760632096,0,0,3170893824,1
7994,75,120,37,60,22,26,45,51,0,0,280637056,246713728,579794688,327117824,416989184,246713728,579794688,333080960,0,0,1811939328,1
7995,75,121,37,60,22,26,45,51,0,0,644629248,787745792,948086272,957573120,1000857600,644629248,1000857600,356228352,0,0,3170893824,1
7996,75,122,37,61,22,26,45,51,0,0,236705792,137550432,628659840,264498688,440815616,137550432,628659840,491109408,0,0,1811939328,1
7997,75,123,37,61,22,26,45,51,0,0,604642432,304022912,1326019072,537254656,1211529216,304022912,1326019072,1021996160,0,0,3170893824,1
7998,75,124,37,62,22,26,45,51,0,0,284629248,204762624,617220608,262180096,411951104,204762624,617220608,412457984,0,0,1811939328,1
7999,75,125,37,62,22,26,45,51,0,0,665710080,568701952,1059211264,630928640,884994048,568701952,1059211264,490509312,0,0,3170893824,1
8000,75,126,37,63,22,26,45,51,0,0,270420608,152524992,647886336,253518592,416516096,152524992,647886336,495361344,0,0,1811939328,1
8001,75,127,37,63,22,26,45,51,0,0,675326208,329772832,1233350656,452725120,974643200,329772832,1233350656,903577824,0,0,3170893824,1
8002,75,128,37,64,22,26,45,51,0,0,223053632,146025472,591144192,284439808,431771648,146025472,591144192,445118720,0,0,1811939328,1
8003,75,129,37,64,22,26,45,51,0,0,472846208,385702528,1008341504,735143680,1025609728,385702528,1025609728,639907200,0,0,3170893824,1
8004,75,130,37,65,22,26,45,51,0,0,243252160,192210752,573837824,328732160,417769472,192210752,573837824,381627072,0,0,1811939328,1
8005,75,131,37,65,22,26,45,51,0,0,498023488,584594368,853922560,898578688,940114432,498023488,940114432,442090944,0,0,3170893824,1
8006,75,132,37,66,22,26,45,51,0,0,280632832,208759040,578850048,300550656,411951104,208759040,578850048,370091008,0,0,2113929216,1
8007,75,133,37,66,22,26,45,51,0,0,644572160,589839872,947598592,742541312,884994048,589839872,947598592,357758720,0,0,3774873600,1
8008,75,134,37,67,22,26,45,51,0,0,275296736,155197360,612678400,275186432,430292992,155197360,612678400,457481040,0,0,2113929216,1
8009,75,135,37,67,22,26,45,51,0,0,767828160,379830304,1191933440,572726016,1070746624,379830304,1191933440,812103136,0,0,3774873600,1
8010,75,136,37,68,22,26,45,51,0,0,322583936,204766848,643787776,263124736,416989184,204766848,643787776,439020928,0,0,2113929216,1
8011,75,137,37,68,22,26,45,51,0,0,863616000,568759040,1274243072,631416320,1000857600,568759040,1274243072,705484032,0,0,3774873600,1
8012,75,138,37,69,22,26,45,51,0,0,362015936,194687200,647835648,263100544,416768000,194687200,647835648,453148448,0,0,2113929216,1
8013,75,139,37,69,22,26,45,51,0,0,946140224,460761440,1241948416,533527040,993946880,460761440,1241948416,781186976,0,0,3774873600,1
8014,75,140,37,70,22,26,45,51,0,0,272706176,171250720,628189952,276598528,431439872,171250720,628189952,456939232,0,0,2113929216,1
8015,75,141,37,70,22,26,45,51,0,0,751067008,492183744,1260310336,650096128,1033084416,492183744,1260310336,768126592,0,0,3774873600,1
8016,75,142,37,71,22,26,45,51,0,0,303427776,232923840,585835776,301758208,412602368,232923840,585835776,352911936,0,0,2113929216,1
8017,75,143,37,71,22,26,45,51,0,0,683837504,631854400,966695360,707173632,849471488,631854400,966695360,334840960,0,0,3774873600,1
8018,76,77,38,38,22,22,45,45,1,1,616748032,462295040,383573600,303068160,250193792,250193792,616748032,366554240,0,0,1868562432,1
8019,76,78,38,39,22,22,45,45,1,1,310307840,213769728,175829728,65592320,50753664,50753664,310307840,259554176,0,0,1019215872,1
8020,76,79,38,39,22,22,45,45,1,1,712504320,466601984,580487648,297960448,421709440,297960448,712504320,414543872,0,0,1868562432,1
8021,76,80,38,40,22,22,45,45,1,1,203615232,153389056,110168544,118249472,59530752,59530752,203615232,144084480,0,0,1019215872,1
8022,76,81,38,40,22,22,45,45,1,1,330695680,256393216,407990752,414215168,345613440,256393216,414215168,157821952,0,0,1868562432,1
8023,76,82,38,41,22,22,45,45,1,1,208483840,329311232,72847840,202792704,56297600,56297600,329311232,273013632,0,0,1019215872,1
8024,76,83,38,41,22,22,45,45,1,1,338641920,890613760,194789856,758729728,395088000,194789856,890613760,695823904,0,0,1868562432,1
8025,76,84,38,42,22,22,45,45,1,1,280790016,280790016,94143968,94143968,35299584,35299584,280790016,245490432,0,0,1146617856,1
8026,76,85,38,42,22,22,45,45,1,1,502551552,576491520,324039136,362602624,250193792,250193792,576491520,326297728,0,0,1911029760,1
8027,76,86,38,43,22,22,45,45,1,1,242693120,172059136,177893856,60492992,59989728,59989728,242693120,182703392,0,0,1146617856,1
8028,76,87,38,43,22,22,45,45,1,1,462906368,303388672,572555744,193945216,384700800,193945216,572555744,378610528,0,0,1911029760,1
8029,76,88,38,44,22,22,45,45,1,1,409123840,175597568,146722784,53934080,39482496,39482496,409123840,369641344,0,0,1146617856,1
8030,76,89,38,44,22,22,45,45,1,1,866915328,277340160,560504288,158256128,267762816,158256128,866915328,708659200,0,0,1911029760,1
8031,76,90,38,45,22,22,45,45,1,1,316468480,217813888,188210656,60446720,57484672,57484672,316468480,258983808,0,0,1146617856,1
8032,76,91,38,45,22,22,45,45,1,1,723955456,473069696,575664096,217220096,418720896,217220096,723955456,506735360,0,0,1911029760,1
8033,76,92,38,46,22,22,45,45,1,1,275867648,146718208,112374880,75160576,63960192,63960192,275867648,211907456,0,0,1146617856,1
8034,76,93,38,46,22,22,45,45,1,1,569545728,217872384,414749920,194950144,343235712,194950144,569545728,374595584,0,0,1911029760,1
8035,76,94,38,47,22,22,45,45,1,1,269702144,260800832,84756960,155195776,55435392,55435392,269702144,214266752,0,0,1146617856,1
8036,76,95,38,47,22,22,45,45,1,1,555451904,628041152,271270368,500275712,364269696,271270368,628041152,356770784,0,0,1911029760,1
8037,76,96,38,48,22,26,45,51,0,0,275134144,229511360,114989280,61425920,33390720,33390720,275134144,241743424,0,0,1113587712,1
8038,76,97,38,48,22,26,45,51,0,0,674064704,609921088,520404704,442285504,470259840,442285504,674064704,231779200,0,0,2321547264,1
8039,76,98,38,49,22,26,45,51,0,0,234421056,169335744,141963232,49427968,38557824,38557824,234421056,195863232,0,0,1113587712,1
8040,76,99,38,49,22,26,45,51,0,0,626804672,424107072,711809760,329512704,560902784,329512704,711809760,382297056,0,0,2321547264,1
8041,76,100,38,50,22,26,45,51,0,0,236897504,288099520,76331616,123425792,37556352,37556352,288099520,250543168,0,0,1113587712,1
8042,76,101,38,50,22,26,45,51,0,0,502971744,872223808,346758112,717538560,614735232,346758112,872223808,525465696,0,0,2321547264,1
8043,76,102,38,51,22,26,45,51,0,0,201498080,147785120,143677536,64424960,62255232,62255232,201498080,139242848,0,0,1113587712,1
8044,76,103,38,51,22,26,45,51,0,0,459344624,320150496,889240928,441674880,775487360,320150496,889240928,569090432,0,0,2321547264,1
8045,76,104,38,52,22,26,45,51,0,0,194735296,196504192,66749664,123476480,37304448,37304448,196504192,159199744,0,0,1113587712,1
8046,76,105,38,52,22,26,45,51,0,0,371983136,601409792,265956192,708940800,595431552,265956192,708940800,442984608,0,0,2321547264,1
8047,76,106,38,53,22,26,45,51,0,0,189308448,147795648,87301472,89095424,51734656,51734656,189308448,137573792,0,0,1113587712,1
8048,76,107,38,53,22,26,45,51,0,0,369251104,320930512,497665696,583908352,634843264,320930512,634843264,313912752,0,0,2321547264,1
8049,76,108,38,54,22,26,45,51,0,0,213461024,198789760,89829600,103780096,52228224,52228224,213461024,161232800,0,0,1113587712,1
8050,76,109,38,54,22,26,45,51,0,0,534394048,677150592,463327200,735900480,653872768,463327200,735900480,272573280,0,0,2321547264,1
8051,76,110,38,55,22,26,45,51,0,0,188235776,149137216,97670880,66734336,52560000,52560000,188235776,135675776,0,0,1113587712,1
8052,76,111,38,55,22,26,45,51,0,0,427912832,398929792,548374752,483931648,646398080,398929792,646398080,247468288,0,0,2321547264,1
8053,76,112,38,56,22,26,45,51,0,0,197407664,201380320,88417504,88268544,51081344,51081344,201380320,150298976,0,0,1113587712,1
8054,76,113,38,56,22,26,45,51,0,0,422040608,693911744,385957088,667523584,691534976,385957088,693911744,307954656,0,0,2321547264,1
8055,76,114,38,57,22,26,45,51,0,0,188052160,149051936,110066400,66330496,51734656,51734656,188052160,136317504,0,0,1113587712,1
8056,76,115,38,57,22,26,45,51,0,0,361187024,328994592,604879328,476694720,634843264,328994592,634843264,305848672,0,0,2321547264,1
8057,76,116,38,58,22,26,45,51,0,0,179760736,162789376,77729760,104249984,61603968,61603968,179760736,118156768,0,0,1113587712,1
8058,76,117,38,58,22,26,45,51,0,0,346233216,530726016,350485728,801609216,832317568,346233216,832317568,486084352,0,0,2321547264,1
8059,76,118,38,59,22,26,45,51,0,0,188041632,161241568,85395936,122706560,62255232,62255232,188041632,125786400,0,0,1113587712,1
8060,76,119,38,59,22,26,45,51,0,0,360407008,419088112,462645856,868269952,775487360,360407008,868269952,507862944,0,0,2321547264,1
8061,76,120,38,60,22,26,45,51,0,0,246977152,248667520,76355808,119377920,37777536,37777536,248667520,210889984,0,0,962592768,1
8062,76,121,38,60,22,26,45,51,0,0,610969344,789699584,444647392,749833216,621645952,444647392,789699584,345052192,0,0,2321547264,1
8063,76,122,38,61,22,26,45,51,0,0,203045888,139504224,125220960,56758784,61603968,56758784,203045888,146287104,0,0,962592768,1
8064,76,123,38,61,22,26,45,51,0,0,570982528,305976704,822580192,329514752,832317568,305976704,832317568,526340864,0,0,2321547264,1
8065,76,124,38,62,22,26,45,51,0,0,250969344,206716416,113781728,54440192,32739456,32739456,250969344,218229888,0,0,962592768,1
8066,76,125,38,62,22,26,45,51,0,0,632050176,570655744,555772384,423188736,505782400,423188736,632050176,208861440,0,0,2321547264,1
8067,76,126,38,63,22,26,45,51,0,0,236760704,154478784,144447456,45778688,37304448,37304448,236760704,199456256,0,0,962592768,1
8068,76,127,38,63,22,26,45,51,0,0,641666304,331726624,729911776,244985216,595431552,244985216,729911776,484926560,0,0,2321547264,1
8069,76,128,38,64,22,26,45,51,0,0,189393728,147979264,87705312,76699904,52560000,52560000,189393728,136833728,0,0,962592768,1
8070,76,129,38,64,22,26,45,51,0,0,439186304,387656320,504902624,527403776,646398080,387656320,646398080,258741760,0,0,2321547264,1
8071,76,130,38,65,22,26,45,51,0,0,209592256,194164544,70398944,120992256,38557824,38557824,209592256,171034432,0,0,962592768,1
8072,76,131,38,65,22,26,45,51,0,0,464363584,586548160,350483680,690838784,560902784,350483680,690838784,340355104,0,0,2321547264,1
8073,76,132,38,66,22,26,45,51,0,0,246972928,210712832,75411168,92810752,32739456,32739456,246972928,214233472,0,0,1264582656,1
8074,76,133,38,66,22,26,45,51,0,0,610912256,591793664,444159712,534801408,505782400,444159712,610912256,166752544,0,0,2925527040,1
8075,76,134,38,67,22,26,45,51,0,0,241636832,157151152,109239520,67446528,51081344,51081344,241636832,190555488,0,0,1264582656,1
8076,76,135,38,67,22,26,45,51,0,0,734168256,381784096,688494560,364986112,691534976,364986112,734168256,369182144,0,0,2925527040,1
8077,76,136,38,68,22,26,45,51,0,0,288924032,206720640,140348896,55384832,37777536,37777536,288924032,251146496,0,0,1264582656,1
8078,76,137,38,68,22,26,45,51,0,0,829956096,570712832,770804192,423676416,621645952,423676416,829956096,406279680,0,0,2925527040,1
8079,76,138,38,69,22,26,45,51,0,0,328356032,196640992,144396768,55360640,37556352,37556352,328356032,290799680,0,0,1264582656,1
8080,76,139,38,69,22,26,45,51,0,0,912480320,462715232,738509536,325787136,614735232,325787136,912480320,586693184,0,0,2925527040,1
8081,76,140,38,70,22,26,45,51,0,0,239046272,173204512,124751072,68858624,52228224,52228224,239046272,186818048,0,0,1264582656,1
8082,76,141,38,70,22,26,45,51,0,0,717407104,494137536,756871456,442356224,653872768,442356224,756871456,314515232,0,0,2925527040,1
8083,76,142,38,71,22,26,45,51,0,0,269767872,234877632,82396896,94018304,33390720,33390720,269767872,236377152,0,0,1264582656,1
8084,76,143,38,71,22,26,45,51,0,0,650177600,633808192,463256480,499433728,470259840,463256480,650177600,186921120,0,0,2925527040,1
8085,77,78,38,39,22,22,45,45,1,1,606009344,435531264,444288384,295487488,265647872,265647872,606009344,340361472,0,0,1868562432,1
8086,77,79,38,39,22,22,45,45,1,1,1008205824,688363520,848946304,527855616,636603648,527855616,1008205824,480350208,0,0,2717908992,1
8087,77,80,38,40,22,22,45,45,1,1,499316736,375150592,378627200,348144640,274424960,274424960,499316736,224891776,0,0,1868562432,1
8088,77,81,38,40,22,22,45,45,1,1,626397184,478154752,676449408,644110336,560507648,478154752,676449408,198294656,0,0,2717908992,1
8089,77,82,38,41,22,22,45,45,1,1,504185344,551072768,341306496,432687872,271191808,271191808,551072768,279880960,0,0,1868562432,1
8090,77,83,38,41,22,22,45,45,1,1,634343424,1112375296,463248512,988624896,609982208,463248512,1112375296,649126784,0,0,2717908992,1
8091,77,84,38,42,22,22,45,45,1,1,576491520,502551552,362602624,324039136,250193792,250193792,576491520,326297728,0,0,1995964416,1
8092,77,85,38,42,22,22,45,45,1,1,798253056,798253056,592497792,592497792,465088000,465088000,798253056,333165056,0,0,2760376320,1
8093,77,86,38,43,22,22,45,45,1,1,538394624,393820672,446352512,290388160,274883936,274883936,538394624,263510688,0,0,1995964416,1
8094,77,87,38,43,22,22,45,45,1,1,758607872,525150208,841014400,423840384,599595008,423840384,841014400,417174016,0,0,2760376320,1
8095,77,88,38,44,22,22,45,45,1,1,704825344,397359104,415181440,283829248,254376704,254376704,704825344,450448640,0,0,1995964416,1
8096,77,89,38,44,22,22,45,45,1,1,1162616832,499101696,828962944,388151296,482657024,388151296,1162616832,774465536,0,0,2760376320,1
8097,77,90,38,45,22,22,45,45,1,1,612169984,439575424,456669312,290341888,272378880,272378880,612169984,339791104,0,0,1995964416,1
8098,77,91,38,45,22,22,45,45,1,1,1019656960,694831232,844122752,447115264,633615104,447115264,1019656960,572541696,0,0,2760376320,1
8099,77,92,38,46,22,22,45,45,1,1,571569152,368479744,380833536,305055744,278854400,278854400,571569152,292714752,0,0,1995964416,1
8100,77,93,38,46,22,22,45,45,1,1,865247232,439633920,683208576,424845312,558129920,424845312,865247232,440401920,0,0,2760376320,1
8101,77,94,38,47,22,22,45,45,1,1,565403648,482562368,353215616,385090944,270329600,270329600,565403648,295074048,0,0,1995964416,1
8102,77,95,38,47,22,22,45,45,1,1,851153408,849802688,539729024,730170880,579163904,539729024,851153408,311424384,0,0,2760376320,1
8103,77,96,38,48,22,26,45,51,0,0,570835648,451272896,383447936,291321088,248284928,248284928,570835648,322550720,0,0,1962934272,1
8104,77,97,38,48,22,26,45,51,0,0,969766208,831682624,788863360,672180672,685154048,672180672,969766208,297585536,0,0,3170893824,1
8105,77,98,38,49,22,26,45,51,0,0,530122560,391097280,410421888,279323136,253452032,253452032,530122560,276670528,0,0,1962934272,1
8106,77,99,38,49,22,26,45,51,0,0,922506176,645868608,980268416,559407872,775796992,559407872,980268416,420860544,0,0,3170893824,1
8107,77,100,38,50,22,26,45,51,0,0,532599008,509861056,344790272,353320960,252450560,252450560,532599008,280148448,0,0,1962934272,1
8108,77,101,38,50,22,26,45,51,0,0,798673248,1093985344,615216768,947433728,829629440,615216768,1093985344,478768576,0,0,3170893824,1
8109,77,102,38,51,22,26,45,51,0,0,497199584,369546656,412136192,294320128,277149440,277149440,497199584,220050144,0,0,1962934272,1
8110,77,103,38,51,22,26,45,51,0,0,755046128,541912032,1157699584,671570048,990381568,541912032,1157699584,615787552,0,0,3170893824,1
8111,77,104,38,52,22,26,45,51,0,0,490436800,418265728,335208320,353371648,252198656,252198656,490436800,238238144,0,0,1962934272,1
8112,77,105,38,52,22,26,45,51,0,0,667684640,823171328,534414848,938835968,810325760,534414848,938835968,404421120,0,0,3170893824,1
8113,77,106,38,53,22,26,45,51,0,0,485009952,369557184,355760128,318990592,266628864,266628864,485009952,218381088,0,0,1962934272,1
8114,77,107,38,53,22,26,45,51,0,0,664952608,542692048,766124352,813803520,849737472,542692048,849737472,307045424,0,0,3170893824,1
8115,77,108,38,54,22,26,45,51,0,0,509162528,420551296,358288256,333675264,267122432,267122432,509162528,242040096,0,0,1962934272,1
8116,77,109,38,54,22,26,45,51,0,0,830095552,898912128,731785856,965795648,868766976,731785856,965795648,234009792,0,0,3170893824,1
8117,77,110,38,55,22,26,45,51,0,0,483937280,370898752,366129536,296629504,267454208,267454208,483937280,216483072,0,0,1962934272,1
8118,77,111,38,55,22,26,45,51,0,0,723614336,620691328,816833408,713826816,861292288,620691328,861292288,240600960,0,0,3170893824,1
8119,77,112,38,56,22,26,45,51,0,0,493109168,423141856,356876160,318163712,265975552,265975552,493109168,227133616,0,0,1962934272,1
8120,77,113,38,56,22,26,45,51,0,0,717742112,915673280,654415744,897418752,906429184,654415744,915673280,261257536,0,0,3170893824,1
8121,77,114,38,57,22,26,45,51,0,0,483753664,370813472,378525056,296225664,266628864,266628864,483753664,217124800,0,0,1962934272,1
8122,77,115,38,57,22,26,45,51,0,0,656888528,550756128,873337984,706589888,849737472,550756128,873337984,322581856,0,0,3170893824,1
8123,77,116,38,58,22,26,45,51,0,0,475462240,384550912,346188416,334145152,276498176,276498176,475462240,198964064,0,0,1962934272,1
8124,77,117,38,58,22,26,45,51,0,0,641934720,752487552,618944384,1031504384,1047211776,618944384,1047211776,428267392,0,0,3170893824,1
8125,77,118,38,59,22,26,45,51,0,0,483743136,383003104,353854592,352601728,277149440,277149440,483743136,206593696,0,0,1962934272,1
8126,77,119,38,59,22,26,45,51,0,0,656108512,640849648,731104512,1098165120,990381568,640849648,1098165120,457315472,0,0,3170893824,1
8127,77,120,38,60,22,26,45,51,0,0,542678656,470429056,344814464,349273088,252671744,252671744,542678656,290006912,0,0,1811939328,1
8128,77,121,38,60,22,26,45,51,0,0,906670848,1011461120,713106048,979728384,836540160,713106048,1011461120,298355072,0,0,3170893824,1
8129,77,122,38,61,22,26,45,51,0,0,498747392,361265760,393679616,286653952,276498176,276498176,498747392,222249216,0,0,1811939328,1
8130,77,123,38,61,22,26,45,51,0,0,866684032,527738240,1091038848,559409920,1047211776,527738240,1091038848,563300608,0,0,3170893824,1
8131,77,124,38,62,22,26,45,51,0,0,546670848,428477952,382240384,284335360,247633664,247633664,546670848,299037184,0,0,1811939328,1
8132,77,125,38,62,22,26,45,51,0,0,927751680,792417280,824231040,653083904,720676608,653083904,927751680,274667776,0,0,3170893824,1
8133,77,126,38,63,22,26,45,51,0,0,532462208,376240320,412906112,275673856,252198656,252198656,532462208,280263552,0,0,1811939328,1
8134,77,127,38,63,22,26,45,51,0,0,937367808,553488160,998370432,474880384,810325760,474880384,998370432,523490048,0,0,3170893824,1
8135,77,128,38,64,22,26,45,51,0,0,485095232,369740800,356163968,306595072,267454208,267454208,485095232,217641024,0,0,1811939328,1
8136,77,129,38,64,22,26,45,51,0,0,734887808,609417856,773361280,757298944,861292288,609417856,861292288,251874432,0,0,3170893824,1
8137,77,130,38,65,22,26,45,51,0,0,505293760,415926080,338857600,350887424,253452032,253452032,505293760,251841728,0,0,1811939328,1
8138,77,131,38,65,22,26,45,51,0,0,760065088,808309696,618942336,920733952,775796992,618942336,920733952,301791616,0,0,3170893824,1
8139,77,132,38,66,22,26,45,51,0,0,542674432,432474368,343869824,322705920,247633664,247633664,542674432,295040768,0,0,2113929216,1
8140,77,133,38,66,22,26,45,51,0,0,906613760,813555200,712618368,764696576,720676608,712618368,906613760,193995392,0,0,3774873600,1
8141,77,134,38,67,22,26,45,51,0,0,537338336,378912688,377698176,297341696,265975552,265975552,537338336,271362784,0,0,2113929216,1
8142,77,135,38,67,22,26,45,51,0,0,1029869760,603545632,956953216,594881280,906429184,594881280,1029869760,434988480,0,0,3774873600,1
8143,77,136,38,68,22,26,45,51,0,0,584625536,428482176,408807552,285280000,252671744,252671744,584625536,331953792,0,0,2113929216,1
8144,77,137,38,68,22,26,45,51,0,0,1125657600,792474368,1039262848,653571584,836540160,653571584,1125657600,472086016,0,0,3774873600,1
8145,77,138,38,69,22,26,45,51,0,0,624057536,418402528,412855424,285255808,252450560,252450560,624057536,371606976,0,0,2113929216,1
8146,77,139,38,69,22,26,45,51,0,0,1208181824,684476768,1006968192,555682304,829629440,555682304,1208181824,652499520,0,0,3774873600,1
8147,77,140,38,70,22,26,45,51,0,0,534747776,394966048,393209728,298753792,267122432,267122432,534747776,267625344,0,0,2113929216,1
8148,77,141,38,70,22,26,45,51,0,0,1013108608,715899072,1025330112,672251392,868766976,672251392,1025330112,353078720,0,0,3774873600,1
8149,77,142,38,71,22,26,45,51,0,0,565469376,456639168,350855552,323913472,248284928,248284928,565469376,317184448,0,0,2113929216,1
8150,77,143,38,71,22,26,45,51,0,0,945879104,855569728,731715136,729328896,685154048,685154048,945879104,260725056,0,0,3774873600,1
8151,78,79,39,39,22,22,45,45,1,1,701765632,439838208,641202432,290379776,437163520,290379776,701765632,411385856,0,0,1868562432,1
8152,78,80,39,40,22,22,45,45,1,1,192876544,126625280,170883328,110668800,74984832,74984832,192876544,117891712,0,0,1019215872,1
8153,78,81,39,40,22,22,45,45,1,1,319956992,229629440,468705536,406634496,361067520,229629440,468705536,239076096,0,0,1868562432,1
8154,78,82,39,41,22,22,45,45,1,1,197745152,302547456,133562624,195212032,71751680,71751680,302547456,230795776,0,0,1019215872,1
8155,78,83,39,41,22,22,45,45,1,1,327903232,863849984,255504640,751149056,410542080,255504640,863849984,608345344,0,0,1868562432,1
8156,78,84,39,42,22,22,45,45,1,1,270051328,254026240,154858752,86563296,50753664,50753664,270051328,219297664,0,0,1146617856,1
8157,78,85,39,42,22,22,45,45,1,1,491812864,549727744,384753920,355021952,265647872,265647872,549727744,284079872,0,0,1911029760,1
8158,78,86,39,43,22,22,45,45,1,1,231954432,145295360,238608640,52912320,75443808,52912320,238608640,185696320,0,0,1146617856,1
8159,78,87,39,43,22,22,45,45,1,1,452167680,276624896,633270528,186364544,400154880,186364544,633270528,446905984,0,0,1911029760,1
8160,78,88,39,44,22,22,45,45,1,1,398385152,148833792,207437568,46353408,54936576,46353408,398385152,352031744,0,0,1146617856,1
8161,78,89,39,44,22,22,45,45,1,1,856176640,250576384,621219072,150675456,283216896,150675456,856176640,705501184,0,0,1911029760,1
8162,78,90,39,45,22,22,45,45,1,1,305729792,191050112,248925440,52866048,72938752,52866048,305729792,252863744,0,0,1146617856,1
8163,78,91,39,45,22,22,45,45,1,1,713216768,446305920,636378880,209639424,434174976,209639424,713216768,503577344,0,0,1911029760,1
8164,78,92,39,46,22,22,45,45,1,1,265128960,119954432,173089664,67579904,79414272,67579904,265128960,197549056,0,0,1146617856,1
8165,78,93,39,46,22,22,45,45,1,1,558807040,191108608,475464704,187369472,358689792,187369472,558807040,371437568,0,0,1911029760,1
8166,78,94,39,47,22,22,45,45,1,1,258963456,234037056,145471744,147615104,70889472,70889472,258963456,188073984,0,0,1146617856,1
8167,78,95,39,47,22,22,45,45,1,1,544713216,601277376,331985152,492695040,379723776,331985152,601277376,269292224,0,0,1911029760,1
8168,78,96,39,48,22,26,45,51,0,0,264395456,202747584,175704064,53845248,48844800,48844800,264395456,215550656,0,0,1113587712,1
8169,78,97,39,48,22,26,45,51,0,0,663326016,583157312,581119488,434704832,485713920,434704832,663326016,228621184,0,0,2321547264,1
8170,78,98,39,49,22,26,45,51,0,0,223682368,142571968,202678016,41847296,54011904,41847296,223682368,181835072,0,0,1113587712,1
8171,78,99,39,49,22,26,45,51,0,0,616065984,397343296,772524544,321932032,576356864,321932032,772524544,450592512,0,0,2321547264,1
8172,78,100,39,50,22,26,45,51,0,0,226158816,261335744,137046400,115845120,53010432,53010432,261335744,208325312,0,0,1113587712,1
8173,78,101,39,50,22,26,45,51,0,0,492233056,845460032,407472896,709957888,630189312,407472896,845460032,437987136,0,0,2321547264,1
8174,78,102,39,51,22,26,45,51,0,0,190759392,121021344,204392320,56844288,77709312,56844288,204392320,147548032,0,0,1113587712,1
8175,78,103,39,51,22,26,45,51,0,0,448605936,293386720,949955712,434094208,790941440,293386720,949955712,656568992,0,0,2321547264,1
8176,78,104,39,52,22,26,45,51,0,0,183996608,169740416,127464448,115895808,52758528,52758528,183996608,131238080,0,0,1113587712,1
8177,78,105,39,52,22,26,45,51,0,0,361244448,574646016,326670976,701360128,610885632,326670976,701360128,374689152,0,0,2321547264,1
8178,78,106,39,53,22,26,45,51,0,0,178569760,121031872,148016256,81514752,67188736,67188736,178569760,111381024,0,0,1113587712,1
8179,78,107,39,53,22,26,45,51,0,0,358512416,294166736,558380480,576327680,650297344,294166736,650297344,356130608,0,0,2321547264,1
