shell,start_index,start_norm,success,iterations,psi_final,ratio_final,grad_norm,theta_std,theta_min,theta_max,message
16,16,0.48989794855663565,True,7,2.6645352591003757e-15,1.0000000000000027,5.216699191453368e-09,9.6677564417437e-10,-4.440959143935305e-09,4.2954958992078574e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,17,2.449489742783178,True,11,0.0,1.0,5.1303687808287e-09,9.507765353287934e-10,-1.5974692892027023e-09,3.778299890551407e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,18,2.449489742783178,True,13,3.552713678800501e-15,1.0000000000000036,1.151858278920556e-08,2.1346610483821047e-09,-2.150336734367668e-09,7.54710787016291e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,19,2.449489742783178,True,13,3.552713678800501e-15,1.0000000000000036,2.8267117911043563e-08,5.238553726864918e-09,-1.1978286259542027e-08,2.087318706121379e-08,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,20,2.4494897427831783,True,14,3.552713678800501e-15,1.0000000000000036,9.969131284483462e-09,1.8475116067797213e-09,-7.137082229622011e-09,1.512440238343569e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,21,2.4494897427831783,True,13,-8.881784197001252e-16,0.9999999999999991,7.185789851190161e-11,1.3316948522658361e-11,-3.6862524268008224e-11,3.3540212860869676e-11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
16,22,2.449489742783178,True,14,2.6645352591003757e-15,1.0000000000000027,2.8688055591941385e-08,5.316563351742431e-09,-7.732153975295725e-09,1.3477921776750161e-08,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,23,2.449489742783178,True,14,2.6645352591003757e-15,1.0000000000000027,4.0077370711386576e-09,7.427267455067247e-10,-1.044098866386176e-09,2.2941278646560944e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,24,2.4494897427831788,True,12,-8.881784197001252e-16,0.9999999999999991,1.216646568832614e-09,2.25472882587779e-10,-9.403001915723665e-10,1.5512181446309867e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,25,2.4494897427831783,True,13,2.6645352591003757e-15,1.0000000000000027,1.300422926061352e-10,2.409983935038525e-11,-3.628424484500537e-11,3.120773506151523e-11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
16,26,2.449489742783178,False,11,0.0,1.0,6.047637851640179e-08,1.1207678035503682e-08,-1.6929968570925746e-08,3.623423257698132e-08,ABNORMAL: 
16,27,2.4494897427831783,True,13,2.6645352591003757e-15,1.0000000000000027,1.738647861912124e-08,3.2221185070195266e-09,-4.474893990615663e-09,1.2722899911356203e-08,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,28,2.449489742783178,True,13,-8.881784197001252e-16,0.9999999999999991,4.071953075847586e-10,7.546267403799623e-11,-1.0803351189215943e-10,1.2720465796352994e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,29,2.449489742783178,True,13,8.881784197001252e-16,1.0000000000000009,2.700704459279227e-08,5.005033042279759e-09,-7.619336801760216e-09,8.48322600351121e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,30,2.449489742783178,True,12,3.552713678800501e-15,1.0000000000000036,5.008913969971924e-09,9.282681859609834e-10,-1.771803453077805e-09,1.7906592690760537e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,31,2.4494897427831783,True,12,2.6645352591003757e-15,1.0000000000000027,1.1760277954737294e-08,2.179452834960453e-09,-4.389839335107604e-09,2.297229790235192e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,32,2.449489742783178,True,12,4.440892098500626e-15,1.0000000000000044,1.7234313041112735e-09,3.193919342311219e-10,-8.719776075610088e-10,3.4183242475485075e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,33,4.898979485566357,True,20,-1.7763568394002505e-15,0.9999999999999982,1.5421743817158014e-09,2.85800661775979e-10,-4.0559287882756087e-10,9.80494497594046e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,34,4.898979485566356,True,19,3.552713678800501e-15,1.0000000000000036,7.729320969831144e-11,1.4324280799877015e-11,-3.141026125267438e-11,2.9178690887855606e-11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
16,35,4.898979485566357,True,19,3.552713678800501e-15,1.0000000000000036,3.753517008580171e-09,6.956139196280984e-10,-1.1159254545730201e-09,2.2050866299968348e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,36,4.898979485566356,True,18,1.7763568394002505e-15,1.0000000000000018,6.589625169682712e-08,1.2212106698127306e-08,-2.6700715730280454e-08,2.6100836705482824e-08,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,37,4.898979485566356,True,19,8.881784197001252e-16,1.0000000000000009,2.9678523530283613e-09,5.500120072739398e-10,-7.929269559759605e-10,1.4879077849456038e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,38,4.898979485566357,True,19,1.7763568394002505e-15,1.0000000000000018,1.8333968790176598e-09,3.3977096572753783e-10,-1.2871374467645868e-09,5.097683935671437e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,39,4.898979485566357,True,18,4.440892098500626e-15,1.0000000000000044,2.2800465633378857e-09,4.225456910260349e-10,-1.4466211136468552e-09,5.491648193323823e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,40,4.898979485566357,True,17,3.552713678800501e-15,1.0000000000000036,1.9259216226773696e-08,3.5691804090125306e-09,-1.0236008430756407e-08,6.737329015275086e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,41,4.898979485566356,True,19,8.881784197001252e-16,1.0000000000000009,4.453359234870374e-09,8.253109535113559e-10,-3.1832804892888696e-09,9.743110413997451e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,42,4.898979485566357,True,18,1.7763568394002505e-15,1.0000000000000018,2.4848764105452574e-10,4.605057850729989e-11,-9.149524295133187e-11,1.1315733382836884e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,43,4.898979485566356,True,18,-8.881784197001252e-16,0.9999999999999991,2.4556356756513314e-09,4.5508638452089627e-10,-1.0193676063028073e-09,1.3282525487015355e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,44,4.898979485566356,True,18,0.0,1.0,9.087820476182245e-10,1.684184119487942e-10,-4.411607748958712e-10,2.797762784947927e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,45,4.898979485566355,True,18,4.440892098500626e-15,1.0000000000000044,7.67740531360736e-09,1.422801571249379e-09,-2.5902259559591465e-09,4.2153321869311444e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,46,4.898979485566356,True,18,2.6645352591003757e-15,1.0000000000000027,4.525552288217483e-10,8.386893660460091e-11,-2.448182550250567e-10,1.6179198252785924e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,47,4.898979485566357,True,19,8.881784197001252e-16,1.0000000000000009,1.1530782028980039e-08,2.1369218690569355e-09,-5.788575851382245e-09,2.283602903212682e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,48,4.898979485566357,True,18,2.6645352591003757e-15,1.0000000000000027,4.0373036625697936e-08,7.482061737840102e-09,-1.1115644137398932e-08,2.6881690459940776e-08,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,49,9.797958971132713,True,27,3.552713678800501e-15,1.0000000000000036,1.9855595058067066e-08,3.6797031235753962e-09,-1.0681673164675612e-08,5.965426921784571e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,50,9.797958971132715,True,64,-3.3882809125303766,0.03376667490118369,7.391132889149797e-08,39.268545838116204,-131.97037195300126,17.39603760703684,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,51,9.797958971132712,True,25,-8.881784197001252e-16,0.9999999999999991,9.044918955152512e-09,1.6762335993348626e-09,-4.99874715880367e-09,3.6638471571250164e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,52,9.797958971132712,True,28,8.881784197001252e-16,1.0000000000000009,1.2280390980281157e-10,2.2758394779950895e-11,-4.033835434277812e-11,4.573143175482269e-11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
16,53,9.797958971132712,True,64,-3.3882809125303766,0.03376667490118369,6.192394852055023e-08,35.45371189412527,-118.45690881138233,16.570738016625747,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,54,9.797958971132713,True,24,3.552713678800501e-15,1.0000000000000036,6.325058285877563e-09,1.1721803554282891e-09,-1.2472813835646106e-09,2.250178557933629e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,55,9.797958971132712,True,36,1.7763568394002505e-15,1.0000000000000018,7.21782161623947e-09,1.3376300887162104e-09,-3.81193423558834e-09,1.5883257673089573e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,56,9.797958971132713,True,27,0.0,1.0,3.0395718570019067e-09,5.633032436185842e-10,-1.1104360928448974e-09,1.6946194834659358e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,57,9.797958971132712,True,32,0.0,1.0,5.316291780986311e-09,9.852324491212197e-10,-1.9005929363778805e-09,1.4262001648291398e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,58,9.797958971132713,True,68,-3.388280912532082,0.03376667490112611,4.644982186121715e-07,360.3913124492212,-1114.9101084214299,153.46742242203354,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,59,9.797958971132713,True,29,2.6645352591003757e-15,1.0000000000000027,9.08056344802897e-09,1.6828393428017975e-09,-5.939900851401756e-09,2.8625559741751227e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,60,9.797958971132712,True,28,2.6645352591003757e-15,1.0000000000000027,1.8238148425861197e-10,3.379948588165132e-11,-9.130297589975992e-11,5.880792965197886e-11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,61,9.797958971132712,True,30,3.552713678800501e-15,1.0000000000000036,1.4704362392573599e-08,2.7250599819241507e-09,-3.990455918242834e-09,7.015529141036676e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,62,9.797958971132713,True,68,-3.388280912531627,0.033766674901141464,8.158166476986277e-07,300.0807790103132,-1055.6114120797697,133.80630675717265,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,63,9.79795897113271,True,41,1.7763568394002505e-15,1.0000000000000018,9.554221681977162e-11,1.7706154264782e-11,-3.065142405551156e-11,5.14300281044927e-11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
16,64,9.797958971132713,True,24,4.440892098500626e-15,1.0000000000000044,1.9139324722892898e-08,3.5469615831472935e-09,-1.2840147961379134e-08,6.977641202092266e-09,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,65,19.59591794226543,True,72,-3.388280912530348,0.033766674901184644,7.048965050675287e-08,25.71851673250243,-92.23921414441024,11.88353530641095,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,66,19.595917942265427,True,70,-3.388280912530405,0.03376667490118273,2.9842539399784565e-07,29.999324206683916,-137.1058770157194,11.790219329850041,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,67,19.595917942265423,True,71,-3.3882809125303766,0.03376667490118369,2.2736293734660835e-07,33.87201467807217,-158.24204554818945,12.006495685895318,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,68,19.595917942265427,True,65,-3.3882809125303197,0.03376667490118561,2.3611606062321402e-08,24.71346169972213,-106.27410571416277,11.449062727998697,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,69,19.595917942265423,True,67,-3.388280912530462,0.03376667490118081,1.5127441501230652e-07,24.05321477108949,-83.99127581040608,11.357478548020408,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,70,19.595917942265423,True,71,-3.3882809125305187,0.03376667490117889,2.5453458986415817e-07,28.584124639530362,-125.02917282723133,12.012723806211804,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,71,19.595917942265427,True,72,-3.3882809125304334,0.03376667490118177,2.02196753286348e-07,25.091315793310855,-79.92245207816909,12.442142196434482,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,72,19.595917942265427,True,68,-3.388280912530348,0.033766674901184644,7.127018059742911e-08,34.032648450810626,-158.8809937832136,12.121419526675096,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,73,19.595917942265423,True,68,-3.388280912530405,0.03376667490118273,1.98093475870646e-07,26.415166463886578,-81.30144580368031,13.55096605232554,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,74,19.595917942265423,True,70,-3.388280912530348,0.033766674901184644,1.019825804885584e-07,25.41355931994519,-80.11272204316307,12.56060103816971,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,75,19.59591794226543,True,69,-3.388280912530348,0.033766674901184644,9.163431083314237e-08,28.062303314021708,-111.41860846752613,12.617704553022035,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,76,19.595917942265423,True,73,-3.388280912530405,0.03376667490118273,1.3446371633977388e-07,30.217990316439224,-137.80009011949076,11.808806289174186,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,77,19.59591794226543,True,70,-3.3882809125303766,0.03376667490118369,1.5134497385060144e-07,28.84887889089835,-132.93051876683924,11.129428282921754,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,78,19.595917942265427,True,67,-3.3882809125304334,0.03376667490118177,3.829923784837424e-07,22.887402294937118,-95.6106940540432,10.98383122175111,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,79,19.595917942265423,True,69,-3.388280912530348,0.033766674901184644,9.11672136943278e-08,27.43115486605789,-112.03778012235142,12.484943435116195,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,80,19.595917942265423,True,68,-3.388280912530405,0.03376667490118273,1.164278060245573e-07,30.44605902819975,-139.86363044863398,11.80430731739553,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,81,39.19183588453085,True,76,-3.3882809125303766,0.03376667490118369,1.6626542800505113e-07,29.232105278984324,-129.90055686696667,12.611340469670647,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,82,39.19183588453084,True,82,-3.3882809125303766,0.03376667490118369,2.0776791243692332e-07,24.121770962836816,-87.40702280288862,13.211972653626136,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,83,39.19183588453085,True,75,-3.3882809125303766,0.03376667490118369,1.0779938916633856e-07,23.880389322793803,-97.45150139775342,11.941529553103438,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,84,39.191835884530846,True,74,-3.388280912530405,0.03376667490118273,1.5173659416007778e-07,16.831654820276114,-51.5432747446546,9.751597675106122,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,85,39.19183588453085,True,77,-3.3882809125303766,0.03376667490118369,1.2918772906210763e-07,23.491740137905733,-104.91799862213784,10.148309705232087,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,86,39.191835884530846,True,80,-3.388280912530348,0.033766674901184644,6.44676515318272e-08,19.652889908632424,-72.28848499499485,11.221114526614345,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,87,39.191835884530846,True,75,-3.3882809125308597,0.03376667490116737,1.1354483961284055e-06,24.180425010293035,-108.68149523576636,10.297597990566008,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,88,39.19183588453085,True,73,-3.388280912530405,0.03376667490118273,2.4914039116302394e-07,30.838259926641264,-140.6119017064862,12.328940977269548,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,89,39.191835884530846,True,76,-3.3882809125303766,0.03376667490118369,1.1291669235549314e-07,28.33889564625472,-129.14595674874576,11.445699677514144,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,90,39.191835884530846,True,76,-3.3882809125303766,0.03376667490118369,3.3383611960065095e-07,33.46803933171223,-151.25530556554386,13.800178799674365,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,91,39.19183588453085,True,80,-3.3882809125303766,0.03376667490118369,6.108322041930399e-08,30.43839839178836,-135.00330364620032,13.1117254214846,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,92,39.191835884530846,True,77,-3.388280912530348,0.033766674901184644,3.214789378771128e-08,25.74388835746235,-116.3028011726717,10.82278900507099,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,93,39.191835884530846,True,72,-3.3882809125304334,0.03376667490118177,2.0798972882897327e-07,28.128485754749214,-124.87581177627473,12.251722538123863,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,94,39.19183588453085,True,75,-3.388280912530405,0.03376667490118273,3.164317746254136e-07,26.936276886729324,-121.88397136676913,11.203987750946967,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,95,39.19183588453086,True,74,-3.388280912530348,0.033766674901184644,6.92145636081466e-08,25.989006939452274,-97.38890135803629,13.01833178553266,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,96,39.191835884530846,True,76,-3.388280912530348,0.033766674901184644,2.1933582318325642e-07,26.121668241112065,-115.56381623565909,11.652773976581866,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,97,5.873670062235365,True,8,3.552713678800501e-15,1.0000000000000036,1.0886810032360768e-13,2.0020657881497975e-14,-9.601342673862386e-14,4.768458259777779e-15,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
16,98,8.12403840463596,True,2,-1.5921053396238278,0.20349673069205837,8.024790421252745e-13,8.037234164670082,-26.656490076436167,2.4233172796760436,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
16,99,9.72111104761179,True,7,1.7763568394002505e-15,1.0000000000000018,3.101239596506666e-10,5.747300093549122e-11,-1.5206375490949108e-10,2.171909422837055e-11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,100,10.954451150103322,True,4,8.881784197001252e-16,1.0000000000000009,1.498419387618193e-09,2.776918987789527e-10,-6.209391961140212e-10,1.2419868786054594e-10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,101,12.727922061357855,True,7,8.881784197001252e-16,1.0000000000000009,4.3469148053675064e-11,8.055865054375582e-12,-4.651488362282268e-12,1.3953113936708807e-11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
16,102,13.856406460551018,True,9,8.881784197001252e-16,1.0000000000000009,4.086944621463164e-08,7.574058054854622e-09,-7.216171386547718e-09,1.0463353139926967e-08,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
16,103,14.696938456699069,True,49,-3.388280912530348,0.033766674901184644,7.971294069827058e-08,7.669345668049354,-10.846092658281119,5.4230463470284676,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
