shell,direction,t,F,ratio,max_schur_excess,max_pair_i,max_pair_j,near_barrier,below_barrier,schur_violation,danger_schur_violation
16,prefix_4,0.6000000000000001,-0.23534411620086448,0.7902988481941814,-0.0,0,1,False,True,False,False
16,prefix_4,0.7000000000000001,-0.3287582213887301,0.7198170320720186,0.0,0,1,False,True,False,False
16,prefix_4,0.8,-0.44030049373964353,0.6438429212447045,-0.0,0,1,False,True,False,False
16,prefix_4,0.9,-0.5708575194302021,0.565040697514775,0.0,0,1,False,True,False,False
16,prefix_4,1.0,-0.7212374048028733,0.48615031887736154,-0.0,0,1,False,True,False,False
16,prefix_4,1.25,-1.1883295474678652,0.3047298759353157,0.0,0,1,False,True,False,False
16,prefix_4,1.5,-1.7914441079882168,0.1667192351619036,0.0,0,1,False,True,False,False
16,prefix_4,1.75,-2.533377264213608,0.07939044450835574,0.0,0,1,False,True,False,False
16,prefix_4,2.0,-3.4114534472680473,0.032993211616481284,0.0,0,1,False,True,False,False
16,prefix_4,2.25,-4.417998123256987,0.01205834746420958,-0.0,0,1,False,True,False,False
16,prefix_4,2.5,-5.541451168999497,0.00392083291670267,0.0,0,1,False,True,False,False
16,prefix_4,2.75,-6.767822130194084,0.0011501969042299813,0.0,0,1,False,True,False,False
16,prefix_4,3.0,-8.08215553649245,0.0003090042471025773,0.0,0,1,False,True,False,False
16,prefix_4,3.25,-9.4697543907434,7.71503539967751e-05,-0.0,0,1,False,True,False,False
16,prefix_4,3.5,-10.91703963794042,1.8146376883203654e-05,0.0,0,1,False,True,False,False
16,prefix_4,3.75,-12.41203996068182,4.069298383641587e-06,0.0,0,1,False,True,False,False
16,prefix_4,4.0,-13.944577699650303,8.789149517327267e-07,0.0,0,1,False,True,False,False
16,prefix_4,4.25,-15.506242248803446,1.8438456212883635e-07,-0.0,0,1,False,True,False,False
16,prefix_4,4.5,-17.090236978375223,3.782721656821384e-08,0.0,0,1,False,True,False,False
16,prefix_4,4.75,-18.691166339129133,7.630088909252572e-09,0.0,0,1,False,True,False,False
16,prefix_4,5.0,-20.304807983106667,1.5196162772953586e-09,0.0,0,1,False,True,False,False
16,prefix_4,5.25,-21.927896329099877,2.99802758520511e-10,-0.0,0,1,False,True,False,False
16,prefix_4,5.5,-23.55793072997722,5.873820611841599e-11,0.0,0,1,False,True,False,False
16,prefix_4,5.75,-25.193012873037993,1.145021197455613e-11,-0.0,0,1,False,True,False,False
16,prefix_4,6.0,-26.8317131276973,2.2240013607390563e-12,-0.0,0,1,False,True,False,False
16,prefix_4,6.25,-28.47296307609435,4.308729722981052e-13,-0.0,0,1,False,True,False,False
16,prefix_4,6.5,-30.115970486527925,8.332977334176208e-14,-0.0,0,1,False,True,False,False
16,prefix_4,6.75,-31.76015286196358,1.6096848909808436e-14,0.0,0,1,False,True,False,False
16,prefix_4,7.0,-33.405085996228856,3.10710181268585e-15,0.0,0,1,False,True,False,False
16,prefix_4,7.25,-35.050464448449205,5.994827652078841e-16,0.0,0,1,False,True,False,False
16,prefix_4,7.5,-36.69607136300212,1.1563750147938135e-16,0.0,0,1,False,True,False,False
16,prefix_4,7.75,-38.341755547849694,2.23042250811714e-17,0.0,0,1,False,True,False,False
16,prefix_4,8.0,-39.98741414865807,4.302161303886382e-18,0.0,0,1,False,True,False,False
16,prefix_4,10.0,-53.14752678532732,8.285569991576835e-24,0.0,0,1,False,True,False,False
16,prefix_4,12.0,-66.29907897166966,1.609443915375999e-29,0.0,0,1,False,True,False,False
16,prefix_4,16.0,-92.59273881575305,6.130338673800599e-41,-0.0,0,1,False,True,False,False
16,prefix_4,20.0,-118.88376235915919,2.3411973265764778e-52,0.0,0,1,False,True,False,False
16,prefix_4,24.0,-145.1744833235166,8.943818543192366e-64,0.0,0,1,False,True,False,False
16,prefix_6,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,prefix_6,0.1,-0.005614686694696225,0.9944010461997805,0.0,0,1,False,True,False,False
16,prefix_6,0.2,-0.022882518322703937,0.9773773009533546,0.0,0,1,False,True,False,False
16,prefix_6,0.30000000000000004,-0.05242236269978662,0.9489279904032915,0.0,0,1,False,True,False,False
16,prefix_6,0.4,-0.09482468940653899,0.9095323711521119,0.0,0,1,False,True,False,False
16,prefix_6,0.5,-0.15064396544510839,0.8601538886557474,0.0,0,1,False,True,False,False
16,prefix_6,0.6000000000000001,-0.22039110681884022,0.8022049887588077,-0.0,0,1,False,True,False,False
16,prefix_6,0.7000000000000001,-0.3045261903503329,0.7374727133129502,0.0,0,1,False,True,False,False
16,prefix_6,0.8,-0.40345163921099036,0.6680103315245414,0.0,0,1,False,True,False,False
16,prefix_6,0.9,-0.517506095186552,0.5960050759928356,-0.0,0,1,False,True,False,False
16,prefix_6,1.0,-0.6469591796347132,0.5236356402101123,0.0,0,1,False,True,False,False
16,prefix_6,1.25,-1.0390621491132768,0.35378632523733466,0.0,0,1,False,True,False,False
16,prefix_6,1.5,-1.5293894702083835,0.216667909156535,-0.0,0,1,False,True,False,False
16,prefix_6,1.75,-2.115918505384344,0.12052253809786291,0.0,0,1,False,True,False,False
16,prefix_6,2.0,-2.793904331879328,0.0611818726493508,0.0,0,1,False,True,False,False
16,prefix_6,2.25,-3.556404798154018,0.028541252042427478,-0.0,0,1,False,True,False,False
16,prefix_6,2.5,-4.394960102510953,0.012339372625593871,0.0,0,1,False,True,False,False
16,prefix_6,2.75,-5.300305873561971,0.004990067343781549,0.0,0,1,False,True,False,False
16,prefix_6,3.0,-6.2630175788240505,0.0019054871547368273,-0.0,0,1,False,True,False,False
16,prefix_6,3.25,-7.2740219637268675,0.0006933178792512739,-0.0,0,1,False,True,False,False
16,prefix_6,3.5,-8.324951754222749,0.00024239261892241827,-0.0,0,1,False,True,False,False
16,prefix_6,3.75,-9.408351523559293,8.203607047662418e-05,0.0,0,1,False,True,False,False
16,prefix_6,4.0,-10.5177611240977,2.705168874564142e-05,0.0,0,1,False,True,False,False
16,prefix_6,4.25,-11.647709672366155,8.739044734642249e-06,-0.0,0,1,False,True,False,False
16,prefix_6,4.5,-12.793651557196316,2.778354930050485e-06,-0.0,0,1,False,True,False,False
16,prefix_6,4.75,-13.951870283911479,8.725287048133372e-07,0.0,0,1,False,True,False,False
16,prefix_6,5.0,-15.119369121860107,2.7148223788693647e-07,0.0,0,1,False,True,False,False
16,prefix_6,5.25,-16.29376120193236,8.388985052122737e-08,-0.0,0,1,False,True,False,False
16,prefix_6,5.5,-17.473166650478408,2.5792898096784352e-08,0.0,0,1,False,True,False,False
16,prefix_6,5.75,-18.656120673950173,7.902231302882838e-09,0.0,0,1,False,True,False,False
16,prefix_6,6.0,-19.841494051912402,2.4151750888463897e-09,0.0,0,1,False,True,False,False
16,prefix_6,6.25,-21.02842598023163,7.370053384844213e-10,-0.0,0,1,False,True,False,False
16,prefix_6,6.5,-22.216268360027644,2.2469698380689533e-10,0.0,0,1,False,True,False,False
16,prefix_6,6.75,-23.404540227117536,6.847583359657051e-11,0.0,0,1,False,True,False,False
16,prefix_6,7.0,-24.59289089357629,2.0866191598886702e-11,0.0,0,1,False,True,False,False
16,prefix_6,7.25,-25.781070410812287,6.3595060237648735e-12,-0.0,0,1,False,True,False,False
16,prefix_6,7.5,-26.968906085166214,1.9388888102671735e-12,0.0,0,1,False,True,False,False
16,prefix_6,7.75,-28.15628393427049,5.913999131953895e-13,0.0,0,1,False,True,False,False
16,prefix_6,8.0,-29.343134136757318,1.8048402291582114e-13,-0.0,0,1,False,True,False,False
16,prefix_6,10.0,-38.81812998762354,1.385161297677434e-17,-0.0,0,1,False,True,False,False
16,prefix_6,12.0,-48.267286062665555,1.0908976508451937e-21,0.0,0,1,False,True,False,False
16,prefix_6,16.0,-67.13552364672239,6.972885607897834e-30,0.0,0,1,False,True,False,False
16,prefix_6,20.0,-85.99357410070965,4.502619925667092e-38,0.0,0,1,False,True,False,False
16,prefix_6,24.0,-104.85003954531048,2.9121007630036963e-46,-0.0,0,1,False,True,False,False
16,prefix_8,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,prefix_8,0.1,-0.005572031273953115,0.9944434636994554,0.0,0,1,False,True,False,False
16,prefix_8,0.2,-0.022535480360491356,0.9777165468423866,-0.0,0,1,False,True,False,False
16,prefix_8,0.30000000000000004,-0.05123275927843718,0.95005751009433,-0.0,0,1,False,True,False,False
16,prefix_8,0.4,-0.09196451186748966,0.9121375190278637,0.0,0,1,False,True,False,False
16,prefix_8,0.5,-0.14498540523192904,0.8650349180026139,-0.0,0,1,False,True,False,False
16,prefix_8,0.6000000000000001,-0.21050039903141027,0.8101787318665212,0.0,0,1,False,True,False,False
16,prefix_8,0.7000000000000001,-0.28866161808966506,0.7492657004702515,0.0,0,1,False,True,False,False
16,prefix_8,0.8,-0.379565935778194,0.6841583134158531,0.0,0,1,False,True,False,False
16,prefix_8,0.9,-0.4832533530779388,0.61677354210193,-0.0,0,1,False,True,False,False
16,prefix_8,1.0,-0.5997062321349924,0.5489728830000732,0.0,0,1,False,True,False,False
16,prefix_8,1.25,-0.9460554599223316,0.3882695516095656,0.0,0,1,False,True,False,False
16,prefix_8,1.5,-1.3688886683845256,0.2543895136272205,-0.0,0,1,False,True,False,False
16,prefix_8,1.75,-1.8635853718042243,0.15511548549098916,0.0,0,1,False,True,False,False
16,prefix_8,2.0,-2.4239760772654844,0.08856876019653188,0.0,0,1,False,True,False,False
16,prefix_8,2.25,-3.0428347559922413,0.0476994812698807,-0.0,0,1,False,True,False,False
16,prefix_8,2.5,-3.7123973977166136,0.024418911199549583,0.0,0,1,False,True,False,False
16,prefix_8,2.75,-4.424844211106355,0.01197607689525012,0.0,0,1,False,True,False,False
16,prefix_8,3.0,-5.172700753626047,0.005669236912539188,-0.0,0,1,False,True,False,False
16,prefix_8,3.25,-5.949133709340417,0.0026080989117812643,0.0,0,1,False,True,False,False
16,prefix_8,3.5,-6.748135581305182,0.0011730646669330512,-0.0,0,1,False,True,False,False
16,prefix_8,3.75,-7.564606938147558,0.0005184811228719289,0.0,0,1,False,True,False,False
16,prefix_8,4.0,-8.394354370227127,0.0002261404322059761,0.0,0,1,False,True,False,False
16,prefix_8,4.25,-9.234027084888574,9.765916153802324e-05,0.0,0,1,False,True,False,False
16,prefix_8,4.5,-10.08101564439908,4.1866873831785924e-05,0.0,0,1,False,True,False,False
16,prefix_8,4.75,-10.93333365060316,1.7853095442933877e-05,-0.0,0,1,False,True,False,False
16,prefix_8,5.0,-11.78949846082038,7.583782586454265e-06,-0.0,0,1,False,True,False,False
16,prefix_8,5.25,-12.64842162211104,3.2126268500968245e-06,-0.0,0,1,False,True,False,False
16,prefix_8,5.5,-13.509314746973843,1.3582482404438663e-06,0.0,0,1,False,True,False,False
16,prefix_8,5.75,-14.371612689817926,5.734399064042628e-07,-0.0,0,1,False,True,False,False
16,prefix_8,6.0,-15.234913322495391,2.4185842019834797e-07,0.0,0,1,False,True,False,False
16,prefix_8,6.25,-16.098931813939316,1.0193486419800144e-07,-0.0,0,1,False,True,False,False
16,prefix_8,6.5,-16.963466795473586,4.293979599349746e-08,-0.0,0,1,False,True,False,False
16,prefix_8,6.75,-17.82837581953041,1.8081512680408007e-08,0.0,0,1,False,True,False,False
16,prefix_8,7.0,-18.693557832196337,7.611863406292264e-09,0.0,0,1,False,True,False,False
16,prefix_8,7.25,-19.55894079802264,3.203759740144068e-09,-0.0,0,1,False,True,False,False
16,prefix_8,7.5,-20.42447303237046,1.3482302473933623e-09,-0.0,0,1,False,True,False,False
16,prefix_8,7.75,-21.29011716055891,5.673089015951935e-10,0.0,0,1,False,True,False,False
16,prefix_8,8.0,-22.15584591708792,2.386922818786395e-10,-0.0,0,1,False,True,False,False
16,prefix_8,10.0,-29.08310971821851,2.34080875325155e-13,-0.0,0,1,False,True,False,False
16,prefix_8,12.0,-36.01115826112974,2.293784851397328e-16,0.0,0,1,False,True,False,False
16,prefix_8,16.0,-49.8675329525964,2.2019406678479606e-22,0.0,0,1,False,True,False,False
16,prefix_8,20.0,-63.72393842119376,2.113708912077343e-28,-0.0,0,1,False,True,False,False
16,prefix_8,24.0,-77.58034485069793,2.0290106527972855e-34,0.0,0,1,False,True,False,False
16,prefix_12,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,prefix_12,0.1,-0.005505423290689038,0.994509703779077,-0.0,0,1,False,True,False,False
16,prefix_12,0.2,-0.021999852553146404,0.9782403792896655,0.0,0,1,False,True,False,False
16,prefix_12,0.30000000000000004,-0.04941803786452503,0.9517831651203315,-0.0,0,1,False,True,False,False
16,prefix_12,0.4,-0.08765212785743781,0.9160794998384256,-0.0,0,1,False,True,False,False
16,prefix_12,0.5,-0.13655299039364532,0.8723600923301218,0.0,0,1,False,True,False,False
16,prefix_12,0.6000000000000001,-0.1959320087199563,0.8220681262422819,-0.0,0,1,False,True,False,False
16,prefix_12,0.7000000000000001,-0.2655633034315992,0.7667739019299888,0.0,0,1,False,True,False,False
16,prefix_12,0.8,-0.34518632057295573,0.7080884097380603,-0.0,0,1,False,True,False,False
16,prefix_12,0.9,-0.43450871894892007,0.6475827340677488,-0.0,0,1,False,True,False,False
16,prefix_12,1.0,-0.533209485406311,0.5867188789274799,0.0,0,1,False,True,False,False
16,prefix_12,1.25,-0.8186649929005965,0.4410200265446059,0.0,0,1,False,True,False,False
16,prefix_12,1.5,-1.1545631657471889,0.31519519489181225,0.0,0,1,False,True,False,False
16,prefix_12,1.75,-1.5344174830297588,0.2155812343281436,0.0,0,1,False,True,False,False
16,prefix_12,2.0,-1.951496061099852,0.14206138002195393,-0.0,0,1,False,True,False,False
16,prefix_12,2.25,-2.3990702487706894,0.09080233764015204,-0.0,0,1,False,True,False,False
16,prefix_12,2.5,-2.87061172706949,0.05666425291813699,-0.0,0,1,False,True,False,False
16,prefix_12,2.75,-3.3599434011275866,0.0347372249768649,0.0,0,1,False,True,False,False
16,prefix_12,3.0,-3.861355644024367,0.02103945816571395,0.0,0,1,False,True,False,False
16,prefix_12,3.25,-4.369700361842831,0.012655031930405057,0.0,0,1,False,True,False,False
16,prefix_12,3.5,-4.8804714190278995,0.007593433494641736,0.0,0,1,False,True,False,False
16,prefix_12,3.75,-5.389872850787943,0.004562553423928257,-0.0,0,1,False,True,False,False
16,prefix_12,4.0,-5.894868714461144,0.0027535378190331524,-0.0,0,1,False,True,False,False
16,prefix_12,4.25,-6.39320363077583,0.001672888291164963,0.0,0,1,False,True,False,False
16,prefix_12,4.5,-6.8833835437452615,0.0010246711534751896,-0.0,0,1,False,True,False,False
16,prefix_12,4.75,-7.364612308663564,0.0006332708725292662,-0.0,0,1,False,True,False,False
16,prefix_12,5.0,-7.836689006253898,0.0003949746366039966,0.0,0,1,False,True,False,False
16,prefix_12,5.25,-8.2998793802746,0.0002485468049473181,-0.0,0,1,False,True,False,False
16,prefix_12,5.5,-8.754779107058983,0.0001577058282165501,-0.0,0,1,False,True,False,False
16,prefix_12,5.75,-9.202185646895263,0.00010081880654169641,0.0,0,1,False,True,False,False
16,prefix_12,6.0,-9.642990540493479,6.487874183741623e-05,0.0,0,1,False,True,False,False
16,prefix_12,6.25,-10.07809770927491,4.198921706147642e-05,0.0,0,1,False,True,False,False
16,prefix_12,6.5,-10.50836780515693,2.7306991076825126e-05,0.0,0,1,False,True,False,False
16,prefix_12,6.75,-10.934585063957346,1.7830767814343142e-05,-0.0,0,1,False,True,False,False
16,prefix_12,7.0,-11.357441530697002,1.1682231675622664e-05,-0.0,0,1,False,True,False,False
16,prefix_12,7.25,-11.777533433559345,7.675067777699824e-06,-0.0,0,1,False,True,False,False
16,prefix_12,7.5,-12.195365231979327,5.053824715253462e-06,0.0,0,1,False,True,False,False
16,prefix_12,7.75,-12.611357921025892,3.333932829277666e-06,-0.0,0,1,False,True,False,False
16,prefix_12,8.0,-13.025859208212044,2.20262834544955e-06,-0.0,0,1,False,True,False,False
16,prefix_12,10.0,-16.313304379664448,8.226629267657335e-08,0.0,0,1,False,True,False,False
16,prefix_12,12.0,-19.583215118974312,3.1269269525584423e-09,0.0,0,1,False,True,False,False
16,prefix_12,16.0,-26.116068512226796,4.549205506234911e-12,0.0,0,1,False,True,False,False
16,prefix_12,20.0,-32.6480739853296,6.624019822337231e-15,-0.0,0,1,False,True,False,False
16,prefix_12,24.0,-39.18004787936852,9.645425818466408e-18,-0.0,0,1,False,True,False,False
16,prefix_16,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,prefix_16,0.1,-0.005439754479342085,0.9945750141936024,-0.0,0,1,False,True,False,False
16,prefix_16,0.2,-0.02147918481028377,0.9787498501209315,-0.0,0,1,False,True,False,False
16,prefix_16,0.30000000000000004,-0.04767849221489673,0.9534402762769869,-0.0,0,1,False,True,False,False
16,prefix_16,0.4,-0.08357488083094378,0.9198222070412029,0.0,0,1,False,True,False,False
16,prefix_16,0.5,-0.128687016218195,0.879249113197558,0.0,0,1,False,True,False,False
16,prefix_16,0.6000000000000001,-0.18251912597003717,0.8331687086161849,-0.0,0,1,False,True,False,False
16,prefix_16,0.7000000000000001,-0.24456463210701784,0.7830453768572213,0.0,0,1,False,True,False,False
16,prefix_16,0.8,-0.31430922113973914,0.7302931711546162,-0.0,0,1,False,True,False,False
16,prefix_16,0.9,-0.39123327510129524,0.6762223917918259,0.0,0,1,False,True,False,False
16,prefix_16,1.0,-0.4748136049753553,0.6220009835492263,-0.0,0,1,False,True,False,False
16,prefix_16,1.25,-0.7094294455936874,0.49192478726242655,-0.0,0,1,False,True,False,False
16,prefix_16,1.5,-0.9740598665115368,0.37754713146949836,0.0,0,1,False,True,False,False
16,prefix_16,1.75,-1.2601936776966065,0.2835990943610215,-0.0,0,1,False,True,False,False
16,prefix_16,2.0,-1.5588597945513287,0.2103758061416805,0.0,0,1,False,True,False,False
16,prefix_16,2.25,-1.8603392047044576,0.155619834434242,0.0,0,1,False,True,False,False
16,prefix_16,2.5,-2.15403238002881,0.11601539513175242,-0.0,0,1,False,True,False,False
16,prefix_16,2.75,-2.4287895541582936,0.08814346092118443,0.0,0,1,False,True,False,False
16,prefix_16,3.0,-2.6739962998696676,0.06897602490776857,0.0,0,1,False,True,False,False
16,prefix_16,3.25,-2.881372385536701,0.05605777713662608,-0.0,0,1,False,True,False,False
16,prefix_16,3.5,-3.0468034682258773,0.04751055090812752,-0.0,0,1,False,True,False,False
16,prefix_16,3.75,-3.1711335288186655,0.04195601258949186,0.0,0,1,False,True,False,False
16,prefix_16,4.0,-3.259346993511021,0.03841347407708277,0.0,0,1,False,True,False,False
16,prefix_16,4.25,-3.3186482163893993,0.03620173560575405,0.0,0,1,False,True,False,False
16,prefix_16,4.5,-3.3565101105486344,0.03485669293086519,0.0,0,1,False,True,False,False
16,prefix_16,4.75,-3.3794190075255157,0.03406724179708609,-0.0,0,1,False,True,False,False
16,prefix_16,5.0,-3.392402143314416,0.03362780100335678,0.0,0,1,False,True,False,False
16,prefix_16,5.25,-3.3990699103274222,0.03340432453358658,0.0,0,1,False,True,False,False
16,prefix_16,5.5,-3.4018804755687855,0.03331057131162992,0.0,0,1,False,True,False,False
16,prefix_16,5.75,-3.402442642217733,0.033291850481987205,0.0007933821066872717,15,17,False,True,True,False
16,prefix_16,6.0,-3.4017759008692137,0.03331405493676375,0.004712987576172787,9,17,False,True,True,False
16,prefix_16,6.25,-3.400506974534971,0.03335635485043477,0.006703006265124582,15,17,False,True,True,False
16,prefix_16,6.5,-3.3990083101847723,0.03340638230812192,0.007473732212595414,4,21,False,True,True,False
16,prefix_16,6.75,-3.397491583659228,0.033457089098737555,0.007504180772731038,10,17,False,True,True,False
16,prefix_16,7.0,-3.3960690714588395,0.03350471608312191,0.007110590720534093,15,18,False,True,True,False
16,prefix_16,7.25,-3.394793109509756,0.03354749411172337,0.0064971988648733475,9,16,False,True,True,False
16,prefix_16,7.5,-3.393681031930946,0.033584822279812646,0.005792520447344812,14,17,False,True,True,False
16,prefix_16,7.75,-3.392730673274947,0.03361675507777849,0.005074667151095671,12,16,False,True,True,False
16,prefix_16,8.0,-3.3919298263985596,0.03364368773410421,0.004388722877052553,15,16,False,True,True,False
16,prefix_16,10.0,-3.3889658281351203,0.03374355549694772,0.0010984469474324397,13,16,False,True,True,False
16,prefix_16,12.0,-3.3884033185130846,0.03376254191111614,0.00023800003830687076,4,16,False,True,True,False
16,prefix_16,16.0,-3.388284751987591,0.033766545255729016,9.974529863914116e-06,6,16,False,True,True,False
16,prefix_16,20.0,-3.388281032717458,0.03376667084286582,3.9031832573253133e-07,4,16,False,True,True,False
16,prefix_16,24.0,-3.3882809162923166,0.03376667477415548,1.4660940064622367e-08,0,16,False,True,True,False
16,prefix_20,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,prefix_20,0.1,-0.005341075826913233,0.9946731623582271,0.0,0,1,False,True,False,False
16,prefix_20,0.2,-0.02071055627227114,0.9795024343791275,-0.0,0,1,False,True,False,False
16,prefix_20,0.30000000000000004,-0.045155247331263304,0.9558490772953532,0.0,0,1,False,True,False,False
16,prefix_20,0.4,-0.07776273619709517,0.9251839131580174,0.0,0,1,False,True,False,False
16,prefix_20,0.5,-0.11766547565497376,0.8889933928105399,0.0,0,1,False,True,False,False
16,prefix_20,0.6000000000000001,-0.16404357613884635,0.8487050377858344,-0.0,0,1,False,True,False,False
16,prefix_20,0.7000000000000001,-0.2161264630812747,0.8056334125472678,0.0,0,1,False,True,False,False
16,prefix_20,0.8,-0.27319356188753297,0.7609454833290822,-0.0,0,1,False,True,False,False
16,prefix_20,0.9,-0.3345741698195477,0.7156427637647707,0.0,0,1,False,True,False,False
16,prefix_20,1.0,-0.3996466653886719,0.6705569351566689,0.0,0,1,False,True,False,False
16,prefix_20,1.25,-0.5748268254695645,0.562802323396468,-0.0,0,1,False,True,False,False
16,prefix_20,1.5,-0.7618707802421687,0.4667923437620962,0.0,0,1,False,True,False,False
16,prefix_20,1.75,-0.9546144960732095,0.38496051974355217,-0.0,0,1,False,True,False,False
16,prefix_20,2.0,-1.1482505794415667,0.3171911850646622,0.0,0,1,False,True,False,False
16,prefix_20,2.25,-1.3391037756218305,0.26208044624284327,0.0,0,1,False,True,False,False
16,prefix_20,2.5,-1.5244272392770144,0.21774573736173705,0.0,0,1,False,True,False,False
16,prefix_20,2.75,-1.7022261335943192,0.18227729844670648,-0.0,0,1,False,True,False,False
16,prefix_20,3.0,-1.8711093977707591,0.1539527721781107,-0.0,0,1,False,True,False,False
16,prefix_20,3.25,-2.030167517788379,0.13131352195513424,-0.0,0,1,False,True,False,False
16,prefix_20,3.5,-2.1788728449089776,0.1131690178126183,-0.0,0,1,False,True,False,False
16,prefix_20,3.75,-2.316998712620671,0.09856897593045327,-0.0,0,1,False,True,False,False
16,prefix_20,4.0,-2.444553835757495,0.08676483763526081,-0.0,0,1,False,True,False,False
16,prefix_20,4.25,-2.561728947497701,0.07717120008115291,-0.0,0,1,False,True,False,False
16,prefix_20,4.5,-2.6688531745843465,0.06933169107939419,0.0,0,1,False,True,False,False
16,prefix_20,4.75,-2.7663581775161967,0.06289062468384558,-0.0,0,1,False,True,False,False
16,prefix_20,5.0,-2.854748544771593,0.057570295652808245,0.0,0,1,False,True,False,False
16,prefix_20,5.25,-2.9345773090611624,0.053153181927062185,-0.0,0,1,False,True,False,False
16,prefix_20,5.5,-3.006425745803134,0.049468174983425935,-0.0,0,1,False,True,False,False
16,prefix_20,5.75,-3.0708868259030746,0.04638000562365311,0.0,0,1,False,True,False,False
16,prefix_20,6.0,-3.1285518387336966,0.043781153537366745,0.0,0,1,False,True,False,False
16,prefix_20,6.25,-3.1799997920223193,0.04158566377006217,-0.0,0,1,False,True,False,False
16,prefix_20,6.5,-3.225789248648007,0.03972441675831001,0.0,0,1,False,True,False,False
16,prefix_20,6.75,-3.266452290152553,0.0381415023129767,0.0,0,1,False,True,False,False
16,prefix_20,7.0,-3.3024903144236015,0.03679143099113509,0.0,0,1,False,True,False,False
16,prefix_20,7.25,-3.334371388652717,0.035636980982459286,0.0,0,1,False,True,False,False
16,prefix_20,7.5,-3.3625288933137734,0.03464752815829605,0.0,0,1,False,True,False,False
16,prefix_20,7.75,-3.3873612109271862,0.03379774445139226,0.0,0,1,False,True,False,False
16,prefix_20,8.0,-3.4092322352262725,0.03306657798638831,0.0,0,1,False,True,False,False
16,prefix_20,10.0,-3.5110859842018876,0.029864464483420245,-0.0,0,1,False,True,False,False
16,prefix_20,12.0,-3.546165283062404,0.028835001985357787,-0.0,0,1,False,True,False,False
16,prefix_20,16.0,-3.5619912931433255,0.02838225102362203,-0.0,0,1,False,True,False,False
16,prefix_20,20.0,-3.563767677006382,0.028331878005061272,-0.0,0,1,False,True,False,False
16,prefix_20,24.0,-3.563966392275674,0.028326248587638075,0.0,0,1,False,True,False,False
16,prefix_23,0.0,0.0,1.0,-0.0,0,1,True,False,False,False
16,prefix_23,0.1,-0.00509544535234685,0.994917514408062,-0.0,0,1,False,True,False,False
16,prefix_23,0.2,-0.018867804268910326,0.9813090785397093,-0.0,0,1,False,True,False,False
16,prefix_23,0.30000000000000004,-0.03932273195822855,0.961440371537302,0.0,0,1,False,True,False,False
16,prefix_23,0.4,-0.0647952925531694,0.9372593077006504,0.0,0,1,False,True,False,False
16,prefix_23,0.5,-0.09390411858529202,0.9103700456241551,0.0,0,1,False,True,False,False
16,prefix_23,0.6000000000000001,-0.12551027700738882,0.8820466995800044,-0.0,0,1,False,True,False,False
16,prefix_23,0.7000000000000001,-0.15868104082436307,0.8532684733789966,-0.0,0,1,False,True,False,False
16,prefix_23,0.8,-0.19265840057983663,0.8247636648133555,0.0,0,1,False,True,False,False
16,prefix_23,0.9,-0.22683194441682986,0.7970547205311672,0.0,0,1,False,True,False,False
16,prefix_23,1.0,-0.2607156392789145,0.7704999883986218,-0.0,0,1,False,True,False,False
16,prefix_23,1.25,-0.3418656535149056,0.7104436439044897,0.0,0,1,False,True,False,False
16,prefix_23,1.5,-0.4152171103715885,0.6601969295433393,-0.0,0,1,False,True,False,False
16,prefix_23,1.75,-0.4791573854728668,0.6193050074108063,-0.0,0,1,False,True,False,False
16,prefix_23,2.0,-0.5334430874968179,0.586581836178182,0.0,0,1,False,True,False,False
16,prefix_23,2.25,-0.5786206311737869,0.5606712058107339,0.0,0,1,False,True,False,False
16,prefix_23,2.5,-0.6156410562403494,0.540294425154883,0.0,0,1,False,True,False,False
16,prefix_23,2.75,-0.6456117413233979,0.5243416825002936,-0.0,0,1,False,True,False,False
16,prefix_23,3.0,-0.6696447828845606,0.5118903777188015,-0.0,0,1,False,True,False,False
16,prefix_23,3.25,-0.6887722015669455,0.5021922815926887,-0.0,0,1,False,True,False,False
16,prefix_23,3.5,-0.7039055309919418,0.49464965682231876,0.0,0,1,False,True,False,False
16,prefix_23,3.75,-0.7158232696360551,0.48878954051958384,0.0,0,1,False,True,False,False
16,prefix_23,4.0,-0.7251745383696617,0.48424004311142593,0.0,0,1,False,True,False,False
16,prefix_23,4.25,-0.732491132232771,0.48070998513173563,-0.0,0,1,False,True,False,False
16,prefix_23,4.5,-0.7382030289892834,0.4779720461830806,0.0,0,1,False,True,False,False
16,prefix_23,4.75,-0.7426544408145235,0.4758491242699068,-0.0,0,1,False,True,False,False
16,prefix_23,5.0,-0.7461188414509623,0.4742034445538286,0.0,0,1,False,True,False,False
16,prefix_23,5.25,-0.7488122472646959,0.47292794073516337,0.0,0,1,False,True,False,False
16,prefix_23,5.5,-0.7509045310796347,0.47193947569443023,-0.0,0,1,False,True,False,False
16,prefix_23,5.75,-0.7525288219324837,0.4711735309478849,0.0,0,1,False,True,False,False
16,prefix_23,6.0,-0.7537891775194518,0.4705800588272354,0.0,0,1,False,True,False,False
16,prefix_23,6.25,-0.7547667667878253,0.47012024960071724,-0.0,0,1,False,True,False,False
