transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask,source_signature_flow_mass_x1e12,target_signature_flow_mass_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,undirected_stationary_flux_x1e12
7089,95,110,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7090,95,111,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7091,95,112,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7092,95,113,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7093,95,114,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7094,95,115,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7095,95,116,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7096,95,117,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7097,95,118,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7098,95,119,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7099,95,120,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7100,95,121,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7101,95,122,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7102,95,123,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7103,95,124,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7104,95,125,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7105,95,126,1,146,524416,5182662233,4603015247,3776796675,5337389265,47789169
7106,95,127,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7107,95,128,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7108,95,129,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7109,95,134,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7110,95,135,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7111,95,136,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7112,95,137,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7113,95,138,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7114,95,139,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7115,95,140,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7116,95,141,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7117,95,142,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7118,95,143,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7119,95,144,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7120,95,151,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7121,95,152,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7122,95,153,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7123,95,154,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7124,95,155,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7125,95,156,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7126,95,157,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7127,95,158,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7128,95,159,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7129,95,160,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7130,95,161,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7131,95,162,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7132,95,163,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7133,95,164,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7134,95,165,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7135,95,166,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7136,95,167,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
7137,95,168,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
7138,95,169,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
7139,95,170,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
7140,95,171,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
7141,95,172,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
7142,96,97,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
7143,96,98,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
7144,96,99,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
7145,96,100,1,146,2,5182662233,1121028888,919809722,13681623138,11638684
7146,96,101,1,146,2,5182662233,1121028888,919809722,13681623138,11638684
7147,96,102,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7148,96,103,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7149,96,104,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7150,96,105,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7151,96,106,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7152,96,107,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7153,96,108,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7154,96,109,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7155,96,110,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7156,96,111,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7157,96,112,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7158,96,113,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7159,96,114,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7160,96,115,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7161,96,116,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7162,96,117,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7163,96,118,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7164,96,119,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7165,96,120,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7166,96,121,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7167,96,122,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7168,96,123,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7169,96,124,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7170,96,125,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7171,96,126,1,146,524416,5182662233,4603015247,3776796675,5337389265,47789169
7172,96,127,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7173,96,128,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7174,96,129,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7175,96,134,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7176,96,135,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7177,96,136,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7178,96,137,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7179,96,138,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7180,96,139,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7181,96,140,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7182,96,141,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7183,96,142,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7184,96,143,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7185,96,144,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7186,96,151,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7187,96,152,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7188,96,153,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7189,96,154,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7190,96,155,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7191,96,156,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7192,96,157,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7193,96,158,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7194,96,159,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7195,96,160,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7196,96,161,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7197,96,162,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7198,96,163,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7199,96,164,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7200,96,165,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7201,96,166,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7202,96,167,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7203,96,168,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7204,96,169,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7205,96,170,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7206,96,171,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7207,96,172,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7208,97,98,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
7209,97,99,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
7210,97,100,1,146,2,5182662233,1121028888,919809722,13681623138,11638684
7211,97,101,1,146,2,5182662233,1121028888,919809722,13681623138,11638684
7212,97,102,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7213,97,103,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7214,97,104,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7215,97,105,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7216,97,106,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7217,97,107,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7218,97,108,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7219,97,109,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7220,97,110,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7221,97,111,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7222,97,112,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7223,97,113,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7224,97,114,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7225,97,115,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7226,97,116,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7227,97,117,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7228,97,118,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7229,97,119,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7230,97,120,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7231,97,121,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7232,97,122,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7233,97,123,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7234,97,124,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7235,97,125,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7236,97,126,1,146,524416,5182662233,4603015247,3776796675,5337389265,47789169
7237,97,127,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7238,97,128,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7239,97,129,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7240,97,134,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7241,97,135,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7242,97,136,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7243,97,137,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7244,97,138,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7245,97,139,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7246,97,140,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7247,97,141,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7248,97,142,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7249,97,143,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7250,97,144,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7251,97,151,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7252,97,152,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7253,97,153,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7254,97,154,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7255,97,155,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7256,97,156,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7257,97,157,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7258,97,158,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7259,97,159,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7260,97,160,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7261,97,161,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7262,97,162,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7263,97,163,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7264,97,164,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7265,97,165,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7266,97,166,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
7267,97,167,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7268,97,168,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7269,97,169,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7270,97,170,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7271,97,171,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7272,97,172,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7273,98,99,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
7274,98,100,1,146,2,5182662233,1121028888,919809722,13681623138,11638684
7275,98,101,1,146,2,5182662233,1121028888,919809722,13681623138,11638684
7276,98,102,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7277,98,103,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7278,98,104,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7279,98,105,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7280,98,106,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7281,98,107,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7282,98,108,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7283,98,109,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7284,98,110,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7285,98,111,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7286,98,112,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7287,98,113,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7288,98,114,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7289,98,115,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7290,98,116,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7291,98,117,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7292,98,118,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7293,98,119,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7294,98,120,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7295,98,121,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7296,98,122,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7297,98,123,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7298,98,124,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7299,98,125,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7300,98,126,1,146,524416,5182662233,4603015247,3776796675,5337389265,47789169
7301,98,127,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7302,98,128,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7303,98,129,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7304,98,134,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7305,98,135,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7306,98,136,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7307,98,137,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7308,98,138,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7309,98,139,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7310,98,140,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7311,98,141,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7312,98,142,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7313,98,143,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7314,98,144,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7315,98,151,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7316,98,152,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7317,98,153,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7318,98,154,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7319,98,155,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7320,98,156,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7321,98,157,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7322,98,158,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7323,98,159,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7324,98,160,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7325,98,161,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7326,98,162,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7327,98,163,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7328,98,164,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7329,98,165,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7330,98,166,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7331,98,167,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7332,98,168,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7333,98,169,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7334,98,170,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7335,98,171,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7336,98,172,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7337,99,100,1,146,2,5182662233,1121028888,919809722,13681623138,11638684
7338,99,101,1,146,2,5182662233,1121028888,919809722,13681623138,11638684
7339,99,102,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7340,99,103,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7341,99,104,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7342,99,105,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
7343,99,106,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7344,99,107,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7345,99,108,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7346,99,109,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7347,99,110,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7348,99,111,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7349,99,112,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7350,99,113,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7351,99,114,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7352,99,115,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
7353,99,116,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7354,99,117,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7355,99,118,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7356,99,119,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7357,99,120,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7358,99,121,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7359,99,122,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7360,99,123,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7361,99,124,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7362,99,125,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
7363,99,126,1,146,524416,5182662233,4603015247,3776796675,5337389265,47789169
7364,99,127,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7365,99,128,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7366,99,129,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7367,99,134,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7368,99,135,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7369,99,136,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7370,99,137,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7371,99,138,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7372,99,139,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7373,99,140,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7374,99,141,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7375,99,142,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7376,99,143,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7377,99,144,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
7378,99,151,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
7379,99,152,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7380,99,153,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7381,99,154,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
7382,99,155,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7383,99,156,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7384,99,157,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7385,99,158,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7386,99,159,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7387,99,160,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7388,99,161,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7389,99,162,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7390,99,163,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7391,99,164,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7392,99,165,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7393,99,166,1,146,526464,5182662233,5739846884,4709572630,4123103086,59591919
7394,99,167,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7395,99,168,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7396,99,169,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7397,99,170,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7398,99,171,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7399,99,172,1,146,526464,5182662233,5739846883,4709572630,4123103086,59591919
7400,100,101,1,2,2,1121028888,1121028888,2959385367,2959385367,2517490
7401,100,106,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7402,100,107,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7403,100,108,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7404,100,109,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7405,100,110,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7406,100,111,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7407,100,112,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7408,100,113,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7409,100,114,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7410,100,115,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7411,100,116,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7412,100,117,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7413,100,118,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7414,100,119,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7415,100,120,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7416,100,121,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7417,100,122,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7418,100,123,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7419,100,124,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7420,100,125,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7421,101,106,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7422,101,107,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7423,101,108,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7424,101,109,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7425,101,110,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7426,101,111,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7427,101,112,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7428,101,113,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7429,101,114,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7430,101,115,1,2,524434,1121028888,6940911420,18323195689,661404733,15587177
7431,101,116,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7432,101,117,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7433,101,118,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7434,101,119,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7435,101,120,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7436,101,121,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7437,101,122,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7438,101,123,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7439,101,124,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7440,101,125,1,2,524434,1121028888,6940911419,18323195687,661404733,15587177
7441,102,103,1,16,16,1216867285,1216867285,3367786576,3367786576,2966338
7442,102,104,1,16,16,1216867285,1216867285,3367786576,3367786576,2966338
7443,102,105,1,16,16,1216867285,1216867285,3367786576,3367786576,2966338
7444,102,106,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7445,102,107,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7446,102,108,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7447,102,109,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7448,102,110,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7449,102,111,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7450,102,112,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7451,102,113,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7452,102,114,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7453,102,115,1,16,524434,1216867285,6940911420,19209579051,717949190,16919747
7454,102,116,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7455,102,117,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7456,102,118,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
7457,102,119,1,16,524434,1216867285,6940911419,19209579049,717949190,16919747
