candidate_unit_label,local_unit_column,relation_alpha,coefficient_mod_1000003,candidate_source
"v_legacy[5;0,0]",0,909,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,910,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,912,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,916,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,917,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,921,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,923,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,926,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,927,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,928,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,930,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,932,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,934,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,935,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,938,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,940,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,941,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,943,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,945,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,951,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,954,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,955,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,956,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,960,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,961,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,962,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,964,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,965,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,969,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,973,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,975,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,977,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,978,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,981,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,982,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,0]",0,983,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,227,312501,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,228,687502,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,229,312501,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,230,312501,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,231,687502,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,232,687502,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,234,687502,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,240,312501,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,271,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,274,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,276,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,279,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,281,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,283,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,285,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,290,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,761,167921,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,762,832082,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,763,832082,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,764,167921,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,765,832082,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,766,167921,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,769,832082,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,770,167921,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,886,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,890,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,893,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,895,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,896,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,897,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,907,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,908,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,909,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,910,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,912,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,916,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,917,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,921,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,923,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,926,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,927,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,928,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,930,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,932,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,934,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,935,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,938,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,940,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,941,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,943,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,945,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,951,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,954,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,955,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,956,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,960,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,961,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,962,582033,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,964,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,965,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,969,417970,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,973,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,975,253907,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,977,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,978,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,981,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,982,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;0,1]",1,983,746096,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,0]",2,271,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,0]",2,274,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,0]",2,276,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,0]",2,279,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,0]",2,281,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,0]",2,283,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,0]",2,285,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,0]",2,290,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,227,312501,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,228,687502,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,229,312501,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,230,312501,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,231,687502,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,232,687502,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,234,687502,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,240,312501,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,271,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,274,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,276,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,279,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,281,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,283,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,285,844600,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
"v_legacy[5;1,1]",3,290,155403,SELF_CANDIDATE_FROM_CERTIFIED_SECTOR5_RAW_UNITS
