shell,start_index,iterations,final_psi,final_ratio,final_cv_x,final_logx_std,monotone_psi,initial_psi,initial_cv_x,converged_equal
12,199,9,-3.6951100038645723,0.02484472049689441,1.0,172.8671687696934,True,-219.41125668250208,4.753806190654734,False
12,200,10,-3.6951100038645723,0.02484472049689441,1.0,172.86716876969342,True,-261.58015019224166,4.795730669947079,False
12,201,8,-3.6951100038645723,0.02484472049689441,1.0,172.86716876969342,True,-157.09189282443566,3.6141389204096277,False
12,202,26,2.6645352591003757e-15,1.0000000000000027,3.0018070995481987e-14,3.003333259568361e-14,True,-195.75801178705893,4.770903718038385,True
12,203,26,8.881784197001252e-16,1.0000000000000009,1.8817911826945128e-14,1.8834829905136572e-14,True,-188.4888066779676,4.743079694399381,True
12,204,25,8.881784197001252e-16,1.0000000000000009,4.3946037840926664e-14,4.396195288685251e-14,True,-153.80569250766243,3.2119128598533107,True
12,205,11,-3.6951100038645723,0.02484472049689441,1.0,172.8671687696934,True,-162.56015056153237,4.028622847632591,False
12,206,9,-3.6951100038645723,0.02484472049689441,1.0,172.8671687696934,True,-95.90606714521886,2.9668832509239795,False
12,207,26,1.7763568394002505e-15,1.0000000000000018,3.8356264034172726e-14,3.837329029140831e-14,True,-143.1312480295235,3.31408926159691,True
12,208,9,-3.6951100038645723,0.02484472049689441,1.0,172.8671687696934,True,-134.98403712003434,4.524502237826492,False
12,209,11,-3.6951100038645723,0.02484472049689441,1.0,172.8671687696934,True,-185.52007550846386,4.770076546970497,False
12,210,28,1.7763568394002505e-15,1.0000000000000018,4.833564230200266e-14,4.833772343500338e-14,True,-243.97293281740764,4.794687496311692,True
12,211,22,1.7763568394002505e-15,1.0000000000000018,3.656914796492148e-14,3.65618547578047e-14,True,-157.62482408593883,4.795818570552522,True
12,212,22,2.6645352591003757e-15,1.0000000000000027,3.5994904675572604e-14,3.5990371794721785e-14,True,-157.62482408593883,4.795818570552522,True
12,213,22,1.7763568394002505e-15,1.0000000000000018,3.605918957096983e-14,3.6076716258214717e-14,True,-157.62482408593883,4.795818570552522,True
12,214,22,8.881784197001252e-16,1.0000000000000009,3.619821546851534e-14,3.6214967580119834e-14,True,-157.62482408593883,4.795818570552522,True
12,215,22,2.6645352591003757e-15,1.0000000000000027,5.3902252070663965e-14,5.390746001913935e-14,True,-146.5213059794323,3.316620311517541,True
12,216,22,1.7763568394002505e-15,1.0000000000000018,5.3813578146485253e-14,5.381877126612278e-14,True,-146.5213059794323,3.316620311517542,True
12,217,22,2.6645352591003757e-15,1.0000000000000027,5.381667976366529e-14,5.3838346681407954e-14,True,-146.5213059794323,3.316620311517542,True
12,218,22,2.6645352591003757e-15,1.0000000000000027,5.4297194328026395e-14,5.432292375126936e-14,True,-146.5213059794323,3.316620311517542,True
12,219,22,8.881784197001252e-16,1.0000000000000009,6.944783358132908e-14,6.945130354288997e-14,True,-133.74255382884994,2.645748929145778,True
12,220,22,1.7763568394002505e-15,1.0000000000000018,6.988013947176066e-14,6.989814788446614e-14,True,-133.74255382884994,2.6457489291457783,True
12,221,22,3.552713678800501e-15,1.0000000000000036,6.942797460289056e-14,6.944103208154485e-14,True,-133.74255382884994,2.6457489291457787,True
12,222,22,1.7763568394002505e-15,1.0000000000000018,6.91765428704793e-14,6.917997694728618e-14,True,-133.74255382884994,2.6457489291457783,True
12,223,23,3.552713678800501e-15,1.0000000000000036,2.205248749724197e-14,2.205171785373431e-14,True,-120.31594392888671,2.236066467682836,True
12,224,23,8.881784197001252e-16,1.0000000000000009,2.215846581297358e-14,2.215810800500511e-14,True,-120.31594392888671,2.2360664676828357,True
12,225,23,2.6645352591003757e-15,1.0000000000000027,2.186273880197305e-14,2.1885010667841622e-14,True,-120.31594392888671,2.2360664676828357,True
12,226,23,1.7763568394002505e-15,1.0000000000000018,2.2392414484874653e-14,2.2402645205248908e-14,True,-120.31594392888671,2.2360664676828352,True
12,227,25,2.6645352591003757e-15,1.0000000000000027,6.633217907269218e-14,6.635588241541783e-14,True,-92.76363684784367,1.7320500279025794,True
12,228,23,0.0,1.0,3.09946982244574e-14,3.1004711774862623e-14,True,-92.6458540372574,1.7320500279025794,True
12,229,23,3.552713678800501e-15,1.0000000000000036,3.0834858078370064e-14,3.085884430249368e-14,True,-92.6458540372574,1.7320500279025794,True
12,230,23,1.7763568394002505e-15,1.0000000000000018,3.058875992526859e-14,3.0602958674145107e-14,True,-92.6458540372574,1.7320500279025794,True
12,231,26,2.6645352591003757e-15,1.0000000000000027,3.250012378226231e-14,3.2525345803769897e-14,True,-64.56917037409325,1.414213084926892,True
12,232,26,8.881784197001252e-16,1.0000000000000009,3.2659794491279514e-14,3.2662378233580184e-14,True,-64.56917037409325,1.414213084926892,True
12,233,26,3.552713678800501e-15,1.0000000000000036,3.269024783971225e-14,3.272071331106234e-14,True,-64.56917037409325,1.414213084926892,True
12,234,26,2.6645352591003757e-15,1.0000000000000027,3.242445260863428e-14,3.2430758685126683e-14,True,-64.56917037409325,1.414213084926892,True
12,235,23,3.552713678800501e-15,1.0000000000000036,5.871670865283833e-14,5.873546528366003e-14,True,-33.90334978440187,0.9999997749296758,True
12,236,26,2.6645352591003757e-15,1.0000000000000027,2.2165452774977916e-14,2.2176287575788085e-14,True,-34.308814292322836,0.9999997749296758,True
12,237,7,-3.6951100038645723,0.02484472049689441,1.0,172.86716876969342,True,-19.695110003863952,0.9999997749296758,False
12,238,23,1.7763568394002505e-15,1.0000000000000018,5.833996635553591e-14,5.835137860731439e-14,True,-33.90334978440187,0.9999997749296758,True
12,239,25,8.881784197001252e-16,1.0000000000000009,5.876793798061865e-14,5.876985177591825e-14,True,-17.683532295127723,0.7071066618249763,True
12,240,25,2.6645352591003757e-15,1.0000000000000027,5.875138371527388e-14,5.874706588729009e-14,True,-17.683532295127723,0.7071066618249763,True
12,241,26,2.6645352591003757e-15,1.0000000000000027,3.746126077632638e-14,3.747993375527486e-14,True,-4.7280534574528055,0.7071066618249763,True
12,242,26,1.7763568394002505e-15,1.0000000000000018,3.752120630592079e-14,3.752167161563303e-14,True,-4.7280534574528055,0.7071066618249763,True
12,243,26,1.7763568394002505e-15,1.0000000000000018,2.5268145150565986e-14,2.5277464146276196e-14,True,-1.9725714034909547,0.4472135351072472,True
12,244,26,0.0,1.0,2.4954768278718578e-14,2.4962756945882246e-14,True,-1.9725714034909547,0.4472135351072472,True
12,245,26,2.6645352591003757e-15,1.0000000000000027,2.4827068902391704e-14,2.483438174132805e-14,True,-1.9725714034909547,0.4472135351072472,True
12,246,26,0.0,1.0,2.501326150521241e-14,2.5029670034972483e-14,True,-1.9725714034909547,0.4472135351072472,True
12,247,25,2.6645352591003757e-15,1.0000000000000027,6.506128349402272e-14,6.507833566840916e-14,True,-0.437789381512002,0.20851438957164253,True
12,248,25,8.881784197001252e-16,1.0000000000000009,6.324954310211446e-14,6.324817585329841e-14,True,-0.437789381512002,0.2085143895716425,True
12,249,25,2.6645352591003757e-15,1.0000000000000027,6.511140171566376e-14,6.510905010188731e-14,True,-0.437789381512002,0.20851438957164253,True
12,250,25,1.7763568394002505e-15,1.0000000000000018,6.39574710674044e-14,6.395579573569007e-14,True,-0.437789381512002,0.2085143895716425,True
16,0,1,0.0,1.0,3.2918939564358457e-16,3.483220301545609e-16,True,0.0,0.0,True
16,1,17,1.7763568394002505e-15,1.0000000000000018,3.076947276818702e-14,3.078722636629919e-14,True,-0.7961395619743339,0.24717171464783497,True
16,2,17,3.552713678800501e-15,1.0000000000000036,3.1310930227769366e-14,3.131876935752018e-14,True,-0.7789023275986011,0.24407792293259706,True
16,3,17,2.6645352591003757e-15,1.0000000000000027,3.2250290874535636e-14,3.2266406702974086e-14,True,-0.7688790434548114,0.24273352007654603,True
16,4,17,8.881784197001252e-16,1.0000000000000009,2.962705427536199e-14,2.964732833110427e-14,True,-0.8631485785428277,0.25998510029966004,True
16,5,17,1.7763568394002505e-15,1.0000000000000018,3.073653162168282e-14,3.0760873393469014e-14,True,-0.8046668192632129,0.2488778713331774,True
16,6,17,8.881784197001252e-16,1.0000000000000009,3.0983279409518365e-14,3.1002716277663006e-14,True,-0.8050783284286185,0.24920470519100998,True
16,7,17,1.7763568394002505e-15,1.0000000000000018,3.153425917950664e-14,3.155637216558375e-14,True,-0.7685475473464178,0.24204833711794832,True
16,8,17,1.7763568394002505e-15,1.0000000000000018,2.6946790441023413e-14,2.6954805085705055e-14,True,-1.1258016139833336,0.30798139194056895,True
16,9,17,2.6645352591003757e-15,1.0000000000000027,3.011835085345248e-14,3.014205532096648e-14,True,-0.8334595491676202,0.2544454354375922,True
16,10,17,8.881784197001252e-16,1.0000000000000009,3.1756535098727944e-14,3.17588244301893e-14,True,-0.7753799878098917,0.24354224171058939,True
16,11,17,0.0,1.0,2.97004286213327e-14,2.97134927744436e-14,True,-0.8486628640001923,0.25711345091258103,True
16,12,17,4.440892098500626e-15,1.0000000000000044,3.053067058076032e-14,3.05475630710632e-14,True,-0.8559038545604283,0.2595266981439138,True
16,13,17,1.7763568394002505e-15,1.0000000000000018,3.200771888897399e-14,3.2027996709794195e-14,True,-0.7637147811636353,0.24140976322760146,True
16,14,17,8.881784197001252e-16,1.0000000000000009,2.9836344406532384e-14,2.9847328401367476e-14,True,-0.8785273632269224,0.26321612256929566,True
16,15,17,8.881784197001252e-16,1.0000000000000009,3.102215907504407e-14,3.10230571011406e-14,True,-0.8332770332994874,0.25500417903088474,True
16,16,17,0.0,1.0,3.1059014125552524e-14,3.10625411884041e-14,True,-0.7788537173729688,0.24378525764754597,True
16,17,17,8.881784197001252e-16,1.0000000000000009,3.0667621030128166e-14,3.067628901131954e-14,True,-0.8052143161700664,0.24898273786293482,True
16,18,17,8.881784197001252e-16,1.0000000000000009,3.094711416010049e-14,3.096917193936189e-14,True,-0.8469713096061975,0.2579452752663395,True
16,19,17,1.7763568394002505e-15,1.0000000000000018,3.0712385770264603e-14,3.073191667793163e-14,True,-0.8042973841050713,0.24883581822848835,True
16,20,17,1.7763568394002505e-15,1.0000000000000018,3.0552842094440205e-14,3.055242465297426e-14,True,-0.8302742424040055,0.2540195892423211,True
16,21,17,1.7763568394002505e-15,1.0000000000000018,2.8829551297423067e-14,2.88426181717048e-14,True,-0.906142738320125,0.26782209146620284,True
16,22,17,1.7763568394002505e-15,1.0000000000000018,3.32112830769048e-14,3.3212627134373625e-14,True,-0.7278933586688847,0.23473651811783044,True
16,23,17,8.881784197001252e-16,1.0000000000000009,3.04867845650575e-14,3.0497205914618966e-14,True,-0.8126728757676274,0.2503617915427818,True
16,24,17,-8.881784197001252e-16,0.9999999999999991,3.10516796940481e-14,3.1064601298354465e-14,True,-0.8121841494379227,0.2508586438436852,True
16,25,17,-8.881784197001252e-16,0.9999999999999991,2.9961866405735496e-14,2.997964285987942e-14,True,-0.8629879379265271,0.26023500512692194,True
16,26,17,8.881784197001252e-16,1.0000000000000009,3.042552982015765e-14,3.043182108189481e-14,True,-0.8242930756638236,0.2527666257164938,True
16,27,17,2.6645352591003757e-15,1.0000000000000027,3.181366145195922e-14,3.181955594498806e-14,True,-0.8167596938205,0.25241702681564515,True
16,28,17,2.6645352591003757e-15,1.0000000000000027,3.201188243730578e-14,3.202613755316673e-14,True,-0.7538158667903394,0.23930935789581687,True
16,29,17,1.7763568394002505e-15,1.0000000000000018,3.1611638911396833e-14,3.161944367257933e-14,True,-0.7852768279991293,0.24563824310910679,True
16,30,17,1.7763568394002505e-15,1.0000000000000018,2.7680645441370033e-14,2.769779737271842e-14,True,-0.9969701124782189,0.2845186935792465,True
16,31,18,1.7763568394002505e-15,1.0000000000000018,1.0414889111836217e-14,1.0430463211325045e-14,True,-3.6724326454512264,0.5668324559715944,True
16,32,18,8.881784197001252e-16,1.0000000000000009,1.119879292197455e-14,1.1201150663578728e-14,True,-3.4056874343597183,0.539584763632119,True
16,33,18,8.881784197001252e-16,1.0000000000000009,1.1592132022356445e-14,1.159911315509067e-14,True,-3.041588358161856,0.5005876317910901,True
16,34,18,0.0,1.0,1.161147686111089e-14,1.1617183956275945e-14,True,-2.7220704613648774,0.46238765505913043,True
16,35,18,2.6645352591003757e-15,1.0000000000000027,1.1358125064294417e-14,1.1371523791832942e-14,True,-2.91178307152349,0.48277846062212193,True
16,36,18,8.881784197001252e-16,1.0000000000000009,1.2095933776348234e-14,1.2104347463426955e-14,True,-2.747468342967729,0.466191985216269,True
16,37,18,-1.7763568394002505e-15,0.9999999999999982,1.1761859778111194e-14,1.1767883092750322e-14,True,-2.834376992463153,0.47633657213181596,True
16,38,18,3.552713678800501e-15,1.0000000000000036,1.0713891870406067e-14,1.0725509057895901e-14,True,-3.099069451358871,0.5015759230161887,True
16,39,18,4.440892098500626e-15,1.0000000000000044,9.572066023849688e-15,9.588128400279474e-15,True,-4.45654788464911,0.6490462943655512,True
16,40,18,-8.881784197001252e-16,0.9999999999999991,1.1521784860400771e-14,1.1525778952890778e-14,True,-3.0355560279080285,0.49944950060233667,True
16,41,18,-8.881784197001252e-16,0.9999999999999991,1.1740597549402937e-14,1.175592712273658e-14,True,-2.7097529409680137,0.4605193860168463,True
16,42,18,1.7763568394002505e-15,1.0000000000000018,9.033548030660902e-15,9.033334830635282e-15,True,-4.270764141862262,0.6232549411232005,True
16,43,18,1.7763568394002505e-15,1.0000000000000018,1.3131115596363318e-14,1.3140127565708356e-14,True,-2.606395174525437,0.4556876834451526,True
16,44,18,2.6645352591003757e-15,1.0000000000000027,1.0580057479729428e-14,1.0578683792496877e-14,True,-3.3811880820872546,0.5332746711336301,True
16,45,18,0.0,1.0,1.09278040344683e-14,1.0939824909656033e-14,True,-3.1144367182996784,0.5035476861824059,True
16,46,18,1.7763568394002505e-15,1.0000000000000018,1.2866797533321266e-14,1.287634288240148e-14,True,-2.7498694790766858,0.47213736811474755,True
16,47,18,-8.881784197001252e-16,0.9999999999999991,1.3607178612194349e-14,1.3618885827774844e-14,True,-2.37810161059676,0.42628283649114435,True
16,48,18,2.6645352591003757e-15,1.0000000000000027,1.2036451060698304e-14,1.2044224945059135e-14,True,-2.6922199802082254,0.4590824488675041,True
16,49,18,0.0,1.0,1.271070012207974e-14,1.2715581297327477e-14,True,-2.5075710574574375,0.4402504595175801,True
16,50,18,3.552713678800501e-15,1.0000000000000036,9.820846749183964e-15,9.825796096700126e-15,True,-3.4491744244973463,0.5379926273878629,True
16,51,18,8.881784197001252e-16,1.0000000000000009,1.0552619720514356e-14,1.0564892282396442e-14,True,-3.50959754942452,0.5480387486282572,True
16,52,18,1.7763568394002505e-15,1.0000000000000018,1.0896977080296278e-14,1.0897329572379721e-14,True,-3.6694015173598267,0.5688229595043336,True
16,53,18,8.881784197001252e-16,1.0000000000000009,1.089256947565368e-14,1.0886090113758967e-14,True,-3.6343152487459243,0.5667022952276659,True
16,54,18,1.7763568394002505e-15,1.0000000000000018,1.0632112495132878e-14,1.0638239140897663e-14,True,-3.6816454231774935,0.5691505450790785,True
16,55,18,2.6645352591003757e-15,1.0000000000000027,1.0938185588045216e-14,1.0940409518781479e-14,True,-2.910192216046127,0.4809397195594038,True
16,56,18,1.7763568394002505e-15,1.0000000000000018,1.0266411861430147e-14,1.0272775360352653e-14,True,-3.773873656715493,0.5768715727607863,True
16,57,18,8.881784197001252e-16,1.0000000000000009,1.1201796376563502e-14,1.1210639424345422e-14,True,-3.0902888780078963,0.5026137403146013,True
16,58,18,0.0,1.0,1.0107070049933092e-14,1.0111235680206692e-14,True,-4.219459384624985,0.6278814573935129,True
16,59,18,3.552713678800501e-15,1.0000000000000036,1.1931884901485156e-14,1.194454329635193e-14,True,-2.7343428755101633,0.4631679235424753,True
16,60,18,2.6645352591003757e-15,1.0000000000000027,1.127174851023255e-14,1.1278334084698041e-14,True,-3.3234411454204147,0.5304828998469434,True
16,61,18,8.881784197001252e-16,1.0000000000000009,2.4663948701263403e-14,2.4679722405789145e-14,True,-12.195996190679775,1.1472492116926662,True
16,62,18,2.6645352591003757e-15,1.0000000000000027,3.3507574996481196e-14,3.350857093815199e-14,True,-8.92128837680958,0.9087975073627053,True
16,63,18,1.7763568394002505e-15,1.0000000000000018,2.4675232272216e-14,2.469217352656151e-14,True,-9.970340946149626,0.9819249153578768,True
16,64,18,-8.881784197001252e-16,0.9999999999999991,2.5921032966885265e-14,2.593378949283838e-14,True,-18.401050805782194,1.7401571096385582,True
16,65,18,4.440892098500626e-15,1.0000000000000044,2.180891299970057e-14,2.182230822848903e-14,True,-9.952899465801131,0.98473151610653,True
16,66,18,1.7763568394002505e-15,1.0000000000000018,1.9090321765172696e-14,1.909771843632659e-14,True,-15.945860517344112,1.4459753941342355,True
16,67,18,1.7763568394002505e-15,1.0000000000000018,2.3118733980589198e-14,2.313458399881494e-14,True,-14.466783909549026,1.3599841524093588,True
16,68,18,3.552713678800501e-15,1.0000000000000036,2.4369458614985985e-14,2.4378000202882286e-14,True,-11.146015745335037,1.04372627619766,True
16,69,18,-8.881784197001252e-16,0.9999999999999991,2.6134720351436994e-14,2.614260087122917e-14,True,-8.469731217835173,0.8394472205432338,True
16,70,18,4.440892098500626e-15,1.0000000000000044,2.8944048704234e-14,2.895193028184602e-14,True,-7.359063881366843,0.7633383691792042,True
16,71,18,0.0,1.0,2.524380410464268e-14,2.5258426119074575e-14,True,-18.936073499000486,1.791970347237742,True
