shell,profile_sha256,fiber_count
12,a5c3395a987b715344fb05ffc34ba86cfc9a246e53bb483fb5abb42a10e1f829,1
12,f28bc2d04abd017e74a861e750f9a1c2598ed229553eff5f2efd0001f5969ecf,1
12,40c599d6ec4d28fb918bd11675d24b891836deb7c2813777e37d29c16ce5aded,2
12,8f11cedfbde887d32a125c6e4ddb6556accdd97d36336a7a6982173f23956acb,2
12,19ae5f0e6e7f0c9bc72cc1364d29312db4c394be2a9921946b78a1b024b6f72d,1
12,1c92ab162c1b4781e49fdd1114c9222c1d659d4bf67985ebdc60db91d33a1eee,1
12,c6216ad54a7a15833f9912676b0910a0ad5bb36ce17c4759b66f0f4c3a0604f4,5
12,51d75d34a0d00ebb15624767bdac526727545c446001fcac94fbf35ce958aee4,10
12,7f33c6baccbd687c20c219ca495ed87dafffeb03136fcd4273ae3f372a627781,5
12,a44c2ed3cf9e2d977c2767c2a2c22f797c7806a875360d9dc7128ef5f33f11e6,2
12,487485a3efac51cbf5254974fef9f1c13bb70db615df4229c4036409ea7ec03c,4
12,c93ee34097f1cc3b0dbf8048775e478ab9546de93069dbd2f9020a76be9a0e54,2
12,95eaa137eaa443106b895bce3d753172f0cc318f13116f187b52266ee53aadbd,1
12,32592f0195b07b5f8622c584186b3d47247341bf5f6654eaed0cf40341bcfae7,2
12,f4e134b162ea40114e58b9c96ab6898f210b6c2abe167a6e237e243d920115d0,1
12,074bb8d4c34aa9fac8f7ff93360eb391a2f3dee2b2d6e369ec30c6c720ec64b6,2
12,0f70c142db7bcbf48cb73b1ab804581aea57b1624c1f3bc939381c9faf5d1487,2
12,9298c2bc8ad1a5e77edd97a61eadc55aa0b87522291a29937a23d5fe35ec2a8b,2
12,a6978c1b641e20b326ae5934849e5560d40c9ffbb9238198dd5ae03b17f7b55e,2
12,e54156bb4150a4a711036e9a67d277dbb94ba07feba5634465dadd1437ec25c5,1
12,0632e932f5f4277c31c1bd7c426d586a639003810870f0f163408d31effb670e,1
12,868f670be7e8d5d5fb56534f5d2d0e9b95538922396092c5200e8c02ce573d39,1
12,4b699de7e69dcc83d2f4f6a765976f392fec3b4c9516496dfa4bedbabf51de97,1
12,d4d05b57a7e0d6b6b3f38c483a086c8d3dd396639e8ce1798e1750c7cc7177b4,1
12,c542d49fbba51509be283c54b7ca0bef1f351e855c944ce7adc736a977ba1e13,2
12,0a46c103ce06946d14da3152f9a06d29191ff5a949258a4080fc0886f3bb1029,8
12,3ee0c0e38f860845108ca0e8c5946a41d4e594ce93b30ef8ecbf65126ce77256,12
12,24e86f8d8adb55a0c20dc689f9461b3c73db250bc94c1d0d01a7f68a74ef8416,8
12,208ecdcc6df9b4a06f46d45058a56bb059078807917e8025eb66647b377e7888,2
12,caa104da098b2dbecf434c17494126e1f1123a120c1aee331fa9f2b2a4e518a3,22
12,1d065cebad80abedb1afd84780437588935b85f0024cf2e77042a5e9160966a2,88
12,291fe02bdac4cf5b1a200dd59e46102f271a6cdb672c93bec4821e6a03039398,132
12,fbc51761b4a55ed0287c07f0497906364861dc055cee76046ab98c71e05617fc,88
12,3591efa154ec0c32358b34c36d3ede1d469e3c9af8b24b6badb449058aed0ec5,22
12,4673a8c6f18cf275c43a35b00075fb2dfa6af083ac92c0ac5ccecb4c8b05c476,4
12,cd5e584b60ba4d8aaf5dd876010bf7d8bc434fb60c4869786af221e433f55d12,4
12,4b3b84995672b1aea2bf077c3f40a0442fbc3b4e4ec6e06fa6a5840c2d92c3f8,12
12,6de92243dc2292779da5c8180b714f66ded929062788a05549d6faf62ac9c40e,12
12,c3825598a65c03c12ac97afe137f0c93abf3d977424884ed55c8bcce4fe01e0a,12
12,ed4313dbe081e6c7e58d47c309532c83e0261680232abbc4988c04b25eef59d0,12
12,4ab0a0bd41b79428eab20c348e0ef129577523b2bbec41d33971d721617c0d04,4
12,91c917fa87ca2d3e6e510782b7a52cdb234428ebbda41c4e9861a8ba0c062b6c,4
12,a8a472e27ea63738f1eca487394e9d26a33a24b691648c07b56a9c4014e9d7da,1
12,4cee75fa41f2c21c5868ae701cd176374a134f90018865bf512ee41a157e1bbd,2
12,1bde5199557cf9c14215723202a3cd87148d55d27c3ab779cbabe082102c81b4,2
12,ef56f515fe205f1c32d125060abcd0ddf13692b7146136b8ed9f6878b3b152b0,1
12,f759cd4d3e86257c8acff9f243501309035e868701bbdecc6c82b7007ae93add,4
12,ce4dff9682c6931d3ad81f76325c097ea40be24766e23b3ab0ae702fdc4f59f3,1
12,75c103bd47f77193cde2ec371ee07a6999836f79a2653d1a29c4154043c67668,2
12,558d4fd83d98448fbabf1c128793b47b0c64282150018fbd6974f0d7c1c423b2,2
12,d908d2bd5ab18d7f83218da068d5f6afc6b42f82876160cf28ffe1780e7ecf00,1
12,63d1539c0b3ec2e38dd358b9d0e55b231c47d083885b9ed54f38a85e8fa07760,1
12,e91b22548864ff8f2c699875ed75c172b1f50ee1747c66e0e3d3ddbc1c0bfe11,1
12,533557571f21ddf8c4b1f488adf662702a6cedfcd8f64fced0f8914f3e5ce83d,1
12,897b995abcfa25810f0f24bf72e20d9d22e6b6e2e19e6e37fdc7eb11aa2e35a8,2
12,86fed6e4edda3f7a2ed56323a33622d307141f1e7cedf088840fd44954ec91b8,1
12,45d4ad784de70c005d7c69ef97a93aa7f3c62fbd87d5bd5d6d8b0a180d093b50,2
12,6b5ec6156672a5c3fa4f318728c001950f7fdbb0d772d7ccf1394163a68b286d,2
12,aea4d05901cfca97683eacb6e216abf8886366d76a48b9ca311a66543b83940e,1
12,2f4585962a187d736695c8412df7c1c37344d07b32cd48611215548675ad2cf7,2
12,2f2899a84a557de75934b8ab762143f81436ea22b11cdadd3bf34119e05119b6,1
12,ca75768605bf4bce66f6aa51dee2b338641722b27033feff8a4676d8efdc633a,1
12,9f0a51558fb4ce78f5005a168b2bb8a723ba4e4e86a6c08749b7fa1ff1822f76,1
12,361302d62888fa589d2b6717ea758fe5e47087bb7f5bc06eab6cbdf5b4772bda,1
12,003dbf358d4ca29731e593aad49c4b45c223ca01bafa66b5c61d5a0348367c0e,2
12,25c1b8df3c240cb19bec11f6879314da5f755c2c0c83450de173ec064af2241a,2
12,8422f906a666f876416330c4fcd7ba010f7bb196ebb7915e9af5b38b9af2e25e,1
12,5938182bb98bc431b27c12e7b29d4b084859d0d91138beffb8e7456c669ed02c,4
12,a7aa72e9ce72ed96bcd27d41f9381cc3f0544868e50350b5870ed4a115d5c4f9,1
12,461025ff18e89a92f0d7e2551c79a65a1ce89fa52eb8b520bbd5a929b4d27673,2
12,e000cb2bf6886e2b9bea715345f089639844fd1ed4eeee815affc0c57ae7a0a9,2
12,e877a6e27019e0ae51ccc0f6f341322d6318747e5a4502f4ba164587bb40184e,1
12,d62794fa9f0df662b713a58ec9f5ef0e459747e6e8c9604d5804e1ee129424b0,14
12,7dbc669d998daddbb4f80e0728fd1da11852435970a6c6c1bc1394bf11bc1a61,42
12,8a7c085d7483408cb48121424f89e3468f174bb3623d72ec4f18eb97104e03fb,42
12,bb0029acb4400c5185b34fd9c6514ee70c83b17c9363acbcc14ae572469404f7,14
12,21feecf0b9c0e1c4b0edf8e818e8212ec397efc0eb32b3a9d5046d3216dd339d,1
12,53db54af5403c65cd616f1e87c6c4d295de9ce79e9d3727be439027c5d459e9f,3
12,662407297bd7b70d9588f34d304fc74550af82a3f91516b2ddc41f773e38a437,3
12,c0a3d047c1d5e015c837ab3f8de0f318d6da6b085e37c7f09e42468db6b740a5,1
12,9c595a33a639190464af0cee87e5fcd56b9a6b3d8457f9e3500cf8121033f1de,2
12,1b91a0301179d7192dddab7f0d9eb9d0ea3d39665912c6cbe888e7a6478c638b,4
12,95db4ef241f63e4c5901c12d680ee36d41dab1813ec570be54c15da6c10b9a37,2
12,2ce2ef5333c6a54e4d333f372c81dbf51b4da37339c43ed12715c32e9bfea6ec,2
12,cce7fc9a58fbe07b3eebc5013a817edb9d11b97f9eada980015f2791e52e538d,4
12,623c4490a0e57bee284c694838bb595c6cc78d19bb40ec5f5bba613f90d6d3ec,2
12,d01fa5cfa8d046a4e50a2c97abea96a261a25a1b489b4adb3548a388898fbfb3,7
12,e101c80dd78dbef150ce6bcb49bb69ec69634143d6f9584e3ce9bc754082f5a4,14
12,84e26eec7aaf354d310a36e8290afd1f6d7626daf722d1dc314a39b71d05b5f2,7
12,0a8ff867d2d63a6b76278f1c49d4d5d3503ccb4495b141e1f8e312a9eed33167,1
12,c721259a72a1b2c9fab71a5c72ae7d7b282790a73e95ee8fbef5bb1fce8a9cb5,2
12,d4413b316e9837539111dfb54dd83fc6c54da83dc5e607bbf764c0686e54f488,1
12,a63204a19c2ce37062cb5ac7618d91f39b51a7de0c9ba682c658a98303388fbe,4
12,b453d2500e941c413ff0627546f976a8983fe80fa1bf7bf6e2eafed86bd5b53a,4
12,cd192ab56aa2ba4449211dedf56230bfd5c0c7e6e3cc20cc2897a378c3f30caa,1
12,65cea85e7bc15e6b90a4f0b173b5546256a005b3e075851c91ae6c1f7fc0019c,1
12,bd152cbabb68d04dcef77052f0168b0365b1753365336998f8875cb3c29693a5,2
12,37f375b87f75e7141f8c7cf5afdb5a063669b3f65420b05cafbc646f1ca9029b,1
12,6d515163aaca496d565a70b8cff7cb2aa5c469fd77bcf46f89e731e1ac13f742,3
12,561db8582fad7d5fcc1affe00a1188fd6c1632dee1b0b825deadfaaae53c1eb1,12
12,fe3479b35d708b457eac72123ced6396d0b98d320b774c6827e0558236a5107c,18
12,91206d12f8636ad002a032e28ebe8f0027a973aad0826ad00e43c97d0a34db31,12
12,6863c73e186f07ba98205f5c43174e45728922a881878add36962b9c0c8e2910,3
12,c3102c11ce5e691c3cbc0a2c9d47cd3213390aefada7736df4ca1d0382e3fc65,2
12,e62ece3900540c22018a9a1329fdc6e2873a402fe2b275272dbb506f5c40fb3c,8
12,f5a6e5a138c7594c50e3a0117ba9d2bb1f5e3770e522e9e9018e052641b4f366,12
12,30729f285406477ca5a13ded9b6ae975397554b0b0fd5f7af20f19de8f186f86,8
12,172b56477093fa5a755a6f9887e14d50e78de56e1351f17c9e323b8e3617857f,2
12,bf28e740cd859498312a834009792584476d21c516ff531d6a5be91d9cc2902e,13
12,2b03fbbaa37dc31d569a6e4af3b0c33ce20f13b31fa2fca14eb288259ad93b59,26
12,81abc84ee64ccf55452fe41b6a23ec801e38a91cdb08937d3e45cd8e4e425f46,26
12,99147ba154c707104824d7f97895cbb70917485354f3d62dced78898a9990c0f,13
12,1aaf1c26c3400a3d5fc3ec1645ac4e29548600d8e92079e458979e0bed15d231,52
12,1d1a2f2e12dab3a98ec34c10a44952d2f38afe14053c038645e6686439a9cb76,13
12,54e20669cee267376e36b19dc8af47e42210974238cd52f0b77cdb00dc83f0d0,26
12,48959842f46f1c1ea69d6d96cfe8dc361a9c483f959388e86580e303d8ee0714,26
12,b542586051fa32ac75f422a090b3f3ae339820f267a052030c1f8cca977c31fd,13
12,1c91d33ff4d5624ff58afa514f71a17fe1604eeded6e1d5ea5cb5a65c8247a13,8
12,3b813ea54c12dc9224ec1e749429a99963bc6f6f458427893b033ecfa24a5fd0,8
12,11acf81833c5953147f842185541734d591ca60360188b2199456e50e29451f9,24
12,36af0ecf4bc7fa81fcb5e90168abd02ddaa5fb2639623a4c051f0c8b1927e352,24
12,7ab012b88bc052b69afc625d0f4acd2479e6bdace4ea5d9a597607360f4dced3,24
12,8205df53c789d3589f2fbecbb047ab68dfeceb29cbcd7bdee4be091d222e6018,24
12,c13b4f73e81208ae99571d0e392d7d419d05467978f931158f7f57d16b2141e4,8
12,ee76cbb5b4d41bbc93808b4abef4a33f5cf5ffbd9a0004f8f2853bf4fafe1903,8
12,7511787bcc745a784f4ae17c9b52c85c5bb7bddc8557aeb0421130394cc0b9c3,2
12,2dcdc3095d00f7b01a9a5b2be6f4ed2f4a0e56b191100d1d5e9d995635c2b39a,4
12,dad22f49c0c34deddc572515d5b771b68731fdcf66c4f9224998f5969d4ae53d,4
12,69213ff958d34c081d88934e92b726fa5737add65728be07c42f6837bde71bc2,2
12,bc356c24ae29a38d73b778bd5d240796aefeec7af034d0dc401da6783c371b97,8
12,83cd4f1320d6750bce0e5b2949e3eacd0808b46a0c706e193a89f9bf537fffc1,2
12,9204949ea6748e55e79aa04f331b7c55f80cb4a3eec66aa0698f78ca50163530,4
12,5008d1a0cebcc7295b03445a96e30a9c6a68f29e623964706f0e56d95b32b309,4
12,dc2c0fc7ba39785f230dbcf50b85c9caa4fb3abae8c26ff5dd852cb939839e70,2
12,c48529e286198016c359f078161292bb024e5979269b9c2e8b33a65f6dfd74ff,1
12,4211e000260cdfa5822b0cef52f92bbbefac715b5fc3335447d6548814ec4a21,4
12,6b8ea6046b9d4812179959d4bfc4a2d2717cf90ed5c325823a5411a4a4229413,2
12,17db4a56a03b229fbea6962863f4e89dbcf25e5e1bf79e21149a0624c62f5b7d,2
12,2f137585d8f62c9afc031eec1c0f8b6db9e3f3f99a4bdb91ac20cfd2d465ac2c,2
12,6960e76cb9844564ef531ff8a67e7e4356c0eb57f8c5c9957e4f9962abe5f355,4
12,c19ea0be667c863501e935abe7782a5c2612492b474eb0c644f538f716ebf2be,1
12,d8a15a4aa18a8d935f2c2b4cdec4da969db684cfe47412e8f413c753257de59e,1
12,d2cd4ebc4dcffc899b395de8fb7ca781fd55f8cd7e9d2506dcc9613af4bb9144,2
12,4a922a98d9f3045fbd00265522ed7b375c7f4ee500f4a63db6bbcb1472bcee32,2
12,75dcc12376373cdaff6e661ca01949801c648ba29f231fbdf14e3c8a711f1c00,1
12,5f103efee10b18003504caa39f920044289eaee24271b2265be83f06d0cdb142,2
12,ad4cc5866e5dd16fafef73623020af4a27facf90f694e1832a50b21f8bb1e7d6,2
12,c0e52a0a5f62d685e265fa05aa7acefccc0ed2145bbf0168ac56c251f9bb0b24,1
12,0f9ae0782eb75d1cde75ab596450972d1318c2d332cc955ea6c52beaa87c628d,2
12,6a74520827bdee605487a2048062d0e9bfe45ebddabdb178a43e8214764cc8d3,2
12,d55d80be951f50c9298b49bf4733f7aea20ee83cb48219af6f9d13e21d2c1e0d,1
12,a740098e894a9be5854821ec01afe12844651f21ef3e540c116a6f18341ad7ce,2
12,331d2f4dc3094ea1945f0a6de2585defd605af722f754ce5cbbb4640cec19f47,2
12,a45f936a2b4ae1c5a3669db6a8cb07dd15ce46f64bd7f6bf100368273d6a2c6e,2
12,bf37892ffc4c50b9c80aef51d8d4c4cee1d741a0c7a07ef58aec6f6ce0d67042,2
12,71f16d4711816603450402e320757c8d0f706628ccbb734f5116770dd7f892d3,2
12,e10876f6240ad7faf7863c02f53828c8f3e281f52e3ec2146f86a59d5e8f6d54,2
12,1ba4ed797319ef2b908e360b411a7247c77f5ff6ea37fe4288260caa7f04d7a8,2
12,0cf85631fac9758b2a0627511cc08ed875e7d7638557612adac28dfb80559900,4
12,b49832f1f31ebaa55c1248347a3eff08e174a97b1d621e37650a91360c5f647d,2
12,93686854c2b086c72711ea1c539e9146c89cc9c68b81f084862da3ce7e0e74a0,2
12,c5b9b8558cd2931440e04675878cebb1235b53f87d254b3c7c78fbc6ee35d818,2
12,50dbac1ad09c0a38e80195e6d97e8f2af904aa3d7879f0d932fdc2c310df7da7,2
12,14c76912352d5da4477867cef2d86bdc35965e36916d34393b986d8feeae48f1,2
12,f7f5b0afbcba30340b892d39dcbbe29d66e4254af57fe7ce90fad45c27bb659c,2
12,23a30b118c46aaa362d68b8496138a1daaa76400493a569b5b9733daef0fc000,2
12,d40b6a352f95f6547544f621ee97c6ec30c27a9a9199583bda489c5f51e487bb,2
12,9f49f6d559bf365be94fbd8f8d155b8947b1ed034f1d017a2440145ad0586327,4
12,09ee37595f1919d5e1398ff3e7bd124c6e7e64385b5c70de7e11f076929691e5,2
12,b4cad5c7dc6b3dc2b384bc56432655727a87f504262f6fe17a298238fcaaad4c,2
12,07e98774e493bfc1ec832b056dcefd234d6cf4d93327e2d376e2b9ab1adbfe72,2
12,9a89e7df6b583addfdf34d72397e33dd1b5b09ce9f2c652d775dba509413c4b2,4
12,757a460179717b7e2d54b2a4ee6aeb836a6527f94a02e700663be69a4232f815,4
12,9689f6c48ecb5dbef7d299c7cf9e18ec8a2cdc1af116a10f0dcd3c5f6228edea,2
12,2612c464a4e85546383f81974cc825d1a45c8ab1db3daeef81d5103d3497ec88,2
12,0d6a08a589eae96da899381ed642499c5c33b06d804aa7fa440b0c3a735e8397,2
12,acd0254440be73666a2290742836a19af2289ebd526cc0aa1498c38863232e44,4
12,951c8212b6e8add50e651bb61cabf0b73dc6a922912f4dc919a6997aaba18fa9,2
12,e098fa7bb34e1bcade674d7f98e6f69f5b51f4786907ac9acbba73cbff2132ec,10
12,fbe69c4471860c7a69eff8f98b11b6a76b04a88d7222c8dac9d435d37e2bfd3d,30
12,7c516a1db60a99a01307dc80e24cd2ac667c87ee84a56295471ce3d33b84f73c,30
12,f39e373f561f5a3cf8b70ef5be58a7b3d3639a3b42f9f69331eec54e468ea65b,10
12,436e18742431ac888c80755e80e16ad746e0aa2bbf0e43a241bbaee93d58ef47,4
12,ff6db1ecd529749c3c32b96823331b4819e12d683514319b3903d70e8580b13c,8
12,b6b3b8ef3152276caa57ea48422dc2d63371bcf283756a28e901737cceff0980,4
12,457429026684a9ac7e77d6f7993e851db53dc45b1367901578742917ac4d1d08,4
12,09faffefb629839f9105ed70634ec67524297b9037746faa560d4b5962afd64e,8
12,62a0873316bf0c69f2d56a6e0631ce427a5a81b741d4ab1f53ddf8865020eda1,4
12,0b8342a90a1ab42f6d48f57ec96e6ef0ecb1ec38d5d42407535ffb71bfed268f,1
12,706d97631b228dd1cb279df63d38b2f77e8b700adef9c852cad24a93a4bd515d,3
12,43f4fbeb9a23548bf854ad49230864c2d16b744d7d7eb453ea65ac8aeec83374,3
12,b0e6bca9467d994b28a62648d5e4a1f850e87e9ca8e47a790d6a3ce6019c1aff,1
12,59ccd19f399bfa1a71957584936a83bba43a7d83de332cb696b9c86a55577893,2
12,28c1d194e00fb93cc86ddf5011ea74a22cb7d67f8d4b167ceb6a90cf5afe5bab,2
12,b751ddd2622d0f1e42da16ce867ed766af2b33015de3d3a0af1d72a7d46289a2,2
12,07e6d036879a2a50f64dabd69d40de9bbef835451068642da5b456e5553d747a,2
12,b59e72a7b3830f2f93a8fa84ac8e807b2f321bb339dff0c3af5045306c2832fd,2
12,534ca4e5fec18392cded60eddb997d4e2296e3e83733ad7d7ad3fcec6e7c6908,2
12,e40e0280cabdf368768137feec3ccdfb4570423786bf7ccbf8cbd8f180f4961b,2
12,c32a5ff5607b3be1f0718bea32d868ded136831ffd2add2cbf170f1d72b3dd64,2
12,8a306c751ca698da988894746db7eb45cfa87316ad6ca59f123fc94db0c5c7cf,1
12,7523b44dc4e7c2f2e88ee85e3e8dd5fa51ce828517cb346ea53b5d88ddc9f5d7,2
12,ad855e110f1cf89feaaf6ea9f58a7c9e1d0a0ea7ff8d755dcbf4180f5506b0ae,1
12,f1390a351d5d23cf642f1a7ba08caf06cf00cfb6b8af3fd7eadce16380b0904b,1
12,9bb0384552fc1b5632ff64fdcc43cf5fddc0ce3201da4e91b3146ab13238fd04,2
12,41699484fd1d4e9c15f46e3155c7ea73f9544c2758573b5eeb2c1c509bdd9ba7,1
12,9f40a8ceec7021dc12412e65ce11b4ca59b5ad81e6e8fffe993cf0c735ac2c46,7
12,f083d2eb8e7741780d4d5f384ddc9815a7691d40e7f59f7e1d5338d8024fead4,14
12,760d356bbf4c4adf17729076f23d3e98ff8078d06562b2aaafbe1098c6c95b95,7
12,861ce1900e4193220678fd8e7f42b1e84f085bbe39736e8ecdeb5cf6e2a005e7,2
12,d15c2686fa70b3073a7e5bf45040de6e2a5d5cc9c2e84ef7c50dd92281b89726,4
12,582821e5acb9993095cf8ee32915c2c7ffa7f767eedd4c5bf009eebadeaab5e4,2
12,b56bf399e40e686729acff6fabc91024b55922ab260f27a4560a0583fbae2eee,1
12,ae617899f4f2b6c8655a00af8ecb4478733d42b827ceb577d6c8b395eb112b34,2
12,5e83984d68b07be0ee3b1961e3ce8069fa9ccda11e1fce19a0885de96f61ee00,1
12,fe367264d1e19e392bc18db234f8e4ca2956c49a76812af5e4678e29cdba62aa,1
12,cbebf9185ec8a66563750db2d23e8d2f8a520aeb7eeade2e76517a6b5aa5762a,2
12,3841ef65dcf03e431d3b273b822d8703ff752e1f094340800fb4eb908a863b0f,1
12,1931fc621fb36dd6a7ac280fcb855bfd086a823d0552fd817a73a91094875d03,4
12,66581a7e9c827b4af5c31fa3e1c3f1f0848315aaf3e6780c795b3c5639d9e8da,4
12,2450ca77dde970d1b2f1a8937508d7a362b7d0e333cd45a712dad1a7bea9a759,1
12,52a91f4adbc9b06ac8ea2475f572fc2fe5a1a1f22acd4da75aaf553137889d78,1
12,bedbb26e75f535461e57a09909015d04d3275dd614f3186693c49767c2c35899,2
12,7b154dba8cad666e0d82b05370d8d09a5756de843654cbe0cc29f5f13233945a,1
12,c4768101fdfbed8e279c5d5d9994634970b0e03fa2b39e8eb189a490d4af9a8a,2
12,164fb7289d3e4881206ffa4a414a41edd942d719e6f9a921a3fd743222e39196,8
12,4d21b650992ad96af2b232d294a0f7128cdf91d0d3f3f907a1d226dbeded132c,4
12,f8ade3f1fc632531cd5feb4acb896c6f936718de2e9d7987a467143a8582e66c,8
12,b3a7af60ef02e628b2709c62ef6a6ad4dae2fe6558eefcb45ae1d68b563c8bca,8
12,6f4d51267399b5091c71b8ab7e5dac5f00370f19dfb4f1d3f7cd843a082f024e,2
12,ab013ae0a4c331277fed1d994811e12558a610a005ad4f8e320a4a88a0acb328,2
12,b620f502922f7b2a764bae79160a6f9b01a916a63cd5f30f67f0796acedf8328,6
12,551b8152c5e7503011f879e062699930a4e7297d40c4b559ef9fea9ae332c76f,2
12,917c9bf5e9558de9b52923e2d2aac7088e05aa7652173db2f53a1dfb2e56ece6,6
12,349f05e52469e710e867ed30623fc0eb634af9ac88e9565c46498abd7a5f3315,6
12,04ee50718b066ba6673f6d31959c2d067f8c88fc90a601f4b49fca9bc596421c,2
12,989bd799120c93e27b2b5e9f7b80da94ff212e79d937d8180b67ef950bd90c76,6
12,ca7ab9c440f606951066fa7f0c84ca157b6f610bdf6f5faa52fbbc3acca1d4bd,2
12,5e54efed6c9e286c0828ff5b363dd20f08b5b8b1110e3b33a80009303f62e226,1
12,3a5d27e41b2aebd05dd09af0a015f39a9b02b538b8ada431e2b00b239e5b4e46,2
12,8bfdbbc7efbfaa4dad3dc9f03cdef04d41086897983b9b802ef7056e99249abe,1
12,d780aec48b63632f3f05a1fbdfc636e0c02a77bf175ef540a63dc7830a14bdd9,1
12,a5580cb114b07117e2c127c77dcabd9b39de06e808bf4142c5873941a5e99386,1
12,b00839a2ce92a92fc3f08abec2044cecdc1d77c8fc7aa4e27cf8956481910695,2
12,6e7e04028090234a25bcbc985473ce81555ae06192464984384dd76d53d1b6e0,2
12,78bbd352c063d411608b49e1dda00c9bdc64a1375cc74044b1bdb56a992206f9,1
12,fa1ee60e86da1864073179545e09139e361be8e3db7f115432bdb599114b1a07,1
12,7b688000fed8aa3af76aff76256a19b3064d79f6825bd11f1f6faa4a96e7612b,1
12,2da4ce35481730b861c40e8cd87e5f0043e33d63a439b0dc820285e79f316588,2
12,f3fd3d74179accf8824489e8187b55e7a148f0a65e7994ed3f3877e8416b5d4c,1
12,ef202b8fc700b299ff116f8f2688e079bf1d200d758baf9e6c34eab2579f4c22,7
12,3611f010f1ab97dc908b5e45be04aa7e687758f249766a62fcf0f080d6cf0914,28
12,5a39f0125bc36bb18586c17a93733f0f7e5c104625062162061cbd8bbf8579b0,14
12,da70e2e352b7fdbca8c04d4ba03be76febefecf71c57316b37d71dae902ded7d,28
12,b563ba87852172bf75eaba16fcb85370f8943dced43729c73bed19b21427dd18,28
12,1156b35fa1a51d2d3bbc56d31835a4df6fe9b1496d300bad04e6e006060c8b44,7
12,6e83fddac72bfba93766d4ad8e6d79a5adbf92d61263e3d91b5251ff1edae25c,5
12,fe02b7438222cd32782c3043262f6732b7370a46a52b6bc8ddbf412944e1fa93,5
12,8f1db8cae5e2003bbc993be6e63c47036f482dbb128778b1f98cfdded15ee4a0,5
12,614e70e6a6606b4e6c05595aaef7de221dfb7ab1a5d649f63c4d79c8bafe3b03,10
12,428062e8a8ad8825bde79c69575fa48f8f01c0fd98cda15d560cd037ec84197e,5
12,c54758b366ad03cbfa5ff3ade5e8936aaa4b0a69babec89e6f806cbb1ec4dc40,10
12,bd6098018241ab3f3434cad34add61158b2096c810fd3206cd6084594c1f37dd,10
12,5312dd07be33f39c1dc6c3494183a6a00cb8cc21d945976e8f0fe0b4cdcafb3a,5
12,e54a0fa99f189abad2efa9c887e666584bf928311fcfa19cc149fbfcbb1d11b7,10
12,75767a5388eae58c59c3c5d783fe2c537a71d4903d28d688cba0af87bc09ae27,5
12,3ed244a6685e5f456c0f722b5ab4693970246eb2a426ba7e8d3a4b13e97778db,5
12,fe2e690cc990539106c50ef34549b6830af7b0187b02ee35137484a70a7cfacb,5
12,aabbb5835cff05c701a4de16bbd80d24c6588482b73f0961de99a332651e2570,4
12,612ebb516f11d20302fa9a1039e284394096b375c6d0adcbeb7059bc1faa877a,8
12,1d9f18979849516c68474c624552ae4257e74c89786c80041b3c905baa660ec8,8
12,df2647c8099a2dbae81b44fa241f653fec3a4afed2cc5f092fc857c529c2ba66,4
12,612f52a24e0fecd03e1460be15cd37b82fdac0925670449fa755021353fdb2c9,16
12,b05d67d9c33b1d502f0b88a00439f7b4481a9f25794be7e2ba1c34e086d4afa0,4
12,2c4d407cf6603f28a8238e63d275de7f0bc389879ebc577fd95c922be42313a4,8
12,1bc0635d8c5898219a9de3056cdc20f65fee8215bc0e5b80af266a0f1d2c8c5e,8
12,dbd404a4e6e5e266134c7d6948a5a24d136f07b88126330ed032c998b0af904a,4
12,8d0f39404093ad7ecd4fbd6e473a4edabeded79f68f9264cbde3e9ac35c791d9,4
12,61ee6177798cb169c744e0ea7d3b0fedd723abe6886dc07883dfb43036579d0d,8
12,fe6da06039e26c0b3d408eef45800124a31ad315352a7de842d36ed904df521e,4
12,5662c58dc6feeb4cd498994398274b074e98d704b3457dc98e7e7e1a7946b7fe,8
12,8ddeaa64908443a81c283e606f07a844a3df765fe0d63e7215cfa090b114c486,16
12,ef84a34c755ed1a0b1ab61dc865491c28c69d4455853c1bc74c694fbe00a0af1,8
12,efcfe87f74dea2e6b5d6df63d39f763f7d271b8600666fdf25019d1277952195,4
12,ae7f0ef2d6a73c21a8b0dab1c87141d44e3945391e6f11ca8d5df7e49385d9aa,8
12,b5557570b9902731c3abfa94957b4d45ec217fbebe40e8620740fc68a9999ecf,4
12,8dcc798914eea1d1710c9c50bc6032282a0a03d57e1e9cc8de67fb7446b25f44,2
12,a342c9496641a7153f00abbb894120b0effea31f76a9e53469bfd8ea0796a71b,4
12,78c7ec8095cb053e1bff891b6384162dc1ef85c9be54c41b14f47cdcfad0287e,2
12,c8edc0b4f5393c5cdb6f8f3d452a99dc383375d376b5a9e742a161da7b179dfc,2
12,2ceb42a6ea12feefc687ceb259ab8f35ac19f82fd4e19ab96f079d5dc8c12f8e,2
12,056de4a75fc29d0c1e4184e617d4d6d0f56cc28c0705a69914a9dafdef325f1e,4
12,efd015cd5388cf2f08acc3f55f24040368c47433a4b95c057bda2f5c94acf541,4
12,6674dd1016f91f0c051352396186470496142ced0fc87ea52e37113611adcff5,2
12,6c4f6c6198938edfdff21f40caf46ce2399d596f30a810ddec4c69608b21d240,2
12,5a8d228068aca1e4d5a12eade712d79de091aa29a28ba5569eb5ef914afb8c8d,2
12,5ea8ac475da56999319024e2d30c0f9b818800ee9bcd5de4ff37f4d32d288f58,4
