trial,active_energy_share_vs_A6,Rhat_share_vs_Rhat
671,0.028709475183868276,0.13956881359170678
672,0.04665025090220839,0.004324817815093203
673,0.00023326558853609082,0.0002253266942618446
674,0.002079007481106658,0.00011774349723823189
675,0.002739206535618867,0.0015567834703509925
676,0.14959239649676026,0.002515214525479361
677,0.0898914692497499,0.019820310086493084
678,0.4527139322676999,0.03774340613269111
679,0.2506179175458319,0.0035544061937423884
680,0.1550586195778231,1.0953811519529744
681,0.21889064843341952,1.1636460676605154
682,0.04990098711680277,0.26902847560293686
683,0.06454443560352538,0.11737392461721227
684,0.02305519413315084,0.03448517411032791
685,0.005510304355268782,0.001716084556219488
686,0.0024319768372339187,0.007174097475201665
687,0.026121297632225614,3.535523262802937e-06
688,0.39060104882145497,0.31451212489667674
689,0.0009032712576822781,3.9524345851239647e-07
690,0.003982323064582038,0.0003420863345959201
691,0.564635761467724,2.2371926437792906
692,0.0038072575404143804,3.225179625903637e-07
693,0.00902115293745974,0.00018475305668480243
694,0.23501020784186324,0.00012720953955443315
695,0.04297659032208004,2.752052722488588e-06
696,0.057698925950168144,9.433165476007969e-07
697,0.14122964595045395,0.2827895088159251
698,0.0063325006462019925,1.9645249705387948e-05
699,0.002723538616801015,0.00019478074841434813
700,0.1753699668155329,0.00016036486963630302
701,0.13612098200647363,0.0156326144160265
702,0.0036087070862172808,7.648993128860556e-05
703,0.05453771138344397,0.029667962349878164
704,0.331815619963467,0.36425299715021336
705,0.007567821940631858,3.757925662278851e-05
706,0.179185975515535,0.0011484741534997745
707,0.044918484270914216,0.05254965063501573
708,0.37024895649511036,0.00013798360890791034
709,0.021539840136941022,0.00017427031935710665
710,0.22831457003440822,1.14126854873732
711,0.038417987667580734,5.901629790464219e-07
712,0.33455988527853286,0.1401026530453605
713,0.2515904651723052,0.6265878261305008
714,0.2783305297658911,8.264230567604578e-05
715,0.20714599963060995,1.7559473869581533e-05
716,0.08548478515241352,0.008395653994550275
717,0.2448884991841379,0.6750168002166708
718,0.48905591252113867,2.321347173341765
719,0.31007678057201654,0.3593221675142021
720,0.05294318448932825,0.23794064285362396
721,0.07611063229030086,0.5529704908222643
722,0.5120416239671307,0.9173838254178179
723,0.11308192622755789,0.124452637704895
724,0.13676427842808223,0.008282403318586469
725,0.2013945767593709,0.011566006187609723
726,0.09413589013437362,0.48746649943455067
727,0.2752322546166723,0.9676834540522476
728,0.10377349056390062,0.7881467188414572
729,0.21490282402327834,0.15811272268100032
730,0.11057808443949763,0.06161416069741602
731,0.0009062140964881901,4.9876547959499405e-05
732,0.08748348185994992,0.037933217589622946
733,0.005394766776485978,0.0006181467886477814
734,0.2667899357298871,0.00072573240857806
735,0.000895878479771229,9.019783430218456e-06
736,0.08125391152256117,0.4297781050639395
737,0.33382124322013734,1.23340498041407
738,0.013634497780033636,0.008238994410064726
739,0.10559859104907693,0.0036938699936931297
740,0.2453240589993612,1.6515688444704895
741,0.05164061798867531,0.01726592861884468
742,0.016196768200382964,3.8408820058620294e-06
743,0.2172702880520759,0.025662628106761027
744,0.09248598425097385,0.8699517462066048
745,0.02528206947016147,0.0008506419729422533
746,0.26741235087201765,0.48942720079990326
747,0.7952863374108502,1.3333532729388888
748,0.5830301995250071,0.17428822411704292
749,0.13177918673732927,8.724222460368694e-06
750,0.028402332619415716,0.0006105622456112087
751,0.26578704525938074,0.02059133234311872
752,0.01398936561717004,0.00018449453228051537
753,0.05400900972999445,0.00020976405747378572
754,0.7755156808298552,0.11206026062095098
755,0.8882516404055628,0.34370682810100733
756,0.21131846148090938,0.28241399217119456
757,0.17707013872613328,0.5172716008513266
758,0.10116593722062056,0.5494976343962523
759,9.770391918658818e-05,1.0879128148654713e-08
760,0.2813220482013319,0.00014266048619364846
761,0.2809920735865223,1.812386474847632
762,0.16606214250215234,0.21379458385367905
763,0.755593225412205,0.31510738438818814
764,0.20494705424782245,0.372876238974122
765,0.13104606911157501,0.2966727747686702
766,0.031071307299830722,1.2254731811920376e-06
767,0.09738649493441609,0.6884003619389827
768,0.13389813828113056,1.3547192310489662
769,0.001139346221899311,0.0008016752868240409
770,0.0371625598760669,0.21996615827503277
771,0.020743745073713304,0.014671001623687605
772,0.0028766120435580658,0.0012060895995858823
773,0.46191731361892596,2.0441411730285495
774,0.4154348125480251,0.0975647464947721
775,0.2790242038683983,0.00012729586452235115
776,0.29684201877271116,4.857753852901631e-06
777,0.18328950387257442,0.026078913913861357
778,0.1359701503570783,0.40676404014957146
779,0.0784678916534717,0.004748355356149088
780,0.7548423710467723,1.2135679014492726
781,0.008860605910899284,0.0037676494474249054
782,0.02834514788037997,0.0008105344468827023
783,0.07890409175589175,0.14210559096711667
784,0.017577591043172417,0.012731044120526823
785,0.3125771186824367,1.774032380673972
786,0.0008097580899696428,0.00015541126983823937
787,0.10880184753846368,0.0227769839890542
788,0.028086854557714116,0.04116088483385041
789,0.011333105413183787,0.003016225849956764
790,0.010650778347712563,0.0007127256265261066
791,0.08633360707300389,0.0764833795617856
792,0.10140731354685244,0.024942441497431342
793,0.02836444461081598,0.01219188357710607
794,0.04349263859157766,0.010146362017858538
795,0.2212781485487953,0.5385443377977722
796,0.14129077223654582,1.7479534535774144e-05
797,0.007716938924910145,1.3954710138162526e-07
798,0.016513703969163504,0.02072093798953125
799,0.013963677613085326,0.002851682068443558
800,0.08712410956199941,0.04499613854667371
801,0.01204840977393254,1.118116880321021e-05
802,0.011665715594894696,0.005376600284992578
803,0.3056983868364118,0.00051628617816001
804,9.614999956319581e-05,0.00020505307424979478
805,0.00033988601586367384,3.272583861964878e-05
806,0.6576758070493465,0.03410627758144165
807,0.0042667146158403705,0.0017892409441264668
808,0.37932230618814544,0.007165893173935171
809,0.47282705413003945,0.03194454193662561
810,0.23065639842206395,0.29622708595734804
811,0.2045225251917948,0.004855960482416115
812,0.048942154869735334,0.01239942918304131
813,0.0021120513582075537,0.00038359725130641194
814,0.001975975805654608,0.0019084871335993156
815,0.007370667347922446,0.01789074317625501
816,5.4733514631912056e-05,5.800709430895621e-07
817,0.08050213328173289,0.021912626537510773
818,1.0648738699081527e-06,4.7606213526419335e-09
819,0.003135537867375449,6.527208156799669e-08
820,0.01740549886585054,0.002006829916651842
821,0.012391759122730356,0.0008980430956916173
822,0.40910377159948674,0.6500140908656034
823,0.44647337822015076,0.03888357778204549
824,0.5053814467033542,0.013112091902854579
825,0.1552568226435263,0.4300733176886373
826,0.08852744272743449,0.0008972315070813072
827,2.285485111688991e-05,3.99440160683293e-07
828,0.22158262482159327,0.8341000254693476
829,0.558464194316394,0.1902302443871156
830,0.16522982647844006,0.10494579854529693
831,0.24736352286091118,0.7078610864604578
832,0.1813167339244912,0.10013343940594437
833,0.03107509107151397,8.962208652824762e-05
834,0.2963827060270833,0.042918456819752225
835,0.16740913388698866,0.011088691679063959
836,0.20207335216598007,0.0019805759528901973
837,0.5586526403442694,0.7156799118681428
838,0.3546988353282053,0.002569565874671151
839,0.19840087691911817,0.006002871157374888
840,0.2466300496614531,0.12519334992792827
841,0.03452138837982901,4.411406369695985e-06
842,0.07287314423008034,0.029355623077024547
843,0.30709093619105665,0.9740556163290376
844,0.06923341436512537,0.1935259041210801
845,0.002052922672989887,0.00040652001385693616
846,0.01762763465823595,0.006785084149547741
847,0.011969099509740675,0.0024610838415342943
848,0.07870754098948675,3.1557275081184485e-05
849,0.6048828573740608,0.394915636669331
850,0.2099573364855266,0.008039955811025828
851,0.16295513606316275,6.425571846485053e-05
852,0.010577822580508725,0.003917159403087937
853,0.18310048104439294,1.181072719733732e-05
854,0.32830911165971477,0.35746049849250516
855,0.41716363022468,0.24733595604135372
856,0.02553675496463921,0.00020890027656988742
857,0.0003359278253289053,0.00031060175920150085
858,0.10963072354358652,2.509524912304878e-06
859,0.001511803835143801,0.00024569584377121304
860,0.001427359926398128,1.6550980824385922e-05
861,0.0005990614782113768,0.0009926316388375958
862,0.0561541207511666,1.3999171865513258e-05
863,0.2968851381116884,0.027524865138554504
864,0.014841089898335911,0.0025701925288939597
865,0.03322567443197661,6.883435594059757e-06
866,0.23338324761784238,0.00024221910680845445
867,0.3101605795374573,0.4310095740772635
868,0.1237426194011895,0.00305480824526026
869,0.021696633670860825,0.00408568160445632
870,0.06682500104533295,0.18056201071770286
871,0.12401721804402249,0.04039309225825335
872,0.03387907847386215,0.05891829733233986
873,0.681589738776981,1.3592739002871654
874,0.07422715568297449,0.00021072151142272947
875,0.017100896097705938,0.08150718104455716
876,0.5139731469341187,0.07912690886979634
877,0.0006839000803443391,1.2341633645428714e-07
878,0.010604341509593967,0.0013613146834004098
879,0.008399030907007702,0.00708716686477492
880,0.31558864715803797,0.06240844145369731
881,0.008669282134203342,8.142824990547031e-05
882,0.20717598879570756,0.007787720411776209
883,0.0008321386192043683,6.333780024224986e-05
884,0.5224810220778358,0.7752014479474465
885,0.2195399857237529,8.585831741475907e-05
886,0.05965499901592284,1.3415835691649949e-05
887,0.2368868190587252,0.6583846286640693
888,0.38236931774200866,0.00787356774032855
889,0.016777701619967653,0.024200078836011947
890,0.3014848445614581,0.002277057039240986
891,0.11662986313958648,0.24951320521754708
892,0.2122369549760178,0.13918850643476693
893,0.2159902000872875,0.00593041348352023
894,0.053994383370356204,0.19500874985462485
895,0.3805189763741594,0.7113015261186753
896,0.17760761128257982,0.1549102214863228
897,0.39340747562877315,0.0034618460851768
898,0.008424646162368678,0.0016036322006968327
899,0.3329877932472961,0.15717466802252933
900,0.01301504602816187,0.0026085537360813447
901,0.45964997966652743,2.33183067190757
902,0.12033522253234934,0.0005823097714363796
903,0.1649168637259224,0.17439310655751775
904,0.5013242902419297,0.003328155458420695
905,0.0766495866815003,0.39079590466881214
906,0.002042233767158198,2.0536470524716808e-07
907,0.5239382247324835,0.017014397127990844
908,0.3655950481109389,0.022785141958193773
909,0.14309854636059746,5.264285674739984e-05
910,0.059873516370621035,0.011982098848192778
911,0.2474371588078454,1.1142665657930875e-07
912,0.0015214750678099157,2.80639523582289e-08
913,0.3040572695226154,0.18712721908690827
914,0.26722564008853916,0.16533631746370073
915,0.0006569036929640842,1.900027830747853e-08
916,0.16015084946893787,0.35444486993483415
917,0.0015821685218511817,0.00031832641266626554
918,0.15232737365303695,0.00031609663059719277
919,0.07075453654980454,0.010425101504740021
920,0.3441529599219644,0.16826246778666498
921,0.0009869411914126018,0.0005779069668987941
922,0.007084772742128078,7.050251392814044e-05
923,0.009554544333094323,0.005236787149036164
924,0.2301280654027893,1.9563567588982074e-06
925,0.012930070325102658,0.0006871875983972205
926,0.012714044563257995,0.0030000626868098013
927,0.010237652784882955,0.0012525843181169112
928,0.17630520832927707,1.0593006238362965
929,5.4286224208916815e-05,0.00010532706879679529
930,0.0071717301869530705,1.0744345047362661e-07
931,0.01584010758381181,0.001958022681835136
932,0.12064358966543216,4.116345061215673e-06
933,0.14156127947176808,0.33338159651108357
934,0.16760983097569446,0.08635547606866599
935,0.00030421646801225634,0.0014382925852034177
936,0.13207263876681033,0.0009475653119753366
937,0.1868475882341136,0.15493692371892953
938,0.02170212189880456,0.009620249073910488
939,0.15439008419064829,3.297011587992538e-05
940,0.0020391488102450206,1.1040390166532086e-05
941,0.015490938770527589,1.6849175816292612e-07
942,0.03404097891155214,0.005045910519752362
943,0.1839369923093284,0.15247209174939735
944,0.00497902563625848,1.7961236033215848e-06
945,0.00017033035475324843,0.00016870163115892086
946,0.0031838919447331544,1.1903809966763984e-05
947,0.165249279403915,0.022761648664213194
948,0.12216768908197215,0.0025921489983434373
949,0.0009759042491027026,2.4028398917690043e-08
950,0.06732978668034459,0.000189355214411513
951,0.38342733568979354,0.04538786090172338
952,0.12910390704837532,0.004643439352223397
953,0.00021396854937868467,7.427847222729317e-05
954,0.2345810049939954,0.0022610289842229818
955,0.06579407146998863,0.007266547875902239
956,0.02689012449809666,0.041485438765020956
957,0.4853946907461039,0.927894205837607
958,0.6537555176904049,0.3169730404341664
959,0.05000131442050122,0.10711317282069781
960,0.21293106781045915,0.2942150832876333
961,0.30937015203498014,2.977776680200784e-05
962,0.001491105840062747,4.022706999550108e-06
963,0.12927036192025473,0.00143449554855025
964,0.05608380783386971,0.0005170047779634635
965,0.3182698256962523,0.013722291797150982
966,0.3044722329515923,0.17632820591159853
967,0.005101084663907298,0.0003520227926587302
968,0.4466579103624131,0.04283549587531396
969,0.12623510239680807,4.595583781650647e-06
970,0.0393678692596383,0.0007570917938037933
971,0.2368781883946531,3.522286308911332e-07
972,0.23618564445380547,0.07137149625393716
973,0.0004778720430721745,0.0011282466208127526
974,0.07128034127167376,8.061014990119815e-06
975,0.1483245004242664,5.8760560556310225e-05
976,0.04456327383299764,0.01848369126438034
977,0.5412828844739768,0.23947742335577438
978,0.1771385887878745,0.004447975849145965
979,0.0049126358409224665,0.00010302476105442014
980,0.011441254626717585,0.00016117236720597524
981,0.2838936501033873,2.1510992310142107
982,0.026357812234432117,0.0005808244881924082
983,0.2341965509786735,0.010450064808087975
984,0.018288706320950632,0.0013101527203335556
985,0.013950697820994461,1.897007036132359e-07
986,0.11270181859331668,0.22972902791956182
987,0.2403871649970062,0.7000812973927149
988,0.14949235816407422,0.010550385187838903
989,0.01340505054811554,0.00021589049195473739
990,0.09014269318678685,0.04119004723296314
991,0.03153957646078342,0.0002981802831673475
992,0.07556637996037593,0.007542688658921798
993,0.017461729001319797,1.0100019745673927e-05
994,0.0009154839860204123,8.75219681780995e-05
995,0.16100528885836218,0.20036576482230933
996,0.46274583064224484,1.237536831835287
997,0.13416205729177016,0.2795302153462054
998,0.2943975391518213,0.05776021943533855
999,0.10663351403493712,0.3316633488390243
1000,0.41413114631715514,0.012846553139170184
1001,0.08956748961486106,0.08046752927664642
1002,0.000603935400173364,6.974755770788803e-08
1003,0.37587926523695464,0.1345140745423899
1004,0.3004244098956185,0.021288268719204487
1005,0.390202187886705,3.8083567398600993
1006,0.0002479247057296641,0.00030383842609067225
1007,0.04764335743612202,8.547956299242938e-05
1008,0.2633592074271679,0.005327311275360395
1009,0.025710899835738637,0.010031348900406379
1010,0.004669425038870375,4.0430875787535284e-05
1011,0.027816918404768198,0.00031627572980529007
1012,0.0028651152843138326,0.00036500698063143843
1013,0.2834598946023772,0.016498367643615834
1014,0.004131198848783788,0.00010894348154409097
1015,0.6313136305567745,0.1532308553355125
1016,0.011083776537389676,0.007574066464157372
1017,0.3085537617767681,0.02105000755410954
1018,0.41210896839624894,0.4085326897824744
1019,0.026957901133114803,2.8384601406125253e-05
1020,0.0012617091345239152,4.2501955886607686e-05
1021,0.009758217263499068,0.013033813123241844
1022,0.405617592299419,1.4541730951833054
1023,0.365782051551098,3.905502850491695e-06
1024,0.016748004785818834,0.010269622332962471
1025,0.024103669650402636,0.016534818733515207
1026,0.0001548535479425446,1.1637536518426477e-05
1027,0.24951749833190268,0.12815825104447548
1028,0.0018431810020938368,0.002070745689032754
1029,0.5144829212303158,0.1306473586239991
1030,0.01270904239989847,5.0347921261883e-07
1031,0.2710891677947529,0.3482350591764101
1032,0.6201198945491384,0.9012524464378298
1033,0.030587220771061158,0.0010043695627627023
1034,0.0012922713022833548,0.0005551152859463995
1035,0.5805196135316582,0.0006815482720078441
1036,0.8579298298609462,0.35121409799896763
1037,0.007079560887827398,1.9403343927583438e-05
1038,0.02417697334990963,0.03888318488788691
1039,0.10986134043358527,0.036809138625905596
1040,0.4587040200048836,0.5677500687594502
1041,0.24701699232214833,0.8933061768487952
1042,0.059212731992667245,0.00017549282024129724
1043,0.70992848718544,3.240635455707076
1044,0.055909499965449555,0.022319856396611607
1045,0.17159069183770867,1.9822877225397316e-07
1046,0.01145913308976171,1.7575091919334225e-07
1047,0.10093997916062182,0.004506956631707656
1048,0.07954897713311254,2.4870365137352314e-05
1049,0.0786875426276768,0.00010488254021305857
1050,0.01074180339241162,0.0005998162170012825
1051,0.446914898413137,0.9810227269383419
1052,0.23759213217074351,0.886326394643838
1053,0.0076391988990803985,0.02106112639282277
1054,0.0039388552800208735,0.0005977453598933009
1055,0.18875956841070235,0.0004420855143093353
1056,0.10469963159447694,0.04708483702454026
1057,0.0727731173702653,5.5112070588995366e-05
1058,0.03383126528668459,0.008070798493919557
1059,0.00012177293358827804,0.0005964744403167926
1060,0.13304751187324937,0.0816042984330388
1061,0.49756186152772336,0.00999118392862521
1062,0.6253435821528113,0.3754973394164306
1063,0.08149863610000788,6.503632290125244e-05
1064,0.0014945550153728747,0.00010631009424748154
1065,0.32617212774211646,0.0849210836698457
1066,0.26664228517766947,1.9238834104193248
1067,0.13296658203099065,0.055935421809262136
1068,0.026517755939017038,0.0005820923182974413
1069,0.1852017674728086,0.010383021586766593
1070,0.23323470939636345,0.13271459729397314
1071,0.1071182820973962,0.11481877699518242
1072,0.41366533338757955,3.3869461386332325e-06
1073,0.07959303081299493,0.2782125812039575
1074,0.0014973997430532094,0.00209958314686422
1075,0.06590442947891186,2.1036889170437014e-05
1076,0.39271748128953465,0.01323313329472266
1077,0.016185293228042463,0.02516169984741826
1078,0.012933041927458516,0.00031862007283368747
1079,0.00023054335528359084,0.0003128001596723506
1080,0.3084812572956223,0.0006923351164564844
1081,0.7102931854947225,0.3493098079612412
1082,0.048721062413326015,0.02707818164165008
1083,0.088147449905202,4.108077736986765e-07
1084,0.054036507966502625,0.0007453368486982972
1085,0.09607399832190078,0.0004591080245902929
1086,0.0948504275539563,0.0014374200269362126
1087,0.058268836375358186,0.003996225819682409
1088,0.4466836112180914,0.00021183044053194977
1089,0.04339791330848664,3.009739073334027e-05
1090,0.0280477818449505,0.0015988372239173073
1091,0.3090617537197295,0.9754592411283229
1092,0.061939675300046064,0.2792777880596996
1093,0.01062943170433965,0.0002547876404438175
1094,0.2306040708101839,0.13992133128507808
1095,0.020737323923986414,6.832087917645906e-05
1096,0.30510626809725894,0.2837476397253274
1097,0.24636421624158938,0.3899941887722943
1098,0.039435660277935256,2.86134944139555e-05
1099,0.6444512543217765,0.16968319327885426
1100,0.19107985192309596,0.30452774407616623
1101,0.34705323994556125,1.3471831006525098e-05
1102,0.1197214686318414,0.033497738222043404
1103,0.0009988702848333208,7.792294279781964e-05
1104,0.00295518999075574,0.002559712666457139
1105,0.20107699202291074,0.008948766654830641
1106,0.3693110074041714,0.30109591011706194
1107,0.0010146867407146323,0.004864904420168742
1108,0.7291691336031314,0.013412894837721186
1109,3.160659071788868e-05,1.0884076264559976e-05
1110,0.035014159180953866,0.0001277994483407932
1111,0.46255008008730836,0.016370320390892725
1112,0.06618755845310303,0.004797856473243987
1113,0.05878593350680172,0.0016843669710711801
1114,0.0016770541995532553,1.0177261538963846e-05
1115,0.04581427118646835,0.007315542771971535
1116,0.8572994867065525,0.20230020870053667
1117,0.6574134887927013,0.1403236181445551
1118,0.4080107487798814,1.871386136700066
1119,0.1069688676807893,0.017825832200105918
1120,0.26249414471733556,0.07888773291928115
1121,0.03693313188095339,0.000986022986035921
1122,0.016058851678347977,3.90601960352263e-06
1123,0.003544102739637351,1.2707343790692292e-05
1124,0.0006781177799174457,1.4775459869978105e-06
1125,0.5906686571826225,0.8197059279441717
1126,0.17764902704928842,0.01149150609685779
1127,0.23022731516439862,0.9554468005830584
1128,1.3543092517219992e-05,6.306947871778286e-06
1129,0.49353810353549593,1.291702460051824
1130,0.1682669891302995,0.04896157270149934
1131,0.4561562674514013,0.004097041322112157
1132,0.1312016699121582,0.013946392708019053
1133,0.3643498449159537,1.3591055170885544
1134,0.006842947921407306,0.00022167551173021024
1135,0.02376370120231915,0.20739301779263195
1136,0.11043801469201181,0.0012578217338608975
1137,0.00876748140340572,2.0999441493956418e-05
1138,0.05651846166714688,0.03873550982326288
1139,0.0007820090909724345,0.0040377346026458875
1140,0.19663724939218943,0.4007356616984724
1141,0.01595503531496388,0.00038819136313556266
1142,0.10582364745801175,0.23824863999611176
1143,0.0023531480636743043,1.7868748485866173e-06
1144,0.04360616855775721,0.03635700996053475
1145,0.34537440540462894,0.00037617723172560284
1146,0.1732890316576535,0.0069454122340880855
1147,0.15648609668052363,0.00024849552799068416
1148,0.001220054491820676,7.630699898365257e-05
1149,0.6095426566907398,0.05517239104403958
1150,0.44276062381408704,0.0005387983455776786
1151,0.0042820697948825134,3.605699343593969e-05
1152,0.004172370560599448,0.01026889258630905
1153,0.08758037945165235,0.028038500455292856
1154,0.5727799301955464,0.3532633458660914
1155,0.06256960576353442,0.0009879635154126404
1156,0.010546625894945542,7.885536059145737e-10
1157,0.014650610639872023,5.689305391192819e-05
1158,0.0934804744913616,0.0005189350953910851
1159,0.24712513629105867,0.0019665176499950457
1160,0.006061565829896704,1.42728214789106e-06
1161,0.06865820288579896,0.017218158364571457
1162,0.05725412327322813,8.63659538903615e-08
1163,0.0003615984281074018,5.962759621183849e-08
1164,0.5036890493463095,0.7326561416341707
1165,0.0018642775919286857,0.00024625409283766226
1166,5.000817981217009e-06,8.85797511907835e-11
1167,0.46959861623002963,1.737832728778031
1168,0.0832942096569998,7.380067372384484e-05
1169,0.09596106009176618,0.22163861368335416
1170,0.24206966477181208,1.0897980704448698
1171,0.4534708396778655,0.0009280184322241132
1172,0.087535249932752,0.007887534840731037
1173,0.26657082336885307,0.512822322044972
1174,0.12300263195924564,2.6154123871586536e-06
1175,0.024740887096402497,0.0005638287956595384
1176,0.0004227864144866366,3.2994722363707977e-05
1177,0.00031108124840348083,5.597320824721609e-07
1178,0.2339053254309034,0.019596085304328763
1179,0.24122307125165665,1.395442329868586
1180,0.04865337544359817,0.1456813639151797
1181,0.14094418446687376,0.8071946990932051
1182,0.0007591921714905247,1.1764008833428495e-05
1183,0.2138625298584338,2.0442942101184447
1184,0.0010447621122883545,7.0063155644278654e-06
1185,0.15400145837660853,0.017471400349692075
1186,0.23908918494760664,0.14372082304641257
1187,0.03365001058442066,0.011597476040177709
1188,0.07011077910140491,0.0324568513965801
1189,0.12938948723728835,4.765369725041623e-06
1190,0.09379258420715837,0.4304586715853593
1191,0.022740929358484374,0.013568554980186762
1192,0.18634775627805736,0.3082519505219307
1193,0.02316871352400843,0.0028128758251638056
1194,0.536446620291271,3.467092216416437
1195,0.009145606239673733,1.2930319716584171e-06
1196,0.49612354653709606,0.6329778689998209
1197,0.00012951691557537716,0.00013502403797376148
1198,0.08717867797008559,0.02339040218243588
1199,0.13937113039085222,0.0031651649264223774
1200,0.05077839559828511,0.0005799391456577784
1201,0.08494012718744866,9.3841634051155e-06
1202,0.01749790166036505,0.0026115938846959243
1203,0.0006174749432072818,0.00037950348120828676
1204,0.09377658382027376,0.05896920572191588
1205,0.06970482379305878,0.47667846968921956
1206,0.41396484057237615,0.2097169023954144
1207,0.09204816797846357,0.007727119794515338
1208,0.08808156596533308,0.011834142084409027
1209,0.17812242103682777,1.2867496594632322
1210,0.11549700914219739,0.2030114716733161
1211,0.00859793410340644,0.012205808583784835
1212,0.4445676427222786,2.7981630801465918
1213,0.18207414181289266,1.347343878079814
1214,0.10667270266318317,0.06622095945978557
1215,0.0018055483103907744,0.009915761847233435
1216,0.011021264000304886,0.008323390509876981
1217,0.11798234566315073,0.12036852442603171
1218,0.04581659800835869,0.18714565315282577
1219,0.0060674677452659444,0.026648046727003525
1220,0.466340497125753,1.6364426249353965
1221,0.02620963021234455,1.4741386199259237e-08
1222,0.10387079774076313,0.00029750758737357846
1223,0.3373094944153022,1.982072472771303e-06
1224,0.524354634711349,0.2582307248644924
1225,0.06622959739713455,4.895958254341491e-06
1226,0.012915576212801273,3.087849833590903e-08
1227,0.03279671244248637,3.289820852089997e-08
1228,0.10922774034669532,2.514178897347989e-05
1229,0.38000494223808634,1.3271762702825975
1230,0.22569549549481496,0.12072136636629331
1231,0.024202635640190314,0.0019321688157035745
1232,0.427811218083465,0.006582350185161897
1233,0.007710216212946952,8.469813214866331e-06
1234,0.011587021649496147,2.1483141423244357e-06
1235,0.008778066232836413,0.0001410209744663283
1236,0.45554866877033484,0.005886318025811895
1237,0.14866935873430237,1.0673299810275032
1238,0.007076315000773849,0.028142640346121385
1239,0.02121037367681207,0.0434149050137824
1240,0.02711346171506907,3.5035123091764815e-06
1241,0.03928309271491146,0.020894597633847482
1242,0.47550616588506933,0.06467880742181656
1243,0.13056283455501203,0.000759434171634759
1244,0.31933861211876896,0.00022585803421003647
1245,0.006695921820516293,0.004748430040202544
1246,0.01220016745014892,0.02137979610062838
1247,0.35489723756920083,0.0007321697588892418
1248,0.0016534992776700381,6.531202257149297e-06
1249,0.42411556096810726,0.11725728881032846
1250,0.17071366818841172,0.00036144711022547543
1251,0.3420753653056149,0.0119319702190699
1252,0.4215315435354862,3.3474857971470526
1253,0.054755717001874475,0.0009697560950212603
1254,0.11551674563361113,0.0028988086278020266
1255,0.08723376980548352,0.10962474128795935
1256,0.01304906685302676,0.0005100198053818167
1257,0.49839747291134395,0.11039024413763786
1258,0.3585610360982299,0.5286161018759149
1259,0.00015774487964715777,4.595845119282184e-06
1260,0.018542522922942,0.11301152342505237
1261,0.016572190147149325,0.0007643111236898872
1262,0.01185543374854366,0.0006755943213426885
1263,0.26364728373250224,0.11480052414353654
1264,0.02039719351561474,9.608092860748025e-06
1265,0.13462721644783499,0.24624198617713902
1266,0.09436526347549892,0.015409026118763986
1267,0.3434698154290511,1.5682219899834242
1268,0.22974341011378904,4.8135463703759736e-05
1269,0.4544408494583533,3.8439353596485017
1270,0.7478737262467401,0.22088119169023257
1271,0.28610039223448724,0.0010971039244929402
1272,0.05210400830934721,0.0005723335290669293
1273,0.3847493066022675,0.45308014184003753
1274,0.15348882900095248,1.1737786816299804
1275,0.003834556021533917,2.793075733174679e-09
1276,0.00023210968818177097,5.324147370830304e-06
1277,0.0183521144995227,8.002916085704907e-09
1278,0.15806818891712635,0.039940345775404125
1279,0.45304989098898096,0.30062816588588626
1280,0.6841509799397213,0.34125984197674913
1281,0.04826858412216409,0.008420114638238507
1282,0.017555608644856745,0.010426006966137949
1283,0.0026570987007297256,0.006556239631822225
1284,0.7337415050120778,0.38208440580719766
1285,0.10019417906190103,0.0003974496124757215
1286,0.00019957758792315253,9.293854112826126e-05
1287,0.31659525334319416,1.1772333435856888
1288,0.05419959750160035,0.005159028769096585
1289,0.25653742302071286,0.0030988691140698054
1290,0.08081122704078106,0.002423148327996677
1291,0.16625563140303432,0.0005813754799521677
1292,5.303747771802214e-05,6.363858533888188e-08
1293,0.306267802632624,0.03835349314632836
1294,0.054440822435546106,0.011492631747186515
1295,0.23005303219099663,0.34624576032792964
1296,0.05627278600377267,0.00031789066386701885
1297,0.06773004106965844,0.30706381649075815
1298,0.0965083964976604,0.03113274885231845
1299,0.0023719687824672866,0.0012131411036288852
1300,0.009499090271000772,0.00018096252120504403
1301,0.5555945955753929,0.011701545002534444
1302,4.6623592087381996e-05,2.9724723343606645e-08
1303,0.3127979175628999,0.2683703564636239
1304,0.42032289938783557,0.007174434260486901
1305,0.07504519592936366,0.005151024844158564
1306,1.6198902232182075e-05,9.181222174000398e-06
1307,0.22648398211092235,0.18946524940166207
1308,0.20523793232072834,1.1701521061152795
1309,0.5196590929534344,1.099103105143231
1310,0.01848068668342725,0.002865345773191199
1311,0.0004638219386181624,8.652382633489347e-06
1312,0.7206300045184766,0.6132060734965517
1313,0.30060317531774455,0.062362576718041796
1314,0.1613504340928692,0.05564253900481333
1315,0.003255296383431684,6.2323319431852435e-06
1316,0.07599515175561021,0.0013520934627286063
1317,0.05550754503002679,7.653128153158554e-06
1318,0.005072155614959471,5.235602648473504e-07
1319,0.056004187700745126,7.703341409944854e-05
1320,0.21245668797419126,0.05590744852142651
1321,0.0004468892680367755,1.4321716107865094e-08
1322,0.07756050363882179,0.03026629076723733
1323,0.25620843509423386,0.007987001839953108
1324,0.1872716060540264,0.09125946250603129
1325,0.1716553385554956,0.25254641269140377
