transition_id,reverse_transition_id,undirected_edge_id,source_state_id,target_state_id,source_grammar_cell_id,target_grammar_cell_id,edit_kind_code,edit_position,source_symbol_id,target_symbol_id,native_transition_flag,derived_transition_flag,derived_only_transition_flag,boundary_path_edge_flag,spectral_cut_edge_flag
2737,2736,1368,443,415,443,415,0,9,5,2,1,0,0,0,0
2738,2739,1369,415,462,415,462,0,8,2,5,1,0,0,0,0
2739,2738,1369,462,415,462,415,0,8,5,2,1,0,0,0,0
2740,2741,1370,416,443,416,443,2,8,2,-1,1,0,0,0,0
2741,2740,1370,443,416,443,416,1,8,-1,2,1,0,0,0,0
2742,2743,1371,416,451,416,451,0,9,2,5,1,0,0,0,0
2743,2742,1371,451,416,451,416,0,9,5,2,1,0,0,0,0
2744,2745,1372,416,463,416,463,0,8,2,5,1,0,0,0,0
2745,2744,1372,463,416,463,416,0,8,5,2,1,0,0,0,0
2746,2747,1373,417,418,417,418,1,11,-1,2,1,0,0,0,0
2747,2746,1373,418,417,418,417,2,11,2,-1,1,0,0,0,0
2748,2749,1374,417,419,417,419,2,10,1,-1,1,0,0,0,0
2749,2748,1374,419,417,419,417,1,10,-1,1,1,0,0,0,0
2750,2751,1375,417,420,417,420,1,10,-1,2,1,0,0,0,0
2751,2750,1375,420,417,420,417,2,10,2,-1,1,0,0,0,0
2752,2753,1376,417,426,417,426,0,10,1,2,1,0,0,0,0
2753,2752,1376,426,417,426,417,0,10,2,1,1,0,0,0,0
2754,2755,1377,417,434,417,434,1,9,-1,5,1,0,0,0,0
2755,2754,1377,434,417,434,417,2,9,5,-1,1,0,0,0,0
2756,2757,1378,417,436,417,436,0,10,1,5,1,0,0,0,0
2757,2756,1378,436,417,436,417,0,10,5,1,1,0,0,0,0
2758,2759,1379,418,426,418,426,2,10,1,-1,1,0,0,0,0
2759,2758,1379,426,418,426,418,1,10,-1,1,1,0,0,0,0
2760,2761,1380,418,431,418,431,0,10,1,2,1,0,0,0,0
2761,2760,1380,431,418,431,418,0,10,2,1,1,0,0,0,0
2762,2763,1381,418,435,418,435,1,9,-1,5,1,0,0,0,0
2763,2762,1381,435,418,435,418,2,9,5,-1,1,0,0,0,0
2764,2765,1382,418,443,418,443,0,10,1,5,1,0,0,0,0
2765,2764,1382,443,418,443,418,0,10,5,1,1,0,0,0,0
2766,2767,1383,419,426,419,426,1,10,-1,2,1,0,0,0,0
2767,2766,1383,426,419,426,419,2,10,2,-1,1,0,0,0,0
2768,2769,1384,419,436,419,436,1,9,-1,5,1,0,0,0,0
2769,2768,1384,436,419,436,419,2,9,5,-1,1,0,0,0,0
2770,2771,1385,419,453,419,453,2,8,2,-1,1,0,0,0,0
2771,2770,1385,453,419,453,419,1,8,-1,2,1,0,0,0,0
2772,2773,1386,419,460,419,460,1,7,-1,5,1,0,0,0,0
2773,2772,1386,460,419,460,419,2,7,5,-1,1,0,0,0,0
2774,2775,1387,420,421,420,421,2,13,4,-1,1,0,0,0,0
2775,2774,1387,421,420,421,420,1,13,-1,4,1,0,0,0,0
2776,2777,1388,420,423,420,423,0,12,1,3,1,0,0,0,0
2777,2776,1388,423,420,423,420,0,12,3,1,1,0,0,0,0
2778,2779,1389,420,425,420,425,0,12,1,4,1,0,0,0,0
2779,2778,1389,425,420,425,420,0,12,4,1,1,0,0,0,0
2780,2781,1390,420,426,420,426,2,11,1,-1,1,0,0,0,0
2781,2780,1390,426,420,426,420,1,11,-1,1,1,0,0,0,0
2782,2783,1391,420,431,420,431,0,11,1,2,1,0,0,0,0
2783,2782,1391,431,420,431,420,0,11,2,1,1,0,0,0,0
2784,2785,1392,420,432,420,432,0,11,1,5,1,0,0,0,0
2785,2784,1392,432,420,432,420,0,11,5,1,1,0,0,0,0
2786,2787,1393,420,434,420,434,0,10,2,5,1,0,0,0,0
2787,2786,1393,434,420,434,420,0,10,5,2,1,0,0,0,0
2788,2789,1394,420,437,420,437,1,9,-1,5,1,0,0,0,0
2789,2788,1394,437,420,437,420,2,9,5,-1,1,0,0,0,0
2790,2791,1395,421,422,421,422,0,12,1,2,1,0,0,0,0
2791,2790,1395,422,421,422,421,0,12,2,1,1,0,0,0,0
2792,2793,1396,421,426,421,426,0,12,1,4,1,0,0,0,0
2793,2792,1396,426,421,426,421,0,12,4,1,1,0,0,0,0
2794,2795,1397,421,429,421,429,2,11,1,-1,1,0,0,0,0
2795,2794,1397,429,421,429,421,1,11,-1,1,1,0,0,0,0
2796,2797,1398,421,430,421,430,0,12,1,5,1,0,0,0,0
2797,2796,1398,430,421,430,421,0,12,5,1,1,0,0,0,0
2798,2799,1399,421,438,421,438,1,9,-1,5,1,0,0,0,0
2799,2798,1399,438,421,438,421,2,9,5,-1,1,0,0,0,0
2800,2801,1400,422,426,422,426,0,12,2,4,1,0,0,0,0
2801,2800,1400,426,422,426,422,0,12,4,2,1,0,0,0,0
2802,2803,1401,422,429,422,429,2,12,2,-1,1,0,0,0,0
2803,2802,1401,429,422,429,422,1,12,-1,2,1,0,0,0,0
2804,2805,1402,422,430,422,430,0,12,2,5,1,0,0,0,0
2805,2804,1402,430,422,430,422,0,12,5,2,1,0,0,0,0
2806,2807,1403,422,439,422,439,1,9,-1,5,1,0,0,0,0
2807,2806,1403,439,422,439,422,2,9,5,-1,1,0,0,0,0
2808,2809,1404,423,425,423,425,0,12,3,4,1,0,0,0,0
2809,2808,1404,425,423,425,423,0,12,4,3,1,0,0,0,0
2810,2811,1405,423,426,423,426,2,12,3,-1,1,0,0,0,0
2811,2810,1405,426,423,426,423,1,12,-1,3,1,0,0,0,0
2812,2813,1406,423,440,423,440,1,9,-1,5,1,0,0,0,0
2813,2812,1406,440,423,440,423,2,9,5,-1,1,0,0,0,0
2814,2815,1407,424,426,424,426,0,13,3,5,1,0,0,0,0
2815,2814,1407,426,424,426,424,0,13,5,3,1,0,0,0,0
2816,2817,1408,424,441,424,441,1,9,-1,5,1,0,0,0,0
2817,2816,1408,441,424,441,424,2,9,5,-1,1,0,0,0,0
2818,2819,1409,425,426,425,426,2,12,4,-1,1,0,0,0,0
2819,2818,1409,426,425,426,425,1,12,-1,4,1,0,0,0,0
2820,2821,1410,425,428,425,428,0,13,4,5,1,0,0,0,0
2821,2820,1410,428,425,428,425,0,13,5,4,1,0,0,0,0
2822,2823,1411,425,442,425,442,1,9,-1,5,1,0,0,0,0
2823,2822,1411,442,425,442,425,2,9,5,-1,1,0,0,0,0
2824,2825,1412,426,427,426,427,1,14,-1,2,1,0,0,0,0
2825,2824,1412,427,426,427,426,2,14,2,-1,1,0,0,0,0
2826,2827,1413,426,428,426,428,1,13,-1,5,1,0,0,0,0
2827,2826,1413,428,426,428,426,2,13,5,-1,1,0,0,0,0
2828,2829,1414,426,429,426,429,2,12,4,-1,1,0,0,0,0
2829,2828,1414,429,426,429,426,1,12,-1,4,1,0,0,0,0
2830,2831,1415,426,430,426,430,0,12,4,5,1,0,0,0,0
2831,2830,1415,430,426,430,426,0,12,5,4,1,0,0,0,0
2832,2833,1416,426,431,426,431,1,10,-1,2,1,0,0,0,0
2833,2832,1416,431,426,431,426,2,10,2,-1,1,0,0,0,0
2834,2835,1417,426,432,426,432,1,11,-1,5,1,0,0,0,0
2835,2834,1417,432,426,432,426,2,11,5,-1,1,0,0,0,0
2836,2837,1418,426,436,426,436,0,10,2,5,1,0,0,0,0
2837,2836,1418,436,426,436,426,0,10,5,2,1,0,0,0,0
2838,2839,1419,426,443,426,443,1,9,-1,5,1,0,0,0,0
2839,2838,1419,443,426,443,426,2,9,5,-1,1,0,0,0,0
2840,2841,1420,426,455,426,455,2,8,2,-1,1,0,0,0,0
2841,2840,1420,455,426,455,426,1,8,-1,2,1,0,0,0,0
2842,2843,1421,426,462,426,462,1,7,-1,5,1,0,0,0,0
2843,2842,1421,462,426,462,426,2,7,5,-1,1,0,0,0,0
2844,2845,1422,426,698,426,698,0,2,3,4,0,1,0,0,0
2845,2844,1422,698,426,698,426,0,2,4,3,0,1,0,0,0
2846,2847,1423,427,428,427,428,0,14,2,5,1,0,0,0,0
2847,2846,1423,428,427,428,427,0,14,5,2,1,0,0,0,0
2848,2849,1424,427,444,427,444,1,9,-1,5,1,0,0,0,0
2849,2848,1424,444,427,444,427,2,9,5,-1,1,0,0,0,0
2850,2851,1425,427,456,427,456,2,8,2,-1,1,0,0,0,0
2851,2850,1425,456,427,456,427,1,8,-1,2,1,0,0,0,0
2852,2853,1426,428,430,428,430,2,12,4,-1,1,0,0,0,0
2853,2852,1426,430,428,430,428,1,12,-1,4,1,0,0,0,0
2854,2855,1427,428,445,428,445,1,9,-1,5,1,0,0,0,0
2855,2854,1427,445,428,445,428,2,9,5,-1,1,0,0,0,0
2856,2857,1428,429,430,429,430,1,12,-1,5,1,0,0,0,0
2857,2856,1428,430,429,430,429,2,12,5,-1,1,0,0,0,0
2858,2859,1429,429,446,429,446,1,9,-1,5,1,0,0,0,0
2859,2858,1429,446,429,446,429,2,9,5,-1,1,0,0,0,0
2860,2861,1430,430,447,430,447,1,9,-1,5,1,0,0,0,0
2861,2860,1430,447,430,447,430,2,9,5,-1,1,0,0,0,0
2862,2863,1431,431,432,431,432,0,11,2,5,1,0,0,0,0
2863,2862,1431,432,431,432,431,0,11,5,2,1,0,0,0,0
2864,2865,1432,431,433,431,433,1,11,-1,5,1,0,0,0,0
2865,2864,1432,433,431,433,431,2,11,5,-1,1,0,0,0,0
2866,2867,1433,431,443,431,443,0,10,2,5,1,0,0,0,0
2867,2866,1433,443,431,443,431,0,10,5,2,1,0,0,0,0
2868,2869,1434,431,448,431,448,1,9,-1,5,1,0,0,0,0
2869,2868,1434,448,431,448,431,2,9,5,-1,1,0,0,0,0
2870,2871,1435,432,433,432,433,1,12,-1,2,1,0,0,0,0
2871,2870,1435,433,432,433,432,2,12,2,-1,1,0,0,0,0
2872,2873,1436,432,436,432,436,2,10,2,-1,1,0,0,0,0
2873,2872,1436,436,432,436,432,1,10,-1,2,1,0,0,0,0
2874,2875,1437,432,449,432,449,1,9,-1,5,1,0,0,0,0
2875,2874,1437,449,432,449,432,2,9,5,-1,1,0,0,0,0
2876,2877,1438,432,450,432,450,0,10,2,5,1,0,0,0,0
2877,2876,1438,450,432,450,432,0,10,5,2,1,0,0,0,0
2878,2879,1439,432,460,432,460,2,8,2,-1,1,0,0,0,0
2879,2878,1439,460,432,460,432,1,8,-1,2,1,0,0,0,0
2880,2881,1440,433,443,433,443,2,10,2,-1,1,0,0,0,0
2881,2880,1440,443,433,443,433,1,10,-1,2,1,0,0,0,0
2882,2883,1441,433,451,433,451,0,10,2,5,1,0,0,0,0
2883,2882,1441,451,433,451,433,0,10,5,2,1,0,0,0,0
2884,2885,1442,433,462,433,462,2,8,2,-1,1,0,0,0,0
2885,2884,1442,462,433,462,433,1,8,-1,2,1,0,0,0,0
2886,2887,1443,434,435,434,435,1,12,-1,2,1,0,0,0,0
2887,2886,1443,435,434,435,434,2,12,2,-1,1,0,0,0,0
2888,2889,1444,434,436,434,436,2,11,1,-1,1,0,0,0,0
2889,2888,1444,436,434,436,434,1,11,-1,1,1,0,0,0,0
2890,2891,1445,434,437,434,437,1,11,-1,2,1,0,0,0,0
2891,2890,1445,437,434,437,434,2,11,2,-1,1,0,0,0,0
2892,2893,1446,434,443,434,443,0,11,1,2,1,0,0,0,0
2893,2892,1446,443,434,443,434,0,11,2,1,1,0,0,0,0
2894,2895,1447,434,450,434,450,0,11,1,5,1,0,0,0,0
2895,2894,1447,450,434,450,434,0,11,5,1,1,0,0,0,0
2896,2897,1448,435,443,435,443,2,11,1,-1,1,0,0,0,0
2897,2896,1448,443,435,443,435,1,11,-1,1,1,0,0,0,0
2898,2899,1449,435,448,435,448,0,11,1,2,1,0,0,0,0
2899,2898,1449,448,435,448,435,0,11,2,1,1,0,0,0,0
2900,2901,1450,435,451,435,451,0,11,1,5,1,0,0,0,0
2901,2900,1450,451,435,451,435,0,11,5,1,1,0,0,0,0
2902,2903,1451,436,443,436,443,1,11,-1,2,1,0,0,0,0
2903,2902,1451,443,436,443,436,2,11,2,-1,1,0,0,0,0
2904,2905,1452,436,450,436,450,1,9,-1,5,1,0,0,0,0
2905,2904,1452,450,436,450,436,2,9,5,-1,1,0,0,0,0
2906,2907,1453,437,438,437,438,2,14,4,-1,1,0,0,0,0
2907,2906,1453,438,437,438,437,1,14,-1,4,1,0,0,0,0
2908,2909,1454,437,440,437,440,0,13,1,3,1,0,0,0,0
2909,2908,1454,440,437,440,437,0,13,3,1,1,0,0,0,0
2910,2911,1455,437,442,437,442,0,13,1,4,1,0,0,0,0
2911,2910,1455,442,437,442,437,0,13,4,1,1,0,0,0,0
2912,2913,1456,437,443,437,443,2,12,1,-1,1,0,0,0,0
2913,2912,1456,443,437,443,437,1,12,-1,1,1,0,0,0,0
2914,2915,1457,437,448,437,448,0,12,1,2,1,0,0,0,0
2915,2914,1457,448,437,448,437,0,12,2,1,1,0,0,0,0
2916,2917,1458,437,449,437,449,0,12,1,5,1,0,0,0,0
2917,2916,1458,449,437,449,437,0,12,5,1,1,0,0,0,0
2918,2919,1459,438,439,438,439,0,13,1,2,1,0,0,0,0
2919,2918,1459,439,438,439,438,0,13,2,1,1,0,0,0,0
2920,2921,1460,438,443,438,443,0,13,1,4,1,0,0,0,0
2921,2920,1460,443,438,443,438,0,13,4,1,1,0,0,0,0
2922,2923,1461,438,446,438,446,2,12,1,-1,1,0,0,0,0
2923,2922,1461,446,438,446,438,1,12,-1,1,1,0,0,0,0
2924,2925,1462,438,447,438,447,0,13,1,5,1,0,0,0,0
2925,2924,1462,447,438,447,438,0,13,5,1,1,0,0,0,0
2926,2927,1463,439,443,439,443,0,13,2,4,1,0,0,0,0
2927,2926,1463,443,439,443,439,0,13,4,2,1,0,0,0,0
2928,2929,1464,439,446,439,446,2,13,2,-1,1,0,0,0,0
2929,2928,1464,446,439,446,439,1,13,-1,2,1,0,0,0,0
2930,2931,1465,439,447,439,447,0,13,2,5,1,0,0,0,0
2931,2930,1465,447,439,447,439,0,13,5,2,1,0,0,0,0
2932,2933,1466,440,442,440,442,0,13,3,4,1,0,0,0,0
2933,2932,1466,442,440,442,440,0,13,4,3,1,0,0,0,0
2934,2935,1467,440,443,440,443,2,13,3,-1,1,0,0,0,0
2935,2934,1467,443,440,443,440,1,13,-1,3,1,0,0,0,0
2936,2937,1468,441,443,441,443,0,14,3,5,1,0,0,0,0
2937,2936,1468,443,441,443,441,0,14,5,3,1,0,0,0,0
2938,2939,1469,442,443,442,443,2,13,4,-1,1,0,0,0,0
2939,2938,1469,443,442,443,442,1,13,-1,4,1,0,0,0,0
2940,2941,1470,442,445,442,445,0,14,4,5,1,0,0,0,0
2941,2940,1470,445,442,445,442,0,14,5,4,1,0,0,0,0
2942,2943,1471,443,444,443,444,1,15,-1,2,1,0,0,0,0
2943,2942,1471,444,443,444,443,2,15,2,-1,1,0,0,0,0
2944,2945,1472,443,445,443,445,1,14,-1,5,1,0,0,0,0
2945,2944,1472,445,443,445,443,2,14,5,-1,1,0,0,0,0
2946,2947,1473,443,446,443,446,2,13,4,-1,1,0,0,0,0
2947,2946,1473,446,443,446,443,1,13,-1,4,1,0,0,0,0
2948,2949,1474,443,447,443,447,0,13,4,5,1,0,0,0,0
2949,2948,1474,447,443,447,443,0,13,5,4,1,0,0,0,0
2950,2951,1475,443,448,443,448,1,11,-1,2,1,0,0,0,0
2951,2950,1475,448,443,448,443,2,11,2,-1,1,0,0,0,0
2952,2953,1476,443,449,443,449,1,12,-1,5,1,0,0,0,0
2953,2952,1476,449,443,449,443,2,12,5,-1,1,0,0,0,0
2954,2955,1477,443,450,443,450,0,11,2,5,1,0,0,0,0
2955,2954,1477,450,443,450,443,0,11,5,2,1,0,0,0,0
2956,2957,1478,443,451,443,451,1,9,-1,5,1,0,0,0,0
2957,2956,1478,451,443,451,443,2,9,5,-1,1,0,0,0,0
2958,2959,1479,443,463,443,463,1,7,-1,5,1,0,0,0,0
2959,2958,1479,463,443,463,443,2,7,5,-1,1,0,0,0,0
2960,2961,1480,443,699,443,699,0,2,3,4,0,1,0,0,0
2961,2960,1480,699,443,699,443,0,2,4,3,0,1,0,0,0
2962,2963,1481,444,445,444,445,0,15,2,5,1,0,0,0,0
2963,2962,1481,445,444,445,444,0,15,5,2,1,0,0,0,0
2964,2965,1482,445,447,445,447,2,13,4,-1,1,0,0,0,0
2965,2964,1482,447,445,447,445,1,13,-1,4,1,0,0,0,0
2966,2967,1483,446,447,446,447,1,13,-1,5,1,0,0,0,0
2967,2966,1483,447,446,447,446,2,13,5,-1,1,0,0,0,0
2968,2969,1484,448,449,448,449,0,12,2,5,1,0,0,0,0
2969,2968,1484,449,448,449,448,0,12,5,2,1,0,0,0,0
2970,2971,1485,448,451,448,451,0,11,2,5,1,0,0,0,0
2971,2970,1485,451,448,451,448,0,11,5,2,1,0,0,0,0
2972,2973,1486,449,450,449,450,2,11,2,-1,1,0,0,0,0
2973,2972,1486,450,449,450,449,1,11,-1,2,1,0,0,0,0
2974,2975,1487,450,451,450,451,1,12,-1,2,1,0,0,0,0
2975,2974,1487,451,450,451,450,2,12,2,-1,1,0,0,0,0
2976,2977,1488,452,459,452,459,0,9,1,2,1,0,0,0,0
2977,2976,1488,459,452,459,452,0,9,2,1,1,0,0,0,0
2978,2979,1489,452,460,452,460,2,9,1,-1,1,0,0,0,0
2979,2978,1489,460,452,460,452,1,9,-1,1,1,0,0,0,0
2980,2981,1490,453,454,453,454,1,12,-1,2,1,0,0,0,0
2981,2980,1490,454,453,454,453,2,12,2,-1,1,0,0,0,0
2982,2983,1491,453,455,453,455,1,9,-1,2,1,0,0,0,0
2983,2982,1491,455,453,455,453,2,9,2,-1,1,0,0,0,0
2984,2985,1492,454,456,454,456,1,9,-1,2,1,0,0,0,0
2985,2984,1492,456,454,456,454,2,9,2,-1,1,0,0,0,0
2986,2987,1493,455,456,455,456,1,13,-1,2,1,0,0,0,0
2987,2986,1493,456,455,456,455,2,13,2,-1,1,0,0,0,0
2988,2989,1494,455,460,455,460,1,10,-1,5,1,0,0,0,0
2989,2988,1494,460,455,460,455,2,10,5,-1,1,0,0,0,0
2990,2991,1495,455,822,455,822,2,2,3,-1,0,1,0,0,0
2991,2990,1495,822,455,822,455,1,2,-1,3,0,1,0,0,0
2992,2993,1496,456,457,456,457,1,13,-1,2,1,0,0,0,0
2993,2992,1496,457,456,457,456,2,13,2,-1,1,0,0,0,0
2994,2995,1497,456,458,456,458,1,14,-1,5,1,0,0,0,0
2995,2994,1497,458,456,458,456,2,14,5,-1,1,0,0,0,0
2996,2997,1498,456,461,456,461,1,10,-1,5,1,0,0,0,0
2997,2996,1498,461,456,461,456,2,10,5,-1,1,0,0,0,0
2998,2999,1499,456,823,456,823,2,2,3,-1,0,1,0,0,0
2999,2998,1499,823,456,823,456,1,2,-1,3,0,1,0,0,0
3000,3001,1500,457,458,457,458,0,14,2,5,1,0,0,0,0
3001,3000,1500,458,457,458,457,0,14,5,2,1,0,0,0,0
3002,3003,1501,459,460,459,460,2,9,2,-1,1,0,0,0,0
3003,3002,1501,460,459,460,459,1,9,-1,2,1,0,0,0,0
3004,3005,1502,460,461,460,461,1,14,-1,2,1,0,0,0,0
3005,3004,1502,461,460,461,460,2,14,2,-1,1,0,0,0,0
3006,3007,1503,460,462,460,462,1,11,-1,2,1,0,0,0,0
3007,3006,1503,462,460,462,460,2,11,2,-1,1,0,0,0,0
3008,3009,1504,460,824,460,824,2,2,3,-1,0,1,0,0,0
3009,3008,1504,824,460,824,460,1,2,-1,3,0,1,0,0,0
3010,3011,1505,462,463,462,463,1,10,-1,5,1,0,0,0,0
3011,3010,1505,463,462,463,462,2,10,5,-1,1,0,0,0,0
3012,3013,1506,465,472,465,472,0,7,1,5,0,1,1,0,0
3013,3012,1506,472,465,472,465,0,7,5,1,0,1,1,0,0
3014,3015,1507,466,472,466,472,2,6,2,-1,0,1,1,0,0
3015,3014,1507,472,466,472,466,1,6,-1,2,0,1,1,0,0
3016,3017,1508,467,468,467,468,1,10,-1,2,0,1,1,0,0
3017,3016,1508,468,467,468,467,2,10,2,-1,0,1,1,0,0
3018,3019,1509,468,469,468,469,1,10,-1,5,0,1,1,0,0
3019,3018,1509,469,468,469,468,2,10,5,-1,0,1,1,0,0
3020,3021,1510,469,470,469,470,0,9,1,4,0,1,1,0,0
3021,3020,1510,470,469,470,469,0,9,4,1,0,1,1,0,0
3022,3023,1511,471,472,471,472,1,9,-1,2,0,1,1,0,0
3023,3022,1511,472,471,472,471,2,9,2,-1,0,1,1,0,0
3024,3025,1512,472,473,472,473,1,14,-1,2,0,1,1,0,0
3025,3024,1512,473,472,473,472,2,14,2,-1,0,1,1,0,0
3026,3027,1513,472,474,472,474,1,10,-1,5,0,1,1,0,0
3027,3026,1513,474,472,474,472,2,10,5,-1,0,1,1,0,0
3028,3029,1514,475,477,475,477,0,12,1,4,0,1,1,0,0
3029,3028,1514,477,475,477,475,0,12,4,1,0,1,1,0,0
3030,3031,1515,479,481,479,481,0,10,2,5,0,1,1,0,0
3031,3030,1515,481,479,481,479,0,10,5,2,0,1,1,0,0
3032,3033,1516,479,482,479,482,1,9,-1,5,0,1,1,0,0
3033,3032,1516,482,479,482,479,2,9,5,-1,0,1,1,0,0
3034,3035,1517,479,485,479,485,2,8,2,-1,0,1,1,0,0
3035,3034,1517,485,479,485,479,1,8,-1,2,0,1,1,0,0
3036,3037,1518,479,487,479,487,0,8,2,5,0,1,1,0,0
3037,3036,1518,487,479,487,479,0,8,5,2,0,1,1,0,0
3038,3039,1519,480,482,480,482,2,10,2,-1,0,1,1,0,0
3039,3038,1519,482,480,482,480,1,10,-1,2,0,1,1,0,0
3040,3041,1520,481,482,481,482,1,11,-1,2,0,1,1,0,0
3041,3040,1520,482,481,482,481,2,11,2,-1,0,1,1,0,0
3042,3043,1521,482,483,482,483,1,15,-1,2,0,1,1,0,0
3043,3042,1521,483,482,483,482,2,15,2,-1,0,1,1,0,0
3044,3045,1522,482,484,482,484,1,12,-1,5,0,1,1,0,0
3045,3044,1522,484,482,484,482,2,12,5,-1,0,1,1,0,0
3046,3047,1523,482,486,482,486,1,8,-1,5,0,1,1,0,0
3047,3046,1523,486,482,486,482,2,8,5,-1,0,1,1,0,0
3048,3049,1524,482,487,482,487,2,8,2,-1,0,1,1,0,0
3049,3048,1524,487,482,487,482,1,8,-1,2,0,1,1,0,0
3050,3051,1525,482,488,482,488,1,7,-1,3,0,1,1,0,0
3051,3050,1525,488,482,488,482,2,7,3,-1,0,1,1,0,0
3052,3053,1526,485,487,485,487,1,8,-1,5,0,1,1,0,0
3053,3052,1526,487,485,487,485,2,8,5,-1,0,1,1,0,0
3054,3055,1527,485,489,485,489,0,7,1,4,0,1,1,0,0
3055,3054,1527,489,485,489,485,0,7,4,1,0,1,1,0,0
3056,3057,1528,490,491,490,491,1,14,-1,2,1,0,0,0,0
3057,3056,1528,491,490,491,490,2,14,2,-1,1,0,0,0,0
3058,3059,1529,490,492,490,492,0,10,2,5,1,0,0,0,0
3059,3058,1529,492,490,492,490,0,10,5,2,1,0,0,0,0
3060,3061,1530,490,493,490,493,1,9,-1,5,1,0,0,0,0
3061,3060,1530,493,490,493,490,2,9,5,-1,1,0,0,0,0
3062,3063,1531,490,494,490,494,0,8,1,2,1,0,0,0,0
3063,3062,1531,494,490,494,490,0,8,2,1,1,0,0,0,0
3064,3065,1532,490,506,490,506,0,7,1,2,1,0,0,0,0
3065,3064,1532,506,490,506,490,0,7,2,1,1,0,0,0,0
3066,3067,1533,490,542,490,542,1,7,-1,4,1,0,0,0,0
3067,3066,1533,542,490,542,490,2,7,4,-1,1,0,0,0,0
3068,3069,1534,490,566,490,566,0,7,1,4,1,0,0,0,0
3069,3068,1534,566,490,566,490,0,7,4,1,1,0,0,0,0
3070,3071,1535,490,616,490,616,1,6,-1,5,1,0,0,0,0
3071,3070,1535,616,490,616,490,2,6,5,-1,1,0,0,0,0
3072,3073,1536,490,677,490,677,0,5,2,5,1,0,0,0,0
3073,3072,1536,677,490,677,490,0,5,5,2,1,0,0,0,0
3074,3075,1537,490,796,490,796,0,3,3,5,0,1,0,0,0
3075,3074,1537,796,490,796,490,0,3,5,3,0,1,0,0,0
3076,3077,1538,491,495,491,495,0,8,1,2,1,0,0,0,0
3077,3076,1538,495,491,495,491,0,8,2,1,1,0,0,0,0
3078,3079,1539,491,507,491,507,0,7,1,2,1,0,0,0,0
3079,3078,1539,507,491,507,491,0,7,2,1,1,0,0,0,0
3080,3081,1540,491,567,491,567,0,7,1,4,1,0,0,0,0
3081,3080,1540,567,491,567,491,0,7,4,1,1,0,0,0,0
3082,3083,1541,492,493,492,493,1,11,-1,2,1,0,0,0,0
3083,3082,1541,493,492,493,492,2,11,2,-1,1,0,0,0,0
3084,3085,1542,492,499,492,499,0,8,1,2,1,0,0,0,0
3085,3084,1542,499,492,499,492,0,8,2,1,1,0,0,0,0
3086,3087,1543,492,573,492,573,0,7,1,4,1,0,0,0,0
3087,3086,1543,573,492,573,492,0,7,4,1,1,0,0,0,0
3088,3089,1544,493,500,493,500,0,8,1,2,1,0,0,0,0
3089,3088,1544,500,493,500,493,0,8,2,1,1,0,0,0,0
3090,3091,1545,493,574,493,574,0,7,1,4,1,0,0,0,0
3091,3090,1545,574,493,574,493,0,7,4,1,1,0,0,0,0
3092,3093,1546,494,495,494,495,1,14,-1,2,1,0,0,0,0
3093,3092,1546,495,494,495,494,2,14,2,-1,1,0,0,0,0
3094,3095,1547,494,499,494,499,0,10,2,5,1,0,0,0,0
3095,3094,1547,499,494,499,494,0,10,5,2,1,0,0,0,0
3096,3097,1548,494,500,494,500,1,9,-1,5,1,0,0,0,0
3097,3096,1548,500,494,500,494,2,9,5,-1,1,0,0,0,0
3098,3099,1549,494,508,494,508,0,7,1,2,1,0,0,0,0
3099,3098,1549,508,494,508,494,0,7,2,1,1,0,0,0,0
3100,3101,1550,494,511,494,511,2,7,1,-1,1,0,0,0,0
3101,3100,1550,511,494,511,494,1,7,-1,1,1,0,0,0,0
3102,3103,1551,494,558,494,558,1,7,-1,4,1,0,0,0,0
3103,3102,1551,558,494,558,494,2,7,4,-1,1,0,0,0,0
3104,3105,1552,494,644,494,644,0,7,1,5,1,0,0,0,0
3105,3104,1552,644,494,644,494,0,7,5,1,1,0,0,0,0
3106,3107,1553,494,797,494,797,0,3,3,5,0,1,0,0,0
3107,3106,1553,797,494,797,494,0,3,5,3,0,1,0,0,0
3108,3109,1554,495,509,495,509,0,7,1,2,1,0,0,0,0
3109,3108,1554,509,495,509,495,0,7,2,1,1,0,0,0,0
3110,3111,1555,495,512,495,512,2,7,1,-1,1,0,0,0,0
3111,3110,1555,512,495,512,495,1,7,-1,1,1,0,0,0,0
3112,3113,1556,495,645,495,645,0,7,1,5,1,0,0,0,0
3113,3112,1556,645,495,645,495,0,7,5,1,1,0,0,0,0
3114,3115,1557,496,498,496,498,0,11,1,4,1,0,0,0,0
3115,3114,1557,498,496,498,496,0,11,4,1,1,0,0,0,0
3116,3117,1558,496,523,496,523,2,7,1,-1,1,0,0,0,0
3117,3116,1558,523,496,523,496,1,7,-1,1,1,0,0,0,0
3118,3119,1559,496,617,496,617,1,6,-1,5,1,0,0,0,0
3119,3118,1559,617,496,617,496,2,6,5,-1,1,0,0,0,0
3120,3121,1560,497,525,497,525,2,7,1,-1,1,0,0,0,0
3121,3120,1560,525,497,525,497,1,7,-1,1,1,0,0,0,0
3122,3123,1561,497,618,497,618,1,6,-1,5,1,0,0,0,0
3123,3122,1561,618,497,618,497,2,6,5,-1,1,0,0,0,0
3124,3125,1562,498,528,498,528,2,7,1,-1,1,0,0,0,0
3125,3124,1562,528,498,528,498,1,7,-1,1,1,0,0,0,0
