automaton_state_id,grammar_cell_id,repaired_recurrent_class_id,native_recurrent_class_id,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,degree,native_neighbor_count,derived_neighbor_count,native_transition_degree,derived_transition_degree,native_repair_flag,derived_repair_flag,derived_only_flag,trace_signature_total_variation,first_return_closed_path_count,normalized_tail_template_count,left_boundary_flag,right_boundary_flag,gate_word_flag,merged_recurrent_class_flag,spectral_side_code
353,353,0,0,15,2,1,3,4,5,1,2,5,5,2,5,2,1,4,5,-1,15,14,1,14,1,1,1,0,195,60,3,0,0,0,1,1
354,354,0,0,16,2,1,3,4,5,1,2,5,5,2,5,2,1,4,5,2,6,6,0,6,0,1,1,0,195,120,6,0,0,0,1,1
355,355,0,0,16,2,1,3,4,5,1,2,5,5,2,5,2,5,1,4,5,6,6,0,6,0,1,1,0,195,20,1,0,0,0,1,1
356,356,0,0,15,2,1,3,4,5,1,2,5,5,2,5,5,1,4,5,-1,13,12,1,12,1,1,1,0,197,100,5,0,0,0,1,1
357,357,0,0,16,2,1,3,4,5,1,2,5,5,2,5,5,1,4,5,2,5,5,0,5,0,1,1,0,197,200,6,0,0,0,1,1
358,358,0,0,16,2,1,3,4,5,1,2,5,5,2,5,5,2,1,4,5,10,10,0,10,0,1,1,0,195,300,9,0,0,0,1,1
359,359,0,0,15,2,1,3,4,5,1,2,5,5,4,4,5,1,4,5,-1,2,2,0,2,0,1,1,0,223,64,4,0,0,0,1,1
360,360,0,0,14,2,1,3,4,5,1,3,4,1,5,2,1,4,5,-1,-1,2,2,0,2,0,1,1,0,205,16,2,0,0,0,1,1
361,361,0,0,12,2,1,3,4,5,1,3,4,5,1,4,5,-1,-1,-1,-1,3,3,0,3,0,1,1,0,199,8,2,0,0,0,1,1
362,362,0,0,14,2,1,3,4,5,1,3,4,5,2,1,1,4,5,-1,-1,7,7,0,7,0,1,1,0,199,48,6,0,0,0,1,1
363,363,0,0,13,2,1,3,4,5,1,3,4,5,2,1,1,5,-1,-1,-1,6,6,0,6,0,1,1,0,199,56,7,0,0,0,1,1
364,364,0,0,13,2,1,3,4,5,1,3,4,5,2,1,2,5,-1,-1,-1,5,5,0,5,0,1,1,0,199,32,4,0,0,0,1,1
365,365,0,0,14,2,1,3,4,5,1,3,4,5,2,1,3,4,5,-1,-1,4,4,0,4,0,1,1,0,199,48,6,0,0,0,1,1
366,366,0,0,13,2,1,3,4,5,1,3,4,5,2,1,4,3,-1,-1,-1,2,2,0,2,0,1,1,0,199,48,6,0,0,0,1,1
367,367,0,0,14,2,1,3,4,5,1,3,4,5,2,1,4,4,5,-1,-1,5,5,0,5,0,1,1,0,199,72,9,0,0,0,1,1
368,368,0,0,13,2,1,3,4,5,1,3,4,5,2,1,4,5,-1,-1,-1,18,17,1,17,1,1,1,0,199,24,3,0,0,0,1,1
369,369,0,0,14,2,1,3,4,5,1,3,4,5,2,1,4,5,2,-1,-1,4,4,0,4,0,1,1,0,199,48,6,0,0,0,1,1
370,370,0,0,14,2,1,3,4,5,1,3,4,5,2,1,4,5,5,-1,-1,5,5,0,5,0,1,1,0,199,72,9,0,0,0,1,1
371,371,0,0,12,2,1,3,4,5,1,3,4,5,2,1,5,-1,-1,-1,-1,5,5,0,5,0,1,1,0,199,16,4,0,0,0,1,1
372,372,0,0,13,2,1,3,4,5,1,3,4,5,2,1,5,5,-1,-1,-1,6,6,0,6,0,1,1,0,199,48,6,0,0,0,1,1
373,373,0,0,14,2,1,3,4,5,1,3,4,5,2,2,1,4,5,-1,-1,6,6,0,6,0,1,1,0,199,72,9,0,0,0,1,1
374,374,0,0,14,2,1,3,4,5,1,3,4,5,2,5,1,4,5,-1,-1,7,7,0,7,0,1,1,0,199,8,1,0,0,0,1,1
375,375,0,0,15,2,1,3,4,5,1,3,4,5,2,5,2,1,4,5,-1,5,5,0,5,0,1,1,0,199,24,3,0,0,0,1,1
376,376,0,0,16,2,1,3,4,5,1,3,4,5,2,5,5,2,1,4,5,2,2,0,2,0,1,1,0,199,120,9,0,0,0,1,1
377,377,0,0,13,2,1,3,4,5,1,3,4,5,5,1,4,5,-1,-1,-1,5,5,0,5,0,1,1,0,223,16,2,0,0,0,1,1
378,378,0,0,14,2,1,3,4,5,1,3,4,5,5,2,1,4,5,-1,-1,8,8,0,8,0,1,1,0,223,48,6,0,0,0,1,1
379,379,0,0,15,2,1,3,4,5,1,3,4,5,5,2,1,4,5,2,-1,3,3,0,3,0,1,1,0,223,96,6,0,0,0,1,1
380,380,0,0,15,2,1,3,4,5,1,3,4,5,5,2,5,1,4,5,-1,3,3,0,3,0,1,1,0,223,16,1,0,0,0,1,1
381,381,15,7,14,2,1,3,4,5,1,4,3,1,5,2,1,4,5,-1,-1,0,0,0,0,0,1,1,0,201,16,2,0,0,0,0,0
382,382,0,0,15,2,1,3,4,5,1,4,5,1,1,5,2,1,4,5,-1,4,4,0,4,0,1,1,0,197,24,2,0,0,0,1,1
383,383,0,0,14,2,1,3,4,5,1,4,5,1,2,5,1,4,5,-1,-1,6,6,0,6,0,1,1,0,153,4,1,0,0,0,1,1
384,384,0,0,15,2,1,3,4,5,1,4,5,1,2,5,2,1,4,5,-1,8,8,0,8,0,1,1,0,195,12,3,0,0,0,1,1
385,385,0,0,16,2,1,3,4,5,1,4,5,1,2,5,5,2,1,4,5,6,5,1,5,1,1,1,0,195,60,9,0,0,0,1,1
386,386,0,0,11,2,1,3,4,5,1,4,5,1,4,5,-1,-1,-1,-1,-1,4,4,0,4,0,1,1,0,137,4,1,0,0,0,1,1
387,387,0,0,15,2,1,3,4,5,1,4,5,1,4,5,2,1,4,5,-1,3,3,0,3,0,1,1,0,137,12,3,0,0,0,1,1
388,388,0,0,13,2,1,3,4,5,1,4,5,2,1,1,4,5,-1,-1,-1,10,10,0,10,0,1,1,0,137,24,6,0,0,0,1,1
389,389,0,0,12,2,1,3,4,5,1,4,5,2,1,1,5,-1,-1,-1,-1,8,8,0,8,0,1,1,0,137,28,7,0,0,0,1,1
390,390,0,0,14,2,1,3,4,5,1,4,5,2,1,2,1,4,5,-1,-1,6,6,0,6,0,1,1,0,137,12,2,0,0,0,1,1
391,391,0,0,12,2,1,3,4,5,1,4,5,2,1,2,5,-1,-1,-1,-1,6,6,0,6,0,1,1,0,137,16,4,0,0,0,1,1
392,392,0,0,13,2,1,3,4,5,1,4,5,2,1,3,4,5,-1,-1,-1,5,5,0,5,0,1,1,0,137,24,6,0,0,0,1,1
393,393,0,0,12,2,1,3,4,5,1,4,5,2,1,4,3,-1,-1,-1,-1,3,3,0,3,0,1,1,0,137,24,6,0,0,0,1,1
394,394,0,0,13,2,1,3,4,5,1,4,5,2,1,4,4,5,-1,-1,-1,6,6,0,6,0,1,1,0,137,36,9,0,0,0,1,1
395,395,0,0,12,2,1,3,4,5,1,4,5,2,1,4,5,-1,-1,-1,-1,20,18,2,18,2,1,1,0,137,12,3,0,0,0,1,1
396,396,0,0,13,2,1,3,4,5,1,4,5,2,1,4,5,2,-1,-1,-1,8,8,0,8,0,1,1,0,137,24,6,0,0,0,1,1
397,397,0,0,13,2,1,3,4,5,1,4,5,2,1,4,5,5,-1,-1,-1,6,6,0,6,0,1,1,0,137,36,9,0,0,0,1,1
398,398,0,0,11,2,1,3,4,5,1,4,5,2,1,5,-1,-1,-1,-1,-1,6,6,0,6,0,1,1,0,137,8,2,0,0,0,1,1
399,399,0,0,15,2,1,3,4,5,1,4,5,2,1,5,2,1,4,5,-1,8,8,0,8,0,1,1,0,137,16,2,0,0,0,1,1
400,400,0,0,12,2,1,3,4,5,1,4,5,2,1,5,5,-1,-1,-1,-1,7,7,0,7,0,1,1,0,137,24,6,0,0,0,1,1
401,401,0,0,16,2,1,3,4,5,1,4,5,2,1,5,5,2,1,4,5,4,4,0,4,0,1,1,0,137,56,7,0,0,0,1,1
402,402,0,0,14,2,1,3,4,5,1,4,5,2,2,1,1,4,5,-1,-1,9,9,0,9,0,1,1,0,137,72,12,0,0,0,1,1
403,403,0,0,13,2,1,3,4,5,1,4,5,2,2,1,1,5,-1,-1,-1,7,7,0,7,0,1,1,0,137,92,23,0,0,0,1,1
404,404,0,0,13,2,1,3,4,5,1,4,5,2,2,1,2,5,-1,-1,-1,6,6,0,6,0,1,1,0,137,56,14,0,0,0,1,1
405,405,0,0,14,2,1,3,4,5,1,4,5,2,2,1,3,4,5,-1,-1,5,5,0,5,0,1,1,0,137,72,12,0,0,0,1,1
406,406,0,0,13,2,1,3,4,5,1,4,5,2,2,1,4,3,-1,-1,-1,3,3,0,3,0,1,1,0,137,72,18,0,0,0,1,1
407,407,0,0,14,2,1,3,4,5,1,4,5,2,2,1,4,4,5,-1,-1,6,6,0,6,0,1,1,0,137,108,18,0,0,0,1,1
408,408,0,0,13,2,1,3,4,5,1,4,5,2,2,1,4,5,-1,-1,-1,21,19,2,19,2,1,1,0,137,36,9,0,0,0,1,1
409,409,0,0,14,2,1,3,4,5,1,4,5,2,2,1,4,5,2,-1,-1,5,5,0,5,0,1,1,0,137,72,12,0,0,0,1,1
410,410,0,0,14,2,1,3,4,5,1,4,5,2,2,1,4,5,5,-1,-1,6,6,0,6,0,1,1,0,137,108,18,0,0,0,1,1
411,411,0,0,12,2,1,3,4,5,1,4,5,2,2,1,5,-1,-1,-1,-1,7,7,0,7,0,1,1,0,137,16,4,0,0,0,1,1
412,412,0,0,13,2,1,3,4,5,1,4,5,2,2,1,5,5,-1,-1,-1,7,7,0,7,0,1,1,0,137,48,12,0,0,0,1,1
413,413,0,0,14,2,1,3,4,5,1,4,5,2,2,2,1,4,5,-1,-1,7,7,0,7,0,1,1,0,137,108,18,0,0,0,1,1
414,414,0,0,14,2,1,3,4,5,1,4,5,2,2,5,1,4,5,-1,-1,11,11,0,11,0,1,1,0,137,20,3,0,0,0,1,1
415,415,0,0,15,2,1,3,4,5,1,4,5,2,2,5,2,1,4,5,-1,10,10,0,10,0,1,1,0,137,60,3,0,0,0,1,1
416,416,0,0,16,2,1,3,4,5,1,4,5,2,2,5,5,2,1,4,5,7,7,0,7,0,1,1,0,137,300,9,0,0,0,1,1
417,417,0,0,14,2,1,3,4,5,1,4,5,2,5,1,1,4,5,-1,-1,8,8,0,8,0,1,1,0,137,8,2,0,0,0,1,1
418,418,0,0,15,2,1,3,4,5,1,4,5,2,5,1,2,1,4,5,-1,6,6,0,6,0,1,1,0,137,4,1,0,0,0,1,1
419,419,0,0,13,2,1,3,4,5,1,4,5,2,5,1,4,5,-1,-1,-1,12,12,0,12,0,1,1,0,137,4,1,0,0,0,1,1
420,420,0,0,15,2,1,3,4,5,1,4,5,2,5,2,1,1,4,5,-1,10,10,0,10,0,1,1,0,137,24,6,0,0,0,1,1
421,421,0,0,14,2,1,3,4,5,1,4,5,2,5,2,1,1,5,-1,-1,7,7,0,7,0,1,1,0,137,28,7,0,0,0,1,1
422,422,0,0,14,2,1,3,4,5,1,4,5,2,5,2,1,2,5,-1,-1,6,6,0,6,0,1,1,0,137,16,4,0,0,0,1,1
423,423,0,0,15,2,1,3,4,5,1,4,5,2,5,2,1,3,4,5,-1,5,5,0,5,0,1,1,0,137,24,6,0,0,0,1,1
424,424,0,0,14,2,1,3,4,5,1,4,5,2,5,2,1,4,3,-1,-1,3,3,0,3,0,1,1,0,137,24,6,0,0,0,1,1
425,425,0,0,15,2,1,3,4,5,1,4,5,2,5,2,1,4,4,5,-1,6,6,0,6,0,1,1,0,137,36,9,0,0,0,1,1
426,426,0,0,14,2,1,3,4,5,1,4,5,2,5,2,1,4,5,-1,-1,29,27,2,27,2,1,1,0,137,12,3,0,0,0,1,1
427,427,0,0,15,2,1,3,4,5,1,4,5,2,5,2,1,4,5,2,-1,6,6,0,6,0,1,1,0,137,24,6,0,0,0,1,1
428,428,0,0,15,2,1,3,4,5,1,4,5,2,5,2,1,4,5,5,-1,6,6,0,6,0,1,1,0,137,36,9,0,0,0,1,1
429,429,0,0,13,2,1,3,4,5,1,4,5,2,5,2,1,5,-1,-1,-1,6,6,0,6,0,1,1,0,137,8,2,0,0,0,1,1
430,430,0,0,14,2,1,3,4,5,1,4,5,2,5,2,1,5,5,-1,-1,7,7,0,7,0,1,1,0,137,24,6,0,0,0,1,1
431,431,0,0,15,2,1,3,4,5,1,4,5,2,5,2,2,1,4,5,-1,8,8,0,8,0,1,1,0,137,36,9,0,0,0,1,1
432,432,0,0,15,2,1,3,4,5,1,4,5,2,5,2,5,1,4,5,-1,10,10,0,10,0,1,1,0,137,4,1,0,0,0,1,1
433,433,0,0,16,2,1,3,4,5,1,4,5,2,5,2,5,2,1,4,5,7,7,0,7,0,1,1,0,137,12,3,0,0,0,1,1
434,434,0,0,15,2,1,3,4,5,1,4,5,2,5,5,1,1,4,5,-1,7,7,0,7,0,1,1,0,137,40,6,0,0,0,1,1
435,435,0,0,16,2,1,3,4,5,1,4,5,2,5,5,1,2,1,4,5,5,5,0,5,0,1,1,0,137,20,1,0,0,0,1,1
436,436,0,0,14,2,1,3,4,5,1,4,5,2,5,5,1,4,5,-1,-1,9,9,0,9,0,1,1,0,137,20,5,0,0,0,1,1
437,437,0,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,1,4,5,8,8,0,8,0,1,1,0,137,120,6,0,0,0,1,1
438,438,0,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,1,5,-1,6,6,0,6,0,1,1,0,137,140,21,0,0,0,1,1
439,439,0,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,2,5,-1,5,5,0,5,0,1,1,0,137,80,12,0,0,0,1,1
440,440,0,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,3,4,5,4,4,0,4,0,1,1,0,137,120,6,0,0,0,1,1
441,441,0,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,4,3,-1,2,2,0,2,0,1,1,0,137,120,18,0,0,0,1,1
442,442,0,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,4,4,5,5,5,0,5,0,1,1,0,137,180,9,0,0,0,1,1
443,443,0,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,4,5,-1,31,29,2,29,2,1,1,0,137,60,9,0,0,0,1,1
444,444,0,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,4,5,2,4,4,0,4,0,1,1,0,137,120,6,0,0,0,1,1
445,445,0,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,4,5,5,5,5,0,5,0,1,1,0,137,180,9,0,0,0,1,1
446,446,0,0,14,2,1,3,4,5,1,4,5,2,5,5,2,1,5,-1,-1,5,5,0,5,0,1,1,0,137,40,10,0,0,0,1,1
447,447,0,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,5,5,-1,6,6,0,6,0,1,1,0,137,120,18,0,0,0,1,1
448,448,0,0,16,2,1,3,4,5,1,4,5,2,5,5,2,2,1,4,5,6,6,0,6,0,1,1,0,137,180,9,0,0,0,1,1
449,449,0,0,16,2,1,3,4,5,1,4,5,2,5,5,2,5,1,4,5,6,6,0,6,0,1,1,0,137,20,1,0,0,0,1,1
450,450,0,0,15,2,1,3,4,5,1,4,5,2,5,5,5,1,4,5,-1,6,6,0,6,0,1,1,0,137,52,9,0,0,0,1,1
451,451,0,0,16,2,1,3,4,5,1,4,5,2,5,5,5,2,1,4,5,7,7,0,7,0,1,1,0,137,156,9,0,0,0,1,1
452,452,0,0,15,2,1,3,4,5,1,4,5,5,1,2,5,1,4,5,-1,5,5,0,5,0,1,1,0,223,8,1,0,0,0,1,1
453,453,0,0,12,2,1,3,4,5,1,4,5,5,1,4,5,-1,-1,-1,-1,8,8,0,8,0,1,1,0,223,8,2,0,0,0,1,1
454,454,0,0,13,2,1,3,4,5,1,4,5,5,1,4,5,2,-1,-1,-1,5,5,0,5,0,1,1,0,223,16,4,0,0,0,1,1
455,455,0,0,13,2,1,3,4,5,1,4,5,5,2,1,4,5,-1,-1,-1,10,9,1,9,1,1,1,0,223,24,6,0,0,0,1,1
456,456,0,0,14,2,1,3,4,5,1,4,5,5,2,1,4,5,2,-1,-1,12,11,1,11,1,1,1,0,223,48,6,0,0,0,1,1
457,457,0,0,15,2,1,3,4,5,1,4,5,5,2,1,4,5,2,2,-1,4,4,0,4,0,1,1,0,223,144,12,0,0,0,1,1
458,458,0,0,15,2,1,3,4,5,1,4,5,5,2,1,4,5,2,5,-1,4,4,0,4,0,1,1,0,223,48,4,0,0,0,1,1
459,459,0,0,15,2,1,3,4,5,1,4,5,5,2,2,5,1,4,5,-1,5,5,0,5,0,1,1,0,223,40,3,0,0,0,1,1
460,460,0,0,14,2,1,3,4,5,1,4,5,5,2,5,1,4,5,-1,-1,13,12,1,12,1,1,1,0,223,8,1,0,0,0,1,1
461,461,0,0,15,2,1,3,4,5,1,4,5,5,2,5,1,4,5,2,-1,4,4,0,4,0,1,1,0,223,16,2,0,0,0,1,1
462,462,0,0,15,2,1,3,4,5,1,4,5,5,2,5,2,1,4,5,-1,8,8,0,8,0,1,1,0,223,24,3,0,0,0,1,1
463,463,0,0,16,2,1,3,4,5,1,4,5,5,2,5,5,2,1,4,5,6,6,0,6,0,1,1,0,223,120,9,0,0,0,1,1
464,464,0,-1,14,2,1,3,4,5,5,1,3,4,5,2,1,4,5,-1,-1,1,1,0,0,1,0,1,1,219,48,3,0,0,0,1,1
465,465,3,-1,14,2,1,3,4,5,5,2,1,5,2,1,3,4,5,-1,-1,1,0,1,0,1,0,1,1,217,64,4,0,0,0,0,0
466,466,3,-1,15,2,1,3,4,5,5,2,2,5,5,2,1,3,4,5,-1,1,0,1,0,1,0,1,1,217,1200,6,0,0,0,0,0
467,467,0,-1,13,2,1,3,4,5,5,2,5,4,1,1,4,5,-1,-1,-1,2,1,1,0,2,0,1,1,161,48,3,0,0,0,1,1
468,468,0,-1,14,2,1,3,4,5,5,2,5,4,1,2,1,4,5,-1,-1,3,1,2,0,3,0,1,1,161,32,2,0,0,0,1,1
469,469,0,-1,15,2,1,3,4,5,5,2,5,4,1,5,2,1,4,5,-1,3,1,2,0,3,0,1,1,161,32,2,0,0,0,1,1
470,470,0,-1,15,2,1,3,4,5,5,2,5,4,4,5,2,1,4,5,-1,2,1,1,0,2,0,1,1,161,192,3,0,0,0,1,1
471,471,3,-1,13,2,1,3,4,5,5,2,5,5,1,3,4,5,-1,-1,-1,1,0,1,0,1,0,1,1,221,80,6,0,0,0,0,0
472,472,3,-1,14,2,1,3,4,5,5,2,5,5,2,1,3,4,5,-1,-1,5,0,5,0,5,0,1,1,217,240,6,0,0,0,0,0
473,473,3,-1,15,2,1,3,4,5,5,2,5,5,2,1,3,4,5,2,-1,1,0,1,0,1,0,1,1,217,480,8,0,0,0,0,0
474,474,3,-1,15,2,1,3,4,5,5,2,5,5,2,5,1,3,4,5,-1,1,0,1,0,1,0,1,1,219,80,2,0,0,0,0,0
475,475,8,-1,14,2,1,3,4,5,5,2,5,5,2,5,4,1,5,-1,-1,1,0,1,0,1,0,1,1,161,80,2,0,0,0,0,0
476,476,16,-1,13,2,1,3,4,5,5,2,5,5,2,5,4,3,-1,-1,-1,0,0,0,0,0,0,1,1,161,240,18,0,0,0,0,0
477,477,8,-1,14,2,1,3,4,5,5,2,5,5,2,5,4,4,5,-1,-1,1,0,1,0,1,0,1,1,161,320,8,0,0,0,0,0
478,478,17,-1,12,2,1,3,4,5,5,2,5,5,4,4,5,-1,-1,-1,-1,0,0,0,0,0,0,1,1,189,128,16,0,0,0,0,0
479,479,2,-1,14,2,1,3,4,5,5,4,1,2,5,2,1,4,5,-1,-1,4,0,4,0,4,0,1,1,219,48,3,0,0,0,0,0
480,480,2,-1,16,2,1,3,4,5,5,4,1,2,5,2,5,2,1,4,5,1,0,1,0,1,0,1,1,219,48,3,0,0,0,0,0
481,481,2,-1,14,2,1,3,4,5,5,4,1,2,5,5,1,4,5,-1,-1,2,0,2,0,2,0,1,1,221,84,5,0,0,0,0,0
482,482,2,-1,15,2,1,3,4,5,5,4,1,2,5,5,2,1,4,5,-1,8,0,8,0,8,0,1,1,219,276,9,0,0,0,0,0
483,483,2,-1,16,2,1,3,4,5,5,4,1,2,5,5,2,1,4,5,2,1,0,1,0,1,0,1,1,219,552,6,0,0,0,0,0
484,484,2,-1,16,2,1,3,4,5,5,4,1,2,5,5,2,5,1,4,5,1,0,1,0,1,0,1,1,219,84,1,0,0,0,0,0
485,485,2,-1,13,2,1,3,4,5,5,4,1,5,2,1,4,5,-1,-1,-1,3,0,3,0,3,0,1,1,177,24,2,0,0,0,0,0
486,486,2,-1,16,2,1,3,4,5,5,4,1,5,2,5,5,2,1,4,5,1,0,1,0,1,0,1,1,219,84,7,0,0,0,0,0
487,487,2,-1,14,2,1,3,4,5,5,4,1,5,5,2,1,4,5,-1,-1,3,0,3,0,3,0,1,1,221,84,7,0,0,0,0,0
488,488,2,-1,16,2,1,3,4,5,5,4,3,1,2,5,5,2,1,4,5,1,0,1,0,1,0,1,1,213,552,9,0,0,0,0,0
489,489,2,-1,13,2,1,3,4,5,5,4,4,5,2,1,4,5,-1,-1,-1,1,0,1,0,1,0,1,1,161,144,3,0,0,0,0,0
490,490,0,1,14,2,1,4,3,1,2,5,1,1,5,2,1,4,5,-1,-1,10,9,1,9,1,1,1,0,217,48,2,0,0,0,1,1
491,491,0,1,15,2,1,4,3,1,2,5,1,1,5,2,1,4,5,2,-1,4,4,0,4,0,1,1,0,217,96,4,0,0,0,1,1
492,492,0,1,14,2,1,4,3,1,2,5,1,1,5,5,1,4,5,-1,-1,4,4,0,4,0,1,1,0,217,72,3,0,0,0,1,1
493,493,0,1,15,2,1,4,3,1,2,5,1,1,5,5,2,1,4,5,-1,4,4,0,4,0,1,1,0,217,168,7,0,0,0,1,1
494,494,0,1,14,2,1,4,3,1,2,5,1,2,5,2,1,4,5,-1,-1,9,8,1,8,1,1,1,0,215,24,3,0,0,0,1,1
495,495,0,1,15,2,1,4,3,1,2,5,1,2,5,2,1,4,5,2,-1,5,5,0,5,0,1,1,0,215,48,6,0,0,0,1,1
496,496,1,2,13,2,1,4,3,1,2,5,1,2,5,4,1,5,-1,-1,-1,3,3,0,3,0,1,1,0,173,16,2,0,0,0,0,0
497,497,4,3,12,2,1,4,3,1,2,5,1,2,5,4,3,-1,-1,-1,-1,2,2,0,2,0,1,1,0,173,48,6,0,0,0,0,0
498,498,1,2,13,2,1,4,3,1,2,5,1,2,5,4,4,5,-1,-1,-1,3,3,0,3,0,1,1,0,173,64,8,0,0,0,0,0
499,499,0,1,14,2,1,4,3,1,2,5,1,2,5,5,1,4,5,-1,-1,4,4,0,4,0,1,1,0,217,40,5,0,0,0,1,1
500,500,0,1,15,2,1,4,3,1,2,5,1,2,5,5,2,1,4,5,-1,6,6,0,6,0,1,1,0,215,120,9,0,0,0,1,1
501,501,0,1,11,2,1,4,3,1,2,5,2,1,4,5,-1,-1,-1,-1,-1,7,6,1,6,1,1,1,0,215,16,3,0,0,0,1,1
502,502,0,1,12,2,1,4,3,1,2,5,2,1,4,5,2,-1,-1,-1,-1,9,8,1,8,1,1,1,0,215,32,6,0,0,0,1,1
503,503,0,1,15,2,1,4,3,1,2,5,2,1,4,5,2,1,4,5,-1,3,3,0,3,0,1,1,0,215,48,3,0,0,0,1,1
504,504,0,1,13,2,1,4,3,1,2,5,2,1,4,5,2,2,-1,-1,-1,5,5,0,5,0,1,1,0,215,96,12,0,0,0,1,1
505,505,0,1,13,2,1,4,3,1,2,5,2,1,4,5,2,5,-1,-1,-1,5,5,0,5,0,1,1,0,215,32,4,0,0,0,1,1
506,506,0,1,14,2,1,4,3,1,2,5,2,1,5,2,1,4,5,-1,-1,12,11,1,11,1,1,1,0,215,24,2,0,0,0,1,1
507,507,0,1,15,2,1,4,3,1,2,5,2,1,5,2,1,4,5,2,-1,7,7,0,7,0,1,1,0,215,48,4,0,0,0,1,1
508,508,0,1,14,2,1,4,3,1,2,5,2,2,5,2,1,4,5,-1,-1,13,12,1,12,1,1,1,0,215,92,3,0,0,0,1,1
509,509,0,1,15,2,1,4,3,1,2,5,2,2,5,2,1,4,5,2,-1,7,7,0,7,0,1,1,0,215,184,6,0,0,0,1,1
510,510,0,1,15,2,1,4,3,1,2,5,2,2,5,5,2,1,4,5,-1,6,6,0,6,0,1,1,0,215,448,9,0,0,0,1,1
511,511,0,1,13,2,1,4,3,1,2,5,2,5,2,1,4,5,-1,-1,-1,11,10,1,10,1,1,1,0,215,16,3,0,0,0,1,1
512,512,0,1,14,2,1,4,3,1,2,5,2,5,2,1,4,5,2,-1,-1,13,12,1,12,1,1,1,0,215,32,6,0,0,0,1,1
513,513,0,1,15,2,1,4,3,1,2,5,2,5,2,1,4,5,2,2,-1,3,3,0,3,0,1,1,0,215,96,12,0,0,0,1,1
514,514,0,1,15,2,1,4,3,1,2,5,2,5,2,1,4,5,2,5,-1,3,3,0,3,0,1,1,0,215,32,4,0,0,0,1,1
515,515,0,1,15,2,1,4,3,1,2,5,2,5,2,5,2,1,4,5,-1,5,5,0,5,0,1,1,0,215,16,3,0,0,0,1,1
516,516,9,5,14,2,1,4,3,1,2,5,2,5,2,5,4,1,5,-1,-1,1,1,0,1,0,1,1,0,215,12,2,0,0,0,0,0
517,517,18,8,13,2,1,4,3,1,2,5,2,5,2,5,4,3,-1,-1,-1,0,0,0,0,0,1,1,0,215,36,6,0,0,0,0,0
518,518,9,5,14,2,1,4,3,1,2,5,2,5,2,5,4,4,5,-1,-1,1,1,0,1,0,1,1,0,215,48,8,0,0,0,0,0
519,519,1,2,14,2,1,4,3,1,2,5,2,5,4,1,1,4,5,-1,-1,2,2,0,2,0,1,1,0,215,36,3,0,0,0,0,0
520,520,1,2,13,2,1,4,3,1,2,5,2,5,4,1,1,5,-1,-1,-1,4,4,0,4,0,1,1,0,215,24,4,0,0,0,0,0
521,521,1,2,15,2,1,4,3,1,2,5,2,5,4,1,2,1,4,5,-1,1,1,0,1,0,1,1,0,215,24,2,0,0,0,0,0
522,522,1,2,13,2,1,4,3,1,2,5,2,5,4,1,2,5,-1,-1,-1,3,3,0,3,0,1,1,0,215,36,6,0,0,0,0,0
523,523,1,2,12,2,1,4,3,1,2,5,2,5,4,1,5,-1,-1,-1,-1,5,5,0,5,0,1,1,0,215,12,2,0,0,0,0,0
524,524,1,2,13,2,1,4,3,1,2,5,2,5,4,1,5,5,-1,-1,-1,3,3,0,3,0,1,1,0,215,36,6,0,0,0,0,0
525,525,4,3,11,2,1,4,3,1,2,5,2,5,4,3,-1,-1,-1,-1,-1,1,1,0,1,0,1,1,0,215,36,6,0,0,0,0,0
526,526,1,2,13,2,1,4,3,1,2,5,2,5,4,3,4,5,-1,-1,-1,2,2,0,2,0,1,1,0,215,72,12,0,0,0,0,0
527,527,1,2,13,2,1,4,3,1,2,5,2,5,4,4,4,5,-1,-1,-1,2,2,0,2,0,1,1,0,215,144,24,0,0,0,0,0
528,528,1,2,12,2,1,4,3,1,2,5,2,5,4,4,5,-1,-1,-1,-1,4,4,0,4,0,1,1,0,215,48,8,0,0,0,0,0
529,529,0,1,14,2,1,4,3,1,2,5,2,5,5,2,1,4,5,-1,-1,12,11,1,11,1,1,1,0,215,92,9,0,0,0,1,1
530,530,0,1,15,2,1,4,3,1,2,5,2,5,5,2,1,4,5,2,-1,6,6,0,6,0,1,1,0,215,184,6,0,0,0,1,1
531,531,0,1,13,2,1,4,3,1,2,5,4,1,1,1,4,5,-1,-1,-1,9,9,0,9,0,1,1,0,173,72,6,0,0,0,1,1
