aext_row_id,face_id,vertex_id,face_type_code,face_size,slack_x1e12,test_h_x1e12,test_value_x1e12,positive_flag
943,17,13,1,6,2400263683663,1000000000000,2400263683663,1
944,17,14,1,6,2638145076845,1000000000000,2638145076845,1
945,17,15,1,6,2253244897385,1000000000000,2253244897385,1
946,17,16,1,6,2253244897385,1000000000000,2253244897385,1
947,17,17,1,6,1630463324743,1000000000000,1630463324743,1
948,17,18,1,6,1245563145284,1000000000000,1245563145284,1
949,17,19,1,6,1630463324743,1000000000000,1630463324743,1
950,17,20,1,6,1777482111021,1000000000000,1777482111021,1
951,17,21,1,6,1392581931561,1000000000000,1392581931561,1
952,17,22,1,6,769800358920,1000000000000,769800358920,1
953,17,23,1,6,769800358920,1000000000000,769800358920,1
954,17,24,1,6,1392581931561,1000000000000,1392581931561,1
955,17,25,1,6,384900179460,1000000000000,384900179460,1
956,17,27,1,6,622781572642,1000000000000,622781572642,1
957,17,29,1,6,384900179460,1000000000000,384900179460,1
958,17,30,1,6,622781572642,1000000000000,622781572642,1
959,17,31,1,6,384900179460,1000000000000,384900179460,1
960,17,34,1,6,384900179460,1000000000000,384900179460,1
961,17,35,1,6,2253244897385,1000000000000,2253244897385,1
962,17,36,1,6,2253244897385,1000000000000,2253244897385,1
963,17,37,1,6,1630463324743,1000000000000,1630463324743,1
964,17,38,1,6,1245563145284,1000000000000,1245563145284,1
965,17,39,1,6,1630463324743,1000000000000,1630463324743,1
966,17,42,1,6,384900179460,1000000000000,384900179460,1
967,17,43,1,6,384900179460,1000000000000,384900179460,1
968,17,44,1,6,622781572642,1000000000000,622781572642,1
969,17,45,1,6,1777482111021,1000000000000,1777482111021,1
970,17,46,1,6,1392581931561,1000000000000,1392581931561,1
971,17,47,1,6,769800358920,1000000000000,769800358920,1
972,17,48,1,6,769800358920,1000000000000,769800358920,1
973,17,49,1,6,1392581931561,1000000000000,1392581931561,1
974,17,50,1,6,1777482111021,1000000000000,1777482111021,1
975,17,51,1,6,769800358920,1000000000000,769800358920,1
976,17,52,1,6,1392581931561,1000000000000,1392581931561,1
977,17,53,1,6,769800358920,1000000000000,769800358920,1
978,17,54,1,6,1392581931561,1000000000000,1392581931561,1
979,17,55,1,6,2253244897385,1000000000000,2253244897385,1
980,17,56,1,6,2253244897385,1000000000000,2253244897385,1
981,17,57,1,6,1245563145284,1000000000000,1245563145284,1
982,17,58,1,6,1630463324743,1000000000000,1630463324743,1
983,17,59,1,6,1630463324743,1000000000000,1630463324743,1
984,18,0,1,6,2253244897385,1000000000000,2253244897385,1
985,18,1,1,6,2253244897385,1000000000000,2253244897385,1
986,18,2,1,6,1630463324743,1000000000000,1630463324743,1
987,18,3,1,6,1245563145284,1000000000000,1245563145284,1
988,18,4,1,6,1630463324743,1000000000000,1630463324743,1
989,18,5,1,6,2638145076845,1000000000000,2638145076845,1
990,18,6,1,6,3023045256305,1000000000000,3023045256305,1
991,18,7,1,6,2400263683663,1000000000000,2400263683663,1
992,18,8,1,6,2638145076845,1000000000000,2638145076845,1
993,18,9,1,6,3023045256305,1000000000000,3023045256305,1
994,18,10,1,6,2638145076845,1000000000000,2638145076845,1
995,18,11,1,6,3023045256305,1000000000000,3023045256305,1
996,18,12,1,6,3023045256305,1000000000000,3023045256305,1
997,18,13,1,6,2638145076845,1000000000000,2638145076845,1
998,18,14,1,6,2400263683663,1000000000000,2400263683663,1
999,18,15,1,6,1392581931561,1000000000000,1392581931561,1
1000,18,16,1,6,1777482111021,1000000000000,1777482111021,1
1001,18,17,1,6,1392581931561,1000000000000,1392581931561,1
1002,18,18,1,6,769800358920,1000000000000,769800358920,1
1003,18,19,1,6,769800358920,1000000000000,769800358920,1
1004,18,20,1,6,2253244897385,1000000000000,2253244897385,1
1005,18,21,1,6,1630463324743,1000000000000,1630463324743,1
1006,18,22,1,6,1630463324743,1000000000000,1630463324743,1
1007,18,23,1,6,1245563145284,1000000000000,1245563145284,1
1008,18,24,1,6,2253244897385,1000000000000,2253244897385,1
1009,18,25,1,6,1392581931561,1000000000000,1392581931561,1
1010,18,26,1,6,769800358920,1000000000000,769800358920,1
1011,18,27,1,6,1777482111021,1000000000000,1777482111021,1
1012,18,28,1,6,769800358920,1000000000000,769800358920,1
1013,18,29,1,6,1392581931561,1000000000000,1392581931561,1
1014,18,30,1,6,384900179460,1000000000000,384900179460,1
1015,18,31,1,6,622781572642,1000000000000,622781572642,1
1016,18,32,1,6,384900179460,1000000000000,384900179460,1
1017,18,35,1,6,3023045256305,1000000000000,3023045256305,1
1018,18,36,1,6,3023045256305,1000000000000,3023045256305,1
1019,18,37,1,6,2638145076845,1000000000000,2638145076845,1
1020,18,38,1,6,2400263683663,1000000000000,2400263683663,1
1021,18,39,1,6,2638145076845,1000000000000,2638145076845,1
1022,18,40,1,6,384900179460,1000000000000,384900179460,1
1023,18,43,1,6,622781572642,1000000000000,622781572642,1
1024,18,44,1,6,384900179460,1000000000000,384900179460,1
1025,18,45,1,6,622781572642,1000000000000,622781572642,1
1026,18,46,1,6,384900179460,1000000000000,384900179460,1
1027,18,49,1,6,384900179460,1000000000000,384900179460,1
1028,18,50,1,6,2253244897385,1000000000000,2253244897385,1
1029,18,51,1,6,1630463324743,1000000000000,1630463324743,1
1030,18,52,1,6,2253244897385,1000000000000,2253244897385,1
1031,18,53,1,6,1245563145284,1000000000000,1245563145284,1
1032,18,54,1,6,1630463324743,1000000000000,1630463324743,1
1033,18,55,1,6,1392581931561,1000000000000,1392581931561,1
1034,18,56,1,6,1777482111021,1000000000000,1777482111021,1
1035,18,57,1,6,769800358920,1000000000000,769800358920,1
1036,18,58,1,6,769800358920,1000000000000,769800358920,1
1037,18,59,1,6,1392581931561,1000000000000,1392581931561,1
1038,19,0,1,6,384900179460,1000000000000,384900179460,1
1039,19,1,1,6,622781572642,1000000000000,622781572642,1
1040,19,4,1,6,384900179460,1000000000000,384900179460,1
1041,19,5,1,6,769800358920,1000000000000,769800358920,1
1042,19,6,1,6,1392581931561,1000000000000,1392581931561,1
1043,19,7,1,6,769800358920,1000000000000,769800358920,1
1044,19,8,1,6,1392581931561,1000000000000,1392581931561,1
1045,19,9,1,6,1777482111021,1000000000000,1777482111021,1
1046,19,10,1,6,1245563145284,1000000000000,1245563145284,1
1047,19,11,1,6,1630463324743,1000000000000,1630463324743,1
1048,19,12,1,6,2253244897385,1000000000000,2253244897385,1
1049,19,13,1,6,2253244897385,1000000000000,2253244897385,1
1050,19,14,1,6,1630463324743,1000000000000,1630463324743,1
1051,19,16,1,6,384900179460,1000000000000,384900179460,1
1052,19,17,1,6,622781572642,1000000000000,622781572642,1
1053,19,18,1,6,384900179460,1000000000000,384900179460,1
1054,19,20,1,6,1630463324743,1000000000000,1630463324743,1
1055,19,21,1,6,1245563145284,1000000000000,1245563145284,1
1056,19,22,1,6,2253244897385,1000000000000,2253244897385,1
1057,19,23,1,6,1630463324743,1000000000000,1630463324743,1
1058,19,24,1,6,2253244897385,1000000000000,2253244897385,1
1059,19,25,1,6,2638145076845,1000000000000,2638145076845,1
1060,19,26,1,6,2400263683663,1000000000000,2400263683663,1
1061,19,27,1,6,3023045256305,1000000000000,3023045256305,1
1062,19,28,1,6,2638145076845,1000000000000,2638145076845,1
1063,19,29,1,6,3023045256305,1000000000000,3023045256305,1
1064,19,30,1,6,769800358920,1000000000000,769800358920,1
1065,19,31,1,6,1392581931561,1000000000000,1392581931561,1
1066,19,32,1,6,1777482111021,1000000000000,1777482111021,1
1067,19,33,1,6,1392581931561,1000000000000,1392581931561,1
1068,19,34,1,6,769800358920,1000000000000,769800358920,1
1069,19,35,1,6,2400263683663,1000000000000,2400263683663,1
1070,19,36,1,6,2638145076845,1000000000000,2638145076845,1
1071,19,37,1,6,2638145076845,1000000000000,2638145076845,1
1072,19,38,1,6,3023045256305,1000000000000,3023045256305,1
1073,19,39,1,6,3023045256305,1000000000000,3023045256305,1
1074,19,40,1,6,2253244897385,1000000000000,2253244897385,1
1075,19,41,1,6,1630463324743,1000000000000,1630463324743,1
1076,19,42,1,6,1245563145284,1000000000000,1245563145284,1
1077,19,43,1,6,2253244897385,1000000000000,2253244897385,1
1078,19,44,1,6,1630463324743,1000000000000,1630463324743,1
1079,19,47,1,6,384900179460,1000000000000,384900179460,1
1080,19,48,1,6,622781572642,1000000000000,622781572642,1
1081,19,49,1,6,384900179460,1000000000000,384900179460,1
1082,19,50,1,6,2638145076845,1000000000000,2638145076845,1
1083,19,51,1,6,3023045256305,1000000000000,3023045256305,1
1084,19,52,1,6,3023045256305,1000000000000,3023045256305,1
1085,19,53,1,6,2638145076845,1000000000000,2638145076845,1
1086,19,54,1,6,2400263683663,1000000000000,2400263683663,1
1087,19,55,1,6,769800358920,1000000000000,769800358920,1
1088,19,56,1,6,1392581931561,1000000000000,1392581931561,1
1089,19,57,1,6,1392581931561,1000000000000,1392581931561,1
1090,19,58,1,6,769800358920,1000000000000,769800358920,1
1091,19,59,1,6,1777482111021,1000000000000,1777482111021,1
1092,20,0,1,6,1245563145284,1000000000000,1245563145284,1
1093,20,1,1,6,1630463324743,1000000000000,1630463324743,1
1094,20,2,1,6,1630463324743,1000000000000,1630463324743,1
1095,20,3,1,6,2253244897385,1000000000000,2253244897385,1
1096,20,4,1,6,2253244897385,1000000000000,2253244897385,1
1097,20,5,1,6,622781572642,1000000000000,622781572642,1
1098,20,6,1,6,384900179460,1000000000000,384900179460,1
1099,20,7,1,6,384900179460,1000000000000,384900179460,1
1100,20,10,1,6,1392581931561,1000000000000,1392581931561,1
1101,20,11,1,6,769800358920,1000000000000,769800358920,1
1102,20,12,1,6,769800358920,1000000000000,769800358920,1
1103,20,13,1,6,1392581931561,1000000000000,1392581931561,1
1104,20,14,1,6,1777482111021,1000000000000,1777482111021,1
1105,20,15,1,6,1392581931561,1000000000000,1392581931561,1
1106,20,16,1,6,769800358920,1000000000000,769800358920,1
1107,20,17,1,6,769800358920,1000000000000,769800358920,1
1108,20,18,1,6,1392581931561,1000000000000,1392581931561,1
1109,20,19,1,6,1777482111021,1000000000000,1777482111021,1
1110,20,21,1,6,384900179460,1000000000000,384900179460,1
1111,20,22,1,6,384900179460,1000000000000,384900179460,1
1112,20,23,1,6,622781572642,1000000000000,622781572642,1
1113,20,25,1,6,769800358920,1000000000000,769800358920,1
1114,20,26,1,6,1392581931561,1000000000000,1392581931561,1
1115,20,27,1,6,769800358920,1000000000000,769800358920,1
1116,20,28,1,6,1777482111021,1000000000000,1777482111021,1
1117,20,29,1,6,1392581931561,1000000000000,1392581931561,1
1118,20,30,1,6,1630463324743,1000000000000,1630463324743,1
1119,20,31,1,6,1245563145284,1000000000000,1245563145284,1
1120,20,32,1,6,1630463324743,1000000000000,1630463324743,1
1121,20,33,1,6,2253244897385,1000000000000,2253244897385,1
1122,20,34,1,6,2253244897385,1000000000000,2253244897385,1
1123,20,36,1,6,384900179460,1000000000000,384900179460,1
1124,20,38,1,6,384900179460,1000000000000,384900179460,1
1125,20,39,1,6,622781572642,1000000000000,622781572642,1
1126,20,40,1,6,2400263683663,1000000000000,2400263683663,1
1127,20,41,1,6,2638145076845,1000000000000,2638145076845,1
1128,20,42,1,6,3023045256305,1000000000000,3023045256305,1
1129,20,43,1,6,2638145076845,1000000000000,2638145076845,1
1130,20,44,1,6,3023045256305,1000000000000,3023045256305,1
1131,20,45,1,6,2638145076845,1000000000000,2638145076845,1
1132,20,46,1,6,2400263683663,1000000000000,2400263683663,1
1133,20,47,1,6,2638145076845,1000000000000,2638145076845,1
1134,20,48,1,6,3023045256305,1000000000000,3023045256305,1
1135,20,49,1,6,3023045256305,1000000000000,3023045256305,1
1136,20,50,1,6,1630463324743,1000000000000,1630463324743,1
1137,20,51,1,6,1630463324743,1000000000000,1630463324743,1
1138,20,52,1,6,1245563145284,1000000000000,1245563145284,1
1139,20,53,1,6,2253244897385,1000000000000,2253244897385,1
1140,20,54,1,6,2253244897385,1000000000000,2253244897385,1
1141,20,55,1,6,2638145076845,1000000000000,2638145076845,1
1142,20,56,1,6,2400263683663,1000000000000,2400263683663,1
1143,20,57,1,6,3023045256305,1000000000000,3023045256305,1
1144,20,58,1,6,3023045256305,1000000000000,3023045256305,1
1145,20,59,1,6,2638145076845,1000000000000,2638145076845,1
1146,21,0,1,6,1392581931561,1000000000000,1392581931561,1
1147,21,1,1,6,1777482111021,1000000000000,1777482111021,1
1148,21,2,1,6,769800358920,1000000000000,769800358920,1
1149,21,3,1,6,769800358920,1000000000000,769800358920,1
1150,21,4,1,6,1392581931561,1000000000000,1392581931561,1
1151,21,5,1,6,1630463324743,1000000000000,1630463324743,1
1152,21,6,1,6,2253244897385,1000000000000,2253244897385,1
1153,21,7,1,6,1245563145284,1000000000000,1245563145284,1
1154,21,8,1,6,1630463324743,1000000000000,1630463324743,1
1155,21,9,1,6,2253244897385,1000000000000,2253244897385,1
1156,21,10,1,6,2400263683663,1000000000000,2400263683663,1
1157,21,11,1,6,2638145076845,1000000000000,2638145076845,1
1158,21,12,1,6,3023045256305,1000000000000,3023045256305,1
1159,21,13,1,6,3023045256305,1000000000000,3023045256305,1
1160,21,14,1,6,2638145076845,1000000000000,2638145076845,1
1161,21,15,1,6,384900179460,1000000000000,384900179460,1
1162,21,16,1,6,622781572642,1000000000000,622781572642,1
1163,21,17,1,6,384900179460,1000000000000,384900179460,1
1164,21,20,1,6,1392581931561,1000000000000,1392581931561,1
1165,21,21,1,6,769800358920,1000000000000,769800358920,1
1166,21,22,1,6,1392581931561,1000000000000,1392581931561,1
1167,21,23,1,6,769800358920,1000000000000,769800358920,1
1168,21,24,1,6,1777482111021,1000000000000,1777482111021,1
1169,21,25,1,6,1630463324743,1000000000000,1630463324743,1
1170,21,26,1,6,1245563145284,1000000000000,1245563145284,1
1171,21,27,1,6,2253244897385,1000000000000,2253244897385,1
1172,21,28,1,6,1630463324743,1000000000000,1630463324743,1
1173,21,29,1,6,2253244897385,1000000000000,2253244897385,1
1174,21,31,1,6,384900179460,1000000000000,384900179460,1
1175,21,32,1,6,622781572642,1000000000000,622781572642,1
1176,21,33,1,6,384900179460,1000000000000,384900179460,1
1177,21,35,1,6,2638145076845,1000000000000,2638145076845,1
1178,21,36,1,6,3023045256305,1000000000000,3023045256305,1
1179,21,37,1,6,2400263683663,1000000000000,2400263683663,1
1180,21,38,1,6,2638145076845,1000000000000,2638145076845,1
1181,21,39,1,6,3023045256305,1000000000000,3023045256305,1
1182,21,40,1,6,1392581931561,1000000000000,1392581931561,1
1183,21,41,1,6,769800358920,1000000000000,769800358920,1
1184,21,42,1,6,769800358920,1000000000000,769800358920,1
1185,21,43,1,6,1777482111021,1000000000000,1777482111021,1
1186,21,44,1,6,1392581931561,1000000000000,1392581931561,1
1187,21,45,1,6,384900179460,1000000000000,384900179460,1
1188,21,48,1,6,384900179460,1000000000000,384900179460,1
1189,21,49,1,6,622781572642,1000000000000,622781572642,1
1190,21,50,1,6,3023045256305,1000000000000,3023045256305,1
1191,21,51,1,6,2638145076845,1000000000000,2638145076845,1
1192,21,52,1,6,3023045256305,1000000000000,3023045256305,1
1193,21,53,1,6,2400263683663,1000000000000,2400263683663,1
1194,21,54,1,6,2638145076845,1000000000000,2638145076845,1
1195,21,55,1,6,1630463324743,1000000000000,1630463324743,1
1196,21,56,1,6,2253244897385,1000000000000,2253244897385,1
1197,21,57,1,6,1630463324743,1000000000000,1630463324743,1
1198,21,58,1,6,1245563145284,1000000000000,1245563145284,1
1199,21,59,1,6,2253244897385,1000000000000,2253244897385,1
1200,22,0,1,6,1630463324743,1000000000000,1630463324743,1
1201,22,1,1,6,1245563145284,1000000000000,1245563145284,1
1202,22,2,1,6,2253244897385,1000000000000,2253244897385,1
1203,22,3,1,6,2253244897385,1000000000000,2253244897385,1
1204,22,4,1,6,1630463324743,1000000000000,1630463324743,1
1205,22,5,1,6,1392581931561,1000000000000,1392581931561,1
1206,22,6,1,6,769800358920,1000000000000,769800358920,1
1207,22,7,1,6,1777482111021,1000000000000,1777482111021,1
1208,22,8,1,6,1392581931561,1000000000000,1392581931561,1
1209,22,9,1,6,769800358920,1000000000000,769800358920,1
1210,22,10,1,6,622781572642,1000000000000,622781572642,1
1211,22,11,1,6,384900179460,1000000000000,384900179460,1
1212,22,14,1,6,384900179460,1000000000000,384900179460,1
1213,22,15,1,6,2638145076845,1000000000000,2638145076845,1
1214,22,16,1,6,2400263683663,1000000000000,2400263683663,1
1215,22,17,1,6,2638145076845,1000000000000,2638145076845,1
1216,22,18,1,6,3023045256305,1000000000000,3023045256305,1
1217,22,19,1,6,3023045256305,1000000000000,3023045256305,1
1218,22,20,1,6,1630463324743,1000000000000,1630463324743,1
1219,22,21,1,6,2253244897385,1000000000000,2253244897385,1
1220,22,22,1,6,1630463324743,1000000000000,1630463324743,1
1221,22,23,1,6,2253244897385,1000000000000,2253244897385,1
1222,22,24,1,6,1245563145284,1000000000000,1245563145284,1
1223,22,25,1,6,1392581931561,1000000000000,1392581931561,1
1224,22,26,1,6,1777482111021,1000000000000,1777482111021,1
1225,22,27,1,6,769800358920,1000000000000,769800358920,1
1226,22,28,1,6,1392581931561,1000000000000,1392581931561,1
1227,22,29,1,6,769800358920,1000000000000,769800358920,1
1228,22,30,1,6,3023045256305,1000000000000,3023045256305,1
1229,22,31,1,6,2638145076845,1000000000000,2638145076845,1
1230,22,32,1,6,2400263683663,1000000000000,2400263683663,1
1231,22,33,1,6,2638145076845,1000000000000,2638145076845,1
1232,22,34,1,6,3023045256305,1000000000000,3023045256305,1
1233,22,35,1,6,384900179460,1000000000000,384900179460,1
1234,22,37,1,6,622781572642,1000000000000,622781572642,1
1235,22,38,1,6,384900179460,1000000000000,384900179460,1
1236,22,40,1,6,1630463324743,1000000000000,1630463324743,1
1237,22,41,1,6,2253244897385,1000000000000,2253244897385,1
1238,22,42,1,6,2253244897385,1000000000000,2253244897385,1
1239,22,43,1,6,1245563145284,1000000000000,1245563145284,1
1240,22,44,1,6,1630463324743,1000000000000,1630463324743,1
1241,22,45,1,6,2638145076845,1000000000000,2638145076845,1
1242,22,46,1,6,3023045256305,1000000000000,3023045256305,1
1243,22,47,1,6,3023045256305,1000000000000,3023045256305,1
1244,22,48,1,6,2638145076845,1000000000000,2638145076845,1
1245,22,49,1,6,2400263683663,1000000000000,2400263683663,1
1246,22,51,1,6,384900179460,1000000000000,384900179460,1
1247,22,53,1,6,622781572642,1000000000000,622781572642,1
1248,22,54,1,6,384900179460,1000000000000,384900179460,1
1249,22,55,1,6,1392581931561,1000000000000,1392581931561,1
1250,22,56,1,6,769800358920,1000000000000,769800358920,1
1251,22,57,1,6,1392581931561,1000000000000,1392581931561,1
1252,22,58,1,6,1777482111021,1000000000000,1777482111021,1
1253,22,59,1,6,769800358920,1000000000000,769800358920,1
1254,23,0,1,6,384900179460,1000000000000,384900179460,1
1255,23,2,1,6,622781572642,1000000000000,622781572642,1
1256,23,3,1,6,384900179460,1000000000000,384900179460,1
1257,23,5,1,6,769800358920,1000000000000,769800358920,1
1258,23,6,1,6,769800358920,1000000000000,769800358920,1
1259,23,7,1,6,1392581931561,1000000000000,1392581931561,1
1260,23,8,1,6,1777482111021,1000000000000,1777482111021,1
1261,23,9,1,6,1392581931561,1000000000000,1392581931561,1
1262,23,11,1,6,384900179460,1000000000000,384900179460,1
1263,23,12,1,6,622781572642,1000000000000,622781572642,1
1264,23,13,1,6,384900179460,1000000000000,384900179460,1
1265,23,15,1,6,1245563145284,1000000000000,1245563145284,1
1266,23,16,1,6,1630463324743,1000000000000,1630463324743,1
1267,23,17,1,6,2253244897385,1000000000000,2253244897385,1
1268,23,18,1,6,2253244897385,1000000000000,2253244897385,1
1269,23,19,1,6,1630463324743,1000000000000,1630463324743,1
1270,23,20,1,6,2400263683663,1000000000000,2400263683663,1
1271,23,21,1,6,2638145076845,1000000000000,2638145076845,1
1272,23,22,1,6,3023045256305,1000000000000,3023045256305,1
1273,23,23,1,6,3023045256305,1000000000000,3023045256305,1
1274,23,24,1,6,2638145076845,1000000000000,2638145076845,1
1275,23,25,1,6,3023045256305,1000000000000,3023045256305,1
1276,23,26,1,6,3023045256305,1000000000000,3023045256305,1
1277,23,27,1,6,2638145076845,1000000000000,2638145076845,1
1278,23,28,1,6,2638145076845,1000000000000,2638145076845,1
1279,23,29,1,6,2400263683663,1000000000000,2400263683663,1
1280,23,30,1,6,2638145076845,1000000000000,2638145076845,1
1281,23,31,1,6,3023045256305,1000000000000,3023045256305,1
1282,23,32,1,6,3023045256305,1000000000000,3023045256305,1
1283,23,33,1,6,2638145076845,1000000000000,2638145076845,1
1284,23,34,1,6,2400263683663,1000000000000,2400263683663,1
1285,23,35,1,6,1630463324743,1000000000000,1630463324743,1
1286,23,36,1,6,1245563145284,1000000000000,1245563145284,1
1287,23,37,1,6,2253244897385,1000000000000,2253244897385,1
1288,23,38,1,6,2253244897385,1000000000000,2253244897385,1
1289,23,39,1,6,1630463324743,1000000000000,1630463324743,1
1290,23,40,1,6,2253244897385,1000000000000,2253244897385,1
1291,23,41,1,6,2253244897385,1000000000000,2253244897385,1
1292,23,42,1,6,1630463324743,1000000000000,1630463324743,1
1293,23,43,1,6,1630463324743,1000000000000,1630463324743,1
1294,23,44,1,6,1245563145284,1000000000000,1245563145284,1
1295,23,45,1,6,769800358920,1000000000000,769800358920,1
1296,23,46,1,6,1392581931561,1000000000000,1392581931561,1
1297,23,47,1,6,1777482111021,1000000000000,1777482111021,1
1298,23,48,1,6,1392581931561,1000000000000,1392581931561,1
1299,23,49,1,6,769800358920,1000000000000,769800358920,1
1300,23,50,1,6,769800358920,1000000000000,769800358920,1
1301,23,51,1,6,1777482111021,1000000000000,1777482111021,1
1302,23,52,1,6,1392581931561,1000000000000,1392581931561,1
1303,23,53,1,6,1392581931561,1000000000000,1392581931561,1
1304,23,54,1,6,769800358920,1000000000000,769800358920,1
1305,23,57,1,6,622781572642,1000000000000,622781572642,1
1306,23,58,1,6,384900179460,1000000000000,384900179460,1
1307,23,59,1,6,384900179460,1000000000000,384900179460,1
1308,24,0,1,6,2638145076845,1000000000000,2638145076845,1
1309,24,1,1,6,2400263683663,1000000000000,2400263683663,1
1310,24,2,1,6,3023045256305,1000000000000,3023045256305,1
1311,24,3,1,6,3023045256305,1000000000000,3023045256305,1
1312,24,4,1,6,2638145076845,1000000000000,2638145076845,1
1313,24,5,1,6,2253244897385,1000000000000,2253244897385,1
1314,24,6,1,6,1630463324743,1000000000000,1630463324743,1
1315,24,7,1,6,2253244897385,1000000000000,2253244897385,1
1316,24,8,1,6,1630463324743,1000000000000,1630463324743,1
1317,24,9,1,6,1245563145284,1000000000000,1245563145284,1
1318,24,10,1,6,1777482111021,1000000000000,1777482111021,1
1319,24,11,1,6,1392581931561,1000000000000,1392581931561,1
1320,24,12,1,6,769800358920,1000000000000,769800358920,1
1321,24,13,1,6,769800358920,1000000000000,769800358920,1
1322,24,14,1,6,1392581931561,1000000000000,1392581931561,1
1323,24,15,1,6,3023045256305,1000000000000,3023045256305,1
1324,24,16,1,6,2638145076845,1000000000000,2638145076845,1
1325,24,17,1,6,2400263683663,1000000000000,2400263683663,1
1326,24,18,1,6,2638145076845,1000000000000,2638145076845,1
1327,24,19,1,6,3023045256305,1000000000000,3023045256305,1
1328,24,20,1,6,1392581931561,1000000000000,1392581931561,1
1329,24,21,1,6,1777482111021,1000000000000,1777482111021,1
1330,24,22,1,6,769800358920,1000000000000,769800358920,1
1331,24,23,1,6,1392581931561,1000000000000,1392581931561,1
1332,24,24,1,6,769800358920,1000000000000,769800358920,1
1333,24,25,1,6,384900179460,1000000000000,384900179460,1
1334,24,26,1,6,622781572642,1000000000000,622781572642,1
1335,24,28,1,6,384900179460,1000000000000,384900179460,1
1336,24,30,1,6,2253244897385,1000000000000,2253244897385,1
1337,24,31,1,6,1630463324743,1000000000000,1630463324743,1
1338,24,32,1,6,1245563145284,1000000000000,1245563145284,1
1339,24,33,1,6,1630463324743,1000000000000,1630463324743,1
1340,24,34,1,6,2253244897385,1000000000000,2253244897385,1
1341,24,35,1,6,622781572642,1000000000000,622781572642,1
1342,24,36,1,6,384900179460,1000000000000,384900179460,1
1343,24,37,1,6,384900179460,1000000000000,384900179460,1
1344,24,40,1,6,769800358920,1000000000000,769800358920,1
1345,24,41,1,6,1392581931561,1000000000000,1392581931561,1
1346,24,42,1,6,1777482111021,1000000000000,1777482111021,1
1347,24,43,1,6,769800358920,1000000000000,769800358920,1
1348,24,44,1,6,1392581931561,1000000000000,1392581931561,1
1349,24,45,1,6,3023045256305,1000000000000,3023045256305,1
1350,24,46,1,6,3023045256305,1000000000000,3023045256305,1
1351,24,47,1,6,2638145076845,1000000000000,2638145076845,1
1352,24,48,1,6,2400263683663,1000000000000,2400263683663,1
1353,24,49,1,6,2638145076845,1000000000000,2638145076845,1
1354,24,50,1,6,384900179460,1000000000000,384900179460,1
1355,24,53,1,6,384900179460,1000000000000,384900179460,1
1356,24,54,1,6,622781572642,1000000000000,622781572642,1
1357,24,55,1,6,2253244897385,1000000000000,2253244897385,1
1358,24,56,1,6,1630463324743,1000000000000,1630463324743,1
1359,24,57,1,6,1630463324743,1000000000000,1630463324743,1
1360,24,58,1,6,2253244897385,1000000000000,2253244897385,1
1361,24,59,1,6,1245563145284,1000000000000,1245563145284,1
1362,25,0,1,6,1392581931561,1000000000000,1392581931561,1
1363,25,1,1,6,769800358920,1000000000000,769800358920,1
1364,25,2,1,6,1777482111021,1000000000000,1777482111021,1
1365,25,3,1,6,1392581931561,1000000000000,1392581931561,1
1366,25,4,1,6,769800358920,1000000000000,769800358920,1
1367,25,5,1,6,1630463324743,1000000000000,1630463324743,1
1368,25,6,1,6,1245563145284,1000000000000,1245563145284,1
1369,25,7,1,6,2253244897385,1000000000000,2253244897385,1
1370,25,8,1,6,2253244897385,1000000000000,2253244897385,1
1371,25,9,1,6,1630463324743,1000000000000,1630463324743,1
1372,25,10,1,6,384900179460,1000000000000,384900179460,1
1373,25,11,1,6,622781572642,1000000000000,622781572642,1
1374,25,12,1,6,384900179460,1000000000000,384900179460,1
1375,25,15,1,6,2400263683663,1000000000000,2400263683663,1
1376,25,16,1,6,2638145076845,1000000000000,2638145076845,1
1377,25,17,1,6,3023045256305,1000000000000,3023045256305,1
1378,25,18,1,6,3023045256305,1000000000000,3023045256305,1
1379,25,19,1,6,2638145076845,1000000000000,2638145076845,1
1380,25,20,1,6,2638145076845,1000000000000,2638145076845,1
1381,25,21,1,6,3023045256305,1000000000000,3023045256305,1
1382,25,22,1,6,2638145076845,1000000000000,2638145076845,1
1383,25,23,1,6,3023045256305,1000000000000,3023045256305,1
1384,25,24,1,6,2400263683663,1000000000000,2400263683663,1
1385,25,25,1,6,2253244897385,1000000000000,2253244897385,1
1386,25,26,1,6,2253244897385,1000000000000,2253244897385,1
1387,25,27,1,6,1630463324743,1000000000000,1630463324743,1
1388,25,28,1,6,1630463324743,1000000000000,1630463324743,1
1389,25,29,1,6,1245563145284,1000000000000,1245563145284,1
1390,25,30,1,6,3023045256305,1000000000000,3023045256305,1
1391,25,31,1,6,3023045256305,1000000000000,3023045256305,1
1392,25,32,1,6,2638145076845,1000000000000,2638145076845,1
1393,25,33,1,6,2400263683663,1000000000000,2400263683663,1
1394,25,34,1,6,2638145076845,1000000000000,2638145076845,1
1395,25,35,1,6,1392581931561,1000000000000,1392581931561,1
1396,25,36,1,6,769800358920,1000000000000,769800358920,1
1397,25,37,1,6,1777482111021,1000000000000,1777482111021,1
1398,25,38,1,6,1392581931561,1000000000000,1392581931561,1
1399,25,39,1,6,769800358920,1000000000000,769800358920,1
1400,25,40,1,6,1392581931561,1000000000000,1392581931561,1
1401,25,41,1,6,1777482111021,1000000000000,1777482111021,1
