cut_id,left_addr,right_addr,closed_section_count,open_section_count,crossing_section_count,closed_coeff_sum,open_coeff_sum,crossing_coeff_sum,closed_coeff_square_sum,open_coeff_square_sum,crossing_coeff_square_sum,count_gluing_total,coeff_gluing_total,coeff_square_gluing_total,count_gluing_flag,coeff_gluing_flag,coeff_square_gluing_flag
313,313,314,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
314,314,315,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
315,315,316,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
316,316,317,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
317,317,318,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
318,318,319,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
319,319,320,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
320,320,321,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
321,321,322,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
322,322,323,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
323,323,324,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
324,324,325,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
325,325,326,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
326,326,327,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
327,327,328,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
328,328,329,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
329,329,330,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
330,330,331,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
331,331,332,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
332,332,333,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
333,333,334,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
334,334,335,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
335,335,336,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
336,336,337,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
337,337,338,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
338,338,339,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
339,339,340,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
340,340,341,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
341,341,342,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
342,342,343,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
343,343,344,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
344,344,345,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
345,345,346,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
346,346,347,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
347,347,348,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
348,348,349,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
349,349,350,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
350,350,351,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
351,351,352,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
352,352,353,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
353,353,354,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
354,354,355,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
355,355,356,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
356,356,357,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
357,357,358,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
358,358,359,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
359,359,360,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
360,360,361,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
361,361,362,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
362,362,363,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
363,363,364,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
364,364,365,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
365,365,366,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
366,366,367,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
367,367,368,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
368,368,369,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
369,369,370,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
370,370,371,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
371,371,372,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
372,372,373,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
373,373,374,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
374,374,375,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
375,375,376,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
376,376,377,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
377,377,378,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
378,378,379,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
379,379,380,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
380,380,381,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
381,381,382,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
382,382,383,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
383,383,384,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
384,384,385,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
385,385,386,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
386,386,387,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
387,387,388,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
388,388,389,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
389,389,390,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
390,390,391,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
391,391,392,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
392,392,393,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
393,393,394,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
394,394,395,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
395,395,396,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
396,396,397,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
397,397,398,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
398,398,399,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
399,399,400,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
400,400,401,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
401,401,402,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
402,402,403,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
403,403,404,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
404,404,405,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
405,405,406,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
406,406,407,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
407,407,408,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
408,408,409,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
409,409,410,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
410,410,411,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
411,411,412,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
412,412,413,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
413,413,414,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
414,414,415,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
415,415,416,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
416,416,417,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
417,417,418,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
418,418,419,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
419,419,420,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
420,420,421,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
421,421,422,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
422,422,423,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
423,423,424,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
424,424,425,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
425,425,426,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
426,426,427,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
427,427,428,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
428,428,429,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
429,429,430,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
430,430,431,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
431,431,432,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
432,432,433,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
433,433,434,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
434,434,435,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
435,435,436,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
436,436,437,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
437,437,438,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
438,438,439,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
439,439,440,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
440,440,441,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
441,441,442,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
442,442,443,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
443,443,444,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
444,444,445,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
445,445,446,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
446,446,447,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
447,447,448,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
448,448,449,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
449,449,450,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
450,450,451,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
451,451,452,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
452,452,453,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
453,453,454,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
454,454,455,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
455,455,456,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
456,456,457,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
457,457,458,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
458,458,459,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
459,459,460,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
460,460,461,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
461,461,462,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
462,462,463,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
463,463,464,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
464,464,465,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
465,465,466,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
466,466,467,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
467,467,468,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
468,468,469,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
469,469,470,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
470,470,471,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
471,471,472,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
472,472,473,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
473,473,474,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
474,474,475,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
475,475,476,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
476,476,477,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
477,477,478,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
478,478,479,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
479,479,480,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
480,480,481,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
481,481,482,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
482,482,483,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
483,483,484,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
484,484,485,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
485,485,486,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
486,486,487,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
487,487,488,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
488,488,489,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
489,489,490,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
490,490,491,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
491,491,492,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
492,492,493,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
493,493,494,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
494,494,495,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
495,495,496,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
496,496,497,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
497,497,498,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
498,498,499,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
499,499,500,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
500,500,501,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
501,501,502,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
502,502,503,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
503,503,504,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
504,504,505,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
505,505,506,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
506,506,507,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
507,507,508,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
508,508,509,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
509,509,510,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
510,510,511,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
511,511,512,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
512,512,513,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
513,513,514,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
514,514,515,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
515,515,516,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
516,516,517,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
517,517,518,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
518,518,519,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
519,519,520,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
520,520,521,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
521,521,522,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
522,522,523,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
523,523,524,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
524,524,525,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
525,525,526,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
526,526,527,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
527,527,528,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
528,528,529,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
529,529,530,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
530,530,531,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
531,531,532,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
532,532,533,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
533,533,534,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
534,534,535,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
535,535,536,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
536,536,537,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
537,537,538,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
538,538,539,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
539,539,540,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
540,540,541,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
541,541,542,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
542,542,543,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
543,543,544,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
544,544,545,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
545,545,546,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
546,546,547,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
547,547,548,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
548,548,549,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
549,549,550,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
550,550,551,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
551,551,552,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
552,552,553,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
553,553,554,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
554,554,555,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
555,555,556,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
556,556,557,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
557,557,558,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
558,558,559,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
559,559,560,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
560,560,561,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
561,561,562,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
562,562,563,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
563,563,564,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
564,564,565,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
565,565,566,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
566,566,567,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
567,567,568,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
568,568,569,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
569,569,570,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
570,570,571,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
571,571,572,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
572,572,573,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
573,573,574,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
574,574,575,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
575,575,576,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
576,576,577,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
577,577,578,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
578,578,579,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
579,579,580,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
580,580,581,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
581,581,582,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
582,582,583,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
583,583,584,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
584,584,585,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
585,585,586,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
586,586,587,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
587,587,588,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
588,588,589,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
589,589,590,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
590,590,591,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
591,591,592,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
592,592,593,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
593,593,594,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
594,594,595,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
595,595,596,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
596,596,597,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
597,597,598,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
598,598,599,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
599,599,600,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
600,600,601,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
601,601,602,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
602,602,603,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
603,603,604,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
604,604,605,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
605,605,606,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
606,606,607,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
607,607,608,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
608,608,609,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
609,609,610,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
610,610,611,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
611,611,612,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
612,612,613,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
613,613,614,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
614,614,615,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
615,615,616,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
616,616,617,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
617,617,618,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
618,618,619,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
619,619,620,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
620,620,621,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
621,621,622,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
622,622,623,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
623,623,624,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
624,624,625,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
625,625,626,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
626,626,627,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
627,627,628,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
628,628,629,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
629,629,630,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
630,630,631,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
631,631,632,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
632,632,633,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
633,633,634,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
634,634,635,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
635,635,636,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
636,636,637,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
637,637,638,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
638,638,639,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
639,639,640,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
640,640,641,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
641,641,642,3128,0,0,15232,0,0,102272,0,0,3128,15232,102272,1,1,1
