virtual_graft_cell_id,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,left_edit_radius,right_edit_radius,trace_node_count,trace_node_0_id,trace_node_1_id,trace_node_2_id,trace_node_3_id,trace_node_4_id,trace_node_5_id,trace_node_6_id,trace_node_7_id,trace_node_8_id,trace_node_9_id,trace_node_10_id,trace_node_11_id,trace_node_12_id,trace_node_13_id,trace_node_14_id,trace_node_15_id,trace_node_16_id,trace_node_17_id,trace_node_18_id,trace_node_19_id,metric_gromov_delta_twice,trace_signature_total_variation,first_return_closed_path_count,normalized_tail_template_count,template_lift_count_min,template_lift_count_max,all_four_lift_flag,tail_entry_9_path_count,tail_entry_10_path_count,tail_entry_11_path_count,tail_entry_13_path_count,virtual_31_28_admissible_flag,virtual_50_34_admissible_flag,adjacent_native_component_count,adjacent_native_component_mask,adjacent_left_component_flag,adjacent_right_component_flag,left_right_bridge_flag,direct_boundary_bridge_flag,closed_ge24_template_ge6_flag,clear_flag,exact24_six_all_four_flag
185,12,2,1,1,3,4,5,2,5,5,1,4,5,-1,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,5,8,8,0,0,16,24,0,1,1,0,0,0,0,0,0,0,0,0
186,12,2,1,1,3,4,5,2,5,5,2,1,5,-1,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,80,10,8,8,0,0,40,40,0,1,1,0,0,0,0,0,0,1,0,0
187,13,2,1,1,3,4,5,2,1,5,2,1,4,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,32,2,16,16,0,0,0,32,0,1,1,0,0,0,0,0,0,0,0,0
188,13,2,1,1,3,4,5,2,2,5,2,1,4,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,120,3,40,40,0,0,40,80,0,1,1,0,0,0,0,0,0,0,0,0
189,13,2,1,1,3,4,5,2,2,5,5,1,4,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,200,5,40,40,0,0,80,120,0,1,1,0,0,0,0,0,0,0,0,0
190,13,2,1,1,3,4,5,2,2,5,5,2,1,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,400,10,40,40,0,0,200,200,0,1,1,0,0,0,0,0,0,1,0,0
191,13,2,1,1,3,4,5,2,5,1,2,1,4,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,8,1,8,8,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0
192,13,2,1,1,3,4,5,2,5,2,2,1,4,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,72,9,8,8,0,0,32,40,0,1,1,0,0,0,0,0,0,1,0,0
193,13,2,1,1,3,4,5,2,5,5,1,1,4,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,80,6,8,16,0,32,16,0,32,1,1,0,0,0,0,0,0,1,0,0
194,13,2,1,1,3,4,5,2,5,5,2,1,1,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,280,21,8,16,0,112,16,40,112,1,1,0,0,0,0,0,0,1,0,0
195,13,2,1,1,3,4,5,2,5,5,2,1,2,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,160,12,8,16,0,64,8,24,64,1,1,0,0,0,0,0,0,1,0,0
196,13,2,1,1,3,4,5,2,5,5,2,1,4,3,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,240,18,8,16,0,96,16,32,96,1,1,0,0,0,0,0,0,1,0,0
197,13,2,1,1,3,4,5,2,5,5,2,1,4,5,-1,-1,-1,2,3,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,120,9,8,16,0,48,8,16,48,1,1,0,0,0,0,0,0,1,0,0
198,13,2,1,1,3,4,5,2,5,5,2,1,5,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,240,18,8,16,0,96,24,24,96,1,1,0,0,0,0,0,0,1,0,0
199,13,2,1,1,3,4,5,2,5,5,5,1,4,5,-1,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,104,9,8,16,0,32,16,24,32,1,1,0,0,0,0,0,0,1,0,0
200,14,2,1,1,3,4,5,2,1,2,5,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,3,8,24,0,0,24,16,0,1,1,0,0,0,0,0,0,0,0,0
201,14,2,1,1,3,4,5,2,1,2,5,5,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,72,5,8,24,0,0,48,24,0,1,1,0,0,0,0,0,0,0,0,0
202,14,2,1,1,3,4,5,2,1,2,5,5,2,1,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,160,10,8,24,0,0,120,40,0,1,1,0,0,0,0,0,0,1,0,0
203,14,2,1,1,3,4,5,2,1,5,5,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,112,7,16,16,0,48,16,0,48,1,1,0,0,0,0,0,0,1,0,0
204,14,2,1,1,3,4,5,2,2,1,5,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,64,2,32,32,0,0,0,64,0,1,1,0,0,0,0,0,0,0,0,0
205,14,2,1,1,3,4,5,2,2,2,5,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,312,3,104,104,0,0,104,208,0,1,1,0,0,0,0,0,0,0,0,0
206,14,2,1,1,3,4,5,2,2,5,1,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,1,40,40,0,0,0,40,0,1,1,0,0,0,0,0,0,0,0,0
207,14,2,1,1,3,4,5,2,2,5,2,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,360,9,40,40,0,0,160,200,0,1,1,0,0,0,0,0,0,1,0,0
208,14,2,1,1,3,4,5,2,2,5,5,1,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,400,6,40,80,0,160,80,0,160,1,1,0,0,0,0,0,0,1,0,0
209,14,2,1,1,3,4,5,2,2,5,5,2,1,1,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1400,21,40,80,0,560,80,200,560,1,1,0,0,0,0,0,0,1,0,0
210,14,2,1,1,3,4,5,2,2,5,5,2,1,2,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,800,12,40,80,0,320,40,120,320,1,1,0,0,0,0,0,0,1,0,0
211,14,2,1,1,3,4,5,2,2,5,5,2,1,4,3,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1200,18,40,80,0,480,80,160,480,1,1,0,0,0,0,0,0,1,0,0
212,14,2,1,1,3,4,5,2,2,5,5,2,1,4,5,-1,-1,2,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,600,9,40,80,0,240,40,80,240,1,1,0,0,0,0,0,0,1,0,0
213,14,2,1,1,3,4,5,2,2,5,5,2,1,5,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1200,18,40,80,0,480,120,120,480,1,1,0,0,0,0,0,0,1,0,0
214,14,2,1,1,3,4,5,2,2,5,5,5,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,520,9,40,80,0,160,80,120,160,1,1,0,0,0,0,0,0,1,0,0
215,14,2,1,1,3,4,5,2,5,2,5,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,24,3,8,8,0,0,8,16,0,1,1,0,0,0,0,0,0,0,0,0
216,14,2,1,1,3,4,5,2,5,5,1,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,1,40,40,0,0,0,40,0,1,1,0,0,0,0,0,0,0,0,0
217,14,2,1,1,3,4,5,2,5,5,2,1,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,240,6,40,40,0,0,160,80,0,1,1,0,0,0,0,0,0,1,0,0
218,14,2,1,1,3,4,5,2,5,5,2,1,3,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,240,6,40,40,0,0,160,80,0,1,1,0,0,0,0,0,0,1,0,0
219,14,2,1,1,3,4,5,2,5,5,2,1,4,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,360,9,40,40,0,0,240,120,0,1,1,0,0,0,0,0,0,1,0,0
220,14,2,1,1,3,4,5,2,5,5,2,1,4,5,2,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,240,6,40,40,0,0,160,80,0,1,1,0,0,0,0,0,0,1,0,0
221,14,2,1,1,3,4,5,2,5,5,2,1,4,5,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,360,9,40,40,0,0,240,120,0,1,1,0,0,0,0,0,0,1,0,0
222,14,2,1,1,3,4,5,2,5,5,2,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,360,9,40,40,0,0,160,200,0,1,1,0,0,0,0,0,0,1,0,0
223,14,2,1,1,3,4,5,2,5,5,2,5,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,1,40,40,0,0,0,40,0,1,1,0,0,0,0,0,0,0,0,0
224,14,2,1,1,3,4,5,2,5,5,5,2,1,4,5,-1,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,312,9,32,40,0,96,40,80,96,1,1,0,0,0,0,0,0,1,0,0
225,15,2,1,1,3,4,5,2,1,1,5,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,392,7,56,56,0,168,56,0,168,1,1,0,0,0,0,0,0,1,0,0
226,15,2,1,1,3,4,5,2,1,2,1,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,32,2,16,16,0,0,0,32,0,1,1,0,0,0,0,0,0,0,0,0
227,15,2,1,1,3,4,5,2,1,2,2,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,176,3,48,64,0,0,48,128,0,1,1,0,0,0,0,0,0,0,0,0
228,15,2,1,1,3,4,5,2,1,2,5,1,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,24,1,24,24,0,0,0,24,0,1,1,0,0,0,0,0,0,0,0,0
229,15,2,1,1,3,4,5,2,1,2,5,2,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,152,9,8,24,0,0,32,120,0,1,1,0,0,0,0,0,0,1,0,0
230,15,2,1,1,3,4,5,2,1,2,5,5,1,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,144,6,8,32,0,64,16,0,64,1,1,0,0,0,0,0,0,1,0,0
231,15,2,1,1,3,4,5,2,1,2,5,5,2,1,1,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,584,21,8,32,0,224,16,120,224,1,1,0,0,0,0,0,0,1,0,0
232,15,2,1,1,3,4,5,2,1,2,5,5,2,1,2,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,336,12,8,32,0,128,8,72,128,1,1,0,0,0,0,0,0,1,0,0
233,15,2,1,1,3,4,5,2,1,2,5,5,2,1,4,3,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,496,18,8,32,0,192,16,96,192,1,1,0,0,0,0,0,0,1,0,0
234,15,2,1,1,3,4,5,2,1,2,5,5,2,1,4,5,-1,2,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,248,9,8,32,0,96,8,48,96,1,1,0,0,0,0,0,0,1,0,0
235,15,2,1,1,3,4,5,2,1,2,5,5,2,1,5,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,480,18,8,32,0,192,24,72,192,1,1,0,0,0,0,0,0,1,0,0
236,15,2,1,1,3,4,5,2,1,2,5,5,5,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,216,9,8,32,0,64,16,72,64,1,1,0,0,0,0,0,0,1,0,0
237,15,2,1,1,3,4,5,2,1,4,5,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,144,6,24,24,0,72,24,48,0,1,1,0,0,0,0,0,0,1,0,0
238,15,2,1,1,3,4,5,2,1,5,5,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,320,9,32,48,0,96,32,96,96,1,1,0,0,0,0,0,0,1,0,0
239,15,2,1,1,3,4,5,2,2,1,5,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,224,7,32,32,0,96,32,0,96,1,1,0,0,0,0,0,0,1,0,0
240,15,2,1,1,3,4,5,2,2,2,5,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1560,9,104,208,0,624,104,208,624,1,1,0,0,0,0,0,0,1,0,0
241,15,2,1,1,3,4,5,2,2,5,2,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,120,3,40,40,0,0,40,80,0,1,1,0,0,0,0,0,0,0,0,0
242,15,2,1,1,3,4,5,2,2,5,5,1,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,200,1,200,200,0,0,0,200,0,1,1,0,0,0,0,0,0,0,0,0
243,15,2,1,1,3,4,5,2,2,5,5,2,1,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1200,6,200,200,0,0,800,400,0,1,1,0,0,0,0,0,0,1,0,0
244,15,2,1,1,3,4,5,2,2,5,5,2,1,3,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1200,6,200,200,0,0,800,400,0,1,1,0,0,0,0,0,0,1,0,0
245,15,2,1,1,3,4,5,2,2,5,5,2,1,4,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1800,9,200,200,0,0,1200,600,0,1,1,0,0,0,0,0,0,1,0,0
246,15,2,1,1,3,4,5,2,2,5,5,2,1,4,5,2,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1200,6,200,200,0,0,800,400,0,1,1,0,0,0,0,0,0,1,0,0
247,15,2,1,1,3,4,5,2,2,5,5,2,1,4,5,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1800,9,200,200,0,0,1200,600,0,1,1,0,0,0,0,0,0,1,0,0
248,15,2,1,1,3,4,5,2,2,5,5,2,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1800,9,200,200,0,0,800,1000,0,1,1,0,0,0,0,0,0,1,0,0
249,15,2,1,1,3,4,5,2,2,5,5,2,5,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,200,1,200,200,0,0,0,200,0,1,1,0,0,0,0,0,0,0,0,0
250,15,2,1,1,3,4,5,2,2,5,5,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1560,9,160,200,0,480,200,400,480,1,1,0,0,0,0,0,0,1,0,0
251,15,2,1,1,3,4,5,2,5,2,5,5,2,1,4,5,-1,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,120,9,8,16,0,48,8,16,48,1,1,0,0,0,0,0,0,1,0,0
252,16,2,1,1,3,4,5,2,1,1,2,5,5,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1408,9,64,184,0,552,64,240,552,1,1,0,0,0,0,0,0,1,0,0
253,16,2,1,1,3,4,5,2,1,2,1,5,5,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,112,7,16,16,0,48,16,0,48,1,1,0,0,0,0,0,0,1,0,0
254,16,2,1,1,3,4,5,2,1,2,2,5,5,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,832,9,48,112,0,336,64,96,336,1,1,0,0,0,0,0,0,1,0,0
255,16,2,1,1,3,4,5,2,1,2,5,2,5,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,40,3,8,24,0,0,24,16,0,1,1,0,0,0,0,0,0,0,0,0
256,16,2,1,1,3,4,5,2,1,2,5,5,1,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,72,1,72,72,0,0,0,72,0,1,1,0,0,0,0,0,0,0,0,0
257,16,2,1,1,3,4,5,2,1,2,5,5,2,1,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,496,6,72,88,0,0,352,144,0,1,1,0,0,0,0,0,0,1,0,0
258,16,2,1,1,3,4,5,2,1,2,5,5,2,1,3,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,496,6,72,88,0,0,352,144,0,1,1,0,0,0,0,0,0,1,0,0
259,16,2,1,1,3,4,5,2,1,2,5,5,2,1,4,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,744,9,72,88,0,0,528,216,0,1,1,0,0,0,0,0,0,1,0,0
260,16,2,1,1,3,4,5,2,1,2,5,5,2,1,4,5,2,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,496,6,72,88,0,0,352,144,0,1,1,0,0,0,0,0,0,1,0,0
261,16,2,1,1,3,4,5,2,1,2,5,5,2,1,4,5,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,744,9,72,88,0,0,528,216,0,1,1,0,0,0,0,0,0,1,0,0
262,16,2,1,1,3,4,5,2,1,2,5,5,2,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,712,9,72,88,0,0,352,360,0,1,1,0,0,0,0,0,0,1,0,0
263,16,2,1,1,3,4,5,2,1,2,5,5,2,5,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,72,1,72,72,0,0,0,72,0,1,1,0,0,0,0,0,0,0,0,0
264,16,2,1,1,3,4,5,2,1,2,5,5,5,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,616,9,64,88,0,192,88,144,192,1,1,0,0,0,0,0,0,1,0,0
265,16,2,1,1,3,4,5,2,1,5,2,5,5,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,112,7,16,16,0,48,16,0,48,1,1,0,0,0,0,0,0,1,0,0
266,16,2,1,1,3,4,5,2,2,1,2,5,5,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,856,9,40,112,0,336,40,144,336,1,1,0,0,0,0,0,0,1,0,0
267,16,2,1,1,3,4,5,2,5,1,2,5,5,2,1,4,5,3,99,8,48,42,27,22,23,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,120,9,8,16,0,48,8,16,48,1,1,0,0,0,0,0,0,1,0,0
268,11,2,1,1,4,5,1,2,5,1,4,5,-1,-1,-1,-1,-1,3,99,9,48,42,27,22,24,34,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,4,1,4,4,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
269,13,2,1,1,4,5,1,2,5,4,1,1,4,5,-1,-1,-1,3,99,8,48,42,27,22,24,34,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,24,3,8,8,0,0,0,0,24,1,1,1,1,1,0,0,0,0,0,0
270,14,2,1,1,4,5,1,2,5,1,2,5,1,4,5,-1,-1,3,99,9,48,42,27,22,24,34,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,4,1,4,4,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
271,14,2,1,1,4,5,1,2,5,4,1,2,1,4,5,-1,-1,3,99,8,48,42,27,22,24,34,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,16,2,8,8,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
272,15,2,1,1,4,5,1,2,5,1,4,5,2,1,4,5,-1,3,99,9,48,42,27,22,24,34,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,12,3,4,4,1,0,0,0,12,1,1,1,1,1,0,0,0,0,0,0
273,15,2,1,1,4,5,1,2,5,4,1,5,2,1,4,5,-1,3,99,8,48,42,27,22,24,34,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,16,2,8,8,0,0,0,16,0,1,1,1,1,1,0,0,0,0,0,0
274,15,2,1,1,4,5,1,2,5,4,4,5,2,1,4,5,-1,3,99,8,48,42,27,22,24,34,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,96,3,32,32,0,0,0,0,96,1,1,1,1,1,0,0,0,0,0,0
275,14,2,1,5,2,2,5,1,2,5,5,2,1,4,5,-1,-1,3,99,11,48,42,27,29,39,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,211,45,9,3,6,0,18,3,6,18,1,1,0,0,0,0,0,0,1,0,0
276,9,2,1,4,5,5,2,1,4,5,-1,-1,-1,-1,-1,-1,-1,99,3,11,48,42,27,28,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,12,6,2,2,0,6,2,4,0,1,1,0,0,0,0,0,0,0,0,0
277,11,2,1,4,5,5,2,5,2,1,4,5,-1,-1,-1,-1,-1,3,3,12,48,42,27,28,34,54,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,213,12,3,4,4,1,0,4,8,0,1,1,0,0,0,0,0,0,0,0,0
278,11,2,1,5,5,1,2,5,2,1,4,5,-1,-1,-1,-1,-1,3,3,11,48,42,27,29,35,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,9,3,3,3,0,0,3,6,0,1,1,0,0,0,0,0,0,0,0,0
279,12,2,1,4,5,1,4,5,5,2,1,4,5,-1,-1,-1,-1,2,2,11,48,42,27,28,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,213,12,6,2,2,0,6,2,4,0,1,1,1,1,1,0,0,0,0,0,0
