support_row_id,face_id,vertex_id,face_type_code,face_size,slack_x1e12,positive_flag
782,18,16,6,6,1630463324744,1
783,18,17,6,6,1245563145284,1
784,18,18,6,6,1630463324743,1
785,18,19,6,6,2253244897386,1
786,18,20,6,6,384900179460,1
787,18,21,6,6,622781572642,1
788,18,23,6,6,384900179460,1
789,18,26,6,6,384900179459,1
790,18,28,6,6,622781572642,1
791,18,29,6,6,384900179459,1
792,18,30,6,6,1392581931561,1
793,18,31,6,6,769800358919,1
794,18,32,6,6,769800358920,1
795,18,33,6,6,1392581931561,1
796,18,34,6,6,1777482111021,1
797,18,35,6,6,384900179460,1
798,18,36,6,6,622781572642,1
799,18,39,6,6,384900179460,1
800,18,40,6,6,1630463324743,1
801,18,41,6,6,3023045256305,1
802,18,42,6,6,2638145076845,1
803,18,43,6,6,2400263683663,1
804,18,44,6,6,2638145076845,1
805,18,45,6,6,3023045256305,1
806,18,46,6,6,769800358919,1
807,18,47,6,6,3023045256305,1
808,19,0,5,5,3103251249021,1
809,19,1,5,5,3103251249022,1
810,19,2,5,5,3103251249022,1
811,19,3,5,5,3103251249022,1
812,19,4,5,5,3103251249022,1
813,19,5,5,5,2752763840942,1
814,19,6,5,5,2402276432862,1
815,19,7,5,5,2402276432862,1
816,19,8,5,5,1835175893961,1
817,19,9,5,5,1835175893961,1
818,19,10,5,5,2752763840942,1
819,19,11,5,5,2402276432862,1
820,19,12,5,5,1835175893961,1
821,19,13,5,5,1835175893961,1
822,19,14,5,5,2402276432864,1
823,19,15,5,5,2752763840942,1
824,19,16,5,5,2402276432862,1
825,19,17,5,5,1835175893961,1
826,19,18,5,5,1835175893961,1
827,19,19,5,5,2402276432864,1
828,19,20,5,5,1268075355059,1
829,19,21,5,5,1268075355059,1
830,19,22,5,5,350487408078,1
831,19,23,5,5,700974816159,1
832,19,24,5,5,700974816158,1
833,19,30,5,5,1268075355061,1
834,19,31,5,5,700974816158,1
835,19,32,5,5,350487408080,1
836,19,33,5,5,700974816160,1
837,19,34,5,5,1268075355061,1
838,19,35,5,5,1268075355059,1
839,19,36,5,5,1268075355059,1
840,19,37,5,5,700974816158,1
841,19,38,5,5,350487408078,1
842,19,39,5,5,700974816159,1
843,19,40,5,5,700974816160,1
844,19,41,5,5,2752763840943,1
845,19,42,5,5,2402276432863,1
846,19,43,5,5,1835175893962,1
847,19,44,5,5,1835175893962,1
848,19,45,5,5,2402276432864,1
849,19,46,5,5,700974816158,1
850,19,47,5,5,2752763840943,1
851,20,0,5,5,3023045256305,1
852,20,1,5,5,3023045256305,1
853,20,2,5,5,2638145076845,1
854,20,3,5,5,2400263683662,1
855,20,4,5,5,2638145076845,1
856,20,5,5,5,3023045256305,1
857,20,6,5,5,3023045256305,1
858,20,7,5,5,2638145076845,1
859,20,8,5,5,2400263683662,1
860,20,9,5,5,2638145076845,1
861,20,10,5,5,3023045256305,1
862,20,11,5,5,3023045256305,1
863,20,12,5,5,2638145076846,1
864,20,13,5,5,2400263683664,1
865,20,14,5,5,2638145076846,1
866,20,15,5,5,2253244897384,1
867,20,16,5,5,2253244897384,1
868,20,17,5,5,1630463324743,1
869,20,18,5,5,1245563145282,1
870,20,19,5,5,1630463324743,1
871,20,20,5,5,1777482111021,1
872,20,21,5,5,1392581931560,1
873,20,22,5,5,769800358919,1
874,20,23,5,5,769800358919,1
875,20,24,5,5,1392581931561,1
876,20,25,5,5,384900179460,1
877,20,27,5,5,622781572643,1
878,20,29,5,5,384900179460,1
879,20,30,5,5,622781572641,1
880,20,31,5,5,384900179459,1
881,20,34,5,5,384900179459,1
882,20,35,5,5,2253244897386,1
883,20,36,5,5,2253244897386,1
884,20,37,5,5,1630463324744,1
885,20,38,5,5,1245563145284,1
886,20,39,5,5,1630463324745,1
887,20,41,5,5,1777482111021,1
888,20,42,5,5,1392581931560,1
889,20,43,5,5,769800358919,1
890,20,44,5,5,769800358919,1
891,20,45,5,5,1392581931561,1
892,20,46,5,5,1392581931562,1
893,20,47,5,5,2253244897386,1
894,21,0,5,5,2638145076845,1
895,21,1,5,5,2400263683663,1
896,21,2,5,5,3023045256305,1
897,21,3,5,5,3023045256305,1
898,21,4,5,5,2638145076845,1
899,21,5,5,5,2253244897385,1
900,21,6,5,5,1630463324743,1
901,21,7,5,5,2253244897385,1
902,21,8,5,5,1630463324742,1
903,21,9,5,5,1245563145283,1
904,21,10,5,5,1777482111021,1
905,21,11,5,5,1392581931561,1
906,21,12,5,5,769800358919,1
907,21,13,5,5,769800358920,1
908,21,14,5,5,1392581931562,1
909,21,15,5,5,3023045256304,1
910,21,16,5,5,2638145076844,1
911,21,17,5,5,2400263683663,1
912,21,18,5,5,2638145076845,1
913,21,19,5,5,3023045256305,1
914,21,20,5,5,1392581931561,1
915,21,21,5,5,1777482111020,1
916,21,22,5,5,769800358919,1
917,21,23,5,5,1392581931561,1
918,21,24,5,5,769800358919,1
919,21,25,5,5,384900179460,1
920,21,26,5,5,622781572642,1
921,21,28,5,5,384900179461,1
922,21,30,5,5,2253244897385,1
923,21,31,5,5,1630463324743,1
924,21,32,5,5,1245563145284,1
925,21,33,5,5,1630463324744,1
926,21,34,5,5,2253244897386,1
927,21,35,5,5,622781572641,1
928,21,36,5,5,384900179460,1
929,21,37,5,5,384900179459,1
930,21,40,5,5,1392581931562,1
931,21,41,5,5,3023045256306,1
932,21,42,5,5,3023045256305,1
933,21,43,5,5,2638145076846,1
934,21,44,5,5,2400263683664,1
935,21,45,5,5,2638145076846,1
936,21,47,5,5,2253244897386,1
937,22,0,4,4,2014321154547,1
938,22,1,4,4,1426550162966,1
939,22,2,4,4,2014321154547,1
940,22,3,4,4,1426550162966,1
941,22,4,4,4,1063287712569,1
942,22,5,4,4,2308206650336,1
943,22,6,4,4,2014321154547,1
944,22,7,4,4,2602092146127,1
945,22,8,4,4,2489837875535,1
946,22,9,4,4,2126575425137,1
947,22,10,4,4,1132664667177,1
948,22,11,4,4,1426550162966,1
949,22,12,4,4,951033441978,1
950,22,13,4,4,363262450398,1
951,22,14,4,4,475516720989,1
952,22,15,4,4,2308206650336,1
953,22,16,4,4,2602092146126,1
954,22,17,4,4,2489837875536,1
955,22,18,4,4,2126575425137,1
956,22,19,4,4,2014321154547,1
957,22,20,4,4,2377583604945,1
958,22,21,4,4,2377583604943,1
959,22,22,4,4,1608181388165,1
960,22,23,4,4,1902066883955,1
961,22,24,4,4,1902066883955,1
962,22,25,4,4,951033441978,1
963,22,26,4,4,587770991580,1
964,22,27,4,4,587770991580,1
965,22,30,4,4,1651058704149,1
966,22,31,4,4,1538804433558,1
967,22,32,4,4,881656487370,1
968,22,33,4,4,587770991580,1
969,22,34,4,4,1063287712569,1
970,22,35,4,4,1651058704149,1
971,22,36,4,4,1063287712569,1
972,22,37,4,4,1538804433558,1
973,22,38,4,4,881656487370,1
974,22,39,4,4,587770991581,1
975,22,41,4,4,1132664667177,1
976,22,42,4,4,1426550162966,1
977,22,43,4,4,951033441978,1
978,22,44,4,4,363262450397,1
979,22,45,4,4,475516720989,1
980,22,47,4,4,406139766381,1
981,23,0,5,5,2402276432864,1
982,23,1,5,5,2752763840943,1
983,23,2,5,5,1835175893962,1
984,23,3,5,5,1835175893962,1
985,23,4,5,5,2402276432863,1
986,23,5,5,5,2402276432864,1
987,23,6,5,5,2752763840943,1
988,23,7,5,5,1835175893962,1
989,23,8,5,5,1835175893962,1
990,23,9,5,5,2402276432863,1
991,23,10,5,5,3103251249022,1
992,23,11,5,5,3103251249022,1
993,23,12,5,5,3103251249022,1
994,23,13,5,5,3103251249021,1
995,23,14,5,5,3103251249022,1
996,23,15,5,5,1268075355061,1
997,23,16,5,5,1268075355061,1
998,23,17,5,5,700974816160,1
999,23,18,5,5,350487408080,1
1000,23,19,5,5,700974816160,1
1001,23,20,5,5,1268075355061,1
1002,23,21,5,5,700974816160,1
1003,23,22,5,5,700974816158,1
1004,23,23,5,5,350487408080,1
1005,23,24,5,5,1268075355061,1
1006,23,25,5,5,700974816159,1
1007,23,26,5,5,350487408078,1
1008,23,27,5,5,1268075355059,1
1009,23,28,5,5,700974816158,1
1010,23,29,5,5,1268075355059,1
1011,23,35,5,5,2402276432864,1
1012,23,36,5,5,2752763840942,1
1013,23,37,5,5,1835175893961,1
1014,23,38,5,5,1835175893961,1
1015,23,39,5,5,2402276432862,1
1016,23,40,5,5,350487408078,1
1017,23,41,5,5,1268075355061,1
1018,23,42,5,5,700974816160,1
1019,23,43,5,5,350487408080,1
1020,23,44,5,5,700974816158,1
1021,23,45,5,5,1268075355061,1
1022,23,46,5,5,2402276432862,1
1023,23,47,5,5,2402276432864,1
1024,24,0,5,5,2253244897385,1
1025,24,1,5,5,2253244897386,1
1026,24,2,5,5,1630463324743,1
1027,24,3,5,5,1245563145284,1
1028,24,4,5,5,1630463324744,1
1029,24,5,5,5,2638145076845,1
1030,24,6,5,5,3023045256305,1
1031,24,7,5,5,2400263683663,1
1032,24,8,5,5,2638145076844,1
1033,24,9,5,5,3023045256304,1
1034,24,10,5,5,2638145076846,1
1035,24,11,5,5,3023045256305,1
1036,24,12,5,5,3023045256306,1
1037,24,13,5,5,2638145076846,1
1038,24,14,5,5,2400263683664,1
1039,24,15,5,5,1392581931561,1
1040,24,16,5,5,1777482111020,1
1041,24,17,5,5,1392581931561,1
1042,24,18,5,5,769800358919,1
1043,24,19,5,5,769800358919,1
1044,24,20,5,5,2253244897385,1
1045,24,21,5,5,1630463324742,1
1046,24,22,5,5,1630463324743,1
1047,24,23,5,5,1245563145283,1
1048,24,24,5,5,2253244897385,1
1049,24,25,5,5,1392581931561,1
1050,24,26,5,5,769800358919,1
1051,24,27,5,5,1777482111021,1
1052,24,28,5,5,769800358920,1
1053,24,29,5,5,1392581931562,1
1054,24,30,5,5,384900179459,1
1055,24,31,5,5,622781572641,1
1056,24,32,5,5,384900179460,1
1057,24,35,5,5,3023045256305,1
1058,24,36,5,5,3023045256305,1
1059,24,37,5,5,2638145076845,1
1060,24,38,5,5,2400263683663,1
1061,24,39,5,5,2638145076845,1
1062,24,41,5,5,622781572642,1
1063,24,42,5,5,384900179460,1
1064,24,45,5,5,384900179461,1
1065,24,46,5,5,2253244897386,1
1066,24,47,5,5,1392581931562,1
1067,25,0,5,5,1835175893961,1
1068,25,1,5,5,1835175893961,1
1069,25,2,5,5,2402276432864,1
1070,25,3,5,5,2752763840942,1
1071,25,4,5,5,2402276432862,1
1072,25,5,5,5,1268075355061,1
1073,25,6,5,5,700974816158,1
1074,25,7,5,5,1268075355061,1
1075,25,8,5,5,700974816160,1
1076,25,9,5,5,350487408080,1
1077,25,10,5,5,1268075355059,1
1078,25,11,5,5,700974816159,1
1079,25,12,5,5,350487408078,1
1080,25,13,5,5,700974816158,1
1081,25,14,5,5,1268075355059,1
1082,25,15,5,5,2402276432863,1
1083,25,16,5,5,1835175893962,1
1084,25,17,5,5,1835175893962,1
1085,25,18,5,5,2402276432864,1
1086,25,19,5,5,2752763840943,1
1087,25,20,5,5,700974816160,1
1088,25,21,5,5,1268075355061,1
1089,25,22,5,5,700974816160,1
1090,25,23,5,5,1268075355061,1
1091,25,24,5,5,350487408080,1
1092,25,25,5,5,700974816160,1
1093,25,26,5,5,1268075355061,1
1094,25,27,5,5,350487408080,1
1095,25,28,5,5,1268075355061,1
1096,25,29,5,5,700974816158,1
1097,25,30,5,5,2402276432864,1
1098,25,31,5,5,1835175893962,1
1099,25,32,5,5,1835175893962,1
1100,25,33,5,5,2402276432863,1
1101,25,34,5,5,2752763840943,1
1102,25,40,5,5,2402276432864,1
1103,25,41,5,5,3103251249022,1
1104,25,42,5,5,3103251249022,1
1105,25,43,5,5,3103251249022,1
1106,25,44,5,5,3103251249022,1
1107,25,45,5,5,3103251249021,1
1108,25,46,5,5,350487408078,1
1109,25,47,5,5,2402276432862,1
1110,26,0,4,4,1651058704149,1
1111,26,1,4,4,1063287712569,1
1112,26,2,4,4,1538804433558,1
1113,26,3,4,4,881656487370,1
1114,26,4,4,4,587770991580,1
1115,26,5,4,4,2126575425137,1
1116,26,6,4,4,2014321154547,1
1117,26,7,4,4,2489837875536,1
1118,26,8,4,4,2602092146126,1
1119,26,9,4,4,2308206650336,1
1120,26,10,4,4,951033441978,1
1121,26,11,4,4,1426550162966,1
1122,26,12,4,4,1132664667177,1
1123,26,13,4,4,475516720989,1
1124,26,14,4,4,363262450397,1
1125,26,15,4,4,1902066883955,1
1126,26,16,4,4,2377583604943,1
1127,26,17,4,4,2377583604945,1
1128,26,18,4,4,1902066883955,1
1129,26,19,4,4,1608181388165,1
1130,26,20,4,4,2602092146127,1
1131,26,21,4,4,2489837875535,1
1132,26,22,4,4,2014321154547,1
1133,26,23,4,4,2126575425137,1
1134,26,24,4,4,2308206650336,1
1135,26,25,4,4,1426550162966,1
1136,26,26,4,4,951033441978,1
1137,26,27,4,4,1132664667177,1
1138,26,28,4,4,363262450398,1
1139,26,29,4,4,475516720989,1
1140,26,30,4,4,1538804433558,1
1141,26,31,4,4,1651058704149,1
1142,26,32,4,4,1063287712569,1
1143,26,33,4,4,587770991581,1
1144,26,34,4,4,881656487370,1
1145,26,35,4,4,2014321154547,1
1146,26,36,4,4,1426550162966,1
1147,26,37,4,4,2014321154547,1
1148,26,38,4,4,1426550162966,1
1149,26,39,4,4,1063287712569,1
1150,26,41,4,4,587770991580,1
1151,26,42,4,4,951033441978,1
1152,26,43,4,4,587770991580,1
1153,26,46,4,4,406139766381,1
1154,27,0,3,3,1630463324744,1
1155,27,1,3,3,1007681752102,1
1156,27,2,3,3,1630463324744,1
1157,27,3,3,3,1007681752102,1
1158,27,4,3,3,622781572642,1
1159,27,5,3,3,2015363504203,1
1160,27,6,3,3,1777482111021,1
1161,27,7,3,3,2400263683664,1
1162,27,8,3,3,2400263683663,1
1163,27,9,3,3,2015363504203,1
1164,27,10,3,3,769800358920,1
1165,27,11,3,3,1154700538379,1
1166,27,12,3,3,769800358920,1
1167,27,13,3,3,147018786278,1
1168,27,14,3,3,147018786278,1
1169,27,15,3,3,2015363504203,1
1170,27,16,3,3,2400263683663,1
1171,27,17,3,3,2400263683664,1
1172,27,18,3,3,2015363504203,1
1173,27,19,3,3,1777482111021,1
1174,27,20,3,3,2400263683664,1
1175,27,21,3,3,2400263683663,1
1176,27,22,3,3,1777482111021,1
1177,27,23,3,3,2015363504203,1
1178,27,24,3,3,2015363504203,1
1179,27,25,3,3,1154700538379,1
1180,27,26,3,3,769800358920,1
1181,27,27,3,3,769800358920,1
1182,27,28,3,3,147018786278,1
1183,27,29,3,3,147018786278,1
1184,27,30,3,3,1630463324744,1
1185,27,31,3,3,1630463324744,1
1186,27,32,3,3,1007681752102,1
1187,27,33,3,3,622781572642,1
1188,27,34,3,3,1007681752102,1
1189,27,35,3,3,1630463324744,1
1190,27,36,3,3,1007681752102,1
1191,27,37,3,3,1630463324744,1
1192,27,38,3,3,1007681752102,1
1193,27,39,3,3,622781572642,1
1194,27,41,3,3,769800358920,1
1195,27,42,3,3,1154700538379,1
1196,27,43,3,3,769800358920,1
1197,27,44,3,3,147018786278,1
1198,27,45,3,3,147018786278,1
1199,28,0,5,5,1268075355061,1
1200,28,1,5,5,1268075355061,1
1201,28,2,5,5,700974816158,1
1202,28,3,5,5,350487408080,1
1203,28,4,5,5,700974816160,1
1204,28,5,5,5,1835175893961,1
1205,28,6,5,5,2402276432864,1
1206,28,7,5,5,1835175893961,1
1207,28,8,5,5,2402276432862,1
1208,28,9,5,5,2752763840942,1
1209,28,10,5,5,1835175893962,1
1210,28,11,5,5,2402276432863,1
1211,28,12,5,5,2752763840943,1
1212,28,13,5,5,2402276432864,1
1213,28,14,5,5,1835175893962,1
1214,28,15,5,5,700974816159,1
1215,28,16,5,5,1268075355059,1
1216,28,17,5,5,1268075355059,1
1217,28,18,5,5,700974816158,1
1218,28,19,5,5,350487408078,1
1219,28,20,5,5,2402276432862,1
1220,28,21,5,5,1835175893961,1
1221,28,22,5,5,2402276432862,1
1222,28,23,5,5,1835175893961,1
1223,28,24,5,5,2752763840942,1
1224,28,25,5,5,2402276432862,1
1225,28,26,5,5,1835175893961,1
1226,28,27,5,5,2752763840942,1
1227,28,28,5,5,1835175893961,1
1228,28,29,5,5,2402276432864,1
1229,28,30,5,5,700974816158,1
1230,28,31,5,5,1268075355059,1
1231,28,32,5,5,1268075355059,1
1232,28,33,5,5,700974816159,1
1233,28,34,5,5,350487408078,1
1234,28,35,5,5,3103251249022,1
1235,28,36,5,5,3103251249022,1
1236,28,37,5,5,3103251249021,1
1237,28,38,5,5,3103251249022,1
1238,28,39,5,5,3103251249022,1
1239,28,40,5,5,700974816158,1
1240,28,46,5,5,2752763840943,1
1241,28,47,5,5,700974816160,1
