source_sector,raw_sector,block_dimension,solution_name,variable,value_mod_1000003
2,23,4,source_fixture,"g[1,1]",29
2,23,4,source_fixture,"g[1,2]",26
2,23,4,source_fixture,"g[1,3]",2
2,23,4,source_fixture,"g[2,0]",12
2,23,4,source_fixture,"g[2,1]",26
2,23,4,source_fixture,"g[2,2]",30
2,23,4,source_fixture,"g[2,3]",6
2,23,4,source_fixture,"g[3,0]",13
2,23,4,source_fixture,"g[3,1]",19
2,23,4,source_fixture,"g[3,2]",7
2,23,4,source_fixture,"g[3,3]",42
2,23,4,source_fixture,"ginv[0,0]",407529
2,23,4,source_fixture,"ginv[0,1]",766002
2,23,4,source_fixture,"ginv[0,2]",162783
2,23,4,source_fixture,"ginv[0,3]",467510
2,23,4,source_fixture,"ginv[1,0]",129862
2,23,4,source_fixture,"ginv[1,1]",790970
2,23,4,source_fixture,"ginv[1,2]",272187
2,23,4,source_fixture,"ginv[1,3]",437374
2,23,4,source_fixture,"ginv[2,0]",881274
2,23,4,source_fixture,"ginv[2,1]",771856
2,23,4,source_fixture,"ginv[2,2]",685106
2,23,4,source_fixture,"ginv[2,3]",56725
2,23,4,source_fixture,"ginv[3,0]",549189
2,23,4,source_fixture,"ginv[3,1]",847875
2,23,4,source_fixture,"ginv[3,2]",902778
2,23,4,source_fixture,"ginv[3,3]",219411
2,23,4,source_fixture,det_g,288692
2,23,4,solved_from_candidate,"g[0,0]",671002
2,23,4,solved_from_candidate,"g[0,1]",671002
2,23,4,solved_from_candidate,"g[0,2]",927975
2,23,4,solved_from_candidate,"g[0,3]",855947
2,23,4,solved_from_candidate,"g[1,0]",222584
2,23,4,solved_from_candidate,"g[1,1]",818308
2,23,4,solved_from_candidate,"g[1,2]",595724
2,23,4,solved_from_candidate,"g[1,3]",815058
2,23,4,solved_from_candidate,"g[2,0]",890336
2,23,4,solved_from_candidate,"g[2,1]",595724
2,23,4,solved_from_candidate,"g[2,2]",225834
2,23,4,solved_from_candidate,"g[2,3]",445168
2,23,4,solved_from_candidate,"g[3,0]",297862
2,23,4,solved_from_candidate,"g[3,1]",743030
2,23,4,solved_from_candidate,"g[3,2]",852697
2,23,4,solved_from_candidate,"g[3,3]",116167
2,23,4,solved_from_candidate,"ginv[0,0]",1
2,23,4,solved_from_candidate,"ginv[0,1]",693135
2,23,4,solved_from_candidate,"ginv[0,2]",294584
2,23,4,solved_from_candidate,"ginv[0,3]",591578
2,23,4,solved_from_candidate,"ginv[1,0]",921697
2,23,4,solved_from_candidate,"ginv[1,1]",12725
2,23,4,solved_from_candidate,"ginv[1,2]",99800
2,23,4,solved_from_candidate,"ginv[1,3]",429481
2,23,4,solved_from_candidate,"ginv[2,0]",787016
2,23,4,solved_from_candidate,"ginv[2,1]",712876
2,23,4,solved_from_candidate,"ginv[2,2]",635232
2,23,4,solved_from_candidate,"ginv[2,3]",762012
2,23,4,solved_from_candidate,"ginv[3,0]",404256
2,23,4,solved_from_candidate,"ginv[3,1]",660892
2,23,4,solved_from_candidate,"ginv[3,2]",853041
2,23,4,solved_from_candidate,"ginv[3,3]",479055
2,23,4,solved_from_candidate,det_g,543554
3,12,5,source_fixture,"g[0,0]",27
3,12,5,source_fixture,"g[0,1]",19
3,12,5,source_fixture,"g[0,2]",36
3,12,5,source_fixture,"g[0,3]",20
3,12,5,source_fixture,"g[0,4]",34
3,12,5,source_fixture,"g[1,0]",8
3,12,5,source_fixture,"g[1,1]",26
3,12,5,source_fixture,"g[1,2]",7
3,12,5,source_fixture,"g[1,3]",36
3,12,5,source_fixture,"g[1,4]",20
3,12,5,source_fixture,"g[2,0]",20
3,12,5,source_fixture,"g[2,1]",19
3,12,5,source_fixture,"g[2,2]",27
3,12,5,source_fixture,"g[2,3]",3
3,12,5,source_fixture,"g[2,4]",6
3,12,5,source_fixture,"g[3,0]",22
3,12,5,source_fixture,"g[3,1]",34
3,12,5,source_fixture,"g[3,2]",34
3,12,5,source_fixture,"g[3,3]",19
3,12,5,source_fixture,"g[3,4]",12
3,12,5,source_fixture,"g[4,0]",14
3,12,5,source_fixture,"g[4,1]",16
3,12,5,source_fixture,"g[4,2]",0
3,12,5,source_fixture,"g[4,3]",4
3,12,5,source_fixture,"g[4,4]",10
3,12,5,source_fixture,"ginv[0,0]",518126
3,12,5,source_fixture,"ginv[0,1]",568944
3,12,5,source_fixture,"ginv[0,2]",736528
3,12,5,source_fixture,"ginv[0,3]",867024
3,12,5,source_fixture,"ginv[0,4]",618153
3,12,5,source_fixture,"ginv[1,0]",190242
3,12,5,source_fixture,"ginv[1,1]",569358
3,12,5,source_fixture,"ginv[1,2]",196635
3,12,5,source_fixture,"ginv[1,3]",966376
3,12,5,source_fixture,"ginv[1,4]",936841
3,12,5,source_fixture,"ginv[2,0]",162995
3,12,5,source_fixture,"ginv[2,1]",962860
3,12,5,source_fixture,"ginv[2,2]",90019
3,12,5,source_fixture,"ginv[2,3]",263580
3,12,5,source_fixture,"ginv[2,4]",949801
3,12,5,source_fixture,"ginv[3,0]",334393
3,12,5,source_fixture,"ginv[3,1]",751966
3,12,5,source_fixture,"ginv[3,2]",295722
3,12,5,source_fixture,"ginv[3,3]",903346
3,12,5,source_fixture,"ginv[3,4]",297696
3,12,5,source_fixture,"ginv[4,0]",436484
3,12,5,source_fixture,"ginv[4,1]",591727
3,12,5,source_fixture,"ginv[4,2]",535962
3,12,5,source_fixture,"ginv[4,3]",78636
3,12,5,source_fixture,"ginv[4,4]",216570
3,12,5,source_fixture,det_g,71751
3,12,5,solved_from_candidate,"g[0,0]",989363
3,12,5,solved_from_candidate,"g[0,1]",844367
3,12,5,solved_from_candidate,"g[0,2]",652482
3,12,5,solved_from_candidate,"g[0,3]",362490
3,12,5,solved_from_candidate,"g[0,4]",616233
3,12,5,solved_from_candidate,"g[1,0]",144996
3,12,5,solved_from_candidate,"g[1,1]",471237
3,12,5,solved_from_candidate,"g[1,2]",626873
3,12,5,solved_from_candidate,"g[1,3]",652482
3,12,5,solved_from_candidate,"g[1,4]",362490
3,12,5,solved_from_candidate,"g[2,0]",362490
3,12,5,solved_from_candidate,"g[2,1]",844367
3,12,5,solved_from_candidate,"g[2,2]",989363
3,12,5,solved_from_candidate,"g[2,3]",554375
3,12,5,solved_from_candidate,"g[2,4]",108747
3,12,5,solved_from_candidate,"g[3,0]",398739
3,12,5,solved_from_candidate,"g[3,1]",616233
3,12,5,solved_from_candidate,"g[3,2]",616233
3,12,5,solved_from_candidate,"g[3,3]",844367
3,12,5,solved_from_candidate,"g[3,4]",217494
3,12,5,solved_from_candidate,"g[4,0]",253743
3,12,5,solved_from_candidate,"g[4,1]",289992
3,12,5,solved_from_candidate,"g[4,2]",0
3,12,5,solved_from_candidate,"g[4,3]",72498
3,12,5,solved_from_candidate,"g[4,4]",181245
3,12,5,solved_from_candidate,"ginv[0,0]",1
3,12,5,solved_from_candidate,"ginv[0,1]",917356
3,12,5,solved_from_candidate,"ginv[0,2]",647757
3,12,5,solved_from_candidate,"ginv[0,3]",149680
3,12,5,solved_from_candidate,"ginv[0,4]",797024
3,12,5,solved_from_candidate,"ginv[1,0]",625271
3,12,5,solved_from_candidate,"ginv[1,1]",432955
3,12,5,solved_from_candidate,"ginv[1,2]",732116
3,12,5,solved_from_candidate,"ginv[1,3]",932137
3,12,5,solved_from_candidate,"ginv[1,4]",250349
3,12,5,solved_from_candidate,"ginv[2,0]",976563
3,12,5,solved_from_candidate,"ginv[2,1]",785153
3,12,5,solved_from_candidate,"ginv[2,2]",767725
3,12,5,solved_from_candidate,"ginv[2,3]",598957
3,12,5,solved_from_candidate,"ginv[2,4]",130015
3,12,5,solved_from_candidate,"ginv[3,0]",925564
3,12,5,solved_from_candidate,"ginv[3,1]",149784
3,12,5,solved_from_candidate,"ginv[3,2]",34776
3,12,5,solved_from_candidate,"ginv[3,3]",549777
3,12,5,solved_from_candidate,"ginv[3,4]",72929
3,12,5,solved_from_candidate,"ginv[4,0]",829346
3,12,5,solved_from_candidate,"ginv[4,1]",963069
3,12,5,solved_from_candidate,"ginv[4,2]",507852
3,12,5,solved_from_candidate,"ginv[4,3]",79124
3,12,5,solved_from_candidate,"ginv[4,4]",428963
3,12,5,solved_from_candidate,det_g,174800
4,28,4,source_fixture,"g[0,0]",23
4,28,4,source_fixture,"g[0,1]",35
4,28,4,source_fixture,"g[0,2]",20
4,28,4,source_fixture,"g[0,3]",8
4,28,4,source_fixture,"g[1,0]",15
4,28,4,source_fixture,"g[1,1]",22
4,28,4,source_fixture,"g[1,2]",9
4,28,4,source_fixture,"g[1,3]",9
4,28,4,source_fixture,"g[2,0]",10
4,28,4,source_fixture,"g[2,1]",26
4,28,4,source_fixture,"g[2,2]",8
4,28,4,source_fixture,"g[2,3]",21
4,28,4,source_fixture,"g[3,0]",27
4,28,4,source_fixture,"g[3,1]",27
4,28,4,source_fixture,"g[3,2]",0
4,28,4,source_fixture,"g[3,3]",17
4,28,4,source_fixture,"ginv[0,0]",874731
4,28,4,source_fixture,"ginv[0,1]",500693
4,28,4,source_fixture,"ginv[0,2]",624903
4,28,4,source_fixture,"ginv[0,3]",374885
4,28,4,source_fixture,"ginv[1,0]",125459
4,28,4,source_fixture,"ginv[1,1]",498834
4,28,4,source_fixture,"ginv[1,2]",375168
4,28,4,source_fixture,"ginv[1,3]",625198
4,28,4,source_fixture,"ginv[2,0]",124629
4,28,4,source_fixture,"ginv[2,1]",500947
4,28,4,source_fixture,"ginv[2,2]",374866
4,28,4,source_fixture,"ginv[2,3]",624843
4,28,4,source_fixture,"ginv[3,0]",999706
4,28,4,source_fixture,"ginv[3,1]",756
4,28,4,source_fixture,"ginv[3,2]",999895
4,28,4,source_fixture,"ginv[3,3]",999876
4,28,4,source_fixture,det_g,999995
4,28,4,solved_from_candidate,"g[0,0]",118753
4,28,4,solved_from_candidate,"g[0,1]",615495
4,28,4,solved_from_candidate,"g[0,2]",494569
4,28,4,solved_from_candidate,"g[0,3]",997830
4,28,4,solved_from_candidate,"g[1,0]",120926
4,28,4,solved_from_candidate,"g[1,1]",244025
4,28,4,solved_from_candidate,"g[1,2]",872558
4,28,4,solved_from_candidate,"g[1,3]",872558
4,28,4,solved_from_candidate,"g[2,0]",747286
4,28,4,solved_from_candidate,"g[2,1]",742940
4,28,4,solved_from_candidate,"g[2,2]",997830
4,28,4,solved_from_candidate,"g[2,3]",369297
4,28,4,solved_from_candidate,"g[3,0]",617668
4,28,4,solved_from_candidate,"g[3,1]",617668
4,28,4,solved_from_candidate,"g[3,2]",0
4,28,4,solved_from_candidate,"g[3,3]",870385
4,28,4,solved_from_candidate,"ginv[0,0]",1
4,28,4,solved_from_candidate,"ginv[0,1]",332258
4,28,4,solved_from_candidate,"ginv[0,2]",876211
4,28,4,solved_from_candidate,"ginv[0,3]",329960
4,28,4,solved_from_candidate,"ginv[1,0]",457892
4,28,4,solved_from_candidate,"ginv[1,1]",956749
4,28,4,solved_from_candidate,"ginv[1,2]",653936
4,28,4,solved_from_candidate,"ginv[1,3]",58444
4,28,4,solved_from_candidate,"ginv[2,0]",928214
4,28,4,solved_from_candidate,"ginv[2,1]",665438
4,28,4,solved_from_candidate,"ginv[2,2]",887716
4,28,4,solved_from_candidate,"ginv[2,3]",584908
4,28,4,solved_from_candidate,"ginv[3,0]",508056
4,28,4,solved_from_candidate,"ginv[3,1]",70407
4,28,4,solved_from_candidate,"ginv[3,2]",275657
4,28,4,solved_from_candidate,"ginv[3,3]",833413
4,28,4,solved_from_candidate,det_g,985176
5,21,2,source_fixture,"g[0,0]",38
5,21,2,source_fixture,"g[0,1]",13
5,21,2,source_fixture,"g[1,0]",35
5,21,2,source_fixture,"g[1,1]",28
5,21,2,source_fixture,"ginv[0,0]",678163
5,21,2,source_fixture,"ginv[0,1]",720856
5,21,2,source_fixture,"ginv[1,0]",402300
5,21,2,source_fixture,"ginv[1,1]",277505
5,21,2,source_fixture,det_g,609
5,21,2,solved_from_candidate,"g[0,0]",770119
5,21,2,solved_from_candidate,"g[0,1]",816095
5,21,2,solved_from_candidate,"g[1,0]",735636
5,21,2,solved_from_candidate,"g[1,1]",988510
5,21,2,solved_from_candidate,"ginv[0,0]",1
5,21,2,solved_from_candidate,"ginv[0,1]",678573
5,21,2,solved_from_candidate,"ginv[1,0]",750001
5,21,2,solved_from_candidate,"ginv[1,1]",785718
5,21,2,solved_from_candidate,det_g,988510
8,18,3,source_fixture,"g[0,0]",27
8,18,3,source_fixture,"g[0,1]",19
8,18,3,source_fixture,"g[0,2]",7
8,18,3,source_fixture,"g[1,0]",32
8,18,3,source_fixture,"g[1,1]",46
8,18,3,source_fixture,"g[1,2]",8
8,18,3,source_fixture,"g[2,0]",19
8,18,3,source_fixture,"g[2,1]",26
8,18,3,source_fixture,"g[2,2]",22
8,18,3,source_fixture,"ginv[0,0]",736960
8,18,3,source_fixture,"ginv[0,1]",554825
8,18,3,source_fixture,"ginv[0,2]",18305
8,18,3,source_fixture,"ginv[1,0]",941793
8,18,3,source_fixture,"ginv[1,1]",979776
8,18,3,source_fixture,"ginv[1,2]",116786
8,18,3,source_fixture,"ginv[2,0]",886878
8,18,3,source_fixture,"ginv[2,1]",772014
8,18,3,source_fixture,"ginv[2,2]",755265
8,18,3,source_fixture,det_g,10926
8,18,3,solved_from_candidate,"g[0,0]",897863
8,18,3,solved_from_candidate,"g[0,1]",2198
8,18,3,solved_from_candidate,"g[0,2]",158705
8,18,3,solved_from_candidate,"g[1,0]",582651
8,18,3,solved_from_candidate,"g[1,1]",900061
8,18,3,solved_from_candidate,"g[1,2]",895665
8,18,3,solved_from_candidate,"g[2,0]",2198
8,18,3,solved_from_candidate,"g[2,1]",160903
8,18,3,solved_from_candidate,"g[2,2]",213072
8,18,3,solved_from_candidate,"ginv[0,0]",1
8,18,3,solved_from_candidate,"ginv[0,1]",189055
8,18,3,solved_from_candidate,"ginv[0,2]",703982
8,18,3,solved_from_candidate,"ginv[1,0]",238806
8,18,3,solved_from_candidate,"ginv[1,1]",702739
8,18,3,solved_from_candidate,"ginv[1,2]",213931
8,18,3,solved_from_candidate,"ginv[2,0]",126866
8,18,3,solved_from_candidate,"ginv[2,1]",506220
8,18,3,solved_from_candidate,"ginv[2,2]",703983
8,18,3,solved_from_candidate,det_g,468911
9,22,3,source_fixture,"g[0,0]",16
9,22,3,source_fixture,"g[0,1]",20
9,22,3,source_fixture,"g[0,2]",22
9,22,3,source_fixture,"g[1,0]",20
9,22,3,source_fixture,"g[1,1]",46
9,22,3,source_fixture,"g[1,2]",20
9,22,3,source_fixture,"g[2,0]",7
9,22,3,source_fixture,"g[2,1]",29
9,22,3,source_fixture,"g[2,2]",37
9,22,3,source_fixture,"ginv[0,0]",219299
9,22,3,source_fixture,"ginv[0,1]",798248
9,22,3,source_fixture,"ginv[0,2]",789476
9,22,3,source_fixture,"ginv[1,0]",989683
9,22,3,source_fixture,"ginv[1,1]",807536
9,22,3,source_fixture,"ginv[1,2]",2064
9,22,3,source_fixture,"ginv[2,0]",804440
9,22,3,source_fixture,"ginv[2,1]",594429
9,22,3,source_fixture,"ginv[2,2]",605781
9,22,3,source_fixture,det_g,11628
9,22,3,solved_from_candidate,"g[0,0]",508775
9,22,3,solved_from_candidate,"g[0,1]",385968
9,22,3,solved_from_candidate,"g[0,2]",824566
9,22,3,solved_from_candidate,"g[1,0]",385968
9,22,3,solved_from_candidate,"g[1,1]",87724
9,22,3,solved_from_candidate,"g[1,2]",385968
9,22,3,solved_from_candidate,"g[2,0]",535090
9,22,3,solved_from_candidate,"g[2,1]",359653
9,22,3,solved_from_candidate,"g[2,2]",114039
9,22,3,solved_from_candidate,"ginv[0,0]",1
9,22,3,solved_from_candidate,"ginv[0,1]",272728
9,22,3,solved_from_candidate,"ginv[0,2]",636365
9,22,3,solved_from_candidate,"ginv[1,0]",74866
9,22,3,solved_from_candidate,"ginv[1,1]",5348
9,22,3,solved_from_candidate,"ginv[1,2]",385028
9,22,3,solved_from_candidate,"ginv[2,0]",427809
9,22,3,solved_from_candidate,"ginv[2,1]",160428
9,22,3,solved_from_candidate,"ginv[2,2]",278076
9,22,3,solved_from_candidate,det_g,794565
11,6,5,source_fixture,"g[0,0]",24
11,6,5,source_fixture,"g[0,1]",29
11,6,5,source_fixture,"g[0,2]",7
11,6,5,source_fixture,"g[0,3]",4
11,6,5,source_fixture,"g[0,4]",35
11,6,5,source_fixture,"g[1,0]",24
11,6,5,source_fixture,"g[1,1]",18
11,6,5,source_fixture,"g[1,2]",30
11,6,5,source_fixture,"g[1,3]",35
11,6,5,source_fixture,"g[1,4]",14
11,6,5,source_fixture,"g[2,0]",15
11,6,5,source_fixture,"g[2,1]",5
11,6,5,source_fixture,"g[2,2]",26
11,6,5,source_fixture,"g[2,3]",1
11,6,5,source_fixture,"g[2,4]",9
11,6,5,source_fixture,"g[3,0]",33
11,6,5,source_fixture,"g[3,1]",36
11,6,5,source_fixture,"g[3,2]",14
11,6,5,source_fixture,"g[3,3]",37
11,6,5,source_fixture,"g[3,4]",29
11,6,5,source_fixture,"g[4,0]",7
11,6,5,source_fixture,"g[4,1]",36
11,6,5,source_fixture,"g[4,2]",13
11,6,5,source_fixture,"g[4,3]",20
11,6,5,source_fixture,"g[4,4]",51
11,6,5,source_fixture,"ginv[0,0]",232110
11,6,5,source_fixture,"ginv[0,1]",182376
11,6,5,source_fixture,"ginv[0,2]",969961
11,6,5,source_fixture,"ginv[0,3]",246960
11,6,5,source_fixture,"ginv[0,4]",479050
11,6,5,source_fixture,"ginv[1,0]",890154
11,6,5,source_fixture,"ginv[1,1]",735778
11,6,5,source_fixture,"ginv[1,2]",219605
11,6,5,source_fixture,"ginv[1,3]",320201
11,6,5,source_fixture,"ginv[1,4]",731014
11,6,5,source_fixture,"ginv[2,0]",258832
11,6,5,source_fixture,"ginv[2,1]",619343
11,6,5,source_fixture,"ginv[2,2]",492316
11,6,5,source_fixture,"ginv[2,3]",155150
11,6,5,source_fixture,"ginv[2,4]",202745
11,6,5,source_fixture,"ginv[3,0]",398817
11,6,5,source_fixture,"ginv[3,1]",659246
11,6,5,source_fixture,"ginv[3,2]",821445
11,6,5,source_fixture,"ginv[3,3]",184864
11,6,5,source_fixture,"ginv[3,4]",883493
11,6,5,source_fixture,"ginv[4,0]",548799
11,6,5,source_fixture,"ginv[4,1]",980378
11,6,5,source_fixture,"ginv[4,2]",303444
11,6,5,source_fixture,"ginv[4,3]",941765
11,6,5,source_fixture,"ginv[4,4]",667154
11,6,5,source_fixture,det_g,443139
11,6,5,solved_from_candidate,"g[0,0]",570625
11,6,5,solved_from_candidate,"g[0,1]",731172
11,6,5,solved_from_candidate,"g[0,2]",624767
11,6,5,solved_from_candidate,"g[0,3]",928440
11,6,5,solved_from_candidate,"g[0,4]",123826
11,6,5,solved_from_candidate,"g[1,0]",570625
11,6,5,solved_from_candidate,"g[1,1]",177968
11,6,5,solved_from_candidate,"g[1,2]",963282
11,6,5,solved_from_candidate,"g[1,3]",123826
11,6,5,solved_from_candidate,"g[1,4]",249531
11,6,5,solved_from_candidate,"g[2,0]",481641
11,6,5,solved_from_candidate,"g[2,1]",160547
11,6,5,solved_from_candidate,"g[2,2]",34842
11,6,5,solved_from_candidate,"g[2,3]",232110
11,6,5,solved_from_candidate,"g[2,4]",88984
11,6,5,solved_from_candidate,"g[3,0]",659609
11,6,5,solved_from_candidate,"g[3,1]",355936
11,6,5,solved_from_candidate,"g[3,2]",249531
11,6,5,solved_from_candidate,"g[3,3]",588046
11,6,5,solved_from_candidate,"g[3,4]",731172
11,6,5,solved_from_candidate,"g[4,0]",624767
11,6,5,solved_from_candidate,"g[4,1]",355936
11,6,5,solved_from_candidate,"g[4,2]",17421
11,6,5,solved_from_candidate,"g[4,3]",642188
11,6,5,solved_from_candidate,"g[4,4]",837577
11,6,5,solved_from_candidate,"ginv[0,0]",1
11,6,5,solved_from_candidate,"ginv[0,1]",784881
11,6,5,solved_from_candidate,"ginv[0,2]",181311
11,6,5,solved_from_candidate,"ginv[0,3]",779763
11,6,5,solved_from_candidate,"ginv[0,4]",524841
11,6,5,solved_from_candidate,"ginv[1,0]",302370
11,6,5,solved_from_candidate,"ginv[1,1]",408621
11,6,5,solved_from_candidate,"ginv[1,2]",859876
11,6,5,solved_from_candidate,"ginv[1,3]",267733
11,6,5,solved_from_candidate,"ginv[1,4]",886146
11,6,5,solved_from_candidate,"ginv[2,0]",501601
11,6,5,solved_from_candidate,"ginv[2,1]",65097
11,6,5,solved_from_candidate,"ginv[2,2]",314759
11,6,5,solved_from_candidate,"ginv[2,3]",59240
11,6,5,solved_from_candidate,"ginv[2,4]",960432
11,6,5,solved_from_candidate,"ginv[3,0]",516056
11,6,5,solved_from_candidate,"ginv[3,1]",523196
11,6,5,solved_from_candidate,"ginv[3,2]",979779
11,6,5,solved_from_candidate,"ginv[3,3]",97205
11,6,5,solved_from_candidate,"ginv[3,4]",450520
11,6,5,solved_from_candidate,"ginv[4,0]",103389
11,6,5,solved_from_candidate,"ginv[4,1]",107557
11,6,5,solved_from_candidate,"ginv[4,2]",531139
11,6,5,solved_from_candidate,"ginv[4,3]",591945
11,6,5,solved_from_candidate,"ginv[4,4]",919449
11,6,5,solved_from_candidate,det_g,263450
12,14,4,source_fixture,"g[0,0]",31
12,14,4,source_fixture,"g[0,1]",36
12,14,4,source_fixture,"g[0,2]",9
12,14,4,source_fixture,"g[0,3]",33
12,14,4,source_fixture,"g[1,0]",33
12,14,4,source_fixture,"g[1,1]",17
12,14,4,source_fixture,"g[1,2]",12
12,14,4,source_fixture,"g[1,3]",29
12,14,4,source_fixture,"g[2,0]",24
12,14,4,source_fixture,"g[2,1]",2
12,14,4,source_fixture,"g[2,2]",40
12,14,4,source_fixture,"g[2,3]",18
12,14,4,source_fixture,"g[3,0]",16
12,14,4,source_fixture,"g[3,1]",4
12,14,4,source_fixture,"g[3,2]",5
12,14,4,source_fixture,"g[3,3]",47
12,14,4,source_fixture,"ginv[0,0]",125500
12,14,4,source_fixture,"ginv[0,1]",371820
12,14,4,source_fixture,"ginv[0,2]",12195
12,14,4,source_fixture,"ginv[0,3]",784178
12,14,4,source_fixture,"ginv[1,0]",503887
12,14,4,source_fixture,"ginv[1,1]",492937
12,14,4,source_fixture,"ginv[1,2]",511989
12,14,4,source_fixture,"ginv[1,3]",614063
12,14,4,source_fixture,"ginv[2,0]",559496
12,14,4,source_fixture,"ginv[2,1]",773649
12,14,4,source_fixture,"ginv[2,2]",81281
12,14,4,source_fixture,"ginv[2,3]",885915
12,14,4,source_fixture,"ginv[3,0]",88915
12,14,4,source_fixture,"ginv[3,1]",174701
12,14,4,source_fixture,"ginv[3,2]",135118
12,14,4,source_fixture,"ginv[3,3]",139732
12,14,4,source_fixture,det_g,320543
12,14,4,solved_from_candidate,"g[0,0]",890491
12,14,4,solved_from_candidate,"g[0,1]",517988
12,14,4,solved_from_candidate,"g[0,2]",129497
12,14,4,solved_from_candidate,"g[0,3]",141488
12,14,4,solved_from_candidate,"g[1,0]",141488
12,14,4,solved_from_candidate,"g[1,1]",133494
12,14,4,solved_from_candidate,"g[1,2]",505997
12,14,4,solved_from_candidate,"g[1,3]",639491
12,14,4,solved_from_candidate,"g[2,0]",11991
12,14,4,solved_from_candidate,"g[2,1]",251000
12,14,4,solved_from_candidate,"g[2,2]",19985
12,14,4,solved_from_candidate,"g[2,3]",258994
12,14,4,solved_from_candidate,"g[3,0]",7994
12,14,4,solved_from_candidate,"g[3,1]",502000
12,14,4,solved_from_candidate,"g[3,2]",627500
12,14,4,solved_from_candidate,"g[3,3]",898485
12,14,4,solved_from_candidate,"ginv[0,0]",1
12,14,4,solved_from_candidate,"ginv[0,1]",418809
12,14,4,solved_from_candidate,"ginv[0,2]",43307
12,14,4,solved_from_candidate,"ginv[0,3]",448406
12,14,4,solved_from_candidate,"ginv[1,0]",150371
12,14,4,solved_from_candidate,"ginv[1,1]",91805
12,14,4,solved_from_candidate,"ginv[1,2]",879186
12,14,4,solved_from_candidate,"ginv[1,3]",75535
12,14,4,solved_from_candidate,"ginv[2,0]",100945
12,14,4,solved_from_candidate,"ginv[2,1]",925244
12,14,4,solved_from_candidate,"ginv[2,2]",299388
12,14,4,solved_from_candidate,"ginv[2,3]",9529
12,14,4,solved_from_candidate,"ginv[3,0]",870083
12,14,4,solved_from_candidate,"ginv[3,1]",708633
12,14,4,solved_from_candidate,"ginv[3,2]",70073
12,14,4,solved_from_candidate,"ginv[3,3]",372560
12,14,4,solved_from_candidate,det_g,331872
13,3,2,source_fixture,"g[0,0]",26
13,3,2,source_fixture,"g[0,1]",30
13,3,2,source_fixture,"g[1,0]",6
13,3,2,source_fixture,"g[1,1]",38
13,3,2,source_fixture,"ginv[0,0]",601487
13,3,2,source_fixture,"ginv[0,1]",893567
13,3,2,source_fixture,"ginv[1,0]",378714
13,3,2,source_fixture,"ginv[1,1]",358912
13,3,2,source_fixture,det_g,808
13,3,2,solved_from_candidate,"g[0,0]",638617
13,3,2,solved_from_candidate,"g[0,1]",44556
13,3,2,solved_from_candidate,"g[1,0]",608913
13,3,2,solved_from_candidate,"g[1,1]",856440
13,3,2,solved_from_candidate,"ginv[0,0]",1
13,3,2,solved_from_candidate,"ginv[0,1]",842107
13,3,2,solved_from_candidate,"ginv[1,0]",368422
13,3,2,solved_from_candidate,"ginv[1,1]",736845
13,3,2,solved_from_candidate,det_g,856440
14,27,5,source_fixture,"g[0,0]",43
14,27,5,source_fixture,"g[0,1]",17
14,27,5,source_fixture,"g[0,2]",23
14,27,5,source_fixture,"g[0,3]",36
14,27,5,source_fixture,"g[0,4]",32
14,27,5,source_fixture,"g[1,0]",15
14,27,5,source_fixture,"g[1,1]",25
14,27,5,source_fixture,"g[1,2]",27
14,27,5,source_fixture,"g[1,3]",2
14,27,5,source_fixture,"g[1,4]",17
14,27,5,source_fixture,"g[2,0]",19
14,27,5,source_fixture,"g[2,1]",4
14,27,5,source_fixture,"g[2,2]",51
14,27,5,source_fixture,"g[2,3]",9
14,27,5,source_fixture,"g[2,4]",4
14,27,5,source_fixture,"g[3,0]",30
14,27,5,source_fixture,"g[3,1]",16
14,27,5,source_fixture,"g[3,2]",20
14,27,5,source_fixture,"g[3,3]",28
14,27,5,source_fixture,"g[3,4]",16
14,27,5,source_fixture,"g[4,0]",34
14,27,5,source_fixture,"g[4,1]",19
14,27,5,source_fixture,"g[4,2]",14
14,27,5,source_fixture,"g[4,3]",16
14,27,5,source_fixture,"g[4,4]",49
14,27,5,source_fixture,"ginv[0,0]",258730
14,27,5,source_fixture,"ginv[0,1]",336296
14,27,5,source_fixture,"ginv[0,2]",394339
14,27,5,source_fixture,"ginv[0,3]",594017
14,27,5,source_fixture,"ginv[0,4]",426982
14,27,5,source_fixture,"ginv[1,0]",693911
14,27,5,source_fixture,"ginv[1,1]",47967
14,27,5,source_fixture,"ginv[1,2]",950686
14,27,5,source_fixture,"ginv[1,3]",513590
14,27,5,source_fixture,"ginv[1,4]",999173
14,27,5,source_fixture,"ginv[2,0]",532853
14,27,5,source_fixture,"ginv[2,1]",439646
14,27,5,source_fixture,"ginv[2,2]",938186
14,27,5,source_fixture,"ginv[2,3]",729100
14,27,5,source_fixture,"ginv[2,4]",817482
14,27,5,source_fixture,"ginv[3,0]",756727
14,27,5,source_fixture,"ginv[3,1]",954479
14,27,5,source_fixture,"ginv[3,2]",404346
14,27,5,source_fixture,"ginv[3,3]",440164
14,27,5,source_fixture,"ginv[3,4]",242832
14,27,5,source_fixture,"ginv[4,0]",580643
14,27,5,source_fixture,"ginv[4,1]",351592
14,27,5,source_fixture,"ginv[4,2]",304602
14,27,5,source_fixture,"ginv[4,3]",628478
14,27,5,source_fixture,"ginv[4,4]",3437
14,27,5,source_fixture,det_g,599998
