source_sector,raw_sector,block_dimension,target_i,target_j,source_a,source_b,coefficient_mod_1000003
31,16,10,9,7,2,0,607728
31,16,10,9,7,2,1,786718
31,16,10,9,7,2,2,283592
31,16,10,9,7,2,3,134421
31,16,10,9,7,2,4,585279
31,16,10,9,7,2,5,755382
31,16,10,9,7,2,6,368997
31,16,10,9,7,2,7,484303
31,16,10,9,7,2,8,706599
31,16,10,9,7,2,9,481258
31,16,10,9,7,3,0,38631
31,16,10,9,7,3,1,933581
31,16,10,9,7,3,2,417957
31,16,10,9,7,3,3,672105
31,16,10,9,7,3,4,926389
31,16,10,9,7,3,5,776901
31,16,10,9,7,3,6,844982
31,16,10,9,7,3,7,421509
31,16,10,9,7,3,8,532986
31,16,10,9,7,3,9,406284
31,16,10,9,7,4,0,331346
31,16,10,9,7,4,1,374167
31,16,10,9,7,4,2,821052
31,16,10,9,7,4,3,285151
31,16,10,9,7,4,4,949716
31,16,10,9,7,4,5,841458
31,16,10,9,7,4,6,272931
31,16,10,9,7,4,7,233127
31,16,10,9,7,4,8,12147
31,16,10,9,7,4,9,181362
31,16,10,9,7,5,0,77262
31,16,10,9,7,5,1,867159
31,16,10,9,7,5,2,835914
31,16,10,9,7,5,3,344207
31,16,10,9,7,5,4,852775
31,16,10,9,7,5,5,553799
31,16,10,9,7,5,6,689961
31,16,10,9,7,5,7,843018
31,16,10,9,7,5,8,65969
31,16,10,9,7,5,9,812568
31,16,10,9,7,6,0,54964
31,16,10,9,7,6,1,961619
31,16,10,9,7,6,2,358509
31,16,10,9,7,6,3,435881
31,16,10,9,7,6,4,314150
31,16,10,9,7,6,5,927534
31,16,10,9,7,6,6,176865
31,16,10,9,7,6,7,981954
31,16,10,9,7,6,8,317698
31,16,10,9,7,6,9,881469
31,16,10,9,7,7,0,154524
31,16,10,9,7,7,1,734315
31,16,10,9,7,7,2,671825
31,16,10,9,7,7,3,688414
31,16,10,9,7,7,4,705547
31,16,10,9,7,7,5,107595
31,16,10,9,7,7,6,379919
31,16,10,9,7,7,7,686033
31,16,10,9,7,7,8,131938
31,16,10,9,7,7,9,625133
31,16,10,9,7,8,0,939074
31,16,10,9,7,8,1,160882
31,16,10,9,7,8,2,104641
31,16,10,9,7,8,3,419572
31,16,10,9,7,8,4,534992
31,16,10,9,7,8,5,596837
31,16,10,9,7,8,6,641928
31,16,10,9,7,8,7,717430
31,16,10,9,7,8,8,718746
31,16,10,9,7,8,9,662620
31,16,10,9,7,9,0,640394
31,16,10,9,7,9,1,842794
31,16,10,9,7,9,2,164696
31,16,10,9,7,9,3,661976
31,16,10,9,7,9,4,360804
31,16,10,9,7,9,5,56645
31,16,10,9,7,9,6,32766
31,16,10,9,7,9,7,605190
31,16,10,9,7,9,8,276023
31,16,10,9,7,9,9,431625
31,16,10,9,8,0,0,451467
31,16,10,9,8,0,1,178469
31,16,10,9,8,0,2,643301
31,16,10,9,8,0,3,577802
31,16,10,9,8,0,4,661720
31,16,10,9,8,0,5,928863
31,16,10,9,8,0,6,228408
31,16,10,9,8,0,7,390316
31,16,10,9,8,0,8,536053
31,16,10,9,8,0,9,86758
31,16,10,9,8,1,0,805865
31,16,10,9,8,1,1,713876
31,16,10,9,8,1,2,573198
31,16,10,9,8,1,3,311202
31,16,10,9,8,1,4,646874
31,16,10,9,8,1,5,715443
31,16,10,9,8,1,6,913632
31,16,10,9,8,1,7,561261
31,16,10,9,8,1,8,144206
31,16,10,9,8,1,9,347032
31,16,10,9,8,2,0,575246
31,16,10,9,8,2,1,196412
31,16,10,9,8,2,2,273884
31,16,10,9,8,2,3,762969
31,16,10,9,8,2,4,443621
31,16,10,9,8,2,5,654812
31,16,10,9,8,2,6,38068
31,16,10,9,8,2,7,398387
31,16,10,9,8,2,8,922678
31,16,10,9,8,2,9,347794
31,16,10,9,8,3,0,876224
31,16,10,9,8,3,1,982060
31,16,10,9,8,3,2,369417
31,16,10,9,8,3,3,814836
31,16,10,9,8,3,4,218099
31,16,10,9,8,3,5,274051
31,16,10,9,8,3,6,190340
31,16,10,9,8,3,7,991932
31,16,10,9,8,3,8,613378
31,16,10,9,8,3,9,738967
31,16,10,9,8,4,0,779155
31,16,10,9,8,4,1,338995
31,16,10,9,8,4,2,656016
31,16,10,9,8,4,3,970437
31,16,10,9,8,4,4,541536
31,16,10,9,8,4,5,131771
31,16,10,9,8,4,6,647156
31,16,10,9,8,4,7,772561
31,16,10,9,8,4,8,685481
31,16,10,9,8,4,9,912483
31,16,10,9,8,5,0,752445
31,16,10,9,8,5,1,964117
31,16,10,9,8,5,2,738834
31,16,10,9,8,5,3,629669
31,16,10,9,8,5,4,436198
31,16,10,9,8,5,5,548102
31,16,10,9,8,5,6,380680
31,16,10,9,8,5,7,983861
31,16,10,9,8,5,8,226753
31,16,10,9,8,5,9,477931
31,16,10,9,8,6,0,983064
31,16,10,9,8,6,1,481578
31,16,10,9,8,6,2,38145
31,16,10,9,8,6,3,177902
31,16,10,9,8,6,4,639451
31,16,10,9,8,6,5,608733
31,16,10,9,8,6,6,256241
31,16,10,9,8,6,7,146732
31,16,10,9,8,6,8,448284
31,16,10,9,8,6,9,477169
31,16,10,9,8,7,0,504887
31,16,10,9,8,7,1,928231
31,16,10,9,8,7,2,477665
31,16,10,9,8,7,3,259335
31,16,10,9,8,7,4,872396
31,16,10,9,8,7,5,96201
31,16,10,9,8,7,6,761360
31,16,10,9,8,7,7,967719
31,16,10,9,8,7,8,453506
31,16,10,9,8,7,9,955862
31,16,10,9,8,8,0,354398
31,16,10,9,8,8,1,535407
31,16,10,9,8,8,2,929900
31,16,10,9,8,8,3,733403
31,16,10,9,8,8,4,985157
31,16,10,9,8,8,5,786583
31,16,10,9,8,8,6,685224
31,16,10,9,8,8,7,170945
31,16,10,9,8,8,8,608156
31,16,10,9,8,8,9,260274
31,16,10,9,8,9,0,788926
31,16,10,9,8,9,1,195451
31,16,10,9,8,9,2,611343
31,16,10,9,8,9,3,489104
31,16,10,9,8,9,4,286322
31,16,10,9,8,9,5,324173
31,16,10,9,8,9,6,169870
31,16,10,9,8,9,7,707993
31,16,10,9,8,9,8,592490
31,16,10,9,8,9,9,824201
31,16,10,9,9,0,0,764694
31,16,10,9,9,0,1,391411
31,16,10,9,9,0,2,334868
31,16,10,9,9,0,3,813542
31,16,10,9,9,0,4,205583
31,16,10,9,9,0,5,505919
31,16,10,9,9,0,6,818487
31,16,10,9,9,0,7,14949
31,16,10,9,9,0,8,42580
31,16,10,9,9,0,9,982213
31,16,10,9,9,1,0,58767
31,16,10,9,9,1,1,565641
31,16,10,9,9,1,2,339469
31,16,10,9,9,1,3,254159
31,16,10,9,9,1,4,822332
31,16,10,9,9,1,5,23670
31,16,10,9,9,1,6,273939
31,16,10,9,9,1,7,59796
31,16,10,9,9,1,8,170320
31,16,10,9,9,1,9,928843
31,16,10,9,9,2,0,127449
31,16,10,9,9,2,1,898571
31,16,10,9,9,2,2,722480
31,16,10,9,9,2,3,802259
31,16,10,9,9,2,4,200931
31,16,10,9,9,2,5,250987
31,16,10,9,9,2,6,636416
31,16,10,9,9,2,7,502493
31,16,10,9,9,2,8,340431
31,16,10,9,9,2,9,997038
31,16,10,9,9,3,0,637245
31,16,10,9,9,3,1,492843
31,16,10,9,9,3,2,612391
31,16,10,9,9,3,3,11283
31,16,10,9,9,3,4,4652
31,16,10,9,9,3,5,254932
31,16,10,9,9,3,6,182071
31,16,10,9,9,3,7,512459
31,16,10,9,9,3,8,702152
31,16,10,9,9,3,9,985178
31,16,10,9,9,4,0,166627
31,16,10,9,9,4,1,275662
31,16,10,9,9,4,2,282124
31,16,10,9,9,4,3,638364
31,16,10,9,9,4,4,415818
31,16,10,9,9,4,5,266767
31,16,10,9,9,4,6,819042
31,16,10,9,9,4,7,542357
31,16,10,9,9,4,8,787312
31,16,10,9,9,4,9,949598
31,16,10,9,9,5,0,274487
31,16,10,9,9,5,1,985686
31,16,10,9,9,5,2,224779
31,16,10,9,9,5,3,22566
31,16,10,9,9,5,4,9304
31,16,10,9,9,5,5,509864
31,16,10,9,9,5,6,364142
31,16,10,9,9,5,7,24915
31,16,10,9,9,5,8,404301
31,16,10,9,9,5,9,970353
31,16,10,9,9,6,0,205805
31,16,10,9,9,6,1,652756
31,16,10,9,9,6,2,841771
31,16,10,9,9,6,3,474469
31,16,10,9,9,6,4,630705
31,16,10,9,9,6,5,282547
31,16,10,9,9,6,6,1665
31,16,10,9,9,6,7,582221
31,16,10,9,9,6,8,234190
31,16,10,9,9,6,9,902158
31,16,10,9,9,7,0,548974
31,16,10,9,9,7,1,971369
31,16,10,9,9,7,2,449558
31,16,10,9,9,7,3,45132
31,16,10,9,9,7,4,18608
31,16,10,9,9,7,5,19725
31,16,10,9,9,7,6,728284
31,16,10,9,9,7,7,49830
31,16,10,9,9,7,8,808602
31,16,10,9,9,7,9,940703
31,16,10,9,9,8,0,294076
31,16,10,9,9,8,1,174230
31,16,10,9,9,8,2,4601
31,16,10,9,9,8,3,440620
31,16,10,9,9,8,4,616749
31,16,10,9,9,8,5,517754
31,16,10,9,9,8,6,455455
31,16,10,9,9,8,7,44847
31,16,10,9,9,8,8,127740
31,16,10,9,9,8,9,946633
31,16,10,9,9,9,0,264572
31,16,10,9,9,9,1,218394
31,16,10,9,9,9,2,181237
31,16,10,9,9,9,3,728628
31,16,10,9,9,9,4,453034
31,16,10,9,9,9,5,306217
31,16,10,9,9,9,6,275604
31,16,10,9,9,9,7,642017
31,16,10,9,9,9,8,404510
31,16,10,9,9,9,9,830998
32,4,2,0,0,0,0,497030
32,4,2,0,0,0,1,673010
32,4,2,0,0,1,0,295483
32,4,2,0,0,1,1,502974
32,4,2,0,1,0,0,788349
32,4,2,0,1,0,1,718196
32,4,2,0,1,1,0,838290
32,4,2,0,1,1,1,211654
32,4,2,1,0,0,0,577291
32,4,2,1,0,0,1,501785
32,4,2,1,0,1,0,567482
32,4,2,1,0,1,1,422712
32,4,2,1,1,0,0,502974
32,4,2,1,1,0,1,326993
32,4,2,1,1,1,0,704520
32,4,2,1,1,1,1,497030
35,38,9,0,0,0,0,376712
35,38,9,0,0,0,1,882255
35,38,9,0,0,0,2,891617
35,38,9,0,0,0,3,784389
35,38,9,0,0,0,4,625617
35,38,9,0,0,0,5,443514
35,38,9,0,0,0,6,347299
35,38,9,0,0,0,7,724156
35,38,9,0,0,0,8,564218
35,38,9,0,0,1,0,473068
35,38,9,0,0,1,1,483515
35,38,9,0,0,1,2,300406
35,38,9,0,0,1,3,753767
35,38,9,0,0,1,4,36236
35,38,9,0,0,1,5,581591
35,38,9,0,0,1,6,632091
35,38,9,0,0,1,7,54360
35,38,9,0,0,1,8,421163
35,38,9,0,0,2,0,121778
35,38,9,0,0,2,1,472524
35,38,9,0,0,2,2,834011
35,38,9,0,0,2,3,922944
35,38,9,0,0,2,4,727062
35,38,9,0,0,2,5,635984
35,38,9,0,0,2,6,53482
35,38,9,0,0,2,7,90600
35,38,9,0,0,2,8,368604
35,38,9,0,0,3,0,563735
35,38,9,0,0,3,1,852435
35,38,9,0,0,3,2,514403
35,38,9,0,0,3,3,215362
35,38,9,0,0,3,4,724641
35,38,9,0,0,3,5,451884
35,38,9,0,0,3,6,323455
35,38,9,0,0,3,7,158389
35,38,9,0,0,3,8,548905
35,38,9,0,0,4,0,606224
35,38,9,0,0,4,1,420722
35,38,9,0,0,4,2,524004
35,38,9,0,0,4,3,692271
35,38,9,0,0,4,4,207732
35,38,9,0,0,4,5,753140
35,38,9,0,0,4,6,872426
35,38,9,0,0,4,7,597316
35,38,9,0,0,4,8,248173
35,38,9,0,0,5,0,600535
35,38,9,0,0,5,1,188379
35,38,9,0,0,5,2,329209
35,38,9,0,0,5,3,184488
35,38,9,0,0,5,4,485515
35,38,9,0,0,5,5,485356
35,38,9,0,0,5,6,278998
35,38,9,0,0,5,7,371138
35,38,9,0,0,5,8,518970
35,38,9,0,0,6,0,79289
35,38,9,0,0,6,1,904237
35,38,9,0,0,6,2,824410
35,38,9,0,0,6,3,446035
35,38,9,0,0,6,4,243968
35,38,9,0,0,6,5,334728
35,38,9,0,0,6,6,504514
35,38,9,0,0,6,7,651676
35,38,9,0,0,6,8,669336
35,38,9,0,0,7,0,303112
35,38,9,0,0,7,1,210361
35,38,9,0,0,7,2,262002
35,38,9,0,0,7,3,846137
35,38,9,0,0,7,4,103866
35,38,9,0,0,7,5,376570
35,38,9,0,0,7,6,436213
35,38,9,0,0,7,7,298658
35,38,9,0,0,7,8,624088
35,38,9,0,0,8,0,339912
35,38,9,0,0,8,1,546308
35,38,9,0,0,8,2,76808
35,38,9,0,0,8,3,815263
35,38,9,0,0,8,4,864743
35,38,9,0,0,8,5,410042
35,38,9,0,0,8,6,391756
35,38,9,0,0,8,7,511407
35,38,9,0,0,8,8,594153
35,38,9,0,1,0,0,200751
35,38,9,0,1,0,1,947812
35,38,9,0,1,0,2,550877
35,38,9,0,1,0,3,910370
35,38,9,0,1,0,4,32103
35,38,9,0,1,0,5,865261
35,38,9,0,1,0,6,27312
35,38,9,0,1,0,7,268639
35,38,9,0,1,0,8,701392
35,38,9,0,1,1,0,342641
35,38,9,0,1,1,1,269560
35,38,9,0,1,1,2,874043
35,38,9,0,1,1,3,324030
35,38,9,0,1,1,4,553801
35,38,9,0,1,1,5,36787
35,38,9,0,1,1,6,908029
35,38,9,0,1,1,7,739687
35,38,9,0,1,1,8,249648
35,38,9,0,1,2,0,237734
35,38,9,0,1,2,1,782601
35,38,9,0,1,2,2,123401
35,38,9,0,1,2,3,540050
35,38,9,0,1,2,4,256333
35,38,9,0,1,2,5,394646
35,38,9,0,1,2,6,846713
35,38,9,0,1,2,7,566143
35,38,9,0,1,2,8,416080
35,38,9,0,1,3,0,240755
35,38,9,0,1,3,1,791305
35,38,9,0,1,3,2,106869
35,38,9,0,1,3,3,92580
35,38,9,0,1,3,4,443944
35,38,9,0,1,3,5,867656
35,38,9,0,1,3,6,545152
35,38,9,0,1,3,7,925627
35,38,9,0,1,3,8,71328
35,38,9,0,1,4,0,67924
35,38,9,0,1,4,1,652173
35,38,9,0,1,4,2,178115
35,38,9,0,1,4,3,154300
35,38,9,0,1,4,4,73238
35,38,9,0,1,4,5,112756
35,38,9,0,1,4,6,241918
35,38,9,0,1,4,7,876043
35,38,9,0,1,4,8,118880
35,38,9,0,1,5,0,824151
35,38,9,0,1,5,1,852167
35,38,9,0,1,5,2,87778
35,38,9,0,1,5,3,509190
35,38,9,0,1,5,4,441686
35,38,9,0,1,5,5,772096
35,38,9,0,1,5,6,998330
35,38,9,0,1,5,7,590935
35,38,9,0,1,5,8,392304
35,38,9,0,1,6,0,410565
35,38,9,0,1,6,1,921733
35,38,9,0,1,6,2,52155
35,38,9,0,1,6,3,478330
35,38,9,0,1,6,4,627039
35,38,9,0,1,6,5,149543
35,38,9,0,1,6,6,149944
35,38,9,0,1,6,7,615727
35,38,9,0,1,6,8,368528
35,38,9,0,1,7,0,33962
35,38,9,0,1,7,1,826088
35,38,9,0,1,7,2,589059
35,38,9,0,1,7,3,77150
35,38,9,0,1,7,4,36619
35,38,9,0,1,7,5,56378
35,38,9,0,1,7,6,120959
35,38,9,0,1,7,7,938023
35,38,9,0,1,7,8,59440
35,38,9,0,1,8,0,617358
35,38,9,0,1,8,1,886950
35,38,9,0,1,8,2,569968
35,38,9,0,1,8,3,493760
35,38,9,0,1,8,4,34361
35,38,9,0,1,8,5,960821
35,38,9,0,1,8,6,574137
35,38,9,0,1,8,7,603331
35,38,9,0,1,8,8,380416
35,38,9,0,2,0,0,103454
35,38,9,0,2,0,1,974690
35,38,9,0,2,0,2,454672
35,38,9,0,2,0,3,736591
35,38,9,0,2,0,4,242922
35,38,9,0,2,0,5,376571
35,38,9,0,2,0,6,627034
35,38,9,0,2,0,7,672025
35,38,9,0,2,0,8,357522
35,38,9,0,2,1,0,985978
35,38,9,0,2,1,1,550314
35,38,9,0,2,1,2,127934
35,38,9,0,2,1,3,974043
35,38,9,0,2,1,4,272905
35,38,9,0,2,1,5,405221
35,38,9,0,2,1,6,257080
35,38,9,0,2,1,7,544281
35,38,9,0,2,1,8,161152
35,38,9,0,2,2,0,976628
35,38,9,0,2,2,1,917190
35,38,9,0,2,2,2,879892
35,38,9,0,2,2,3,623402
35,38,9,0,2,2,4,788176
35,38,9,0,2,2,5,342034
35,38,9,0,2,2,6,761801
35,38,9,0,2,2,7,907135
35,38,9,0,2,2,8,601921
35,38,9,0,2,3,0,281708
35,38,9,0,2,3,1,14375
35,38,9,0,2,3,2,893698
35,38,9,0,2,3,3,278298
35,38,9,0,2,3,4,363688
35,38,9,0,2,3,5,258635
35,38,9,0,2,3,6,216309
35,38,9,0,2,3,7,441224
35,38,9,0,2,3,8,188901
35,38,9,0,2,4,0,136179
35,38,9,0,2,4,1,690627
35,38,9,0,2,4,2,822828
35,38,9,0,2,4,3,463830
35,38,9,0,2,4,4,939481
35,38,9,0,2,4,5,97724
35,38,9,0,2,4,6,360515
35,38,9,0,2,4,7,402039
35,38,9,0,2,4,8,314835
35,38,9,0,2,5,0,549391
35,38,9,0,2,5,1,579064
35,38,9,0,2,5,2,915327
35,38,9,0,2,5,3,530636
35,38,9,0,2,5,4,278
35,38,9,0,2,5,5,922491
35,38,9,0,2,5,6,689698
35,38,9,0,2,5,7,426726
35,38,9,0,2,5,8,538954
35,38,9,0,2,6,0,122154
35,38,9,0,2,6,1,240938
35,38,9,0,2,6,2,950762
35,38,9,0,2,6,3,437870
35,38,9,0,2,6,4,212383
35,38,9,0,2,6,5,502945
35,38,9,0,2,6,6,617595
35,38,9,0,2,6,7,946320
35,38,9,0,2,6,8,475987
35,38,9,0,2,7,0,568091
35,38,9,0,2,7,1,845315
35,38,9,0,2,7,2,411414
35,38,9,0,2,7,3,231915
35,38,9,0,2,7,4,969742
35,38,9,0,2,7,5,48862
35,38,9,0,2,7,6,680259
35,38,9,0,2,7,7,701021
35,38,9,0,2,7,8,657419
35,38,9,0,2,8,0,835774
35,38,9,0,2,8,1,410001
35,38,9,0,2,8,2,433043
35,38,9,0,2,8,3,484253
35,38,9,0,2,8,4,606332
35,38,9,0,2,8,5,712718
35,38,9,0,2,8,6,153645
35,38,9,0,2,8,7,686523
35,38,9,0,2,8,8,7469
35,38,9,0,3,0,0,282453
35,38,9,0,3,0,1,644908
35,38,9,0,3,0,2,681661
35,38,9,0,3,0,3,864531
35,38,9,0,3,0,4,494916
35,38,9,0,3,0,5,534836
35,38,9,0,3,0,6,428575
35,38,9,0,3,0,7,238800
35,38,9,0,3,0,8,83394
35,38,9,0,3,1,0,507315
35,38,9,0,3,1,1,602426
35,38,9,0,3,1,2,734152
35,38,9,0,3,1,3,189070
35,38,9,0,3,1,4,464293
35,38,9,0,3,1,5,410705
35,38,9,0,3,1,6,932207
35,38,9,0,3,1,7,34149
35,38,9,0,3,1,8,978838
35,38,9,0,3,2,0,845525
35,38,9,0,3,2,1,670709
35,38,9,0,3,2,2,556918
35,38,9,0,3,2,3,648451
35,38,9,0,3,2,4,107153
35,38,9,0,3,2,5,351174
35,38,9,0,3,2,6,220341
35,38,9,0,3,2,7,56915
35,38,9,0,3,2,8,964728
35,38,9,0,3,3,0,859235
35,38,9,0,3,3,1,743552
35,38,9,0,3,3,2,781188
35,38,9,0,3,3,3,54020
35,38,9,0,3,3,4,846943
35,38,9,0,3,3,5,545917
35,38,9,0,3,3,6,552060
35,38,9,0,3,3,7,295472
35,38,9,0,3,3,8,279668
35,38,9,0,3,4,0,98721
35,38,9,0,3,4,1,905919
35,38,9,0,3,4,2,301977
35,38,9,0,3,4,3,756702
35,38,9,0,3,4,4,744903
35,38,9,0,3,4,5,243193
35,38,9,0,3,4,6,920100
35,38,9,0,3,4,7,159119
35,38,9,0,3,4,8,132779
35,38,9,0,3,5,0,225779
35,38,9,0,3,5,1,89524
35,38,9,0,3,5,2,296522
35,38,9,0,3,5,3,297110
35,38,9,0,3,5,4,158173
35,38,9,0,3,5,5,502536
35,38,9,0,3,5,6,36321
35,38,9,0,3,5,7,625093
35,38,9,0,3,5,8,538171
35,38,9,0,3,6,0,606036
35,38,9,0,3,6,1,508342
35,38,9,0,3,6,2,36126
35,38,9,0,3,6,3,945772
35,38,9,0,3,6,4,209193
35,38,9,0,3,6,5,653898
35,38,9,0,3,6,6,852304
35,38,9,0,3,6,7,193268
35,38,9,0,3,6,8,111614
35,38,9,0,3,7,0,549362
35,38,9,0,3,7,1,952961
35,38,9,0,3,7,2,650990
35,38,9,0,3,7,3,378351
35,38,9,0,3,7,4,872453
35,38,9,0,3,7,5,621598
35,38,9,0,3,7,6,460050
35,38,9,0,3,7,7,579561
35,38,9,0,3,7,8,566391
35,38,9,0,3,8,0,915909
35,38,9,0,3,8,1,298933
35,38,9,0,3,8,2,166324
35,38,9,0,3,8,3,621441
35,38,9,0,3,8,4,183683
35,38,9,0,3,8,5,578217
35,38,9,0,3,8,6,944314
35,38,9,0,3,8,7,909182
35,38,9,0,3,8,8,824894
35,38,9,0,4,0,0,43472
35,38,9,0,4,0,1,760700
35,38,9,0,4,0,2,188189
35,38,9,0,4,0,3,196342
35,38,9,0,4,0,4,859590
35,38,9,0,4,0,5,453597
35,38,9,0,4,0,6,460451
35,38,9,0,4,0,7,975119
35,38,9,0,4,0,8,93182
35,38,9,0,4,1,0,591746
35,38,9,0,4,1,1,135164
35,38,9,0,4,1,2,439865
35,38,9,0,4,1,3,866497
35,38,9,0,4,1,4,492397
35,38,9,0,4,1,5,263145
35,38,9,0,4,1,6,468975
35,38,9,0,4,1,7,75889
35,38,9,0,4,1,8,660287
35,38,9,0,4,2,0,652909
35,38,9,0,4,2,1,891942
35,38,9,0,4,2,2,399774
35,38,9,0,4,2,3,777493
35,38,9,0,4,2,4,153993
35,38,9,0,4,2,5,438575
35,38,9,0,4,2,6,781625
35,38,9,0,4,2,7,459816
35,38,9,0,4,2,8,767144
35,38,9,0,4,3,0,597643
35,38,9,0,4,3,1,467191
35,38,9,0,4,3,2,697106
35,38,9,0,4,3,3,104713
35,38,9,0,4,3,4,426400
35,38,9,0,4,3,5,503757
35,38,9,0,4,3,6,419708
35,38,9,0,4,3,7,878828
35,38,9,0,4,3,8,331511
35,38,9,0,4,4,0,329403
35,38,9,0,4,4,1,111983
35,38,9,0,4,4,2,828509
35,38,9,0,4,4,3,507856
35,38,9,0,4,4,4,43998
35,38,9,0,4,4,5,839595
35,38,9,0,4,4,6,366179
35,38,9,0,4,4,7,131376
35,38,9,0,4,4,8,219184
35,38,9,0,4,5,0,787029
35,38,9,0,4,5,1,69543
35,38,9,0,4,5,2,834074
35,38,9,0,4,5,3,75920
35,38,9,0,4,5,4,345194
35,38,9,0,4,5,5,270656
35,38,9,0,4,5,6,308388
35,38,9,0,4,5,7,833542
35,38,9,0,4,5,8,323306
35,38,9,0,4,6,0,921149
35,38,9,0,4,6,1,247147
35,38,9,0,4,6,2,268371
35,38,9,0,4,6,3,374350
35,38,9,0,4,6,4,536395
35,38,9,0,4,6,5,102737
35,38,9,0,4,6,6,835154
35,38,9,0,4,6,7,207265
35,38,9,0,4,6,8,879471
35,38,9,0,4,7,0,664703
35,38,9,0,4,7,1,555993
35,38,9,0,4,7,2,914256
35,38,9,0,4,7,3,253928
35,38,9,0,4,7,4,21999
35,38,9,0,4,7,5,919799
35,38,9,0,4,7,6,683091
35,38,9,0,4,7,7,65688
35,38,9,0,4,7,8,109592
35,38,9,0,4,8,0,854089
35,38,9,0,4,8,1,158345
35,38,9,0,4,8,2,51221
35,38,9,0,4,8,3,225135
35,38,9,0,4,8,4,940796
35,38,9,0,4,8,5,686698
35,38,9,0,4,8,6,571771
35,38,9,0,4,8,7,20402
35,38,9,0,4,8,8,101387
35,38,9,0,5,0,0,16108
35,38,9,0,5,0,1,3122
35,38,9,0,5,0,2,255320
35,38,9,0,5,0,3,330162
35,38,9,0,5,0,4,95017
35,38,9,0,5,0,5,235769
35,38,9,0,5,0,6,993702
35,38,9,0,5,0,7,160312
35,38,9,0,5,0,8,272819
35,38,9,0,5,1,0,226073
35,38,9,0,5,1,1,899419
35,38,9,0,5,1,2,40029
35,38,9,0,5,1,3,676839
35,38,9,0,5,1,4,982975
35,38,9,0,5,1,5,185613
35,38,9,0,5,1,6,641827
35,38,9,0,5,1,7,40111
35,38,9,0,5,1,8,758124
35,38,9,0,5,2,0,43454
35,38,9,0,5,2,1,832363
35,38,9,0,5,2,2,66715
35,38,9,0,5,2,3,128062
35,38,9,0,5,2,4,971623
35,38,9,0,5,2,5,309355
35,38,9,0,5,2,6,403043
35,38,9,0,5,2,7,400186
35,38,9,0,5,2,8,263537
35,38,9,0,5,3,0,493165
35,38,9,0,5,3,1,542692
35,38,9,0,5,3,2,297152
35,38,9,0,5,3,3,50525
35,38,9,0,5,3,4,280850
35,38,9,0,5,3,5,481605
35,38,9,0,5,3,6,897667
35,38,9,0,5,3,7,440033
35,38,9,0,5,3,8,502322
35,38,9,0,5,4,0,155273
35,38,9,0,5,4,1,237818
35,38,9,0,5,4,2,161919
35,38,9,0,5,4,3,750877
35,38,9,0,5,4,4,134749
35,38,9,0,5,4,5,802675
35,38,9,0,5,4,6,829443
35,38,9,0,5,4,7,400054
35,38,9,0,5,4,8,503869
35,38,9,0,5,5,0,212400
35,38,9,0,5,5,1,984800
35,38,9,0,5,5,2,634333
35,38,9,0,5,5,3,777889
35,38,9,0,5,5,4,544672
35,38,9,0,5,5,5,148820
35,38,9,0,5,5,6,437155
35,38,9,0,5,5,7,920177
35,38,9,0,5,5,8,762765
35,38,9,0,5,6,0,381346
35,38,9,0,5,6,1,137234
35,38,9,0,5,6,2,201948
35,38,9,0,5,6,3,427713
35,38,9,0,5,6,4,117721
35,38,9,0,5,6,5,988288
35,38,9,0,5,6,6,471267
35,38,9,0,5,6,7,440165
35,38,9,0,5,6,8,261990
35,38,9,0,5,7,0,577638
35,38,9,0,5,7,1,118909
35,38,9,0,5,7,2,580961
35,38,9,0,5,7,3,875440
35,38,9,0,5,7,4,567376
35,38,9,0,5,7,5,901339
35,38,9,0,5,7,6,914723
35,38,9,0,5,7,7,200027
35,38,9,0,5,7,8,751936
35,38,9,0,5,8,0,296873
35,38,9,0,5,8,1,561017
35,38,9,0,5,8,2,918142
35,38,9,0,5,8,3,602801
35,38,9,0,5,8,4,831198
35,38,9,0,5,8,5,568554
35,38,9,0,5,8,6,454211
35,38,9,0,5,8,7,680171
35,38,9,0,5,8,8,12376
35,38,9,0,6,0,0,790655
35,38,9,0,6,0,1,702013
35,38,9,0,6,0,2,182835
35,38,9,0,6,0,3,923448
35,38,9,0,6,0,4,188436
35,38,9,0,6,0,5,425281
35,38,9,0,6,0,6,391482
35,38,9,0,6,0,7,369216
35,38,9,0,6,0,8,86526
35,38,9,0,6,1,0,400064
35,38,9,0,6,1,1,80377
35,38,9,0,6,1,2,743045
35,38,9,0,6,1,3,921907
35,38,9,0,6,1,4,863683
35,38,9,0,6,1,5,134422
35,38,9,0,6,1,6,885106
35,38,9,0,6,1,7,809384
35,38,9,0,6,1,8,81645
35,38,9,0,6,2,0,333439
35,38,9,0,6,2,1,467296
35,38,9,0,6,2,2,905074
35,38,9,0,6,2,3,869843
35,38,9,0,6,2,4,772803
35,38,9,0,6,2,5,557371
35,38,9,0,6,2,6,808508
35,38,9,0,6,2,7,15636
35,38,9,0,6,2,8,136075
35,38,9,0,6,3,0,114304
35,38,9,0,6,3,1,308680
35,38,9,0,6,3,2,69441
35,38,9,0,6,3,3,263402
35,38,9,0,6,3,4,103909
35,38,9,0,6,3,5,466979
35,38,9,0,6,3,6,395745
35,38,9,0,6,3,7,88395
35,38,9,0,6,3,8,737615
35,38,9,0,6,4,0,523841
35,38,9,0,6,4,1,847801
