grammar_cell_id,component_id,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,left_edit_radius,right_edit_radius,trace_node_count,trace_node_0_id,trace_node_1_id,trace_node_2_id,trace_node_3_id,trace_node_4_id,trace_node_5_id,trace_node_6_id,trace_node_7_id,trace_node_8_id,trace_node_9_id,trace_node_10_id,trace_node_11_id,trace_node_12_id,trace_node_13_id,trace_node_14_id,trace_node_15_id,trace_node_16_id,trace_node_17_id,trace_node_18_id,trace_node_19_id,metric_gromov_delta_twice,trace_signature_total_variation,native_repair_flag,derived_repair_flag,derived_only_flag,first_derived_span_rank,first_derived_block_symbol_0_id,first_derived_block_symbol_1_id,first_derived_block_symbol_2_id,first_derived_block_symbol_3_id,first_return_closed_path_count,normalized_tail_template_count,template_lift_count_min,template_lift_count_max,all_four_lift_flag,tail_entry_9_path_count,tail_entry_10_path_count,tail_entry_11_path_count,tail_entry_13_path_count,left_boundary_flag,right_boundary_flag,gate_word_flag
375,0,15,2,1,3,4,5,1,3,4,5,2,5,2,1,4,5,-1,3,99,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,1,1,0,2,2,1,3,4,24,3,8,8,0,0,8,16,0,0,0,0
376,0,16,2,1,3,4,5,1,3,4,5,2,5,5,2,1,4,5,3,99,10,48,42,27,31,50,34,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,199,1,1,0,2,2,1,3,4,120,9,8,16,0,48,8,16,48,0,0,0
377,0,13,2,1,3,4,5,1,3,4,5,5,1,4,5,-1,-1,-1,3,99,13,48,42,27,31,50,34,32,31,50,54,35,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,16,2,8,8,0,0,0,0,16,0,0,0
378,0,14,2,1,3,4,5,1,3,4,5,5,2,1,4,5,-1,-1,2,99,15,48,42,27,31,50,34,32,31,50,54,45,29,28,34,44,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,48,6,8,8,0,24,8,16,0,0,0,0
379,0,15,2,1,3,4,5,1,3,4,5,5,2,1,4,5,2,-1,3,99,15,48,42,27,31,50,34,32,31,50,54,45,29,28,34,44,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,96,6,16,16,0,0,64,32,0,0,0,0
380,0,15,2,1,3,4,5,1,3,4,5,5,2,5,1,4,5,-1,3,99,14,48,42,27,31,50,34,32,31,50,54,45,29,34,44,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,16,1,16,16,0,0,0,16,0,0,0,0
381,15,14,2,1,3,4,5,1,4,3,1,5,2,1,4,5,-1,-1,3,99,12,48,42,27,31,50,34,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,201,1,1,0,2,2,1,3,4,16,2,8,8,0,0,0,16,0,0,0,0
382,0,15,2,1,3,4,5,1,4,5,1,1,5,2,1,4,5,-1,3,99,11,48,42,27,31,50,34,25,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,197,1,1,0,2,2,1,3,4,24,2,12,12,0,0,0,24,0,0,0,0
383,0,14,2,1,3,4,5,1,4,5,1,2,5,1,4,5,-1,-1,3,99,9,48,42,27,31,50,34,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,153,1,1,0,2,2,1,3,4,4,1,4,4,1,0,0,0,0,0,0,0
384,0,15,2,1,3,4,5,1,4,5,1,2,5,2,1,4,5,-1,3,99,12,48,42,27,31,50,34,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,1,1,0,2,2,1,3,4,12,3,4,4,1,0,4,8,0,0,0,0
385,0,16,2,1,3,4,5,1,4,5,1,2,5,5,2,1,4,5,3,99,12,48,42,27,31,50,34,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,195,1,1,0,2,2,1,3,4,60,9,4,8,0,24,4,8,24,0,0,0
386,0,11,2,1,3,4,5,1,4,5,1,4,5,-1,-1,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,4,1,4,4,1,0,0,0,0,0,0,0
387,0,15,2,1,3,4,5,1,4,5,1,4,5,2,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,12,3,4,4,1,0,0,0,12,0,0,0
388,0,13,2,1,3,4,5,1,4,5,2,1,1,4,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,16,8,0,0,0,0
389,0,12,2,1,3,4,5,1,4,5,2,1,1,5,-1,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,28,7,4,4,1,0,0,0,28,0,0,0
390,0,14,2,1,3,4,5,1,4,5,2,1,2,1,4,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,12,2,4,8,0,0,0,4,0,0,0,0
391,0,12,2,1,3,4,5,1,4,5,2,1,2,5,-1,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,16,4,4,4,1,0,0,0,16,0,0,0
392,0,13,2,1,3,4,5,1,4,5,2,1,3,4,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,16,8,0,0,0,0
393,0,12,2,1,3,4,5,1,4,5,2,1,4,3,-1,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,0,0,24,0,0,0
394,0,13,2,1,3,4,5,1,4,5,2,1,4,4,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,36,9,4,4,1,0,24,12,0,0,0,0
395,0,12,2,1,3,4,5,1,4,5,2,1,4,5,-1,-1,-1,-1,2,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,12,3,4,4,1,0,0,0,12,0,0,0
396,0,13,2,1,3,4,5,1,4,5,2,1,4,5,2,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,16,8,0,0,0,0
397,0,13,2,1,3,4,5,1,4,5,2,1,4,5,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,36,9,4,4,1,0,24,12,0,0,0,0
398,0,11,2,1,3,4,5,1,4,5,2,1,5,-1,-1,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,8,2,4,4,1,0,0,0,0,0,0,0
399,0,15,2,1,3,4,5,1,4,5,2,1,5,2,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,16,2,8,8,0,0,0,16,0,0,0,0
400,0,12,2,1,3,4,5,1,4,5,2,1,5,5,-1,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,0,0,24,0,0,0
401,0,16,2,1,3,4,5,1,4,5,2,1,5,5,2,1,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,56,7,8,8,0,24,8,0,24,0,0,0
402,0,14,2,1,3,4,5,1,4,5,2,2,1,1,4,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,72,12,4,8,0,0,16,8,0,0,0,0
403,0,13,2,1,3,4,5,1,4,5,2,2,1,1,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,92,23,4,4,1,0,40,52,0,0,0,0
404,0,13,2,1,3,4,5,1,4,5,2,2,1,2,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,56,14,4,4,1,0,24,32,0,0,0,0
405,0,14,2,1,3,4,5,1,4,5,2,2,1,3,4,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,72,12,4,8,0,0,16,8,0,0,0,0
406,0,13,2,1,3,4,5,1,4,5,2,2,1,4,3,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,72,18,4,4,1,0,32,40,0,0,0,0
407,0,14,2,1,3,4,5,1,4,5,2,2,1,4,4,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,108,18,4,8,0,0,24,12,0,0,0,0
408,0,13,2,1,3,4,5,1,4,5,2,2,1,4,5,-1,-1,-1,2,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,36,9,4,4,1,0,16,20,0,0,0,0
409,0,14,2,1,3,4,5,1,4,5,2,2,1,4,5,2,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,72,12,4,8,0,0,16,8,0,0,0,0
410,0,14,2,1,3,4,5,1,4,5,2,2,1,4,5,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,108,18,4,8,0,0,24,12,0,0,0,0
411,0,12,2,1,3,4,5,1,4,5,2,2,1,5,-1,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,16,4,4,4,1,0,0,0,16,0,0,0
412,0,13,2,1,3,4,5,1,4,5,2,2,1,5,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,48,12,4,4,1,0,24,24,0,0,0,0
413,0,14,2,1,3,4,5,1,4,5,2,2,2,1,4,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,108,18,4,8,0,0,16,20,0,0,0,0
414,0,14,2,1,3,4,5,1,4,5,2,2,5,1,4,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,20,3,4,8,0,0,0,4,0,0,0,0
415,0,15,2,1,3,4,5,1,4,5,2,2,5,2,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,60,3,20,20,0,0,20,40,0,0,0,0
416,0,16,2,1,3,4,5,1,4,5,2,2,5,5,2,1,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,300,9,20,40,0,120,20,40,120,0,0,0
417,0,14,2,1,3,4,5,1,4,5,2,5,1,1,4,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,8,2,4,4,1,0,8,0,0,0,0,0
418,0,15,2,1,3,4,5,1,4,5,2,5,1,2,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,4,1,4,4,1,0,0,4,0,0,0,0
419,0,13,2,1,3,4,5,1,4,5,2,5,1,4,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,4,1,4,4,1,0,0,4,0,0,0,0
420,0,15,2,1,3,4,5,1,4,5,2,5,2,1,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,16,8,0,0,0,0
421,0,14,2,1,3,4,5,1,4,5,2,5,2,1,1,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,28,7,4,4,1,0,8,20,0,0,0,0
422,0,14,2,1,3,4,5,1,4,5,2,5,2,1,2,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,16,4,4,4,1,0,4,12,0,0,0,0
423,0,15,2,1,3,4,5,1,4,5,2,5,2,1,3,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,16,8,0,0,0,0
424,0,14,2,1,3,4,5,1,4,5,2,5,2,1,4,3,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,8,16,0,0,0,0
425,0,15,2,1,3,4,5,1,4,5,2,5,2,1,4,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,36,9,4,4,1,0,24,12,0,0,0,0
426,0,14,2,1,3,4,5,1,4,5,2,5,2,1,4,5,-1,-1,2,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,12,3,4,4,1,0,4,8,0,0,0,0
427,0,15,2,1,3,4,5,1,4,5,2,5,2,1,4,5,2,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,16,8,0,0,0,0
428,0,15,2,1,3,4,5,1,4,5,2,5,2,1,4,5,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,36,9,4,4,1,0,24,12,0,0,0,0
429,0,13,2,1,3,4,5,1,4,5,2,5,2,1,5,-1,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,8,2,4,4,1,0,4,4,0,0,0,0
430,0,14,2,1,3,4,5,1,4,5,2,5,2,1,5,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,24,6,4,4,1,0,12,12,0,0,0,0
431,0,15,2,1,3,4,5,1,4,5,2,5,2,2,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,36,9,4,4,1,0,16,20,0,0,0,0
432,0,15,2,1,3,4,5,1,4,5,2,5,2,5,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,4,1,4,4,1,0,0,4,0,0,0,0
433,0,16,2,1,3,4,5,1,4,5,2,5,2,5,2,1,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,12,3,4,4,1,0,4,8,0,0,0,0
434,0,15,2,1,3,4,5,1,4,5,2,5,5,1,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,40,6,4,8,0,16,8,0,16,0,0,0
435,0,16,2,1,3,4,5,1,4,5,2,5,5,1,2,1,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,20,1,20,20,0,0,0,20,0,0,0,0
436,0,14,2,1,3,4,5,1,4,5,2,5,5,1,4,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,20,5,4,4,1,0,8,12,0,0,0,0
437,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,1,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,120,6,20,20,0,0,80,40,0,0,0,0
438,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,1,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,140,21,4,8,0,56,8,20,56,0,0,0
439,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,2,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,80,12,4,8,0,32,4,12,32,0,0,0
440,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,3,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,120,6,20,20,0,0,80,40,0,0,0,0
441,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,4,3,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,120,18,4,8,0,48,8,16,48,0,0,0
442,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,4,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,180,9,20,20,0,0,120,60,0,0,0,0
443,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,4,5,-1,2,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,60,9,4,8,0,24,4,8,24,0,0,0
444,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,4,5,2,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,120,6,20,20,0,0,80,40,0,0,0,0
445,0,16,2,1,3,4,5,1,4,5,2,5,5,2,1,4,5,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,180,9,20,20,0,0,120,60,0,0,0,0
446,0,14,2,1,3,4,5,1,4,5,2,5,5,2,1,5,-1,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,40,10,4,4,1,0,20,20,0,0,0,0
447,0,15,2,1,3,4,5,1,4,5,2,5,5,2,1,5,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,120,18,4,8,0,48,12,12,48,0,0,0
448,0,16,2,1,3,4,5,1,4,5,2,5,5,2,2,1,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,180,9,20,20,0,0,80,100,0,0,0,0
449,0,16,2,1,3,4,5,1,4,5,2,5,5,2,5,1,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,20,1,20,20,0,0,0,20,0,0,0,0
450,0,15,2,1,3,4,5,1,4,5,2,5,5,5,1,4,5,-1,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,52,9,4,8,0,16,8,12,16,0,0,0
451,0,16,2,1,3,4,5,1,4,5,2,5,5,5,2,1,4,5,3,99,7,48,42,27,31,50,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,137,1,1,0,2,2,1,3,4,156,9,16,20,0,48,20,40,48,0,0,0
452,0,15,2,1,3,4,5,1,4,5,5,1,2,5,1,4,5,-1,3,99,11,48,42,27,31,50,34,54,35,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,8,1,8,8,0,0,0,0,0,0,0,0
453,0,12,2,1,3,4,5,1,4,5,5,1,4,5,-1,-1,-1,-1,2,99,10,48,42,27,31,50,34,54,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,8,2,4,4,1,0,0,0,8,0,0,0
454,0,13,2,1,3,4,5,1,4,5,5,1,4,5,2,-1,-1,-1,3,99,10,48,42,27,31,50,34,54,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,16,4,4,4,1,8,8,0,0,0,0,0
455,0,13,2,1,3,4,5,1,4,5,5,2,1,4,5,-1,-1,-1,1,3,12,48,42,27,31,50,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,24,6,4,4,1,12,4,8,0,0,0,0
456,0,14,2,1,3,4,5,1,4,5,5,2,1,4,5,2,-1,-1,2,99,12,48,42,27,31,50,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,48,6,8,8,0,0,32,16,0,0,0,0
457,0,15,2,1,3,4,5,1,4,5,5,2,1,4,5,2,2,-1,3,99,12,48,42,27,31,50,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,144,12,8,16,0,0,0,48,0,0,0,0
458,0,15,2,1,3,4,5,1,4,5,5,2,1,4,5,2,5,-1,3,99,12,48,42,27,31,50,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,48,4,8,16,0,0,0,16,0,0,0,0
459,0,15,2,1,3,4,5,1,4,5,5,2,2,5,1,4,5,-1,3,99,12,48,42,27,31,50,34,54,45,39,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,40,3,8,16,0,0,0,8,0,0,0,0
460,0,14,2,1,3,4,5,1,4,5,5,2,5,1,4,5,-1,-1,2,99,11,48,42,27,31,50,34,54,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,8,1,8,8,0,0,0,8,0,0,0,0
461,0,15,2,1,3,4,5,1,4,5,5,2,5,1,4,5,2,-1,3,99,11,48,42,27,31,50,34,54,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,16,2,8,8,0,0,16,0,0,0,0,0
462,0,15,2,1,3,4,5,1,4,5,5,2,5,2,1,4,5,-1,3,99,13,48,42,27,31,50,34,54,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,24,3,8,8,0,0,8,16,0,0,0,0
463,0,16,2,1,3,4,5,1,4,5,5,2,5,5,2,1,4,5,3,99,12,48,42,27,31,50,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,2,2,1,3,4,120,9,8,16,0,48,8,16,48,0,0,0
464,0,14,2,1,3,4,5,5,1,3,4,5,2,1,4,5,-1,-1,3,99,11,48,42,27,31,50,54,35,32,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,219,0,1,1,2,2,1,3,4,48,3,16,16,0,0,0,0,48,0,0,0
465,3,14,2,1,3,4,5,5,2,1,5,2,1,3,4,5,-1,-1,3,99,12,48,42,27,31,50,54,45,29,27,31,50,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,0,1,1,2,2,1,3,4,64,4,16,16,0,0,64,0,0,0,0,0
466,3,15,2,1,3,4,5,5,2,2,5,5,2,1,3,4,5,-1,3,99,14,48,42,27,31,50,54,45,39,45,29,27,31,50,44,-1,-1,-1,-1,-1,-1,2,217,0,1,1,2,2,1,3,4,1200,6,200,200,0,0,800,400,0,0,0,0
467,0,13,2,1,3,4,5,5,2,5,4,1,1,4,5,-1,-1,-1,3,99,8,48,42,27,31,50,54,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,161,0,1,1,2,2,1,3,4,48,3,16,16,0,0,0,0,48,0,0,0
468,0,14,2,1,3,4,5,5,2,5,4,1,2,1,4,5,-1,-1,3,99,8,48,42,27,31,50,54,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,161,0,1,1,2,2,1,3,4,32,2,16,16,0,0,0,0,0,0,0,0
