source_sector,raw_sector,block_dimension,solution_name,variable,value_mod_1000003,perennial_id,coordinate_fingerprint_id
31,16,10,solved_from_candidate,"g[1,4]",965215,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[1,5]",495653,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[1,6]",973912,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[1,7]",913033,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[1,8]",373895,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[1,9]",895639,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,0]",913033,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,1]",982609,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,2]",721699,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,3]",991306,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,4]",921730,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,5]",947821,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,6]",913033,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,7]",973912,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,8]",399986,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[2,9]",495653,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,0]",921730,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,1]",886942,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,2]",965215,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,3]",765184,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,4]",895639,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,5]",443471,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,6]",0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,7]",895639,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,8]",843457,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[3,9]",478259,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,0]",991306,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,1]",860851,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,2]",356501,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,3]",860851,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,4]",704305,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,5]",486956,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,6]",426077,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,7]",886942,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,8]",930427,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[4,9]",426077,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,0]",373895,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,1]",373895,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,2]",982609,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,3]",913033,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,4]",495653,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,5]",834760,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,6]",860851,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,7]",947821,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,8]",434774,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[5,9]",956518,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,0]",382592,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,1]",417380,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,2]",878245,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,3]",469562,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,4]",408683,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,5]",973912,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,6]",304319,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,7]",443471,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,8]",356501,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[6,9]",356501,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,0]",452168,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,1]",382592,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,2]",443471,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,3]",939124,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,4]",417380,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,5]",365198,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,6]",391289,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,7]",808669,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,8]",0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[7,9]",913033,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,0]",365198,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,1]",408683,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,2]",904336,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,3]",469562,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,4]",452168,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,5]",904336,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,6]",991306,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,7]",495653,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,8]",182561,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[8,9]",921730,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,0]",495653,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,1]",373895,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,2]",495653,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,3]",443471,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,4]",886942,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,5]",408683,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,6]",408683,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,7]",956518,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,8]",460865,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"g[9,9]",252137,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,0]",1,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,1]",681795,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,2]",941628,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,3]",717382,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,4]",665374,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,5]",851111,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,6]",968517,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,7]",749695,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,8]",504925,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[0,9]",390222,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,0]",466921,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,1]",1369,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,2]",617895,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,3]",228138,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,4]",800909,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,5]",452067,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,6]",500060,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,7]",568109,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,8]",918796,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[1,9]",225766,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,0]",138737,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,1]",516972,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,2]",838053,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,3]",547540,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,4]",455425,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,5]",677344,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,6]",866676,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,7]",561415,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,8]",833317,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[2,9]",716507,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,0]",735629,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,1]",396402,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,2]",741742,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,3]",138949,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,4]",667717,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,5]",420385,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,6]",889648,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,7]",624757,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,8]",763117,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[3,9]",412136,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,0]",846537,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,1]",577713,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,2]",990590,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,3]",93083,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,4]",943749,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,5]",184984,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,6]",497146,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,7]",162036,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,8]",75167,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[4,9]",345733,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,0]",826967,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,1]",943186,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,2]",540940,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,3]",477607,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,4]",304730,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,5]",422058,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,6]",166085,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,7]",280239,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,8]",830951,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[5,9]",281216,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,0]",473477,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,1]",760954,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,2]",778682,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,3]",297386,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,4]",28849,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,5]",502286,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,6]",492131,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,7]",501665,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,8]",489141,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[6,9]",334025,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,0]",396205,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,1]",99049,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,2]",676147,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,3]",757129,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,4]",206489,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,5]",409624,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,6]",296915,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,7]",885599,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,8]",759757,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[7,9]",403363,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,0]",524303,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,1]",229115,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,2]",638205,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,3]",332354,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,4]",605051,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,5]",219696,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,6]",363451,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,7]",910340,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,8]",103847,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[8,9]",26366,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[9,0]",715047,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[9,1]",679800,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[9,2]",643621,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[9,3]",878167,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,solved_from_candidate,"ginv[9,4]",630173,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
