source_sector,raw_sector,block_dimension,target_i,target_j,max_residual_mod_1000003,nonzero_residual_count,perennial_id,coordinate_fingerprint_id
31,16,10,2,3,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,2,4,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,2,5,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,2,6,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,2,7,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,2,8,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,2,9,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,0,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,1,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,2,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,3,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,4,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,5,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,6,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,7,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,8,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,3,9,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,0,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,1,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,2,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,3,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,4,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,5,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,6,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,7,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,8,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,4,9,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,0,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,1,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,2,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,3,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,4,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,5,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,6,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,7,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,8,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,5,9,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,0,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,1,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,2,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,3,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,4,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,5,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,6,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,7,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,8,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,6,9,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,0,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,1,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,2,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,3,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,4,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,5,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,6,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,7,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,8,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,7,9,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,0,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,1,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,2,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,3,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,4,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,5,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,6,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,7,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,8,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,8,9,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,0,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,1,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,2,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,3,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,4,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,5,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,6,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,7,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,8,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
31,16,10,9,9,0,0,a985pf.8b1b2d04f1055c9f34ae3c5e,a985coord.7e6668dc8bd54a40c6c407dd
32,4,2,0,0,0,0,a985pf.8cf60f8da9783cf93a08b3c3,a985coord.3b43e81d41920f044a201f66
32,4,2,0,1,0,0,a985pf.8cf60f8da9783cf93a08b3c3,a985coord.3b43e81d41920f044a201f66
32,4,2,1,0,0,0,a985pf.8cf60f8da9783cf93a08b3c3,a985coord.3b43e81d41920f044a201f66
32,4,2,1,1,0,0,a985pf.8cf60f8da9783cf93a08b3c3,a985coord.3b43e81d41920f044a201f66
35,38,9,0,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,0,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,0,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,0,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,0,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,0,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,0,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,0,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,0,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,1,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,2,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,3,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,4,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,5,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,6,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,7,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,0,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,1,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,2,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,3,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,4,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,5,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,6,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,7,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
35,38,9,8,8,0,0,a985pf.59330ff9790063b5c0df1269,a985coord.096f8eab0a6fa737cbafb7ef
36,10,12,0,0,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,1,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,2,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,3,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,4,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,5,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,6,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,7,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,8,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,9,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,10,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,0,11,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,0,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,1,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,2,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,3,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,4,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,5,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,6,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,7,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,8,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,9,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,10,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,1,11,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,0,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,1,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,2,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,3,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,4,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,5,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,6,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,7,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,8,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,9,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,10,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,2,11,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,0,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,1,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,2,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,3,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,4,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,5,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,6,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,7,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,8,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,9,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,10,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,3,11,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,0,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,1,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,2,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,3,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,4,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,5,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,6,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,7,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,8,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,9,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,10,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,4,11,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,0,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,1,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,2,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,3,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,4,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,5,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,6,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,7,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,8,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,9,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
36,10,12,5,10,0,0,a985pf.50182ed2eabe67fd6092e6f3,a985coord.f1b667b37ea59ec990928346
