signature_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask
10781,154,227,1,524416,528384
10782,154,228,1,524416,528384
10783,154,229,1,524416,528384
10784,154,230,1,524416,528384
10785,154,231,1,524416,528384
10786,154,232,1,524416,528384
10787,155,156,3,526464,526464
10788,155,157,3,526464,526464
10789,155,158,3,526464,526464
10790,155,159,3,526464,526464
10791,155,160,3,526464,526464
10792,155,161,3,526464,526464
10793,155,162,3,526464,526464
10794,155,163,3,526464,526464
10795,155,164,3,526464,526464
10796,155,165,3,526464,526464
10797,155,166,3,526464,526464
10798,155,167,3,526464,526464
10799,155,168,3,526464,526464
10800,155,169,3,526464,526464
10801,155,170,3,526464,526464
10802,155,171,3,526464,526464
10803,155,172,3,526464,526464
10804,155,173,1,526464,524288
10805,155,174,1,526464,524288
10806,155,175,1,526464,524288
10807,155,176,1,526464,524288
10808,155,177,1,526464,524288
10809,155,178,1,526464,524288
10810,155,179,1,526464,524288
10811,155,180,1,526464,524288
10812,155,181,1,526464,524288
10813,155,182,1,526464,524288
10814,155,183,1,526464,524288
10815,155,197,1,526464,524288
10816,155,198,1,526464,524288
10817,155,199,1,526464,524288
10818,155,200,1,526464,524288
10819,155,201,1,526464,524288
10820,155,202,1,526464,524288
10821,155,203,1,526464,524288
10822,155,204,1,526464,524288
10823,155,205,1,526464,524288
10824,155,206,1,526464,524288
10825,155,207,1,526464,524288
10826,155,208,1,526464,524288
10827,155,209,1,526464,524288
10828,155,210,1,526464,524288
10829,155,211,1,526464,524288
10830,155,212,1,526464,528384
10831,155,213,1,526464,528384
10832,155,214,1,526464,528384
10833,155,215,1,526464,528384
10834,155,216,1,526464,528384
10835,155,217,1,526464,528384
10836,155,218,1,526464,528384
10837,155,219,1,526464,528384
10838,155,220,1,526464,528384
10839,155,221,1,526464,528384
10840,155,222,1,526464,528384
10841,155,223,1,526464,528384
10842,155,224,1,526464,528384
10843,155,225,1,526464,528384
10844,155,226,1,526464,528384
10845,155,227,1,526464,528384
10846,155,228,1,526464,528384
10847,155,229,1,526464,528384
10848,155,230,1,526464,528384
10849,155,231,1,526464,528384
10850,155,232,1,526464,528384
10851,156,157,3,526464,526464
10852,156,158,3,526464,526464
10853,156,159,3,526464,526464
10854,156,160,3,526464,526464
10855,156,161,3,526464,526464
10856,156,162,3,526464,526464
10857,156,163,3,526464,526464
10858,156,164,3,526464,526464
10859,156,165,3,526464,526464
10860,156,166,3,526464,526464
10861,156,167,3,526464,526464
10862,156,168,3,526464,526464
10863,156,169,3,526464,526464
10864,156,170,3,526464,526464
10865,156,171,3,526464,526464
10866,156,172,3,526464,526464
10867,156,173,1,526464,524288
10868,156,174,1,526464,524288
10869,156,175,1,526464,524288
10870,156,176,1,526464,524288
10871,156,177,1,526464,524288
10872,156,178,1,526464,524288
10873,156,179,1,526464,524288
10874,156,180,1,526464,524288
10875,156,181,1,526464,524288
10876,156,182,1,526464,524288
10877,156,183,1,526464,524288
10878,156,197,1,526464,524288
10879,156,198,1,526464,524288
10880,156,199,1,526464,524288
10881,156,200,1,526464,524288
10882,156,201,1,526464,524288
10883,156,202,1,526464,524288
10884,156,203,1,526464,524288
10885,156,204,1,526464,524288
10886,156,205,1,526464,524288
10887,156,206,1,526464,524288
10888,156,207,1,526464,524288
10889,156,208,1,526464,524288
10890,156,209,1,526464,524288
10891,156,210,1,526464,524288
10892,156,211,1,526464,524288
10893,156,212,1,526464,528384
10894,156,213,1,526464,528384
10895,156,214,1,526464,528384
10896,156,215,1,526464,528384
10897,156,216,1,526464,528384
10898,156,217,1,526464,528384
10899,156,218,1,526464,528384
10900,156,219,1,526464,528384
10901,156,220,1,526464,528384
10902,156,221,1,526464,528384
10903,156,222,1,526464,528384
10904,156,223,1,526464,528384
10905,156,224,1,526464,528384
10906,156,225,1,526464,528384
10907,156,226,1,526464,528384
10908,156,227,1,526464,528384
10909,156,228,1,526464,528384
10910,156,229,1,526464,528384
10911,156,230,1,526464,528384
10912,156,231,1,526464,528384
10913,156,232,1,526464,528384
10914,157,158,3,526464,526464
10915,157,159,3,526464,526464
10916,157,160,3,526464,526464
10917,157,161,3,526464,526464
10918,157,162,3,526464,526464
10919,157,163,3,526464,526464
10920,157,164,3,526464,526464
10921,157,165,3,526464,526464
10922,157,166,3,526464,526464
10923,157,167,3,526464,526464
10924,157,168,3,526464,526464
10925,157,169,3,526464,526464
10926,157,170,3,526464,526464
10927,157,171,3,526464,526464
10928,157,172,3,526464,526464
10929,157,173,1,526464,524288
10930,157,174,1,526464,524288
10931,157,175,1,526464,524288
10932,157,176,1,526464,524288
10933,157,177,1,526464,524288
10934,157,178,1,526464,524288
10935,157,179,1,526464,524288
10936,157,180,1,526464,524288
10937,157,181,1,526464,524288
10938,157,182,1,526464,524288
10939,157,183,1,526464,524288
10940,157,197,1,526464,524288
10941,157,198,1,526464,524288
10942,157,199,1,526464,524288
10943,157,200,1,526464,524288
10944,157,201,1,526464,524288
10945,157,202,1,526464,524288
10946,157,203,1,526464,524288
10947,157,204,1,526464,524288
10948,157,205,1,526464,524288
10949,157,206,1,526464,524288
10950,157,207,1,526464,524288
10951,157,208,1,526464,524288
10952,157,209,1,526464,524288
10953,157,210,1,526464,524288
10954,157,211,1,526464,524288
10955,157,212,1,526464,528384
10956,157,213,1,526464,528384
10957,157,214,1,526464,528384
10958,157,215,1,526464,528384
10959,157,216,1,526464,528384
10960,157,217,1,526464,528384
10961,157,218,1,526464,528384
10962,157,219,1,526464,528384
10963,157,220,1,526464,528384
10964,157,221,1,526464,528384
10965,157,222,1,526464,528384
10966,157,223,1,526464,528384
10967,157,224,1,526464,528384
10968,157,225,1,526464,528384
10969,157,226,1,526464,528384
10970,157,227,1,526464,528384
10971,157,228,1,526464,528384
10972,157,229,1,526464,528384
10973,157,230,1,526464,528384
10974,157,231,1,526464,528384
10975,157,232,1,526464,528384
10976,158,159,3,526464,526464
10977,158,160,3,526464,526464
10978,158,161,3,526464,526464
10979,158,162,3,526464,526464
10980,158,163,3,526464,526464
10981,158,164,3,526464,526464
10982,158,165,3,526464,526464
10983,158,166,3,526464,526464
10984,158,167,3,526464,526464
10985,158,168,3,526464,526464
10986,158,169,3,526464,526464
10987,158,170,3,526464,526464
10988,158,171,3,526464,526464
10989,158,172,3,526464,526464
10990,158,173,1,526464,524288
10991,158,174,1,526464,524288
10992,158,175,1,526464,524288
10993,158,176,1,526464,524288
10994,158,177,1,526464,524288
10995,158,178,1,526464,524288
10996,158,179,1,526464,524288
10997,158,180,1,526464,524288
10998,158,181,1,526464,524288
10999,158,182,1,526464,524288
11000,158,183,1,526464,524288
11001,158,197,1,526464,524288
11002,158,198,1,526464,524288
11003,158,199,1,526464,524288
11004,158,200,1,526464,524288
11005,158,201,1,526464,524288
11006,158,202,1,526464,524288
11007,158,203,1,526464,524288
11008,158,204,1,526464,524288
11009,158,205,1,526464,524288
11010,158,206,1,526464,524288
11011,158,207,1,526464,524288
11012,158,208,1,526464,524288
11013,158,209,1,526464,524288
11014,158,210,1,526464,524288
11015,158,211,1,526464,524288
11016,158,212,1,526464,528384
11017,158,213,1,526464,528384
11018,158,214,1,526464,528384
11019,158,215,1,526464,528384
11020,158,216,1,526464,528384
11021,158,217,1,526464,528384
11022,158,218,1,526464,528384
11023,158,219,1,526464,528384
11024,158,220,1,526464,528384
11025,158,221,1,526464,528384
11026,158,222,1,526464,528384
11027,158,223,1,526464,528384
11028,158,224,1,526464,528384
11029,158,225,1,526464,528384
11030,158,226,1,526464,528384
11031,158,227,1,526464,528384
11032,158,228,1,526464,528384
11033,158,229,1,526464,528384
11034,158,230,1,526464,528384
11035,158,231,1,526464,528384
11036,158,232,1,526464,528384
11037,159,160,3,526464,526464
11038,159,161,3,526464,526464
11039,159,162,3,526464,526464
11040,159,163,3,526464,526464
11041,159,164,3,526464,526464
11042,159,165,3,526464,526464
11043,159,166,3,526464,526464
11044,159,167,3,526464,526464
11045,159,168,3,526464,526464
11046,159,169,3,526464,526464
11047,159,170,3,526464,526464
11048,159,171,3,526464,526464
11049,159,172,3,526464,526464
11050,159,173,1,526464,524288
11051,159,174,1,526464,524288
11052,159,175,1,526464,524288
11053,159,176,1,526464,524288
11054,159,177,1,526464,524288
11055,159,178,1,526464,524288
11056,159,179,1,526464,524288
11057,159,180,1,526464,524288
11058,159,181,1,526464,524288
11059,159,182,1,526464,524288
11060,159,183,1,526464,524288
11061,159,197,1,526464,524288
11062,159,198,1,526464,524288
11063,159,199,1,526464,524288
11064,159,200,1,526464,524288
11065,159,201,1,526464,524288
11066,159,202,1,526464,524288
11067,159,203,1,526464,524288
11068,159,204,1,526464,524288
11069,159,205,1,526464,524288
11070,159,206,1,526464,524288
11071,159,207,1,526464,524288
11072,159,208,1,526464,524288
11073,159,209,1,526464,524288
11074,159,210,1,526464,524288
11075,159,211,1,526464,524288
11076,159,212,1,526464,528384
11077,159,213,1,526464,528384
11078,159,214,1,526464,528384
11079,159,215,1,526464,528384
11080,159,216,1,526464,528384
11081,159,217,1,526464,528384
11082,159,218,1,526464,528384
11083,159,219,1,526464,528384
11084,159,220,1,526464,528384
11085,159,221,1,526464,528384
11086,159,222,1,526464,528384
11087,159,223,1,526464,528384
11088,159,224,1,526464,528384
11089,159,225,1,526464,528384
11090,159,226,1,526464,528384
11091,159,227,1,526464,528384
11092,159,228,1,526464,528384
11093,159,229,1,526464,528384
11094,159,230,1,526464,528384
11095,159,231,1,526464,528384
11096,159,232,1,526464,528384
11097,160,161,3,526464,526464
11098,160,162,3,526464,526464
11099,160,163,3,526464,526464
11100,160,164,3,526464,526464
11101,160,165,3,526464,526464
11102,160,166,3,526464,526464
11103,160,167,3,526464,526464
11104,160,168,3,526464,526464
11105,160,169,3,526464,526464
11106,160,170,3,526464,526464
11107,160,171,3,526464,526464
11108,160,172,3,526464,526464
11109,160,173,1,526464,524288
11110,160,174,1,526464,524288
11111,160,175,1,526464,524288
11112,160,176,1,526464,524288
11113,160,177,1,526464,524288
11114,160,178,1,526464,524288
11115,160,179,1,526464,524288
11116,160,180,1,526464,524288
11117,160,181,1,526464,524288
11118,160,182,1,526464,524288
11119,160,183,1,526464,524288
11120,160,197,1,526464,524288
11121,160,198,1,526464,524288
11122,160,199,1,526464,524288
11123,160,200,1,526464,524288
11124,160,201,1,526464,524288
11125,160,202,1,526464,524288
11126,160,203,1,526464,524288
11127,160,204,1,526464,524288
11128,160,205,1,526464,524288
11129,160,206,1,526464,524288
11130,160,207,1,526464,524288
11131,160,208,1,526464,524288
11132,160,209,1,526464,524288
11133,160,210,1,526464,524288
11134,160,211,1,526464,524288
11135,160,212,1,526464,528384
11136,160,213,1,526464,528384
11137,160,214,1,526464,528384
11138,160,215,1,526464,528384
11139,160,216,1,526464,528384
11140,160,217,1,526464,528384
11141,160,218,1,526464,528384
11142,160,219,1,526464,528384
11143,160,220,1,526464,528384
11144,160,221,1,526464,528384
11145,160,222,1,526464,528384
11146,160,223,1,526464,528384
11147,160,224,1,526464,528384
11148,160,225,1,526464,528384
11149,160,226,1,526464,528384
11150,160,227,1,526464,528384
11151,160,228,1,526464,528384
11152,160,229,1,526464,528384
11153,160,230,1,526464,528384
11154,160,231,1,526464,528384
11155,160,232,1,526464,528384
11156,161,162,3,526464,526464
11157,161,163,3,526464,526464
11158,161,164,3,526464,526464
11159,161,165,3,526464,526464
11160,161,166,3,526464,526464
11161,161,167,3,526464,526464
11162,161,168,3,526464,526464
11163,161,169,3,526464,526464
11164,161,170,3,526464,526464
11165,161,171,3,526464,526464
11166,161,172,3,526464,526464
11167,161,173,1,526464,524288
11168,161,174,1,526464,524288
11169,161,175,1,526464,524288
11170,161,176,1,526464,524288
11171,161,177,1,526464,524288
11172,161,178,1,526464,524288
11173,161,179,1,526464,524288
11174,161,180,1,526464,524288
11175,161,181,1,526464,524288
11176,161,182,1,526464,524288
11177,161,183,1,526464,524288
11178,161,197,1,526464,524288
11179,161,198,1,526464,524288
11180,161,199,1,526464,524288
11181,161,200,1,526464,524288
11182,161,201,1,526464,524288
11183,161,202,1,526464,524288
11184,161,203,1,526464,524288
11185,161,204,1,526464,524288
11186,161,205,1,526464,524288
11187,161,206,1,526464,524288
11188,161,207,1,526464,524288
11189,161,208,1,526464,524288
11190,161,209,1,526464,524288
11191,161,210,1,526464,524288
11192,161,211,1,526464,524288
11193,161,212,1,526464,528384
11194,161,213,1,526464,528384
11195,161,214,1,526464,528384
11196,161,215,1,526464,528384
11197,161,216,1,526464,528384
11198,161,217,1,526464,528384
11199,161,218,1,526464,528384
11200,161,219,1,526464,528384
11201,161,220,1,526464,528384
11202,161,221,1,526464,528384
11203,161,222,1,526464,528384
11204,161,223,1,526464,528384
11205,161,224,1,526464,528384
11206,161,225,1,526464,528384
11207,161,226,1,526464,528384
11208,161,227,1,526464,528384
11209,161,228,1,526464,528384
11210,161,229,1,526464,528384
11211,161,230,1,526464,528384
11212,161,231,1,526464,528384
11213,161,232,1,526464,528384
11214,162,163,3,526464,526464
11215,162,164,3,526464,526464
11216,162,165,3,526464,526464
11217,162,166,3,526464,526464
11218,162,167,3,526464,526464
11219,162,168,3,526464,526464
11220,162,169,3,526464,526464
11221,162,170,3,526464,526464
11222,162,171,3,526464,526464
11223,162,172,3,526464,526464
11224,162,173,1,526464,524288
11225,162,174,1,526464,524288
11226,162,175,1,526464,524288
11227,162,176,1,526464,524288
11228,162,177,1,526464,524288
11229,162,178,1,526464,524288
11230,162,179,1,526464,524288
11231,162,180,1,526464,524288
11232,162,181,1,526464,524288
11233,162,182,1,526464,524288
11234,162,183,1,526464,524288
11235,162,197,1,526464,524288
11236,162,198,1,526464,524288
11237,162,199,1,526464,524288
11238,162,200,1,526464,524288
11239,162,201,1,526464,524288
11240,162,202,1,526464,524288
11241,162,203,1,526464,524288
11242,162,204,1,526464,524288
11243,162,205,1,526464,524288
11244,162,206,1,526464,524288
11245,162,207,1,526464,524288
11246,162,208,1,526464,524288
11247,162,209,1,526464,524288
11248,162,210,1,526464,524288
11249,162,211,1,526464,524288
11250,162,212,1,526464,528384
11251,162,213,1,526464,528384
11252,162,214,1,526464,528384
11253,162,215,1,526464,528384
11254,162,216,1,526464,528384
11255,162,217,1,526464,528384
11256,162,218,1,526464,528384
11257,162,219,1,526464,528384
11258,162,220,1,526464,528384
11259,162,221,1,526464,528384
11260,162,222,1,526464,528384
11261,162,223,1,526464,528384
11262,162,224,1,526464,528384
11263,162,225,1,526464,528384
11264,162,226,1,526464,528384
11265,162,227,1,526464,528384
11266,162,228,1,526464,528384
11267,162,229,1,526464,528384
11268,162,230,1,526464,528384
11269,162,231,1,526464,528384
11270,162,232,1,526464,528384
11271,163,164,3,526464,526464
11272,163,165,3,526464,526464
11273,163,166,3,526464,526464
11274,163,167,3,526464,526464
11275,163,168,3,526464,526464
11276,163,169,3,526464,526464
11277,163,170,3,526464,526464
11278,163,171,3,526464,526464
11279,163,172,3,526464,526464
11280,163,173,1,526464,524288
11281,163,174,1,526464,524288
11282,163,175,1,526464,524288
11283,163,176,1,526464,524288
11284,163,177,1,526464,524288
11285,163,178,1,526464,524288
11286,163,179,1,526464,524288
11287,163,180,1,526464,524288
11288,163,181,1,526464,524288
11289,163,182,1,526464,524288
11290,163,183,1,526464,524288
11291,163,197,1,526464,524288
11292,163,198,1,526464,524288
11293,163,199,1,526464,524288
11294,163,200,1,526464,524288
11295,163,201,1,526464,524288
11296,163,202,1,526464,524288
11297,163,203,1,526464,524288
11298,163,204,1,526464,524288
11299,163,205,1,526464,524288
11300,163,206,1,526464,524288
11301,163,207,1,526464,524288
11302,163,208,1,526464,524288
11303,163,209,1,526464,524288
11304,163,210,1,526464,524288
11305,163,211,1,526464,524288
11306,163,212,1,526464,528384
11307,163,213,1,526464,528384
11308,163,214,1,526464,528384
11309,163,215,1,526464,528384
11310,163,216,1,526464,528384
11311,163,217,1,526464,528384
11312,163,218,1,526464,528384
11313,163,219,1,526464,528384
11314,163,220,1,526464,528384
11315,163,221,1,526464,528384
11316,163,222,1,526464,528384
11317,163,223,1,526464,528384
11318,163,224,1,526464,528384
11319,163,225,1,526464,528384
11320,163,226,1,526464,528384
11321,163,227,1,526464,528384
11322,163,228,1,526464,528384
11323,163,229,1,526464,528384
11324,163,230,1,526464,528384
11325,163,231,1,526464,528384
11326,163,232,1,526464,528384
11327,164,165,3,526464,526464
11328,164,166,3,526464,526464
11329,164,167,3,526464,526464
11330,164,168,3,526464,526464
11331,164,169,3,526464,526464
11332,164,170,3,526464,526464
11333,164,171,3,526464,526464
11334,164,172,3,526464,526464
11335,164,173,1,526464,524288
11336,164,174,1,526464,524288
11337,164,175,1,526464,524288
11338,164,176,1,526464,524288
11339,164,177,1,526464,524288
11340,164,178,1,526464,524288
11341,164,179,1,526464,524288
11342,164,180,1,526464,524288
11343,164,181,1,526464,524288
11344,164,182,1,526464,524288
11345,164,183,1,526464,524288
11346,164,197,1,526464,524288
11347,164,198,1,526464,524288
11348,164,199,1,526464,524288
11349,164,200,1,526464,524288
11350,164,201,1,526464,524288
11351,164,202,1,526464,524288
11352,164,203,1,526464,524288
11353,164,204,1,526464,524288
11354,164,205,1,526464,524288
11355,164,206,1,526464,524288
11356,164,207,1,526464,524288
11357,164,208,1,526464,524288
11358,164,209,1,526464,524288
11359,164,210,1,526464,524288
11360,164,211,1,526464,524288
11361,164,212,1,526464,528384
11362,164,213,1,526464,528384
11363,164,214,1,526464,528384
11364,164,215,1,526464,528384
11365,164,216,1,526464,528384
11366,164,217,1,526464,528384
11367,164,218,1,526464,528384
11368,164,219,1,526464,528384
11369,164,220,1,526464,528384
11370,164,221,1,526464,528384
11371,164,222,1,526464,528384
11372,164,223,1,526464,528384
11373,164,224,1,526464,528384
11374,164,225,1,526464,528384
11375,164,226,1,526464,528384
11376,164,227,1,526464,528384
11377,164,228,1,526464,528384
11378,164,229,1,526464,528384
11379,164,230,1,526464,528384
11380,164,231,1,526464,528384
11381,164,232,1,526464,528384
11382,165,166,3,526464,526464
11383,165,167,3,526464,526464
11384,165,168,3,526464,526464
11385,165,169,3,526464,526464
11386,165,170,3,526464,526464
11387,165,171,3,526464,526464
11388,165,172,3,526464,526464
11389,165,173,1,526464,524288
11390,165,174,1,526464,524288
11391,165,175,1,526464,524288
11392,165,176,1,526464,524288
11393,165,177,1,526464,524288
11394,165,178,1,526464,524288
11395,165,179,1,526464,524288
11396,165,180,1,526464,524288
11397,165,181,1,526464,524288
11398,165,182,1,526464,524288
11399,165,183,1,526464,524288
11400,165,197,1,526464,524288
11401,165,198,1,526464,524288
11402,165,199,1,526464,524288
11403,165,200,1,526464,524288
11404,165,201,1,526464,524288
11405,165,202,1,526464,524288
11406,165,203,1,526464,524288
11407,165,204,1,526464,524288
11408,165,205,1,526464,524288
11409,165,206,1,526464,524288
11410,165,207,1,526464,524288
11411,165,208,1,526464,524288
11412,165,209,1,526464,524288
11413,165,210,1,526464,524288
11414,165,211,1,526464,524288
11415,165,212,1,526464,528384
11416,165,213,1,526464,528384
11417,165,214,1,526464,528384
11418,165,215,1,526464,528384
11419,165,216,1,526464,528384
11420,165,217,1,526464,528384
11421,165,218,1,526464,528384
11422,165,219,1,526464,528384
11423,165,220,1,526464,528384
11424,165,221,1,526464,528384
11425,165,222,1,526464,528384
11426,165,223,1,526464,528384
11427,165,224,1,526464,528384
11428,165,225,1,526464,528384
11429,165,226,1,526464,528384
11430,165,227,1,526464,528384
11431,165,228,1,526464,528384
11432,165,229,1,526464,528384
11433,165,230,1,526464,528384
11434,165,231,1,526464,528384
11435,165,232,1,526464,528384
11436,166,167,3,526464,526464
11437,166,168,3,526464,526464
11438,166,169,3,526464,526464
11439,166,170,3,526464,526464
11440,166,171,3,526464,526464
11441,166,172,3,526464,526464
11442,166,173,1,526464,524288
11443,166,174,1,526464,524288
11444,166,175,1,526464,524288
11445,166,176,1,526464,524288
11446,166,177,1,526464,524288
11447,166,178,1,526464,524288
11448,166,179,1,526464,524288
11449,166,180,1,526464,524288
11450,166,181,1,526464,524288
11451,166,182,1,526464,524288
11452,166,183,1,526464,524288
11453,166,197,1,526464,524288
11454,166,198,1,526464,524288
11455,166,199,1,526464,524288
11456,166,200,1,526464,524288
11457,166,201,1,526464,524288
11458,166,202,1,526464,524288
11459,166,203,1,526464,524288
11460,166,204,1,526464,524288
11461,166,205,1,526464,524288
11462,166,206,1,526464,524288
11463,166,207,1,526464,524288
11464,166,208,1,526464,524288
11465,166,209,1,526464,524288
11466,166,210,1,526464,524288
11467,166,211,1,526464,524288
11468,166,212,1,526464,528384
11469,166,213,1,526464,528384
11470,166,214,1,526464,528384
11471,166,215,1,526464,528384
11472,166,216,1,526464,528384
11473,166,217,1,526464,528384
11474,166,218,1,526464,528384
11475,166,219,1,526464,528384
11476,166,220,1,526464,528384
11477,166,221,1,526464,528384
11478,166,222,1,526464,528384
11479,166,223,1,526464,528384
11480,166,224,1,526464,528384
11481,166,225,1,526464,528384
11482,166,226,1,526464,528384
11483,166,227,1,526464,528384
11484,166,228,1,526464,528384
11485,166,229,1,526464,528384
11486,166,230,1,526464,528384
11487,166,231,1,526464,528384
11488,166,232,1,526464,528384
11489,167,168,3,526464,526464
11490,167,169,3,526464,526464
11491,167,170,3,526464,526464
11492,167,171,3,526464,526464
11493,167,172,3,526464,526464
11494,167,173,1,526464,524288
11495,167,174,1,526464,524288
11496,167,175,1,526464,524288
11497,167,176,1,526464,524288
11498,167,177,1,526464,524288
11499,167,178,1,526464,524288
11500,167,179,1,526464,524288
11501,167,180,1,526464,524288
11502,167,181,1,526464,524288
11503,167,182,1,526464,524288
11504,167,183,1,526464,524288
11505,167,197,1,526464,524288
11506,167,198,1,526464,524288
11507,167,199,1,526464,524288
11508,167,200,1,526464,524288
11509,167,201,1,526464,524288
11510,167,202,1,526464,524288
11511,167,203,1,526464,524288
11512,167,204,1,526464,524288
11513,167,205,1,526464,524288
11514,167,206,1,526464,524288
11515,167,207,1,526464,524288
11516,167,208,1,526464,524288
11517,167,209,1,526464,524288
11518,167,210,1,526464,524288
11519,167,211,1,526464,524288
11520,167,212,1,526464,528384
11521,167,213,1,526464,528384
11522,167,214,1,526464,528384
11523,167,215,1,526464,528384
11524,167,216,1,526464,528384
11525,167,217,1,526464,528384
11526,167,218,1,526464,528384
11527,167,219,1,526464,528384
11528,167,220,1,526464,528384
11529,167,221,1,526464,528384
11530,167,222,1,526464,528384
11531,167,223,1,526464,528384
11532,167,224,1,526464,528384
11533,167,225,1,526464,528384
11534,167,226,1,526464,528384
11535,167,227,1,526464,528384
11536,167,228,1,526464,528384
11537,167,229,1,526464,528384
11538,167,230,1,526464,528384
11539,167,231,1,526464,528384
11540,167,232,1,526464,528384
11541,168,169,3,526464,526464
11542,168,170,3,526464,526464
11543,168,171,3,526464,526464
11544,168,172,3,526464,526464
11545,168,173,1,526464,524288
11546,168,174,1,526464,524288
11547,168,175,1,526464,524288
11548,168,176,1,526464,524288
11549,168,177,1,526464,524288
11550,168,178,1,526464,524288
11551,168,179,1,526464,524288
11552,168,180,1,526464,524288
11553,168,181,1,526464,524288
11554,168,182,1,526464,524288
11555,168,183,1,526464,524288
11556,168,197,1,526464,524288
11557,168,198,1,526464,524288
11558,168,199,1,526464,524288
11559,168,200,1,526464,524288
11560,168,201,1,526464,524288
11561,168,202,1,526464,524288
11562,168,203,1,526464,524288
11563,168,204,1,526464,524288
11564,168,205,1,526464,524288
11565,168,206,1,526464,524288
11566,168,207,1,526464,524288
11567,168,208,1,526464,524288
11568,168,209,1,526464,524288
11569,168,210,1,526464,524288
11570,168,211,1,526464,524288
11571,168,212,1,526464,528384
11572,168,213,1,526464,528384
11573,168,214,1,526464,528384
11574,168,215,1,526464,528384
11575,168,216,1,526464,528384
11576,168,217,1,526464,528384
11577,168,218,1,526464,528384
11578,168,219,1,526464,528384
11579,168,220,1,526464,528384
11580,168,221,1,526464,528384
11581,168,222,1,526464,528384
11582,168,223,1,526464,528384
11583,168,224,1,526464,528384
11584,168,225,1,526464,528384
11585,168,226,1,526464,528384
11586,168,227,1,526464,528384
11587,168,228,1,526464,528384
11588,168,229,1,526464,528384
11589,168,230,1,526464,528384
11590,168,231,1,526464,528384
11591,168,232,1,526464,528384
11592,169,170,3,526464,526464
11593,169,171,3,526464,526464
11594,169,172,3,526464,526464
11595,169,173,1,526464,524288
11596,169,174,1,526464,524288
11597,169,175,1,526464,524288
11598,169,176,1,526464,524288
11599,169,177,1,526464,524288
11600,169,178,1,526464,524288
11601,169,179,1,526464,524288
11602,169,180,1,526464,524288
11603,169,181,1,526464,524288
11604,169,182,1,526464,524288
11605,169,183,1,526464,524288
11606,169,197,1,526464,524288
11607,169,198,1,526464,524288
11608,169,199,1,526464,524288
11609,169,200,1,526464,524288
11610,169,201,1,526464,524288
11611,169,202,1,526464,524288
11612,169,203,1,526464,524288
11613,169,204,1,526464,524288
11614,169,205,1,526464,524288
11615,169,206,1,526464,524288
11616,169,207,1,526464,524288
11617,169,208,1,526464,524288
11618,169,209,1,526464,524288
11619,169,210,1,526464,524288
11620,169,211,1,526464,524288
11621,169,212,1,526464,528384
11622,169,213,1,526464,528384
11623,169,214,1,526464,528384
11624,169,215,1,526464,528384
11625,169,216,1,526464,528384
11626,169,217,1,526464,528384
11627,169,218,1,526464,528384
11628,169,219,1,526464,528384
11629,169,220,1,526464,528384
11630,169,221,1,526464,528384
11631,169,222,1,526464,528384
11632,169,223,1,526464,528384
11633,169,224,1,526464,528384
11634,169,225,1,526464,528384
11635,169,226,1,526464,528384
11636,169,227,1,526464,528384
11637,169,228,1,526464,528384
11638,169,229,1,526464,528384
11639,169,230,1,526464,528384
11640,169,231,1,526464,528384
11641,169,232,1,526464,528384
11642,170,171,3,526464,526464
11643,170,172,3,526464,526464
11644,170,173,1,526464,524288
11645,170,174,1,526464,524288
11646,170,175,1,526464,524288
11647,170,176,1,526464,524288
11648,170,177,1,526464,524288
11649,170,178,1,526464,524288
11650,170,179,1,526464,524288
11651,170,180,1,526464,524288
11652,170,181,1,526464,524288
11653,170,182,1,526464,524288
11654,170,183,1,526464,524288
11655,170,197,1,526464,524288
11656,170,198,1,526464,524288
11657,170,199,1,526464,524288
11658,170,200,1,526464,524288
11659,170,201,1,526464,524288
11660,170,202,1,526464,524288
11661,170,203,1,526464,524288
11662,170,204,1,526464,524288
11663,170,205,1,526464,524288
11664,170,206,1,526464,524288
11665,170,207,1,526464,524288
11666,170,208,1,526464,524288
11667,170,209,1,526464,524288
11668,170,210,1,526464,524288
11669,170,211,1,526464,524288
11670,170,212,1,526464,528384
11671,170,213,1,526464,528384
11672,170,214,1,526464,528384
11673,170,215,1,526464,528384
11674,170,216,1,526464,528384
11675,170,217,1,526464,528384
11676,170,218,1,526464,528384
11677,170,219,1,526464,528384
11678,170,220,1,526464,528384
11679,170,221,1,526464,528384
11680,170,222,1,526464,528384
11681,170,223,1,526464,528384
11682,170,224,1,526464,528384
11683,170,225,1,526464,528384
11684,170,226,1,526464,528384
11685,170,227,1,526464,528384
11686,170,228,1,526464,528384
11687,170,229,1,526464,528384
11688,170,230,1,526464,528384
11689,170,231,1,526464,528384
11690,170,232,1,526464,528384
11691,171,172,3,526464,526464
11692,171,173,1,526464,524288
11693,171,174,1,526464,524288
11694,171,175,1,526464,524288
11695,171,176,1,526464,524288
11696,171,177,1,526464,524288
11697,171,178,1,526464,524288
11698,171,179,1,526464,524288
11699,171,180,1,526464,524288
11700,171,181,1,526464,524288
11701,171,182,1,526464,524288
11702,171,183,1,526464,524288
11703,171,197,1,526464,524288
11704,171,198,1,526464,524288
11705,171,199,1,526464,524288
11706,171,200,1,526464,524288
11707,171,201,1,526464,524288
11708,171,202,1,526464,524288
11709,171,203,1,526464,524288
