poincare_point_id,automaton_state_id,promoted_recurrent_class_id,spectral_side_code,poincare_x_x1e12,poincare_y_x1e12,poincare_radius_x1e12,fiedler_value_x1e12,third_mode_value_x1e12,left_boundary_flag,right_boundary_flag,gate_word_flag,promoted_window_repair_flag,promoted_only_flag
307,314,0,1,119866517000,111087014000,163426762000,23614445000,21884829000,0,0,0,0,0
308,315,0,1,109087076000,100670724000,148440509000,21490829000,19832755000,0,0,0,0,0
309,316,0,1,84270259000,75389516000,113071021000,16601762000,14852201000,0,0,0,0,0
310,317,0,1,119407179000,110640300000,162786211000,23523953000,21796823000,0,0,0,0,0
311,318,0,1,253179173000,215451329000,332443933000,49877863000,42445244000,0,0,0,0,0
312,319,0,1,95255423000,91054376000,131774410000,18765907000,17938275000,0,0,0,0,0
313,320,0,1,118793407000,111008972000,162588024000,23403036000,21869454000,0,0,0,1,0
314,321,0,1,119871199000,111130599000,163459825000,23615368000,21893415000,0,0,0,0,0
315,322,0,1,129318226000,120146192000,176517169000,25476490000,23669543000,0,0,0,0,0
316,323,0,1,128764307000,119247698000,175500029000,25367365000,23492534000,0,0,0,0,0
317,324,0,1,108330107000,102003133000,148795333000,21341701000,20095248000,0,0,0,0,0
318,325,0,1,118826315000,110193682000,162056597000,23409519000,21708837000,0,0,0,0,0
319,326,0,1,128795999000,117120744000,174085261000,25373608000,23073511000,0,0,0,0,0
320,327,0,1,90994569000,93525668000,130487785000,17926493000,18425135000,0,0,0,0,0
321,328,0,1,140386999000,187934138000,234579943000,27657107000,37024187000,0,0,0,0,0
322,329,0,1,81088706000,112348884000,138555584000,15974977000,22133425000,0,0,0,0,0
323,330,0,1,60855200000,84530336000,104157252000,11988851000,16652999000,0,0,0,0,0
324,332,0,1,74179763000,101878303000,126023116000,14613872000,20070656000,0,0,0,0,0
325,333,0,1,88755694000,142201626000,167627193000,17485421000,28014600000,0,0,0,0,0
326,334,0,1,101595666000,117201290000,155105841000,20014975000,23089379000,0,0,0,0,0
327,335,0,1,104495930000,155979195000,187746927000,20586344000,30728866000,0,0,0,0,0
328,336,0,1,91921404000,98683824000,134863047000,18109085000,19441324000,0,0,0,0,0
329,337,0,1,68021180000,100631420000,121464248000,13400593000,19825012000,0,0,0,0,0
330,338,0,1,68021180000,100631420000,121464248000,13400593000,19825012000,0,0,0,0,0
331,339,0,1,97696887000,149857783000,178891131000,19246891000,29522910000,1,0,0,0,0
332,340,0,1,45545317000,52895218000,69801719000,8972709000,10420685000,0,0,0,0,0
333,341,0,1,111588724000,163629422000,198057141000,21983669000,32236008000,0,0,0,0,0
334,342,0,1,78036958000,114726638000,138751462000,15373763000,22601857000,0,0,0,0,0
335,343,0,1,49474781000,73225658000,88372795000,9746838000,14425907000,0,0,0,0,0
336,344,0,1,78036958000,114726638000,138751462000,15373763000,22601857000,0,0,0,0,0
337,345,0,1,129189362000,184304092000,225073076000,25451103000,36309046000,0,0,0,0,0
338,346,0,1,69696544000,102046951000,123576650000,13730650000,20103880000,0,0,0,0,0
339,347,0,1,77847418000,113673345000,137774634000,15336423000,22394352000,0,0,0,0,0
340,348,0,1,129189362000,184304092000,225073076000,25451103000,36309046000,0,0,0,0,0
341,349,0,1,77847418000,113673345000,137774634000,15336423000,22394352000,0,0,0,0,0
342,350,0,1,69696544000,102046951000,123576650000,13730650000,20103880000,0,0,0,0,0
343,351,0,1,95782969000,112369275000,147652400000,18869837000,22137442000,0,0,0,0,0
344,352,0,1,143136796000,196136813000,242812256000,28198834000,38640165000,0,0,0,0,0
345,353,0,1,90057539000,125195519000,154221524000,17741892000,24664292000,0,0,0,0,0
346,354,0,1,102500164000,129896725000,165467346000,20193166000,25590458000,0,0,0,0,0
347,355,0,1,83289874000,108417650000,136717189000,16408620000,21358948000,0,0,0,0,0
348,356,0,1,144528637000,201870121000,248274189000,28473035000,39769662000,0,0,0,1,0
349,357,0,1,150324767000,213548247000,261152043000,29614909000,42070325000,0,0,0,1,0
350,358,0,1,63746850000,91659742000,111647522000,12558524000,18057536000,0,0,0,1,0
351,359,0,1,63746850000,91659742000,111647522000,12558524000,18057536000,0,0,0,1,0
352,360,0,1,159465715000,194240497000,251313917000,31415732000,38266579000,0,0,0,1,0
353,361,0,1,98996192000,128825804000,162469486000,19502862000,25379480000,0,0,0,1,0
354,362,0,1,102341777000,132563937000,167472495000,20161963000,26115915000,0,0,0,1,0
355,363,0,1,148877379000,183566658000,236349724000,29329764000,36163767000,0,0,0,1,0
356,364,0,1,89957827000,121394343000,151092678000,17722248000,23915436000,0,0,0,1,0
357,365,0,1,133133559000,172244583000,217698739000,26228134000,33933248000,0,0,0,1,0
358,366,0,1,66386810000,70355571000,96732182000,13078612000,13860483000,0,0,0,0,0
359,367,0,1,55302446000,101518942000,115604741000,10894924000,19999859000,0,0,0,0,0
360,368,0,1,66854366000,120368280000,137688158000,13170723000,23713295000,0,0,0,0,0
361,369,0,1,105052912000,193602458000,220268078000,20696073000,38140881000,0,0,0,0,0
362,370,0,1,97192217000,181833933000,206179306000,19147468000,35822409000,0,0,0,0,0
363,371,0,1,88614646000,166170017000,188321613000,17457633000,32736521000,0,0,0,0,0
364,372,0,1,79239524000,146803107000,166823423000,15610676000,28921120000,0,0,0,0,0
365,373,0,1,55644092000,102666794000,116776434000,10962230000,20225993000,0,0,0,0,0
366,374,0,1,88409474000,163986430000,186300253000,17417213000,32306341000,0,0,0,0,0
367,375,0,1,166698930000,308203246000,350396595000,32840720000,60717946000,0,0,0,0,0
368,376,0,1,76322893000,137924986000,157634025000,15036082000,27172075000,0,0,0,0,0
369,377,0,1,87563745000,162135628000,184269833000,17250599000,31941721000,0,0,0,1,0
370,378,0,1,88610580000,166174507000,188323662000,17456832000,32737406000,0,0,0,0,0
371,379,0,1,96906667000,181520248000,205768079000,19091213000,35760611000,0,0,0,0,0
372,380,0,1,97078277000,176105943000,201090763000,19125021000,34693960000,0,0,0,0,0
373,381,0,1,104679309000,188042712000,215215750000,20622471000,37045577000,0,0,0,0,0
374,382,0,1,89545608000,158176860000,181764504000,17641039000,31161820000,0,0,0,0,0
375,383,0,1,57940065000,98960227000,114674224000,11414551000,19495777000,0,0,0,0,0
376,384,0,1,86241489000,155714228000,178001448000,16990107000,30676666000,0,0,0,0,0
377,385,0,1,109541182000,196912714000,225330618000,21580290000,38793022000,0,0,0,0,0
378,386,0,1,64861036000,114272526000,131396972000,12778025000,22512394000,0,0,0,0,0
379,387,0,1,68032913000,118173695000,136357982000,13402905000,23280949000,0,0,0,1,0
380,389,0,1,87384059000,110043631000,140518947000,17215200000,21679276000,0,0,0,0,0
381,390,0,1,100387645000,152678353000,182724817000,19776987000,30078580000,0,0,0,0,0
382,391,0,1,119798475000,169593915000,207638557000,23601040000,33411050000,0,0,0,0,0
383,392,0,1,103698627000,152755258000,184628205000,20429271000,30093730000,0,0,0,0,0
384,393,0,1,75309821000,128611196000,149038280000,14836501000,25337201000,0,0,0,0,0
385,394,0,1,77010544000,95248922000,122486657000,15171553000,18764627000,0,0,0,0,0
386,395,0,1,126319659000,224457017000,257560883000,24885754000,44219420000,0,0,0,0,0
387,396,0,1,112224656000,205895374000,234493663000,22108951000,40562662000,0,0,0,0,0
388,397,0,1,100425903000,168173459000,195876681000,19784524000,33131211000,0,0,0,0,0
389,398,0,1,96775812000,178540227000,203081684000,19065433000,35173529000,0,0,0,0,0
390,399,0,1,88457863000,160503070000,183264915000,17426746000,31620097000,0,0,0,0,0
391,400,0,1,67914832000,123369991000,140828190000,13379642000,24304651000,0,0,0,0,0
392,401,0,1,96592098000,175430184000,200264282000,19029241000,34560831000,0,0,0,0,0
393,402,0,1,169568086000,303815048000,347932348000,33405962000,59853443000,0,0,0,0,0
394,403,0,1,102890782000,175961344000,203835492000,20270120000,34665473000,0,0,0,0,0
395,404,0,1,94970180000,171951930000,196435235000,18709713000,33875594000,0,0,0,1,0
396,405,0,1,96749143000,178569516000,203094728000,19060180000,35179299000,0,0,0,0,0
397,406,0,1,119788912000,172994904000,210420104000,23599156000,34081066000,0,0,0,0,0
398,407,0,1,104268128000,192005244000,218489945000,20541466000,37826220000,0,0,0,0,0
399,408,0,1,84228802000,131675596000,156310440000,16593595000,25940907000,0,0,0,0,0
400,409,0,1,121920903000,212394634000,244900362000,24019172000,41843056000,0,0,0,0,0
401,410,0,1,106945479000,192171549000,219925532000,21068921000,37858984000,0,0,0,0,0
402,411,0,1,98827151000,178416939000,203959333000,19469560000,35149240000,0,0,0,0,0
403,412,0,1,90343540000,160315988000,184019486000,17798236000,31583241000,0,0,0,0,0
404,413,0,1,69427579000,123335254000,141533648000,13677662000,24297808000,0,0,0,0,0
405,414,0,1,98706664000,175322999000,201199303000,19445823000,34539715000,0,0,0,0,0
406,415,0,1,182747489000,321673225000,369959874000,36002386000,63371615000,0,0,0,0,0
407,416,0,1,85340207000,145969358000,169085790000,16812549000,28756866000,0,0,0,0,0
408,417,0,1,97411230000,172729188000,198303606000,19190615000,34028718000,0,0,0,1,0
409,418,0,1,106549114000,192926728000,220393820000,20990834000,38007758000,0,0,0,0,0
410,419,0,1,106532532000,191956416000,219536890000,20987568000,37816601000,0,0,0,0,0
411,420,0,1,108442386000,181460475000,211394548000,21363821000,35748836000,0,0,0,0,0
412,421,0,1,135148711000,217877940000,256390271000,26625132000,42923302000,0,0,0,0,0
413,422,0,1,131682140000,201585762000,240784147000,25942196000,39713642000,0,0,0,0,0
414,423,0,1,111323288000,169649462000,202913317000,21931376000,33421993000,0,0,0,0,0
415,424,0,1,115731538000,197184222000,228638156000,22799829000,38846511000,0,0,0,0,0
416,425,0,1,101367582000,169884737000,197828741000,19970041000,33468344000,0,0,0,0,0
417,426,0,1,137738033000,230952345000,268906585000,27135244000,45499040000,0,0,0,0,0
418,427,0,1,130529755000,222354142000,257835959000,25715169000,43805141000,0,0,0,0,0
419,428,0,1,108967320000,189737516000,218801741000,21467236000,37379464000,0,0,0,0,0
420,429,0,1,100780184000,176032248000,202839833000,19854320000,34679442000,0,0,0,0,0
421,430,0,1,92012782000,158467254000,183243615000,18127087000,31219029000,0,0,0,0,0
422,431,0,1,70791187000,121688639000,140781807000,13946302000,23973414000,0,0,0,0,0
423,432,0,1,100604656000,173230322000,200324839000,19819739000,34127445000,0,0,0,0,0
424,433,0,1,219980480000,365725409000,426786231000,43337515000,72050167000,0,0,0,0,0
425,434,0,1,95921309000,154223559000,181619943000,18897091000,30382995000,0,0,0,0,0
426,435,0,1,99576285000,170111808000,197112820000,19617144000,33513078000,0,0,0,1,0
427,436,0,1,100753516000,176061537000,202852004000,19849066000,34685212000,0,0,0,0,0
428,437,0,1,108687150000,189368009000,218341795000,21412041000,37306669000,0,0,0,0,0
429,438,0,1,117263389000,194394592000,227024139000,23101613000,38296937000,0,0,0,0,0
430,439,0,1,130321106000,210273798000,247383630000,25674064000,41425239000,0,0,0,0,0
431,440,0,1,110168474000,172129600000,204366563000,21703871000,33910596000,0,0,0,0,0
432,441,0,1,109943610000,184173455000,214493494000,21659571000,36283310000,0,0,0,0,0
433,442,0,1,93418359000,155165917000,181117232000,18403994000,30568645000,0,0,0,0,0
434,443,0,1,123399191000,201015658000,235869996000,24310404000,39601328000,0,0,0,0,0
435,444,0,1,118037772000,198509926000,230952606000,23254171000,39107683000,0,0,0,0,0
436,445,0,1,102139186000,174534170000,202224108000,20122051000,34384311000,0,0,0,0,0
437,446,0,1,93173431000,159541980000,184756412000,18355742000,31430757000,0,0,0,0,0
438,447,0,1,83294598000,140950854000,163722734000,16409551000,27768190000,0,0,0,0,0
439,448,0,1,58525056000,98616363000,114675059000,11529798000,19428033000,0,0,0,0,0
440,449,0,1,93039346000,157297787000,182753697000,18329326000,30988637000,0,0,0,0,0
441,450,0,1,232148363000,378267605000,443823438000,45734663000,74521058000,0,0,0,0,0
442,451,0,1,81733178000,128149132000,151995106000,16101942000,25246171000,0,0,0,0,0
443,452,0,1,92554242000,154757379000,180322306000,18233758000,30488161000,0,0,0,1,0
444,453,0,1,93169366000,159546470000,184758239000,18354941000,31431641000,0,0,0,0,0
445,454,0,1,101982431000,174141318000,201805884000,20091170000,34306917000,0,0,0,0,0
446,455,0,1,102448278000,169426162000,197992106000,20182944000,33378002000,0,0,0,0,0
447,456,0,1,102259037000,164743252000,193900103000,20145663000,32455440000,0,0,0,1,0
448,457,0,1,102010191000,167286098000,195935494000,20096639000,32956396000,0,0,0,0,0
449,458,0,1,110926667000,179202334000,210756262000,21853239000,35303968000,0,0,0,0,0
450,459,0,1,91472143000,136244696000,164102926000,18020578000,26841048000,0,0,0,1,0
451,460,0,1,102364085000,175895711000,203513408000,20166358000,34652543000,0,0,0,1,0
452,461,0,1,78179294000,129046915000,150881106000,15401804000,25423040000,0,0,0,1,0
453,462,0,1,112924053000,192846176000,223475926000,22246737000,37991889000,0,0,0,1,0
454,463,0,1,121868156000,199336758000,233638589000,24008780000,39270574000,0,0,0,1,0
455,464,0,1,69514163000,107609413000,128109347000,13694720000,21199720000,0,0,0,1,0
456,465,0,1,69514163000,107609413000,128109347000,13694720000,21199720000,0,0,0,1,0
457,466,0,1,90932690000,137437327000,164796156000,17914302000,27076003000,0,0,0,1,0
458,467,0,1,141543968000,224006212000,264978260000,27885037000,44130609000,0,0,0,1,0
459,468,0,1,75426500000,116826887000,139059982000,14859487000,23015619000,0,0,0,1,0
460,469,0,1,116850734000,174381695000,209912052000,23020317000,34354272000,0,0,0,1,0
461,470,0,1,102730976000,152023827000,183479965000,20238638000,29949634000,0,0,0,1,0
462,471,0,1,39386747000,73311141000,83221627000,7759433000,14442748000,0,0,0,0,0
463,474,0,1,70875120000,52520608000,88213927000,13962837000,10346885000,0,0,0,1,0
464,475,0,1,86056884000,67094015000,109121007000,16953738000,13217936000,0,0,0,1,0
465,476,0,1,84994806000,70472727000,110410699000,16744502000,13883563000,0,0,0,1,0
466,477,0,1,69320266000,58622897000,90785149000,13656521000,11549073000,0,0,0,1,0
467,497,0,1,142943286000,-274584944000,309563684000,28160711000,-54094932000,0,0,0,0,0
468,498,0,1,87749292000,-171265287000,192436319000,17287153000,-33740321000,0,0,0,0,0
469,499,0,1,92198119000,-193488703000,214332386000,18163600000,-38118471000,0,0,0,0,0
470,500,0,1,91537793000,-190246403000,211122859000,18033511000,-37479718000,0,0,0,0,0
471,501,0,1,124332413000,-188679200000,225961035000,24494254000,-37170969000,0,0,0,0,0
472,502,0,1,89391700000,-133489786000,160656151000,17610718000,-26298313000,0,0,0,0,0
473,506,0,1,85021799000,-137060359000,161289331000,16749820000,-27001738000,0,0,0,0,0
474,507,0,1,102057949000,-161378590000,190942070000,20106047000,-31792580000,0,0,0,0,0
475,508,0,1,68603070000,-42796829000,80857590000,13515229000,-8431240000,0,0,0,0,0
476,509,0,1,87581509000,-46717472000,99262495000,17254099000,-9203631000,0,0,0,0,0
477,510,0,1,73009125000,-126174074000,145774584000,14383249000,-24857073000,0,0,0,0,0
478,511,0,1,68007512000,-36180044000,77032573000,13397900000,-7127692000,0,0,0,0,0
479,512,0,1,68007512000,-36180044000,77032573000,13397900000,-7127692000,0,0,0,0,0
480,513,0,1,143499201000,-226415855000,268059994000,28270230000,-44605324000,0,0,0,0,0
481,514,0,1,108453383000,-182420203000,212224567000,21365987000,-35937908000,0,0,0,0,0
482,515,0,1,142182788000,-186503913000,234520052000,28010889000,-36742424000,0,0,0,0,0
483,516,0,1,102963200000,-143534634000,176645441000,20284387000,-28277211000,0,0,0,0,0
484,517,0,1,98095301000,-139894090000,170859722000,19325381000,-27560001000,0,0,0,0,0
485,518,0,1,121803861000,-150823554000,193865740000,23996114000,-29713173000,0,0,0,0,0
486,519,0,1,131224375000,-151174898000,200184131000,25852013000,-29782390000,0,0,0,0,0
487,520,0,1,58889755000,-51053558000,77938880000,11601646000,-10057867000,0,0,0,0,0
488,521,0,1,58889755000,-51053558000,77938880000,11601646000,-10057867000,0,0,0,0,0
489,522,0,1,88208304000,-119375960000,148429528000,17377581000,-23517802000,0,0,0,0,0
490,536,0,1,136130134000,-179301866000,225123461000,26818478000,-35323576000,0,0,0,0,0
491,537,0,1,94243272000,-129150208000,159879863000,18566507000,-25443390000,0,0,0,0,0
492,538,0,1,163617417000,-503944092000,529839888000,32233643000,-99280103000,0,0,0,0,0
493,539,0,1,167514040000,-552331357000,577174914000,33001302000,-108812693000,0,0,0,0,0
494,540,0,1,139468906000,-400497817000,424087346000,27476237000,-78900547000,0,0,0,0,0
495,541,0,1,159103820000,-535373162000,558514501000,31344436000,-105471824000,0,0,0,0,0
496,542,0,1,109288258000,-335792308000,353129435000,21530463000,-66153161000,0,0,0,0,0
497,543,0,1,77052075000,-232726263000,245150027000,15179735000,-45848513000,0,0,0,0,0
498,544,0,1,122346342000,-377673348000,396995951000,24102986000,-74403985000,0,0,0,0,0
499,545,0,1,219814432000,-670506221000,705618153000,43304803000,-132093872000,0,0,0,0,0
500,546,0,1,94149021000,-287176560000,302215841000,18547939000,-56575558000,0,0,0,0,0
501,547,0,1,122817076000,-384480510000,403620238000,24195723000,-75745038000,0,0,0,1,0
502,548,0,1,196058946000,-672374441000,700375970000,38624825000,-132461923000,0,0,0,0,0
503,549,0,1,140778867000,-359986387000,386534459000,27734307000,-70919544000,0,0,0,0,0
504,550,0,1,168428918000,-563559189000,588189816000,33181538000,-111024645000,0,0,0,0,0
505,551,0,1,151447879000,-449914864000,474720808000,29836169000,-88636011000,0,0,0,0,0
506,552,0,1,144202413000,-447958033000,470596149000,28408767000,-88250503000,0,0,0,0,0
507,553,0,1,133964604000,-419878319000,440731572000,26391856000,-82718626000,0,0,0,0,0
508,554,0,1,120388158000,-359931781000,379531548000,23717212000,-70908787000,0,0,0,0,0
509,555,0,1,93098521000,-274536829000,289892748000,18340984000,-54085453000,0,0,0,0,0
510,556,0,1,131903889000,-395277916000,416705252000,25985882000,-77872194000,0,0,0,0,0
511,557,0,1,245730075000,-715767655000,756773814000,48410344000,-141010655000,0,0,0,0,0
512,558,0,1,105593401000,-306615705000,324288693000,20802553000,-60405190000,0,0,0,0,0
513,559,0,1,131766456000,-396135360000,417475295000,25958807000,-78041116000,0,0,0,1,0
514,560,0,1,155909791000,-499564280000,523328131000,30715193000,-98417253000,0,0,0,0,0
515,561,0,1,144360870000,-449925887000,472518111000,28439984000,-88638182000,0,0,0,0,0
516,562,0,1,138052190000,-388863546000,412641812000,27197135000,-76608523000,0,0,0,0,0
517,563,0,1,150135320000,-519916617000,541159776000,29577587000,-102426789000,0,0,0,0,0
518,564,0,1,116243294000,-325347671000,345490391000,22900648000,-64095503000,0,0,0,0,0
519,565,0,1,121212166000,-307827795000,330832799000,23879546000,-60643979000,0,0,0,0,0
520,566,0,1,140563404000,-502677918000,521960880000,27691860000,-99030659000,0,0,0,0,0
521,567,0,1,139703617000,-403935351000,427411825000,27522477000,-79577762000,0,0,0,0,0
522,568,0,1,140799346000,-415217706000,438440645000,27738342000,-81800456000,0,0,0,0,0
523,569,0,1,130524360000,-386196178000,407656836000,25714106000,-76083035000,0,0,0,0,0
524,570,0,1,118249042000,-342074021000,361935729000,23295793000,-67390698000,0,0,0,0,0
525,571,0,1,91372472000,-260552754000,276109881000,18000942000,-51330504000,0,0,0,0,0
526,572,0,1,129331016000,-373718652000,395464464000,25479010000,-73624886000,0,0,0,0,0
527,573,0,1,265740853000,-711583882000,759585296000,52352592000,-140186425000,0,0,0,0,0
528,574,0,1,119784982000,-303580597000,326358117000,23598382000,-59807255000,0,0,0,0,0
529,575,0,1,127914475000,-364063854000,385881591000,25199943000,-71722831000,0,0,0,1,0
530,576,0,1,130679414000,-388078447000,409489915000,25744653000,-76453854000,0,0,0,0,0
531,577,0,1,140599950000,-413914933000,437142903000,27699060000,-81543801000,0,0,0,0,0
532,578,0,1,115991068000,-323616942000,343775876000,22850958000,-63754539000,0,0,0,0,0
533,579,0,1,139492089000,-487349237000,506919444000,27480804000,-96010814000,0,0,0,0,0
534,580,0,1,112847692000,-297334799000,318029220000,22231693000,-58576794000,0,0,0,0,0
535,581,0,1,140474752000,-360831084000,387210830000,27674395000,-71085955000,0,0,0,0,0
536,582,0,1,122936118000,-387199192000,406246850000,24219175000,-76280635000,0,0,0,0,0
537,583,0,1,149798237000,-514995076000,536338923000,29511179000,-101457215000,0,0,0,0,0
538,584,0,1,119550631000,-353123386000,372811587000,23552214000,-69567491000,0,0,0,0,0
539,585,0,1,139546758000,-488210486000,507762520000,27491574000,-96180485000,0,0,0,0,0
540,586,0,1,151876920000,-543694802000,564509200000,29920693000,-107111238000,0,0,0,0,0
541,587,0,1,116217366000,-324252888000,344450884000,22895540000,-63879824000,0,0,0,0,0
542,588,0,1,139584763000,-488630537000,508176847000,27499062000,-96263238000,0,0,0,0,0
543,589,0,1,102443065000,-399764519000,412681781000,20181917000,-78756083000,0,0,0,0,0
544,590,0,1,118225032000,-460638136000,475567714000,23291062000,-90748562000,0,0,0,0,0
545,591,0,1,143985025000,-552299160000,570759188000,28365940000,-108806350000,0,0,0,0,0
546,592,0,1,91234140000,-259624085000,275187816000,17973690000,-51147550000,0,0,0,0,0
547,593,0,1,144594638000,-449110553000,471813414000,28486038000,-88477556000,0,0,0,0,0
548,594,0,1,149737593000,-514580924000,535924317000,29499232000,-101375624000,0,0,0,0,0
549,595,0,1,141245938000,-414552831000,437954866000,27826323000,-81669471000,0,0,0,0,0
550,596,0,1,139583924000,-488831402000,508369758000,27498896000,-96302809000,0,0,0,0,0
551,597,0,1,162684958000,-585939634000,608104967000,32049943000,-115433732000,0,0,0,0,0
552,598,0,1,138073450000,-387393638000,411264038000,27201324000,-76318943000,0,0,0,0,0
553,599,0,1,139621929000,-489251452000,508784106000,27506384000,-96385562000,0,0,0,0,0
554,600,0,1,118225032000,-460638136000,475567714000,23291062000,-90748562000,0,0,0,0,0
555,601,0,1,102452962000,-399911184000,412826313000,20183867000,-78784977000,0,0,0,0,0
556,602,0,1,144026912000,-552915747000,571366410000,28374192000,-108927822000,0,0,0,0,0
557,603,0,1,105407988000,-300596767000,318542399000,20766026000,-59219422000,0,0,0,0,0
558,604,0,1,116523816000,-435754441000,451065109000,22955912000,-85846320000,0,0,0,0,0
559,605,0,1,131176028000,-388017693000,409591114000,25842489000,-76441885000,0,0,0,0,0
560,606,0,1,118946976000,-346334436000,366191104000,23433290000,-68230026000,0,0,0,0,0
561,607,0,1,107258497000,-318138494000,335732760000,21130587000,-62675251000,0,0,0,0,0
562,608,0,1,150661864000,-440564606000,465613755000,29681319000,-86793952000,0,0,0,0,0
563,609,0,1,130781766000,-384808731000,406425430000,25764817000,-75809700000,0,0,0,0,0
564,610,0,1,119410865000,-351517889000,371246254000,23524679000,-69251198000,0,0,0,0,0
565,611,0,1,106377989000,-309576393000,327343580000,20957122000,-60988464000,0,0,0,0,0
566,612,0,1,74933514000,-214588178000,227295221000,14762366000,-42275198000,0,0,0,0,0
567,613,0,1,118801356000,-345459895000,365316713000,23404602000,-68057736000,0,0,0,0,0
568,614,0,1,264806529000,-751412485000,796707738000,52168524000,-148032906000,0,0,0,0,0
569,615,0,1,89504717000,-248360346000,263996129000,17632983000,-48928524000,0,0,0,0,0
570,616,0,1,118037053000,-339972983000,359881057000,23254029000,-66976780000,0,0,0,1,0
571,617,0,1,119434504000,-351806455000,371527095000,23529336000,-69308047000,0,0,0,0,0
572,618,0,1,130587291000,-383322207000,404955497000,25726504000,-75516845000,0,0,0,0,0
573,619,0,1,129691865000,-374475793000,396297993000,25550099000,-73774047000,0,0,0,0,0
574,620,0,1,106260814000,-308292329000,326091277000,20934038000,-60735495000,0,0,0,0,0
575,621,0,1,129411192000,-372446503000,394288795000,25494805000,-73374264000,0,0,0,0,0
576,622,0,1,138856858000,-394552129000,418273367000,27355660000,-77729209000,0,0,0,0,0
577,623,0,1,100284023000,-199251749000,223065338000,19756573000,-39253827000,0,0,0,0,0
578,627,0,1,44250490000,-12871267000,46084437000,8717620000,-2535719000,0,0,0,0,0
579,628,0,1,62424858000,-121099333000,136242106000,12298083000,-23857317000,0,0,0,0,0
580,629,0,1,66521453000,-19589399000,69345859000,13105138000,-3859233000,0,0,0,0,0
581,630,0,1,75898338000,-144255547000,163003744000,14952442000,-28419235000,0,0,0,0,0
582,631,0,1,59478118000,-27261536000,65428112000,11717557000,-5370691000,0,0,0,0,0
583,632,0,1,59478118000,-27261536000,65428112000,11717557000,-5370691000,0,0,0,0,0
584,633,0,1,73152327000,-54630157000,91300148000,14411461000,-10762479000,0,1,0,0,0
585,634,0,1,44248252000,-86416321000,97085984000,8717179000,-17024550000,0,0,0,0,0
586,635,0,1,89927070000,-55764164000,105813610000,17716189000,-10985885000,0,0,0,0,0
587,636,0,1,70873381000,-37775520000,80312054000,13962494000,-7442011000,0,0,0,0,0
588,637,0,1,44933132000,-24110680000,50993248000,8852105000,-4749953000,0,0,0,0,0
589,638,0,1,70873381000,-37775520000,80312054000,13962494000,-7442011000,0,0,0,0,0
590,639,0,1,108626598000,-56183367000,122295987000,21400111000,-11068471000,0,0,0,0,0
591,640,0,1,63298594000,-33600537000,71663855000,12470214000,-6619514000,0,0,0,0,0
592,641,0,1,70701241000,-37428707000,79997334000,13928582000,-7373687000,0,0,0,0,0
593,642,0,1,108626598000,-56183367000,122295987000,21400111000,-11068471000,0,0,0,0,0
594,643,0,1,70701241000,-37428707000,79997334000,13928582000,-7373687000,0,0,0,0,0
595,644,0,1,63298594000,-33600537000,71663855000,12470214000,-6619514000,0,0,0,0,0
596,645,0,1,101028988000,-156216459000,186038809000,19903335000,-30775608000,0,0,0,0,0
597,646,0,1,98423636000,-135758775000,167683205000,19390065000,-26745318000,0,0,0,0,0
598,650,0,1,57134559000,-72451868000,92269339000,11255861000,-14273466000,0,0,0,0,0
599,651,0,1,136809654000,-173783503000,221173207000,26952348000,-34236425000,0,0,0,1,0
600,652,0,1,94969891000,-125099518000,157064221000,18709656000,-24645379000,0,0,0,1,0
601,653,0,1,99016731000,-112938592000,150197998000,19506908000,-22249601000,0,0,0,1,0
602,654,0,1,56135127000,-69346555000,89219377000,11058967000,-13661700000,0,0,0,1,0
603,655,0,1,114029813000,-159186969000,195814426000,22464578000,-31360817000,0,0,0,1,0
604,656,0,1,57111667000,-41326600000,70495605000,11251352000,-8141596000,0,0,0,0,0
605,657,0,1,51316100000,-34288933000,61717688000,10109589000,-6755132000,0,0,0,0,0
606,658,0,1,70848742000,-117615189000,137305780000,13957640000,-23170920000,0,0,0,0,0
607,659,0,1,126429933000,-201373820000,237772882000,24907479000,-39671888000,0,0,0,0,0
608,660,0,1,93712448000,-133285311000,162932492000,18461932000,-26258030000,0,0,0,0,0
609,661,0,1,79402917000,-117634161000,141924695000,15642866000,-23174657000,0,0,0,0,0
610,662,0,1,106580915000,-172861695000,203077958000,20997099000,-34054823000,0,0,0,0,0
611,663,0,1,76797640000,-109550298000,133787688000,15129610000,-21582086000,0,0,0,0,0
612,664,0,1,115857624000,-162289038000,199400905000,22824668000,-31971944000,0,0,0,0,0
613,665,0,1,106662278000,-141995769000,177594031000,21013128000,-27974045000,0,0,0,0,0
614,666,0,1,88369084000,-127471743000,155106868000,17409256000,-25112722000,0,0,0,0,0
615,667,0,1,117910715000,-170494356000,207295109000,23229140000,-33588443000,0,0,0,0,0
616,668,0,1,85222402000,-116619183000,144439924000,16789340000,-22974700000,0,0,0,0,0
617,669,0,1,100156002000,-124839279000,160050212000,19731352000,-24594110000,0,0,0,0,0
618,670,0,1,99959226000,-115116149000,152458436000,19692586000,-22678593000,0,0,0,0,0
619,671,0,1,89795491000,-133493017000,160883858000,17690267000,-26298950000,0,0,0,0,0
620,672,0,1,97151602000,-138001599000,168768703000,19139466000,-27187168000,0,0,0,0,0
621,673,0,1,140755119000,-197735556000,242716611000,27729629000,-38955127000,0,0,0,0,0
