automaton_edge_id,source_state_id,target_state_id,source_grammar_cell_id,target_grammar_cell_id,edit_kind_code,edit_position,source_symbol_id,target_symbol_id,native_transition_flag,derived_transition_flag,promoted_transition_flag,promoted_only_transition_flag,old_repaired_edge_flag,old_spectral_cut_edge_flag,new_spectral_cut_edge_flag
420,127,218,127,218,1,4,-1,5,1,0,0,0,1,0,0
421,128,129,128,129,1,9,-1,5,1,0,0,0,1,0,0
422,128,131,128,131,2,7,2,-1,1,0,0,0,1,0,0
423,128,134,128,134,0,8,2,5,1,0,0,0,1,0,0
424,128,149,128,149,0,7,2,5,1,0,1,0,1,0,0
425,128,156,128,156,0,5,2,5,0,1,0,0,1,0,0
426,128,220,128,220,1,4,-1,5,1,0,0,0,1,0,0
427,129,134,129,134,2,7,2,-1,1,0,0,0,1,0,0
428,129,153,129,153,0,7,2,5,1,0,1,0,1,0,0
429,129,224,129,224,1,4,-1,5,1,0,0,0,1,0,0
430,130,131,130,131,1,9,-1,2,1,0,0,0,1,0,0
431,130,147,130,147,1,6,-1,5,1,0,1,0,1,0,0
432,130,157,130,157,0,5,2,5,0,1,1,0,1,0,0
433,130,226,130,226,1,4,-1,5,1,0,0,0,1,0,0
434,131,132,131,132,1,13,-1,2,1,0,0,0,1,0,0
435,131,133,131,133,1,10,-1,5,1,0,0,0,1,0,0
436,131,134,131,134,1,8,-1,5,1,0,0,0,1,0,0
437,131,142,131,142,2,7,2,-1,1,0,0,0,1,0,0
438,131,149,131,149,1,6,-1,5,1,0,1,0,1,0,0
439,131,158,131,158,0,5,2,5,0,1,1,0,1,0,0
440,131,228,131,228,1,4,-1,5,1,0,0,0,1,0,0
441,132,143,132,143,2,7,2,-1,1,0,0,0,1,0,0
442,132,229,132,229,1,4,-1,5,1,0,0,0,1,0,0
443,133,147,133,147,2,7,2,-1,1,0,1,0,1,0,0
444,133,233,133,233,1,4,-1,5,1,0,0,0,1,0,0
445,134,153,134,153,1,6,-1,5,1,0,1,0,1,0,0
446,134,239,134,239,1,4,-1,5,1,0,0,0,1,0,0
447,135,136,135,136,1,9,-1,2,1,0,0,0,1,0,0
448,135,249,135,249,1,4,-1,5,1,0,0,0,1,0,0
449,136,138,136,138,1,9,-1,5,1,0,0,0,1,0,0
450,136,261,136,261,1,4,-1,5,1,0,0,0,1,0,0
451,137,141,137,141,0,7,4,5,1,0,0,0,1,0,0
452,138,139,138,139,0,8,1,4,1,0,0,0,1,0,0
453,138,277,138,277,1,4,-1,5,1,0,0,0,1,0,0
454,139,318,139,318,1,4,-1,5,1,0,0,0,1,0,0
455,140,146,140,146,0,8,1,2,1,0,0,0,1,0,0
456,140,147,140,147,2,8,1,-1,1,0,1,0,1,0,0
457,140,328,140,328,1,4,-1,5,1,0,0,0,1,0,0
458,141,153,141,153,2,8,1,-1,1,0,1,0,1,0,0
459,142,143,142,143,1,12,-1,2,1,0,0,0,1,0,0
460,142,147,142,147,1,9,-1,5,1,0,1,0,1,0,0
461,142,339,142,339,1,4,-1,5,1,0,0,0,1,0,0
462,143,144,143,144,1,12,-1,2,1,0,0,0,1,0,0
463,143,145,143,145,1,13,-1,5,1,0,0,0,1,0,0
464,143,148,143,148,1,9,-1,5,1,0,1,0,1,0,0
465,143,341,143,341,1,4,-1,5,1,0,0,0,1,0,0
466,144,145,144,145,0,13,2,5,1,0,0,0,1,0,0
467,144,345,144,345,1,4,-1,5,1,0,0,0,1,0,0
468,145,348,145,348,1,4,-1,5,1,0,0,0,1,0,0
469,146,147,146,147,2,8,2,-1,1,0,1,0,1,0,0
470,146,352,146,352,1,4,-1,5,1,0,0,0,1,0,0
471,147,148,147,148,1,13,-1,2,1,0,1,0,1,0,0
472,147,149,147,149,1,10,-1,2,1,0,1,0,1,0,0
473,147,152,147,152,0,10,1,4,1,0,1,0,1,0,0
474,147,157,147,157,2,5,2,-1,0,1,1,0,1,0,0
475,147,356,147,356,1,4,-1,5,1,0,1,0,1,0,0
476,147,846,147,846,0,2,3,5,0,1,1,1,1,0,0
477,148,357,148,357,1,4,-1,5,1,0,1,0,1,0,0
478,149,153,149,153,1,9,-1,5,1,0,1,0,1,0,0
479,149,158,149,158,2,5,2,-1,0,1,1,0,1,0,0
480,149,360,149,360,1,4,-1,5,1,0,1,0,1,0,0
481,150,152,150,152,0,11,1,4,1,0,1,0,1,0,0
482,153,365,153,365,1,4,-1,5,1,0,1,0,1,0,0
483,156,158,156,158,2,7,2,-1,0,1,1,0,1,0,0
484,156,159,156,159,1,8,-1,5,0,1,1,0,1,0,0
485,157,158,157,158,1,9,-1,2,0,1,1,0,1,0,0
486,161,162,161,162,1,12,-1,2,1,0,0,0,1,0,0
487,161,166,161,166,0,8,2,5,1,0,0,0,1,0,0
488,161,168,161,168,1,7,-1,5,1,0,0,0,1,0,0
489,161,211,161,211,0,6,1,2,1,0,0,0,1,0,0
490,161,402,161,402,0,6,1,4,1,0,0,0,1,0,0
491,161,800,161,800,2,2,3,-1,0,1,0,0,1,0,0
492,162,167,162,167,0,8,2,5,1,0,0,0,1,0,0
493,162,169,162,169,1,7,-1,5,1,0,0,0,1,0,0
494,162,212,162,212,0,6,1,2,1,0,0,0,1,0,0
495,162,403,162,403,0,6,1,4,1,0,0,0,1,0,0
496,163,164,163,164,0,8,2,4,1,0,0,0,1,0,0
497,163,216,163,216,0,6,1,2,1,0,0,0,1,0,0
498,163,406,163,406,0,6,1,4,1,0,0,0,1,0,0
499,164,277,164,277,0,6,1,2,1,0,0,0,1,0,0
500,165,172,165,172,0,9,1,2,1,0,0,0,1,0,0
501,165,173,165,173,2,9,1,-1,1,0,1,0,1,0,0
502,165,328,165,328,0,6,1,2,1,0,0,0,1,0,0
503,165,459,165,459,0,6,1,4,1,0,1,0,1,0,0
504,166,167,166,167,1,12,-1,2,1,0,0,0,1,0,0
505,166,168,166,168,1,9,-1,2,1,0,0,0,1,0,0
506,166,333,166,333,0,6,1,2,1,0,0,0,1,0,0
507,166,460,166,460,0,6,1,4,1,0,1,0,1,0,0
508,167,169,167,169,1,9,-1,2,1,0,0,0,1,0,0
509,167,335,167,335,0,6,1,2,1,0,0,0,1,0,0
510,167,461,167,461,0,6,1,4,1,0,1,0,1,0,0
511,168,169,168,169,1,13,-1,2,1,0,0,0,1,0,0
512,168,173,168,173,1,10,-1,5,1,0,1,0,1,0,0
513,168,339,168,339,0,6,1,2,1,0,0,0,1,0,0
514,168,462,168,462,0,6,1,4,1,0,1,0,1,0,0
515,168,801,168,801,2,2,3,-1,0,1,0,0,1,0,0
516,169,170,169,170,1,13,-1,2,1,0,0,0,1,0,0
517,169,171,169,171,1,14,-1,5,1,0,0,0,1,0,0
518,169,174,169,174,1,10,-1,5,1,0,1,0,1,0,0
519,169,341,169,341,0,6,1,2,1,0,0,0,1,0,0
520,169,463,169,463,0,6,1,4,1,0,1,0,1,0,0
521,169,802,169,802,2,2,3,-1,0,1,0,0,1,0,0
522,170,171,170,171,0,14,2,5,1,0,0,0,1,0,0
523,170,345,170,345,0,6,1,2,1,0,0,0,1,0,0
524,170,464,170,464,0,6,1,4,1,0,1,0,1,0,0
525,171,348,171,348,0,6,1,2,1,0,0,0,1,0,0
526,171,465,171,465,0,6,1,4,1,0,1,0,1,0,0
527,172,173,172,173,2,9,2,-1,1,0,1,0,1,0,0
528,172,176,172,176,0,10,2,5,1,0,1,0,1,0,0
529,172,352,172,352,0,6,1,2,1,0,0,0,1,0,0
530,172,466,172,466,0,6,1,4,1,0,1,0,1,0,0
531,173,174,173,174,1,14,-1,2,1,0,1,0,1,0,0
532,173,175,173,175,1,11,-1,2,1,0,1,0,1,0,0
533,173,176,173,176,1,10,-1,5,1,0,1,0,1,0,0
534,173,356,173,356,0,6,1,2,1,0,1,0,1,0,0
535,173,467,173,467,0,6,1,4,1,0,1,0,1,0,0
536,174,357,174,357,0,6,1,2,1,0,1,0,1,0,0
537,174,468,174,468,0,6,1,4,1,0,1,0,1,0,0
538,175,176,175,176,0,11,2,5,1,0,1,0,1,0,0
539,175,177,175,177,1,10,-1,5,1,0,1,0,1,0,0
540,175,360,175,360,0,6,1,2,1,0,1,0,1,0,0
541,175,469,175,469,0,6,1,4,1,0,1,0,1,0,0
542,176,177,176,177,1,12,-1,2,1,0,1,0,1,0,0
543,176,363,176,363,0,6,1,2,1,0,1,0,1,0,0
544,177,365,177,365,0,6,1,2,1,0,1,0,1,0,0
545,177,470,177,470,0,6,1,4,1,0,1,0,1,0,0
546,178,179,178,179,1,15,-1,2,1,0,0,0,1,0,0
547,178,180,178,180,0,11,2,5,1,0,0,0,1,0,0
548,178,181,178,181,1,10,-1,5,1,0,0,0,1,0,0
549,178,185,178,185,0,9,1,2,1,0,0,0,1,0,0
550,178,204,178,204,0,9,1,4,1,0,0,0,1,0,0
551,178,216,178,216,0,8,1,2,1,0,0,0,1,0,0
552,178,253,178,253,1,8,-1,4,1,0,0,0,1,0,0
553,178,277,178,277,0,8,1,4,1,0,0,0,1,0,0
554,178,327,178,327,1,7,-1,5,1,0,0,0,1,0,0
555,178,389,178,389,0,6,2,4,1,0,0,0,1,0,0
556,178,803,178,803,2,2,3,-1,0,1,0,0,1,0,0
557,179,186,179,186,0,9,1,2,1,0,0,0,1,0,0
558,179,205,179,205,0,9,1,4,1,0,0,0,1,0,0
559,179,217,179,217,0,8,1,2,1,0,0,0,1,0,0
560,179,278,179,278,0,8,1,4,1,0,0,0,1,0,0
561,180,181,180,181,1,12,-1,2,1,0,0,0,1,0,0
562,180,191,180,191,0,9,1,2,1,0,0,0,1,0,0
563,180,284,180,284,0,8,1,4,1,0,0,0,1,0,0
564,181,192,181,192,0,9,1,2,1,0,0,0,1,0,0
565,181,285,181,285,0,8,1,4,1,0,0,0,1,0,0
566,182,183,182,183,2,12,3,-1,1,0,0,0,1,0,0
567,183,184,183,184,1,14,-1,2,1,0,0,0,1,0,0
568,183,185,183,185,1,11,-1,2,1,0,0,0,1,0,0
569,183,190,183,190,0,11,1,4,1,0,0,0,1,0,0
570,183,191,183,191,1,10,-1,5,1,0,0,0,1,0,0
571,183,196,183,196,0,9,2,4,1,0,0,0,1,0,0
572,183,218,183,218,0,8,1,2,1,0,0,0,1,0,0
573,183,226,183,226,2,8,1,-1,1,0,0,0,1,0,0
574,183,268,183,268,1,8,-1,4,1,0,0,0,1,0,0
575,183,328,183,328,1,7,-1,5,1,0,0,0,1,0,0
576,183,356,183,356,0,8,1,5,1,0,1,0,1,0,0
577,183,390,183,390,0,6,2,4,1,0,0,0,1,0,0
578,184,186,184,186,1,11,-1,2,1,0,0,0,1,0,0
579,184,219,184,219,0,8,1,2,1,0,0,0,1,0,0
580,184,227,184,227,2,8,1,-1,1,0,0,0,1,0,0
581,184,329,184,329,1,7,-1,5,1,0,0,0,1,0,0
582,184,357,184,357,0,8,1,5,1,0,1,0,1,0,0
583,185,186,185,186,1,15,-1,2,1,0,0,0,1,0,0
584,185,187,185,187,1,12,-1,5,1,0,0,0,1,0,0
585,185,191,185,191,0,11,2,5,1,0,0,0,1,0,0
586,185,192,185,192,1,10,-1,5,1,0,0,0,1,0,0
587,185,204,185,204,0,9,2,4,1,0,0,0,1,0,0
588,185,220,185,220,0,8,1,2,1,0,0,0,1,0,0
589,185,228,185,228,2,8,1,-1,1,0,0,0,1,0,0
590,185,269,185,269,1,8,-1,4,1,0,0,0,1,0,0
591,185,360,185,360,0,8,1,5,1,0,1,0,1,0,0
592,185,391,185,391,0,6,2,4,1,0,0,0,1,0,0
593,185,804,185,804,2,2,3,-1,0,1,0,0,1,0,0
594,186,205,186,205,0,9,2,4,1,0,0,0,1,0,0
595,186,221,186,221,0,8,1,2,1,0,0,0,1,0,0
596,186,229,186,229,2,8,1,-1,1,0,0,0,1,0,0
597,186,361,186,361,0,8,1,5,1,0,1,0,1,0,0
598,187,191,187,191,2,11,2,-1,1,0,0,0,1,0,0
599,187,210,187,210,0,9,2,4,1,0,0,0,1,0,0
600,187,222,187,222,0,8,1,2,1,0,0,0,1,0,0
601,187,233,187,233,2,8,1,-1,1,0,0,0,1,0,0
602,187,362,187,362,0,8,1,5,1,0,1,0,1,0,0
603,188,190,188,190,0,12,1,4,1,0,0,0,1,0,0
604,188,330,188,330,1,7,-1,5,1,0,0,0,1,0,0
605,189,331,189,331,1,7,-1,5,1,0,0,0,1,0,0
606,190,332,190,332,1,7,-1,5,1,0,0,0,1,0,0
607,191,192,191,192,1,12,-1,2,1,0,0,0,1,0,0
608,191,223,191,223,0,8,1,2,1,0,0,0,1,0,0
609,191,237,191,237,2,8,1,-1,1,0,0,0,1,0,0
610,191,363,191,363,0,8,1,5,1,0,1,0,1,0,0
611,192,224,192,224,0,8,1,2,1,0,0,0,1,0,0
612,192,239,192,239,2,8,1,-1,1,0,0,0,1,0,0
613,192,365,192,365,0,8,1,5,1,0,1,0,1,0,0
614,192,392,192,392,0,6,2,4,1,0,0,0,1,0,0
615,193,195,193,195,2,9,3,-1,1,0,0,0,1,0,0
616,193,295,193,295,0,8,1,4,1,0,0,0,1,0,0
617,194,204,194,204,2,9,3,-1,1,0,0,0,1,0,0
618,194,296,194,296,0,8,1,4,1,0,0,0,1,0,0
619,195,197,195,197,1,11,-1,2,1,0,0,0,1,0,0
620,195,211,195,211,1,8,-1,2,1,0,0,0,1,0,0
621,195,308,195,308,0,8,1,4,1,0,0,0,1,0,0
622,195,333,195,333,1,7,-1,5,1,0,0,0,1,0,0
623,195,393,195,393,0,6,2,4,1,0,0,0,1,0,0
624,196,204,196,204,1,11,-1,2,1,0,0,0,1,0,0
625,196,311,196,311,0,8,1,4,1,0,0,0,1,0,0
626,196,334,196,334,1,7,-1,5,1,0,0,0,1,0,0
627,197,212,197,212,1,8,-1,2,1,0,0,0,1,0,0
628,197,335,197,335,1,7,-1,5,1,0,0,0,1,0,0
629,198,199,198,199,2,14,4,-1,1,0,0,0,1,0,0
630,198,201,198,201,0,13,1,3,1,0,0,0,1,0,0
631,198,203,198,203,0,13,1,4,1,0,0,0,1,0,0
632,198,204,198,204,2,12,1,-1,1,0,0,0,1,0,0
633,198,209,198,209,0,12,1,2,1,0,0,0,1,0,0
634,198,210,198,210,0,12,1,5,1,0,0,0,1,0,0
635,198,312,198,312,0,8,1,4,1,0,0,0,1,0,0
636,199,200,199,200,0,13,1,2,1,0,0,0,1,0,0
637,199,204,199,204,0,13,1,4,1,0,0,0,1,0,0
638,199,207,199,207,2,12,1,-1,1,0,0,0,1,0,0
639,199,208,199,208,0,13,1,5,1,0,0,0,1,0,0
640,199,313,199,313,0,8,1,4,1,0,0,0,1,0,0
641,200,204,200,204,0,13,2,4,1,0,0,0,1,0,0
642,200,207,200,207,2,13,2,-1,1,0,0,0,1,0,0
643,200,208,200,208,0,13,2,5,1,0,0,0,1,0,0
644,200,314,200,314,0,8,1,4,1,0,0,0,1,0,0
645,201,203,201,203,0,13,3,4,1,0,0,0,1,0,0
646,201,204,201,204,2,13,3,-1,1,0,0,0,1,0,0
647,201,315,201,315,0,8,1,4,1,0,0,0,1,0,0
648,202,204,202,204,0,14,3,5,1,0,0,0,1,0,0
649,202,316,202,316,0,8,1,4,1,0,0,0,1,0,0
650,203,204,203,204,2,13,4,-1,1,0,0,0,1,0,0
651,203,206,203,206,0,14,4,5,1,0,1,0,1,0,0
652,203,317,203,317,0,8,1,4,1,0,0,0,1,0,0
653,204,205,204,205,1,15,-1,2,1,0,0,0,1,0,0
654,204,206,204,206,1,14,-1,5,1,0,1,0,1,0,0
655,204,207,204,207,2,13,4,-1,1,0,0,0,1,0,0
656,204,208,204,208,0,13,4,5,1,0,0,0,1,0,0
657,204,209,204,209,1,11,-1,2,1,0,0,0,1,0,0
658,204,210,204,210,1,12,-1,5,1,0,0,0,1,0,0
659,204,213,204,213,1,8,-1,2,1,0,0,0,1,0,0
660,204,318,204,318,0,8,1,4,1,0,0,0,1,0,0
661,204,336,204,336,1,7,-1,5,1,0,0,0,1,0,0
662,204,394,204,394,0,6,2,4,1,0,0,0,1,0,0
663,205,206,205,206,0,15,2,5,1,0,1,0,1,0,0
664,205,319,205,319,0,8,1,4,1,0,0,0,1,0,0
665,206,208,206,208,2,13,4,-1,1,0,1,0,1,0,0
666,206,320,206,320,0,8,1,4,1,0,1,0,1,0,0
667,207,208,207,208,1,13,-1,5,1,0,0,0,1,0,0
668,207,321,207,321,0,8,1,4,1,0,0,0,1,0,0
669,208,322,208,322,0,8,1,4,1,0,0,0,1,0,0
670,209,210,209,210,0,12,2,5,1,0,0,0,1,0,0
671,209,323,209,323,0,8,1,4,1,0,0,0,1,0,0
672,210,324,210,324,0,8,1,4,1,0,0,0,1,0,0
673,211,212,211,212,1,12,-1,2,1,0,0,0,1,0,0
674,211,226,211,226,1,9,-1,5,1,0,0,0,1,0,0
675,211,333,211,333,0,8,2,5,1,0,0,0,1,0,0
676,211,339,211,339,1,7,-1,5,1,0,0,0,1,0,0
677,211,402,211,402,0,6,2,4,1,0,0,0,1,0,0
678,211,805,211,805,2,2,3,-1,0,1,0,0,1,0,0
679,212,214,212,214,1,12,-1,2,1,0,0,0,1,0,0
680,212,215,212,215,1,13,-1,5,1,0,0,0,1,0,0
681,212,227,212,227,1,9,-1,5,1,0,0,0,1,0,0
682,212,335,212,335,0,8,2,5,1,0,0,0,1,0,0
683,212,341,212,341,1,7,-1,5,1,0,0,0,1,0,0
684,212,403,212,403,0,6,2,4,1,0,0,0,1,0,0
685,212,806,212,806,2,2,3,-1,0,1,0,0,1,0,0
686,213,216,213,216,2,10,4,-1,1,0,0,0,1,0,0
687,213,336,213,336,0,8,2,5,1,0,0,0,1,0,0
688,214,215,214,215,0,13,2,5,1,0,0,0,1,0,0
689,214,337,214,337,0,8,2,5,1,0,0,0,1,0,0
690,214,345,214,345,1,7,-1,5,1,0,0,0,1,0,0
691,215,338,215,338,0,8,2,5,1,0,0,0,1,0,0
692,215,348,215,348,1,7,-1,5,1,0,0,0,1,0,0
693,216,217,216,217,1,15,-1,2,1,0,0,0,1,0,0
694,216,220,216,220,0,9,1,2,1,0,0,0,1,0,0
695,216,228,216,228,2,9,1,-1,1,0,0,0,1,0,0
696,216,239,216,239,0,9,1,5,1,0,0,0,1,0,0
697,216,277,216,277,0,8,2,4,1,0,0,0,1,0,0
698,216,351,216,351,1,7,-1,5,1,0,0,0,1,0,0
699,216,406,216,406,0,6,2,4,1,0,0,0,1,0,0
700,216,807,216,807,2,2,3,-1,0,1,0,0,1,0,0
701,217,221,217,221,0,9,1,2,1,0,0,0,1,0,0
702,217,229,217,229,2,9,1,-1,1,0,0,0,1,0,0
703,217,240,217,240,0,9,1,5,1,0,0,0,1,0,0
704,217,278,217,278,0,8,2,4,1,0,0,0,1,0,0
705,218,219,218,219,1,14,-1,2,1,0,0,0,1,0,0
706,218,220,218,220,1,11,-1,2,1,0,0,0,1,0,0
707,218,223,218,223,1,10,-1,5,1,0,0,0,1,0,0
708,218,226,218,226,2,8,2,-1,1,0,0,0,1,0,0
709,218,233,218,233,1,9,-1,5,1,0,0,0,1,0,0
710,218,237,218,237,0,9,2,5,1,0,0,0,1,0,0
711,218,352,218,352,1,7,-1,5,1,0,0,0,1,0,0
712,218,356,218,356,0,8,2,5,1,0,1,0,1,0,0
713,218,421,218,421,0,6,2,4,1,0,0,0,1,0,0
714,219,221,219,221,1,11,-1,2,1,0,0,0,1,0,0
715,219,227,219,227,2,8,2,-1,1,0,0,0,1,0,0
716,219,234,219,234,1,9,-1,5,1,0,0,0,1,0,0
717,219,238,219,238,0,9,2,5,1,0,0,0,1,0,0
718,219,353,219,353,1,7,-1,5,1,0,0,0,1,0,0
719,219,357,219,357,0,8,2,5,1,0,1,0,1,0,0
720,220,221,220,221,1,15,-1,2,1,0,0,0,1,0,0
721,220,222,220,222,1,12,-1,5,1,0,0,0,1,0,0
722,220,223,220,223,0,11,2,5,1,0,0,0,1,0,0
723,220,224,220,224,1,10,-1,5,1,0,0,0,1,0,0
724,220,228,220,228,2,8,2,-1,1,0,0,0,1,0,0
725,220,235,220,235,1,9,-1,5,1,0,0,0,1,0,0
726,220,239,220,239,0,9,2,5,1,0,0,0,1,0,0
727,220,354,220,354,1,7,-1,5,1,0,0,0,1,0,0
728,220,360,220,360,0,8,2,5,1,0,1,0,1,0,0
729,220,422,220,422,0,6,2,4,1,0,0,0,1,0,0
730,220,808,220,808,2,2,3,-1,0,1,0,0,1,0,0
731,221,229,221,229,2,8,2,-1,1,0,0,0,1,0,0
732,221,240,221,240,0,9,2,5,1,0,0,0,1,0,0
733,221,361,221,361,0,8,2,5,1,0,1,0,1,0,0
734,222,223,222,223,2,11,2,-1,1,0,0,0,1,0,0
735,222,233,222,233,2,8,2,-1,1,0,0,0,1,0,0
736,222,241,222,241,0,9,2,5,1,0,1,0,1,0,0
737,222,362,222,362,0,8,2,5,1,0,1,0,1,0,0
738,223,224,223,224,1,12,-1,2,1,0,0,0,1,0,0
739,223,236,223,236,1,9,-1,5,1,0,0,0,1,0,0
740,223,237,223,237,2,8,2,-1,1,0,0,0,1,0,0
741,223,355,223,355,1,7,-1,5,1,0,0,0,1,0,0
742,223,363,223,363,0,8,2,5,1,0,1,0,1,0,0
743,224,239,224,239,2,8,2,-1,1,0,0,0,1,0,0
744,224,365,224,365,0,8,2,5,1,0,1,0,1,0,0
745,224,423,224,423,0,6,2,4,1,0,0,0,1,0,0
746,225,232,225,232,0,10,1,2,1,0,0,0,1,0,0
747,225,233,225,233,2,10,1,-1,1,0,0,0,1,0,0
748,225,241,225,241,0,10,1,5,1,0,1,0,1,0,0
749,225,328,225,328,2,8,2,-1,1,0,0,0,1,0,0
750,226,227,226,227,1,13,-1,2,1,0,0,0,1,0,0
751,226,228,226,228,1,10,-1,2,1,0,0,0,1,0,0
752,226,237,226,237,1,9,-1,5,1,0,0,0,1,0,0
753,226,333,226,333,2,8,2,-1,1,0,0,0,1,0,0
754,226,356,226,356,1,7,-1,5,1,0,1,0,1,0,0
755,226,426,226,426,0,6,2,4,1,0,0,0,1,0,0
756,227,229,227,229,1,10,-1,2,1,0,0,0,1,0,0
757,227,238,227,238,1,9,-1,5,1,0,0,0,1,0,0
758,227,335,227,335,2,8,2,-1,1,0,0,0,1,0,0
759,227,357,227,357,1,7,-1,5,1,0,1,0,1,0,0
760,228,229,228,229,1,14,-1,2,1,0,0,0,1,0,0
761,228,233,228,233,1,11,-1,5,1,0,0,0,1,0,0
762,228,237,228,237,0,10,2,5,1,0,0,0,1,0,0
763,228,239,228,239,1,9,-1,5,1,0,0,0,1,0,0
764,228,339,228,339,2,8,2,-1,1,0,0,0,1,0,0
765,228,360,228,360,1,7,-1,5,1,0,1,0,1,0,0
766,228,433,228,433,0,6,2,4,1,0,0,0,1,0,0
767,228,809,228,809,2,2,3,-1,0,1,0,0,1,0,0
768,229,230,229,230,1,14,-1,2,1,0,0,0,1,0,0
769,229,231,229,231,1,15,-1,5,1,0,0,0,1,0,0
770,229,234,229,234,1,11,-1,5,1,0,0,0,1,0,0
771,229,238,229,238,0,10,2,5,1,0,0,0,1,0,0
772,229,240,229,240,1,9,-1,5,1,0,0,0,1,0,0
773,229,341,229,341,2,8,2,-1,1,0,0,0,1,0,0
774,229,361,229,361,1,7,-1,5,1,0,1,0,1,0,0
775,229,434,229,434,0,6,2,4,1,0,0,0,1,0,0
776,229,810,229,810,2,2,3,-1,0,1,0,0,1,0,0
777,230,231,230,231,0,15,2,5,1,0,0,0,1,0,0
778,230,345,230,345,2,8,2,-1,1,0,0,0,1,0,0
779,231,348,231,348,2,8,2,-1,1,0,0,0,1,0,0
780,232,233,232,233,2,10,2,-1,1,0,0,0,1,0,0
781,232,236,232,236,0,11,2,5,1,0,0,0,1,0,0
782,232,241,232,241,0,10,2,5,1,0,1,0,1,0,0
783,232,352,232,352,2,8,2,-1,1,0,0,0,1,0,0
784,233,234,233,234,1,15,-1,2,1,0,0,0,1,0,0
785,233,235,233,235,1,12,-1,2,1,0,0,0,1,0,0
786,233,236,233,236,1,11,-1,5,1,0,0,0,1,0,0
787,233,237,233,237,2,10,2,-1,1,0,0,0,1,0,0
788,233,241,233,241,1,9,-1,5,1,0,1,0,1,0,0
789,233,356,233,356,2,8,2,-1,1,0,1,0,1,0,0
790,233,362,233,362,1,7,-1,5,1,0,1,0,1,0,0
791,233,439,233,439,0,6,2,4,1,0,0,0,1,0,0
792,234,238,234,238,2,10,2,-1,1,0,0,0,1,0,0
793,234,357,234,357,2,8,2,-1,1,0,1,0,1,0,0
794,235,236,235,236,0,12,2,5,1,0,0,0,1,0,0
795,235,239,235,239,2,10,2,-1,1,0,0,0,1,0,0
796,235,360,235,360,2,8,2,-1,1,0,1,0,1,0,0
797,235,440,235,440,0,6,2,4,1,0,0,0,1,0,0
798,236,363,236,363,2,8,2,-1,1,0,1,0,1,0,0
799,237,238,237,238,1,14,-1,2,1,0,0,0,1,0,0
800,237,239,237,239,1,11,-1,2,1,0,0,0,1,0,0
801,237,363,237,363,1,7,-1,5,1,0,1,0,1,0,0
802,237,443,237,443,0,6,2,4,1,0,0,0,1,0,0
803,238,240,238,240,1,11,-1,2,1,0,0,0,1,0,0
804,238,364,238,364,1,7,-1,5,1,0,1,0,1,0,0
805,239,240,239,240,1,15,-1,2,1,0,0,0,1,0,0
806,239,241,239,241,1,12,-1,5,1,0,1,0,1,0,0
807,239,365,239,365,1,7,-1,5,1,0,1,0,1,0,0
808,239,450,239,450,0,6,2,4,1,0,0,0,1,0,0
809,239,811,239,811,2,2,3,-1,0,1,0,0,1,0,0
810,240,451,240,451,0,6,2,4,1,0,0,0,1,0,0
811,241,456,241,456,0,6,2,4,1,0,1,0,1,0,0
812,242,243,242,243,2,12,4,-1,1,0,0,0,1,0,0
813,242,244,242,244,1,11,-1,2,1,0,0,0,1,0,0
814,242,246,242,246,0,11,1,3,1,0,0,0,1,0,0
815,242,248,242,248,0,11,1,4,1,0,0,0,1,0,0
816,242,249,242,249,2,9,1,-1,1,0,0,0,1,0,0
817,242,255,242,255,1,10,-1,2,1,0,0,0,1,0,0
818,242,261,242,261,0,10,1,2,1,0,0,0,1,0,0
819,242,286,242,286,0,9,1,3,1,0,0,0,1,0,0
820,242,297,242,297,0,9,1,4,1,0,0,0,1,0,0
821,243,245,243,245,0,11,1,2,1,0,0,0,1,0,0
822,243,249,243,249,0,11,1,4,1,0,0,0,1,0,0
823,243,252,243,252,2,9,1,-1,1,0,0,0,1,0,0
824,243,254,243,254,0,11,1,5,1,0,0,0,1,0,0
825,243,256,243,256,1,10,-1,2,1,0,0,0,1,0,0
826,243,264,243,264,0,10,1,2,1,0,0,0,1,0,0
827,243,287,243,287,0,9,1,3,1,0,0,0,1,0,0
828,243,298,243,298,0,9,1,4,1,0,0,0,1,0,0
829,244,253,244,253,1,11,-1,5,1,0,0,0,1,0,0
830,244,261,244,261,2,9,1,-1,1,0,0,0,1,0,0
831,244,266,244,266,0,10,1,2,1,0,0,0,1,0,0
832,244,277,244,277,0,10,1,5,1,0,0,0,1,0,0
833,244,288,244,288,0,9,1,3,1,0,0,0,1,0,0
834,244,299,244,299,0,9,1,4,1,0,0,0,1,0,0
835,245,249,245,249,0,11,2,4,1,0,0,0,1,0,0
836,245,252,245,252,2,11,2,-1,1,0,0,0,1,0,0
837,245,254,245,254,0,11,2,5,1,0,0,0,1,0,0
838,245,257,245,257,1,10,-1,2,1,0,0,0,1,0,0
839,245,267,245,267,2,9,1,-1,1,0,0,0,1,0,0
840,245,289,245,289,0,9,1,3,1,0,0,0,1,0,0
841,245,300,245,300,0,9,1,4,1,0,0,0,1,0,0
842,246,248,246,248,0,11,3,4,1,0,0,0,1,0,0
843,246,249,246,249,2,11,3,-1,1,0,0,0,1,0,0
844,246,258,246,258,1,10,-1,2,1,0,0,0,1,0,0
