weight_type,series,total_dimension_n,count,q_weighted_sum,q_mean,q2_weighted_sum
gauge,grade3,22,184945566,17135179092,92.64985077825548,1710885250680
gauge,grade3,23,273803082,27493689642,100.41409848702872,2972773217610
gauge,grade3,24,399833540,43376233380,108.48572978645063,5063205746856
gauge,grade3,25,576467154,67368681690,116.86473587010302,8465004304866
gauge,grade3,26,821276988,103111634136,125.55037538200206,13909340985936
gauge,grade3,27,1157057082,155672548242,134.5418049496023,22487941423434
gauge,grade3,28,1613123388,232027230036,143.83724875731576,35808489335880
gauge,grade3,29,2226886368,341680612344,153.4342377114053,56208273914448
gauge,grade3,30,3045715956,497451607800,163.3282994824354,87041282787888
gauge,grade3,31,4129120338,716444083314,173.51010013455317,133052424686610
gauge,grade3,32,5551392156,1021304858316,183.9727458655868,200897101242216
gauge,grade3,33,7404157176,1441498276080,194.6876925779621,299674468775736
gauge,grade3,34,9800645751,2015562176886,205.65605860005132,441981602010156
gauge,grade3,35,12877315734,2792134894974,216.8258472999867,644370296847222
gauge,grade3,36,16804401882,3835731541200,228.2575463342516,930293691402048
gauge,grade3,37,21780333984,5224462813464,239.87064740613852,1329000991426752
gauge,grade3,38,28047803739,7059101154474,251.68106637377952,1880352750125436
gauge,grade3,39,35878384856,9456321081288,263.5659637199807,2631660706712712
gauge,grade3,40,45610030857,12569372749092,275.5835177682831,3648758534003688
gauge,total,0,1,0,0.0,0
gauge,total,1,12,12,1.0,12
gauge,total,2,78,180,2.3076923076923075,456
gauge,total,3,364,1428,3.923076923076923,6252
gauge,total,4,1365,7980,5.846153846153846,52176
gauge,total,5,4368,35280,8.076923076923077,318096
gauge,total,6,12376,131376,10.615384615384615,1552032
gauge,total,7,31824,428400,13.461538461538462,6396624
gauge,total,8,75582,1255824,16.615384615384617,23069952
gauge,total,9,167960,3372120,20.076923076923077,74628504
gauge,total,10,352716,8410920,23.846153846153847,220482384
gauge,total,11,705432,19697832,27.923076923076923,603128856
gauge,total,12,1352078,43682520,32.30769230769231,1544043360
gauge,total,13,2496144,92357328,37.0,3731022096
gauge,total,14,4457400,187210800,42.0,8568905760
gauge,total,15,7726160,365506800,47.30769230769231,18812010960
gauge,total,16,13037895,690005520,52.92307692307692,39667294080
gauge,total,17,21474180,1263672900,58.84615384615385,80662447620
gauge,total,18,34597290,2251485180,65.07692307692308,158726283480
gauge,total,19,54627300,3912155100,71.61538461538461,303147538020
gauge,total,20,84672315,6643520100,78.46153846153847,563385391920
gauge,total,21,129024480,11046480480,85.61538461538461,1021129509600
gauge,total,22,193536720,18013802400,93.07692307692308,1808585760960
gauge,total,23,286097748,28851852372,100.84613588779455,3135738129108
gauge,total,24,417225756,45445451928,108.92293027087234,5330356344048
gauge,total,25,600804360,70478578320,117.30703538835837,8895838585224
gauge,total,26,854987784,107726633112,125.99786234138756,14593663206480
gauge,total,27,1203305908,162439496940,134.99434836980788,23559345274164
gauge,total,28,1676003496,241838555184,144.2947796715097,37463398040064
gauge,total,29,2311650156,355754600508,153.89638418452796,58731589410060
gauge,total,30,3159057376,517436515680,163.79459252974328,90841580416320
gauge,total,31,4279502856,744545750352,173.97949607817716,138707099480520
gauge,total,32,5749450533,1060452199776,184.44409490773856,209214575565888
gauge,total,33,7663099084,1495512941076,195.1577194399748,311757294662220
gauge,total,34,10136923326,2089471906788,206.12486053127714,459362273885352
gauge,total,35,13311172668,2892434462508,217.29373772315338,669121389750780
gauge,total,36,17360674619,3970787787732,228.72312711778267,965214159007920
gauge,total,37,22489097424,5404861131240,240.33250553986306,1377777869171952
gauge,total,38,28945461888,7298245393368,252.13781081149904,1947860528332176
gauge,total,39,37008306392,9770833948464,264.01732208356714,2724170558309592
gauge,total,40,47023609866,12979752895416,276.02629684117244,3774294676858800
