cut_id,left_addr,right_addr,closed_section_count,open_section_count,crossing_section_count,closed_coeff_sum,open_coeff_sum,crossing_coeff_sum,closed_coeff_square_sum,open_coeff_square_sum,crossing_coeff_square_sum,count_gluing_total,coeff_gluing_total,coeff_square_gluing_total,count_gluing_flag,coeff_gluing_flag,coeff_square_gluing_flag
755,755,756,1059065,110072,245828,1945536,173696,418128,6760252,375820,983904,1414965,2537360,8119976,1,1,1
756,756,757,1060201,109440,245324,1947728,172032,417600,6765768,370384,983824,1414965,2537360,8119976,1,1,1
757,757,758,1061068,108985,244912,1949888,170976,416496,6772224,367416,980336,1414965,2537360,8119976,1,1,1
758,758,759,1061957,108552,244456,1952112,169984,415264,6778888,364656,976432,1414965,2537360,8119976,1,1,1
759,759,760,1062872,108145,243948,1954400,169056,413904,6785752,362096,972128,1414965,2537360,8119976,1,1,1
760,760,761,1064170,107675,243120,1957008,167808,412544,6792580,357972,969424,1414965,2537360,8119976,1,1,1
761,761,762,1065120,107343,242502,1959456,167040,410864,6800396,355868,963712,1414965,2537360,8119976,1,1,1
762,762,763,1066102,107043,241820,1961968,166336,409056,6808336,353888,957752,1414965,2537360,8119976,1,1,1
763,763,764,1067104,106763,241098,1964544,165696,407120,6816520,352152,951304,1414965,2537360,8119976,1,1,1
764,764,765,1068138,106515,240312,1967184,165120,405056,6824828,350540,944608,1414965,2537360,8119976,1,1,1
765,765,766,1069192,106287,239486,1969888,164608,402864,6833380,349172,937424,1414965,2537360,8119976,1,1,1
766,766,767,1070274,106087,238604,1972656,164160,400544,6842108,347980,929888,1414965,2537360,8119976,1,1,1
767,767,768,1071840,105885,237240,1975968,163616,397776,6851244,346164,922568,1414965,2537360,8119976,1,1,1
768,768,769,1073041,105764,236160,1978896,163328,395136,6859864,345360,914752,1414965,2537360,8119976,1,1,1
769,769,770,1074217,105658,235090,1981888,163104,392368,6869216,344792,905968,1414965,2537360,8119976,1,1,1
770,770,771,1075421,105580,233964,1984944,162944,389472,6878744,344400,896832,1414965,2537360,8119976,1,1,1
771,771,772,1076704,105541,232720,1988064,162848,386448,6887868,344100,888008,1414965,2537360,8119976,1,1,1
772,772,773,1078013,105528,231424,1991248,162816,383296,6897192,344000,878784,1414965,2537360,8119976,1,1,1
773,773,774,1079499,104470,230996,1993072,161040,383248,6899740,340148,880088,1414965,2537360,8119976,1,1,1
774,774,775,1081010,103401,230554,1994928,159296,383136,6902372,336300,881304,1414965,2537360,8119976,1,1,1
775,775,776,1082407,102422,230136,1996816,157584,382960,6905424,332440,882112,1414965,2537360,8119976,1,1,1
776,776,777,1083311,101738,229916,1998704,156384,382272,6909716,329820,880440,1414965,2537360,8119976,1,1,1
777,777,778,1084231,101070,229664,2000608,155200,381552,6914010,327202,878764,1414965,2537360,8119976,1,1,1
778,778,779,1085812,100071,229082,2002576,153568,381216,6916874,323586,879516,1414965,2537360,8119976,1,1,1
779,779,780,1087420,99135,228410,2004576,151968,380816,6919744,320056,880176,1414965,2537360,8119976,1,1,1
780,780,781,1089047,98182,227736,2006608,150400,380352,6922728,316560,880688,1414965,2537360,8119976,1,1,1
781,781,782,1090683,97274,227008,2008672,148864,379824,6925790,313222,880964,1414965,2537360,8119976,1,1,1
782,782,783,1092208,96423,226334,2010768,147360,379232,6929254,309774,880948,1414965,2537360,8119976,1,1,1
783,783,784,1093745,95584,225636,2012896,145888,378576,6932862,306470,880644,1414965,2537360,8119976,1,1,1
784,784,785,1094761,95012,225192,2014960,144864,377536,6937502,304198,878276,1414965,2537360,8119976,1,1,1
785,785,786,1095769,94432,224764,2017040,143856,376464,6942236,302020,875720,1414965,2537360,8119976,1,1,1
786,786,787,1097502,93585,223878,2019248,142464,375648,6945616,298920,875440,1414965,2537360,8119976,1,1,1
787,787,788,1099236,92775,222954,2021488,141104,374768,6949088,295992,874896,1414965,2537360,8119976,1,1,1
788,788,789,1100859,92022,222084,2023760,139776,373824,6952988,292980,874008,1414965,2537360,8119976,1,1,1
789,789,790,1102500,91287,221178,2026064,138480,372816,6956988,290068,872920,1414965,2537360,8119976,1,1,1
790,790,791,1103570,90769,220626,2028256,137584,371520,6962006,288174,869796,1414965,2537360,8119976,1,1,1
791,791,792,1104660,90271,220034,2030464,136704,370192,6966992,286248,866736,1414965,2537360,8119976,1,1,1
792,792,793,1106345,89580,219040,2032848,135488,369024,6971184,283528,865264,1414965,2537360,8119976,1,1,1
793,793,794,1107441,89088,218436,2035096,134648,367616,6976360,281792,861824,1414965,2537360,8119976,1,1,1
794,794,795,1108565,88624,217776,2037360,133824,366176,6981432,279952,858592,1414965,2537360,8119976,1,1,1
795,795,796,1110298,87981,216686,2039824,132688,364848,6985696,277304,856976,1414965,2537360,8119976,1,1,1
796,796,797,1112057,87364,215544,2042320,131584,363456,6990072,274768,855136,1414965,2537360,8119976,1,1,1
797,797,798,1113213,86932,214820,2044648,130824,361888,6995332,273116,851528,1414965,2537360,8119976,1,1,1
798,798,799,1114383,86514,214068,2046992,130080,360288,7000600,271472,847904,1414965,2537360,8119976,1,1,1
799,799,800,1115565,86108,213292,2049352,129352,358656,7005892,269852,844232,1414965,2537360,8119976,1,1,1
800,800,801,1117378,85545,212042,2051952,128352,357056,7010550,267598,841828,1414965,2537360,8119976,1,1,1
801,801,802,1119376,84999,210590,2054584,127384,355392,7014696,265344,839936,1414965,2537360,8119976,1,1,1
802,802,803,1121399,84442,209124,2057248,126448,353664,7019078,263246,837652,1414965,2537360,8119976,1,1,1
803,803,804,1122625,84080,208260,2059696,125808,351856,7024556,261812,833608,1414965,2537360,8119976,1,1,1
804,804,805,1123871,83738,207356,2062160,125184,350016,7030040,260384,829552,1414965,2537360,8119976,1,1,1
805,805,806,1125772,83263,205930,2064904,124328,348128,7034998,258430,826548,1414965,2537360,8119976,1,1,1
806,806,807,1127697,82812,204456,2067680,123504,346176,7039992,256512,823472,1414965,2537360,8119976,1,1,1
807,807,808,1128959,82486,203520,2070208,122944,344208,7045734,255342,818900,1414965,2537360,8119976,1,1,1
808,808,809,1130872,82023,202070,2073040,122176,342144,7051014,253710,815252,1414965,2537360,8119976,1,1,1
809,809,810,1132817,81592,200556,2075904,121440,340016,7056262,252046,811668,1414965,2537360,8119976,1,1,1
810,810,811,1134115,81302,199548,2078496,120944,337920,7062118,250990,806868,1414965,2537360,8119976,1,1,1
811,811,812,1136090,80901,197974,2081416,120264,335680,7067508,249468,803000,1414965,2537360,8119976,1,1,1
812,812,813,1137412,80635,196918,2084048,119808,333504,7073458,248506,798012,1414965,2537360,8119976,1,1,1
813,813,814,1138756,80391,195818,2086696,119368,331296,7079370,247506,793100,1414965,2537360,8119976,1,1,1
814,814,815,1140096,80143,194726,2089360,118944,329056,7085414,246638,787924,1414965,2537360,8119976,1,1,1
815,815,816,1141448,79907,193610,2092040,118536,326784,7091452,245764,782760,1414965,2537360,8119976,1,1,1
816,816,817,1142814,79685,192466,2094736,118144,324480,7097492,244892,777592,1414965,2537360,8119976,1,1,1
817,817,818,1144180,79463,191322,2097448,117768,322144,7103646,244134,772196,1414965,2537360,8119976,1,1,1
818,818,819,1146251,79158,189556,2100544,117264,319552,7109480,243056,767440,1414965,2537360,8119976,1,1,1
819,819,820,1147649,78968,188348,2103296,116928,317136,7115646,242310,762020,1414965,2537360,8119976,1,1,1
820,820,821,1149065,78796,187104,2106064,116608,314688,7121790,241542,756644,1414965,2537360,8119976,1,1,1
821,821,822,1150487,78630,185848,2108848,116304,312208,7127976,240816,751184,1414965,2537360,8119976,1,1,1
822,822,823,1151905,78460,184600,2111648,116016,309696,7134308,240236,745432,1414965,2537360,8119976,1,1,1
823,823,824,1153337,78304,183324,2114464,115744,307152,7140642,239658,739676,1414965,2537360,8119976,1,1,1
824,824,825,1154783,78162,182020,2117296,115488,304576,7146984,239088,733904,1414965,2537360,8119976,1,1,1
825,825,826,1156241,78032,180692,2120144,115248,301968,7153328,238520,728128,1414965,2537360,8119976,1,1,1
826,826,827,1158438,77853,178674,2123440,114944,298976,7159608,237888,722480,1414965,2537360,8119976,1,1,1
827,827,828,1159908,77735,177322,2126328,114744,296288,7166110,237478,716388,1414965,2537360,8119976,1,1,1
828,828,829,1162323,77570,175072,2129680,114496,293184,7172072,236960,710944,1414965,2537360,8119976,1,1,1
829,829,830,1164760,77427,172778,2133064,114280,290016,7178098,236506,705372,1414965,2537360,8119976,1,1,1
830,830,831,1167184,77307,170474,2136480,114096,286784,7184148,236156,699672,1414965,2537360,8119976,1,1,1
831,831,832,1169630,77209,168126,2139928,113944,283488,7190244,235852,693880,1414965,2537360,8119976,1,1,1
832,832,833,1171170,77161,166634,2142928,113856,280576,7196958,235654,687364,1414965,2537360,8119976,1,1,1
833,833,834,1172724,77127,165114,2145944,113784,277632,7203676,235460,680840,1414965,2537360,8119976,1,1,1
834,834,835,1175257,77080,162628,2149472,113712,274176,7209998,235302,674676,1414965,2537360,8119976,1,1,1
835,835,836,1177775,77054,160136,2153032,113672,270656,7216308,235212,668456,1414965,2537360,8119976,1,1,1
836,836,837,1179357,77048,158560,2156112,113664,267584,7223208,235200,661568,1414965,2537360,8119976,1,1,1
837,837,838,1180783,75648,158534,2157938,112122,267300,7225962,233350,660664,1414965,2537360,8119976,1,1,1
838,838,839,1182338,74187,158440,2159800,110616,266944,7228598,231730,659648,1414965,2537360,8119976,1,1,1
839,839,840,1183882,72775,158308,2161698,109146,266516,7231300,230120,658556,1414965,2537360,8119976,1,1,1
840,840,841,1185474,71403,158088,2163632,107712,266016,7233974,228538,657464,1414965,2537360,8119976,1,1,1
841,841,842,1187074,70065,157826,2165602,106314,265444,7236784,226996,656196,1414965,2537360,8119976,1,1,1
842,842,843,1188660,68841,157464,2167608,104952,264800,7239774,225334,654868,1414965,2537360,8119976,1,1,1
843,843,844,1190391,67576,156998,2169650,103626,264084,7242502,223862,653612,1414965,2537360,8119976,1,1,1
844,844,845,1192045,66420,156500,2171728,102336,263296,7245572,222280,652124,1414965,2537360,8119976,1,1,1
845,845,846,1192701,65994,156270,2173734,101502,262124,7252442,220222,647312,1414965,2537360,8119976,1,1,1
846,846,847,1194514,64791,155660,2175872,100272,261216,7255402,218926,645648,1414965,2537360,8119976,1,1,1
847,847,848,1196244,63711,155010,2178046,99078,260236,7258620,217492,643864,1414965,2537360,8119976,1,1,1
848,848,849,1198006,62663,154296,2180256,97920,259184,7261882,216102,641992,1414965,2537360,8119976,1,1,1
849,849,850,1199692,61707,153566,2182502,96798,258060,7265464,214636,639876,1414965,2537360,8119976,1,1,1
850,850,851,1201532,60721,152712,2184784,95712,256864,7268770,213338,637868,1414965,2537360,8119976,1,1,1
851,851,852,1203132,59865,151968,2187102,94662,255596,7272792,211888,635296,1414965,2537360,8119976,1,1,1
852,852,853,1205094,58889,150982,2189456,93648,254256,7276042,210786,633148,1414965,2537360,8119976,1,1,1
853,853,854,1207028,57997,149940,2191846,92670,252844,7279484,209624,630868,1414965,2537360,8119976,1,1,1
854,854,855,1209084,57089,148792,2194272,91728,251360,7282718,208602,628656,1414965,2537360,8119976,1,1,1
855,855,856,1211086,56265,147614,2196734,90822,249804,7286240,207520,626216,1414965,2537360,8119976,1,1,1
856,856,857,1213120,55473,146372,2199232,89952,248176,7289806,206482,623688,1414965,2537360,8119976,1,1,1
857,857,858,1214892,54789,145284,2201766,89118,246476,7294132,205336,620508,1414965,2537360,8119976,1,1,1
858,858,859,1216970,54057,143938,2204336,88320,244704,7297842,204394,617740,1414965,2537360,8119976,1,1,1
859,859,860,1219080,53357,142528,2206942,87558,242860,7301596,203496,614884,1414965,2537360,8119976,1,1,1
860,860,861,1221391,52652,140922,2209584,86832,240944,7305072,202716,612188,1414965,2537360,8119976,1,1,1
861,861,862,1223757,51996,139212,2212262,86142,238956,7308438,201946,609592,1414965,2537360,8119976,1,1,1
862,862,863,1226089,51364,137512,2214976,85488,236896,7311984,201236,606756,1414965,2537360,8119976,1,1,1
863,863,864,1228433,50770,135762,2217726,84870,234764,7315658,200558,603760,1414965,2537360,8119976,1,1,1
864,864,865,1230878,50219,133868,2220512,84288,232560,7319202,199902,600872,1414965,2537360,8119976,1,1,1
865,865,866,1233214,49729,132022,2223334,83742,230284,7323136,199232,597608,1414965,2537360,8119976,1,1,1
866,866,867,1235735,49234,129996,2226192,83232,227936,7326840,198680,594456,1414965,2537360,8119976,1,1,1
867,867,868,1238125,48814,128026,2229086,82758,225516,7330898,198086,590992,1414965,2537360,8119976,1,1,1
868,868,869,1240395,48442,126128,2232016,82320,223024,7335364,197504,587108,1414965,2537360,8119976,1,1,1
869,869,870,1242859,48080,124026,2234982,81918,220460,7339474,197010,583492,1414965,2537360,8119976,1,1,1
870,870,871,1245514,47739,121712,2237984,81552,217824,7343246,196582,580148,1414965,2537360,8119976,1,1,1
871,871,872,1248228,47431,119306,2241022,81222,215116,7346996,196196,576784,1414965,2537360,8119976,1,1,1
872,872,873,1250796,47173,116996,2244096,80928,212336,7351222,195818,572936,1414965,2537360,8119976,1,1,1
873,873,874,1253218,46953,114794,2247206,80670,209484,7355924,195472,568580,1414965,2537360,8119976,1,1,1
874,874,875,1256007,46746,112212,2250352,80448,206560,7359860,195208,564908,1414965,2537360,8119976,1,1,1
875,875,876,1258795,46578,109592,2253534,80262,203564,7363938,194974,561064,1414965,2537360,8119976,1,1,1
876,876,877,1261477,46450,107038,2256752,80112,200496,7368384,194768,556824,1414965,2537360,8119976,1,1,1
877,877,878,1264315,46350,104300,2260006,79998,197356,7372582,194614,552780,1414965,2537360,8119976,1,1,1
878,878,879,1267215,46286,101464,2263296,79920,194144,7376720,194496,548760,1414965,2537360,8119976,1,1,1
879,879,880,1269833,46262,98870,2266622,79878,190860,7381678,194406,543892,1414965,2537360,8119976,1,1,1
880,880,881,1270909,46256,97800,2269456,79872,188032,7390600,194400,534976,1414965,2537360,8119976,1,1,1
881,881,882,1272347,44351,98267,2271288,76648,189424,7393372,186456,540148,1414965,2537360,8119976,1,1,1
882,882,883,1273747,42665,98553,2273168,73544,190648,7396452,178416,545108,1414965,2537360,8119976,1,1,1
883,883,884,1274661,41504,98800,2275060,71663,190637,7400746,174735,544495,1414965,2537360,8119976,1,1,1
884,884,885,1276119,39897,98949,2277024,68711,191625,7403974,167267,548735,1414965,2537360,8119976,1,1,1
885,885,886,1277773,38064,99128,2279036,65827,192497,7406838,160663,552475,1414965,2537360,8119976,1,1,1
886,886,887,1279299,36374,99292,2281057,62962,193341,7410097,153502,556377,1414965,2537360,8119976,1,1,1
887,887,888,1280935,34769,99261,2283140,60229,193991,7413238,146723,560015,1414965,2537360,8119976,1,1,1
888,888,889,1282705,33106,99154,2285280,57569,194511,7416254,140509,563213,1414965,2537360,8119976,1,1,1
889,889,890,1284423,31630,98912,2287465,55022,194873,7419537,134024,566415,1414965,2537360,8119976,1,1,1
890,890,891,1286096,30131,98738,2289631,52464,195265,7423129,127576,569271,1414965,2537360,8119976,1,1,1
891,891,892,1287963,28640,98362,2291869,50108,195383,7426245,122376,571355,1414965,2537360,8119976,1,1,1
892,892,893,1289790,27317,97858,2294183,47748,195429,7429697,116086,574193,1414965,2537360,8119976,1,1,1
893,893,894,1289989,27049,97927,2296202,47008,194150,7451798,111348,556830,1414965,2537360,8119976,1,1,1
894,894,895,1290384,26685,97896,2298295,46171,192894,7464423,108313,547240,1414965,2537360,8119976,1,1,1
895,895,896,1291422,25842,97701,2300473,44757,192130,7469743,105567,544666,1414965,2537360,8119976,1,1,1
896,896,897,1292418,24977,97570,2302616,43302,191442,7475138,102546,542292,1414965,2537360,8119976,1,1,1
897,897,898,1293442,24141,97382,2304821,41912,190627,7480739,99718,539519,1414965,2537360,8119976,1,1,1
898,898,899,1294562,23327,97076,2307054,40596,189710,7485724,97164,537088,1414965,2537360,8119976,1,1,1
899,899,900,1295714,22550,96701,2309335,39308,188717,7490733,94528,534715,1414965,2537360,8119976,1,1,1
900,900,901,1297605,21388,95972,2311749,37314,188297,7494423,89668,535885,1414965,2537360,8119976,1,1,1
901,901,902,1298759,20633,95573,2314019,36091,187250,7499385,87267,533324,1414965,2537360,8119976,1,1,1
902,902,903,1299967,19937,95061,2316383,34946,186031,7504551,84990,530435,1414965,2537360,8119976,1,1,1
903,903,904,1301984,18916,94065,2319021,33156,185183,7508893,80460,530623,1414965,2537360,8119976,1,1,1
904,904,905,1303937,17857,93171,2321617,31358,184385,7513255,76002,530719,1414965,2537360,8119976,1,1,1
905,905,906,1305005,17276,92684,2323988,30260,183112,7519526,73376,527074,1414965,2537360,8119976,1,1,1
906,906,907,1306125,16739,92101,2326451,29233,181676,7525977,70859,523140,1414965,2537360,8119976,1,1,1
907,907,908,1307990,15688,91287,2328929,27407,181024,7530105,66269,523602,1414965,2537360,8119976,1,1,1
908,908,909,1309107,15042,90816,2331284,26323,179753,7535928,64027,520021,1414965,2537360,8119976,1,1,1
909,909,910,1310211,14388,90366,2333623,25230,178507,7541725,61750,516501,1414965,2537360,8119976,1,1,1
910,910,911,1310830,13967,90168,2335860,24454,177046,7550788,59820,509368,1414965,2537360,8119976,1,1,1
911,911,912,1312110,13416,89439,2338363,23540,175457,7556239,57964,505773,1414965,2537360,8119976,1,1,1
912,912,913,1312744,13052,89169,2340662,22836,173862,7566274,56044,497658,1414965,2537360,8119976,1,1,1
913,913,914,1313873,12573,88519,2343179,21946,172235,7572921,53932,493123,1414965,2537360,8119976,1,1,1
914,914,915,1315102,11992,87871,2345597,21015,170748,7578209,52129,489638,1414965,2537360,8119976,1,1,1
915,915,916,1317207,11206,86552,2348372,19652,169336,7582628,48598,488750,1414965,2537360,8119976,1,1,1
916,916,917,1318358,10646,85961,2350792,18730,167838,7588596,46742,484638,1414965,2537360,8119976,1,1,1
917,917,918,1318995,10307,85663,2353124,18094,166142,7598776,45034,476166,1414965,2537360,8119976,1,1,1
918,918,919,1320165,9895,84905,2355683,17301,164376,7605395,43059,471522,1414965,2537360,8119976,1,1,1
919,919,920,1321471,9428,84066,2358234,16519,162607,7610910,41401,467665,1414965,2537360,8119976,1,1,1
920,920,921,1323608,8740,82617,2361107,15352,160901,7615803,38392,465781,1414965,2537360,8119976,1,1,1
921,921,922,1325623,7955,81387,2363783,13988,159589,7620479,34860,464637,1414965,2537360,8119976,1,1,1
922,922,923,1327877,7251,79837,2366585,12820,157955,7624677,31816,463483,1414965,2537360,8119976,1,1,1
923,923,924,1329088,6797,79080,2369093,12052,156215,7630641,30270,459065,1414965,2537360,8119976,1,1,1
924,924,925,1331240,6189,77536,2371895,10982,154483,7635011,27500,457465,1414965,2537360,8119976,1,1,1
925,925,926,1333244,5634,76087,2374708,9937,152715,7639954,24631,455391,1414965,2537360,8119976,1,1,1
926,926,927,1334427,5196,75342,2377189,9203,150968,7646035,23103,450838,1414965,2537360,8119976,1,1,1
927,927,928,1335584,4735,74646,2379642,8431,149287,7652106,21483,446387,1414965,2537360,8119976,1,1,1
928,928,929,1337986,4447,72532,2382923,7920,146517,7658043,20068,441865,1414965,2537360,8119976,1,1,1
929,929,930,1339421,4203,71341,2385683,7500,144177,7663979,19184,436813,1414965,2537360,8119976,1,1,1
930,930,931,1340841,4031,70093,2388550,7221,141589,7670798,18603,430575,1414965,2537360,8119976,1,1,1
931,931,932,1342126,3827,69012,2391295,6765,139300,7677731,17235,425010,1414965,2537360,8119976,1,1,1
932,932,933,1342949,3714,68302,2393972,6562,136826,7688048,16756,415172,1414965,2537360,8119976,1,1,1
933,933,934,1344245,3550,67170,2396811,6258,134291,7695461,16004,408511,1414965,2537360,8119976,1,1,1
934,934,935,1345049,3456,66460,2399495,6086,131779,7706741,15584,397651,1414965,2537360,8119976,1,1,1
935,935,936,1346464,3307,65194,2402361,5837,129162,7713587,15041,391348,1414965,2537360,8119976,1,1,1
936,936,937,1348804,3040,63121,2405488,5378,126494,7718910,13846,387220,1414965,2537360,8119976,1,1,1
937,937,938,1350257,2879,61829,2408292,5110,123958,7724906,13236,381834,1414965,2537360,8119976,1,1,1
938,938,939,1351650,2736,60579,2411119,4880,121361,7731617,12754,375605,1414965,2537360,8119976,1,1,1
939,939,940,1353080,2556,59329,2413875,4567,118918,7737543,12095,370338,1414965,2537360,8119976,1,1,1
940,940,941,1353864,2468,58633,2416533,4407,116420,7748785,11703,359488,1414965,2537360,8119976,1,1,1
941,941,942,1355256,2340,57369,2419370,4185,113805,7755590,11213,353173,1414965,2537360,8119976,1,1,1
942,942,943,1356708,2208,56049,2422178,3987,111195,7761586,10845,347545,1414965,2537360,8119976,1,1,1
943,943,944,1358080,2078,54807,2424984,3758,108618,7768294,10298,341384,1414965,2537360,8119976,1,1,1
944,944,945,1360541,1876,52548,2428051,3401,105908,7772819,9117,338040,1414965,2537360,8119976,1,1,1
945,945,946,1362870,1717,50378,2431193,3137,103030,7778441,8509,333026,1414965,2537360,8119976,1,1,1
946,946,947,1365329,1557,48079,2434262,2870,100228,7783188,7806,328982,1414965,2537360,8119976,1,1,1
947,947,948,1367794,1403,45768,2437316,2600,97444,7787658,7082,325236,1414965,2537360,8119976,1,1,1
948,948,949,1370026,1198,43741,2440246,2234,94880,7792332,5962,321682,1414965,2537360,8119976,1,1,1
949,949,950,1371249,1080,42636,2442951,1978,92431,7799397,5240,315339,1414965,2537360,8119976,1,1,1
950,950,951,1373525,950,40490,2445929,1736,89695,7804137,4496,311343,1414965,2537360,8119976,1,1,1
951,951,952,1374888,889,39188,2448725,1626,87009,7810845,4240,304891,1414965,2537360,8119976,1,1,1
952,952,953,1376140,819,38006,2451484,1501,84375,7818004,3957,298015,1414965,2537360,8119976,1,1,1
953,953,954,1377371,726,36868,2454218,1344,81798,7825170,3652,291154,1414965,2537360,8119976,1,1,1
954,954,955,1378681,635,35649,2456916,1195,79249,7831642,3347,284987,1414965,2537360,8119976,1,1,1
955,955,956,1379473,597,34895,2459597,1119,76644,7842093,3161,274722,1414965,2537360,8119976,1,1,1
956,956,957,1380226,524,34215,2462198,978,74184,7852324,2802,264850,1414965,2537360,8119976,1,1,1
957,957,958,1381612,451,32902,2464927,854,71579,7858241,2534,259201,1414965,2537360,8119976,1,1,1
958,958,959,1383970,344,30651,2467801,678,68881,7862453,2166,255357,1414965,2537360,8119976,1,1,1
959,959,960,1386245,289,28431,2470728,579,66053,7866920,1903,251153,1414965,2537360,8119976,1,1,1
960,960,961,1388461,259,26245,2473672,497,63191,7871760,1449,246767,1414965,2537360,8119976,1,1,1
961,961,962,1389791,226,24948,2476424,435,60501,7878228,1269,240479,1414965,2537360,8119976,1,1,1
962,962,963,1391109,207,23649,2479146,402,57812,7884750,1176,234050,1414965,2537360,8119976,1,1,1
963,963,964,1393329,181,21455,2481972,338,55050,7889008,946,230022,1414965,2537360,8119976,1,1,1
964,964,965,1395510,178,19277,2484836,330,52194,7893646,922,225408,1414965,2537360,8119976,1,1,1
965,965,966,1396820,163,17982,2487548,300,49512,7900034,842,219100,1414965,2537360,8119976,1,1,1
966,966,967,1398869,142,15954,2490344,246,46770,7904708,582,214686,1414965,2537360,8119976,1,1,1
967,967,968,1400215,127,14623,2493020,224,44116,7910536,546,208894,1414965,2537360,8119976,1,1,1
968,968,969,1401559,116,13290,2495683,203,41474,7916289,485,203202,1414965,2537360,8119976,1,1,1
969,969,970,1402835,114,12016,2498344,198,38818,7922712,472,196792,1414965,2537360,8119976,1,1,1
970,970,971,1404978,107,9880,2501044,188,36128,7926714,450,192812,1414965,2537360,8119976,1,1,1
971,971,972,1406154,94,8717,2503685,166,33509,7933687,408,185881,1414965,2537360,8119976,1,1,1
972,972,973,1407474,91,7400,2506309,162,30889,7939371,402,180203,1414965,2537360,8119976,1,1,1
973,973,974,1408193,70,6702,2508891,125,28344,7949677,321,169978,1414965,2537360,8119976,1,1,1
974,974,975,1408687,55,6223,2511486,102,25772,7964862,282,154832,1414965,2537360,8119976,1,1,1
975,975,976,1408972,37,5956,2514053,74,23233,7991465,210,128301,1414965,2537360,8119976,1,1,1
976,976,977,1409462,26,5477,2516638,55,20667,8006622,169,113185,1414965,2537360,8119976,1,1,1
977,977,978,1409758,23,5184,2519221,47,18092,8033255,131,86590,1414965,2537360,8119976,1,1,1
978,978,979,1410482,19,4464,2521819,38,15503,8043605,106,76265,1414965,2537360,8119976,1,1,1
979,979,980,1411631,15,3319,2524439,32,12889,8050591,96,69289,1414965,2537360,8119976,1,1,1
980,980,981,1412769,3,2193,2527031,4,10325,8057485,6,62485,1414965,2537360,8119976,1,1,1
981,981,982,1413485,3,1477,2529620,4,7736,8067826,6,52144,1414965,2537360,8119976,1,1,1
982,982,983,1414197,3,765,2532205,4,5151,8078163,6,41807,1414965,2537360,8119976,1,1,1
983,983,984,1414481,0,484,2534780,0,2580,8104816,0,15160,1414965,2537360,8119976,1,1,1
